year,bula_h,regtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Baden-Wuerttemberg,Urban regions,Just Right,0.69381,1084,1616,0.67133,0.71629
2016,Baden-Wuerttemberg,Urban regions,A Bit Too Large,0.13803,178,1616,0.12121,0.15485
2016,Baden-Wuerttemberg,Rural regions,A Bit Too Small,0.06459,33,186,0.02917,0.10001
2016,Baden-Wuerttemberg,Rural regions,Just Right,0.70504,153,186,0.63933,0.77076
2016,Bavaria,Urban regions,Much Too Small,0.01913,43,1155,0.01122,0.02703
2016,Bavaria,Urban regions,A Bit Too Small,0.16133,228,1155,0.14011,0.18255
2016,Bavaria,Urban regions,Just Right,0.68040,755,1155,0.65350,0.70731
2016,Bavaria,Urban regions,A Bit Too Large,0.12715,129,1155,0.10793,0.14638
2016,Bavaria,Rural regions,Much Too Small,0.01220,51,1332,0.00630,0.01810
2016,Bavaria,Rural regions,A Bit Too Small,0.09065,187,1332,0.07522,0.10607
2016,Bavaria,Rural regions,Just Right,0.66996,929,1332,0.64469,0.69522
2016,Bavaria,Rural regions,A Bit Too Large,0.18578,165,1332,0.16489,0.20668
2016,Berlin,Urban regions,Much Too Small,0.02620,34,666,0.01406,0.03834
2016,Berlin,Urban regions,A Bit Too Small,0.20120,143,666,0.17073,0.23167
2016,Berlin,Urban regions,Just Right,0.66382,441,666,0.62791,0.69973
2016,Berlin,Urban regions,A Bit Too Large,0.10115,48,666,0.07823,0.12407
2016,Brandenburg,Rural regions,A Bit Too Small,0.10445,88,579,0.07951,0.12938
2016,Brandenburg,Rural regions,Just Right,0.76173,428,579,0.72700,0.79646
2016,Brandenburg,Rural regions,A Bit Too Large,0.11515,63,579,0.08912,0.14117
2016,Mecklenburg-Western Pomerania,Urban regions,Just Right,0.87297,42,42,0.77104,0.97490
2016,Mecklenburg-Western Pomerania,Rural regions,A Bit Too Small,0.13704,43,303,0.09825,0.17583
2016,Mecklenburg-Western Pomerania,Rural regions,Just Right,0.72808,226,303,0.67790,0.77826
2016,Mecklenburg-Western Pomerania,Rural regions,A Bit Too Large,0.09966,34,303,0.06588,0.13345
2016,Saxony,Urban regions,A Bit Too Small,0.15623,103,507,0.12459,0.18786
2016,Saxony,Urban regions,Just Right,0.70964,355,507,0.67009,0.74919
2016,Saxony,Urban regions,A Bit Too Large,0.11433,49,507,0.08661,0.14206
2016,Saxony,Rural regions,A Bit Too Small,0.14516,59,414,0.11119,0.17914
2016,Saxony,Rural regions,Just Right,0.68857,319,414,0.64391,0.73324
2016,Saxony,Rural regions,A Bit Too Large,0.12776,36,414,0.09556,0.15996
2016,Saxony-Anhalt,Urban regions,A Bit Too Small,0.15682,31,125,0.09281,0.22082
2016,Saxony-Anhalt,Urban regions,Just Right,0.73451,94,125,0.65678,0.81224
2016,Saxony-Anhalt,Rural regions,A Bit Too Small,0.08130,53,405,0.05465,0.10795
2016,Saxony-Anhalt,Rural regions,Just Right,0.71225,305,405,0.66811,0.75640
2016,Saxony-Anhalt,Rural regions,A Bit Too Large,0.16415,47,405,0.12803,0.20027
2016,Thuringa,Urban regions,Just Right,0.74191,136,136,0.66810,0.81573
2016,Thuringa,Rural regions,Much Too Small,0.02127,31,416,0.00739,0.03516
2016,Thuringa,Rural regions,A Bit Too Small,0.10912,53,416,0.07912,0.13912
2016,Thuringa,Rural regions,Just Right,0.78217,295,416,0.74246,0.82189
2016,Thuringa,Rural regions,A Bit Too Large,0.08719,37,416,0.06005,0.11434
2017,Schleswig-Holstein,Urban regions,A Bit Too Small,0.07647,35,221,0.04135,0.11158
2017,Schleswig-Holstein,Urban regions,Just Right,0.73818,186,221,0.68008,0.79627
2017,Schleswig-Holstein,Rural regions,A Bit Too Small,0.08029,55,426,0.05445,0.10612
2017,Schleswig-Holstein,Rural regions,Just Right,0.69419,321,426,0.65038,0.73799
2017,Schleswig-Holstein,Rural regions,A Bit Too Large,0.19613,50,426,0.15838,0.23389
2017,Hamburg,Urban regions,A Bit Too Small,0.13656,62,291,0.09703,0.17608
2017,Hamburg,Urban regions,Just Right,0.73331,229,291,0.68241,0.78421
2017,Lower Saxony,Urban regions,Much Too Small,0.02170,39,798,0.01158,0.03181
2017,Lower Saxony,Urban regions,A Bit Too Small,0.09097,122,798,0.07100,0.11093
2017,Lower Saxony,Urban regions,Just Right,0.68389,547,798,0.65161,0.71617
2017,Lower Saxony,Urban regions,A Bit Too Large,0.14896,90,798,0.12424,0.17368
2017,Lower Saxony,Rural regions,Much Too Small,0.01325,37,1053,0.00634,0.02016
2017,Lower Saxony,Rural regions,A Bit Too Small,0.07588,140,1053,0.05988,0.09188
2017,Lower Saxony,Rural regions,Just Right,0.65679,737,1053,0.62810,0.68548
2017,Lower Saxony,Rural regions,A Bit Too Large,0.19632,139,1053,0.17231,0.22032
2017,Bremen,Urban regions,A Bit Too Small,0.09943,37,142,0.05004,0.14883
2017,Bremen,Urban regions,Just Right,0.71846,105,142,0.64422,0.79269
2017,North Rhine-Westphalia,Urban regions,Much Too Small,0.01552,179,3735,0.01155,0.01948
2017,North Rhine-Westphalia,Urban regions,A Bit Too Small,0.09347,523,3735,0.08413,0.10280
2017,North Rhine-Westphalia,Urban regions,Just Right,0.72513,2618,3735,0.71081,0.73945
2017,North Rhine-Westphalia,Urban regions,A Bit Too Large,0.13911,362,3735,0.12801,0.15021
2017,North Rhine-Westphalia,Urban regions,Much Too Large,0.02462,53,3735,0.01965,0.02960
2017,North Rhine-Westphalia,Rural regions,Just Right,0.72356,61,61,0.61039,0.83672
2017,Hesse,Urban regions,Much Too Small,0.02491,66,990,0.01520,0.03462
2017,Hesse,Urban regions,A Bit Too Small,0.11774,179,990,0.09766,0.13783
2017,Hesse,Urban regions,Just Right,0.71775,644,990,0.68970,0.74581
2017,Hesse,Urban regions,A Bit Too Large,0.12331,101,990,0.10282,0.14380
2017,Hesse,Rural regions,A Bit Too Small,0.09589,37,243,0.05879,0.13298
2017,Hesse,Rural regions,Just Right,0.58970,164,243,0.52773,0.65168
2017,Hesse,Rural regions,A Bit Too Large,0.24019,42,243,0.18636,0.29401
2017,"Rhineland-Palatinate, Saarland",Urban regions,Much Too Small,0.01155,41,799,0.00413,0.01896
2017,"Rhineland-Palatinate, Saarland",Urban regions,A Bit Too Small,0.09677,109,799,0.07625,0.11728
2017,"Rhineland-Palatinate, Saarland",Urban regions,Just Right,0.73763,571,799,0.70711,0.76815
2017,"Rhineland-Palatinate, Saarland",Urban regions,A Bit Too Large,0.12647,78,799,0.10341,0.14953
2017,"Rhineland-Palatinate, Saarland",Rural regions,Just Right,0.65205,180,211,0.58762,0.71647
2017,"Rhineland-Palatinate, Saarland",Rural regions,A Bit Too Large,0.19152,31,211,0.13830,0.24475
2017,Baden-Wuerttemberg,Urban regions,Much Too Small,0.01715,74,1752,0.01107,0.02324
2017,Baden-Wuerttemberg,Urban regions,A Bit Too Small,0.10752,306,1752,0.09301,0.12203
2017,Baden-Wuerttemberg,Urban regions,Just Right,0.70950,1181,1752,0.68824,0.73077
2017,Baden-Wuerttemberg,Urban regions,A Bit Too Large,0.13747,191,1752,0.12134,0.15360
2017,Baden-Wuerttemberg,Rural regions,Just Right,0.67268,156,156,0.59880,0.74655
2017,Bavaria,Urban regions,Much Too Small,0.02353,34,1259,0.01515,0.03190
2017,Bavaria,Urban regions,A Bit Too Small,0.15907,232,1259,0.13886,0.17928
2017,Bavaria,Urban regions,Just Right,0.68536,853,1259,0.65970,0.71102
2017,Bavaria,Urban regions,A Bit Too Large,0.11593,140,1259,0.09824,0.13362
2017,Bavaria,Rural regions,Much Too Small,0.01314,44,1458,0.00730,0.01899
2017,Bavaria,Rural regions,A Bit Too Small,0.08452,178,1458,0.07024,0.09881
2017,Bavaria,Rural regions,Just Right,0.69220,1036,1458,0.66850,0.71590
2017,Bavaria,Rural regions,A Bit Too Large,0.17835,200,1458,0.15870,0.19801
2017,Berlin,Urban regions,A Bit Too Small,0.21064,162,688,0.18015,0.24113
2017,Berlin,Urban regions,Just Right,0.65795,469,688,0.62248,0.69343
2017,Berlin,Urban regions,A Bit Too Large,0.08570,57,688,0.06476,0.10663
2017,Brandenburg,Urban regions,Just Right,0.55776,33,33,0.38568,0.72984
2017,Brandenburg,Rural regions,A Bit Too Small,0.07846,92,608,0.05707,0.09985
2017,Brandenburg,Rural regions,Just Right,0.75787,444,608,0.72379,0.79195
2017,Brandenburg,Rural regions,A Bit Too Large,0.12988,72,608,0.10313,0.15662
2017,Mecklenburg-Western Pomerania,Urban regions,Just Right,0.73415,41,41,0.59724,0.87106
2017,Mecklenburg-Western Pomerania,Rural regions,A Bit Too Small,0.14373,48,327,0.10564,0.18181
2017,Mecklenburg-Western Pomerania,Rural regions,Just Right,0.73303,246,327,0.68501,0.78105
2017,Mecklenburg-Western Pomerania,Rural regions,A Bit Too Large,0.10983,33,327,0.07589,0.14377
2017,Saxony,Urban regions,A Bit Too Small,0.14190,115,580,0.11348,0.17032
2017,Saxony,Urban regions,Just Right,0.74452,412,580,0.70900,0.78005
2017,Saxony,Urban regions,A Bit Too Large,0.08640,53,580,0.06352,0.10929
2017,Saxony,Rural regions,A Bit Too Small,0.13516,52,460,0.10388,0.16644
2017,Saxony,Rural regions,Just Right,0.68790,364,460,0.64551,0.73029
2017,Saxony,Rural regions,A Bit Too Large,0.14302,44,460,0.11099,0.17505
2017,Saxony-Anhalt,Urban regions,Just Right,0.77940,106,106,0.70009,0.85871
2017,Saxony-Anhalt,Rural regions,A Bit Too Small,0.05815,53,462,0.03679,0.07951
2017,Saxony-Anhalt,Rural regions,Just Right,0.77310,362,462,0.73487,0.81133
2017,Saxony-Anhalt,Rural regions,A Bit Too Large,0.12853,47,462,0.09798,0.15908
2017,Thuringa,Urban regions,A Bit Too Small,0.14228,33,184,0.09167,0.19290
2017,Thuringa,Urban regions,Just Right,0.74009,151,184,0.67654,0.80363
2017,Thuringa,Rural regions,A Bit Too Small,0.10135,52,422,0.07252,0.13018
2017,Thuringa,Rural regions,Just Right,0.75730,324,422,0.71635,0.79825
2017,Thuringa,Rural regions,A Bit Too Large,0.09991,46,422,0.07126,0.12855
2018,Schleswig-Holstein,Urban regions,A Bit Too Small,0.16682,59,236,0.11915,0.21449
2018,Schleswig-Holstein,Urban regions,Just Right,0.68173,177,236,0.62217,0.74129
2018,Schleswig-Holstein,Rural regions,A Bit Too Small,0.07545,45,372,0.04858,0.10233
2018,Schleswig-Holstein,Rural regions,Just Right,0.70101,281,372,0.65442,0.74760
2018,Schleswig-Holstein,Rural regions,A Bit Too Large,0.18273,46,372,0.14340,0.22205
2018,Hamburg,Urban regions,A Bit Too Small,0.14583,69,321,0.10716,0.18450
2018,Hamburg,Urban regions,Just Right,0.74241,252,321,0.69449,0.79032
2018,Lower Saxony,Urban regions,Much Too Small,0.01464,41,773,0.00617,0.02311
2018,Lower Saxony,Urban regions,A Bit Too Small,0.10031,107,773,0.07912,0.12150
2018,Lower Saxony,Urban regions,Just Right,0.65013,524,773,0.61649,0.68377
2018,Lower Saxony,Urban regions,A Bit Too Large,0.17427,101,773,0.14751,0.20103
2018,Lower Saxony,Rural regions,Much Too Small,0.01078,31,998,0.00437,0.01719
2018,Lower Saxony,Rural regions,A Bit Too Small,0.06871,109,998,0.05301,0.08441
2018,Lower Saxony,Rural regions,Just Right,0.66454,674,998,0.63523,0.69385
2018,Lower Saxony,Rural regions,A Bit Too Large,0.19786,152,998,0.17313,0.22259
2018,Lower Saxony,Rural regions,Much Too Large,0.04754,32,998,0.03433,0.06074
2018,Bremen,Urban regions,A Bit Too Small,0.12032,42,156,0.06910,0.17153
2018,Bremen,Urban regions,Just Right,0.70483,114,156,0.63302,0.77664
2018,North Rhine-Westphalia,Urban regions,Much Too Small,0.01457,158,3686,0.01070,0.01844
2018,North Rhine-Westphalia,Urban regions,A Bit Too Small,0.09691,520,3686,0.08736,0.10646
2018,North Rhine-Westphalia,Urban regions,Just Right,0.72236,2588,3686,0.70791,0.73682
2018,North Rhine-Westphalia,Urban regions,A Bit Too Large,0.14301,366,3686,0.13170,0.15431
2018,North Rhine-Westphalia,Urban regions,Much Too Large,0.02136,54,3686,0.01669,0.02603
2018,North Rhine-Westphalia,Rural regions,Just Right,0.60168,50,50,0.46461,0.73876
2018,Hesse,Urban regions,Much Too Small,0.02762,60,959,0.01725,0.03800
2018,Hesse,Urban regions,A Bit Too Small,0.11685,187,959,0.09650,0.13719
2018,Hesse,Urban regions,Just Right,0.68904,597,959,0.65973,0.71835
2018,Hesse,Urban regions,A Bit Too Large,0.14508,115,959,0.12278,0.16739
2018,Hesse,Rural regions,A Bit Too Small,0.07203,40,235,0.03891,0.10516
2018,Hesse,Rural regions,Just Right,0.63884,161,235,0.57729,0.70038
2018,Hesse,Rural regions,A Bit Too Large,0.20698,34,235,0.15507,0.25889
2018,"Rhineland-Palatinate, Saarland",Urban regions,Much Too Small,0.00453,33,807,-0.00011,0.00916
2018,"Rhineland-Palatinate, Saarland",Urban regions,A Bit Too Small,0.12124,124,807,0.09870,0.14377
2018,"Rhineland-Palatinate, Saarland",Urban regions,Just Right,0.70442,563,807,0.67291,0.73592
2018,"Rhineland-Palatinate, Saarland",Urban regions,A Bit Too Large,0.14574,87,807,0.12138,0.17010
2018,"Rhineland-Palatinate, Saarland",Rural regions,Just Right,0.64951,172,209,0.58466,0.71435
2018,"Rhineland-Palatinate, Saarland",Rural regions,A Bit Too Large,0.21570,37,209,0.15980,0.27160
2018,Baden-Wuerttemberg,Urban regions,Much Too Small,0.02117,80,1670,0.01427,0.02808
2018,Baden-Wuerttemberg,Urban regions,A Bit Too Small,0.09575,265,1670,0.08164,0.10987
2018,Baden-Wuerttemberg,Urban regions,Just Right,0.72303,1129,1670,0.70156,0.74450
2018,Baden-Wuerttemberg,Urban regions,A Bit Too Large,0.14588,196,1670,0.12894,0.16281
2018,Baden-Wuerttemberg,Rural regions,Just Right,0.72182,140,140,0.64733,0.79631
2018,Bavaria,Urban regions,Much Too Small,0.02816,48,1227,0.01890,0.03743
2018,Bavaria,Urban regions,A Bit Too Small,0.14156,222,1227,0.12205,0.16107
2018,Bavaria,Urban regions,Just Right,0.72204,840,1227,0.69696,0.74711
2018,Bavaria,Urban regions,A Bit Too Large,0.09489,117,1227,0.07848,0.11129
2018,Bavaria,Rural regions,Much Too Small,0.01127,34,1380,0.00570,0.01684
2018,Bavaria,Rural regions,A Bit Too Small,0.10854,185,1380,0.09212,0.12495
2018,Bavaria,Rural regions,Just Right,0.62929,952,1380,0.60380,0.65479
2018,Bavaria,Rural regions,A Bit Too Large,0.21324,209,1380,0.19162,0.23486
2018,Berlin,Urban regions,Much Too Small,0.02156,38,780,0.01136,0.03176
2018,Berlin,Urban regions,A Bit Too Small,0.19227,172,780,0.16459,0.21994
2018,Berlin,Urban regions,Just Right,0.69676,508,780,0.66448,0.72904
2018,Berlin,Urban regions,A Bit Too Large,0.07775,62,780,0.05895,0.09656
2018,Brandenburg,Urban regions,Just Right,0.64010,42,42,0.49318,0.78702
2018,Brandenburg,Rural regions,A Bit Too Small,0.09370,90,633,0.07098,0.11642
2018,Brandenburg,Rural regions,Just Right,0.75578,480,633,0.72229,0.78928
2018,Brandenburg,Rural regions,A Bit Too Large,0.12165,63,633,0.09617,0.14714
2018,Mecklenburg-Western Pomerania,Urban regions,Just Right,0.69487,50,50,0.56594,0.82380
2018,Mecklenburg-Western Pomerania,Rural regions,A Bit Too Small,0.13294,53,334,0.09648,0.16941
2018,Mecklenburg-Western Pomerania,Rural regions,Just Right,0.73721,247,334,0.68993,0.78448
2018,Mecklenburg-Western Pomerania,Rural regions,A Bit Too Large,0.10698,34,334,0.07378,0.14018
2018,Saxony,Urban regions,A Bit Too Small,0.14588,96,575,0.11701,0.17476
2018,Saxony,Urban regions,Just Right,0.75821,438,575,0.72318,0.79323
2018,Saxony,Urban regions,A Bit Too Large,0.07932,41,575,0.05721,0.10143
2018,Saxony,Rural regions,A Bit Too Small,0.09834,50,454,0.07092,0.12577
2018,Saxony,Rural regions,Just Right,0.74545,361,454,0.70533,0.78556
2018,Saxony,Rural regions,A Bit Too Large,0.14560,43,454,0.11312,0.17808
2018,Saxony-Anhalt,Urban regions,A Bit Too Small,0.12752,32,135,0.07104,0.18400
2018,Saxony-Anhalt,Urban regions,Just Right,0.77429,103,135,0.70351,0.84508
2018,Saxony-Anhalt,Rural regions,A Bit Too Small,0.07038,54,448,0.04667,0.09409
2018,Saxony-Anhalt,Rural regions,Just Right,0.75795,351,448,0.71825,0.79766
2018,Saxony-Anhalt,Rural regions,A Bit Too Large,0.13351,43,448,0.10198,0.16504
2018,Thuringa,Urban regions,A Bit Too Small,0.11114,35,203,0.06780,0.15449
2018,Thuringa,Urban regions,Just Right,0.79210,168,203,0.73614,0.84806
2018,Thuringa,Rural regions,A Bit Too Small,0.07595,43,407,0.05018,0.10172
2018,Thuringa,Rural regions,Just Right,0.76730,312,407,0.72620,0.80840
2018,Thuringa,Rural regions,A Bit Too Large,0.13030,52,407,0.09755,0.16304
2019,Schleswig-Holstein,Urban regions,A Bit Too Small,0.15402,46,242,0.10845,0.19960
2019,Schleswig-Holstein,Urban regions,Just Right,0.65290,196,242,0.59279,0.71300
2019,Schleswig-Holstein,Rural regions,A Bit Too Small,0.10533,48,385,0.07462,0.13603
2019,Schleswig-Holstein,Rural regions,Just Right,0.68780,291,385,0.64145,0.73415
2019,Schleswig-Holstein,Rural regions,A Bit Too Large,0.18460,46,385,0.14579,0.22340
2019,Hamburg,Urban regions,A Bit Too Small,0.09970,53,353,0.06840,0.13100
2019,Hamburg,Urban regions,Just Right,0.75970,269,353,0.71506,0.80433
2019,Hamburg,Urban regions,A Bit Too Large,0.09058,31,353,0.06060,0.12056
2019,Lower Saxony,Urban regions,A Bit Too Small,0.09764,99,720,0.07594,0.11933
2019,Lower Saxony,Urban regions,Just Right,0.69278,521,720,0.65906,0.72650
2019,Lower Saxony,Urban regions,A Bit Too Large,0.15017,100,720,0.12406,0.17629
2019,Lower Saxony,Rural regions,A Bit Too Small,0.09763,117,956,0.07881,0.11646
2019,Lower Saxony,Rural regions,Just Right,0.67816,673,956,0.64853,0.70779
2019,Lower Saxony,Rural regions,A Bit Too Large,0.18132,134,956,0.15688,0.20576
2019,Lower Saxony,Rural regions,Much Too Large,0.04077,32,956,0.02823,0.05331
2019,Bremen,Urban regions,A Bit Too Small,0.13149,40,147,0.07667,0.18630
2019,Bremen,Urban regions,Just Right,0.66440,107,147,0.58780,0.74099
2019,North Rhine-Westphalia,Urban regions,Much Too Small,0.01386,154,3703,0.01009,0.01763
2019,North Rhine-Westphalia,Urban regions,A Bit Too Small,0.09870,473,3703,0.08909,0.10831
2019,North Rhine-Westphalia,Urban regions,Just Right,0.72608,2588,3703,0.71172,0.74045
2019,North Rhine-Westphalia,Urban regions,A Bit Too Large,0.13110,403,3703,0.12023,0.14197
2019,North Rhine-Westphalia,Urban regions,Much Too Large,0.02979,85,3703,0.02431,0.03526
2019,North Rhine-Westphalia,Rural regions,Just Right,0.65102,50,50,0.51756,0.78448
2019,Hesse,Urban regions,Much Too Small,0.01784,50,971,0.00951,0.02617
2019,Hesse,Urban regions,A Bit Too Small,0.10526,149,971,0.08595,0.12458
2019,Hesse,Urban regions,Just Right,0.69327,652,971,0.66425,0.72229
2019,Hesse,Urban regions,A Bit Too Large,0.16815,120,971,0.14461,0.19169
2019,Hesse,Rural regions,A Bit Too Small,0.10496,35,241,0.06618,0.14374
2019,Hesse,Rural regions,Just Right,0.67349,171,241,0.61416,0.73281
2019,Hesse,Rural regions,A Bit Too Large,0.15982,35,241,0.11346,0.20618
2019,"Rhineland-Palatinate, Saarland",Urban regions,A Bit Too Small,0.09688,114,755,0.07577,0.11799
2019,"Rhineland-Palatinate, Saarland",Urban regions,Just Right,0.71152,545,755,0.67918,0.74386
2019,"Rhineland-Palatinate, Saarland",Urban regions,A Bit Too Large,0.14854,96,755,0.12315,0.17392
2019,"Rhineland-Palatinate, Saarland",Rural regions,Just Right,0.66494,166,198,0.59902,0.73085
2019,"Rhineland-Palatinate, Saarland",Rural regions,A Bit Too Large,0.22889,32,198,0.17022,0.28756
2019,Baden-Wuerttemberg,Urban regions,Much Too Small,0.01598,87,1683,0.00999,0.02198
2019,Baden-Wuerttemberg,Urban regions,A Bit Too Small,0.11332,236,1683,0.09817,0.12847
2019,Baden-Wuerttemberg,Urban regions,Just Right,0.70859,1139,1683,0.68687,0.73031
2019,Baden-Wuerttemberg,Urban regions,A Bit Too Large,0.13748,221,1683,0.12102,0.15393
2019,Baden-Wuerttemberg,Rural regions,Just Right,0.68061,135,135,0.60167,0.75955
2019,Bavaria,Urban regions,Much Too Small,0.02728,50,1253,0.01826,0.03631
2019,Bavaria,Urban regions,A Bit Too Small,0.13340,199,1253,0.11457,0.15224
2019,Bavaria,Urban regions,Just Right,0.71335,860,1253,0.68830,0.73840
2019,Bavaria,Urban regions,A Bit Too Large,0.10687,144,1253,0.08976,0.12398
2019,Bavaria,Rural regions,Much Too Small,0.01387,33,1413,0.00777,0.01997
2019,Bavaria,Rural regions,A Bit Too Small,0.07633,155,1413,0.06248,0.09019
2019,Bavaria,Rural regions,Just Right,0.68087,999,1413,0.65655,0.70518
2019,Bavaria,Rural regions,A Bit Too Large,0.20018,226,1413,0.17930,0.22105
2019,Berlin,Urban regions,A Bit Too Small,0.20431,157,731,0.17506,0.23356
2019,Berlin,Urban regions,Just Right,0.66482,495,731,0.63057,0.69906
2019,Berlin,Urban regions,A Bit Too Large,0.11021,79,731,0.08749,0.13293
2019,Brandenburg,Urban regions,Just Right,0.66550,47,47,0.52915,0.80184
2019,Brandenburg,Rural regions,A Bit Too Small,0.07757,82,690,0.05759,0.09754
2019,Brandenburg,Rural regions,Just Right,0.79983,532,690,0.76995,0.82970
2019,Brandenburg,Rural regions,A Bit Too Large,0.10967,76,690,0.08633,0.13300
2019,Mecklenburg-Western Pomerania,Urban regions,Just Right,0.70727,51,51,0.58115,0.83340
2019,Mecklenburg-Western Pomerania,Rural regions,A Bit Too Small,0.10673,43,341,0.07391,0.13955
2019,Mecklenburg-Western Pomerania,Rural regions,Just Right,0.74500,254,341,0.69867,0.79133
2019,Mecklenburg-Western Pomerania,Rural regions,A Bit Too Large,0.13627,44,341,0.09980,0.17274
2019,Saxony,Urban regions,A Bit Too Small,0.16770,89,580,0.13727,0.19813
2019,Saxony,Urban regions,Just Right,0.72569,429,580,0.68934,0.76203
2019,Saxony,Urban regions,A Bit Too Large,0.09655,62,580,0.07250,0.12061
2019,Saxony,Rural regions,A Bit Too Small,0.09426,54,468,0.06776,0.12076
2019,Saxony,Rural regions,Just Right,0.75522,356,468,0.71622,0.79421
2019,Saxony,Rural regions,A Bit Too Large,0.13594,58,468,0.10486,0.16703
2019,Saxony-Anhalt,Urban regions,A Bit Too Small,0.13537,31,135,0.07744,0.19329
2019,Saxony-Anhalt,Urban regions,Just Right,0.73439,104,135,0.65961,0.80917
2019,Saxony-Anhalt,Rural regions,A Bit Too Small,0.10367,68,437,0.07506,0.13228
2019,Saxony-Anhalt,Rural regions,Just Right,0.70872,315,437,0.66607,0.75136
2019,Saxony-Anhalt,Rural regions,A Bit Too Large,0.16759,54,437,0.13253,0.20265
2019,Thuringa,Urban regions,Just Right,0.78856,162,162,0.72549,0.85164
2019,Thuringa,Rural regions,A Bit Too Small,0.07699,39,405,0.05100,0.10299
2019,Thuringa,Rural regions,Just Right,0.76106,310,405,0.71948,0.80265
2019,Thuringa,Rural regions,A Bit Too Large,0.14239,56,405,0.10831,0.17646
2020,Schleswig-Holstein,Urban regions,Much Too Small,0.00902,33,255,-0.00261,0.02064
2020,Schleswig-Holstein,Urban regions,A Bit Too Small,0.14025,38,255,0.09755,0.18296
2020,Schleswig-Holstein,Urban regions,Just Right,0.66678,184,255,0.60881,0.72475
2020,Schleswig-Holstein,Rural regions,A Bit Too Small,0.08802,40,379,0.05946,0.11659
2020,Schleswig-Holstein,Rural regions,Just Right,0.65849,287,379,0.61068,0.70629
2020,Schleswig-Holstein,Rural regions,A Bit Too Large,0.21543,52,379,0.17399,0.25688
2020,Hamburg,Urban regions,A Bit Too Small,0.12461,72,385,0.09158,0.15765
2020,Hamburg,Urban regions,Just Right,0.75068,313,385,0.70741,0.79395
2020,Lower Saxony,Urban regions,Much Too Small,0.01404,34,808,0.00592,0.02215
2020,Lower Saxony,Urban regions,A Bit Too Small,0.09223,116,808,0.07226,0.11219
2020,Lower Saxony,Urban regions,Just Right,0.68253,567,808,0.65041,0.71464
2020,Lower Saxony,Urban regions,A Bit Too Large,0.17384,91,808,0.14770,0.19999
2020,Lower Saxony,Rural regions,Much Too Small,0.00230,33,987,-0.00069,0.00530
2020,Lower Saxony,Rural regions,A Bit Too Small,0.09497,122,987,0.07667,0.11327
2020,Lower Saxony,Rural regions,Just Right,0.64554,647,987,0.61568,0.67540
2020,Lower Saxony,Rural regions,A Bit Too Large,0.20181,152,987,0.17676,0.22686
2020,Lower Saxony,Rural regions,Much Too Large,0.04777,33,987,0.03445,0.06108
2020,Bremen,Urban regions,A Bit Too Small,0.22946,43,189,0.16936,0.28957
2020,Bremen,Urban regions,Just Right,0.59263,146,189,0.52239,0.66286
2020,North Rhine-Westphalia,Urban regions,Much Too Small,0.01515,222,4284,0.01149,0.01881
2020,North Rhine-Westphalia,Urban regions,A Bit Too Small,0.10465,674,4284,0.09548,0.11382
2020,North Rhine-Westphalia,Urban regions,Just Right,0.71040,2911,4284,0.69682,0.72399
2020,North Rhine-Westphalia,Urban regions,A Bit Too Large,0.13324,398,4284,0.12306,0.14342
2020,North Rhine-Westphalia,Urban regions,Much Too Large,0.03479,79,4284,0.02931,0.04028
2020,North Rhine-Westphalia,Rural regions,Just Right,0.75253,45,45,0.62502,0.88004
2020,Hesse,Urban regions,Much Too Small,0.02392,49,1103,0.01490,0.03295
2020,Hesse,Urban regions,A Bit Too Small,0.14019,207,1103,0.11969,0.16068
2020,Hesse,Urban regions,Just Right,0.68086,731,1103,0.65334,0.70838
2020,Hesse,Urban regions,A Bit Too Large,0.13514,116,1103,0.11495,0.15532
2020,Hesse,Rural regions,Just Right,0.58376,140,179,0.51134,0.65618
2020,Hesse,Rural regions,A Bit Too Large,0.23731,39,179,0.17481,0.29981
2020,"Rhineland-Palatinate, Saarland",Urban regions,Much Too Small,0.00357,40,792,-0.00059,0.00773
2020,"Rhineland-Palatinate, Saarland",Urban regions,A Bit Too Small,0.09838,105,792,0.07762,0.11913
2020,"Rhineland-Palatinate, Saarland",Urban regions,Just Right,0.70315,547,792,0.67131,0.73499
2020,"Rhineland-Palatinate, Saarland",Urban regions,A Bit Too Large,0.15397,100,792,0.12882,0.17912
2020,"Rhineland-Palatinate, Saarland",Rural regions,Just Right,0.59943,164,195,0.53048,0.66839
2020,"Rhineland-Palatinate, Saarland",Rural regions,A Bit Too Large,0.17081,31,195,0.11785,0.22377
2020,Baden-Wuerttemberg,Urban regions,Much Too Small,0.01042,69,1744,0.00565,0.01519
2020,Baden-Wuerttemberg,Urban regions,A Bit Too Small,0.13077,275,1744,0.11494,0.14660
2020,Baden-Wuerttemberg,Urban regions,Just Right,0.71955,1204,1744,0.69846,0.74064
2020,Baden-Wuerttemberg,Urban regions,A Bit Too Large,0.12238,196,1744,0.10699,0.13777
2020,Baden-Wuerttemberg,Rural regions,A Bit Too Small,0.10697,31,185,0.06231,0.15162
2020,Baden-Wuerttemberg,Rural regions,Just Right,0.63210,154,185,0.56242,0.70178
2020,Bavaria,Urban regions,Much Too Small,0.02294,61,1404,0.01511,0.03078
2020,Bavaria,Urban regions,A Bit Too Small,0.13516,256,1404,0.11727,0.15305
