year,bula_h,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Bremen,Upper Secondary Level,Secondary School Degree,0.73300,34,34,0.58206,0.88394
1988,North Rhine-Westphalia,Primary Level,"Dropout, No School Degree",0.77321,149,189,0.71335,0.83307
1988,North Rhine-Westphalia,Primary Level,No School Attended,0.15213,40,189,0.10079,0.20347
1988,North Rhine-Westphalia,Lower Secondary Level,Secondary School Degree,0.77034,410,658,0.73818,0.80250
1988,North Rhine-Westphalia,Lower Secondary Level,Intermediate School Degree,0.17920,108,658,0.14987,0.20852
1988,North Rhine-Westphalia,Lower Secondary Level,Other Degree,0.05046,140,658,0.03372,0.06720
1988,North Rhine-Westphalia,Upper Secondary Level,Secondary School Degree,0.65819,757,1229,0.63166,0.68472
1988,North Rhine-Westphalia,Upper Secondary Level,Intermediate School Degree,0.24240,300,1229,0.21843,0.26637
1988,North Rhine-Westphalia,Upper Secondary Level,Upper Secondary Degree,0.06193,83,1229,0.04845,0.07541
1988,North Rhine-Westphalia,Upper Secondary Level,Other Degree,0.01878,89,1229,0.01119,0.02637
1988,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Technical School Degree,0.50086,38,38,0.33975,0.66197
1988,North Rhine-Westphalia,First Stage of Tertiary Education,Secondary School Degree,0.45924,62,99,0.36057,0.55791
1988,North Rhine-Westphalia,First Stage of Tertiary Education,Intermediate School Degree,0.24821,37,99,0.16269,0.33374
1988,North Rhine-Westphalia,Second Stage of Tertiary Education,Upper Secondary Degree,0.74393,151,151,0.67409,0.81378
1988,Hesse,Primary Level,"Dropout, No School Degree",0.60606,56,56,0.47692,0.73519
1988,Hesse,Lower Secondary Level,Secondary School Degree,0.82653,171,284,0.78241,0.87065
1988,Hesse,Lower Secondary Level,Intermediate School Degree,0.11332,37,284,0.07639,0.15025
1988,Hesse,Lower Secondary Level,Other Degree,0.06015,76,284,0.03245,0.08785
1988,Hesse,Upper Secondary Level,Secondary School Degree,0.58270,237,404,0.53456,0.63085
1988,Hesse,Upper Secondary Level,Intermediate School Degree,0.29969,110,404,0.25496,0.34442
1988,Hesse,Upper Secondary Level,Other Degree,0.02470,57,404,0.00954,0.03985
1988,Hesse,Second Stage of Tertiary Education,Upper Secondary Degree,0.76121,57,57,0.64955,0.87288
1988,"Rhineland-Palatinate, Saarland",Primary Level,"Dropout, No School Degree",0.75033,37,37,0.60894,0.89172
1988,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Secondary School Degree,0.86386,189,189,0.81483,0.91288
1988,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Secondary School Degree,0.72089,261,323,0.67189,0.76988
1988,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Intermediate School Degree,0.21092,62,323,0.16636,0.25548
1988,Baden-Wuerttemberg,Primary Level,"Dropout, No School Degree",0.70362,150,197,0.63969,0.76755
1988,Baden-Wuerttemberg,Primary Level,No School Attended,0.16861,47,197,0.11619,0.22103
1988,Baden-Wuerttemberg,Lower Secondary Level,Secondary School Degree,0.77271,350,577,0.73849,0.80694
1988,Baden-Wuerttemberg,Lower Secondary Level,Intermediate School Degree,0.17136,85,577,0.14059,0.20214
1988,Baden-Wuerttemberg,Lower Secondary Level,Other Degree,0.05593,142,577,0.03716,0.07469
1988,Baden-Wuerttemberg,Upper Secondary Level,Secondary School Degree,0.66912,476,776,0.63599,0.70225
1988,Baden-Wuerttemberg,Upper Secondary Level,Intermediate School Degree,0.25121,164,776,0.22067,0.28175
1988,Baden-Wuerttemberg,Upper Secondary Level,Upper Secondary Degree,0.04609,36,776,0.03133,0.06085
1988,Baden-Wuerttemberg,Upper Secondary Level,Other Degree,0.02492,100,776,0.01395,0.03590
1988,Baden-Wuerttemberg,First Stage of Tertiary Education,Secondary School Degree,0.50092,52,52,0.36370,0.63815
1988,Baden-Wuerttemberg,Second Stage of Tertiary Education,Upper Secondary Degree,0.66550,64,64,0.54899,0.78201
1988,Bavaria,Primary Level,"Dropout, No School Degree",0.56364,43,43,0.41365,0.71362
1988,Bavaria,Lower Secondary Level,Secondary School Degree,0.78450,283,447,0.74634,0.82266
1988,Bavaria,Lower Secondary Level,Intermediate School Degree,0.16381,71,447,0.12946,0.19816
1988,Bavaria,Lower Secondary Level,Other Degree,0.05169,93,447,0.03114,0.07223
1988,Bavaria,Upper Secondary Level,Secondary School Degree,0.68847,530,816,0.65667,0.72026
1988,Bavaria,Upper Secondary Level,Intermediate School Degree,0.24336,195,816,0.21390,0.27282
1988,Bavaria,Upper Secondary Level,Upper Secondary Degree,0.04387,36,816,0.02981,0.05793
1988,Bavaria,Upper Secondary Level,Other Degree,0.01705,55,816,0.00816,0.02593
1988,Bavaria,First Stage of Tertiary Education,Secondary School Degree,0.42840,40,40,0.27309,0.58370
1988,Bavaria,Second Stage of Tertiary Education,Upper Secondary Degree,0.67291,81,81,0.57011,0.77572
1988,Berlin,Lower Secondary Level,Secondary School Degree,0.73886,51,51,0.61711,0.86062
1988,Berlin,Upper Secondary Level,Secondary School Degree,0.57656,75,117,0.48664,0.66647
1988,Berlin,Upper Secondary Level,Intermediate School Degree,0.33513,42,117,0.24923,0.42103
1989,Schleswig-Holstein,Lower Secondary Level,Secondary School Degree,0.80980,44,44,0.69250,0.92711
1989,Schleswig-Holstein,Upper Secondary Level,Secondary School Degree,0.66446,106,155,0.58989,0.73904
1989,Schleswig-Holstein,Upper Secondary Level,Intermediate School Degree,0.29127,49,155,0.21951,0.36303
1989,Hamburg,Upper Secondary Level,Secondary School Degree,0.57927,52,52,0.44378,0.71477
1989,Lower Saxony,Primary Level,"Dropout, No School Degree",0.63746,32,32,0.46823,0.80669
1989,Lower Saxony,Lower Secondary Level,Secondary School Degree,0.80494,188,238,0.75449,0.85539
1989,Lower Saxony,Lower Secondary Level,Intermediate School Degree,0.17127,50,238,0.12330,0.21924
1989,Lower Saxony,Upper Secondary Level,Secondary School Degree,0.63917,304,440,0.59424,0.68409
1989,Lower Saxony,Upper Secondary Level,Intermediate School Degree,0.28523,136,440,0.24299,0.32747
1989,Lower Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.72201,52,52,0.59906,0.84497
1989,Bremen,Upper Secondary Level,Secondary School Degree,0.70758,35,35,0.55468,0.86048
1989,North Rhine-Westphalia,Primary Level,"Dropout, No School Degree",0.78087,139,179,0.72010,0.84164
1989,North Rhine-Westphalia,Primary Level,No School Attended,0.16982,40,179,0.11466,0.22498
1989,North Rhine-Westphalia,Lower Secondary Level,Secondary School Degree,0.76855,394,633,0.73567,0.80143
1989,North Rhine-Westphalia,Lower Secondary Level,Intermediate School Degree,0.17456,99,633,0.14497,0.20416
1989,North Rhine-Westphalia,Lower Secondary Level,Other Degree,0.05689,140,633,0.03883,0.07494
1989,North Rhine-Westphalia,Upper Secondary Level,Secondary School Degree,0.64579,724,1204,0.61877,0.67282
1989,North Rhine-Westphalia,Upper Secondary Level,Intermediate School Degree,0.24883,301,1204,0.22440,0.27326
1989,North Rhine-Westphalia,Upper Secondary Level,Upper Secondary Degree,0.06674,90,1204,0.05264,0.08084
1989,North Rhine-Westphalia,Upper Secondary Level,Other Degree,0.02200,89,1204,0.01371,0.03029
1989,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Technical School Degree,0.45567,33,64,0.33269,0.57865
1989,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.48733,31,64,0.36390,0.61076
1989,North Rhine-Westphalia,First Stage of Tertiary Education,Secondary School Degree,0.42092,53,89,0.31777,0.52407
1989,North Rhine-Westphalia,First Stage of Tertiary Education,Intermediate School Degree,0.24027,36,89,0.15100,0.32954
1989,North Rhine-Westphalia,Second Stage of Tertiary Education,Upper Secondary Degree,0.72655,146,146,0.65400,0.79910
1989,Hesse,Primary Level,"Dropout, No School Degree",0.69466,55,55,0.57183,0.81750
1989,Hesse,Lower Secondary Level,Secondary School Degree,0.83292,168,271,0.78842,0.87742
1989,Hesse,Lower Secondary Level,Intermediate School Degree,0.10177,32,271,0.06570,0.13783
1989,Hesse,Lower Secondary Level,Other Degree,0.06531,71,271,0.03584,0.09479
1989,Hesse,Upper Secondary Level,Secondary School Degree,0.57087,237,411,0.52296,0.61878
1989,Hesse,Upper Secondary Level,Intermediate School Degree,0.31729,125,411,0.27224,0.36234
1989,Hesse,Upper Secondary Level,Other Degree,0.02198,49,411,0.00779,0.03617
1989,Hesse,Second Stage of Tertiary Education,Upper Secondary Degree,0.70397,52,52,0.57868,0.82926
1989,"Rhineland-Palatinate, Saarland",Primary Level,"Dropout, No School Degree",0.73931,32,32,0.58477,0.89386
1989,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Secondary School Degree,0.85758,176,176,0.80580,0.90936
1989,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Secondary School Degree,0.71929,244,305,0.66877,0.76980
1989,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Intermediate School Degree,0.21615,61,305,0.16988,0.26242
1989,Baden-Wuerttemberg,Primary Level,"Dropout, No School Degree",0.72251,142,187,0.65816,0.78686
1989,Baden-Wuerttemberg,Primary Level,No School Attended,0.16186,45,187,0.10892,0.21479
1989,Baden-Wuerttemberg,Lower Secondary Level,Secondary School Degree,0.77261,329,544,0.73735,0.80786
1989,Baden-Wuerttemberg,Lower Secondary Level,Intermediate School Degree,0.16833,80,544,0.13685,0.19980
1989,Baden-Wuerttemberg,Lower Secondary Level,Other Degree,0.05907,135,544,0.03924,0.07890
1989,Baden-Wuerttemberg,Upper Secondary Level,Secondary School Degree,0.66570,461,751,0.63194,0.69946
1989,Baden-Wuerttemberg,Upper Secondary Level,Intermediate School Degree,0.25377,159,751,0.22263,0.28492
1989,Baden-Wuerttemberg,Upper Secondary Level,Upper Secondary Degree,0.04159,33,751,0.02730,0.05587
1989,Baden-Wuerttemberg,Upper Secondary Level,Other Degree,0.02834,98,751,0.01646,0.04022
1989,Baden-Wuerttemberg,First Stage of Tertiary Education,Secondary School Degree,0.49852,48,48,0.35558,0.64147
1989,Baden-Wuerttemberg,Second Stage of Tertiary Education,Upper Secondary Degree,0.65753,62,62,0.53845,0.77662
1989,Bavaria,Primary Level,"Dropout, No School Degree",0.57492,41,41,0.42172,0.72812
1989,Bavaria,Lower Secondary Level,Secondary School Degree,0.76657,258,419,0.72601,0.80712
1989,Bavaria,Lower Secondary Level,Intermediate School Degree,0.17018,68,419,0.13415,0.20620
1989,Bavaria,Lower Secondary Level,Other Degree,0.06326,93,419,0.03992,0.08659
1989,Bavaria,Upper Secondary Level,Secondary School Degree,0.68867,519,793,0.65642,0.72092
1989,Bavaria,Upper Secondary Level,Intermediate School Degree,0.23715,185,793,0.20752,0.26677
1989,Bavaria,Upper Secondary Level,Upper Secondary Degree,0.04896,38,793,0.03393,0.06399
1989,Bavaria,Upper Secondary Level,Other Degree,0.01729,51,793,0.00821,0.02637
1989,Bavaria,First Stage of Tertiary Education,Secondary School Degree,0.45322,41,41,0.29894,0.60749
1989,Bavaria,Second Stage of Tertiary Education,Upper Secondary Degree,0.66588,83,83,0.56378,0.76797
1989,Berlin,Lower Secondary Level,Secondary School Degree,0.71348,50,50,0.58688,0.84007
1989,Berlin,Upper Secondary Level,Secondary School Degree,0.59184,73,111,0.49999,0.68369
1989,Berlin,Upper Secondary Level,Intermediate School Degree,0.30790,38,111,0.22163,0.39416
1990,Schleswig-Holstein,Lower Secondary Level,Secondary School Degree,0.81539,45,45,0.70075,0.93003
1990,Schleswig-Holstein,Upper Secondary Level,Secondary School Degree,0.66909,102,148,0.59302,0.74516
1990,Schleswig-Holstein,Upper Secondary Level,Intermediate School Degree,0.29112,46,148,0.21768,0.36455
1990,Hamburg,Upper Secondary Level,Secondary School Degree,0.61407,50,50,0.47776,0.75038
1990,Lower Saxony,Lower Secondary Level,Secondary School Degree,0.79833,176,220,0.74519,0.85148
1990,Lower Saxony,Lower Secondary Level,Intermediate School Degree,0.17163,44,220,0.12169,0.22157
1990,Lower Saxony,Upper Secondary Level,Secondary School Degree,0.62922,300,440,0.58404,0.67441
1990,Lower Saxony,Upper Secondary Level,Intermediate School Degree,0.29568,140,440,0.25299,0.33836
1990,Lower Saxony,Second Stage of Tertiary Education,Upper Secondary Degree,0.69721,52,52,0.57111,0.82331
1990,Bremen,Upper Secondary Level,Secondary School Degree,0.64279,32,32,0.47410,0.81147
1990,North Rhine-Westphalia,Primary Level,"Dropout, No School Degree",0.76767,140,178,0.70545,0.82989
1990,North Rhine-Westphalia,Primary Level,No School Attended,0.16954,38,178,0.11426,0.22482
1990,North Rhine-Westphalia,Lower Secondary Level,Secondary School Degree,0.74265,381,616,0.70810,0.77720
1990,North Rhine-Westphalia,Lower Secondary Level,Intermediate School Degree,0.19199,95,616,0.16086,0.22312
1990,North Rhine-Westphalia,Lower Secondary Level,Other Degree,0.06536,140,616,0.04582,0.08489
1990,North Rhine-Westphalia,Upper Secondary Level,Secondary School Degree,0.63462,703,1172,0.60704,0.66220
1990,North Rhine-Westphalia,Upper Secondary Level,Intermediate School Degree,0.26081,301,1172,0.23566,0.28596
1990,North Rhine-Westphalia,Upper Secondary Level,Upper Secondary Degree,0.06520,85,1172,0.05106,0.07934
1990,North Rhine-Westphalia,Upper Secondary Level,Other Degree,0.02267,83,1172,0.01414,0.03119
1990,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Technical School Degree,0.45823,34,67,0.33803,0.57844
1990,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.47102,33,67,0.35059,0.59145
1990,North Rhine-Westphalia,First Stage of Tertiary Education,Secondary School Degree,0.42826,53,92,0.32659,0.52993
1990,North Rhine-Westphalia,First Stage of Tertiary Education,Intermediate School Degree,0.26122,39,92,0.17096,0.35148
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,Upper Secondary Degree,0.71558,141,141,0.64085,0.79031
1990,Hesse,Primary Level,"Dropout, No School Degree",0.61694,51,51,0.48219,0.75169
1990,Hesse,Lower Secondary Level,Secondary School Degree,0.81362,164,267,0.76682,0.86042
1990,Hesse,Lower Secondary Level,Intermediate School Degree,0.11665,33,267,0.07807,0.15523
1990,Hesse,Lower Secondary Level,Other Degree,0.06973,70,267,0.03912,0.10034
1990,Hesse,Upper Secondary Level,Secondary School Degree,0.56068,226,397,0.51179,0.60956
1990,Hesse,Upper Secondary Level,Intermediate School Degree,0.31625,125,397,0.27045,0.36206
1990,Hesse,Upper Secondary Level,Other Degree,0.02214,46,397,0.00764,0.03663
1990,Hesse,Second Stage of Tertiary Education,Upper Secondary Degree,0.72803,54,54,0.60823,0.84783
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Secondary School Degree,0.85230,167,167,0.79832,0.90627
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Secondary School Degree,0.72090,229,287,0.66891,0.77288
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Intermediate School Degree,0.21054,58,287,0.16329,0.25779
1990,Baden-Wuerttemberg,Primary Level,"Dropout, No School Degree",0.71952,138,179,0.65352,0.78551
1990,Baden-Wuerttemberg,Primary Level,No School Attended,0.14463,41,179,0.09296,0.19630
1990,Baden-Wuerttemberg,Lower Secondary Level,Secondary School Degree,0.77493,315,516,0.73886,0.81100
1990,Baden-Wuerttemberg,Lower Secondary Level,Intermediate School Degree,0.15473,65,516,0.12350,0.18597
1990,Baden-Wuerttemberg,Lower Secondary Level,Other Degree,0.07033,136,516,0.04825,0.09242
1990,Baden-Wuerttemberg,Upper Secondary Level,Secondary School Degree,0.65881,468,765,0.62519,0.69243
1990,Baden-Wuerttemberg,Upper Secondary Level,Intermediate School Degree,0.24881,164,765,0.21815,0.27946
1990,Baden-Wuerttemberg,Upper Secondary Level,Upper Secondary Degree,0.05447,37,765,0.03838,0.07056
1990,Baden-Wuerttemberg,Upper Secondary Level,Other Degree,0.03020,96,765,0.01806,0.04233
1990,Baden-Wuerttemberg,First Stage of Tertiary Education,Secondary School Degree,0.49039,50,81,0.38084,0.59994
1990,Baden-Wuerttemberg,First Stage of Tertiary Education,Intermediate School Degree,0.31774,31,81,0.21571,0.41977
1990,Baden-Wuerttemberg,Second Stage of Tertiary Education,Upper Secondary Degree,0.68977,65,65,0.57644,0.80310
1990,Bavaria,Primary Level,"Dropout, No School Degree",0.53615,41,41,0.38160,0.69070
1990,Bavaria,Lower Secondary Level,Secondary School Degree,0.77046,253,404,0.72940,0.81152
1990,Bavaria,Lower Secondary Level,Intermediate School Degree,0.16707,61,404,0.13065,0.20349
1990,Bavaria,Lower Secondary Level,Other Degree,0.06247,90,404,0.03884,0.08610
1990,Bavaria,Upper Secondary Level,Secondary School Degree,0.68436,514,788,0.65188,0.71683
1990,Bavaria,Upper Secondary Level,Intermediate School Degree,0.24751,192,788,0.21736,0.27766
1990,Bavaria,Upper Secondary Level,Upper Secondary Degree,0.04480,35,788,0.03034,0.05925
1990,Bavaria,Upper Secondary Level,Other Degree,0.01629,47,788,0.00745,0.02514
1990,Bavaria,First Stage of Tertiary Education,Secondary School Degree,0.43634,39,72,0.32098,0.55170
1990,Bavaria,First Stage of Tertiary Education,Intermediate School Degree,0.33265,33,72,0.22305,0.44225
1990,Bavaria,Second Stage of Tertiary Education,Upper Secondary Degree,0.63067,80,80,0.52425,0.73710
1990,Berlin,Lower Secondary Level,Secondary School Degree,0.66448,53,53,0.53614,0.79282
1990,Berlin,Upper Secondary Level,Secondary School Degree,0.52848,114,234,0.46439,0.59258
1990,Berlin,Upper Secondary Level,Intermediate School Degree,0.38734,120,234,0.32479,0.44989
1990,Berlin,Second Stage of Tertiary Education,Intermediate School Degree,0.27531,46,132,0.19882,0.35180
1990,Berlin,Second Stage of Tertiary Education,Upper Secondary Degree,0.60793,86,132,0.52433,0.69154
1990,Brandenburg,Lower Secondary Level,Secondary School Degree,0.66219,51,51,0.53109,0.79329
1990,Brandenburg,Upper Secondary Level,Secondary School Degree,0.50160,186,377,0.45106,0.55214
1990,Brandenburg,Upper Secondary Level,Intermediate School Degree,0.45823,191,377,0.40787,0.50860
1990,Brandenburg,First Stage of Tertiary Education,Intermediate School Degree,0.56052,32,32,0.38580,0.73524
1990,Brandenburg,Second Stage of Tertiary Education,Intermediate School Degree,0.51632,89,151,0.43634,0.59629
1990,Brandenburg,Second Stage of Tertiary Education,Upper Secondary Degree,0.34585,62,151,0.26973,0.42197
1990,Mecklenburg-Western Pomerania,Lower Secondary Level,Secondary School Degree,0.58312,36,36,0.41977,0.74646
1990,Mecklenburg-Western Pomerania,Upper Secondary Level,Secondary School Degree,0.47545,124,274,0.41621,0.53469
1990,Mecklenburg-Western Pomerania,Upper Secondary Level,Intermediate School Degree,0.48329,150,274,0.42401,0.54257
1990,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Intermediate School Degree,0.45164,51,100,0.35361,0.54967
