"pgpsbil","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Anderer Abschluss","1984","Realschulabschluss","Schleswig-Holstein","","","",""
"Anderer Abschluss","1984","Realschulabschluss","Hamburg","","","",""
"Anderer Abschluss","1984","Realschulabschluss","Niedersachsen","","","",""
"Anderer Abschluss","1984","Realschulabschluss","Bremen","","","",""
"Anderer Abschluss","1984","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Anderer Abschluss","1984","Realschulabschluss","Hessen","","","",""
"Anderer Abschluss","1984","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","1984","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Anderer Abschluss","1984","Realschulabschluss","Bayern","","","",""
"Anderer Abschluss","1984","Realschulabschluss","Saarland","","","",""
"Anderer Abschluss","1984","Realschulabschluss","Berlin","","","",""
"Anderer Abschluss","1984","Realschulabschluss","Brandenburg","","","",""
"Anderer Abschluss","1984","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","1984","Realschulabschluss","Sachsen","","","",""
"Anderer Abschluss","1984","Realschulabschluss","Sachsen-Anhalt","","","",""
"Anderer Abschluss","1984","Realschulabschluss","Thueringen","","","",""
"Anderer Abschluss","1984","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Anderer Abschluss","1984","(Fach-)Abitur","Hamburg","","","",""
"Anderer Abschluss","1984","(Fach-)Abitur","Niedersachsen","","","",""
"Anderer Abschluss","1984","(Fach-)Abitur","Bremen","","","",""
"Anderer Abschluss","1984","(Fach-)Abitur","Nordrhein-Westfalen","53","0.0569531525007591","0.0288371641085692","0.085069140892949"
"Anderer Abschluss","1984","(Fach-)Abitur","Hessen","","","",""
"Anderer Abschluss","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","1984","(Fach-)Abitur","Baden-Wuerttemberg","40","0.0651212843287321","0.0236528392082517","0.106589729449213"
"Anderer Abschluss","1984","(Fach-)Abitur","Bayern","","","",""
"Anderer Abschluss","1984","(Fach-)Abitur","Saarland","","","",""
"Anderer Abschluss","1984","(Fach-)Abitur","Berlin","","","",""
"Anderer Abschluss","1984","(Fach-)Abitur","Brandenburg","","","",""
"Anderer Abschluss","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","1984","(Fach-)Abitur","Sachsen","","","",""
"Anderer Abschluss","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Anderer Abschluss","1984","(Fach-)Abitur","Thueringen","","","",""
"Anderer Abschluss","1984","AkademikerInnen","Schleswig-Holstein","","","",""
"Anderer Abschluss","1984","AkademikerInnen","Hamburg","","","",""
"Anderer Abschluss","1984","AkademikerInnen","Niedersachsen","","","",""
"Anderer Abschluss","1984","AkademikerInnen","Bremen","","","",""
"Anderer Abschluss","1984","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Anderer Abschluss","1984","AkademikerInnen","Hessen","","","",""
"Anderer Abschluss","1984","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","1984","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Anderer Abschluss","1984","AkademikerInnen","Bayern","","","",""
"Anderer Abschluss","1984","AkademikerInnen","Saarland","","","",""
"Anderer Abschluss","1984","AkademikerInnen","Berlin","","","",""
"Anderer Abschluss","1984","AkademikerInnen","Brandenburg","","","",""
"Anderer Abschluss","1984","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","1984","AkademikerInnen","Sachsen","","","",""
"Anderer Abschluss","1984","AkademikerInnen","Sachsen-Anhalt","","","",""
"Anderer Abschluss","1984","AkademikerInnen","Thueringen","","","",""
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","Hamburg","","","",""
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","Niedersachsen","51","0.342029721997324","0.248582680692059","0.435476763302589"
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","Bremen","","","",""
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","Nordrhein-Westfalen","272","0.514254816344104","0.465758199281176","0.562751433407032"
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","Hessen","104","0.593593625512501","0.51309194581947","0.674095305205531"
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","58","0.640372558348148","0.532481845357022","0.748263271339274"
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","Baden-Wuerttemberg","244","0.485585545408193","0.432847017833699","0.538324072982687"
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","Bayern","91","0.498559101152797","0.414833936861532","0.582284265444062"
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","Saarland","","","",""
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","Berlin","36","0.621591394345937","0.4871614286895","0.756021360002374"
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","Brandenburg","","","",""
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","Sachsen","","","",""
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1984","(noch) kein Abschluss","Thueringen","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","Hamburg","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","Niedersachsen","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","Bremen","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","Hessen","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","Bayern","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","Saarland","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","Berlin","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","Brandenburg","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","Sachsen","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1984","Hauptschulabschluss","Thueringen","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","Hamburg","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","Niedersachsen","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","Bremen","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","Hessen","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","Bayern","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","Saarland","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","Berlin","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","Brandenburg","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","Sachsen","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1984","Realschulabschluss","Thueringen","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","Hamburg","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","Niedersachsen","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","Bremen","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","Hessen","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","Bayern","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","Saarland","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","Berlin","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","Brandenburg","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","Sachsen","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1984","(Fach-)Abitur","Thueringen","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","Hamburg","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","Niedersachsen","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","Bremen","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","Hessen","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","Bayern","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","Saarland","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","Berlin","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","Brandenburg","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","Sachsen","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","1984","AkademikerInnen","Thueringen","","","",""
"Noch kein Abschluss","1984","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1984","(noch) kein Abschluss","Hamburg","","","",""
"Noch kein Abschluss","1984","(noch) kein Abschluss","Niedersachsen","33","0.604547577203335","0.508232815035927","0.700862339370742"
"Noch kein Abschluss","1984","(noch) kein Abschluss","Bremen","","","",""
"Noch kein Abschluss","1984","(noch) kein Abschluss","Nordrhein-Westfalen","69","0.390542152181615","0.343202637210839","0.437881667152391"
"Noch kein Abschluss","1984","(noch) kein Abschluss","Hessen","","","",""
"Noch kein Abschluss","1984","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1984","(noch) kein Abschluss","Baden-Wuerttemberg","39","0.408286065170033","0.356420785885964","0.460151344454103"
"Noch kein Abschluss","1984","(noch) kein Abschluss","Bayern","","","",""
"Noch kein Abschluss","1984","(noch) kein Abschluss","Saarland","","","",""
"Noch kein Abschluss","1984","(noch) kein Abschluss","Berlin","","","",""
"Noch kein Abschluss","1984","(noch) kein Abschluss","Brandenburg","","","",""
"Noch kein Abschluss","1984","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1984","(noch) kein Abschluss","Sachsen","","","",""
"Noch kein Abschluss","1984","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1984","(noch) kein Abschluss","Thueringen","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","Hamburg","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","Niedersachsen","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","Bremen","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","Hessen","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","Bayern","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","Saarland","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","Berlin","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","Brandenburg","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","Sachsen","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1984","Hauptschulabschluss","Thueringen","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","Hamburg","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","Niedersachsen","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","Bremen","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","Hessen","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","Bayern","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","Saarland","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","Berlin","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","Brandenburg","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","Sachsen","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1984","Realschulabschluss","Thueringen","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","Hamburg","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","Niedersachsen","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","Bremen","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","Hessen","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","Bayern","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","Saarland","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","Berlin","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","Brandenburg","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","Sachsen","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1984","(Fach-)Abitur","Thueringen","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","Schleswig-Holstein","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","Hamburg","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","Niedersachsen","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","Bremen","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","Hessen","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","Bayern","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","Saarland","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","Berlin","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","Brandenburg","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","Sachsen","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","1984","AkademikerInnen","Thueringen","","","",""
"Keine Schule besucht","1984","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Keine Schule besucht","1984","(noch) kein Abschluss","Hamburg","","","",""
"Keine Schule besucht","1984","(noch) kein Abschluss","Niedersachsen","","","",""
"Keine Schule besucht","1984","(noch) kein Abschluss","Bremen","","","",""
"Keine Schule besucht","1984","(noch) kein Abschluss","Nordrhein-Westfalen","67","0.095203031474281","0.0667244097724757","0.123681653176086"
"Keine Schule besucht","1984","(noch) kein Abschluss","Hessen","","","",""
"Keine Schule besucht","1984","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","1984","(noch) kein Abschluss","Baden-Wuerttemberg","62","0.106128389421773","0.0736277502275448","0.138629028616002"
