"pgpsbil","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Hauptschulabschluss","2005","66 und älter","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2005","66 und älter","Hauptschulabschluss","2330","0.952581932280713","0.94419021516244","0.960973649398986"
"Hauptschulabschluss","2005","66 und älter","Realschulabschluss","","","",""
"Hauptschulabschluss","2005","66 und älter","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2005","66 und älter","AkademikerInnen","109","0.166973561412117","0.138691366717871","0.195255756106364"
"Realschulabschluss","2005","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2005","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2005","16-34 Jahre alt","Realschulabschluss","1589","0.992097378389502","0.987754692897354","0.996440063881649"
"Realschulabschluss","2005","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2005","16-34 Jahre alt","AkademikerInnen","","","",""
"Realschulabschluss","2005","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2005","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2005","35-65 Jahre alt","Realschulabschluss","3346","0.995710063696075","0.993499188177722","0.997920939214428"
"Realschulabschluss","2005","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2005","35-65 Jahre alt","AkademikerInnen","503","0.155677710375052","0.142669545684454","0.168685875065651"
"Realschulabschluss","2005","66 und älter","(noch) kein Abschluss","","","",""
"Realschulabschluss","2005","66 und älter","Hauptschulabschluss","","","",""
"Realschulabschluss","2005","66 und älter","Realschulabschluss","440","0.991567238866144","0.983071247360049","1.00006323037224"
"Realschulabschluss","2005","66 und älter","(Fach-)Abitur","","","",""
"Realschulabschluss","2005","66 und älter","AkademikerInnen","92","0.139946767563487","0.113637790526859","0.166255744600116"
"Fachhochschulreife","2005","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2005","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","2005","16-34 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","2005","16-34 Jahre alt","(Fach-)Abitur","219","0.196262288155421","0.17343607672509","0.219088499585752"
"Fachhochschulreife","2005","16-34 Jahre alt","AkademikerInnen","53","0.108678020300557","0.0817716757706027","0.135584364830511"
"Fachhochschulreife","2005","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2005","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","2005","35-65 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","2005","35-65 Jahre alt","(Fach-)Abitur","286","0.281633691579891","0.25362927396084","0.309638109198941"
"Fachhochschulreife","2005","35-65 Jahre alt","AkademikerInnen","336","0.138068621752446","0.125691133521083","0.150446109983809"
"Fachhochschulreife","2005","66 und älter","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2005","66 und älter","Hauptschulabschluss","","","",""
"Fachhochschulreife","2005","66 und älter","Realschulabschluss","","","",""
"Fachhochschulreife","2005","66 und älter","(Fach-)Abitur","61","0.361581675077735","0.288493027580427","0.434670322575043"
"Fachhochschulreife","2005","66 und älter","AkademikerInnen","67","0.121940801266646","0.0971268296856495","0.146754772847642"
"Abitur","2005","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","2005","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","2005","16-34 Jahre alt","Realschulabschluss","","","",""
"Abitur","2005","16-34 Jahre alt","(Fach-)Abitur","895","0.741667818896606","0.716511203702544","0.766824434090669"
"Abitur","2005","16-34 Jahre alt","AkademikerInnen","412","0.79458369440869","0.759657295258608","0.829510093558773"
"Abitur","2005","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","2005","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","2005","35-65 Jahre alt","Realschulabschluss","","","",""
"Abitur","2005","35-65 Jahre alt","(Fach-)Abitur","510","0.485464396236543","0.454347399682951","0.516581392790135"
"Abitur","2005","35-65 Jahre alt","AkademikerInnen","1927","0.601430012865137","0.583863177696896","0.618996848033378"
"Abitur","2005","66 und älter","(noch) kein Abschluss","","","",""
"Abitur","2005","66 und älter","Hauptschulabschluss","","","",""
"Abitur","2005","66 und älter","Realschulabschluss","","","",""
"Abitur","2005","66 und älter","(Fach-)Abitur","66","0.44299388485714","0.367428500764094","0.518559268950187"
"Abitur","2005","66 und älter","AkademikerInnen","376","0.508709420267226","0.47079853130742","0.546620309227033"
"Anderer Abschluss","2005","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2005","16-34 Jahre alt","Hauptschulabschluss","104","0.107870928125741","0.0889808276890604","0.126761028562421"
"Anderer Abschluss","2005","16-34 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","2005","16-34 Jahre alt","(Fach-)Abitur","39","0.0537038461926538","0.0407477409749801","0.0666599514103275"
"Anderer Abschluss","2005","16-34 Jahre alt","AkademikerInnen","","","",""
"Anderer Abschluss","2005","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2005","35-65 Jahre alt","Hauptschulabschluss","504","0.121294057143925","0.111336170162727","0.131251944125123"
"Anderer Abschluss","2005","35-65 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","2005","35-65 Jahre alt","(Fach-)Abitur","146","0.184881351784645","0.160711820281468","0.209050883287823"
"Anderer Abschluss","2005","35-65 Jahre alt","AkademikerInnen","145","0.079913715297759","0.0701845939298404","0.0896428366656775"
"Anderer Abschluss","2005","66 und älter","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2005","66 und älter","Hauptschulabschluss","134","0.0474180677192867","0.0390263506010136","0.0558097848375598"
"Anderer Abschluss","2005","66 und älter","Realschulabschluss","","","",""
"Anderer Abschluss","2005","66 und älter","(Fach-)Abitur","","","",""
"Anderer Abschluss","2005","66 und älter","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2005","16-34 Jahre alt","(noch) kein Abschluss","41","0.100518588043718","0.0781956687956694","0.122841507291766"
"Ohne Abschluss verlassen","2005","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2005","16-34 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2005","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2005","16-34 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2005","35-65 Jahre alt","(noch) kein Abschluss","141","0.992738247803979","0.978918434389796","1.00655806121816"
"Ohne Abschluss verlassen","2005","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2005","35-65 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2005","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2005","35-65 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2005","66 und älter","(noch) kein Abschluss","64","0.996500838840451","0.982145540604007","1.01085613707689"
"Ohne Abschluss verlassen","2005","66 und älter","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2005","66 und älter","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2005","66 und älter","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2005","66 und älter","AkademikerInnen","","","",""
"Noch kein Abschluss","2005","16-34 Jahre alt","(noch) kein Abschluss","656","0.899481411956282","0.877158492708234","0.921804331204331"
"Noch kein Abschluss","2005","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2005","16-34 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","2005","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2005","16-34 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","2005","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","2005","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2005","35-65 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","2005","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2005","35-65 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","2005","66 und älter","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","2005","66 und älter","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2005","66 und älter","Realschulabschluss","","","",""
"Noch kein Abschluss","2005","66 und älter","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2005","66 und älter","AkademikerInnen","","","",""
"Keine Schule besucht","2005","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2005","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","2005","16-34 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","2005","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","2005","16-34 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","2005","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2005","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","2005","35-65 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","2005","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","2005","35-65 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","2005","66 und älter","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2005","66 und älter","Hauptschulabschluss","","","",""
"Keine Schule besucht","2005","66 und älter","Realschulabschluss","","","",""
"Keine Schule besucht","2005","66 und älter","(Fach-)Abitur","","","",""
"Keine Schule besucht","2005","66 und älter","AkademikerInnen","","","",""
"Hauptschulabschluss","2006","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2006","16-34 Jahre alt","Hauptschulabschluss","927","0.883068161855189","0.863481910504438","0.902654413205939"
"Hauptschulabschluss","2006","16-34 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2006","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2006","16-34 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","2006","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2006","35-65 Jahre alt","Hauptschulabschluss","3804","0.880136112975311","0.870430298467611","0.889841927483012"
"Hauptschulabschluss","2006","35-65 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2006","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2006","35-65 Jahre alt","AkademikerInnen","67","0.0218053747751341","0.0167475470177589","0.0268632025325092"
"Hauptschulabschluss","2006","66 und älter","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2006","66 und älter","Hauptschulabschluss","2688","0.943007446207073","0.934502183615683","0.951512708798464"
"Hauptschulabschluss","2006","66 und älter","Realschulabschluss","","","",""
"Hauptschulabschluss","2006","66 und älter","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2006","66 und älter","AkademikerInnen","126","0.14825450776398","0.123691647241197","0.172817368286764"
"Realschulabschluss","2006","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2006","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2006","16-34 Jahre alt","Realschulabschluss","1593","0.994439065402144","0.990795294346095","0.998082836458194"
"Realschulabschluss","2006","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2006","16-34 Jahre alt","AkademikerInnen","38","0.0423895828667257","0.025717469192302","0.0590616965411494"
"Realschulabschluss","2006","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2006","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2006","35-65 Jahre alt","Realschulabschluss","3652","0.996151965940847","0.994146703714799","0.998157228166894"
"Realschulabschluss","2006","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2006","35-65 Jahre alt","AkademikerInnen","536","0.151673158550267","0.139250756204105","0.164095560896429"
"Realschulabschluss","2006","66 und älter","(noch) kein Abschluss","","","",""
"Realschulabschluss","2006","66 und älter","Hauptschulabschluss","","","",""
"Realschulabschluss","2006","66 und älter","Realschulabschluss","534","0.991062519733067","0.983117192611717","0.999007846854417"
"Realschulabschluss","2006","66 und älter","(Fach-)Abitur","","","",""
"Realschulabschluss","2006","66 und älter","AkademikerInnen","122","0.15812592517897","0.132905919831854","0.183345930526086"
"Fachhochschulreife","2006","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2006","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","2006","16-34 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","2006","16-34 Jahre alt","(Fach-)Abitur","246","0.208755688585263","0.185760767273411","0.231750609897115"
"Fachhochschulreife","2006","16-34 Jahre alt","AkademikerInnen","56","0.109934483268813","0.0840496949364505","0.135819271601175"
"Fachhochschulreife","2006","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2006","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","2006","35-65 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","2006","35-65 Jahre alt","(Fach-)Abitur","306","0.266682374698967","0.240332553099883","0.293032196298051"
"Fachhochschulreife","2006","35-65 Jahre alt","AkademikerInnen","360","0.129600891289109","0.117969468700557","0.141232313877662"
"Fachhochschulreife","2006","66 und älter","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2006","66 und älter","Hauptschulabschluss","","","",""
"Fachhochschulreife","2006","66 und älter","Realschulabschluss","","","",""
"Fachhochschulreife","2006","66 und älter","(Fach-)Abitur","70","0.365677545947736","0.297375203719606","0.433979888175866"
"Fachhochschulreife","2006","66 und älter","AkademikerInnen","86","0.120075391600015","0.0976071127981678","0.142543670401862"
"Abitur","2006","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","2006","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","2006","16-34 Jahre alt","Realschulabschluss","","","",""
"Abitur","2006","16-34 Jahre alt","(Fach-)Abitur","898","0.714778171830388","0.689231490637221","0.740324853023554"
"Abitur","2006","16-34 Jahre alt","AkademikerInnen","433","0.746678217961906","0.710689227127621","0.782667208796191"
"Abitur","2006","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","2006","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","2006","35-65 Jahre alt","Realschulabschluss","","","",""
"Abitur","2006","35-65 Jahre alt","(Fach-)Abitur","571","0.499734917143199","0.469942591666044","0.529527242620354"
"Abitur","2006","35-65 Jahre alt","AkademikerInnen","2086","0.621719724476627","0.604924964829017","0.638514484124237"
"Abitur","2006","66 und älter","(noch) kein Abschluss","","","",""
"Abitur","2006","66 und älter","Hauptschulabschluss","","","",""
"Abitur","2006","66 und älter","Realschulabschluss","","","",""
"Abitur","2006","66 und älter","(Fach-)Abitur","78","0.428671285745433","0.358487525941761","0.498855045549106"
"Abitur","2006","66 und älter","AkademikerInnen","442","0.516371177310629","0.48182840810968","0.550913946511579"
"Anderer Abschluss","2006","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2006","16-34 Jahre alt","Hauptschulabschluss","107","0.116931838144811","0.0973455867940607","0.136518089495562"
"Anderer Abschluss","2006","16-34 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","2006","16-34 Jahre alt","(Fach-)Abitur","44","0.0627009176026544","0.0489847269776631","0.0764171082276456"
"Anderer Abschluss","2006","16-34 Jahre alt","AkademikerInnen","31","0.0973776944561648","0.0728447635841221","0.121910625328208"
"Anderer Abschluss","2006","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2006","35-65 Jahre alt","Hauptschulabschluss","498","0.119863887024688","0.110158072516988","0.129569701532389"
"Anderer Abschluss","2006","35-65 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","2006","35-65 Jahre alt","(Fach-)Abitur","156","0.188456023640132","0.165153900035027","0.211758147245237"
"Anderer Abschluss","2006","35-65 Jahre alt","AkademikerInnen","150","0.0742543437741219","0.0651745414143448","0.083334146133899"
"Anderer Abschluss","2006","66 und älter","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2006","66 und älter","Hauptschulabschluss","166","0.0569925537929265","0.0484872912015358","0.0654978163843172"
"Anderer Abschluss","2006","66 und älter","Realschulabschluss","","","",""
"Anderer Abschluss","2006","66 und älter","(Fach-)Abitur","","","",""
"Anderer Abschluss","2006","66 und älter","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2006","16-34 Jahre alt","(noch) kein Abschluss","38","0.107687686202218","0.084267948598966","0.13110742380547"
"Ohne Abschluss verlassen","2006","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2006","16-34 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2006","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2006","16-34 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2006","35-65 Jahre alt","(noch) kein Abschluss","129","0.948909612994299","0.912306104906029","0.985513121082568"
"Ohne Abschluss verlassen","2006","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2006","35-65 Jahre alt","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2006","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2006","35-65 Jahre alt","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2006","66 und älter","(noch) kein Abschluss","74","0.927058214299076","0.871114571328958","0.983001857269194"
"Ohne Abschluss verlassen","2006","66 und älter","Hauptschulabschluss","","","",""
"Ohne Abschluss verlassen","2006","66 und älter","Realschulabschluss","","","",""
"Ohne Abschluss verlassen","2006","66 und älter","(Fach-)Abitur","","","",""
"Ohne Abschluss verlassen","2006","66 und älter","AkademikerInnen","","","",""
"Noch kein Abschluss","2006","16-34 Jahre alt","(noch) kein Abschluss","635","0.892312313797782","0.86889257619453","0.915732051401034"
"Noch kein Abschluss","2006","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2006","16-34 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","2006","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2006","16-34 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","2006","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","2006","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2006","35-65 Jahre alt","Realschulabschluss","","","",""
"Noch kein Abschluss","2006","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2006","35-65 Jahre alt","AkademikerInnen","","","",""
"Noch kein Abschluss","2006","66 und älter","(noch) kein Abschluss","","","",""
"Noch kein Abschluss","2006","66 und älter","Hauptschulabschluss","","","",""
"Noch kein Abschluss","2006","66 und älter","Realschulabschluss","","","",""
"Noch kein Abschluss","2006","66 und älter","(Fach-)Abitur","","","",""
"Noch kein Abschluss","2006","66 und älter","AkademikerInnen","","","",""
"Keine Schule besucht","2006","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2006","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","2006","16-34 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","2006","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","2006","16-34 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","2006","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2006","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Keine Schule besucht","2006","35-65 Jahre alt","Realschulabschluss","","","",""
"Keine Schule besucht","2006","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Keine Schule besucht","2006","35-65 Jahre alt","AkademikerInnen","","","",""
"Keine Schule besucht","2006","66 und älter","(noch) kein Abschluss","","","",""
"Keine Schule besucht","2006","66 und älter","Hauptschulabschluss","","","",""
"Keine Schule besucht","2006","66 und älter","Realschulabschluss","","","",""
"Keine Schule besucht","2006","66 und älter","(Fach-)Abitur","","","",""
"Keine Schule besucht","2006","66 und älter","AkademikerInnen","","","",""
"Hauptschulabschluss","2007","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2007","16-34 Jahre alt","Hauptschulabschluss","785","0.877170314251827","0.855346440735747","0.898994187767907"
"Hauptschulabschluss","2007","16-34 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2007","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2007","16-34 Jahre alt","AkademikerInnen","","","",""
"Hauptschulabschluss","2007","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2007","35-65 Jahre alt","Hauptschulabschluss","3374","0.877111456294632","0.866678414973048","0.887544497616217"
"Hauptschulabschluss","2007","35-65 Jahre alt","Realschulabschluss","","","",""
"Hauptschulabschluss","2007","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2007","35-65 Jahre alt","AkademikerInnen","56","0.0202613797825845","0.0152314017370379","0.0252913578281311"
"Hauptschulabschluss","2007","66 und älter","(noch) kein Abschluss","","","",""
"Hauptschulabschluss","2007","66 und älter","Hauptschulabschluss","2587","0.938091932356688","0.929080058874152","0.947103805839224"
"Hauptschulabschluss","2007","66 und älter","Realschulabschluss","","","",""
"Hauptschulabschluss","2007","66 und älter","(Fach-)Abitur","","","",""
"Hauptschulabschluss","2007","66 und älter","AkademikerInnen","131","0.154547439000725","0.129851604741291","0.179243273260159"
"Realschulabschluss","2007","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2007","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2007","16-34 Jahre alt","Realschulabschluss","1414","0.994192010942404","0.990241083252581","0.998142938632227"
"Realschulabschluss","2007","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2007","16-34 Jahre alt","AkademikerInnen","32","0.031444825652381","0.0167391075428994","0.0461505437618626"
"Realschulabschluss","2007","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Realschulabschluss","2007","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Realschulabschluss","2007","35-65 Jahre alt","Realschulabschluss","3464","0.996689248610209","0.994778784554344","0.998599712666074"
"Realschulabschluss","2007","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Realschulabschluss","2007","35-65 Jahre alt","AkademikerInnen","489","0.144151949207784","0.131612309465632","0.156691588949936"
"Realschulabschluss","2007","66 und älter","(noch) kein Abschluss","","","",""
"Realschulabschluss","2007","66 und älter","Hauptschulabschluss","","","",""
"Realschulabschluss","2007","66 und älter","Realschulabschluss","552","0.990480689887191","0.982409520917389","0.998551858856993"
"Realschulabschluss","2007","66 und älter","(Fach-)Abitur","","","",""
"Realschulabschluss","2007","66 und älter","AkademikerInnen","115","0.140466922973298","0.11672769970807","0.164206146238527"
"Fachhochschulreife","2007","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2007","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","2007","16-34 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","2007","16-34 Jahre alt","(Fach-)Abitur","218","0.193800467023289","0.170965041439432","0.216635892607146"
"Fachhochschulreife","2007","16-34 Jahre alt","AkademikerInnen","47","0.110177348257746","0.0837929408229588","0.136561755692533"
"Fachhochschulreife","2007","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2007","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Fachhochschulreife","2007","35-65 Jahre alt","Realschulabschluss","","","",""
"Fachhochschulreife","2007","35-65 Jahre alt","(Fach-)Abitur","296","0.269034903501569","0.242005251442828","0.29606455556031"
"Fachhochschulreife","2007","35-65 Jahre alt","AkademikerInnen","332","0.131341960390003","0.119283200828633","0.143400719951372"
"Fachhochschulreife","2007","66 und älter","(noch) kein Abschluss","","","",""
"Fachhochschulreife","2007","66 und älter","Hauptschulabschluss","","","",""
"Fachhochschulreife","2007","66 und älter","Realschulabschluss","","","",""
"Fachhochschulreife","2007","66 und älter","(Fach-)Abitur","78","0.408073034963608","0.339267548990001","0.476878520937215"
"Fachhochschulreife","2007","66 und älter","AkademikerInnen","89","0.13305486448365","0.109851051370091","0.156258677597208"
"Abitur","2007","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","2007","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","2007","16-34 Jahre alt","Realschulabschluss","","","",""
"Abitur","2007","16-34 Jahre alt","(Fach-)Abitur","889","0.742544155748025","0.717284760492879","0.767803551003172"
"Abitur","2007","16-34 Jahre alt","AkademikerInnen","429","0.766131788825275","0.730463128606342","0.801800449044208"
"Abitur","2007","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Abitur","2007","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Abitur","2007","35-65 Jahre alt","Realschulabschluss","","","",""
"Abitur","2007","35-65 Jahre alt","(Fach-)Abitur","549","0.501380831083196","0.470904957049","0.531856705117392"
"Abitur","2007","35-65 Jahre alt","AkademikerInnen","1987","0.624187975884349","0.606897000130006","0.641478951638692"
"Abitur","2007","66 und älter","(noch) kein Abschluss","","","",""
"Abitur","2007","66 und älter","Hauptschulabschluss","","","",""
"Abitur","2007","66 und älter","Realschulabschluss","","","",""
"Abitur","2007","66 und älter","(Fach-)Abitur","75","0.374862008914273","0.307091036703371","0.442632981125175"
"Abitur","2007","66 und älter","AkademikerInnen","463","0.533314737324563","0.499230623326407","0.567398851322719"
"Anderer Abschluss","2007","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2007","16-34 Jahre alt","Hauptschulabschluss","84","0.122829685748173","0.101005812232093","0.144653559264253"
"Anderer Abschluss","2007","16-34 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","2007","16-34 Jahre alt","(Fach-)Abitur","34","0.0508005806577997","0.0381146159365597","0.0634865453790398"
"Anderer Abschluss","2007","16-34 Jahre alt","AkademikerInnen","30","0.090795634039095","0.0665846357184312","0.115006632359759"
"Anderer Abschluss","2007","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2007","35-65 Jahre alt","Hauptschulabschluss","430","0.122888543705367","0.112455502383783","0.133321585026952"
"Anderer Abschluss","2007","35-65 Jahre alt","Realschulabschluss","","","",""
"Anderer Abschluss","2007","35-65 Jahre alt","(Fach-)Abitur","145","0.179145622071487","0.155772109625231","0.202519134517743"
"Anderer Abschluss","2007","35-65 Jahre alt","AkademikerInnen","149","0.0798534216724067","0.0701761765929429","0.0895306667518705"
"Anderer Abschluss","2007","66 und älter","(noch) kein Abschluss","","","",""
"Anderer Abschluss","2007","66 und älter","Hauptschulabschluss","160","0.0619080676433119","0.0528961941607756","0.0709199411258483"
"Anderer Abschluss","2007","66 und älter","Realschulabschluss","","","",""
"Anderer Abschluss","2007","66 und älter","(Fach-)Abitur","","","",""
"Anderer Abschluss","2007","66 und älter","AkademikerInnen","","","",""
"Ohne Abschluss verlassen","2007","16-34 Jahre alt","(noch) kein Abschluss","35","0.0866792454453092","0.0652782844358792","0.108080206454739"
"Ohne Abschluss verlassen","2007","16-34 Jahre alt","Hauptschulabschluss","","","",""
