year,bula_h,regtyp,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Thuringa,Urban regions,Secondary School Degree,0.20828,62,267,0.15948,0.25708
2016,Thuringa,Urban regions,Intermediate School Degree,0.25120,91,267,0.19908,0.30332
2016,Thuringa,Urban regions,Upper Secondary Degree,0.23659,81,267,0.18551,0.28766
2016,Thuringa,Urban regions,Other Degree,0.05961,33,267,0.03116,0.08807
2016,Thuringa,Rural regions,Secondary School Degree,0.21578,155,634,0.18373,0.24782
2016,Thuringa,Rural regions,Intermediate School Degree,0.41993,302,634,0.38148,0.45838
2016,Thuringa,Rural regions,Upper Secondary Degree,0.12552,95,634,0.09971,0.15132
2016,Thuringa,Rural regions,Other Degree,0.04782,82,634,0.03119,0.06444
2017,Schleswig-Holstein,Urban regions,Secondary School Degree,0.14605,53,382,0.11059,0.18151
2017,Schleswig-Holstein,Urban regions,Intermediate School Degree,0.22561,88,382,0.18364,0.26758
2017,Schleswig-Holstein,Urban regions,Upper Secondary Degree,0.22441,85,382,0.18252,0.26630
2017,Schleswig-Holstein,Urban regions,Other Degree,0.08519,111,382,0.05715,0.11322
2017,Schleswig-Holstein,Urban regions,"Dropout, No School Degree",0.04504,45,382,0.02421,0.06586
2017,Schleswig-Holstein,Rural regions,Secondary School Degree,0.25443,184,693,0.22198,0.28689
2017,Schleswig-Holstein,Rural regions,Intermediate School Degree,0.25852,191,693,0.22589,0.29114
2017,Schleswig-Holstein,Rural regions,Technical School Degree,0.05239,37,693,0.03579,0.06899
2017,Schleswig-Holstein,Rural regions,Upper Secondary Degree,0.14061,135,693,0.11471,0.16651
2017,Schleswig-Holstein,Rural regions,Other Degree,0.06120,109,693,0.04334,0.07905
2017,Schleswig-Holstein,Rural regions,"Dropout, No School Degree",0.02310,37,693,0.01191,0.03429
2017,Hamburg,Urban regions,Secondary School Degree,0.15661,72,429,0.12218,0.19104
2017,Hamburg,Urban regions,Intermediate School Degree,0.16112,88,429,0.12629,0.19595
2017,Hamburg,Urban regions,Upper Secondary Degree,0.30810,166,429,0.26435,0.35184
2017,Hamburg,Urban regions,Other Degree,0.07336,103,429,0.04866,0.09806
2017,Lower Saxony,Urban regions,Secondary School Degree,0.18226,207,1289,0.16118,0.20335
2017,Lower Saxony,Urban regions,Intermediate School Degree,0.23800,297,1289,0.21474,0.26125
2017,Lower Saxony,Urban regions,Technical School Degree,0.06438,79,1289,0.05098,0.07778
2017,Lower Saxony,Urban regions,Upper Secondary Degree,0.23195,322,1289,0.20890,0.25500
2017,Lower Saxony,Urban regions,Other Degree,0.07251,241,1289,0.05834,0.08667
2017,Lower Saxony,Urban regions,"Dropout, No School Degree",0.01600,91,1289,0.00915,0.02286
2017,Lower Saxony,Urban regions,No School Degree Yet,0.02057,52,1289,0.01282,0.02832
2017,Lower Saxony,Rural regions,Secondary School Degree,0.24318,417,1852,0.22364,0.26273
2017,Lower Saxony,Rural regions,Intermediate School Degree,0.27277,512,1852,0.25248,0.29306
2017,Lower Saxony,Rural regions,Technical School Degree,0.04363,106,1852,0.03432,0.05293
2017,Lower Saxony,Rural regions,Upper Secondary Degree,0.13902,288,1852,0.12326,0.15478
2017,Lower Saxony,Rural regions,Other Degree,0.07869,305,1852,0.06642,0.09095
2017,Lower Saxony,Rural regions,"Dropout, No School Degree",0.01621,120,1852,0.01045,0.02196
2017,Lower Saxony,Rural regions,No School Degree Yet,0.01238,64,1852,0.00734,0.01741
2017,Lower Saxony,Rural regions,No School Attended,0.00108,40,1852,-0.00042,0.00258
2017,Bremen,Urban regions,Secondary School Degree,0.23262,42,209,0.17520,0.29004
2017,Bremen,Urban regions,Intermediate School Degree,0.17675,52,209,0.12491,0.22859
2017,Bremen,Urban regions,Upper Secondary Degree,0.20285,57,209,0.14820,0.25749
2017,Bremen,Urban regions,Other Degree,0.07761,58,209,0.04124,0.11397
2017,North Rhine-Westphalia,Urban regions,Secondary School Degree,0.23378,1256,6210,0.22325,0.24431
2017,North Rhine-Westphalia,Urban regions,Intermediate School Degree,0.18807,1171,6210,0.17835,0.19779
2017,North Rhine-Westphalia,Urban regions,Technical School Degree,0.07929,515,6210,0.07257,0.08601
2017,North Rhine-Westphalia,Urban regions,Upper Secondary Degree,0.18328,1294,6210,0.17365,0.19290
2017,North Rhine-Westphalia,Urban regions,Other Degree,0.08717,1249,6210,0.08015,0.09418
2017,North Rhine-Westphalia,Urban regions,"Dropout, No School Degree",0.02291,384,6210,0.01919,0.02663
2017,North Rhine-Westphalia,Urban regions,No School Degree Yet,0.02436,264,6210,0.02053,0.02820
2017,North Rhine-Westphalia,Urban regions,No School Attended,0.00061,77,6210,-0.00001,0.00122
2017,North Rhine-Westphalia,Rural regions,Secondary School Degree,0.46918,37,37,0.30615,0.63220
2017,Hesse,Urban regions,Secondary School Degree,0.20044,280,1694,0.18137,0.21951
2017,Hesse,Urban regions,Intermediate School Degree,0.17974,336,1694,0.16145,0.19803
2017,Hesse,Urban regions,Technical School Degree,0.05060,85,1694,0.04016,0.06104
2017,Hesse,Urban regions,Upper Secondary Degree,0.22135,412,1694,0.20157,0.24113
2017,Hesse,Urban regions,Other Degree,0.09246,375,1694,0.07866,0.10625
2017,Hesse,Urban regions,"Dropout, No School Degree",0.02331,96,1694,0.01612,0.03050
2017,Hesse,Urban regions,No School Degree Yet,0.02824,78,1694,0.02035,0.03613
2017,Hesse,Urban regions,No School Attended,0.00051,32,1694,-0.00057,0.00158
2017,Hesse,Rural regions,Secondary School Degree,0.23959,80,392,0.19729,0.28190
2017,Hesse,Rural regions,Intermediate School Degree,0.29130,109,392,0.24626,0.33633
2017,Hesse,Rural regions,Technical School Degree,0.05023,31,392,0.02858,0.07188
2017,Hesse,Rural regions,Upper Secondary Degree,0.16512,73,392,0.12832,0.20192
2017,Hesse,Rural regions,Other Degree,0.07219,99,392,0.04654,0.09784
2017,"Rhineland-Palatinate, Saarland",Urban regions,Secondary School Degree,0.29466,349,1284,0.26972,0.31961
2017,"Rhineland-Palatinate, Saarland",Urban regions,Intermediate School Degree,0.16317,230,1284,0.14295,0.18339
2017,"Rhineland-Palatinate, Saarland",Urban regions,Technical School Degree,0.05650,81,1284,0.04386,0.06913
2017,"Rhineland-Palatinate, Saarland",Urban regions,Upper Secondary Degree,0.14193,211,1284,0.12283,0.16102
2017,"Rhineland-Palatinate, Saarland",Urban regions,Other Degree,0.11016,294,1284,0.09302,0.12729
2017,"Rhineland-Palatinate, Saarland",Urban regions,"Dropout, No School Degree",0.01177,71,1284,0.00587,0.01767
2017,"Rhineland-Palatinate, Saarland",Urban regions,No School Degree Yet,0.02066,48,1284,0.01288,0.02844
2017,"Rhineland-Palatinate, Saarland",Rural regions,Secondary School Degree,0.35766,131,399,0.31057,0.40475
2017,"Rhineland-Palatinate, Saarland",Rural regions,Intermediate School Degree,0.18877,85,399,0.15033,0.22722
2017,"Rhineland-Palatinate, Saarland",Rural regions,Upper Secondary Degree,0.13744,61,399,0.10361,0.17126
2017,"Rhineland-Palatinate, Saarland",Rural regions,Other Degree,0.09905,122,399,0.06970,0.12840
2017,Baden-Wuerttemberg,Urban regions,Secondary School Degree,0.22080,606,3002,0.20596,0.23564
2017,Baden-Wuerttemberg,Urban regions,Intermediate School Degree,0.19291,655,3002,0.17879,0.20703
2017,Baden-Wuerttemberg,Urban regions,Technical School Degree,0.05680,164,3002,0.04852,0.06508
2017,Baden-Wuerttemberg,Urban regions,Upper Secondary Degree,0.19183,727,3002,0.17774,0.20592
2017,Baden-Wuerttemberg,Urban regions,Other Degree,0.11414,621,3002,0.10276,0.12551
2017,Baden-Wuerttemberg,Urban regions,"Dropout, No School Degree",0.01313,142,3002,0.00905,0.01720
2017,Baden-Wuerttemberg,Urban regions,No School Degree Yet,0.01444,87,3002,0.01017,0.01871
2017,Baden-Wuerttemberg,Rural regions,Secondary School Degree,0.22169,80,326,0.17653,0.26685
2017,Baden-Wuerttemberg,Rural regions,Intermediate School Degree,0.23265,98,326,0.18671,0.27859
2017,Baden-Wuerttemberg,Rural regions,Upper Secondary Degree,0.18004,79,326,0.13827,0.22182
2017,Baden-Wuerttemberg,Rural regions,Other Degree,0.12046,69,326,0.08507,0.15585
2017,Bavaria,Urban regions,Secondary School Degree,0.23328,430,2027,0.21486,0.25169
2017,Bavaria,Urban regions,Intermediate School Degree,0.19195,480,2027,0.17480,0.20910
2017,Bavaria,Urban regions,Technical School Degree,0.05273,133,2027,0.04300,0.06246
2017,Bavaria,Urban regions,Upper Secondary Degree,0.18910,484,2027,0.17205,0.20615
2017,Bavaria,Urban regions,Other Degree,0.11292,364,2027,0.09914,0.12670
2017,Bavaria,Urban regions,"Dropout, No School Degree",0.01872,74,2027,0.01282,0.02462
2017,Bavaria,Urban regions,No School Degree Yet,0.01303,62,2027,0.00810,0.01797
2017,Bavaria,Rural regions,Secondary School Degree,0.34317,791,2514,0.32460,0.36173
2017,Bavaria,Rural regions,Intermediate School Degree,0.20834,586,2514,0.19246,0.22421
2017,Bavaria,Rural regions,Technical School Degree,0.04383,131,2514,0.03583,0.05183
2017,Bavaria,Rural regions,Upper Secondary Degree,0.12087,333,2514,0.10813,0.13362
2017,Bavaria,Rural regions,Other Degree,0.08777,475,2514,0.07671,0.09884
2017,Bavaria,Rural regions,"Dropout, No School Degree",0.01467,121,2514,0.00997,0.01937
2017,Bavaria,Rural regions,No School Degree Yet,0.01603,77,2514,0.01112,0.02094
2017,Berlin,Urban regions,Secondary School Degree,0.15521,147,1024,0.13302,0.17740
2017,Berlin,Urban regions,Intermediate School Degree,0.26135,278,1024,0.23443,0.28828
2017,Berlin,Urban regions,Technical School Degree,0.03819,50,1024,0.02644,0.04993
2017,Berlin,Urban regions,Upper Secondary Degree,0.27532,351,1024,0.24794,0.30269
2017,Berlin,Urban regions,Other Degree,0.07446,167,1024,0.05837,0.09055
2017,Berlin,Urban regions,"Dropout, No School Degree",0.01842,31,1024,0.01018,0.02666
2017,Brandenburg,Urban regions,Intermediate School Degree,0.31621,32,65,0.20229,0.43013
2017,Brandenburg,Urban regions,Upper Secondary Degree,0.38310,33,65,0.26399,0.50220
2017,Brandenburg,Rural regions,Secondary School Degree,0.21782,186,1034,0.19265,0.24299
2017,Brandenburg,Rural regions,Intermediate School Degree,0.36939,411,1034,0.33996,0.39882
2017,Brandenburg,Rural regions,Technical School Degree,0.04722,46,1034,0.03428,0.06015
2017,Brandenburg,Rural regions,Upper Secondary Degree,0.12151,179,1034,0.10159,0.14144
2017,Brandenburg,Rural regions,Other Degree,0.04305,137,1034,0.03067,0.05542
2017,Brandenburg,Rural regions,"Dropout, No School Degree",0.00553,44,1034,0.00101,0.01005
2017,Brandenburg,Rural regions,No School Degree Yet,0.01366,31,1034,0.00658,0.02074
2017,Mecklenburg-Western Pomerania,Rural regions,Secondary School Degree,0.15376,91,471,0.12115,0.18638
2017,Mecklenburg-Western Pomerania,Rural regions,Intermediate School Degree,0.43534,254,471,0.39052,0.48016
2017,Mecklenburg-Western Pomerania,Rural regions,Upper Secondary Degree,0.13983,95,471,0.10848,0.17119
2017,Mecklenburg-Western Pomerania,Rural regions,Other Degree,0.00953,31,471,0.00075,0.01832
2017,Saxony,Urban regions,Secondary School Degree,0.15720,146,940,0.13392,0.18048
2017,Saxony,Urban regions,Intermediate School Degree,0.38474,400,940,0.35362,0.41586
2017,Saxony,Urban regions,Upper Secondary Degree,0.20347,230,940,0.17772,0.22922
2017,Saxony,Urban regions,Other Degree,0.02791,96,940,0.01737,0.03844
2017,Saxony,Urban regions,"Dropout, No School Degree",0.00665,35,940,0.00145,0.01185
2017,Saxony,Urban regions,No School Degree Yet,0.01716,33,940,0.00885,0.02547
2017,Saxony,Rural regions,Secondary School Degree,0.16385,135,727,0.13692,0.19077
2017,Saxony,Rural regions,Intermediate School Degree,0.45614,403,727,0.41991,0.49237
2017,Saxony,Rural regions,Upper Secondary Degree,0.13555,156,727,0.11065,0.16045
2017,Saxony,Rural regions,Other Degree,0.01956,33,727,0.00948,0.02963
2017,Saxony-Anhalt,Urban regions,Intermediate School Degree,0.25770,63,169,0.19157,0.32384
2017,Saxony-Anhalt,Urban regions,Upper Secondary Degree,0.22633,59,169,0.16306,0.28961
2017,Saxony-Anhalt,Urban regions,Other Degree,0.09532,47,169,0.05092,0.13973
2017,Saxony-Anhalt,Rural regions,Secondary School Degree,0.22063,158,718,0.19028,0.25099
2017,Saxony-Anhalt,Rural regions,Intermediate School Degree,0.39359,358,718,0.35783,0.42935
2017,Saxony-Anhalt,Rural regions,Upper Secondary Degree,0.13755,137,718,0.11233,0.16276
2017,Saxony-Anhalt,Rural regions,Other Degree,0.02527,65,718,0.01378,0.03676
2017,Thuringa,Urban regions,Secondary School Degree,0.16280,53,286,0.11994,0.20566
2017,Thuringa,Urban regions,Intermediate School Degree,0.27289,104,286,0.22118,0.32461
2017,Thuringa,Urban regions,Upper Secondary Degree,0.27547,89,286,0.22360,0.32733
2017,Thuringa,Urban regions,Other Degree,0.03152,40,286,0.01124,0.05181
2017,Thuringa,Rural regions,Secondary School Degree,0.20678,155,697,0.17669,0.23687
2017,Thuringa,Rural regions,Intermediate School Degree,0.41301,338,697,0.37643,0.44959
2017,Thuringa,Rural regions,Upper Secondary Degree,0.14694,118,697,0.12064,0.17325
2017,Thuringa,Rural regions,Other Degree,0.05195,86,697,0.03547,0.06844
2018,Schleswig-Holstein,Urban regions,Secondary School Degree,0.15398,63,383,0.11778,0.19017
2018,Schleswig-Holstein,Urban regions,Intermediate School Degree,0.24303,95,383,0.20001,0.28604
2018,Schleswig-Holstein,Urban regions,Upper Secondary Degree,0.21016,91,383,0.16930,0.25102
2018,Schleswig-Holstein,Urban regions,Other Degree,0.07312,93,383,0.04702,0.09923
2018,Schleswig-Holstein,Urban regions,"Dropout, No School Degree",0.03721,41,383,0.01823,0.05619
2018,Schleswig-Holstein,Rural regions,Secondary School Degree,0.26433,167,622,0.22965,0.29901
2018,Schleswig-Holstein,Rural regions,Intermediate School Degree,0.26446,183,622,0.22977,0.29915
2018,Schleswig-Holstein,Rural regions,Technical School Degree,0.04765,36,622,0.03089,0.06440
2018,Schleswig-Holstein,Rural regions,Upper Secondary Degree,0.13259,121,622,0.10592,0.15926
2018,Schleswig-Holstein,Rural regions,Other Degree,0.05889,82,622,0.04037,0.07741
2018,Schleswig-Holstein,Rural regions,"Dropout, No School Degree",0.01670,33,622,0.00662,0.02678
2018,Hamburg,Urban regions,Secondary School Degree,0.15178,81,474,0.11945,0.18412
2018,Hamburg,Urban regions,Intermediate School Degree,0.18440,98,474,0.14945,0.21935
2018,Hamburg,Urban regions,Technical School Degree,0.05752,32,474,0.03654,0.07850
2018,Hamburg,Urban regions,Upper Secondary Degree,0.30069,158,474,0.25936,0.34202
2018,Hamburg,Urban regions,Other Degree,0.06595,105,474,0.04358,0.08831
2018,Lower Saxony,Urban regions,Secondary School Degree,0.18526,201,1251,0.16372,0.20680
2018,Lower Saxony,Urban regions,Intermediate School Degree,0.23408,282,1251,0.21060,0.25755
2018,Lower Saxony,Urban regions,Technical School Degree,0.04876,63,1251,0.03682,0.06070
2018,Lower Saxony,Urban regions,Upper Secondary Degree,0.25031,309,1251,0.22630,0.27433
2018,Lower Saxony,Urban regions,Other Degree,0.06889,234,1251,0.05485,0.08293
2018,Lower Saxony,Urban regions,"Dropout, No School Degree",0.02021,109,1251,0.01241,0.02801
2018,Lower Saxony,Urban regions,No School Degree Yet,0.02272,53,1251,0.01446,0.03098
2018,Lower Saxony,Rural regions,Secondary School Degree,0.25204,394,1720,0.23151,0.27257
2018,Lower Saxony,Rural regions,Intermediate School Degree,0.26087,458,1720,0.24011,0.28162
2018,Lower Saxony,Rural regions,Technical School Degree,0.04970,106,1720,0.03943,0.05997
2018,Lower Saxony,Rural regions,Upper Secondary Degree,0.14560,274,1720,0.12893,0.16227
2018,Lower Saxony,Rural regions,Other Degree,0.08484,283,1720,0.07167,0.09801
2018,Lower Saxony,Rural regions,"Dropout, No School Degree",0.01428,111,1720,0.00867,0.01989
2018,Lower Saxony,Rural regions,No School Degree Yet,0.01195,61,1720,0.00681,0.01709
2018,Lower Saxony,Rural regions,No School Attended,0.00088,33,1720,-0.00052,0.00228
2018,Bremen,Urban regions,Secondary School Degree,0.18441,36,209,0.13170,0.23711
2018,Bremen,Urban regions,Intermediate School Degree,0.16657,56,209,0.11593,0.21720
2018,Bremen,Urban regions,Upper Secondary Degree,0.21117,55,209,0.15570,0.26663
2018,Bremen,Urban regions,Other Degree,0.08345,62,209,0.04587,0.12104
2018,North Rhine-Westphalia,Urban regions,Secondary School Degree,0.22915,1218,5901,0.21842,0.23987
2018,North Rhine-Westphalia,Urban regions,Intermediate School Degree,0.18070,1111,5901,0.17089,0.19052
2018,North Rhine-Westphalia,Urban regions,Technical School Degree,0.08155,509,5901,0.07456,0.08853
2018,North Rhine-Westphalia,Urban regions,Upper Secondary Degree,0.18976,1284,5901,0.17975,0.19976
2018,North Rhine-Westphalia,Urban regions,Other Degree,0.09433,1132,5901,0.08687,0.10178
2018,North Rhine-Westphalia,Urban regions,"Dropout, No School Degree",0.02485,384,5901,0.02088,0.02882
2018,North Rhine-Westphalia,Urban regions,No School Degree Yet,0.01928,210,5901,0.01577,0.02279
2018,North Rhine-Westphalia,Urban regions,No School Attended,0.00043,53,5901,-0.00010,0.00095
2018,Hesse,Urban regions,Secondary School Degree,0.21188,274,1616,0.19195,0.23181
2018,Hesse,Urban regions,Intermediate School Degree,0.16356,315,1616,0.14552,0.18160
2018,Hesse,Urban regions,Technical School Degree,0.06036,91,1616,0.04875,0.07198
2018,Hesse,Urban regions,Upper Secondary Degree,0.24106,403,1616,0.22020,0.26192
2018,Hesse,Urban regions,Other Degree,0.08114,328,1616,0.06782,0.09446
2018,Hesse,Urban regions,"Dropout, No School Degree",0.02221,107,1616,0.01502,0.02939
2018,Hesse,Urban regions,No School Degree Yet,0.01844,58,1616,0.01187,0.02500
2018,Hesse,Urban regions,No School Attended,0.00069,40,1616,-0.00059,0.00196
2018,Hesse,Rural regions,Secondary School Degree,0.21954,73,377,0.17770,0.26138
2018,Hesse,Rural regions,Intermediate School Degree,0.28129,104,377,0.23584,0.32673
2018,Hesse,Rural regions,Technical School Degree,0.06173,35,377,0.03741,0.08606
2018,Hesse,Rural regions,Upper Secondary Degree,0.17023,69,377,0.13224,0.20822
2018,Hesse,Rural regions,Other Degree,0.09172,96,377,0.06255,0.12090
2018,"Rhineland-Palatinate, Saarland",Urban regions,Secondary School Degree,0.27641,327,1238,0.25149,0.30133
2018,"Rhineland-Palatinate, Saarland",Urban regions,Intermediate School Degree,0.16831,216,1238,0.14746,0.18916
2018,"Rhineland-Palatinate, Saarland",Urban regions,Technical School Degree,0.05838,78,1238,0.04531,0.07144
2018,"Rhineland-Palatinate, Saarland",Urban regions,Upper Secondary Degree,0.14912,223,1238,0.12927,0.16897
2018,"Rhineland-Palatinate, Saarland",Urban regions,Other Degree,0.10681,281,1238,0.08960,0.12402
2018,"Rhineland-Palatinate, Saarland",Urban regions,"Dropout, No School Degree",0.01261,71,1238,0.00639,0.01882
2018,"Rhineland-Palatinate, Saarland",Urban regions,No School Degree Yet,0.01435,42,1238,0.00772,0.02098
2018,"Rhineland-Palatinate, Saarland",Rural regions,Secondary School Degree,0.34230,129,374,0.29414,0.39045
2018,"Rhineland-Palatinate, Saarland",Rural regions,Intermediate School Degree,0.18690,81,374,0.14734,0.22646
2018,"Rhineland-Palatinate, Saarland",Rural regions,Upper Secondary Degree,0.15233,61,374,0.11586,0.18880
2018,"Rhineland-Palatinate, Saarland",Rural regions,Other Degree,0.10927,103,374,0.07761,0.14093
2018,Baden-Wuerttemberg,Urban regions,Secondary School Degree,0.21385,546,2721,0.19844,0.22926
2018,Baden-Wuerttemberg,Urban regions,Intermediate School Degree,0.19605,611,2721,0.18113,0.21097
2018,Baden-Wuerttemberg,Urban regions,Technical School Degree,0.05464,155,2721,0.04610,0.06318
2018,Baden-Wuerttemberg,Urban regions,Upper Secondary Degree,0.19415,671,2721,0.17929,0.20902
2018,Baden-Wuerttemberg,Urban regions,Other Degree,0.11207,526,2721,0.10022,0.12393
2018,Baden-Wuerttemberg,Urban regions,"Dropout, No School Degree",0.01235,128,2721,0.00820,0.01650
2018,Baden-Wuerttemberg,Urban regions,No School Degree Yet,0.01392,84,2721,0.00952,0.01833
2018,Baden-Wuerttemberg,Rural regions,Secondary School Degree,0.27192,85,304,0.22182,0.32202
2018,Baden-Wuerttemberg,Rural regions,Intermediate School Degree,0.23727,84,304,0.18936,0.28517
2018,Baden-Wuerttemberg,Rural regions,Upper Secondary Degree,0.19149,79,304,0.14718,0.23579
2018,Baden-Wuerttemberg,Rural regions,Other Degree,0.08435,56,304,0.05305,0.11564
2018,Bavaria,Urban regions,Secondary School Degree,0.22475,398,1895,0.20595,0.24355
2018,Bavaria,Urban regions,Intermediate School Degree,0.19384,457,1895,0.17604,0.21165
2018,Bavaria,Urban regions,Technical School Degree,0.05845,132,1895,0.04789,0.06902
2018,Bavaria,Urban regions,Upper Secondary Degree,0.18517,468,1895,0.16767,0.20266
2018,Bavaria,Urban regions,Other Degree,0.11669,342,1895,0.10224,0.13115
2018,Bavaria,Urban regions,"Dropout, No School Degree",0.01087,55,1895,0.00620,0.01554
2018,Bavaria,Urban regions,No School Degree Yet,0.01159,43,1895,0.00677,0.01641
2018,Bavaria,Rural regions,Secondary School Degree,0.33904,747,2316,0.31975,0.35832
2018,Bavaria,Rural regions,Intermediate School Degree,0.21229,573,2316,0.19564,0.22895
2018,Bavaria,Rural regions,Technical School Degree,0.04633,120,2316,0.03777,0.05489
2018,Bavaria,Rural regions,Upper Secondary Degree,0.11934,315,2316,0.10613,0.13254
2018,Bavaria,Rural regions,Other Degree,0.08246,406,2316,0.07125,0.09366
2018,Bavaria,Rural regions,"Dropout, No School Degree",0.01778,108,2316,0.01240,0.02316
2018,Bavaria,Rural regions,No School Degree Yet,0.00579,47,2316,0.00270,0.00888
2018,Berlin,Urban regions,Secondary School Degree,0.13491,139,1064,0.11437,0.15544
2018,Berlin,Urban regions,Intermediate School Degree,0.25944,275,1064,0.23309,0.28579
2018,Berlin,Urban regions,Technical School Degree,0.04020,50,1064,0.02839,0.05200
2018,Berlin,Urban regions,Upper Secondary Degree,0.26609,362,1064,0.23953,0.29266
2018,Berlin,Urban regions,Other Degree,0.08979,193,1064,0.07260,0.10698
2018,Berlin,Urban regions,"Dropout, No School Degree",0.02351,45,1064,0.01440,0.03262
2018,Brandenburg,Urban regions,Intermediate School Degree,0.30509,33,33,0.14556,0.46463
2018,Brandenburg,Rural regions,Secondary School Degree,0.18366,178,967,0.15924,0.20808
2018,Brandenburg,Rural regions,Intermediate School Degree,0.38467,414,967,0.35398,0.41535
2018,Brandenburg,Rural regions,Technical School Degree,0.05345,43,967,0.03927,0.06764
2018,Brandenburg,Rural regions,Upper Secondary Degree,0.13481,172,967,0.11328,0.15635
2018,Brandenburg,Rural regions,Other Degree,0.03656,120,967,0.02472,0.04840
2018,Brandenburg,Rural regions,"Dropout, No School Degree",0.00552,40,967,0.00085,0.01019
2018,Mecklenburg-Western Pomerania,Urban regions,Intermediate School Degree,0.27084,42,42,0.13481,0.40687
2018,Mecklenburg-Western Pomerania,Rural regions,Secondary School Degree,0.16059,90,480,0.12771,0.19347
2018,Mecklenburg-Western Pomerania,Rural regions,Intermediate School Degree,0.43009,247,480,0.38575,0.47443
2018,Mecklenburg-Western Pomerania,Rural regions,Upper Secondary Degree,0.15738,108,480,0.12477,0.18999
2018,Mecklenburg-Western Pomerania,Rural regions,Other Degree,0.01317,35,480,0.00296,0.02338
2018,Saxony,Urban regions,Secondary School Degree,0.15978,146,906,0.13591,0.18366
2018,Saxony,Urban regions,Intermediate School Degree,0.38281,386,906,0.35115,0.41448
2018,Saxony,Urban regions,Technical School Degree,0.03957,31,906,0.02687,0.05227
2018,Saxony,Urban regions,Upper Secondary Degree,0.20880,224,906,0.18232,0.23528
2018,Saxony,Urban regions,Other Degree,0.02959,86,906,0.01855,0.04064
2018,Saxony,Urban regions,"Dropout, No School Degree",0.00666,33,906,0.00136,0.01196
2018,Saxony,Rural regions,Secondary School Degree,0.14018,125,719,0.11479,0.16558
2018,Saxony,Rural regions,Intermediate School Degree,0.45821,402,719,0.42177,0.49466
2018,Saxony,Rural regions,Upper Secondary Degree,0.15578,161,719,0.12925,0.18230
2018,Saxony,Rural regions,Other Degree,0.01755,31,719,0.00795,0.02716
2018,Saxony-Anhalt,Urban regions,Intermediate School Degree,0.28580,72,169,0.21748,0.35412
2018,Saxony-Anhalt,Urban regions,Upper Secondary Degree,0.22455,54,169,0.16145,0.28765
2018,Saxony-Anhalt,Urban regions,Other Degree,0.06524,43,169,0.02790,0.10258
2018,Saxony-Anhalt,Rural regions,Secondary School Degree,0.22102,145,700,0.19026,0.25178
2018,Saxony-Anhalt,Rural regions,Intermediate School Degree,0.39744,353,700,0.36116,0.43372
2018,Saxony-Anhalt,Rural regions,Upper Secondary Degree,0.13508,140,700,0.10974,0.16042
2018,Saxony-Anhalt,Rural regions,Other Degree,0.03868,62,700,0.02439,0.05298
2018,Thuringa,Urban regions,Secondary School Degree,0.15919,54,300,0.11772,0.20066
2018,Thuringa,Urban regions,Intermediate School Degree,0.28510,103,300,0.23392,0.33627
2018,Thuringa,Urban regions,Upper Secondary Degree,0.31049,93,300,0.25805,0.36294
2018,Thuringa,Urban regions,Other Degree,0.04263,50,300,0.01973,0.06553
2018,Thuringa,Rural regions,Secondary School Degree,0.21007,145,655,0.17885,0.24129
2018,Thuringa,Rural regions,Intermediate School Degree,0.42108,328,655,0.38324,0.45892
2018,Thuringa,Rural regions,Upper Secondary Degree,0.12682,104,655,0.10131,0.15232
2018,Thuringa,Rural regions,Other Degree,0.05945,78,655,0.04133,0.07757
2019,Schleswig-Holstein,Urban regions,Secondary School Degree,0.15999,59,418,0.12480,0.19518
2019,Schleswig-Holstein,Urban regions,Intermediate School Degree,0.24137,108,418,0.20029,0.28244
2019,Schleswig-Holstein,Urban regions,Upper Secondary Degree,0.20072,108,418,0.16227,0.23916
2019,Schleswig-Holstein,Urban regions,Other Degree,0.08091,99,418,0.05473,0.10708
2019,Schleswig-Holstein,Urban regions,"Dropout, No School Degree",0.01402,44,418,0.00273,0.02530
2019,Schleswig-Holstein,Rural regions,Secondary School Degree,0.24733,160,612,0.21311,0.28154
2019,Schleswig-Holstein,Rural regions,Intermediate School Degree,0.28020,186,612,0.24459,0.31581
2019,Schleswig-Holstein,Rural regions,Technical School Degree,0.04949,44,612,0.03229,0.06669
2019,Schleswig-Holstein,Rural regions,Upper Secondary Degree,0.12924,122,612,0.10264,0.15584
2019,Schleswig-Holstein,Rural regions,Other Degree,0.05625,69,612,0.03798,0.07452
2019,Schleswig-Holstein,Rural regions,"Dropout, No School Degree",0.01836,31,612,0.00771,0.02900
2019,Hamburg,Urban regions,Secondary School Degree,0.16069,84,496,0.12834,0.19305
2019,Hamburg,Urban regions,Intermediate School Degree,0.18458,105,496,0.15040,0.21876
2019,Hamburg,Urban regions,Technical School Degree,0.06227,37,496,0.04098,0.08356
2019,Hamburg,Urban regions,Upper Secondary Degree,0.27983,179,496,0.24028,0.31938
2019,Hamburg,Urban regions,Other Degree,0.06081,91,496,0.03976,0.08186
2019,Lower Saxony,Urban regions,Secondary School Degree,0.16675,185,1154,0.14523,0.18826
2019,Lower Saxony,Urban regions,Intermediate School Degree,0.24020,284,1154,0.21554,0.26485
2019,Lower Saxony,Urban regions,Technical School Degree,0.04868,71,1154,0.03626,0.06111
2019,Lower Saxony,Urban regions,Upper Secondary Degree,0.23812,320,1154,0.21353,0.26270
