"pgpsbil","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Keine Schule besucht","2016","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2016","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","760","0.140329106054486","0.132630985547525","0.148027226561447"
"Hauptschulabschluss","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","135","0.127966078665668","0.111044093452169","0.144888063879167"
"Hauptschulabschluss","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2601","0.25852172785643","0.251211397883779","0.265832057829082"
"Hauptschulabschluss","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","349","0.118019014608801","0.107378972497596","0.128659056720007"
"Hauptschulabschluss","2017","66 und älter","Westdeutschland, alte Bundeslaender","1785","0.501974707596308","0.486069050830401","0.517880364362215"
"Hauptschulabschluss","2017","66 und älter","Ostdeutschland, neue Bundeslaender","552","0.505475427148065","0.477669892169869","0.533280962126262"
"Realschulabschluss","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1193","0.240688064733739","0.231213001758032","0.250163127709446"
"Realschulabschluss","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","329","0.31755240177261","0.293970460874049","0.34113434267117"
"Realschulabschluss","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3179","0.266055030687568","0.258676723586245","0.273433337788891"
"Realschulabschluss","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1809","0.583936809065859","0.567681309625172","0.600192308506547"
"Realschulabschluss","2017","66 und älter","Westdeutschland, alte Bundeslaender","785","0.206011196489322","0.193145372952065","0.218877020026579"
"Realschulabschluss","2017","66 und älter","Ostdeutschland, neue Bundeslaender","407","0.300040586223142","0.274553879288224","0.32552729315806"
"Fachhochschulreife","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","409","0.0925628896479706","0.086139393994768","0.0989863853011732"
"Fachhochschulreife","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","65","0.0614848414725229","0.0493162064480818","0.0736534764969639"
"Fachhochschulreife","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","923","0.0728257317149248","0.0684870044146735","0.0771644590151762"
"Fachhochschulreife","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","92","0.0292016829431093","0.0236489576088691","0.0347544082773494"
"Fachhochschulreife","2017","66 und älter","Westdeutschland, alte Bundeslaender","180","0.0500259408737627","0.0430910681478152","0.0569608135997102"
"Fachhochschulreife","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1413","0.311678916233193","0.301413088712244","0.321944743754143"
"Abitur","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","309","0.297753345351704","0.274589516088832","0.320917174614575"
"Abitur","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2941","0.226919170205542","0.219925787641616","0.233912552769468"
"Abitur","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","758","0.213782373295678","0.200261800874124","0.227302945717233"
"Abitur","2017","66 und älter","Westdeutschland, alte Bundeslaender","643","0.133950608516529","0.123115614769424","0.144785602263633"
"Abitur","2017","66 und älter","Ostdeutschland, neue Bundeslaender","214","0.137271882456934","0.118133066594083","0.156410698319784"
"Anderer Abschluss","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1999","0.0934851887527926","0.0870330518873313","0.0999373256182538"
"Anderer Abschluss","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","305","0.0903693146957756","0.0758455154775476","0.104893113914004"
"Anderer Abschluss","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3055","0.146415811883197","0.140513034402674","0.15231858936372"
"Anderer Abschluss","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","378","0.0433295033105683","0.0366150479745954","0.0500439586465411"
"Anderer Abschluss","2017","66 und älter","Westdeutschland, alte Bundeslaender","314","0.0895655838158194","0.0804815257212811","0.0986496419103577"
"Anderer Abschluss","2017","66 und älter","Ostdeutschland, neue Bundeslaender","30","0.0178245808892505","0.0104660437347165","0.0251831180437844"
"Ohne Abschluss verlassen","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","876","0.0251242586056313","0.0216555647278597","0.028592952483403"
"Ohne Abschluss verlassen","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","138","0.0275479414576346","0.0192567705671083","0.035839112348161"
"Ohne Abschluss verlassen","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","840","0.0279925536445499","0.0252383547697873","0.0307467525193125"
"Ohne Abschluss verlassen","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","103","0.010937423662014","0.00750732078492811","0.0143675265391"
"Ohne Abschluss verlassen","2017","66 und älter","Westdeutschland, alte Bundeslaender","66","0.0182429537017273","0.0139856505075825","0.022500256895872"
"Ohne Abschluss verlassen","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","909","0.0929017888135486","0.0864677465709718","0.0993358310561254"
"Noch kein Abschluss","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","167","0.0722607091823829","0.0591447131829152","0.0853767051818505"
"Noch kein Abschluss","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2017","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","261","0.00322978715863874","0.00197222577802299","0.0044873485392545"
"Keine Schule besucht","2017","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","49","0.00506536740170256","0.00146919966311895","0.00866153514028616"
"Keine Schule besucht","2017","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","232","0.000827025376736272","0.000347049955673806","0.00130700079779874"
"Keine Schule besucht","2017","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","43","0.000793193113969611","-0.000135249152652371","0.00172163538059159"
"Keine Schule besucht","2017","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2017","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2018","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","738","0.139662316772506","0.131302711448968","0.148021922096043"
"Hauptschulabschluss","2018","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","142","0.109154456257106","0.0925753809638375","0.125733531550374"
"Hauptschulabschluss","2018","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2357","0.250007024854849","0.242489066539396","0.257524983170302"
"Hauptschulabschluss","2018","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","336","0.120946367487797","0.109952307654354","0.13194042732124"
"Hauptschulabschluss","2018","66 und älter","Westdeutschland, alte Bundeslaender","1746","0.49114762019754","0.47520015951669","0.50709508087839"
"Hauptschulabschluss","2018","66 und älter","Ostdeutschland, neue Bundeslaender","513","0.453143407035346","0.425602338425653","0.480684475645039"
"Realschulabschluss","2018","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1081","0.231111164797224","0.220945075489643","0.241277254104805"
"Realschulabschluss","2018","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","311","0.303222361286001","0.278784337808945","0.327660384763056"
"Realschulabschluss","2018","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3006","0.270550897893513","0.262838006847981","0.278263788939045"
"Realschulabschluss","2018","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1734","0.569973806674969","0.553281017862371","0.586666595487568"
"Realschulabschluss","2018","66 und älter","Westdeutschland, alte Bundeslaender","776","0.199374645377778","0.186629662782406","0.212119627973149"
"Realschulabschluss","2018","66 und älter","Ostdeutschland, neue Bundeslaender","455","0.345937477794174","0.319620581574796","0.372254374013553"
"Fachhochschulreife","2018","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","420","0.0950373429725606","0.0879648234930485","0.102109862452073"
"Fachhochschulreife","2018","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","57","0.0621222724872915","0.0492890672161987","0.0749554777583844"
"Fachhochschulreife","2018","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","865","0.0773922173692274","0.0727529178565951","0.0820315168818597"
"Fachhochschulreife","2018","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","93","0.0324862688521568","0.0265085913516369","0.0384639463526767"
"Fachhochschulreife","2018","66 und älter","Westdeutschland, alte Bundeslaender","181","0.0509670999936067","0.0439513321620558","0.0579828678251575"
"Fachhochschulreife","2018","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","2018","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1388","0.330353739363611","0.319010841602488","0.341696637124733"
"Abitur","2018","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","304","0.322476869477539","0.297625535236294","0.347328203718783"
"Abitur","2018","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2774","0.231971823220421","0.224643554193653","0.239300092247189"
"Abitur","2018","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","722","0.213434732406842","0.199619635846226","0.227249828967457"
"Abitur","2018","66 und älter","Westdeutschland, alte Bundeslaender","657","0.138735825042659","0.127708958585584","0.149762691499734"
"Abitur","2018","66 und älter","Ostdeutschland, neue Bundeslaender","223","0.140185973407924","0.120978034234145","0.159393912581703"
"Anderer Abschluss","2018","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1447","0.0970284928413427","0.0898901344905684","0.104166851192117"
"Anderer Abschluss","2018","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","242","0.0769376623625255","0.0627691787641886","0.0911061459608624"
"Anderer Abschluss","2018","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2784","0.139571540474633","0.133554942004843","0.145588138944424"
"Anderer Abschluss","2018","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","360","0.0512308456026999","0.0437972310953057","0.058664460110094"
"Anderer Abschluss","2018","66 und älter","Westdeutschland, alte Bundeslaender","334","0.104186583367252","0.0944410796275925","0.113932087106912"
"Anderer Abschluss","2018","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","2018","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","648","0.0255644511838484","0.021758120845138","0.0293707815225588"
"Ohne Abschluss verlassen","2018","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","111","0.0192413009745541","0.0119377062953845","0.0265448956537238"
"Ohne Abschluss verlassen","2018","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","773","0.0296177956603729","0.0266744383437848","0.032561152976961"
"Ohne Abschluss verlassen","2018","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","99","0.011193447844491","0.00764619943288843","0.0147406962560936"
"Ohne Abschluss verlassen","2018","66 und älter","Westdeutschland, alte Bundeslaender","69","0.0154297650053713","0.0114979541255563","0.0193615758851864"
"Ohne Abschluss verlassen","2018","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2018","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","724","0.0785605432200481","0.0720719982114603","0.085049088228636"
"Noch kein Abschluss","2018","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","155","0.103308884054893","0.0871270169080832","0.119490751201702"
"Noch kein Abschluss","2018","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2018","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","2018","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","2018","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","2018","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","159","0.00268194884885982","0.00143469812350094","0.0039291995742187"
"Keine Schule besucht","2018","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","37","0.00353619310009096","0.000380192236340309","0.0066921939638416"
"Keine Schule besucht","2018","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","181","0.000773772566593477","0.000291009779305619","0.00125653535388134"
"Keine Schule besucht","2018","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","34","0.000723611319330117","-0.000183059177515746","0.00163028181617598"
"Keine Schule besucht","2018","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","2018","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","2019","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","640","0.135347652976379","0.126498525639969","0.14419678031279"
"Hauptschulabschluss","2019","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","119","0.107682783817148","0.0895449910364809","0.125820576597815"
"Hauptschulabschluss","2019","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2222","0.236909924805931","0.229616091782649","0.244203757829212"
"Hauptschulabschluss","2019","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","293","0.113575063912973","0.103010320619462","0.124139807206484"
"Hauptschulabschluss","2019","66 und älter","Westdeutschland, alte Bundeslaender","1699","0.48384042011198","0.46813014138939","0.49955069883457"
"Hauptschulabschluss","2019","66 und älter","Ostdeutschland, neue Bundeslaender","465","0.423725606420998","0.396925685120653","0.450525527721342"
"Realschulabschluss","2019","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","999","0.240663159316712","0.229605165063358","0.251721153570065"
"Realschulabschluss","2019","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","282","0.31392673419651","0.286771655742811","0.341081812650209"
"Realschulabschluss","2019","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","3165","0.269217880311798","0.261608974756875","0.276826785866722"
"Realschulabschluss","2019","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1741","0.563443981832255","0.546930379060293","0.579957584604217"
"Realschulabschluss","2019","66 und älter","Westdeutschland, alte Bundeslaender","849","0.205930088988043","0.193217614502478","0.218642563473608"
"Realschulabschluss","2019","66 und älter","Ostdeutschland, neue Bundeslaender","499","0.366748134356142","0.340611558020811","0.392884710691473"
"Fachhochschulreife","2019","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","396","0.094522192819158","0.0869545588680395","0.102089826770276"
"Fachhochschulreife","2019","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","50","0.0764526933901706","0.0609045824564478","0.0920008043238935"
