"pgpsbil","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Realschulabschluss","2013","16-34 Jahre alt","Sachsen-Anhalt","85","0.31489047539431","0.256004902388068","0.373776048400551"
"Realschulabschluss","2013","16-34 Jahre alt","Thueringen","83","0.359963593360079","0.297106295088445","0.422820891631712"
"Realschulabschluss","2013","35-65 Jahre alt","Schleswig-Holstein","174","0.326154366787802","0.288485598810035","0.363823134765568"
"Realschulabschluss","2013","35-65 Jahre alt","Hamburg","54","0.172717937919853","0.128755228819059","0.216680647020648"
"Realschulabschluss","2013","35-65 Jahre alt","Niedersachsen","511","0.341467923548804","0.318510558609723","0.364425288487885"
"Realschulabschluss","2013","35-65 Jahre alt","Bremen","31","0.278741188300783","0.200759547275659","0.356722829325907"
"Realschulabschluss","2013","35-65 Jahre alt","Nordrhein-Westfalen","730","0.230012371231126","0.216344666384934","0.243680076077318"
"Realschulabschluss","2013","35-65 Jahre alt","Hessen","330","0.277833453540286","0.253903794374375","0.301763112706197"
"Realschulabschluss","2013","35-65 Jahre alt","Rheinland-Pfalz,Saarland","191","0.249809396844074","0.220792215157655","0.278826578530492"
"Realschulabschluss","2013","35-65 Jahre alt","Baden-Wuerttemberg","576","0.273282054897086","0.254630404146885","0.291933705647288"
"Realschulabschluss","2013","35-65 Jahre alt","Bayern","745","0.248552854059144","0.232621826694297","0.264483881423991"
"Realschulabschluss","2013","35-65 Jahre alt","Saarland","","","",""
"Realschulabschluss","2013","35-65 Jahre alt","Berlin","212","0.394933271383745","0.357324491834467","0.432542050933024"
"Realschulabschluss","2013","35-65 Jahre alt","Brandenburg","348","0.605635237224321","0.56826550159498","0.643004972853662"
"Realschulabschluss","2013","35-65 Jahre alt","Mecklenburg-Vorpommern","214","0.657026738734079","0.607715632479682","0.706337844988476"
"Realschulabschluss","2013","35-65 Jahre alt","Sachsen","628","0.692047053242399","0.663660593582166","0.720433512902632"
"Realschulabschluss","2013","35-65 Jahre alt","Sachsen-Anhalt","342","0.594713790994937","0.556162494737655","0.633265087252219"
"Realschulabschluss","2013","35-65 Jahre alt","Thueringen","354","0.592421946633944","0.553363293246244","0.631480600021644"
"Realschulabschluss","2013","66 und älter","Schleswig-Holstein","47","0.242144882219041","0.178856718019586","0.305433046418495"
"Realschulabschluss","2013","66 und älter","Hamburg","34","0.342706820979926","0.251490540662103","0.43392310129775"
"Realschulabschluss","2013","66 und älter","Niedersachsen","112","0.214499921809491","0.178520864989578","0.250478978629403"
"Realschulabschluss","2013","66 und älter","Bremen","","","",""
"Realschulabschluss","2013","66 und älter","Nordrhein-Westfalen","150","0.147907706219952","0.125508988625455","0.170306423814449"
"Realschulabschluss","2013","66 und älter","Hessen","65","0.203805171288935","0.158221978668043","0.249388363909827"
"Realschulabschluss","2013","66 und älter","Rheinland-Pfalz,Saarland","34","0.114110008156979","0.0753137354043393","0.152906280909619"
"Realschulabschluss","2013","66 und älter","Baden-Wuerttemberg","106","0.197897044473926","0.164986989632921","0.230807099314931"
"Realschulabschluss","2013","66 und älter","Bayern","141","0.186158623554728","0.15887788163712","0.213439365472336"
"Realschulabschluss","2013","66 und älter","Saarland","","","",""
"Realschulabschluss","2013","66 und älter","Berlin","69","0.327247450878524","0.264235329422024","0.390259572335023"
"Realschulabschluss","2013","66 und älter","Brandenburg","41","0.118184232976966","0.0784833712819051","0.157885094672028"
"Realschulabschluss","2013","66 und älter","Mecklenburg-Vorpommern","39","0.281414117065278","0.201289182786673","0.361539051343884"
"Realschulabschluss","2013","66 und älter","Sachsen","71","0.20939746339485","0.166892311823136","0.251902614966563"
"Realschulabschluss","2013","66 und älter","Sachsen-Anhalt","46","0.218146745821033","0.161750333857705","0.274543157784362"
"Realschulabschluss","2013","66 und älter","Thueringen","39","0.142889047859029","0.0961104872293575","0.1896676084887"
"Fachhochschulreife","2013","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Fachhochschulreife","2013","16-34 Jahre alt","Hamburg","","","",""
"Fachhochschulreife","2013","16-34 Jahre alt","Niedersachsen","44","0.0747536291468071","0.0559942072297333","0.093513051063881"
"Fachhochschulreife","2013","16-34 Jahre alt","Bremen","","","",""
"Fachhochschulreife","2013","16-34 Jahre alt","Nordrhein-Westfalen","158","0.126578584116335","0.110887766432582","0.142269401800089"
"Fachhochschulreife","2013","16-34 Jahre alt","Hessen","37","0.0779638363472215","0.0557774159189462","0.100150256775497"
"Fachhochschulreife","2013","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","2013","16-34 Jahre alt","Baden-Wuerttemberg","52","0.0715107818543702","0.055516133092597","0.0875054306161435"
"Fachhochschulreife","2013","16-34 Jahre alt","Bayern","74","0.0691468941682737","0.0551495600758101","0.0831442282607374"
"Fachhochschulreife","2013","16-34 Jahre alt","Saarland","","","",""
"Fachhochschulreife","2013","16-34 Jahre alt","Berlin","","","",""
"Fachhochschulreife","2013","16-34 Jahre alt","Brandenburg","","","",""
"Fachhochschulreife","2013","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2013","16-34 Jahre alt","Sachsen","","","",""
"Fachhochschulreife","2013","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2013","16-34 Jahre alt","Thueringen","","","",""
"Fachhochschulreife","2013","35-65 Jahre alt","Schleswig-Holstein","34","0.0666800358210701","0.0466351863952076","0.0867248852469326"
"Fachhochschulreife","2013","35-65 Jahre alt","Hamburg","","","",""
"Fachhochschulreife","2013","35-65 Jahre alt","Niedersachsen","110","0.0633450543118522","0.0515525841520639","0.0751375244716405"
"Fachhochschulreife","2013","35-65 Jahre alt","Bremen","","","",""
"Fachhochschulreife","2013","35-65 Jahre alt","Nordrhein-Westfalen","309","0.0868828948705053","0.0777352667496878","0.0960305229913227"
"Fachhochschulreife","2013","35-65 Jahre alt","Hessen","80","0.0577883193722944","0.0453225285478662","0.0702541101967225"
"Fachhochschulreife","2013","35-65 Jahre alt","Rheinland-Pfalz,Saarland","52","0.0396316743862692","0.0265547636818109","0.0527085850907276"
"Fachhochschulreife","2013","35-65 Jahre alt","Baden-Wuerttemberg","130","0.0670022887050837","0.0565378995197151","0.0774666778904523"
"Fachhochschulreife","2013","35-65 Jahre alt","Bayern","166","0.0550146847700221","0.0466096980599515","0.0634196714800926"
"Fachhochschulreife","2013","35-65 Jahre alt","Saarland","","","",""
"Fachhochschulreife","2013","35-65 Jahre alt","Berlin","34","0.0633616656181312","0.044619274373791","0.0821040568624715"
"Fachhochschulreife","2013","35-65 Jahre alt","Brandenburg","","","",""
"Fachhochschulreife","2013","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2013","35-65 Jahre alt","Sachsen","","","",""
"Fachhochschulreife","2013","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2013","35-65 Jahre alt","Thueringen","","","",""
"Fachhochschulreife","2013","66 und älter","Schleswig-Holstein","","","",""
"Fachhochschulreife","2013","66 und älter","Hamburg","","","",""
"Fachhochschulreife","2013","66 und älter","Niedersachsen","","","",""
"Fachhochschulreife","2013","66 und älter","Bremen","","","",""
"Fachhochschulreife","2013","66 und älter","Nordrhein-Westfalen","48","0.0452229397411651","0.0321125736933606","0.0583333057889697"
"Fachhochschulreife","2013","66 und älter","Hessen","","","",""
"Fachhochschulreife","2013","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Fachhochschulreife","2013","66 und älter","Baden-Wuerttemberg","","","",""
"Fachhochschulreife","2013","66 und älter","Bayern","35","0.0490342867071672","0.0338994731624599","0.0641691002518745"
"Fachhochschulreife","2013","66 und älter","Saarland","","","",""
"Fachhochschulreife","2013","66 und älter","Berlin","","","",""
"Fachhochschulreife","2013","66 und älter","Brandenburg","","","",""
"Fachhochschulreife","2013","66 und älter","Mecklenburg-Vorpommern","","","",""
"Fachhochschulreife","2013","66 und älter","Sachsen","","","",""
"Fachhochschulreife","2013","66 und älter","Sachsen-Anhalt","","","",""
"Fachhochschulreife","2013","66 und älter","Thueringen","","","",""
"Abitur","2013","16-34 Jahre alt","Schleswig-Holstein","54","0.245346047602185","0.195477291795565","0.295214803408805"
"Abitur","2013","16-34 Jahre alt","Hamburg","65","0.546640093206994","0.470681237264589","0.622598949149399"
"Abitur","2013","16-34 Jahre alt","Niedersachsen","142","0.265891354116497","0.234377110164107","0.297405598068888"
"Abitur","2013","16-34 Jahre alt","Bremen","","","",""
"Abitur","2013","16-34 Jahre alt","Nordrhein-Westfalen","353","0.268145243346766","0.247240201562959","0.289050285130573"
"Abitur","2013","16-34 Jahre alt","Hessen","154","0.400008881671158","0.359469801686259","0.440547961656057"
"Abitur","2013","16-34 Jahre alt","Rheinland-Pfalz,Saarland","79","0.281766244089631","0.236416005233756","0.327116482945505"
"Abitur","2013","16-34 Jahre alt","Baden-Wuerttemberg","228","0.297931411233047","0.269542520051523","0.326320302414571"
"Abitur","2013","16-34 Jahre alt","Bayern","250","0.270802109810341","0.246285120534923","0.295319099085759"
"Abitur","2013","16-34 Jahre alt","Saarland","","","",""
"Abitur","2013","16-34 Jahre alt","Berlin","118","0.461103930079044","0.405433490203829","0.516774369954258"
"Abitur","2013","16-34 Jahre alt","Brandenburg","44","0.176977426413909","0.125843868121577","0.22811098470624"
"Abitur","2013","16-34 Jahre alt","Mecklenburg-Vorpommern","31","0.371713008741893","0.290193018174169","0.453232999309618"
"Abitur","2013","16-34 Jahre alt","Sachsen","109","0.226624850176716","0.186002328317133","0.267247372036298"
"Abitur","2013","16-34 Jahre alt","Sachsen-Anhalt","54","0.310477948375555","0.251818415467198","0.369137481283912"
"Abitur","2013","16-34 Jahre alt","Thueringen","65","0.370381693203671","0.307142326554045","0.433621059853297"
"Abitur","2013","35-65 Jahre alt","Schleswig-Holstein","119","0.158076522697664","0.128763567435527","0.1873894779598"
"Abitur","2013","35-65 Jahre alt","Hamburg","77","0.331389226655651","0.27664418395751","0.386134269353791"
"Abitur","2013","35-65 Jahre alt","Niedersachsen","333","0.18401717609016","0.165257371784467","0.202776980395854"
"Abitur","2013","35-65 Jahre alt","Bremen","33","0.176556830966946","0.110242818187872","0.24287084374602"
"Abitur","2013","35-65 Jahre alt","Nordrhein-Westfalen","904","0.241734356601852","0.227829772629413","0.255638940574291"
"Abitur","2013","35-65 Jahre alt","Hessen","373","0.27129977632182","0.247546433851981","0.295053118791659"
"Abitur","2013","35-65 Jahre alt","Rheinland-Pfalz,Saarland","164","0.178601569330227","0.15292809744375","0.204275041216703"
"Abitur","2013","35-65 Jahre alt","Baden-Wuerttemberg","491","0.197536074457916","0.180872631327116","0.214199517588716"
"Abitur","2013","35-65 Jahre alt","Bayern","473","0.1705833912163","0.156717751139633","0.184449031292966"
"Abitur","2013","35-65 Jahre alt","Saarland","","","",""
"Abitur","2013","35-65 Jahre alt","Berlin","210","0.283931745418857","0.249241295776315","0.3186221950614"
"Abitur","2013","35-65 Jahre alt","Brandenburg","126","0.151101354716106","0.123715423972505","0.178487285459708"
"Abitur","2013","35-65 Jahre alt","Mecklenburg-Vorpommern","77","0.196119186933864","0.154873459675992","0.237364914191736"
"Abitur","2013","35-65 Jahre alt","Sachsen","225","0.16193523654508","0.139283019846183","0.184587453243977"
"Abitur","2013","35-65 Jahre alt","Sachsen-Anhalt","118","0.152967808221022","0.124702479032777","0.181233137409267"
"Abitur","2013","35-65 Jahre alt","Thueringen","114","0.161527233007938","0.132274687814774","0.190779778201101"
"Abitur","2013","66 und älter","Schleswig-Holstein","","","",""
"Abitur","2013","66 und älter","Hamburg","","","",""
"Abitur","2013","66 und älter","Niedersachsen","81","0.134458732528692","0.104556646616165","0.164360818441219"
"Abitur","2013","66 und älter","Bremen","","","",""
"Abitur","2013","66 und älter","Nordrhein-Westfalen","158","0.122777027350294","0.102070942486777","0.143483112213811"
"Abitur","2013","66 und älter","Hessen","49","0.114241893028623","0.0782456042652525","0.150238181791993"
"Abitur","2013","66 und älter","Rheinland-Pfalz,Saarland","33","0.105208943746645","0.0677698450073914","0.142648042485899"
"Abitur","2013","66 und älter","Baden-Wuerttemberg","83","0.124073248337649","0.0968420429969852","0.151304453678313"
"Abitur","2013","66 und älter","Bayern","109","0.110084164685107","0.0881469438314272","0.132021385538786"
"Abitur","2013","66 und älter","Saarland","","","",""
"Abitur","2013","66 und älter","Berlin","48","0.157733419751693","0.108784294698642","0.206682544804745"
"Abitur","2013","66 und älter","Brandenburg","40","0.131724321002304","0.0901339269489501","0.173314715055659"
"Abitur","2013","66 und älter","Mecklenburg-Vorpommern","","","",""
"Abitur","2013","66 und älter","Sachsen","63","0.172941411241068","0.133432560521425","0.212450261960711"
"Abitur","2013","66 und älter","Sachsen-Anhalt","","","",""
"Abitur","2013","66 und älter","Thueringen","","","",""
"Anderer Abschluss","2013","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Anderer Abschluss","2013","16-34 Jahre alt","Hamburg","","","",""
"Anderer Abschluss","2013","16-34 Jahre alt","Niedersachsen","76","0.0599704644355626","0.0430343386348029","0.0769065902363223"
"Anderer Abschluss","2013","16-34 Jahre alt","Bremen","","","",""
"Anderer Abschluss","2013","16-34 Jahre alt","Nordrhein-Westfalen","182","0.0679579606773222","0.0560813789688195","0.0798345423858249"
"Anderer Abschluss","2013","16-34 Jahre alt","Hessen","74","0.0904652477063669","0.0667287195098349","0.114201775902899"
"Anderer Abschluss","2013","16-34 Jahre alt","Rheinland-Pfalz,Saarland","44","0.0519850264475722","0.0296056014328387","0.0743644514623056"
"Anderer Abschluss","2013","16-34 Jahre alt","Baden-Wuerttemberg","104","0.067817741661229","0.0522106281085446","0.0834248552139134"
"Anderer Abschluss","2013","16-34 Jahre alt","Bayern","155","0.0828537103263299","0.0676449540213496","0.0980624666313102"
"Anderer Abschluss","2013","16-34 Jahre alt","Saarland","","","",""
"Anderer Abschluss","2013","16-34 Jahre alt","Berlin","40","0.081793859731648","0.05118809888854","0.112399620574756"
"Anderer Abschluss","2013","16-34 Jahre alt","Brandenburg","","","",""
"Anderer Abschluss","2013","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","2013","16-34 Jahre alt","Sachsen","","","",""
"Anderer Abschluss","2013","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Anderer Abschluss","2013","16-34 Jahre alt","Thueringen","","","",""
"Anderer Abschluss","2013","35-65 Jahre alt","Schleswig-Holstein","98","0.0884669522276044","0.0656495420101405","0.111284362445068"
"Anderer Abschluss","2013","35-65 Jahre alt","Hamburg","86","0.156884250299771","0.114586020198996","0.199182480400545"
"Anderer Abschluss","2013","35-65 Jahre alt","Niedersachsen","247","0.0918882610929157","0.0779033961826781","0.105873126003153"
"Anderer Abschluss","2013","35-65 Jahre alt","Bremen","31","0.157086342743161","0.0938004384490747","0.220372247037248"
"Anderer Abschluss","2013","35-65 Jahre alt","Nordrhein-Westfalen","748","0.130436223024543","0.119498474155314","0.141373971893772"
"Anderer Abschluss","2013","35-65 Jahre alt","Hessen","273","0.125554074003121","0.107852680967233","0.143255467039009"
"Anderer Abschluss","2013","35-65 Jahre alt","Rheinland-Pfalz,Saarland","174","0.13225443829773","0.109547093116431","0.154961783479029"
"Anderer Abschluss","2013","35-65 Jahre alt","Baden-Wuerttemberg","448","0.162479136628455","0.1470399152751","0.177918357981811"
"Anderer Abschluss","2013","35-65 Jahre alt","Bayern","562","0.134369774612916","0.121797837865358","0.146941711360475"
"Anderer Abschluss","2013","35-65 Jahre alt","Saarland","40","0.147718601542685","0.0918598351162747","0.203577367969096"
"Anderer Abschluss","2013","35-65 Jahre alt","Berlin","97","0.0772991263046271","0.0567523590643199","0.0978458935449344"
"Anderer Abschluss","2013","35-65 Jahre alt","Brandenburg","71","0.0547379139276713","0.0373444673802258","0.0721313604751168"
"Anderer Abschluss","2013","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","2013","35-65 Jahre alt","Sachsen","47","0.0185720714676254","0.0102704941628844","0.0268736487723664"
"Anderer Abschluss","2013","35-65 Jahre alt","Sachsen-Anhalt","48","0.0289494637057956","0.0157837245851471","0.0421152028264442"
"Anderer Abschluss","2013","35-65 Jahre alt","Thueringen","33","0.0330149311703402","0.0188125428279798","0.0472173195127005"
"Anderer Abschluss","2013","66 und älter","Schleswig-Holstein","","","",""
"Anderer Abschluss","2013","66 und älter","Hamburg","","","",""
"Anderer Abschluss","2013","66 und älter","Niedersachsen","","","",""
"Anderer Abschluss","2013","66 und älter","Bremen","","","",""
"Anderer Abschluss","2013","66 und älter","Nordrhein-Westfalen","75","0.0755648437141003","0.0588892020088521","0.0922404854193486"
"Anderer Abschluss","2013","66 und älter","Hessen","","","",""
"Anderer Abschluss","2013","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Anderer Abschluss","2013","66 und älter","Baden-Wuerttemberg","65","0.107905988340438","0.0822775596962918","0.133534416984585"
"Anderer Abschluss","2013","66 und älter","Bayern","54","0.0595966055790174","0.0430040771365987","0.0761891340214362"
"Anderer Abschluss","2013","66 und älter","Saarland","","","",""
"Anderer Abschluss","2013","66 und älter","Berlin","","","",""
"Anderer Abschluss","2013","66 und älter","Brandenburg","","","",""
"Anderer Abschluss","2013","66 und älter","Mecklenburg-Vorpommern","","","",""
"Anderer Abschluss","2013","66 und älter","Sachsen","","","",""
"Anderer Abschluss","2013","66 und älter","Sachsen-Anhalt","","","",""
"Anderer Abschluss","2013","66 und älter","Thueringen","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Hamburg","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Niedersachsen","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Bremen","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Nordrhein-Westfalen","62","0.0219497969985687","0.0150354786867053","0.028864115310432"
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Hessen","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Bayern","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Saarland","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Berlin","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Brandenburg","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Sachsen","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","2013","16-34 Jahre alt","Thueringen","","","",""
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Hamburg","","","",""
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Niedersachsen","45","0.0194235114997378","0.0127421768381359","0.0261048461613398"
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Bremen","","","",""
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Nordrhein-Westfalen","128","0.0244453240681037","0.0194299673556101","0.0294606807805973"
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Hessen","43","0.0316931463266493","0.0223344632214045","0.0410518294318941"
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Baden-Wuerttemberg","47","0.0206234763084254","0.0146752900959671","0.0265716625208837"
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Bayern","57","0.0167804549913082","0.0120455387112745","0.0215153712713419"
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Saarland","","","",""
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Berlin","","","",""
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Brandenburg","","","",""
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Sachsen","","","",""
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","2013","35-65 Jahre alt","Thueringen","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Schleswig-Holstein","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Hamburg","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Niedersachsen","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Bremen","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Nordrhein-Westfalen","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Hessen","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Baden-Wuerttemberg","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Bayern","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Saarland","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Berlin","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Brandenburg","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Mecklenburg-Vorpommern","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Sachsen","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Sachsen-Anhalt","","","",""
"Ohne Abschluss verlassen","2013","66 und älter","Thueringen","","","",""
"Noch kein Abschluss","2013","16-34 Jahre alt","Schleswig-Holstein","42","0.122433123403365","0.0844444043086546","0.160421842498076"
"Noch kein Abschluss","2013","16-34 Jahre alt","Hamburg","","","",""
"Noch kein Abschluss","2013","16-34 Jahre alt","Niedersachsen","124","0.11317652197338","0.0905784504908359","0.135774593455924"
"Noch kein Abschluss","2013","16-34 Jahre alt","Bremen","","","",""
"Noch kein Abschluss","2013","16-34 Jahre alt","Nordrhein-Westfalen","268","0.135131698314787","0.118998994935208","0.151264401694367"
"Noch kein Abschluss","2013","16-34 Jahre alt","Hessen","94","0.135172531935587","0.106879751960075","0.163465311911098"
"Noch kein Abschluss","2013","16-34 Jahre alt","Rheinland-Pfalz,Saarland","46","0.0955490612583627","0.0659138579961413","0.125184264520584"
"Noch kein Abschluss","2013","16-34 Jahre alt","Baden-Wuerttemberg","120","0.0988014798132713","0.0802792839861887","0.117323675640354"
"Noch kein Abschluss","2013","16-34 Jahre alt","Bayern","181","0.0875525760936151","0.0719586022017173","0.103146549985513"
"Noch kein Abschluss","2013","16-34 Jahre alt","Saarland","","","",""
"Noch kein Abschluss","2013","16-34 Jahre alt","Berlin","34","0.0768711688783711","0.0471212604885952","0.106621077268147"
"Noch kein Abschluss","2013","16-34 Jahre alt","Brandenburg","37","0.0819768230436524","0.045222064926811","0.118731581160494"
"Noch kein Abschluss","2013","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","2013","16-34 Jahre alt","Sachsen","33","0.0502166218627304","0.0290254956162072","0.0714077481092535"
"Noch kein Abschluss","2013","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","2013","16-34 Jahre alt","Thueringen","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Hamburg","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Niedersachsen","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Bremen","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Hessen","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Bayern","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Saarland","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Berlin","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Brandenburg","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Sachsen","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","2013","35-65 Jahre alt","Thueringen","","","",""
"Noch kein Abschluss","2013","66 und älter","Schleswig-Holstein","","","",""
"Noch kein Abschluss","2013","66 und älter","Hamburg","","","",""
"Noch kein Abschluss","2013","66 und älter","Niedersachsen","","","",""
"Noch kein Abschluss","2013","66 und älter","Bremen","","","",""
"Noch kein Abschluss","2013","66 und älter","Nordrhein-Westfalen","","","",""
"Noch kein Abschluss","2013","66 und älter","Hessen","","","",""
"Noch kein Abschluss","2013","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Noch kein Abschluss","2013","66 und älter","Baden-Wuerttemberg","","","",""
"Noch kein Abschluss","2013","66 und älter","Bayern","","","",""
"Noch kein Abschluss","2013","66 und älter","Saarland","","","",""
"Noch kein Abschluss","2013","66 und älter","Berlin","","","",""
"Noch kein Abschluss","2013","66 und älter","Brandenburg","","","",""
"Noch kein Abschluss","2013","66 und älter","Mecklenburg-Vorpommern","","","",""
"Noch kein Abschluss","2013","66 und älter","Sachsen","","","",""
"Noch kein Abschluss","2013","66 und älter","Sachsen-Anhalt","","","",""
"Noch kein Abschluss","2013","66 und älter","Thueringen","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Hamburg","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Niedersachsen","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Bremen","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Hessen","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Bayern","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Saarland","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Berlin","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Brandenburg","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Sachsen","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Keine Schule besucht","2013","16-34 Jahre alt","Thueringen","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Hamburg","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Niedersachsen","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Bremen","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Hessen","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Keine Schule besucht","2013","35-65 Jahre alt","Bayern","","","",""
