"plj0046","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","2009","66 und älter","(Fach-)Abitur","72","0.437932833619304","0.362686088765886","0.513179578472722"
"Einige Sorgen","2009","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2009","66 und älter","AkademikerInnen","411","0.458471219647913","0.425643307224174","0.491299132071651"
"Einige Sorgen","2009","66 und älter","Hauptschulabschluss","1227","0.484765587787013","0.465155427734686","0.50437574783934"
"Einige Sorgen","2009","66 und älter","Realschulabschluss","296","0.518361940226312","0.477088483239886","0.559635397212738"
"Keine Sorgen","2009","16-34 Jahre alt","(Fach-)Abitur","488","0.521175454668352","0.489138234018663","0.553212675318042"
"Keine Sorgen","2009","16-34 Jahre alt","(noch) kein Abschluss","164","0.494486177049272","0.440867208753541","0.548105145345003"
"Keine Sorgen","2009","16-34 Jahre alt","AkademikerInnen","327","0.649693061973905","0.609418373265835","0.689967750681976"
"Keine Sorgen","2009","16-34 Jahre alt","Hauptschulabschluss","193","0.284767876463409","0.249470918848107","0.320064834078711"
"Keine Sorgen","2009","16-34 Jahre alt","Realschulabschluss","344","0.306308594854201","0.279288309102206","0.333328880606195"
"Keine Sorgen","2009","35-65 Jahre alt","(Fach-)Abitur","417","0.452434634377703","0.420201965921864","0.484667302833542"
"Keine Sorgen","2009","35-65 Jahre alt","(noch) kein Abschluss","34","0.433736802714765","0.33246781177868","0.53500579365085"
"Keine Sorgen","2009","35-65 Jahre alt","AkademikerInnen","1402","0.540394754772584","0.521264285381797","0.55952522416337"
"Keine Sorgen","2009","35-65 Jahre alt","Hauptschulabschluss","746","0.243741434580025","0.228591165665444","0.258891703494606"
"Keine Sorgen","2009","35-65 Jahre alt","Realschulabschluss","865","0.247533657080846","0.232397251102533","0.262670063059158"
"Keine Sorgen","2009","66 und älter","(Fach-)Abitur","65","0.340896569923761","0.269005001742609","0.412788138104913"
"Keine Sorgen","2009","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","2009","66 und älter","AkademikerInnen","327","0.369307649843223","0.337511144603978","0.401104155082469"
"Keine Sorgen","2009","66 und älter","Hauptschulabschluss","606","0.250680358188837","0.233674187733754","0.267686528643921"
"Keine Sorgen","2009","66 und älter","Realschulabschluss","147","0.272029368160163","0.235270788709839","0.308787947610488"
"Grosse Sorgen","2010","16-34 Jahre alt","(Fach-)Abitur","202","0.146044513089478","0.127234071196293","0.164854954982662"
"Grosse Sorgen","2010","16-34 Jahre alt","(noch) kein Abschluss","102","0.174515570727118","0.142650024035703","0.206381117418534"
"Grosse Sorgen","2010","16-34 Jahre alt","AkademikerInnen","69","0.0985861642260231","0.0792916647096636","0.117880663742383"
"Grosse Sorgen","2010","16-34 Jahre alt","Hauptschulabschluss","382","0.31262034968985","0.287846476711455","0.337394222668244"
"Grosse Sorgen","2010","16-34 Jahre alt","Realschulabschluss","521","0.252577490300919","0.23342984579665","0.271725134805188"
"Grosse Sorgen","2010","35-65 Jahre alt","(Fach-)Abitur","226","0.150172639436235","0.132330435779499","0.168014843092971"
"Grosse Sorgen","2010","35-65 Jahre alt","(noch) kein Abschluss","44","0.182394687128907","0.124000261031997","0.240789113225818"
"Grosse Sorgen","2010","35-65 Jahre alt","AkademikerInnen","333","0.103972985580542","0.0939240041524455","0.114021967008638"
"Grosse Sorgen","2010","35-65 Jahre alt","Hauptschulabschluss","1143","0.289775791373111","0.275370754004833","0.30418082874139"
"Grosse Sorgen","2010","35-65 Jahre alt","Realschulabschluss","1058","0.270466833120696","0.257048870688307","0.283884795553086"
"Grosse Sorgen","2010","66 und älter","(Fach-)Abitur","35","0.234309090578183","0.170824057452378","0.297794123703989"
"Grosse Sorgen","2010","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2010","66 und älter","AkademikerInnen","150","0.175509314249747","0.150573572400724","0.200445056098769"
"Grosse Sorgen","2010","66 und älter","Hauptschulabschluss","616","0.26338609341377","0.245454959563032","0.281317227264507"
"Grosse Sorgen","2010","66 und älter","Realschulabschluss","131","0.233207381930126","0.198998478839548","0.267416285020703"
"Einige Sorgen","2010","16-34 Jahre alt","(Fach-)Abitur","496","0.337515073522363","0.31232825307811","0.362701893966616"
"Einige Sorgen","2010","16-34 Jahre alt","(noch) kein Abschluss","206","0.440926611623981","0.399242801818283","0.482610421429679"
"Einige Sorgen","2010","16-34 Jahre alt","AkademikerInnen","279","0.258017883990765","0.229698418857812","0.286337349123718"
"Einige Sorgen","2010","16-34 Jahre alt","Hauptschulabschluss","583","0.405267666719107","0.379030393253642","0.431504940184573"
"Einige Sorgen","2010","16-34 Jahre alt","Realschulabschluss","791","0.422263140063704","0.40049649115851","0.444029788968898"
"Einige Sorgen","2010","35-65 Jahre alt","(Fach-)Abitur","610","0.393502497049367","0.36910327465912","0.417901719439615"
"Einige Sorgen","2010","35-65 Jahre alt","(noch) kein Abschluss","68","0.453055424115191","0.377782155116448","0.528328693113933"
"Einige Sorgen","2010","35-65 Jahre alt","AkademikerInnen","1172","0.340849265022875","0.325243869312133","0.356454660733618"
"Einige Sorgen","2010","35-65 Jahre alt","Hauptschulabschluss","1694","0.454654416601191","0.438843312050595","0.470465521151788"
"Einige Sorgen","2010","35-65 Jahre alt","Realschulabschluss","1877","0.454075298474069","0.439035661468677","0.469114935479462"
"Einige Sorgen","2010","66 und älter","(Fach-)Abitur","78","0.403999865875293","0.330453058495425","0.477546673255161"
"Einige Sorgen","2010","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2010","66 und älter","AkademikerInnen","385","0.41642106635642","0.384106712182778","0.448735420530062"
"Einige Sorgen","2010","66 und älter","Hauptschulabschluss","1111","0.470115254285421","0.449797099919361","0.490433408651481"
"Einige Sorgen","2010","66 und älter","Realschulabschluss","315","0.533135437688287","0.492776170611374","0.5734947047652"
"Keine Sorgen","2010","16-34 Jahre alt","(Fach-)Abitur","656","0.516440413388159","0.489822508572774","0.543058318203545"
"Keine Sorgen","2010","16-34 Jahre alt","(noch) kein Abschluss","237","0.384557817648901","0.343714191545145","0.425401443752656"
"Keine Sorgen","2010","16-34 Jahre alt","AkademikerInnen","569","0.643395951783212","0.612393522916335","0.674398380650089"
"Keine Sorgen","2010","16-34 Jahre alt","Hauptschulabschluss","380","0.282111983591043","0.258061375136816","0.306162592045269"
"Keine Sorgen","2010","16-34 Jahre alt","Realschulabschluss","666","0.325159369635378","0.304515852358687","0.345802886912068"
"Keine Sorgen","2010","35-65 Jahre alt","(Fach-)Abitur","704","0.456324863514398","0.431448062462757","0.481201664566038"
"Keine Sorgen","2010","35-65 Jahre alt","(noch) kein Abschluss","56","0.364549888755902","0.29176978586689","0.437329991644914"
"Keine Sorgen","2010","35-65 Jahre alt","AkademikerInnen","2039","0.555177749396583","0.538816724256831","0.571538774536335"
"Keine Sorgen","2010","35-65 Jahre alt","Hauptschulabschluss","973","0.255569792025697","0.241719709635335","0.269419874416059"
"Keine Sorgen","2010","35-65 Jahre alt","Realschulabschluss","1275","0.275457868405234","0.261963068278666","0.288952668531803"
"Keine Sorgen","2010","66 und älter","(Fach-)Abitur","58","0.361691043546524","0.289674150308023","0.433707936785025"
"Keine Sorgen","2010","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","2010","66 und älter","AkademikerInnen","359","0.408069619393833","0.375852865584352","0.440286373203314"
"Keine Sorgen","2010","66 und älter","Hauptschulabschluss","591","0.266498652300809","0.248500026750995","0.284497277850623"
"Keine Sorgen","2010","66 und älter","Realschulabschluss","141","0.233657180381587","0.199425347562257","0.267889013200916"
"Grosse Sorgen","2011","16-34 Jahre alt","(Fach-)Abitur","177","0.149470139137868","0.12837090072753","0.170569377548205"
"Grosse Sorgen","2011","16-34 Jahre alt","(noch) kein Abschluss","57","0.187516889631041","0.146507261113707","0.228526518148375"
"Grosse Sorgen","2011","16-34 Jahre alt","AkademikerInnen","67","0.0908435883736591","0.0686132015238793","0.113073975223439"
"Grosse Sorgen","2011","16-34 Jahre alt","Hauptschulabschluss","219","0.362840454290415","0.325791334144982","0.399889574435848"
"Grosse Sorgen","2011","16-34 Jahre alt","Realschulabschluss","316","0.279495353859223","0.253422855471909","0.305567852246537"
"Grosse Sorgen","2011","35-65 Jahre alt","(Fach-)Abitur","170","0.150659786091236","0.12950120999121","0.171818362191262"
"Grosse Sorgen","2011","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2011","35-65 Jahre alt","AkademikerInnen","331","0.102878315375503","0.0917071090422436","0.114049521708762"
"Grosse Sorgen","2011","35-65 Jahre alt","Hauptschulabschluss","1029","0.297641946013085","0.282524669269235","0.312759222756934"
"Grosse Sorgen","2011","35-65 Jahre alt","Realschulabschluss","1037","0.307852926661197","0.292759414146583","0.322946439175811"
"Grosse Sorgen","2011","66 und älter","(Fach-)Abitur","46","0.222538038517581","0.169129359897991","0.275946717137171"
"Grosse Sorgen","2011","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2011","66 und älter","AkademikerInnen","211","0.209368753514616","0.185148629045533","0.233588877983699"
"Grosse Sorgen","2011","66 und älter","Hauptschulabschluss","823","0.279565788405308","0.263215026154608","0.295916550656009"
"Grosse Sorgen","2011","66 und älter","Realschulabschluss","186","0.247548085044631","0.21672190118602","0.278374268903243"
"Einige Sorgen","2011","16-34 Jahre alt","(Fach-)Abitur","403","0.371171033770535","0.342582091687907","0.399759975853162"
"Einige Sorgen","2011","16-34 Jahre alt","(noch) kein Abschluss","135","0.35741656249118","0.307065276208476","0.407767848773883"
"Einige Sorgen","2011","16-34 Jahre alt","AkademikerInnen","209","0.279575477766701","0.244859903126935","0.314291052406467"
"Einige Sorgen","2011","16-34 Jahre alt","Hauptschulabschluss","255","0.388546271840071","0.350988560265311","0.426103983414832"
"Einige Sorgen","2011","16-34 Jahre alt","Realschulabschluss","473","0.411012722816891","0.382426448983079","0.439598996650703"
"Einige Sorgen","2011","35-65 Jahre alt","(Fach-)Abitur","463","0.410880951498436","0.381780049020764","0.439981853976108"
"Einige Sorgen","2011","35-65 Jahre alt","(noch) kein Abschluss","48","0.307413403922253","0.228398160168068","0.386428647676439"
"Einige Sorgen","2011","35-65 Jahre alt","AkademikerInnen","1034","0.355091146633371","0.337494433024985","0.372687860241757"
"Einige Sorgen","2011","35-65 Jahre alt","Hauptschulabschluss","1681","0.484384108877853","0.467860484923063","0.500907732832643"
"Einige Sorgen","2011","35-65 Jahre alt","Realschulabschluss","1588","0.437345902006775","0.421125830804825","0.453565973208726"
"Einige Sorgen","2011","66 und älter","(Fach-)Abitur","101","0.461312078529586","0.397303797766746","0.525320359292426"
"Einige Sorgen","2011","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2011","66 und älter","AkademikerInnen","445","0.406171291551154","0.376935244194607","0.435407338907702"
"Einige Sorgen","2011","66 und älter","Hauptschulabschluss","1378","0.477311719376291","0.459113820061636","0.495509618690946"
"Einige Sorgen","2011","66 und älter","Realschulabschluss","365","0.489615980196838","0.453911153540451","0.525320806853225"
"Keine Sorgen","2011","16-34 Jahre alt","(Fach-)Abitur","517","0.479358827091598","0.449796106646006","0.508921547537189"
"Keine Sorgen","2011","16-34 Jahre alt","(noch) kein Abschluss","156","0.455066547877779","0.402746557035254","0.507386538720304"
"Keine Sorgen","2011","16-34 Jahre alt","AkademikerInnen","366","0.62958093385964","0.592225565187444","0.666936302531835"
"Keine Sorgen","2011","16-34 Jahre alt","Hauptschulabschluss","173","0.248613273869514","0.215309774741309","0.281916772997718"
"Keine Sorgen","2011","16-34 Jahre alt","Realschulabschluss","349","0.309491923323886","0.282633160677377","0.336350685970395"
"Keine Sorgen","2011","35-65 Jahre alt","(Fach-)Abitur","465","0.438459262410328","0.409109662898289","0.467808861922367"
"Keine Sorgen","2011","35-65 Jahre alt","(noch) kein Abschluss","54","0.46047033302508","0.375116911396075","0.545823754654086"
"Keine Sorgen","2011","35-65 Jahre alt","AkademikerInnen","1476","0.542030537991126","0.523709814855348","0.560351261126904"
"Keine Sorgen","2011","35-65 Jahre alt","Hauptschulabschluss","804","0.217973945109063","0.204323081857596","0.231624808360529"
"Keine Sorgen","2011","35-65 Jahre alt","Realschulabschluss","968","0.254801171332028","0.240553093650068","0.269049249013988"
"Keine Sorgen","2011","66 und älter","(Fach-)Abitur","86","0.316149882952833","0.256446752140667","0.375853013765"
"Keine Sorgen","2011","66 und älter","(noch) kein Abschluss","34","0.546777238560967","0.429318693883088","0.664235783238847"
"Keine Sorgen","2011","66 und älter","AkademikerInnen","428","0.384459954934229","0.35550071485941","0.413419195009048"
"Keine Sorgen","2011","66 und älter","Hauptschulabschluss","693","0.243122492218401","0.227493743921877","0.258751240514924"
"Keine Sorgen","2011","66 und älter","Realschulabschluss","202","0.262835934758531","0.231396476657668","0.294275392859393"
"Grosse Sorgen","2012","16-34 Jahre alt","(Fach-)Abitur","125","0.111559733825701","0.092435212328819","0.130684255322583"
"Grosse Sorgen","2012","16-34 Jahre alt","(noch) kein Abschluss","42","0.157686316144663","0.118002857389265","0.19736977490006"
"Grosse Sorgen","2012","16-34 Jahre alt","AkademikerInnen","52","0.058831608391268","0.04109323589746","0.0765699808850759"
"Grosse Sorgen","2012","16-34 Jahre alt","Hauptschulabschluss","161","0.266854219564428","0.232205025990956","0.3015034131379"
"Grosse Sorgen","2012","16-34 Jahre alt","Realschulabschluss","224","0.210320101275757","0.186115380118469","0.234524822433044"
"Grosse Sorgen","2012","35-65 Jahre alt","(Fach-)Abitur","143","0.128072885221729","0.108817593621272","0.147328176822186"
"Grosse Sorgen","2012","35-65 Jahre alt","(noch) kein Abschluss","42","0.268834705389077","0.194046750386548","0.343622660391606"
"Grosse Sorgen","2012","35-65 Jahre alt","AkademikerInnen","212","0.0732953888966696","0.0636831460686923","0.0829076317246469"
"Grosse Sorgen","2012","35-65 Jahre alt","Hauptschulabschluss","866","0.252948539419532","0.23836471945076","0.267532359388304"
"Grosse Sorgen","2012","35-65 Jahre alt","Realschulabschluss","793","0.239185904000967","0.225139356864615","0.253232451137319"
"Grosse Sorgen","2012","66 und älter","(Fach-)Abitur","41","0.174299816903734","0.125899105456346","0.222700528351123"
"Grosse Sorgen","2012","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2012","66 und älter","AkademikerInnen","163","0.164136806317399","0.142691790413928","0.185581822220869"
"Grosse Sorgen","2012","66 und älter","Hauptschulabschluss","666","0.230318473344955","0.214986651591531","0.24565029509838"
"Grosse Sorgen","2012","66 und älter","Realschulabschluss","142","0.18871892436709","0.161655439560829","0.21578240917335"
"Einige Sorgen","2012","16-34 Jahre alt","(Fach-)Abitur","315","0.312312542861199","0.284160300602759","0.34046478511964"
"Einige Sorgen","2012","16-34 Jahre alt","(noch) kein Abschluss","103","0.318485491187967","0.267756296835631","0.369214685540304"
"Einige Sorgen","2012","16-34 Jahre alt","AkademikerInnen","167","0.242447709010676","0.210141195392212","0.27475422262914"
"Einige Sorgen","2012","16-34 Jahre alt","Hauptschulabschluss","247","0.401008765114297","0.362616115021466","0.439401415207128"
"Einige Sorgen","2012","16-34 Jahre alt","Realschulabschluss","461","0.385682061199971","0.356772235745587","0.414591886654355"
"Einige Sorgen","2012","35-65 Jahre alt","(Fach-)Abitur","426","0.371281194024908","0.343441714407159","0.399120673642658"
"Einige Sorgen","2012","35-65 Jahre alt","(noch) kein Abschluss","50","0.387394671087452","0.305218024832852","0.469571317342052"
"Einige Sorgen","2012","35-65 Jahre alt","AkademikerInnen","857","0.282146243262697","0.265547665797978","0.298744820727415"
"Einige Sorgen","2012","35-65 Jahre alt","Hauptschulabschluss","1599","0.474970322874851","0.458216839827596","0.491723805922106"
"Einige Sorgen","2012","35-65 Jahre alt","Realschulabschluss","1528","0.431911010141952","0.415600488961735","0.448221531322169"
"Einige Sorgen","2012","66 und älter","(Fach-)Abitur","93","0.400707879277977","0.338186965832634","0.46322879272332"
"Einige Sorgen","2012","66 und älter","(noch) kein Abschluss","32","0.344798340017267","0.239987880981143","0.449608799053392"
"Einige Sorgen","2012","66 und älter","AkademikerInnen","430","0.372969727224015","0.344971094212912","0.400968360235118"
"Einige Sorgen","2012","66 und älter","Hauptschulabschluss","1436","0.496480929636484","0.478274151878351","0.514687707394618"
"Einige Sorgen","2012","66 und älter","Realschulabschluss","400","0.475277549832784","0.440737036192043","0.509818063473525"
"Keine Sorgen","2012","16-34 Jahre alt","(Fach-)Abitur","601","0.576127723313099","0.546108488389274","0.606146958236925"
"Keine Sorgen","2012","16-34 Jahre alt","(noch) kein Abschluss","179","0.52382819266737","0.469446607893389","0.578209777441352"
"Keine Sorgen","2012","16-34 Jahre alt","AkademikerInnen","457","0.698720682598056","0.664133817353821","0.733307547842291"
"Keine Sorgen","2012","16-34 Jahre alt","Hauptschulabschluss","218","0.332137015321275","0.295242377557738","0.369031653084813"
"Keine Sorgen","2012","16-34 Jahre alt","Realschulabschluss","404","0.403997837524272","0.374853942821496","0.433141732227048"
"Keine Sorgen","2012","35-65 Jahre alt","(Fach-)Abitur","588","0.500645920753363","0.471835403634001","0.529456437872725"
"Keine Sorgen","2012","35-65 Jahre alt","(noch) kein Abschluss","43","0.34377062352347","0.263650165811806","0.423891081235134"
"Keine Sorgen","2012","35-65 Jahre alt","AkademikerInnen","1755","0.644558367840634","0.626904859888844","0.662211875792423"
"Keine Sorgen","2012","35-65 Jahre alt","Hauptschulabschluss","948","0.272081137705617","0.257150764936461","0.287011510474774"
"Keine Sorgen","2012","35-65 Jahre alt","Realschulabschluss","1222","0.328903085857081","0.313433128739118","0.344373042975044"
"Keine Sorgen","2012","66 und älter","(Fach-)Abitur","102","0.424992303818289","0.361922794665895","0.488061812970682"
"Keine Sorgen","2012","66 und älter","(noch) kein Abschluss","37","0.531107533342033","0.421064537857454","0.641150528826613"
"Keine Sorgen","2012","66 und älter","AkademikerInnen","553","0.462893466458587","0.434024813126962","0.491762119790212"
"Keine Sorgen","2012","66 und älter","Hauptschulabschluss","795","0.27320059701856","0.256974205658748","0.289426988378372"
"Keine Sorgen","2012","66 und älter","Realschulabschluss","261","0.336003525800126","0.303333827614182","0.368673223986071"
"Grosse Sorgen","2013","16-34 Jahre alt","(Fach-)Abitur","106","0.0956561812821005","0.076430065558481","0.11488229700572"
"Grosse Sorgen","2013","16-34 Jahre alt","(noch) kein Abschluss","43","0.137889436700498","0.0986776304286324","0.177101242972364"
"Grosse Sorgen","2013","16-34 Jahre alt","AkademikerInnen","56","0.07361680092098","0.0539307525205934","0.0933028493213666"
"Grosse Sorgen","2013","16-34 Jahre alt","Hauptschulabschluss","135","0.267557371785018","0.229508508562064","0.305606235007972"
"Grosse Sorgen","2013","16-34 Jahre alt","Realschulabschluss","229","0.261036219031221","0.232884543577435","0.289187894485006"
"Grosse Sorgen","2013","35-65 Jahre alt","(Fach-)Abitur","164","0.150922800190726","0.129681224351327","0.172164376030125"
"Grosse Sorgen","2013","35-65 Jahre alt","(noch) kein Abschluss","46","0.364524965670541","0.278050577923449","0.450999353417633"
"Grosse Sorgen","2013","35-65 Jahre alt","AkademikerInnen","242","0.0919096675288341","0.0808810643221286","0.10293827073554"
"Grosse Sorgen","2013","35-65 Jahre alt","Hauptschulabschluss","896","0.295073169164517","0.278785554419614","0.311360783909419"
"Grosse Sorgen","2013","35-65 Jahre alt","Realschulabschluss","839","0.265172861215294","0.250116615713643","0.280229106716946"
"Grosse Sorgen","2013","66 und älter","(Fach-)Abitur","58","0.272630424604162","0.215573956054758","0.329686893153566"
"Grosse Sorgen","2013","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2013","66 und älter","AkademikerInnen","204","0.182958421720729","0.160583338278456","0.205333505163002"
"Grosse Sorgen","2013","66 und älter","Hauptschulabschluss","723","0.279707113618569","0.262707105712166","0.296707121524972"
"Grosse Sorgen","2013","66 und älter","Realschulabschluss","194","0.246306394634393","0.216412540971632","0.276200248297154"
"Einige Sorgen","2013","16-34 Jahre alt","(Fach-)Abitur","296","0.354157481838016","0.32289454508084","0.385420418595191"
"Einige Sorgen","2013","16-34 Jahre alt","(noch) kein Abschluss","87","0.312479236839619","0.259765554125716","0.365192919553522"
"Einige Sorgen","2013","16-34 Jahre alt","AkademikerInnen","168","0.251393326601795","0.218691014227397","0.284095638976193"
"Einige Sorgen","2013","16-34 Jahre alt","Hauptschulabschluss","229","0.441114239225719","0.398438261461504","0.483790216989935"
"Einige Sorgen","2013","16-34 Jahre alt","Realschulabschluss","350","0.359099103418612","0.328349120026411","0.389849086810814"
"Einige Sorgen","2013","35-65 Jahre alt","(Fach-)Abitur","407","0.378459915348813","0.349680615043648","0.407239215653979"
"Einige Sorgen","2013","35-65 Jahre alt","(noch) kein Abschluss","43","0.364617844797497","0.278138761587318","0.451096928007676"
"Einige Sorgen","2013","35-65 Jahre alt","AkademikerInnen","898","0.325342825727712","0.307457882053924","0.3432277694015"
"Einige Sorgen","2013","35-65 Jahre alt","Hauptschulabschluss","1369","0.460585087158169","0.442784389745401","0.478385784570937"
"Einige Sorgen","2013","35-65 Jahre alt","Realschulabschluss","1465","0.443614152230001","0.426668812110325","0.460559492349676"
"Einige Sorgen","2013","66 und älter","(Fach-)Abitur","93","0.391154984166513","0.3286279291578","0.453682039175226"
"Einige Sorgen","2013","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2013","66 und älter","AkademikerInnen","477","0.410484851620464","0.382016492604472","0.438953210636456"
"Einige Sorgen","2013","66 und älter","Hauptschulabschluss","1315","0.483184497691316","0.464258138988038","0.502110856394594"
"Einige Sorgen","2013","66 und älter","Realschulabschluss","388","0.493291300957506","0.458603437269632","0.527979164645381"
"Keine Sorgen","2013","16-34 Jahre alt","(Fach-)Abitur","497","0.550186336879884","0.51766716577036","0.582705507989407"
"Keine Sorgen","2013","16-34 Jahre alt","(noch) kein Abschluss","167","0.549631326459883","0.493047841450572","0.606214811469194"
"Keine Sorgen","2013","16-34 Jahre alt","AkademikerInnen","452","0.674989872477225","0.639681978122236","0.710297766832214"
"Keine Sorgen","2013","16-34 Jahre alt","Hauptschulabschluss","156","0.291328388989263","0.252274854919194","0.330381923059331"
"Keine Sorgen","2013","16-34 Jahre alt","Realschulabschluss","356","0.379864677550167","0.348754680063903","0.410974675036431"
"Keine Sorgen","2013","35-65 Jahre alt","(Fach-)Abitur","520","0.470617284460461","0.440999366133429","0.500235202787493"
"Keine Sorgen","2013","35-65 Jahre alt","(noch) kein Abschluss","30","0.270857189531962","0.191011570330828","0.350702808733097"
"Keine Sorgen","2013","35-65 Jahre alt","AkademikerInnen","1496","0.582747506743453","0.563923369942796","0.601571643544111"
"Keine Sorgen","2013","35-65 Jahre alt","Hauptschulabschluss","747","0.244341743677314","0.228996204314746","0.259687283039883"
"Keine Sorgen","2013","35-65 Jahre alt","Realschulabschluss","998","0.291212986554705","0.275716872594874","0.306709100514536"
"Keine Sorgen","2013","66 und älter","(Fach-)Abitur","83","0.336214591229325","0.275685759487294","0.396743422971356"
"Keine Sorgen","2013","66 und älter","(noch) kein Abschluss","30","0.544145861905727","0.423989508539199","0.664302215272256"
"Keine Sorgen","2013","66 und älter","AkademikerInnen","466","0.406556726658807","0.378130673534196","0.434982779783419"
"Keine Sorgen","2013","66 und älter","Hauptschulabschluss","640","0.237108388690115","0.221000163808579","0.253216613571652"
"Keine Sorgen","2013","66 und älter","Realschulabschluss","216","0.260402304408101","0.229953739277804","0.290850869538397"
"Grosse Sorgen","2014","16-34 Jahre alt","(Fach-)Abitur","262","0.170350987738662","0.151364040946475","0.189337934530848"
"Grosse Sorgen","2014","16-34 Jahre alt","(noch) kein Abschluss","123","0.209836128566995","0.176811314264183","0.242860942869808"
"Grosse Sorgen","2014","16-34 Jahre alt","AkademikerInnen","105","0.0949836865146025","0.0763298700513134","0.113637502977892"
"Grosse Sorgen","2014","16-34 Jahre alt","Hauptschulabschluss","439","0.367001562917725","0.340730109236712","0.393273016598737"
"Grosse Sorgen","2014","16-34 Jahre alt","Realschulabschluss","493","0.326096005885651","0.303161872841989","0.349030138929314"
"Grosse Sorgen","2014","35-65 Jahre alt","(Fach-)Abitur","429","0.187860205683077","0.17153463886866","0.204185772497494"
"Grosse Sorgen","2014","35-65 Jahre alt","(noch) kein Abschluss","100","0.313245144631965","0.263725652277012","0.362764636986918"
"Grosse Sorgen","2014","35-65 Jahre alt","AkademikerInnen","462","0.106277433681153","0.0968392155915198","0.115715651770787"
"Grosse Sorgen","2014","35-65 Jahre alt","Hauptschulabschluss","1461","0.343983361920939","0.329703346250495","0.358263377591383"
"Grosse Sorgen","2014","35-65 Jahre alt","Realschulabschluss","1390","0.31780235456488","0.304128005938703","0.331476703191058"
"Grosse Sorgen","2014","66 und älter","(Fach-)Abitur","62","0.24470773891801","0.191522318107334","0.297893159728686"
"Grosse Sorgen","2014","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2014","66 und älter","AkademikerInnen","223","0.198411525395594","0.175540488751224","0.221282562039964"
"Grosse Sorgen","2014","66 und älter","Hauptschulabschluss","842","0.328681227780025","0.310779823570462","0.346582631989588"
"Grosse Sorgen","2014","66 und älter","Realschulabschluss","188","0.232998260901236","0.203795449418013","0.262201072384458"
"Einige Sorgen","2014","16-34 Jahre alt","(Fach-)Abitur","588","0.366867022073603","0.342526078482183","0.391207965665022"
"Einige Sorgen","2014","16-34 Jahre alt","(noch) kein Abschluss","205","0.328381514752134","0.290293149005436","0.366469880498833"
"Einige Sorgen","2014","16-34 Jahre alt","AkademikerInnen","313","0.312691424900428","0.28319639425468","0.342186455546176"
"Einige Sorgen","2014","16-34 Jahre alt","Hauptschulabschluss","540","0.412786160070678","0.385950669808492","0.439621650332863"
"Einige Sorgen","2014","16-34 Jahre alt","Realschulabschluss","679","0.416343952792917","0.392227401782308","0.440460503803527"
"Einige Sorgen","2014","35-65 Jahre alt","(Fach-)Abitur","909","0.392802145854398","0.372390053895948","0.413214237812848"
"Einige Sorgen","2014","35-65 Jahre alt","(noch) kein Abschluss","133","0.393945804754631","0.341777453486352","0.446114156022911"
"Einige Sorgen","2014","35-65 Jahre alt","AkademikerInnen","1490","0.350723755897449","0.336109878307473","0.365337633487426"
"Einige Sorgen","2014","35-65 Jahre alt","Hauptschulabschluss","1900","0.449542493164834","0.434588753594274","0.464496232735394"
"Einige Sorgen","2014","35-65 Jahre alt","Realschulabschluss","1965","0.433761761496455","0.419207230553408","0.448316292439501"
"Einige Sorgen","2014","66 und älter","(Fach-)Abitur","113","0.476254731161099","0.41446860907432","0.538040853247878"
"Einige Sorgen","2014","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2014","66 und älter","AkademikerInnen","479","0.393725401941387","0.365706050835795","0.421744753046978"
"Einige Sorgen","2014","66 und älter","Hauptschulabschluss","1276","0.47071823756723","0.451696103853437","0.489740371281023"
"Einige Sorgen","2014","66 und älter","Realschulabschluss","409","0.504726027794126","0.470187743969472","0.539264311618779"
"Keine Sorgen","2014","16-34 Jahre alt","(Fach-)Abitur","656","0.462781990187736","0.437599474590385","0.487964505785086"
"Keine Sorgen","2014","16-34 Jahre alt","(noch) kein Abschluss","256","0.46178235668087","0.421349046217087","0.502215667144653"
"Keine Sorgen","2014","16-34 Jahre alt","AkademikerInnen","531","0.592324888584969","0.56106034631208","0.623589430857858"
"Keine Sorgen","2014","16-34 Jahre alt","Hauptschulabschluss","314","0.220212277011598","0.197625316684383","0.242799237338812"
"Keine Sorgen","2014","16-34 Jahre alt","Realschulabschluss","433","0.257560041321431","0.236166608157315","0.278953474485547"
"Keine Sorgen","2014","35-65 Jahre alt","(Fach-)Abitur","861","0.419337648462525","0.398713347462324","0.439961949462726"
