"hgowner","year","bula_h","quintil","n","percent","lower_confidence","upper_confidence"
"Untermieter","1994","Brandenburg","5","","","",""
"Untermieter","1994","Mecklenburg-Vorpommern","1","","","",""
"Untermieter","1994","Mecklenburg-Vorpommern","2","","","",""
"Untermieter","1994","Mecklenburg-Vorpommern","3","","","",""
"Untermieter","1994","Mecklenburg-Vorpommern","4","","","",""
"Untermieter","1994","Mecklenburg-Vorpommern","5","","","",""
"Untermieter","1994","Sachsen","1","","","",""
"Untermieter","1994","Sachsen","2","","","",""
"Untermieter","1994","Sachsen","3","","","",""
"Untermieter","1994","Sachsen","4","","","",""
"Untermieter","1994","Sachsen","5","","","",""
"Untermieter","1994","Sachsen-Anhalt","1","30","0.0324507983441794","0.0194989166706818","0.045402680017677"
"Untermieter","1994","Sachsen-Anhalt","2","","","",""
"Untermieter","1994","Sachsen-Anhalt","3","","","",""
"Untermieter","1994","Sachsen-Anhalt","4","","","",""
"Untermieter","1994","Sachsen-Anhalt","5","","","",""
"Untermieter","1994","Thüringen","1","36","0.0532305001723945","0.0363697482744401","0.0700912520703489"
"Untermieter","1994","Thüringen","2","","","",""
"Untermieter","1994","Thüringen","3","","","",""
"Untermieter","1994","Thüringen","4","","","",""
"Untermieter","1994","Thüringen","5","","","",""
"Mieter","1994","Schleswig-Holstein","1","","","",""
"Mieter","1994","Schleswig-Holstein","2","","","",""
"Mieter","1994","Schleswig-Holstein","3","","","",""
"Mieter","1994","Schleswig-Holstein","4","","","",""
"Mieter","1994","Schleswig-Holstein","5","","","",""
"Mieter","1994","Hamburg","1","","","",""
"Mieter","1994","Hamburg","2","","","",""
"Mieter","1994","Hamburg","3","","","",""
"Mieter","1994","Hamburg","4","","","",""
"Mieter","1994","Hamburg","5","","","",""
"Mieter","1994","Niedersachsen","1","","","",""
"Mieter","1994","Niedersachsen","2","","","",""
"Mieter","1994","Niedersachsen","3","","","",""
"Mieter","1994","Niedersachsen","4","","","",""
"Mieter","1994","Niedersachsen","5","","","",""
"Mieter","1994","Bremen","1","","","",""
"Mieter","1994","Bremen","2","","","",""
"Mieter","1994","Bremen","3","","","",""
"Mieter","1994","Bremen","4","","","",""
"Mieter","1994","Bremen","5","","","",""
"Mieter","1994","Nordrhein-Westfalen","1","","","",""
"Mieter","1994","Nordrhein-Westfalen","2","","","",""
"Mieter","1994","Nordrhein-Westfalen","3","","","",""
"Mieter","1994","Nordrhein-Westfalen","4","","","",""
"Mieter","1994","Nordrhein-Westfalen","5","","","",""
"Mieter","1994","Hessen","1","","","",""
"Mieter","1994","Hessen","2","","","",""
"Mieter","1994","Hessen","3","","","",""
"Mieter","1994","Hessen","4","","","",""
"Mieter","1994","Hessen","5","","","",""
"Mieter","1994","Rheinland-Pfalz,Saarland","1","","","",""
"Mieter","1994","Rheinland-Pfalz,Saarland","2","","","",""
"Mieter","1994","Rheinland-Pfalz,Saarland","3","","","",""
"Mieter","1994","Rheinland-Pfalz,Saarland","4","","","",""
"Mieter","1994","Rheinland-Pfalz,Saarland","5","","","",""
"Mieter","1994","Baden-Württemberg","1","","","",""
"Mieter","1994","Baden-Württemberg","2","","","",""
"Mieter","1994","Baden-Württemberg","3","","","",""
"Mieter","1994","Baden-Württemberg","4","","","",""
"Mieter","1994","Baden-Württemberg","5","","","",""
"Mieter","1994","Bayern","1","","","",""
"Mieter","1994","Bayern","2","","","",""
"Mieter","1994","Bayern","3","","","",""
"Mieter","1994","Bayern","4","","","",""
"Mieter","1994","Bayern","5","","","",""
"Mieter","1994","Saarland","1","","","",""
"Mieter","1994","Saarland","2","","","",""
"Mieter","1994","Saarland","3","","","",""
"Mieter","1994","Saarland","4","","","",""
"Mieter","1994","Saarland","5","","","",""
"Mieter","1994","Berlin","1","","","",""
"Mieter","1994","Berlin","2","","","",""
"Mieter","1994","Berlin","3","","","",""
"Mieter","1994","Berlin","4","","","",""
"Mieter","1994","Berlin","5","","","",""
"Mieter","1994","Brandenburg","1","","","",""
"Mieter","1994","Brandenburg","2","","","",""
"Mieter","1994","Brandenburg","3","","","",""
"Mieter","1994","Brandenburg","4","","","",""
"Mieter","1994","Brandenburg","5","","","",""
"Mieter","1994","Mecklenburg-Vorpommern","1","","","",""
"Mieter","1994","Mecklenburg-Vorpommern","2","","","",""
"Mieter","1994","Mecklenburg-Vorpommern","3","","","",""
"Mieter","1994","Mecklenburg-Vorpommern","4","","","",""
"Mieter","1994","Mecklenburg-Vorpommern","5","","","",""
"Mieter","1994","Sachsen","1","","","",""
"Mieter","1994","Sachsen","2","","","",""
"Mieter","1994","Sachsen","3","","","",""
"Mieter","1994","Sachsen","4","","","",""
"Mieter","1994","Sachsen","5","","","",""
"Mieter","1994","Sachsen-Anhalt","1","","","",""
"Mieter","1994","Sachsen-Anhalt","2","","","",""
"Mieter","1994","Sachsen-Anhalt","3","","","",""
"Mieter","1994","Sachsen-Anhalt","4","","","",""
"Mieter","1994","Sachsen-Anhalt","5","","","",""
"Mieter","1994","Thüringen","1","","","",""
"Mieter","1994","Thüringen","2","","","",""
"Mieter","1994","Thüringen","3","","","",""
"Mieter","1994","Thüringen","4","","","",""
"Mieter","1994","Thüringen","5","","","",""
"Eigentuemer","1995","Schleswig-Holstein","1","","","",""
"Eigentuemer","1995","Schleswig-Holstein","2","49","0.322107408091478","0.245785776595753","0.398429039587204"
"Eigentuemer","1995","Schleswig-Holstein","3","72","0.649298728524568","0.567269739080529","0.731327717968607"
"Eigentuemer","1995","Schleswig-Holstein","4","48","0.477335558972361","0.376362029864606","0.578309088080115"
"Eigentuemer","1995","Schleswig-Holstein","5","","","",""
"Eigentuemer","1995","Hamburg","1","","","",""
"Eigentuemer","1995","Hamburg","2","","","",""
"Eigentuemer","1995","Hamburg","3","","","",""
"Eigentuemer","1995","Hamburg","4","","","",""
"Eigentuemer","1995","Hamburg","5","","","",""
"Eigentuemer","1995","Niedersachsen","1","","","",""
"Eigentuemer","1995","Niedersachsen","2","159","0.433477378102956","0.389733580997774","0.477221175208139"
"Eigentuemer","1995","Niedersachsen","3","211","0.537274807983788","0.491000442475125","0.583549173492451"
"Eigentuemer","1995","Niedersachsen","4","176","0.559742716273173","0.505267338598719","0.614218093947626"
"Eigentuemer","1995","Niedersachsen","5","122","0.801902752325587","0.738331657608358","0.865473847042816"
"Eigentuemer","1995","Bremen","1","","","",""
"Eigentuemer","1995","Bremen","2","","","",""
"Eigentuemer","1995","Bremen","3","","","",""
"Eigentuemer","1995","Bremen","4","","","",""
"Eigentuemer","1995","Bremen","5","","","",""
"Eigentuemer","1995","Nordrhein-Westfalen","1","","","",""
"Eigentuemer","1995","Nordrhein-Westfalen","2","230","0.284854107748734","0.259558598326905","0.310149617170563"
"Eigentuemer","1995","Nordrhein-Westfalen","3","439","0.474270298614456","0.445572244236316","0.502968352992596"
"Eigentuemer","1995","Nordrhein-Westfalen","4","362","0.543068147319268","0.506555110726922","0.579581183911615"
"Eigentuemer","1995","Nordrhein-Westfalen","5","252","0.684805036483763","0.636679045514744","0.732931027452782"
"Eigentuemer","1995","Hessen","1","","","",""
"Eigentuemer","1995","Hessen","2","96","0.324232561629019","0.280143476468846","0.368321646789191"
"Eigentuemer","1995","Hessen","3","127","0.431934201863539","0.38386951384806","0.479998889879018"
"Eigentuemer","1995","Hessen","4","110","0.447845295419142","0.389072527999652","0.506618062838633"
"Eigentuemer","1995","Hessen","5","80","0.62224106580168","0.537248724780751","0.707233406822609"
"Eigentuemer","1995","Rheinland-Pfalz,Saarland","1","","","",""
"Eigentuemer","1995","Rheinland-Pfalz,Saarland","2","124","0.369983237347364","0.319546865758262","0.420419608936467"
"Eigentuemer","1995","Rheinland-Pfalz,Saarland","3","193","0.63016028006045","0.579292553257559","0.681028006863341"
"Eigentuemer","1995","Rheinland-Pfalz,Saarland","4","123","0.559186642159178","0.494313848691194","0.624059435627162"
"Eigentuemer","1995","Rheinland-Pfalz,Saarland","5","32","0.804608025315555","0.681732995460799","0.927483055170312"
"Eigentuemer","1995","Baden-Württemberg","1","","","",""
"Eigentuemer","1995","Baden-Württemberg","2","261","0.454839721089571","0.421751016920149","0.487928425258993"
"Eigentuemer","1995","Baden-Württemberg","3","346","0.56341575349434","0.529796081213628","0.597035425775051"
"Eigentuemer","1995","Baden-Württemberg","4","258","0.637826015740396","0.595313472661671","0.680338558819121"
"Eigentuemer","1995","Baden-Württemberg","5","146","0.705382098477632","0.646467088468696","0.764297108486567"
"Eigentuemer","1995","Bayern","1","","","",""
"Eigentuemer","1995","Bayern","2","259","0.467719035196695","0.430809164375591","0.504628906017799"
"Eigentuemer","1995","Bayern","3","377","0.526195173514698","0.492429017846595","0.559961329182802"
"Eigentuemer","1995","Bayern","4","241","0.525760862171219","0.480997060192408","0.570524664150031"
"Eigentuemer","1995","Bayern","5","142","0.615253515974816","0.554080578394459","0.676426453555173"
"Eigentuemer","1995","Saarland","1","","","",""
"Eigentuemer","1995","Saarland","2","","","",""
"Eigentuemer","1995","Saarland","3","","","",""
"Eigentuemer","1995","Saarland","4","","","",""
"Eigentuemer","1995","Saarland","5","","","",""
"Eigentuemer","1995","Berlin","1","","","",""
"Eigentuemer","1995","Berlin","2","","","",""
"Eigentuemer","1995","Berlin","3","","","",""
"Eigentuemer","1995","Berlin","4","","","",""
"Eigentuemer","1995","Berlin","5","","","",""
"Eigentuemer","1995","Brandenburg","1","","","",""
"Eigentuemer","1995","Brandenburg","2","117","0.311659021603953","0.262784760196488","0.360533283011418"
"Eigentuemer","1995","Brandenburg","3","117","0.428868389398637","0.371002178112283","0.486734600684991"
"Eigentuemer","1995","Brandenburg","4","48","0.429361458181106","0.340051647943209","0.518671268419003"
"Eigentuemer","1995","Brandenburg","5","","","",""
"Eigentuemer","1995","Mecklenburg-Vorpommern","1","","","",""
"Eigentuemer","1995","Mecklenburg-Vorpommern","2","87","0.313766074989952","0.258003045848585","0.36952910413132"
"Eigentuemer","1995","Mecklenburg-Vorpommern","3","71","0.384141284550841","0.316047716198035","0.452234852903646"
"Eigentuemer","1995","Mecklenburg-Vorpommern","4","","","",""
"Eigentuemer","1995","Mecklenburg-Vorpommern","5","","","",""
"Eigentuemer","1995","Sachsen","1","","","",""
"Eigentuemer","1995","Sachsen","2","202","0.275814166874401","0.241403436940026","0.310224896808775"
"Eigentuemer","1995","Sachsen","3","168","0.303295459277892","0.265458708334468","0.341132210221316"
"Eigentuemer","1995","Sachsen","4","66","0.397530932844599","0.324815547891331","0.470246317797867"
"Eigentuemer","1995","Sachsen","5","","","",""
"Eigentuemer","1995","Sachsen-Anhalt","1","","","",""
"Eigentuemer","1995","Sachsen-Anhalt","2","124","0.32184200166511","0.273782243297106","0.369901760033113"
"Eigentuemer","1995","Sachsen-Anhalt","3","167","0.402848038708148","0.354962031532737","0.450734045883559"
"Eigentuemer","1995","Sachsen-Anhalt","4","38","0.392150300461196","0.298317257482409","0.485983343439983"
"Eigentuemer","1995","Sachsen-Anhalt","5","","","",""
"Eigentuemer","1995","Thüringen","1","","","",""
"Eigentuemer","1995","Thüringen","2","215","0.38632424166283","0.341731844813886","0.430916638511774"
"Eigentuemer","1995","Thüringen","3","178","0.462869722013951","0.409315319571201","0.516424124456702"
"Eigentuemer","1995","Thüringen","4","","","",""
"Eigentuemer","1995","Thüringen","5","","","",""
"Hauptmieter","1995","Schleswig-Holstein","1","","","",""
"Hauptmieter","1995","Schleswig-Holstein","2","92","0.638228258769317","0.55974587603434","0.716710641504295"
"Hauptmieter","1995","Schleswig-Holstein","3","56","0.320048523739164","0.239857955761348","0.40023909171698"
"Hauptmieter","1995","Schleswig-Holstein","4","45","0.514715446134355","0.41368180633146","0.615749085937251"
"Hauptmieter","1995","Schleswig-Holstein","5","","","",""
"Hauptmieter","1995","Hamburg","1","","","",""
"Hauptmieter","1995","Hamburg","2","45","0.976489656536013","0.93270393751838","1.02027537555365"
"Hauptmieter","1995","Hamburg","3","47","0.791064929367461","0.684585475437921","0.897544383297002"
"Hauptmieter","1995","Hamburg","4","","","",""
"Hauptmieter","1995","Hamburg","5","","","",""
"Hauptmieter","1995","Niedersachsen","1","","","",""
"Hauptmieter","1995","Niedersachsen","2","315","0.504740625056449","0.460606439706205","0.548874810406693"
"Hauptmieter","1995","Niedersachsen","3","226","0.428171889071036","0.382249709990837","0.474094068151236"
"Hauptmieter","1995","Niedersachsen","4","137","0.402955061268285","0.349129995697616","0.456780126838954"
"Hauptmieter","1995","Niedersachsen","5","","","",""
"Hauptmieter","1995","Bremen","1","","","",""
"Hauptmieter","1995","Bremen","2","36","0.849113315420042","0.740862362157165","0.957364268682919"
"Hauptmieter","1995","Bremen","3","","","",""
"Hauptmieter","1995","Bremen","4","","","",""
"Hauptmieter","1995","Bremen","5","","","",""
"Hauptmieter","1995","Nordrhein-Westfalen","1","","","",""
"Hauptmieter","1995","Nordrhein-Westfalen","2","961","0.673428497726665","0.647145811527158","0.699711183926173"
"Hauptmieter","1995","Nordrhein-Westfalen","3","711","0.501525668861809","0.472789675398404","0.530261662325214"
"Hauptmieter","1995","Nordrhein-Westfalen","4","340","0.436042948625014","0.39969476447849","0.472391132771539"
"Hauptmieter","1995","Nordrhein-Westfalen","5","99","0.302951577682055","0.255349636734938","0.350553518629173"
"Hauptmieter","1995","Hessen","1","","","",""
"Hauptmieter","1995","Hessen","2","318","0.598334071457","0.55215890104799","0.644509241866009"
"Hauptmieter","1995","Hessen","3","265","0.518910989215152","0.470429364904357","0.567392613525948"
"Hauptmieter","1995","Hessen","4","159","0.509143206813974","0.450057950507752","0.568228463120195"
"Hauptmieter","1995","Hessen","5","44","0.360058657254718","0.275909494867409","0.444207819642027"
"Hauptmieter","1995","Rheinland-Pfalz,Saarland","1","","","",""
"Hauptmieter","1995","Rheinland-Pfalz,Saarland","2","216","0.596567161827317","0.545317376099944","0.64781694755469"
"Hauptmieter","1995","Rheinland-Pfalz,Saarland","3","152","0.365915867581067","0.315161419951402","0.416670315210732"
"Hauptmieter","1995","Rheinland-Pfalz,Saarland","4","98","0.42878811632064","0.364121994021476","0.493454238619805"
"Hauptmieter","1995","Rheinland-Pfalz,Saarland","5","","","",""
"Hauptmieter","1995","Baden-Württemberg","1","","","",""
"Hauptmieter","1995","Baden-Württemberg","2","571","0.505614048026811","0.472391641243399","0.538836454810222"
"Hauptmieter","1995","Baden-Württemberg","3","477","0.399825972668518","0.366619782390203","0.433032162946833"
"Hauptmieter","1995","Baden-Württemberg","4","226","0.348554354627794","0.306405896288421","0.390702812967167"
"Hauptmieter","1995","Baden-Württemberg","5","81","0.282761174340036","0.224560776046211","0.340961572633862"
"Hauptmieter","1995","Bayern","1","","","",""
"Hauptmieter","1995","Bayern","2","416","0.498890731391315","0.461903785624057","0.535877677158572"
"Hauptmieter","1995","Bayern","3","438","0.449584310956107","0.415944044743941","0.483224577168273"
"Hauptmieter","1995","Bayern","4","221","0.446693022463752","0.402125160481925","0.491260884445579"
"Hauptmieter","1995","Bayern","5","100","0.38016306699143","0.319129515682755","0.441196618300105"
"Hauptmieter","1995","Saarland","1","","","",""
"Hauptmieter","1995","Saarland","2","","","",""
"Hauptmieter","1995","Saarland","3","","","",""
"Hauptmieter","1995","Saarland","4","","","",""
"Hauptmieter","1995","Saarland","5","","","",""
"Hauptmieter","1995","Berlin","1","","","",""
"Hauptmieter","1995","Berlin","2","251","0.940393386414783","0.912100714814946","0.96868605801462"
"Hauptmieter","1995","Berlin","3","245","0.9009384858593","0.865037421585704","0.936839550132896"
"Hauptmieter","1995","Berlin","4","130","0.826724223464193","0.76675179515577","0.886696651772615"
"Hauptmieter","1995","Berlin","5","40","0.565905201040481","0.448101816365528","0.683708585715434"
"Hauptmieter","1995","Brandenburg","1","","","",""
"Hauptmieter","1995","Brandenburg","2","212","0.658816289365565","0.60878809230083","0.708844486430301"
"Hauptmieter","1995","Brandenburg","3","152","0.532391653240112","0.474053634260639","0.590729672219585"
"Hauptmieter","1995","Brandenburg","4","64","0.518027037662046","0.427871036771263","0.608183038552829"
"Hauptmieter","1995","Brandenburg","5","","","",""
"Hauptmieter","1995","Mecklenburg-Vorpommern","1","","","",""
"Hauptmieter","1995","Mecklenburg-Vorpommern","2","172","0.671460465263819","0.615017305894057","0.72790362463358"
"Hauptmieter","1995","Mecklenburg-Vorpommern","3","124","0.613788693070351","0.545626745739075","0.681950640401627"
"Hauptmieter","1995","Mecklenburg-Vorpommern","4","54","0.558427817570006","0.453477624778951","0.66337801036106"
"Hauptmieter","1995","Mecklenburg-Vorpommern","5","","","",""
"Hauptmieter","1995","Sachsen","1","","","",""
"Hauptmieter","1995","Sachsen","2","431","0.699554734009582","0.664256407117863","0.7348530609013"
"Hauptmieter","1995","Sachsen","3","394","0.687802470361281","0.649660497011843","0.725944443710718"
