"hgowner","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Eigentuemer","1988","Alleinerziehende","2","51","0.607963184408916","0.508203229462329","0.707723139355503"
"Eigentuemer","1988","Alleinerziehende","3","","","",""
"Eigentuemer","1988","Alleinerziehende","4","","","",""
"Eigentuemer","1988","Alleinerziehende","5","","","",""
"Eigentuemer","1988","Paar mit Kind(ern)","1","1918","0.501097939247504","0.486769894157451","0.515425984337557"
"Eigentuemer","1988","Paar mit Kind(ern)","2","1544","0.629453188965132","0.613295557042157","0.645610820888106"
"Eigentuemer","1988","Paar mit Kind(ern)","3","","","",""
"Eigentuemer","1988","Paar mit Kind(ern)","4","","","",""
"Eigentuemer","1988","Paar mit Kind(ern)","5","","","",""
"Eigentuemer","1988","Sonstige","1","116","0.45313720412878","0.397086531794634","0.509187876462926"
"Eigentuemer","1988","Sonstige","2","207","0.660423403013875","0.619837300328118","0.701009505699633"
"Eigentuemer","1988","Sonstige","3","","","",""
"Eigentuemer","1988","Sonstige","4","","","",""
"Eigentuemer","1988","Sonstige","5","","","",""
"Hauptmieter","1988","1-Pers.-HH","1","751","0.712606541591589","0.68506285585988","0.740150227323299"
"Hauptmieter","1988","1-Pers.-HH","2","","","",""
"Hauptmieter","1988","1-Pers.-HH","3","","","",""
"Hauptmieter","1988","1-Pers.-HH","4","","","",""
"Hauptmieter","1988","1-Pers.-HH","5","","","",""
"Hauptmieter","1988","(Ehe-)Paar ohne Kind(er)","1","1388","0.537002287322519","0.516781914337486","0.557222660307552"
"Hauptmieter","1988","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Hauptmieter","1988","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Hauptmieter","1988","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Hauptmieter","1988","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Hauptmieter","1988","Alleinerziehende","1","403","0.613878483225947","0.575242997108389","0.652513969343505"
"Hauptmieter","1988","Alleinerziehende","2","41","0.392036815591084","0.292276860644497","0.491796770537671"
"Hauptmieter","1988","Alleinerziehende","3","","","",""
"Hauptmieter","1988","Alleinerziehende","4","","","",""
"Hauptmieter","1988","Alleinerziehende","5","","","",""
"Hauptmieter","1988","Paar mit Kind(ern)","1","2699","0.484611639983518","0.470290347781975","0.498932932185062"
"Hauptmieter","1988","Paar mit Kind(ern)","2","1851","0.359526221630812","0.343471957134933","0.375580486126692"
"Hauptmieter","1988","Paar mit Kind(ern)","3","","","",""
"Hauptmieter","1988","Paar mit Kind(ern)","4","","","",""
"Hauptmieter","1988","Paar mit Kind(ern)","5","","","",""
"Hauptmieter","1988","Sonstige","1","175","0.511938878467041","0.455656435506092","0.56822132142799"
"Hauptmieter","1988","Sonstige","2","309","0.332038625806359","0.291677132572088","0.37240011904063"
"Hauptmieter","1988","Sonstige","3","","","",""
"Hauptmieter","1988","Sonstige","4","","","",""
"Hauptmieter","1988","Sonstige","5","","","",""
"Untermieter","1988","1-Pers.-HH","1","59","0.0518483799199617","0.0383536187156598","0.0653431411242636"
"Untermieter","1988","1-Pers.-HH","2","","","",""
"Untermieter","1988","1-Pers.-HH","3","","","",""
"Untermieter","1988","1-Pers.-HH","4","","","",""
"Untermieter","1988","1-Pers.-HH","5","","","",""
"Untermieter","1988","(Ehe-)Paar ohne Kind(er)","1","50","0.0264454876873549","0.0199386855749691","0.0329522897997406"
"Untermieter","1988","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Untermieter","1988","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Untermieter","1988","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Untermieter","1988","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Untermieter","1988","Alleinerziehende","1","","","",""
"Untermieter","1988","Alleinerziehende","2","","","",""
"Untermieter","1988","Alleinerziehende","3","","","",""
"Untermieter","1988","Alleinerziehende","4","","","",""
"Untermieter","1988","Alleinerziehende","5","","","",""
"Untermieter","1988","Paar mit Kind(ern)","1","61","0.0142904207689778","0.0108893554014488","0.0176914861365068"
"Untermieter","1988","Paar mit Kind(ern)","2","37","0.0110205894040558","0.00752781538745994","0.0145133634206517"
"Untermieter","1988","Paar mit Kind(ern)","3","","","",""
"Untermieter","1988","Paar mit Kind(ern)","4","","","",""
"Untermieter","1988","Paar mit Kind(ern)","5","","","",""
"Untermieter","1988","Sonstige","1","","","",""
"Untermieter","1988","Sonstige","2","","","",""
"Untermieter","1988","Sonstige","3","","","",""
"Untermieter","1988","Sonstige","4","","","",""
"Untermieter","1988","Sonstige","5","","","",""
"Mieter","1988","1-Pers.-HH","1","","","",""
"Mieter","1988","1-Pers.-HH","2","","","",""
"Mieter","1988","1-Pers.-HH","3","","","",""
"Mieter","1988","1-Pers.-HH","4","","","",""
"Mieter","1988","1-Pers.-HH","5","","","",""
"Mieter","1988","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Mieter","1988","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Mieter","1988","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Mieter","1988","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Mieter","1988","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Mieter","1988","Alleinerziehende","1","","","",""
"Mieter","1988","Alleinerziehende","2","","","",""
"Mieter","1988","Alleinerziehende","3","","","",""
"Mieter","1988","Alleinerziehende","4","","","",""
"Mieter","1988","Alleinerziehende","5","","","",""
"Mieter","1988","Paar mit Kind(ern)","1","","","",""
"Mieter","1988","Paar mit Kind(ern)","2","","","",""
"Mieter","1988","Paar mit Kind(ern)","3","","","",""
"Mieter","1988","Paar mit Kind(ern)","4","","","",""
"Mieter","1988","Paar mit Kind(ern)","5","","","",""
"Mieter","1988","Sonstige","1","","","",""
"Mieter","1988","Sonstige","2","","","",""
"Mieter","1988","Sonstige","3","","","",""
"Mieter","1988","Sonstige","4","","","",""
"Mieter","1988","Sonstige","5","","","",""
"Eigentuemer","1989","1-Pers.-HH","1","223","0.231492819196416","0.205858360673897","0.257127277718935"
"Eigentuemer","1989","1-Pers.-HH","2","","","",""
"Eigentuemer","1989","1-Pers.-HH","3","","","",""
"Eigentuemer","1989","1-Pers.-HH","4","","","",""
"Eigentuemer","1989","1-Pers.-HH","5","","","",""
"Eigentuemer","1989","(Ehe-)Paar ohne Kind(er)","1","882","0.440909295723603","0.420688670641674","0.461129920805533"
"Eigentuemer","1989","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Eigentuemer","1989","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Eigentuemer","1989","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Eigentuemer","1989","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Eigentuemer","1989","Alleinerziehende","1","208","0.396289693483023","0.356345143460467","0.43623424350558"
"Eigentuemer","1989","Alleinerziehende","2","37","0.600892448628097","0.494897660649359","0.706887236606834"
"Eigentuemer","1989","Alleinerziehende","3","","","",""
"Eigentuemer","1989","Alleinerziehende","4","","","",""
"Eigentuemer","1989","Alleinerziehende","5","","","",""
"Eigentuemer","1989","Paar mit Kind(ern)","1","1806","0.499620410712269","0.484834864650846","0.514405956773692"
"Eigentuemer","1989","Paar mit Kind(ern)","2","1528","0.649535489316198","0.633362013317349","0.665708965315048"
"Eigentuemer","1989","Paar mit Kind(ern)","3","","","",""
"Eigentuemer","1989","Paar mit Kind(ern)","4","","","",""
"Eigentuemer","1989","Paar mit Kind(ern)","5","","","",""
"Eigentuemer","1989","Sonstige","1","132","0.492367558617758","0.435123069957719","0.549612047277798"
"Eigentuemer","1989","Sonstige","2","208","0.671201213821529","0.631651812190683","0.710750615452374"
"Eigentuemer","1989","Sonstige","3","","","",""
"Eigentuemer","1989","Sonstige","4","","","",""
"Eigentuemer","1989","Sonstige","5","","","",""
"Hauptmieter","1989","1-Pers.-HH","1","745","0.704178910300717","0.676440121451451","0.731917699149983"
"Hauptmieter","1989","1-Pers.-HH","2","","","",""
"Hauptmieter","1989","1-Pers.-HH","3","","","",""
"Hauptmieter","1989","1-Pers.-HH","4","","","",""
"Hauptmieter","1989","1-Pers.-HH","5","","","",""
"Hauptmieter","1989","(Ehe-)Paar ohne Kind(er)","1","1388","0.540244010070788","0.519946746479076","0.560541273662501"
"Hauptmieter","1989","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Hauptmieter","1989","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Hauptmieter","1989","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Hauptmieter","1989","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Hauptmieter","1989","Alleinerziehende","1","356","0.574207286451377","0.533826914822498","0.614587658080255"
"Hauptmieter","1989","Alleinerziehende","2","45","0.399107551371903","0.293112763393166","0.505102339350641"
"Hauptmieter","1989","Alleinerziehende","3","","","",""
"Hauptmieter","1989","Alleinerziehende","4","","","",""
"Hauptmieter","1989","Alleinerziehende","5","","","",""
"Hauptmieter","1989","Paar mit Kind(ern)","1","2539","0.490192315312821","0.475409609728467","0.504975020897176"
"Hauptmieter","1989","Paar mit Kind(ern)","2","1778","0.337359923904081","0.321332434558342","0.353387413249821"
"Hauptmieter","1989","Paar mit Kind(ern)","3","","","",""
"Hauptmieter","1989","Paar mit Kind(ern)","4","","","",""
"Hauptmieter","1989","Paar mit Kind(ern)","5","","","",""
"Hauptmieter","1989","Sonstige","1","144","0.43174980282483","0.375034513444412","0.488465092205247"
"Hauptmieter","1989","Sonstige","2","328","0.304289939462783","0.265554687393297","0.34302519153227"
"Hauptmieter","1989","Sonstige","3","","","",""
"Hauptmieter","1989","Sonstige","4","","","",""
"Hauptmieter","1989","Sonstige","5","","","",""
"Untermieter","1989","1-Pers.-HH","1","63","0.055252763219752","0.0413671124728088","0.0691384139666952"
"Untermieter","1989","1-Pers.-HH","2","","","",""
"Untermieter","1989","1-Pers.-HH","3","","","",""
"Untermieter","1989","1-Pers.-HH","4","","","",""
"Untermieter","1989","1-Pers.-HH","5","","","",""
"Untermieter","1989","(Ehe-)Paar ohne Kind(er)","1","46","0.0188466942056086","0.0133085425878536","0.0243848458233636"
"Untermieter","1989","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Untermieter","1989","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Untermieter","1989","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Untermieter","1989","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Untermieter","1989","Alleinerziehende","1","","","",""
"Untermieter","1989","Alleinerziehende","2","","","",""
"Untermieter","1989","Alleinerziehende","3","","","",""
"Untermieter","1989","Alleinerziehende","4","","","",""
"Untermieter","1989","Alleinerziehende","5","","","",""
"Untermieter","1989","Paar mit Kind(ern)","1","42","0.00864803559891378","0.0059099932597217","0.0113860779381059"
"Untermieter","1989","Paar mit Kind(ern)","2","37","0.0131045867797202","0.00924956235916119","0.0169596112002792"
"Untermieter","1989","Paar mit Kind(ern)","3","","","",""
"Untermieter","1989","Paar mit Kind(ern)","4","","","",""
"Untermieter","1989","Paar mit Kind(ern)","5","","","",""
"Untermieter","1989","Sonstige","1","","","",""
"Untermieter","1989","Sonstige","2","","","",""
"Untermieter","1989","Sonstige","3","","","",""
"Untermieter","1989","Sonstige","4","","","",""
"Untermieter","1989","Sonstige","5","","","",""
"Mieter","1989","1-Pers.-HH","1","","","",""
"Mieter","1989","1-Pers.-HH","2","","","",""
"Mieter","1989","1-Pers.-HH","3","","","",""
"Mieter","1989","1-Pers.-HH","4","","","",""
"Mieter","1989","1-Pers.-HH","5","","","",""
"Mieter","1989","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Mieter","1989","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Mieter","1989","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Mieter","1989","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Mieter","1989","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Mieter","1989","Alleinerziehende","1","","","",""
"Mieter","1989","Alleinerziehende","2","","","",""
"Mieter","1989","Alleinerziehende","3","","","",""
"Mieter","1989","Alleinerziehende","4","","","",""
"Mieter","1989","Alleinerziehende","5","","","",""
"Mieter","1989","Paar mit Kind(ern)","1","","","",""
"Mieter","1989","Paar mit Kind(ern)","2","","","",""
"Mieter","1989","Paar mit Kind(ern)","3","","","",""
"Mieter","1989","Paar mit Kind(ern)","4","","","",""
"Mieter","1989","Paar mit Kind(ern)","5","","","",""
"Mieter","1989","Sonstige","1","","","",""
"Mieter","1989","Sonstige","2","","","",""
"Mieter","1989","Sonstige","3","","","",""
"Mieter","1989","Sonstige","4","","","",""
"Mieter","1989","Sonstige","5","","","",""
"Eigentuemer","1990","1-Pers.-HH","1","272","0.223608310699178","0.201164918039162","0.246051703359193"
"Eigentuemer","1990","1-Pers.-HH","2","","","",""
"Eigentuemer","1990","1-Pers.-HH","3","","","",""
"Eigentuemer","1990","1-Pers.-HH","4","","","",""
"Eigentuemer","1990","1-Pers.-HH","5","","","",""
"Eigentuemer","1990","(Ehe-)Paar ohne Kind(er)","1","1220","0.415989942358829","0.399239026887704","0.432740857829954"
"Eigentuemer","1990","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Eigentuemer","1990","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Eigentuemer","1990","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Eigentuemer","1990","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Eigentuemer","1990","Alleinerziehende","1","245","0.331011459941711","0.300043176369541","0.361979743513881"
"Eigentuemer","1990","Alleinerziehende","2","","","",""
"Eigentuemer","1990","Alleinerziehende","3","","","",""
"Eigentuemer","1990","Alleinerziehende","4","","","",""
"Eigentuemer","1990","Alleinerziehende","5","","","",""
"Eigentuemer","1990","Paar mit Kind(ern)","1","2796","0.457372720936093","0.44606787578466","0.468677566087526"
"Eigentuemer","1990","Paar mit Kind(ern)","2","1851","0.584228893496906","0.569246653585129","0.599211133408684"
"Eigentuemer","1990","Paar mit Kind(ern)","3","","","",""
"Eigentuemer","1990","Paar mit Kind(ern)","4","","","",""
"Eigentuemer","1990","Paar mit Kind(ern)","5","","","",""
"Eigentuemer","1990","Sonstige","1","236","0.540806461950989","0.49636448746621","0.585248436435767"
"Eigentuemer","1990","Sonstige","2","378","0.650848924959565","0.618121180586264","0.683576669332867"
"Eigentuemer","1990","Sonstige","3","","","",""
"Eigentuemer","1990","Sonstige","4","","","",""
"Eigentuemer","1990","Sonstige","5","","","",""
"Hauptmieter","1990","1-Pers.-HH","1","983","0.726455819712287","0.702444145522045","0.750467493902529"
"Hauptmieter","1990","1-Pers.-HH","2","","","",""
"Hauptmieter","1990","1-Pers.-HH","3","","","",""
"Hauptmieter","1990","1-Pers.-HH","4","","","",""
"Hauptmieter","1990","1-Pers.-HH","5","","","",""
"Hauptmieter","1990","(Ehe-)Paar ohne Kind(er)","1","2000","0.555309433154757","0.538421229692653","0.572197636616862"
"Hauptmieter","1990","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Hauptmieter","1990","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Hauptmieter","1990","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Hauptmieter","1990","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Hauptmieter","1990","Alleinerziehende","1","611","0.61727833994298","0.58529172215187","0.649264957734091"
"Hauptmieter","1990","Alleinerziehende","2","42","0.609621914705094","0.488192124017926","0.731051705392263"
"Hauptmieter","1990","Alleinerziehende","3","","","",""
"Hauptmieter","1990","Alleinerziehende","4","","","",""
"Hauptmieter","1990","Alleinerziehende","5","","","",""
"Hauptmieter","1990","Paar mit Kind(ern)","1","4464","0.521623504950508","0.510287966092554","0.532959043808461"
"Hauptmieter","1990","Paar mit Kind(ern)","2","2252","0.405415573537148","0.390490548873667","0.420340598200628"
"Hauptmieter","1990","Paar mit Kind(ern)","3","","","",""
"Hauptmieter","1990","Paar mit Kind(ern)","4","","","",""
"Hauptmieter","1990","Paar mit Kind(ern)","5","","","",""
"Hauptmieter","1990","Sonstige","1","233","0.425184099156325","0.381095386345351","0.469272811967299"
"Hauptmieter","1990","Sonstige","2","421","0.331304874386917","0.29899038646574","0.363619362308093"
"Hauptmieter","1990","Sonstige","3","","","",""
"Hauptmieter","1990","Sonstige","4","","","",""
"Hauptmieter","1990","Sonstige","5","","","",""
"Untermieter","1990","1-Pers.-HH","1","69","0.0499358695885354","0.03820346940955","0.0616682697675208"
"Untermieter","1990","1-Pers.-HH","2","","","",""
"Untermieter","1990","1-Pers.-HH","3","","","",""
"Untermieter","1990","1-Pers.-HH","4","","","",""
"Untermieter","1990","1-Pers.-HH","5","","","",""
"Untermieter","1990","(Ehe-)Paar ohne Kind(er)","1","102","0.0274147119831283","0.0218653550387921","0.0329640689274644"
"Untermieter","1990","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Untermieter","1990","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Untermieter","1990","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Untermieter","1990","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Untermieter","1990","Alleinerziehende","1","","","",""
"Untermieter","1990","Alleinerziehende","2","","","",""
"Untermieter","1990","Alleinerziehende","3","","","",""
"Untermieter","1990","Alleinerziehende","4","","","",""
"Untermieter","1990","Alleinerziehende","5","","","",""
"Untermieter","1990","Paar mit Kind(ern)","1","197","0.0208088680721335","0.017569676442625","0.0240480597016421"
"Untermieter","1990","Paar mit Kind(ern)","2","49","0.0100911591379329","0.00705289024074734","0.0131294280351185"
"Untermieter","1990","Paar mit Kind(ern)","3","","","",""
"Untermieter","1990","Paar mit Kind(ern)","4","","","",""
"Untermieter","1990","Paar mit Kind(ern)","5","","","",""
"Untermieter","1990","Sonstige","1","","","",""
"Untermieter","1990","Sonstige","2","","","",""
"Untermieter","1990","Sonstige","3","","","",""
"Untermieter","1990","Sonstige","4","","","",""
"Untermieter","1990","Sonstige","5","","","",""
"Mieter","1990","1-Pers.-HH","1","","","",""
"Mieter","1990","1-Pers.-HH","2","","","",""
"Mieter","1990","1-Pers.-HH","3","","","",""
"Mieter","1990","1-Pers.-HH","4","","","",""
"Mieter","1990","1-Pers.-HH","5","","","",""
"Mieter","1990","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Mieter","1990","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Mieter","1990","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Mieter","1990","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Mieter","1990","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Mieter","1990","Alleinerziehende","1","","","",""
"Mieter","1990","Alleinerziehende","2","","","",""
"Mieter","1990","Alleinerziehende","3","","","",""
"Mieter","1990","Alleinerziehende","4","","","",""
"Mieter","1990","Alleinerziehende","5","","","",""
"Mieter","1990","Paar mit Kind(ern)","1","","","",""
"Mieter","1990","Paar mit Kind(ern)","2","","","",""
"Mieter","1990","Paar mit Kind(ern)","3","","","",""
"Mieter","1990","Paar mit Kind(ern)","4","","","",""
"Mieter","1990","Paar mit Kind(ern)","5","","","",""
"Mieter","1990","Sonstige","1","","","",""
"Mieter","1990","Sonstige","2","","","",""
