year,bula_h,regtyp,plj0024_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2018,"Rhineland-Palatinate, Saarland",Rural regions,Since birth,0.8783382789317508,43121,0.8752528216181042,0.8814237362453973
2018,"Rhineland-Palatinate, Saarland",Rural regions,Later,0.12166172106824925,43121,0.1185762637546027,0.1247471783818958
2018,Baden-Wuerttemberg,Urban regions,Since birth,0.8874296435272045,43121,0.8844463866808056,0.8904129003736035
2018,Baden-Wuerttemberg,Urban regions,Later,0.1125703564727955,43121,0.10958709962639651,0.11555361331919448
2018,Baden-Wuerttemberg,Rural regions,Since birth,0.889261744966443,43121,0.8862998114762344,0.8922236784566515
2018,Baden-Wuerttemberg,Rural regions,Later,0.11073825503355705,43121,0.10777632154334854,0.11370018852376557
2018,Bavaria,Urban regions,Since birth,0.8992248062015504,43121,0.8963834700315015,0.9020661423715993
2018,Bavaria,Urban regions,Later,0.10077519379844961,43121,0.09793385762840072,0.1036165299684985
2018,Bavaria,Rural regions,Since birth,0.9128902316213494,43121,0.9102285606453275,0.9155519025973713
2018,Bavaria,Rural regions,Later,0.08710976837865056,43121,0.08444809740262868,0.08977143935467244
2018,Berlin,Urban regions,Since birth,0.9345372460496614,43121,0.9322026749619985,0.9368718171373243
2018,Berlin,Urban regions,Later,0.0654627539503386,43121,0.06312818286267569,0.06779732503800151
2018,Brandenburg,Urban regions,Since birth,0.967032967032967,43121,0.9653476863976661,0.968718247668268
2018,Brandenburg,Urban regions,Later,0.03296703296703297,43121,0.031281752331732034,0.0346523136023339
2018,Brandenburg,Rural regions,Since birth,0.9585201793721974,43121,0.956638131246833,0.9604022274975618
2018,Brandenburg,Rural regions,Later,0.04147982062780269,43121,0.03959777250243823,0.04336186875316715
2018,Mecklenburg-Western Pomerania,Urban regions,Since birth,0.9444444444444444,43121,0.9422824049898866,0.9466064838990023
2018,Mecklenburg-Western Pomerania,Urban regions,Later,0.05555555555555555,43121,0.05339351610099766,0.05771759501011345
2018,Mecklenburg-Western Pomerania,Rural regions,Since birth,0.9959677419354839,43121,0.9953695942105224,0.9965658896604453
2018,Mecklenburg-Western Pomerania,Rural regions,Later,0.004032258064516129,43121,0.0034341103395546923,0.0046304057894775656
2018,Saxony,Urban regions,Since birth,0.9903846153846154,43121,0.9894635362749434,0.9913056944942874
2018,Saxony,Urban regions,Later,0.009615384615384616,43121,0.00869430550571261,0.010536463725056622
2018,Saxony,Rural regions,Since birth,0.9852744310575636,43121,0.9841375204792304,0.9864113416358968
2018,Saxony,Rural regions,Later,0.014725568942436412,43121,0.013588658364103251,0.015862479520769572
2018,Saxony-Anhalt,Urban regions,Since birth,0.9820359281437125,43121,0.9807822740023299,0.9832895822850952
2018,Saxony-Anhalt,Urban regions,Later,0.017964071856287425,43121,0.016710417714904773,0.019217725997670076
2018,Saxony-Anhalt,Rural regions,Since birth,0.9816643159379408,43121,0.9803980010285487,0.9829306308473329
2018,Saxony-Anhalt,Rural regions,Later,0.018335684062059238,43121,0.017069369152667088,0.019601998971451387
2018,Thuringa,Urban regions,Since birth,0.9785714285714285,43121,0.9772046299417814,0.9799382272010757
2018,Thuringa,Urban regions,Later,0.02142857142857143,43121,0.02006177279892431,0.022795370058218547
2018,Thuringa,Rural regions,Since birth,0.9834710743801653,43121,0.9822676611890779,0.9846744875712528
2018,Thuringa,Rural regions,Later,0.01652892561983471,43121,0.015325512428747287,0.017732338810922135
2020,Schleswig-Holstein,Urban regions,Since birth,0.916083916083916,42741,0.913455319342193,0.918712512825639
2020,Schleswig-Holstein,Urban regions,Later,0.08391608391608392,42741,0.08128748717436095,0.08654468065780689
2020,Schleswig-Holstein,Rural regions,Since birth,0.9243856332703214,42741,0.9218791634195839,0.926892103121059
2020,Schleswig-Holstein,Rural regions,Later,0.07561436672967864,42741,0.07310789687894115,0.07812083658041613
2020,Hamburg,Urban regions,Since birth,0.888641425389755,42741,0.8856590738020961,0.8916237769774139
2020,Hamburg,Urban regions,Later,0.111358574610245,42741,0.10837622302258607,0.11434092619790392
2020,Lower Saxony,Urban regions,Since birth,0.9102272727272728,42741,0.9075172005137924,0.9129373449407532
2020,Lower Saxony,Urban regions,Later,0.08977272727272727,42741,0.08706265505924685,0.09248279948620769
2020,Lower Saxony,Rural regions,Since birth,0.9137792103142627,42741,0.9111181153908238,0.9164403052377016
2020,Lower Saxony,Rural regions,Later,0.0862207896857373,42741,0.08355969476229845,0.08888188460917616
2020,Bremen,Urban regions,Since birth,0.9119496855345912,42741,0.9092631992574861,0.9146361718116963
2020,Bremen,Urban regions,Later,0.0880503144654088,42741,0.08536382818830364,0.09073680074251396
2020,North Rhine-Westphalia,Urban regions,Since birth,0.8869886757568755,42741,0.8839870692966794,0.8899902822170715
2020,North Rhine-Westphalia,Urban regions,Later,0.11301132424312457,42741,0.11000971778292853,0.11601293070332061
2020,North Rhine-Westphalia,Rural regions,Since birth,0.9101123595505618,42741,0.9074007245675745,0.9128239945335491
2020,North Rhine-Westphalia,Rural regions,Later,0.0898876404494382,42741,0.0871760054664509,0.09259927543242549
2020,Hesse,Urban regions,Since birth,0.8873483535528596,42741,0.8843509199098154,0.8903457871959037
2020,Hesse,Urban regions,Later,0.11265164644714037,42741,0.10965421280409618,0.11564908009018457
2020,Hesse,Rural regions,Since birth,0.9513888888888888,42741,0.9493500611046184,0.9534277166731593
2020,Hesse,Rural regions,Later,0.04861111111111111,42741,0.04657228332684071,0.05064993889538151
2020,"Rhineland-Palatinate, Saarland",Urban regions,Since birth,0.9068396226415094,42741,0.9040840326725932,0.9095952126104256
2020,"Rhineland-Palatinate, Saarland",Urban regions,Later,0.09316037735849056,42741,0.09040478738957436,0.09591596732740676
2020,"Rhineland-Palatinate, Saarland",Rural regions,Since birth,0.8745644599303136,42741,0.8714243854725072,0.87770453438812
2020,"Rhineland-Palatinate, Saarland",Rural regions,Later,0.1254355400696864,42741,0.12229546561188001,0.1285756145274928
2020,Baden-Wuerttemberg,Urban regions,Since birth,0.8954720616570327,42741,0.8925715411222813,0.8983725821917842
2020,Baden-Wuerttemberg,Urban regions,Later,0.10452793834296724,42741,0.10162741780821576,0.10742845887771872
2020,Baden-Wuerttemberg,Rural regions,Since birth,0.8992537313432836,42741,0.8964001560169549,0.9021073066696123
2020,Baden-Wuerttemberg,Rural regions,Later,0.10074626865671642,42741,0.09789269333038775,0.10359984398304509
2020,Bavaria,Urban regions,Since birth,0.9031838856400259,42741,0.9003804173617391,0.9059873539183128
2020,Bavaria,Urban regions,Later,0.096816114359974,42741,0.09401264608168713,0.09961958263826087
2020,Bavaria,Rural regions,Since birth,0.9349276974416018,42741,0.9325892865129736,0.93726610837023
2020,Bavaria,Rural regions,Later,0.06507230255839822,42741,0.06273389162976999,0.06741071348702644
2020,Berlin,Urban regions,Since birth,0.9430523917995444,42741,0.9408553446027517,0.9452494389963371
2020,Berlin,Urban regions,Later,0.05694760820045558,42741,0.05475056100366288,0.05914465539724828
2020,Brandenburg,Urban regions,Since birth,1.0,42741,1.0,1.0
2020,Brandenburg,Rural regions,Since birth,0.9565701559020044,42741,0.954637803725726,0.9585025080782829
2020,Brandenburg,Rural regions,Later,0.043429844097995544,42741,0.04149749192171718,0.04536219627427391
2020,Mecklenburg-Western Pomerania,Urban regions,Since birth,0.9315068493150684,42741,0.9291121536377809,0.933901544992356
2020,Mecklenburg-Western Pomerania,Urban regions,Later,0.0684931506849315,42741,0.06609845500764398,0.07088784636221902
2020,Mecklenburg-Western Pomerania,Rural regions,Since birth,0.9900249376558603,42741,0.9890827994663031,0.9909670758454175
2020,Mecklenburg-Western Pomerania,Rural regions,Later,0.00997506234413965,42741,0.009032924154582444,0.010917200533696858
2020,Saxony,Urban regions,Since birth,0.9884169884169884,42741,0.9874025759504883,0.9894314008834886
2020,Saxony,Urban regions,Later,0.011583011583011582,42741,0.010568599116511456,0.012597424049511708
2020,Saxony,Rural regions,Since birth,0.9844192634560907,42741,0.983245129155061,0.9855933977571203
2020,Saxony,Rural regions,Later,0.015580736543909348,42741,0.014406602242879657,0.01675487084493904
2020,Saxony-Anhalt,Urban regions,Since birth,0.9819277108433735,42741,0.9806647785354615,0.9831906431512855
2020,Saxony-Anhalt,Urban regions,Later,0.018072289156626505,42741,0.01680935684871455,0.01933522146453846
2020,Saxony-Anhalt,Rural regions,Since birth,0.9804216867469879,42741,0.9791081935646958,0.98173517992928
2020,Saxony-Anhalt,Rural regions,Later,0.01957831325301205,42741,0.018264820070719976,0.02089180643530412
2020,Thuringa,Urban regions,Since birth,0.9701492537313433,42741,0.9685358962574286,0.971762611205258
2020,Thuringa,Urban regions,Later,0.029850746268656716,42741,0.028237388794742073,0.03146410374257136
2020,Thuringa,Rural regions,Since birth,0.9891696750902527,42741,0.9881884020399208,0.9901509481405846
2020,Thuringa,Rural regions,Later,0.010830324909747292,42741,0.009849051859415427,0.011811597960079157
2021,Schleswig-Holstein,Urban regions,Since birth,0.9067796610169492,27598,0.9033494290465903,0.910209892987308
2021,Schleswig-Holstein,Urban regions,Later,0.09322033898305085,27598,0.089790107012692,0.0966505709534097
2021,Schleswig-Holstein,Rural regions,Since birth,0.9178403755868545,27598,0.9146004870596233,0.9210802641140857
2021,Schleswig-Holstein,Rural regions,Later,0.08215962441314555,27598,0.07891973588591428,0.08539951294037681
2021,Hamburg,Urban regions,Since birth,0.8700564971751412,27598,0.8660894416580389,0.8740235526922435
2021,Hamburg,Urban regions,Later,0.12994350282485875,27598,0.12597644730775648,0.13391055834196103
2021,Lower Saxony,Urban regions,Since birth,0.9124629080118695,27598,0.9091284831659096,0.9157973328578294
2021,Lower Saxony,Urban regions,Later,0.08753709198813056,27598,0.08420266714217063,0.09087151683409049
2021,Lower Saxony,Rural regions,Since birth,0.9273153575615475,27598,0.9242523200069988,0.9303783951160962
2021,Lower Saxony,Rural regions,Later,0.07268464243845252,27598,0.06962160488390381,0.07574767999300122
2021,Bremen,Urban regions,Since birth,0.9339622641509434,27598,0.931032193999977,0.9368923343019098
2021,Bremen,Urban regions,Later,0.0660377358490566,27598,0.06310766569809026,0.06896780600002295
2021,North Rhine-Westphalia,Urban regions,Since birth,0.8952125878808169,27598,0.8915990308459205,0.8988261449157133
2021,North Rhine-Westphalia,Urban regions,Later,0.10478741211918313,27598,0.10117385508428672,0.10840096915407954
2021,North Rhine-Westphalia,Rural regions,Since birth,0.9523809523809523,27598,0.9498684124689769,0.9548934922929277
2021,North Rhine-Westphalia,Rural regions,Later,0.047619047619047616,27598,0.04510650770707217,0.050131587531023064
2021,Hesse,Urban regions,Since birth,0.904,27598,0.9005243415033046,0.9074756584966954
2021,Hesse,Urban regions,Later,0.096,27598,0.09252434150330457,0.09947565849669543
2021,Hesse,Rural regions,Since birth,0.9411764705882353,27598,0.9384004138629052,0.9439525273135654
2021,Hesse,Rural regions,Later,0.058823529411764705,27598,0.05604747268643465,0.06159958613709476
2021,"Rhineland-Palatinate, Saarland",Urban regions,Since birth,0.8917975567190227,27598,0.8881325992505884,0.895462514187457
2021,"Rhineland-Palatinate, Saarland",Urban regions,Later,0.1082024432809773,27598,0.10453748581254295,0.11186740074941166
2021,"Rhineland-Palatinate, Saarland",Rural regions,Since birth,0.9247311827956989,27598,0.9216185164988502,0.9278438490925476
2021,"Rhineland-Palatinate, Saarland",Rural regions,Later,0.07526881720430108,27598,0.0721561509074524,0.07838148350114976
2021,Baden-Wuerttemberg,Urban regions,Since birth,0.8940397350993378,27598,0.8904083927501202,0.8976710774485553
2021,Baden-Wuerttemberg,Urban regions,Later,0.10596026490066225,27598,0.1023289225514447,0.1095916072498798
2021,Baden-Wuerttemberg,Rural regions,Since birth,0.9057591623036649,27598,0.9023121470672555,0.9092061775400744
2021,Baden-Wuerttemberg,Rural regions,Later,0.09424083769633508,27598,0.09079382245992569,0.09768785293274447
2021,Bavaria,Urban regions,Since birth,0.908273381294964,27598,0.9048679411473987,0.9116788214425294
2021,Bavaria,Urban regions,Later,0.09172661870503597,27598,0.08832117855747056,0.09513205885260138
2021,Bavaria,Rural regions,Since birth,0.9227738376674547,27598,0.9196242976593896,0.9259233776755198
2021,Bavaria,Rural regions,Later,0.07722616233254531,27598,0.07407662232448017,0.08037570234061045
2021,Berlin,Urban regions,Since birth,0.9447852760736196,27598,0.9420905707711821,0.9474799813760572
2021,Berlin,Urban regions,Later,0.05521472392638037,27598,0.05252001862394278,0.057909429228817956
2021,Brandenburg,Urban regions,Since birth,1.0,27598,1.0,1.0
2021,Brandenburg,Rural regions,Since birth,0.9646643109540636,27598,0.9624860387273358,0.9668425831807913
2021,Brandenburg,Rural regions,Later,0.0353356890459364,27598,0.03315741681920871,0.037513961272664084
2021,Mecklenburg-Western Pomerania,Urban regions,Since birth,0.9375,27598,0.9346441005482716,0.9403558994517284
2021,Mecklenburg-Western Pomerania,Urban regions,Later,0.0625,27598,0.059644100548271614,0.06535589945172839
2021,Mecklenburg-Western Pomerania,Rural regions,Since birth,0.990625,27598,0.9894880076402967,0.9917619923597033
2021,Mecklenburg-Western Pomerania,Rural regions,Later,0.009375,27598,0.008238007640296724,0.010511992359703275
2021,Saxony,Urban regions,Since birth,0.9893617021276596,27598,0.988151296631967,0.9905721076233522
2021,Saxony,Urban regions,Later,0.010638297872340425,27598,0.009427892376647849,0.011848703368033002
2021,Saxony,Rural regions,Since birth,0.9806949806949807,27598,0.9790716037921448,0.9823183575978167
2021,Saxony,Rural regions,Later,0.019305019305019305,27598,0.01768164240218328,0.02092839620785533
2021,Saxony-Anhalt,Urban regions,Since birth,0.9805825242718447,27598,0.9789545193024332,0.9822105292412562
2021,Saxony-Anhalt,Urban regions,Later,0.019417475728155338,27598,0.0177894707587438,0.021045480697566878
2021,Saxony-Anhalt,Rural regions,Since birth,0.9858490566037735,27598,0.9844555302841095,0.9872425829234376
2021,Saxony-Anhalt,Rural regions,Later,0.014150943396226415,27598,0.012757417076562387,0.015544469715890444
2021,Thuringa,Urban regions,Since birth,0.9739583333333334,27598,0.9720793546941461,0.9758373119725207
2021,Thuringa,Urban regions,Later,0.026041666666666668,27598,0.024162688027479395,0.02792064530585394
2021,Thuringa,Rural regions,Since birth,0.9917582417582418,27598,0.9906915716843216,0.9928249118321619
2021,Thuringa,Rural regions,Later,0.008241758241758242,27598,0.007175088167838137,0.009308428315678347
