"ple0081_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2004","Realschule","Brandenburg","114","0.377021172170308","0.322541960761207","0.431500383579409"
"Ja","2004","Realschule","Mecklenburg-Vorpommern","67","0.307411583605419","0.24440118793583","0.370421979275009"
"Ja","2004","Realschule","Sachsen","194","0.323900371129952","0.28703540509602","0.360765337163884"
"Ja","2004","Realschule","Sachsen-Anhalt","119","0.372498165487081","0.317970840993261","0.427025489980901"
"Ja","2004","Realschule","Thüringen","141","0.365326508722682","0.316394573291214","0.41425844415415"
"Ja","2004","(Fach-)Abitur","Schleswig-Holstein","14","","",""
"Ja","2004","(Fach-)Abitur","Hamburg","14","","",""
"Ja","2004","(Fach-)Abitur","Niedersachsen","46","0.291645320847672","0.227354293350275","0.355936348345069"
"Ja","2004","(Fach-)Abitur","Bremen","9","","",""
"Ja","2004","(Fach-)Abitur","Nordrhein-Westfalen","214","0.317991805897743","0.282729277369459","0.353254334426028"
"Ja","2004","(Fach-)Abitur","Hessen","49","0.2893887564211","0.225740333160908","0.353037179681292"
"Ja","2004","(Fach-)Abitur","Rheinland-Pfalz,Saarland","36","0.303128042872079","0.225597868857904","0.380658216886254"
"Ja","2004","(Fach-)Abitur","Baden-Württemberg","89","0.268455706648793","0.218883809854378","0.318027603443208"
"Ja","2004","(Fach-)Abitur","Bayern","77","0.253415709682014","0.203267508406619","0.303563910957409"
"Ja","2004","(Fach-)Abitur","Saarland","","","",""
"Ja","2004","(Fach-)Abitur","Berlin","43","0.391681639391639","0.303609376168854","0.479753902614423"
"Ja","2004","(Fach-)Abitur","Brandenburg","24","","",""
"Ja","2004","(Fach-)Abitur","Mecklenburg-Vorpommern","5","","",""
"Ja","2004","(Fach-)Abitur","Sachsen","46","0.439500351429403","0.348787993377927","0.530212709480878"
"Ja","2004","(Fach-)Abitur","Sachsen-Anhalt","28","","",""
"Ja","2004","(Fach-)Abitur","Thüringen","25","","",""
"Ja","2004","AkademikerIn","Schleswig-Holstein","16","","",""
"Ja","2004","AkademikerIn","Hamburg","16","","",""
"Ja","2004","AkademikerIn","Niedersachsen","70","0.272977616588828","0.222650476347399","0.323304756830256"
"Ja","2004","AkademikerIn","Bremen","9","","",""
"Ja","2004","AkademikerIn","Nordrhein-Westfalen","193","0.25515179273786","0.225422042010791","0.284881543464929"
"Ja","2004","AkademikerIn","Hessen","77","0.207700721508808","0.162973884944084","0.252427558073532"
"Ja","2004","AkademikerIn","Rheinland-Pfalz,Saarland","43","0.289337018584921","0.223276397670169","0.355397639499674"
"Ja","2004","AkademikerIn","Baden-Württemberg","96","0.243833735321053","0.204805657756148","0.282861812885957"
"Ja","2004","AkademikerIn","Bayern","82","0.163548994198431","0.133211882571883","0.193886105824978"
"Ja","2004","AkademikerIn","Saarland","","","",""
"Ja","2004","AkademikerIn","Berlin","74","0.305668938954788","0.248676114282065","0.36266176362751"
"Ja","2004","AkademikerIn","Brandenburg","36","0.167112328828726","0.121141186784699","0.213083470872753"
"Ja","2004","AkademikerIn","Mecklenburg-Vorpommern","27","","",""
"Ja","2004","AkademikerIn","Sachsen","64","0.175813335745731","0.137234333764434","0.214392337727027"
"Ja","2004","AkademikerIn","Sachsen-Anhalt","46","0.234572009143291","0.178832663297384","0.290311354989197"
"Ja","2004","AkademikerIn","Thüringen","28","","",""
"Nein","2004","(noch) kein Abschluss","Schleswig-Holstein","18","","",""
"Nein","2004","(noch) kein Abschluss","Hamburg","9","","",""
"Nein","2004","(noch) kein Abschluss","Niedersachsen","64","0.736373210156651","0.64325328331111","0.829493137002193"
"Nein","2004","(noch) kein Abschluss","Bremen","4","","",""
"Nein","2004","(noch) kein Abschluss","Nordrhein-Westfalen","165","0.703744925761688","0.644606346495868","0.762883505027508"
"Nein","2004","(noch) kein Abschluss","Hessen","42","0.716051562328533","0.601957155219671","0.830145969437395"
"Nein","2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","39","0.735848645318224","0.616018223612093","0.855679067024356"
"Nein","2004","(noch) kein Abschluss","Baden-Württemberg","92","0.673610328339107","0.593315972997017","0.753904683681198"
"Nein","2004","(noch) kein Abschluss","Bayern","81","0.735390471062754","0.65061052025096","0.820170421874548"
"Nein","2004","(noch) kein Abschluss","Saarland","","","",""
"Nein","2004","(noch) kein Abschluss","Berlin","21","","",""
"Nein","2004","(noch) kein Abschluss","Brandenburg","21","","",""
"Nein","2004","(noch) kein Abschluss","Mecklenburg-Vorpommern","12","","",""
"Nein","2004","(noch) kein Abschluss","Sachsen","41","0.792829023439259","0.683719066866358","0.901938980012161"
"Nein","2004","(noch) kein Abschluss","Sachsen-Anhalt","23","","",""
"Nein","2004","(noch) kein Abschluss","Thüringen","21","","",""
"Nein","2004","Hauptschule","Schleswig-Holstein","174","0.614946418636239","0.557642090063154","0.672250747209323"
"Nein","2004","Hauptschule","Hamburg","48","0.54524828126253","0.436132535626406","0.654364026898655"
"Nein","2004","Hauptschule","Niedersachsen","495","0.700835392799647","0.667664613872155","0.734006171727138"
"Nein","2004","Hauptschule","Bremen","43","0.753351175704664","0.643359366602225","0.863342984807102"
"Nein","2004","Hauptschule","Nordrhein-Westfalen","1223","0.700258739573001","0.679181569018764","0.721335910127237"
"Nein","2004","Hauptschule","Hessen","372","0.696089462982957","0.656519119424292","0.735659806541622"
"Nein","2004","Hauptschule","Rheinland-Pfalz,Saarland","444","0.686260563470273","0.650779675226246","0.721741451714301"
"Nein","2004","Hauptschule","Baden-Württemberg","786","0.733165372187855","0.707051013776841","0.759279730598869"
"Nein","2004","Hauptschule","Bayern","932","0.699260375103177","0.674798148041113","0.72372260216524"
"Nein","2004","Hauptschule","Saarland","","","",""
"Nein","2004","Hauptschule","Berlin","88","0.565442553780761","0.485581492736909","0.645303614824614"
"Nein","2004","Hauptschule","Brandenburg","176","0.739500752471457","0.683856323853364","0.79514518108955"
"Nein","2004","Hauptschule","Mecklenburg-Vorpommern","86","0.68439150263781","0.602589507425977","0.766193497849644"
"Nein","2004","Hauptschule","Sachsen","308","0.801697340194174","0.761921081661894","0.841473598726453"
"Nein","2004","Hauptschule","Sachsen-Anhalt","202","0.773625484775298","0.724608315654254","0.822642653896342"
"Nein","2004","Hauptschule","Thüringen","211","0.746855364346754","0.696374326186952","0.797336402506556"
"Nein","2004","Realschule","Schleswig-Holstein","108","0.654934155706846","0.582833425637729","0.727034885775963"
"Nein","2004","Realschule","Hamburg","59","0.674205453167797","0.570196954976615","0.778213951358979"
"Nein","2004","Realschule","Niedersachsen","363","0.665834444130995","0.62608661366042","0.70558227460157"
"Nein","2004","Realschule","Bremen","25","","",""
"Nein","2004","Realschule","Nordrhein-Westfalen","568","0.622800120007659","0.591497665528405","0.654102574486912"
"Nein","2004","Realschule","Hessen","206","0.640927098403837","0.589167993931273","0.6926862028764"
"Nein","2004","Realschule","Rheinland-Pfalz,Saarland","161","0.613883645585288","0.554127836493628","0.673639454676948"
"Nein","2004","Realschule","Baden-Württemberg","391","0.702199945902265","0.66412090593102","0.740278985873509"
"Nein","2004","Realschule","Bayern","483","0.702820890046364","0.668646466932861","0.736995313159867"
"Nein","2004","Realschule","Saarland","","","",""
"Nein","2004","Realschule","Berlin","144","0.565054500389587","0.500985674852359","0.629123325926815"
"Nein","2004","Realschule","Brandenburg","190","0.622978827829692","0.568499616420591","0.677458039238793"
"Nein","2004","Realschule","Mecklenburg-Vorpommern","139","0.692588416394581","0.629578020724991","0.75559881206417"
"Nein","2004","Realschule","Sachsen","425","0.676099628870048","0.639234662836116","0.71296459490398"
"Nein","2004","Realschule","Sachsen-Anhalt","183","0.627501834512919","0.572974510019099","0.682029159006739"
"Nein","2004","Realschule","Thüringen","231","0.634673491277318","0.58574155584585","0.683605426708786"
"Nein","2004","(Fach-)Abitur","Schleswig-Holstein","62","0.756170456543932","0.659633342753253","0.852707570334611"
"Nein","2004","(Fach-)Abitur","Hamburg","32","0.684299999022782","0.549983384593624","0.81861661345194"
"Nein","2004","(Fach-)Abitur","Niedersachsen","146","0.708354679152328","0.644063651654931","0.772645706649725"
"Nein","2004","(Fach-)Abitur","Bremen","13","","",""
"Nein","2004","(Fach-)Abitur","Nordrhein-Westfalen","456","0.682008194102257","0.646745665573973","0.717270722630541"
"Nein","2004","(Fach-)Abitur","Hessen","146","0.7106112435789","0.646962820318708","0.774259666839092"
"Nein","2004","(Fach-)Abitur","Rheinland-Pfalz,Saarland","99","0.696871957127921","0.619341783113746","0.774402131142096"
"Nein","2004","(Fach-)Abitur","Baden-Württemberg","218","0.731544293351207","0.681972396556792","0.781116190145622"
"Nein","2004","(Fach-)Abitur","Bayern","212","0.746584290317986","0.69643608904259","0.796732491593381"
"Nein","2004","(Fach-)Abitur","Saarland","","","",""
"Nein","2004","(Fach-)Abitur","Berlin","75","0.608318360608361","0.520246097385577","0.696390623831146"
"Nein","2004","(Fach-)Abitur","Brandenburg","46","0.625224988689618","0.511827732143734","0.738622245235502"
"Nein","2004","(Fach-)Abitur","Mecklenburg-Vorpommern","15","","",""
"Nein","2004","(Fach-)Abitur","Sachsen","69","0.560499648570597","0.469787290519122","0.651212006622073"
"Nein","2004","(Fach-)Abitur","Sachsen-Anhalt","41","0.693776502970444","0.585020660994285","0.802532344946603"
"Nein","2004","(Fach-)Abitur","Thüringen","44","0.595379958796395","0.479570416157047","0.711189501435743"
"Nein","2004","AkademikerIn","Schleswig-Holstein","96","0.88715649107671","0.828559206905971","0.945753775247448"
"Nein","2004","AkademikerIn","Hamburg","58","0.677743725557176","0.571264306018439","0.784223145095913"
"Nein","2004","AkademikerIn","Niedersachsen","231","0.727022383411172","0.676695243169744","0.777349523652601"
"Nein","2004","AkademikerIn","Bremen","26","","",""
"Nein","2004","AkademikerIn","Nordrhein-Westfalen","633","0.74484820726214","0.715118456535071","0.774577957989209"
"Nein","2004","AkademikerIn","Hessen","239","0.792299278491192","0.747572441926468","0.837026115055916"
"Nein","2004","AkademikerIn","Rheinland-Pfalz,Saarland","138","0.710662981415079","0.644602360500326","0.776723602329831"
"Nein","2004","AkademikerIn","Baden-Württemberg","369","0.756166264678947","0.717138187114043","0.795194342243852"
"Nein","2004","AkademikerIn","Bayern","489","0.836451005801569","0.806113894175022","0.866788117428117"
"Nein","2004","AkademikerIn","Saarland","","","",""
"Nein","2004","AkademikerIn","Berlin","177","0.694331061045212","0.63733823637249","0.751323885717935"
"Nein","2004","AkademikerIn","Brandenburg","217","0.832887671171274","0.786916529127247","0.878858813215301"
"Nein","2004","AkademikerIn","Mecklenburg-Vorpommern","106","0.825180895827261","0.76063163131562","0.889730160338903"
"Nein","2004","AkademikerIn","Sachsen","310","0.824186664254269","0.785607662272973","0.862765666235566"
"Nein","2004","AkademikerIn","Sachsen-Anhalt","176","0.765427990856709","0.709688645010803","0.821167336702616"
"Nein","2004","AkademikerIn","Thüringen","144","0.842690152922263","0.788278016086626","0.8971022897579"
"Ja","2005","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2005","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2005","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2005","(noch) kein Abschluss","Bremen","","","",""
"Ja","2005","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2005","(noch) kein Abschluss","Hessen","","","",""
"Ja","2005","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2005","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Ja","2005","(noch) kein Abschluss","Bayern","","","",""
"Ja","2005","(noch) kein Abschluss","Saarland","","","",""
"Ja","2005","(noch) kein Abschluss","Berlin","","","",""
"Ja","2005","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2005","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2005","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2005","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2005","(noch) kein Abschluss","Thüringen","","","",""
"Ja","2005","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2005","Hauptschule","Hamburg","","","",""
"Ja","2005","Hauptschule","Niedersachsen","","","",""
"Ja","2005","Hauptschule","Bremen","","","",""
"Ja","2005","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2005","Hauptschule","Hessen","","","",""
"Ja","2005","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2005","Hauptschule","Baden-Württemberg","","","",""
"Ja","2005","Hauptschule","Bayern","","","",""
"Ja","2005","Hauptschule","Saarland","","","",""
"Ja","2005","Hauptschule","Berlin","","","",""
"Ja","2005","Hauptschule","Brandenburg","","","",""
"Ja","2005","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2005","Hauptschule","Sachsen","","","",""
"Ja","2005","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2005","Hauptschule","Thüringen","","","",""
"Ja","2005","Realschule","Schleswig-Holstein","","","",""
"Ja","2005","Realschule","Hamburg","","","",""
"Ja","2005","Realschule","Niedersachsen","","","",""
"Ja","2005","Realschule","Bremen","","","",""
"Ja","2005","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2005","Realschule","Hessen","","","",""
"Ja","2005","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2005","Realschule","Baden-Württemberg","","","",""
"Ja","2005","Realschule","Bayern","","","",""
"Ja","2005","Realschule","Saarland","","","",""
"Ja","2005","Realschule","Berlin","","","",""
"Ja","2005","Realschule","Brandenburg","","","",""
"Ja","2005","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2005","Realschule","Sachsen","","","",""
"Ja","2005","Realschule","Sachsen-Anhalt","","","",""
"Ja","2005","Realschule","Thüringen","","","",""
"Ja","2005","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2005","(Fach-)Abitur","Hamburg","","","",""
"Ja","2005","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2005","(Fach-)Abitur","Bremen","","","",""
"Ja","2005","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2005","(Fach-)Abitur","Hessen","","","",""
"Ja","2005","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2005","(Fach-)Abitur","Baden-Württemberg","","","",""
"Ja","2005","(Fach-)Abitur","Bayern","","","",""
"Ja","2005","(Fach-)Abitur","Saarland","","","",""
"Ja","2005","(Fach-)Abitur","Berlin","","","",""
"Ja","2005","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2005","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2005","(Fach-)Abitur","Sachsen","","","",""
"Ja","2005","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2005","(Fach-)Abitur","Thüringen","","","",""
"Ja","2005","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2005","AkademikerIn","Hamburg","","","",""
"Ja","2005","AkademikerIn","Niedersachsen","","","",""
"Ja","2005","AkademikerIn","Bremen","","","",""
"Ja","2005","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2005","AkademikerIn","Hessen","","","",""
"Ja","2005","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2005","AkademikerIn","Baden-Württemberg","","","",""
"Ja","2005","AkademikerIn","Bayern","","","",""
"Ja","2005","AkademikerIn","Saarland","","","",""
"Ja","2005","AkademikerIn","Berlin","","","",""
"Ja","2005","AkademikerIn","Brandenburg","","","",""
"Ja","2005","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2005","AkademikerIn","Sachsen","","","",""
"Ja","2005","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2005","AkademikerIn","Thüringen","","","",""
"Nein","2005","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2005","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2005","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2005","(noch) kein Abschluss","Bremen","","","",""
"Nein","2005","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2005","(noch) kein Abschluss","Hessen","","","",""
"Nein","2005","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2005","(noch) kein Abschluss","Baden-Württemberg","","","",""
"Nein","2005","(noch) kein Abschluss","Bayern","","","",""
"Nein","2005","(noch) kein Abschluss","Saarland","","","",""
"Nein","2005","(noch) kein Abschluss","Berlin","","","",""
"Nein","2005","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2005","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2005","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2005","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2005","(noch) kein Abschluss","Thüringen","","","",""
"Nein","2005","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2005","Hauptschule","Hamburg","","","",""
"Nein","2005","Hauptschule","Niedersachsen","","","",""
"Nein","2005","Hauptschule","Bremen","","","",""
"Nein","2005","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2005","Hauptschule","Hessen","","","",""
"Nein","2005","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2005","Hauptschule","Baden-Württemberg","","","",""
