year,quintil_oecd_hh,rentown,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,4th Quintile,Tenant,2 rooms,0.30467,223,847,0.27366,0.33569
2005,4th Quintile,Tenant,3 rooms,0.40705,393,847,0.37394,0.44016
2005,4th Quintile,Tenant,4 rooms,0.14559,169,847,0.12182,0.16935
2005,4th Quintile,Tenant,5 rooms,0.07022,62,847,0.05300,0.08744
2005,5th Quintile,Owner,2 rooms,0.04191,50,1972,0.03306,0.05076
2005,5th Quintile,Owner,3 rooms,0.15895,235,1972,0.14281,0.17509
2005,5th Quintile,Owner,4 rooms,0.22806,421,1972,0.20953,0.24658
2005,5th Quintile,Owner,5 rooms,0.25380,503,1972,0.23459,0.27302
2005,5th Quintile,Owner,6 rooms,0.15396,348,1972,0.13803,0.16989
2005,5th Quintile,Owner,7 rooms,0.08144,207,1972,0.06936,0.09351
2005,5th Quintile,Owner,8 rooms,0.04343,108,1972,0.03443,0.05243
2005,5th Quintile,Owner,9 rooms,0.01525,50,1972,0.00984,0.02067
2005,5th Quintile,Owner,10 or more rooms,0.02109,50,1972,0.01475,0.02743
2005,5th Quintile,Tenant,2 rooms,0.21524,139,824,0.18716,0.24332
2005,5th Quintile,Tenant,3 rooms,0.40921,337,824,0.37561,0.44280
2005,5th Quintile,Tenant,4 rooms,0.20575,214,824,0.17813,0.23337
2005,5th Quintile,Tenant,5 rooms,0.09000,90,824,0.07045,0.10955
2005,5th Quintile,Tenant,6 rooms,0.03468,44,824,0.02218,0.04718
2006,1st Quintile,Owner,2 rooms,0.12141,35,321,0.08563,0.15720
2006,1st Quintile,Owner,3 rooms,0.24535,85,321,0.19820,0.29249
2006,1st Quintile,Owner,4 rooms,0.21005,85,321,0.16542,0.25468
2006,1st Quintile,Owner,5 rooms,0.23032,76,321,0.18419,0.27645
2006,1st Quintile,Owner,6 rooms,0.11175,40,321,0.07723,0.14627
2006,1st Quintile,Tenant,1 room,0.10853,167,1716,0.09381,0.12325
2006,1st Quintile,Tenant,2 rooms,0.36014,569,1716,0.33742,0.38286
2006,1st Quintile,Tenant,3 rooms,0.35694,669,1716,0.33427,0.37962
2006,1st Quintile,Tenant,4 rooms,0.12753,247,1716,0.11174,0.14332
2006,1st Quintile,Tenant,5 rooms,0.03377,64,1716,0.02522,0.04232
2006,2nd Quintile,Owner,2 rooms,0.07317,52,769,0.05476,0.09159
2006,2nd Quintile,Owner,3 rooms,0.23930,188,769,0.20912,0.26947
2006,2nd Quintile,Owner,4 rooms,0.25560,220,769,0.22475,0.28646
2006,2nd Quintile,Owner,5 rooms,0.19258,160,769,0.16469,0.22047
2006,2nd Quintile,Owner,6 rooms,0.12582,94,769,0.10236,0.14928
2006,2nd Quintile,Owner,7 rooms,0.07286,55,769,0.05448,0.09125
2006,2nd Quintile,Tenant,1 room,0.05506,59,1373,0.04299,0.06713
2006,2nd Quintile,Tenant,2 rooms,0.32295,411,1373,0.29821,0.34770
2006,2nd Quintile,Tenant,3 rooms,0.42767,605,1373,0.40149,0.45384
2006,2nd Quintile,Tenant,4 rooms,0.12440,228,1373,0.10694,0.14186
2006,2nd Quintile,Tenant,5 rooms,0.04474,70,1373,0.03380,0.05568
2006,3rd Quintile,Owner,2 rooms,0.05001,53,1160,0.03746,0.06256
2006,3rd Quintile,Owner,3 rooms,0.20843,219,1160,0.18504,0.23181
2006,3rd Quintile,Owner,4 rooms,0.27181,323,1160,0.24619,0.29742
2006,3rd Quintile,Owner,5 rooms,0.22742,280,1160,0.20329,0.25156
2006,3rd Quintile,Owner,6 rooms,0.13520,171,1160,0.11551,0.15488
2006,3rd Quintile,Owner,7 rooms,0.05503,74,1160,0.04190,0.06815
2006,3rd Quintile,Owner,8 rooms,0.02452,40,1160,0.01562,0.03342
2006,3rd Quintile,Tenant,1 room,0.03868,33,1162,0.02759,0.04977
2006,3rd Quintile,Tenant,2 rooms,0.31861,332,1162,0.29180,0.34541
2006,3rd Quintile,Tenant,3 rooms,0.41020,513,1162,0.38190,0.43849
2006,3rd Quintile,Tenant,4 rooms,0.14735,199,1162,0.12696,0.16774
2006,3rd Quintile,Tenant,5 rooms,0.06528,85,1162,0.05107,0.07948
2006,4th Quintile,Owner,2 rooms,0.06835,69,1442,0.05532,0.08138
2006,4th Quintile,Owner,3 rooms,0.16771,223,1442,0.14842,0.18700
2006,4th Quintile,Owner,4 rooms,0.26570,375,1442,0.24289,0.28850
2006,4th Quintile,Owner,5 rooms,0.25031,377,1442,0.22794,0.27268
2006,4th Quintile,Owner,6 rooms,0.13251,226,1442,0.11500,0.15001
2006,4th Quintile,Owner,7 rooms,0.06134,122,1442,0.04895,0.07372
2006,4th Quintile,Owner,8 rooms,0.03018,50,1442,0.02135,0.03902
2006,4th Quintile,Tenant,1 room,0.04273,38,981,0.03007,0.05540
2006,4th Quintile,Tenant,2 rooms,0.31561,266,981,0.28651,0.34471
2006,4th Quintile,Tenant,3 rooms,0.40167,413,981,0.37097,0.43236
2006,4th Quintile,Tenant,4 rooms,0.15290,196,981,0.13037,0.17543
2006,4th Quintile,Tenant,5 rooms,0.06933,68,981,0.05343,0.08523
2006,5th Quintile,Owner,2 rooms,0.03812,53,2161,0.03005,0.04620
2006,5th Quintile,Owner,3 rooms,0.15855,257,2161,0.14315,0.17396
2006,5th Quintile,Owner,4 rooms,0.22564,461,2161,0.20801,0.24327
2006,5th Quintile,Owner,5 rooms,0.23029,542,2161,0.21254,0.24805
2006,5th Quintile,Owner,6 rooms,0.16200,384,2161,0.14646,0.17754
2006,5th Quintile,Owner,7 rooms,0.09220,237,2161,0.08000,0.10440
2006,5th Quintile,Owner,8 rooms,0.04655,128,2161,0.03767,0.05544
2006,5th Quintile,Owner,9 rooms,0.02278,54,2161,0.01649,0.02907
2006,5th Quintile,Owner,10 or more rooms,0.01737,45,2161,0.01186,0.02287
2006,5th Quintile,Tenant,2 rooms,0.24414,165,839,0.21505,0.27322
2006,5th Quintile,Tenant,3 rooms,0.37835,331,839,0.34552,0.41119
2006,5th Quintile,Tenant,4 rooms,0.20371,210,839,0.17644,0.23098
2006,5th Quintile,Tenant,5 rooms,0.08737,93,839,0.06825,0.10649
2006,5th Quintile,Tenant,6 rooms,0.02857,40,839,0.01729,0.03985
2007,1st Quintile,Owner,2 rooms,0.11916,31,290,0.08180,0.15651
2007,1st Quintile,Owner,3 rooms,0.26864,89,290,0.21754,0.31975
2007,1st Quintile,Owner,4 rooms,0.20094,74,290,0.15474,0.24713
2007,1st Quintile,Owner,5 rooms,0.18134,61,290,0.13692,0.22577
2007,1st Quintile,Owner,6 rooms,0.09950,35,290,0.06498,0.13401
2007,1st Quintile,Tenant,1 room,0.10426,151,1607,0.08931,0.11920
2007,1st Quintile,Tenant,2 rooms,0.37640,542,1607,0.35270,0.40009
2007,1st Quintile,Tenant,3 rooms,0.33630,605,1607,0.31319,0.35940
2007,1st Quintile,Tenant,4 rooms,0.13298,251,1607,0.11637,0.14958
2007,1st Quintile,Tenant,5 rooms,0.03628,58,1607,0.02713,0.04542
2007,2nd Quintile,Owner,2 rooms,0.07258,41,714,0.05353,0.09162
2007,2nd Quintile,Owner,3 rooms,0.25315,177,714,0.22123,0.28507
2007,2nd Quintile,Owner,4 rooms,0.24740,193,714,0.21573,0.27908
2007,2nd Quintile,Owner,5 rooms,0.21408,153,714,0.18397,0.24419
2007,2nd Quintile,Owner,6 rooms,0.12490,100,714,0.10063,0.14916
2007,2nd Quintile,Owner,7 rooms,0.05924,50,714,0.04192,0.07657
2007,2nd Quintile,Tenant,1 room,0.04660,50,1352,0.03536,0.05784
2007,2nd Quintile,Tenant,2 rooms,0.30496,367,1352,0.28041,0.32951
2007,2nd Quintile,Tenant,3 rooms,0.42403,605,1352,0.39767,0.45038
2007,2nd Quintile,Tenant,4 rooms,0.14634,229,1352,0.12749,0.16519
2007,2nd Quintile,Tenant,5 rooms,0.04601,70,1352,0.03484,0.05718
2007,2nd Quintile,Tenant,6 rooms,0.02303,31,1352,0.01503,0.03103
2007,3rd Quintile,Owner,2 rooms,0.05568,53,1098,0.04211,0.06924
2007,3rd Quintile,Owner,3 rooms,0.20511,212,1098,0.18121,0.22900
2007,3rd Quintile,Owner,4 rooms,0.27254,292,1098,0.24619,0.29889
2007,3rd Quintile,Owner,5 rooms,0.20842,255,1098,0.18438,0.23245
2007,3rd Quintile,Owner,6 rooms,0.14700,171,1098,0.12605,0.16796
2007,3rd Quintile,Owner,7 rooms,0.06609,84,1098,0.05139,0.08080
2007,3rd Quintile,Owner,8 rooms,0.02097,31,1098,0.01249,0.02945
2007,3rd Quintile,Tenant,1 room,0.05570,43,1061,0.04189,0.06951
2007,3rd Quintile,Tenant,2 rooms,0.30747,285,1061,0.27969,0.33524
2007,3rd Quintile,Tenant,3 rooms,0.40106,461,1061,0.37156,0.43057
2007,3rd Quintile,Tenant,4 rooms,0.15862,202,1061,0.13662,0.18061
2007,3rd Quintile,Tenant,5 rooms,0.05276,70,1061,0.03930,0.06622
2007,4th Quintile,Owner,2 rooms,0.05971,60,1356,0.04709,0.07232
2007,4th Quintile,Owner,3 rooms,0.16266,195,1356,0.14301,0.18231
2007,4th Quintile,Owner,4 rooms,0.26079,360,1356,0.23741,0.28417
2007,4th Quintile,Owner,5 rooms,0.23339,346,1356,0.21087,0.25592
2007,4th Quintile,Owner,6 rooms,0.15087,235,1356,0.13182,0.16993
2007,4th Quintile,Owner,7 rooms,0.07803,114,1356,0.06374,0.09231
2007,4th Quintile,Owner,8 rooms,0.03001,46,1356,0.02093,0.03910
2007,4th Quintile,Tenant,2 rooms,0.31016,241,901,0.27994,0.34038
2007,4th Quintile,Tenant,3 rooms,0.40965,382,901,0.37752,0.44178
2007,4th Quintile,Tenant,4 rooms,0.15331,185,901,0.12977,0.17685
2007,4th Quintile,Tenant,5 rooms,0.05765,61,901,0.04242,0.07288
2007,4th Quintile,Tenant,6 rooms,0.03260,32,901,0.02100,0.04421
2007,5th Quintile,Owner,2 rooms,0.02220,38,2027,0.01578,0.02862
2007,5th Quintile,Owner,3 rooms,0.15525,236,2027,0.13948,0.17102
2007,5th Quintile,Owner,4 rooms,0.23144,428,2027,0.21308,0.24981
2007,5th Quintile,Owner,5 rooms,0.24442,515,2027,0.22571,0.26313
2007,5th Quintile,Owner,6 rooms,0.15632,359,2027,0.14051,0.17214
2007,5th Quintile,Owner,7 rooms,0.09111,235,2027,0.07858,0.10364
2007,5th Quintile,Owner,8 rooms,0.04879,116,2027,0.03941,0.05817
2007,5th Quintile,Owner,9 rooms,0.02207,55,2027,0.01567,0.02846
2007,5th Quintile,Owner,10 or more rooms,0.02260,45,2027,0.01613,0.02908
2007,5th Quintile,Tenant,2 rooms,0.22398,143,745,0.19402,0.25394
2007,5th Quintile,Tenant,3 rooms,0.38451,306,745,0.34956,0.41947
2007,5th Quintile,Tenant,4 rooms,0.20328,181,745,0.17437,0.23220
2007,5th Quintile,Tenant,5 rooms,0.08229,77,745,0.06255,0.10204
2007,5th Quintile,Tenant,6 rooms,0.03410,38,745,0.02106,0.04714
2008,1st Quintile,Owner,2 rooms,0.13660,35,300,0.09767,0.17552
2008,1st Quintile,Owner,3 rooms,0.23811,85,300,0.18983,0.28639
2008,1st Quintile,Owner,4 rooms,0.19857,68,300,0.15336,0.24379
2008,1st Quintile,Owner,5 rooms,0.23701,76,300,0.18881,0.28521
2008,1st Quintile,Owner,6 rooms,0.09823,36,300,0.06450,0.13197
2008,1st Quintile,Tenant,1 room,0.09623,139,1517,0.08139,0.11108
2008,1st Quintile,Tenant,2 rooms,0.38318,520,1517,0.35871,0.40766
2008,1st Quintile,Tenant,3 rooms,0.33958,581,1517,0.31574,0.36342
2008,1st Quintile,Tenant,4 rooms,0.12501,222,1517,0.10836,0.14165
2008,1st Quintile,Tenant,5 rooms,0.03902,55,1517,0.02927,0.04876
2008,2nd Quintile,Owner,2 rooms,0.06652,34,697,0.04801,0.08504
2008,2nd Quintile,Owner,3 rooms,0.21546,154,697,0.18492,0.24601
2008,2nd Quintile,Owner,4 rooms,0.27918,196,697,0.24585,0.31251
2008,2nd Quintile,Owner,5 rooms,0.19795,155,697,0.16835,0.22756
2008,2nd Quintile,Owner,6 rooms,0.13466,108,697,0.10930,0.16002
2008,2nd Quintile,Owner,7 rooms,0.06898,50,697,0.05015,0.08780
2008,2nd Quintile,Tenant,1 room,0.03987,43,1205,0.02882,0.05092
2008,2nd Quintile,Tenant,2 rooms,0.31579,344,1205,0.28954,0.34205
2008,2nd Quintile,Tenant,3 rooms,0.43863,553,1205,0.41060,0.46666
2008,2nd Quintile,Tenant,4 rooms,0.13882,213,1205,0.11929,0.15835
2008,2nd Quintile,Tenant,5 rooms,0.04004,52,1205,0.02897,0.05111
2008,3rd Quintile,Owner,2 rooms,0.05181,48,1068,0.03851,0.06511
2008,3rd Quintile,Owner,3 rooms,0.21239,216,1068,0.18785,0.23693
2008,3rd Quintile,Owner,4 rooms,0.26067,283,1068,0.23433,0.28701
2008,3rd Quintile,Owner,5 rooms,0.22379,261,1068,0.19878,0.24880
2008,3rd Quintile,Owner,6 rooms,0.12954,157,1068,0.10939,0.14969
2008,3rd Quintile,Owner,7 rooms,0.06598,69,1068,0.05108,0.08088
2008,3rd Quintile,Owner,8 rooms,0.02785,34,1068,0.01798,0.03773
2008,3rd Quintile,Tenant,1 room,0.05412,40,1031,0.04030,0.06793
2008,3rd Quintile,Tenant,2 rooms,0.30933,282,1031,0.28110,0.33756
2008,3rd Quintile,Tenant,3 rooms,0.39655,458,1031,0.36667,0.42642
2008,3rd Quintile,Tenant,4 rooms,0.14780,179,1031,0.12612,0.16947
2008,3rd Quintile,Tenant,5 rooms,0.05961,72,1031,0.04515,0.07407
2008,4th Quintile,Owner,2 rooms,0.05192,49,1239,0.03956,0.06428
2008,4th Quintile,Owner,3 rooms,0.16980,197,1239,0.14888,0.19071
2008,4th Quintile,Owner,4 rooms,0.26909,332,1239,0.24438,0.29379
2008,4th Quintile,Owner,5 rooms,0.23810,312,1239,0.21438,0.26183
2008,4th Quintile,Owner,6 rooms,0.14931,205,1239,0.12946,0.16917
2008,4th Quintile,Owner,7 rooms,0.05877,97,1239,0.04567,0.07188
2008,4th Quintile,Owner,8 rooms,0.03679,47,1239,0.02630,0.04727
2008,4th Quintile,Tenant,2 rooms,0.28438,207,789,0.25288,0.31588
2008,4th Quintile,Tenant,3 rooms,0.42271,345,789,0.38822,0.45720
2008,4th Quintile,Tenant,4 rooms,0.16970,183,789,0.14349,0.19591
2008,4th Quintile,Tenant,5 rooms,0.05933,54,789,0.04283,0.07582
2008,5th Quintile,Owner,2 rooms,0.03393,45,1944,0.02588,0.04198
2008,5th Quintile,Owner,3 rooms,0.12869,202,1944,0.11380,0.14358
2008,5th Quintile,Owner,4 rooms,0.23530,421,1944,0.21644,0.25417
2008,5th Quintile,Owner,5 rooms,0.25947,518,1944,0.23998,0.27896
2008,5th Quintile,Owner,6 rooms,0.16121,337,1944,0.14486,0.17756
2008,5th Quintile,Owner,7 rooms,0.08515,211,1944,0.07274,0.09756
2008,5th Quintile,Owner,8 rooms,0.04251,110,1944,0.03354,0.05148
2008,5th Quintile,Owner,9 rooms,0.02253,54,1944,0.01593,0.02913
2008,5th Quintile,Owner,10 or more rooms,0.02591,46,1944,0.01885,0.03298
2008,5th Quintile,Tenant,2 rooms,0.22257,127,689,0.19149,0.25365
2008,5th Quintile,Tenant,3 rooms,0.37589,277,689,0.33970,0.41208
2008,5th Quintile,Tenant,4 rooms,0.19403,172,689,0.16448,0.22358
2008,5th Quintile,Tenant,5 rooms,0.09518,77,689,0.07325,0.11711
2008,5th Quintile,Tenant,6 rooms,0.03030,36,689,0.01749,0.04310
2009,1st Quintile,Owner,3 rooms,0.26749,81,217,0.20846,0.32653
2009,1st Quintile,Owner,4 rooms,0.23257,72,217,0.17623,0.28891
2009,1st Quintile,Owner,5 rooms,0.21655,64,217,0.16162,0.27148
2009,1st Quintile,Tenant,1 room,0.09945,127,1463,0.08411,0.11479
2009,1st Quintile,Tenant,2 rooms,0.37828,500,1463,0.35342,0.40313
2009,1st Quintile,Tenant,3 rooms,0.34594,575,1463,0.32156,0.37033
2009,1st Quintile,Tenant,4 rooms,0.11779,203,1463,0.10126,0.13431
2009,1st Quintile,Tenant,5 rooms,0.03744,58,1463,0.02771,0.04717
2009,2nd Quintile,Owner,2 rooms,0.06390,36,667,0.04533,0.08248
2009,2nd Quintile,Owner,3 rooms,0.25455,160,667,0.22147,0.28763
2009,2nd Quintile,Owner,4 rooms,0.27611,190,667,0.24215,0.31006
2009,2nd Quintile,Owner,5 rooms,0.20870,153,667,0.17784,0.23957
2009,2nd Quintile,Owner,6 rooms,0.11001,85,667,0.08625,0.13378
2009,2nd Quintile,Owner,7 rooms,0.05571,43,667,0.03829,0.07313
2009,2nd Quintile,Tenant,1 room,0.04648,37,1167,0.03439,0.05856
2009,2nd Quintile,Tenant,2 rooms,0.32079,343,1167,0.29400,0.34758
2009,2nd Quintile,Tenant,3 rooms,0.41490,520,1167,0.38662,0.44318
2009,2nd Quintile,Tenant,4 rooms,0.14882,206,1167,0.12839,0.16925
2009,2nd Quintile,Tenant,5 rooms,0.04722,61,1167,0.03505,0.05940
2009,3rd Quintile,Owner,2 rooms,0.05747,41,984,0.04292,0.07202
2009,3rd Quintile,Owner,3 rooms,0.21485,192,984,0.18918,0.24053
2009,3rd Quintile,Owner,4 rooms,0.25118,247,984,0.22407,0.27829
2009,3rd Quintile,Owner,5 rooms,0.22797,256,984,0.20174,0.25420
2009,3rd Quintile,Owner,6 rooms,0.13233,149,984,0.11115,0.15351
2009,3rd Quintile,Owner,7 rooms,0.05897,68,984,0.04424,0.07370
2009,3rd Quintile,Owner,8 rooms,0.03094,31,984,0.02012,0.04177
2009,3rd Quintile,Tenant,1 room,0.04386,34,897,0.03045,0.05727
2009,3rd Quintile,Tenant,2 rooms,0.26922,216,897,0.24018,0.29827
2009,3rd Quintile,Tenant,3 rooms,0.44671,434,897,0.41416,0.47927
2009,3rd Quintile,Tenant,4 rooms,0.14770,163,897,0.12447,0.17093
2009,3rd Quintile,Tenant,5 rooms,0.04883,50,897,0.03472,0.06294
2009,4th Quintile,Owner,2 rooms,0.04791,47,1229,0.03596,0.05985
2009,4th Quintile,Owner,3 rooms,0.16117,177,1229,0.14060,0.18173
2009,4th Quintile,Owner,4 rooms,0.26366,330,1229,0.23901,0.28830
2009,4th Quintile,Owner,5 rooms,0.25114,316,1229,0.22688,0.27539
2009,4th Quintile,Owner,6 rooms,0.14549,211,1229,0.12576,0.16521
2009,4th Quintile,Owner,7 rooms,0.06514,108,1229,0.05134,0.07894
2009,4th Quintile,Owner,8 rooms,0.03408,40,1229,0.02393,0.04423
2009,4th Quintile,Tenant,2 rooms,0.30723,207,737,0.27390,0.34056
2009,4th Quintile,Tenant,3 rooms,0.37468,319,737,0.33971,0.40965
2009,4th Quintile,Tenant,4 rooms,0.17352,156,737,0.14616,0.20088
2009,4th Quintile,Tenant,5 rooms,0.07471,55,737,0.05571,0.09370
2009,5th Quintile,Owner,2 rooms,0.03442,41,1796,0.02598,0.04285
2009,5th Quintile,Owner,3 rooms,0.13168,180,1796,0.11604,0.14732
2009,5th Quintile,Owner,4 rooms,0.23047,404,1796,0.21099,0.24995
2009,5th Quintile,Owner,5 rooms,0.24865,456,1796,0.22866,0.26865
2009,5th Quintile,Owner,6 rooms,0.15376,311,1796,0.13707,0.17045
2009,5th Quintile,Owner,7 rooms,0.10337,201,1796,0.08929,0.11746
2009,5th Quintile,Owner,8 rooms,0.04412,104,1796,0.03462,0.05362
2009,5th Quintile,Owner,9 rooms,0.01862,51,1796,0.01236,0.02487
2009,5th Quintile,Owner,10 or more rooms,0.03020,48,1796,0.02228,0.03811
2009,5th Quintile,Tenant,2 rooms,0.23131,114,612,0.19787,0.26474
2009,5th Quintile,Tenant,3 rooms,0.36623,250,612,0.32803,0.40443
2009,5th Quintile,Tenant,4 rooms,0.19702,165,612,0.16548,0.22856
2009,5th Quintile,Tenant,5 rooms,0.10573,83,612,0.08135,0.13011
2010,1st Quintile,Owner,3 rooms,0.28983,100,382,0.24427,0.33538
2010,1st Quintile,Owner,4 rooms,0.26478,128,382,0.22047,0.30908
2010,1st Quintile,Owner,5 rooms,0.15870,95,382,0.12201,0.19539
2010,1st Quintile,Owner,6 rooms,0.08464,59,382,0.05669,0.11258
2010,1st Quintile,Tenant,1 room,0.10165,121,2662,0.09017,0.11313
2010,1st Quintile,Tenant,2 rooms,0.36168,597,2662,0.34343,0.37994
2010,1st Quintile,Tenant,3 rooms,0.36745,1210,2662,0.34913,0.38577
2010,1st Quintile,Tenant,4 rooms,0.11790,567,2662,0.10565,0.13015
2010,1st Quintile,Tenant,5 rooms,0.03670,124,2662,0.02956,0.04385
2010,1st Quintile,Tenant,6 rooms,0.00884,43,2662,0.00528,0.01240
2010,2nd Quintile,Owner,2 rooms,0.05132,34,1085,0.03819,0.06446
2010,2nd Quintile,Owner,3 rooms,0.24784,208,1085,0.22214,0.27354
2010,2nd Quintile,Owner,4 rooms,0.29658,299,1085,0.26939,0.32377
2010,2nd Quintile,Owner,5 rooms,0.20814,253,1085,0.18397,0.23231
2010,2nd Quintile,Owner,6 rooms,0.11130,171,1085,0.09258,0.13002
2010,2nd Quintile,Owner,7 rooms,0.04389,80,1085,0.03170,0.05609
2010,2nd Quintile,Owner,8 rooms,0.02326,40,1085,0.01429,0.03223
2010,2nd Quintile,Tenant,1 room,0.03492,38,1777,0.02638,0.04346
2010,2nd Quintile,Tenant,2 rooms,0.32128,352,1777,0.29956,0.34299
2010,2nd Quintile,Tenant,3 rooms,0.42906,817,1777,0.40604,0.45208
2010,2nd Quintile,Tenant,4 rooms,0.14488,411,1777,0.12851,0.16125
2010,2nd Quintile,Tenant,5 rooms,0.04230,112,1777,0.03294,0.05166
2010,2nd Quintile,Tenant,6 rooms,0.01815,47,1777,0.01194,0.02435
2010,3rd Quintile,Owner,2 rooms,0.06531,51,1290,0.05182,0.07880
2010,3rd Quintile,Owner,3 rooms,0.22116,232,1290,0.19850,0.24382
2010,3rd Quintile,Owner,4 rooms,0.25970,323,1290,0.23576,0.28364
2010,3rd Quintile,Owner,5 rooms,0.22641,337,1290,0.20356,0.24926
2010,3rd Quintile,Owner,6 rooms,0.11248,182,1290,0.09523,0.12973
2010,3rd Quintile,Owner,7 rooms,0.07069,110,1290,0.05670,0.08468
2010,3rd Quintile,Owner,8 rooms,0.02475,55,1290,0.01626,0.03323
2010,3rd Quintile,Tenant,2 rooms,0.28761,256,1181,0.26178,0.31344
2010,3rd Quintile,Tenant,3 rooms,0.43293,552,1181,0.40466,0.46120
2010,3rd Quintile,Tenant,4 rooms,0.13843,236,1181,0.11873,0.15814
2010,3rd Quintile,Tenant,5 rooms,0.06385,98,1181,0.04990,0.07780
2010,3rd Quintile,Tenant,6 rooms,0.03004,39,1181,0.02030,0.03978
2010,4th Quintile,Owner,2 rooms,0.04036,40,1452,0.03023,0.05049
2010,4th Quintile,Owner,3 rooms,0.17431,193,1452,0.15479,0.19383
2010,4th Quintile,Owner,4 rooms,0.25668,393,1452,0.23420,0.27915
2010,4th Quintile,Owner,5 rooms,0.24868,379,1452,0.22644,0.27092
2010,4th Quintile,Owner,6 rooms,0.15354,264,1452,0.13499,0.17209
2010,4th Quintile,Owner,7 rooms,0.05870,117,1452,0.04660,0.07079
2010,4th Quintile,Owner,8 rooms,0.03769,66,1452,0.02789,0.04749
2010,4th Quintile,Tenant,2 rooms,0.27667,179,918,0.24772,0.30563
2010,4th Quintile,Tenant,3 rooms,0.40116,405,918,0.36944,0.43288
2010,4th Quintile,Tenant,4 rooms,0.19119,212,918,0.16574,0.21664
2010,4th Quintile,Tenant,5 rooms,0.05733,88,918,0.04229,0.07238
2010,4th Quintile,Tenant,6 rooms,0.01619,34,918,0.00802,0.02436
2010,5th Quintile,Owner,2 rooms,0.03414,34,1925,0.02603,0.04226
2010,5th Quintile,Owner,3 rooms,0.14678,196,1925,0.13097,0.16259
2010,5th Quintile,Owner,4 rooms,0.21203,388,1925,0.19377,0.23030
2010,5th Quintile,Owner,5 rooms,0.23386,477,1925,0.21495,0.25278
2010,5th Quintile,Owner,6 rooms,0.19078,406,1925,0.17323,0.20834
2010,5th Quintile,Owner,7 rooms,0.09643,220,1925,0.08324,0.10962
2010,5th Quintile,Owner,8 rooms,0.04195,101,1925,0.03299,0.05091
2010,5th Quintile,Owner,9 rooms,0.02226,58,1925,0.01567,0.02885
2010,5th Quintile,Owner,10 or more rooms,0.01888,45,1925,0.01280,0.02496
2010,5th Quintile,Tenant,2 rooms,0.20856,100,706,0.17857,0.23855
2010,5th Quintile,Tenant,3 rooms,0.41400,306,706,0.37765,0.45036
2010,5th Quintile,Tenant,4 rooms,0.20513,201,706,0.17532,0.23494
2010,5th Quintile,Tenant,5 rooms,0.08347,99,706,0.06305,0.10389
2011,1st Quintile,Owner,2 rooms,0.10966,34,549,0.08350,0.13582
2011,1st Quintile,Owner,3 rooms,0.28698,119,549,0.24910,0.32485
2011,1st Quintile,Owner,4 rooms,0.22244,149,549,0.18762,0.25726
2011,1st Quintile,Owner,5 rooms,0.19925,124,549,0.16580,0.23269
2011,1st Quintile,Owner,6 rooms,0.08927,82,549,0.06540,0.11314
2011,1st Quintile,Owner,7 rooms,0.04900,41,549,0.03093,0.06707
2011,1st Quintile,Tenant,1 room,0.10855,188,3084,0.09757,0.11953
2011,1st Quintile,Tenant,2 rooms,0.37829,741,3084,0.36117,0.39541
2011,1st Quintile,Tenant,3 rooms,0.36038,1346,3084,0.34343,0.37733
2011,1st Quintile,Tenant,4 rooms,0.10654,605,3084,0.09565,0.11743
2011,1st Quintile,Tenant,5 rooms,0.03102,149,3084,0.02490,0.03714
2011,1st Quintile,Tenant,6 rooms,0.00751,55,3084,0.00446,0.01056
2011,2nd Quintile,Owner,2 rooms,0.07046,48,1272,0.05639,0.08453
2011,2nd Quintile,Owner,3 rooms,0.26542,244,1272,0.24114,0.28969
2011,2nd Quintile,Owner,4 rooms,0.27653,353,1272,0.25194,0.30112
2011,2nd Quintile,Owner,5 rooms,0.20165,289,1272,0.17959,0.22371
2011,2nd Quintile,Owner,6 rooms,0.09634,175,1272,0.08012,0.11256
2011,2nd Quintile,Owner,7 rooms,0.05932,105,1272,0.04633,0.07230
2011,2nd Quintile,Owner,8 rooms,0.02242,58,1272,0.01428,0.03056
2011,2nd Quintile,Tenant,1 room,0.05522,59,2070,0.04538,0.06507
2011,2nd Quintile,Tenant,2 rooms,0.32189,457,2070,0.30176,0.34203
2011,2nd Quintile,Tenant,3 rooms,0.41145,926,2070,0.39024,0.43265
2011,2nd Quintile,Tenant,4 rooms,0.12930,424,2070,0.11484,0.14376
2011,2nd Quintile,Tenant,5 rooms,0.05467,155,2070,0.04488,0.06447
2011,2nd Quintile,Tenant,6 rooms,0.01375,49,2070,0.00873,0.01877
2011,3rd Quintile,Owner,2 rooms,0.06680,57,1614,0.05461,0.07898
2011,3rd Quintile,Owner,3 rooms,0.19481,256,1614,0.17548,0.21413
2011,3rd Quintile,Owner,4 rooms,0.27598,409,1614,0.25416,0.29779
2011,3rd Quintile,Owner,5 rooms,0.22321,417,1614,0.20289,0.24353
2011,3rd Quintile,Owner,6 rooms,0.14044,273,1614,0.12349,0.15740
2011,3rd Quintile,Owner,7 rooms,0.05652,144,1614,0.04525,0.06779
2011,3rd Quintile,Owner,8 rooms,0.02445,58,1614,0.01692,0.03199
2011,3rd Quintile,Tenant,2 rooms,0.29371,325,1501,0.27066,0.31676
2011,3rd Quintile,Tenant,3 rooms,0.42971,700,1501,0.40466,0.45476
