,Unnamed: 0,year,quintil_oecd_hh,rentown,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
932,932,2003,5th Quintile,Owner,5 rooms,0.24685,533,11477,0.22949,0.26905
933,933,2003,5th Quintile,Owner,6 rooms,0.13509,368,11477,0.12323,0.1484
934,934,2003,5th Quintile,Owner,7 rooms,0.09009,242,11477,0.08007,0.10306
935,935,2003,5th Quintile,Owner,8 rooms,0.04463,125,11477,0.03791,0.05113
936,936,2003,5th Quintile,Owner,9 rooms,0.01495,52,11477,0.01157,0.01934
937,937,2003,5th Quintile,Owner,10 or more rooms,0.02467,55,11477,0.01833,0.03125
938,938,2003,5th Quintile,Tenant,2 rooms,0.30549,173,11477,0.27555,0.33623
939,939,2003,5th Quintile,Tenant,3 rooms,0.37956,302,11477,0.34825,0.41324
940,940,2003,5th Quintile,Tenant,4 rooms,0.21259,225,11477,0.18707,0.23929
941,941,2003,5th Quintile,Tenant,5 rooms,0.06913,78,11477,0.0562,0.08422
942,942,2003,5th Quintile,Tenant,6 rooms,0.03324,48,11477,0.02611,0.04079
943,943,2004,1st Quintile,Owner,2 rooms,0.14393,36,11177,0.12363,0.1669
944,944,2004,1st Quintile,Owner,3 rooms,0.30166,89,11177,0.26359,0.34063
945,945,2004,1st Quintile,Owner,4 rooms,0.25291,85,11177,0.2141,0.28673
946,946,2004,1st Quintile,Owner,5 rooms,0.1868,57,11177,0.15816,0.22011
947,947,2004,1st Quintile,Owner,6 rooms,0.1147,35,11177,0.09022,0.14022
948,948,2004,1st Quintile,Tenant,1 room,0.11853,159,11177,0.10502,0.13067
949,949,2004,1st Quintile,Tenant,2 rooms,0.35916,516,11177,0.33726,0.3778
950,950,2004,1st Quintile,Tenant,3 rooms,0.35721,627,11177,0.33601,0.37728
951,951,2004,1st Quintile,Tenant,4 rooms,0.13073,229,11177,0.11967,0.1448
952,952,2004,1st Quintile,Tenant,5 rooms,0.03437,52,11177,0.02865,0.04169
953,953,2004,2nd Quintile,Owner,2 rooms,0.06636,47,11177,0.05298,0.08027
954,954,2004,2nd Quintile,Owner,3 rooms,0.25265,175,11177,0.2293,0.28015
955,955,2004,2nd Quintile,Owner,4 rooms,0.24374,203,11177,0.22537,0.26872
956,956,2004,2nd Quintile,Owner,5 rooms,0.23072,173,11177,0.20486,0.25463
957,957,2004,2nd Quintile,Owner,6 rooms,0.12824,113,11177,0.11204,0.15107
958,958,2004,2nd Quintile,Owner,7 rooms,0.07829,49,11177,0.06302,0.09335
959,959,2004,2nd Quintile,Tenant,1 room,0.06482,66,11177,0.05501,0.07312
960,960,2004,2nd Quintile,Tenant,2 rooms,0.30848,380,11177,0.28843,0.32797
961,961,2004,2nd Quintile,Tenant,3 rooms,0.44271,587,11177,0.4184,0.47122
962,962,2004,2nd Quintile,Tenant,4 rooms,0.13512,237,11177,0.12226,0.15005
963,963,2004,2nd Quintile,Tenant,5 rooms,0.04887,81,11177,0.04169,0.05671
964,964,2004,3rd Quintile,Owner,2 rooms,0.05738,43,11177,0.04695,0.06709
965,965,2004,3rd Quintile,Owner,3 rooms,0.20675,177,11177,0.19112,0.22696
966,966,2004,3rd Quintile,Owner,4 rooms,0.25606,266,11177,0.23766,0.27225
967,967,2004,3rd Quintile,Owner,5 rooms,0.26527,261,11177,0.24791,0.28602
968,968,2004,3rd Quintile,Owner,6 rooms,0.1478,152,11177,0.13026,0.16744
969,969,2004,3rd Quintile,Owner,7 rooms,0.06674,76,11177,0.05609,0.08009
970,970,2004,3rd Quintile,Tenant,1 room,0.04854,45,11177,0.04053,0.057
971,971,2004,3rd Quintile,Tenant,2 rooms,0.29583,306,11177,0.27296,0.31732
972,972,2004,3rd Quintile,Tenant,3 rooms,0.45029,521,11177,0.42648,0.47551
973,973,2004,3rd Quintile,Tenant,4 rooms,0.14867,191,11177,0.13582,0.16306
974,974,2004,3rd Quintile,Tenant,5 rooms,0.05666,70,11177,0.04712,0.06666
975,975,2004,4th Quintile,Owner,2 rooms,0.05759,47,11177,0.04854,0.06604
976,976,2004,4th Quintile,Owner,3 rooms,0.17983,206,11177,0.16246,0.19654
977,977,2004,4th Quintile,Owner,4 rooms,0.28202,341,11177,0.26112,0.30699
978,978,2004,4th Quintile,Owner,5 rooms,0.23257,311,11177,0.21388,0.25593
979,979,2004,4th Quintile,Owner,6 rooms,0.15789,208,11177,0.14035,0.18038
980,980,2004,4th Quintile,Owner,7 rooms,0.06242,97,11177,0.05065,0.07506
981,981,2004,4th Quintile,Owner,8 rooms,0.02768,45,11177,0.02174,0.03483
982,982,2004,4th Quintile,Tenant,2 rooms,0.33456,239,11177,0.30362,0.36365
983,983,2004,4th Quintile,Tenant,3 rooms,0.44088,404,11177,0.413,0.47285
984,984,2004,4th Quintile,Tenant,4 rooms,0.16434,188,11177,0.14538,0.18167
985,985,2004,4th Quintile,Tenant,5 rooms,0.06022,67,11177,0.04862,0.07066
986,986,2004,5th Quintile,Owner,2 rooms,0.04831,60,11177,0.04017,0.05688
987,987,2004,5th Quintile,Owner,3 rooms,0.14896,234,11177,0.13453,0.1658
988,988,2004,5th Quintile,Owner,4 rooms,0.23678,455,11177,0.2198,0.25951
989,989,2004,5th Quintile,Owner,5 rooms,0.24131,524,11177,0.2231,0.26141
990,990,2004,5th Quintile,Owner,6 rooms,0.15475,387,11177,0.14062,0.16857
991,991,2004,5th Quintile,Owner,7 rooms,0.08105,214,11177,0.06934,0.09235
992,992,2004,5th Quintile,Owner,8 rooms,0.04714,118,11177,0.0394,0.05658
993,993,2004,5th Quintile,Owner,9 rooms,0.01829,58,11177,0.01465,0.02367
994,994,2004,5th Quintile,Owner,10 or more rooms,0.02341,58,11177,0.01717,0.0295
995,995,2004,5th Quintile,Tenant,2 rooms,0.24026,146,11177,0.21227,0.2726
996,996,2004,5th Quintile,Tenant,3 rooms,0.42319,333,11177,0.39393,0.46098
997,997,2004,5th Quintile,Tenant,4 rooms,0.20657,205,11177,0.18176,0.23286
998,998,2004,5th Quintile,Tenant,5 rooms,0.10157,90,11177,0.08261,0.12068
999,999,2004,5th Quintile,Tenant,6 rooms,0.02841,38,11177,0.02137,0.03512
1000,1000,2005,1st Quintile,Owner,2 rooms,0.16204,35,10864,0.13155,0.18726
1001,1001,2005,1st Quintile,Owner,3 rooms,0.27175,82,10864,0.23559,0.30645
1002,1002,2005,1st Quintile,Owner,4 rooms,0.21304,70,10864,0.16877,0.25759
1003,1003,2005,1st Quintile,Owner,5 rooms,0.22616,63,10864,0.18579,0.27237
1004,1004,2005,1st Quintile,Owner,6 rooms,0.12702,37,10864,0.10266,0.15735
1005,1005,2005,1st Quintile,Tenant,1 room,0.10799,158,10864,0.09332,0.12037
1006,1006,2005,1st Quintile,Tenant,2 rooms,0.36584,541,10864,0.34659,0.38669
1007,1007,2005,1st Quintile,Tenant,3 rooms,0.37264,632,10864,0.3505,0.39317
1008,1008,2005,1st Quintile,Tenant,4 rooms,0.12385,221,10864,0.11002,0.13483
1009,1009,2005,1st Quintile,Tenant,5 rooms,0.02968,56,10864,0.02486,0.03522
1010,1010,2005,2nd Quintile,Owner,2 rooms,0.08238,51,10864,0.06875,0.09691
1011,1011,2005,2nd Quintile,Owner,3 rooms,0.25982,182,10864,0.23603,0.2879
1012,1012,2005,2nd Quintile,Owner,4 rooms,0.27172,207,10864,0.24356,0.30177
1013,1013,2005,2nd Quintile,Owner,5 rooms,0.19801,155,10864,0.18266,0.21995
1014,1014,2005,2nd Quintile,Owner,6 rooms,0.11397,90,10864,0.09811,0.13056
1015,1015,2005,2nd Quintile,Owner,7 rooms,0.0741,47,10864,0.05989,0.08957
1016,1016,2005,2nd Quintile,Tenant,1 room,0.05663,60,10864,0.04703,0.06583
1017,1017,2005,2nd Quintile,Tenant,2 rooms,0.32019,380,10864,0.29931,0.34161
1018,1018,2005,2nd Quintile,Tenant,3 rooms,0.4181,548,10864,0.39401,0.44104
1019,1019,2005,2nd Quintile,Tenant,4 rooms,0.15778,233,10864,0.14214,0.17119
1020,1020,2005,2nd Quintile,Tenant,5 rooms,0.04731,68,10864,0.03963,0.05687
1021,1021,2005,3rd Quintile,Owner,2 rooms,0.05068,42,10864,0.04171,0.06201
1022,1022,2005,3rd Quintile,Owner,3 rooms,0.21004,196,10864,0.19016,0.22909
1023,1023,2005,3rd Quintile,Owner,4 rooms,0.25858,260,10864,0.23874,0.28227
1024,1024,2005,3rd Quintile,Owner,5 rooms,0.25226,258,10864,0.23218,0.27656
1025,1025,2005,3rd Quintile,Owner,6 rooms,0.13051,122,10864,0.11313,0.1465
1026,1026,2005,3rd Quintile,Owner,7 rooms,0.06239,63,10864,0.05169,0.07534
1027,1027,2005,3rd Quintile,Owner,8 rooms,0.03554,37,10864,0.0288,0.04517
1028,1028,2005,3rd Quintile,Tenant,1 room,0.04943,41,10864,0.04018,0.05735
1029,1029,2005,3rd Quintile,Tenant,2 rooms,0.32775,311,10864,0.30281,0.3558
1030,1030,2005,3rd Quintile,Tenant,3 rooms,0.41724,455,10864,0.39395,0.44955
1031,1031,2005,3rd Quintile,Tenant,4 rooms,0.14512,178,10864,0.12899,0.16145
1032,1032,2005,3rd Quintile,Tenant,5 rooms,0.06045,75,10864,0.05046,0.06936
1033,1033,2005,4th Quintile,Owner,2 rooms,0.05063,47,10864,0.04266,0.05896
1034,1034,2005,4th Quintile,Owner,3 rooms,0.17382,202,10864,0.15569,0.19128
1035,1035,2005,4th Quintile,Owner,4 rooms,0.27976,345,10864,0.26033,0.29949
1036,1036,2005,4th Quintile,Owner,5 rooms,0.26018,336,10864,0.2392,0.27873
1037,1037,2005,4th Quintile,Owner,6 rooms,0.14684,214,10864,0.12946,0.16388
1038,1038,2005,4th Quintile,Owner,7 rooms,0.05542,91,10864,0.04483,0.06537
1039,1039,2005,4th Quintile,Owner,8 rooms,0.03335,47,10864,0.02753,0.0404
1040,1040,2005,4th Quintile,Tenant,2 rooms,0.32333,219,10864,0.29541,0.35642
1041,1041,2005,4th Quintile,Tenant,3 rooms,0.44296,389,10864,0.41745,0.4723
1042,1042,2005,4th Quintile,Tenant,4 rooms,0.15861,165,10864,0.13961,0.18043
1043,1043,2005,4th Quintile,Tenant,5 rooms,0.0751,66,10864,0.06321,0.08913
1044,1044,2005,5th Quintile,Owner,2 rooms,0.04085,49,10864,0.03373,0.04925
1045,1045,2005,5th Quintile,Owner,3 rooms,0.15893,229,10864,0.14446,0.17694
1046,1046,2005,5th Quintile,Owner,4 rooms,0.23054,418,10864,0.2116,0.24982
1047,1047,2005,5th Quintile,Owner,5 rooms,0.25551,502,10864,0.23451,0.2769
1048,1048,2005,5th Quintile,Owner,6 rooms,0.15399,353,10864,0.1373,0.17235
1049,1049,2005,5th Quintile,Owner,7 rooms,0.07889,205,10864,0.06889,0.08947
1050,1050,2005,5th Quintile,Owner,8 rooms,0.04357,109,10864,0.03637,0.05323
1051,1051,2005,5th Quintile,Owner,9 rooms,0.01601,52,10864,0.01284,0.02031
1052,1052,2005,5th Quintile,Owner,10 or more rooms,0.0217,49,10864,0.01644,0.02716
1053,1053,2005,5th Quintile,Tenant,2 rooms,0.22498,137,10864,0.19567,0.25374
1054,1054,2005,5th Quintile,Tenant,3 rooms,0.43154,341,10864,0.39343,0.46254
1055,1055,2005,5th Quintile,Tenant,4 rooms,0.21562,215,10864,0.19274,0.24133
1056,1056,2005,5th Quintile,Tenant,5 rooms,0.09265,87,10864,0.07599,0.10964
1057,1057,2005,5th Quintile,Tenant,6 rooms,0.03521,43,10864,0.02466,0.04403
1058,1058,2006,1st Quintile,Owner,2 rooms,0.13584,35,11924,0.11051,0.16384
1059,1059,2006,1st Quintile,Owner,3 rooms,0.30284,89,11924,0.26379,0.3423
1060,1060,2006,1st Quintile,Owner,4 rooms,0.22703,83,11924,0.1961,0.25718
1061,1061,2006,1st Quintile,Owner,5 rooms,0.22112,70,11924,0.19149,0.25907
1062,1062,2006,1st Quintile,Owner,6 rooms,0.11317,36,11924,0.08203,0.14709
1063,1063,2006,1st Quintile,Tenant,1 room,0.10978,166,11924,0.09894,0.12118
1064,1064,2006,1st Quintile,Tenant,2 rooms,0.36531,570,11924,0.35015,0.38287
1065,1065,2006,1st Quintile,Tenant,3 rooms,0.36433,668,11924,0.34677,0.38165
1066,1066,2006,1st Quintile,Tenant,4 rooms,0.1286,246,11924,0.11788,0.1389
1067,1067,2006,1st Quintile,Tenant,5 rooms,0.03198,61,11924,0.02613,0.03731
1068,1068,2006,2nd Quintile,Owner,2 rooms,0.08097,56,11924,0.06777,0.0916
1069,1069,2006,2nd Quintile,Owner,3 rooms,0.22806,174,11924,0.20597,0.25266
1070,1070,2006,2nd Quintile,Owner,4 rooms,0.28123,226,11924,0.25826,0.30519
1071,1071,2006,2nd Quintile,Owner,5 rooms,0.19833,160,11924,0.17654,0.22026
1072,1072,2006,2nd Quintile,Owner,6 rooms,0.13517,96,11924,0.11792,0.16061
1073,1073,2006,2nd Quintile,Owner,7 rooms,0.07625,55,11924,0.06354,0.09063
1074,1074,2006,2nd Quintile,Tenant,1 room,0.05501,59,11924,0.04768,0.06157
1075,1075,2006,2nd Quintile,Tenant,2 rooms,0.3281,411,11924,0.30812,0.34479
1076,1076,2006,2nd Quintile,Tenant,3 rooms,0.44173,620,11924,0.41651,0.46315
1077,1077,2006,2nd Quintile,Tenant,4 rooms,0.12708,227,11924,0.11554,0.14126
1078,1078,2006,2nd Quintile,Tenant,5 rooms,0.04808,72,11924,0.03844,0.05647
1079,1079,2006,3rd Quintile,Owner,2 rooms,0.04777,50,11924,0.04037,0.05603
1080,1080,2006,3rd Quintile,Owner,3 rooms,0.21651,232,11924,0.19701,0.2391
1081,1081,2006,3rd Quintile,Owner,4 rooms,0.2627,319,11924,0.24076,0.2869
1082,1082,2006,3rd Quintile,Owner,5 rooms,0.24483,291,11924,0.22245,0.26475
1083,1083,2006,3rd Quintile,Owner,6 rooms,0.14176,173,11924,0.12488,0.1602
1084,1084,2006,3rd Quintile,Owner,7 rooms,0.05636,77,11924,0.04708,0.0649
1085,1085,2006,3rd Quintile,Owner,8 rooms,0.03006,44,11924,0.02637,0.03505
1086,1086,2006,3rd Quintile,Tenant,1 room,0.04115,34,11924,0.03429,0.047
1087,1087,2006,3rd Quintile,Tenant,2 rooms,0.3372,336,11924,0.31522,0.3623
1088,1088,2006,3rd Quintile,Tenant,3 rooms,0.40911,503,11924,0.38779,0.43217
1089,1089,2006,3rd Quintile,Tenant,4 rooms,0.14905,201,11924,0.13535,0.16212
1090,1090,2006,3rd Quintile,Tenant,5 rooms,0.06349,83,11924,0.05366,0.07508
1091,1091,2006,4th Quintile,Owner,2 rooms,0.07459,73,11924,0.06517,0.08489
1092,1092,2006,4th Quintile,Owner,3 rooms,0.16574,216,11924,0.15007,0.18121
1093,1093,2006,4th Quintile,Owner,4 rooms,0.27543,381,11924,0.25649,0.29772
1094,1094,2006,4th Quintile,Owner,5 rooms,0.25876,376,11924,0.23605,0.28151
1095,1095,2006,4th Quintile,Owner,6 rooms,0.13363,223,11924,0.11839,0.14975
1096,1096,2006,4th Quintile,Owner,7 rooms,0.06336,121,11924,0.05489,0.07467
1097,1097,2006,4th Quintile,Owner,8 rooms,0.02849,50,11924,0.02408,0.03239
1098,1098,2006,4th Quintile,Tenant,1 room,0.04369,38,11924,0.03532,0.05255
1099,1099,2006,4th Quintile,Tenant,2 rooms,0.30794,257,11924,0.28397,0.33201
1100,1100,2006,4th Quintile,Tenant,3 rooms,0.4114,407,11924,0.37198,0.4338
1101,1101,2006,4th Quintile,Tenant,4 rooms,0.16506,198,11924,0.14785,0.18389
1102,1102,2006,4th Quintile,Tenant,5 rooms,0.07191,68,11924,0.06083,0.08156
1103,1103,2006,5th Quintile,Owner,2 rooms,0.0343,48,11924,0.02915,0.04062
1104,1104,2006,5th Quintile,Owner,3 rooms,0.16538,261,11924,0.14994,0.17989
1105,1105,2006,5th Quintile,Owner,4 rooms,0.22867,455,11924,0.21039,0.24467
1106,1106,2006,5th Quintile,Owner,5 rooms,0.22972,538,11924,0.20767,0.2473
1107,1107,2006,5th Quintile,Owner,6 rooms,0.16261,387,11924,0.14718,0.18236
1108,1108,2006,5th Quintile,Owner,7 rooms,0.09296,236,11924,0.08221,0.10601
1109,1109,2006,5th Quintile,Owner,8 rooms,0.04733,127,11924,0.03978,0.05585
1110,1110,2006,5th Quintile,Owner,9 rooms,0.02246,53,11924,0.0154,0.0299
1111,1111,2006,5th Quintile,Owner,10 or more rooms,0.01656,44,11924,0.01188,0.02099
1112,1112,2006,5th Quintile,Tenant,2 rooms,0.26437,169,11924,0.23305,0.29197
1113,1113,2006,5th Quintile,Tenant,3 rooms,0.40261,333,11924,0.3771,0.43305
1114,1114,2006,5th Quintile,Tenant,4 rooms,0.20879,208,11924,0.18662,0.23038
1115,1115,2006,5th Quintile,Tenant,5 rooms,0.09761,96,11924,0.08053,0.11574
1116,1116,2006,5th Quintile,Tenant,6 rooms,0.02662,38,11924,0.02009,0.0339
1117,1117,2007,1st Quintile,Owner,3 rooms,0.36432,88,11063,0.3137,0.41276
1118,1118,2007,1st Quintile,Owner,4 rooms,0.28021,76,11063,0.23993,0.32312
1119,1119,2007,1st Quintile,Owner,5 rooms,0.24208,57,11063,0.19666,0.30386
1120,1120,2007,1st Quintile,Owner,6 rooms,0.1134,31,11063,0.08641,0.14738
1121,1121,2007,1st Quintile,Tenant,1 room,0.10462,152,11063,0.09414,0.1158
1122,1122,2007,1st Quintile,Tenant,2 rooms,0.38098,541,11063,0.36096,0.39909
1123,1123,2007,1st Quintile,Tenant,3 rooms,0.34705,605,11063,0.32897,0.36688
1124,1124,2007,1st Quintile,Tenant,4 rooms,0.13361,246,11063,0.12349,0.14583
1125,1125,2007,1st Quintile,Tenant,5 rooms,0.03373,54,11063,0.02686,0.03986
1126,1126,2007,2nd Quintile,Owner,2 rooms,0.08483,46,11063,0.071,0.09876
1127,1127,2007,2nd Quintile,Owner,3 rooms,0.26851,177,11063,0.23879,0.29754
1128,1128,2007,2nd Quintile,Owner,4 rooms,0.24529,193,11063,0.22276,0.26979
1129,1129,2007,2nd Quintile,Owner,5 rooms,0.20797,154,11063,0.18419,0.23281
1130,1130,2007,2nd Quintile,Owner,6 rooms,0.12754,99,11063,0.10618,0.14723
1131,1131,2007,2nd Quintile,Owner,7 rooms,0.06586,52,11063,0.05321,0.07888
1132,1132,2007,2nd Quintile,Tenant,1 room,0.0507,53,11063,0.04252,0.05725
1133,1133,2007,2nd Quintile,Tenant,2 rooms,0.31293,372,11063,0.29323,0.33286
1134,1134,2007,2nd Quintile,Tenant,3 rooms,0.43069,615,11063,0.40459,0.4521
1135,1135,2007,2nd Quintile,Tenant,4 rooms,0.15844,237,11063,0.14361,0.17235
1136,1136,2007,2nd Quintile,Tenant,5 rooms,0.04723,72,11063,0.03903,0.05472
1137,1137,2007,3rd Quintile,Owner,2 rooms,0.05697,51,11063,0.04899,0.06707
1138,1138,2007,3rd Quintile,Owner,3 rooms,0.21266,214,11063,0.19068,0.23244
1139,1139,2007,3rd Quintile,Owner,4 rooms,0.26577,279,11063,0.24276,0.29332
1140,1140,2007,3rd Quintile,Owner,5 rooms,0.22887,262,11063,0.20931,0.24729
1141,1141,2007,3rd Quintile,Owner,6 rooms,0.14678,171,11063,0.13081,0.16282
1142,1142,2007,3rd Quintile,Owner,7 rooms,0.06626,81,11063,0.0531,0.07871
1143,1143,2007,3rd Quintile,Owner,8 rooms,0.02269,32,11063,0.01839,0.02727
1144,1144,2007,3rd Quintile,Tenant,1 room,0.05547,40,11063,0.04918,0.06268
1145,1145,2007,3rd Quintile,Tenant,2 rooms,0.31412,284,11063,0.29125,0.33803
1146,1146,2007,3rd Quintile,Tenant,3 rooms,0.41289,455,11063,0.387,0.43762
1147,1147,2007,3rd Quintile,Tenant,4 rooms,0.15798,203,11063,0.14342,0.17272
1148,1148,2007,3rd Quintile,Tenant,5 rooms,0.05953,71,11063,0.05138,0.07058
1149,1149,2007,4th Quintile,Owner,2 rooms,0.05393,56,11063,0.04555,0.06293
1150,1150,2007,4th Quintile,Owner,3 rooms,0.16527,201,11063,0.14834,0.18187
1151,1151,2007,4th Quintile,Owner,4 rooms,0.28364,372,11063,0.2652,0.30556
1152,1152,2007,4th Quintile,Owner,5 rooms,0.23294,338,11063,0.21561,0.25163
1153,1153,2007,4th Quintile,Owner,6 rooms,0.15825,236,11063,0.14068,0.17639
1154,1154,2007,4th Quintile,Owner,7 rooms,0.07546,116,11063,0.06232,0.09096
1155,1155,2007,4th Quintile,Owner,8 rooms,0.03051,46,11063,0.02317,0.0391
1156,1156,2007,4th Quintile,Tenant,2 rooms,0.34107,242,11063,0.31234,0.36909
1157,1157,2007,4th Quintile,Tenant,3 rooms,0.43414,374,11063,0.40589,0.4668
1158,1158,2007,4th Quintile,Tenant,4 rooms,0.16135,178,11063,0.14202,0.17918
1159,1159,2007,4th Quintile,Tenant,5 rooms,0.06343,63,11063,0.05099,0.0745
1160,1160,2007,5th Quintile,Owner,2 rooms,0.02422,40,11063,0.01825,0.0309
1161,1161,2007,5th Quintile,Owner,3 rooms,0.15154,229,11063,0.13486,0.16897
1162,1162,2007,5th Quintile,Owner,4 rooms,0.23045,427,11063,0.2107,0.25049
1163,1163,2007,5th Quintile,Owner,5 rooms,0.24554,519,11063,0.22313,0.26533
1164,1164,2007,5th Quintile,Owner,6 rooms,0.16048,363,11063,0.14482,0.17582
1165,1165,2007,5th Quintile,Owner,7 rooms,0.09475,237,11063,0.08055,0.10713
1166,1166,2007,5th Quintile,Owner,8 rooms,0.04867,116,11063,0.04137,0.05703
1167,1167,2007,5th Quintile,Owner,9 rooms,0.0221,55,11063,0.01749,0.02841
1168,1168,2007,5th Quintile,Owner,10 or more rooms,0.02225,44,11063,0.01631,0.03014
1169,1169,2007,5th Quintile,Tenant,2 rooms,0.23661,139,11063,0.205,0.26924
1170,1170,2007,5th Quintile,Tenant,3 rooms,0.41899,310,11063,0.38698,0.45681
1171,1171,2007,5th Quintile,Tenant,4 rooms,0.21897,184,11063,0.1935,0.24989
1172,1172,2007,5th Quintile,Tenant,5 rooms,0.08702,75,11063,0.0681,0.10606
1173,1173,2007,5th Quintile,Tenant,6 rooms,0.03841,40,11063,0.02985,0.04932
1174,1174,2008,1st Quintile,Owner,2 rooms,0.15565,36,10517,0.12594,0.18459
1175,1175,2008,1st Quintile,Owner,3 rooms,0.28869,87,10517,0.24773,0.33577
1176,1176,2008,1st Quintile,Owner,4 rooms,0.20138,66,10517,0.17043,0.24141
1177,1177,2008,1st Quintile,Owner,5 rooms,0.24149,71,10517,0.20121,0.28598
1178,1178,2008,1st Quintile,Owner,6 rooms,0.11278,36,10517,0.08372,0.14554
1179,1179,2008,1st Quintile,Tenant,1 room,0.09708,138,10517,0.08618,0.10882
1180,1180,2008,1st Quintile,Tenant,2 rooms,0.38598,517,10517,0.36455,0.40634
1181,1181,2008,1st Quintile,Tenant,3 rooms,0.34947,591,10517,0.32925,0.36873
1182,1182,2008,1st Quintile,Tenant,4 rooms,0.12825,219,10517,0.11594,0.14121
1183,1183,2008,1st Quintile,Tenant,5 rooms,0.03922,54,10517,0.03225,0.04648
1184,1184,2008,2nd Quintile,Owner,2 rooms,0.07488,39,10517,0.06276,0.08578
1185,1185,2008,2nd Quintile,Owner,3 rooms,0.23245,160,10517,0.2082,0.26201
1186,1186,2008,2nd Quintile,Owner,4 rooms,0.286,205,10517,0.25585,0.31551
1187,1187,2008,2nd Quintile,Owner,5 rooms,0.20636,157,10517,0.18212,0.23251
1188,1188,2008,2nd Quintile,Owner,6 rooms,0.12555,100,10517,0.10641,0.14675
1189,1189,2008,2nd Quintile,Owner,7 rooms,0.07476,51,10517,0.0584,0.09671
1190,1190,2008,2nd Quintile,Tenant,1 room,0.0458,46,10517,0.03858,0.0545
1191,1191,2008,2nd Quintile,Tenant,2 rooms,0.3231,337,10517,0.30216,0.34892
1192,1192,2008,2nd Quintile,Tenant,3 rooms,0.45123,550,10517,0.42246,0.47248
1193,1193,2008,2nd Quintile,Tenant,4 rooms,0.13908,216,10517,0.12583,0.15519
1194,1194,2008,2nd Quintile,Tenant,5 rooms,0.04079,50,10517,0.03277,0.05052
1195,1195,2008,3rd Quintile,Owner,2 rooms,0.04961,43,10517,0.03959,0.05939
1196,1196,2008,3rd Quintile,Owner,3 rooms,0.20517,210,10517,0.18829,0.22688
1197,1197,2008,3rd Quintile,Owner,4 rooms,0.27014,273,10517,0.24828,0.29354
1198,1198,2008,3rd Quintile,Owner,5 rooms,0.23789,264,10517,0.21391,0.26081
1199,1199,2008,3rd Quintile,Owner,6 rooms,0.13619,161,10517,0.11905,0.15047
1200,1200,2008,3rd Quintile,Owner,7 rooms,0.07077,72,10517,0.05806,0.08619
1201,1201,2008,3rd Quintile,Owner,8 rooms,0.03025,32,10517,0.02315,0.03854
1202,1202,2008,3rd Quintile,Tenant,1 room,0.05132,39,10517,0.042,0.06103
1203,1203,2008,3rd Quintile,Tenant,2 rooms,0.31928,285,10517,0.29479,0.34509
1204,1204,2008,3rd Quintile,Tenant,3 rooms,0.3916,456,10517,0.36323,0.41524
1205,1205,2008,3rd Quintile,Tenant,4 rooms,0.15024,178,10517,0.1334,0.16623
1206,1206,2008,3rd Quintile,Tenant,5 rooms,0.06503,76,10517,0.05255,0.07686
1207,1207,2008,3rd Quintile,Tenant,6 rooms,0.02253,33,10517,0.01582,0.02884
1208,1208,2008,4th Quintile,Owner,2 rooms,0.0491,46,10517,0.04147,0.0584
1209,1209,2008,4th Quintile,Owner,3 rooms,0.17804,201,10517,0.16074,0.19511
1210,1210,2008,4th Quintile,Owner,4 rooms,0.28574,338,10517,0.26298,0.30979
1211,1211,2008,4th Quintile,Owner,5 rooms,0.23966,314,10517,0.21851,0.26256
1212,1212,2008,4th Quintile,Owner,6 rooms,0.15471,206,10517,0.13754,0.17414
1213,1213,2008,4th Quintile,Owner,7 rooms,0.05657,96,10517,0.04454,0.06485
1214,1214,2008,4th Quintile,Owner,8 rooms,0.03618,49,10517,0.02738,0.04556
1215,1215,2008,4th Quintile,Tenant,2 rooms,0.31242,219,10517,0.28357,0.34228
1216,1216,2008,4th Quintile,Tenant,3 rooms,0.44746,344,10517,0.41179,0.47752
1217,1217,2008,4th Quintile,Tenant,4 rooms,0.17904,181,10517,0.15892,0.20513
1218,1218,2008,4th Quintile,Tenant,5 rooms,0.06107,53,10517,0.04938,0.07467
1219,1219,2008,5th Quintile,Owner,2 rooms,0.03614,47,10517,0.02825,0.04389
1220,1220,2008,5th Quintile,Owner,3 rooms,0.12486,196,10517,0.10908,0.13984
1221,1221,2008,5th Quintile,Owner,4 rooms,0.2323,418,10517,0.21407,0.2515
1222,1222,2008,5th Quintile,Owner,5 rooms,0.26325,516,10517,0.24187,0.28673
1223,1223,2008,5th Quintile,Owner,6 rooms,0.16447,340,10517,0.14963,0.18305
1224,1224,2008,5th Quintile,Owner,7 rooms,0.08426,209,10517,0.07295,0.09533
1225,1225,2008,5th Quintile,Owner,8 rooms,0.04333,110,10517,0.03632,0.04989
1226,1226,2008,5th Quintile,Owner,9 rooms,0.02364,56,10517,0.01852,0.02956
1227,1227,2008,5th Quintile,Owner,10 or more rooms,0.02776,46,10517,0.02023,0.0359
1228,1228,2008,5th Quintile,Tenant,2 rooms,0.22955,122,10517,0.19868,0.26684
1229,1229,2008,5th Quintile,Tenant,3 rooms,0.41804,273,10517,0.37721,0.45797
1230,1230,2008,5th Quintile,Tenant,4 rooms,0.21632,175,10517,0.18995,0.24412
1231,1231,2008,5th Quintile,Tenant,5 rooms,0.10077,77,10517,0.07671,0.12588
1232,1232,2008,5th Quintile,Tenant,6 rooms,0.03532,37,10517,0.02668,0.04243
