,Unnamed: 0,year,bula_h,quintil_oecd_hh,hgroom,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
3306,3306,2016,Bavaria,5th Quintile,6 rooms,0.15044,94,12238,0.11755,0.18116
3307,3307,2016,Bavaria,5th Quintile,7 rooms,0.09165,43,12238,0.0632,0.13198
3308,3308,2016,Berlin,1st Quintile,1 room,0.18355,34,12238,0.13203,0.25854
3309,3309,2016,Berlin,1st Quintile,2 rooms,0.51167,62,12238,0.38691,0.64127
3310,3310,2016,Berlin,1st Quintile,3 rooms,0.24251,75,12238,0.1684,0.31294
3311,3311,2016,Berlin,1st Quintile,4 rooms,0.06226,31,12238,0.04024,0.08917
3312,3312,2016,Berlin,2nd Quintile,2 rooms,0.50611,37,12238,0.39774,0.61749
3313,3313,2016,Berlin,2nd Quintile,3 rooms,0.49389,46,12238,0.35466,0.67553
3314,3314,2016,Berlin,3rd Quintile,3 rooms,1.0,49,12238,0.75711,1.30123
3315,3315,2016,Berlin,4th Quintile,3 rooms,1.0,44,12238,0.75449,1.3454
3316,3316,2016,Berlin,5th Quintile,3 rooms,1.0,33,12238,0.72703,1.35258
3317,3317,2016,Brandenburg,1st Quintile,2 rooms,0.34077,34,12238,0.18797,0.49766
3318,3318,2016,Brandenburg,1st Quintile,3 rooms,0.45305,89,12238,0.29022,0.64694
3319,3319,2016,Brandenburg,1st Quintile,4 rooms,0.20617,64,12238,0.11834,0.30006
3320,3320,2016,Brandenburg,2nd Quintile,3 rooms,1.0,61,12238,0.77397,1.26657
3321,3321,2016,Brandenburg,3rd Quintile,3 rooms,1.0,57,12238,0.77628,1.2559
3322,3322,2016,Mecklenburg-Western Pomerania,1st Quintile,2 rooms,0.4835,35,12238,0.34868,0.69111
3323,3323,2016,Mecklenburg-Western Pomerania,1st Quintile,3 rooms,0.36347,59,12238,0.22984,0.52378
3324,3324,2016,Mecklenburg-Western Pomerania,1st Quintile,4 rooms,0.15303,35,12238,0.07748,0.23933
3325,3325,2016,Mecklenburg-Western Pomerania,2nd Quintile,3 rooms,1.0,36,12238,0.72709,1.33717
3326,3326,2016,Saxony,1st Quintile,2 rooms,0.39699,81,12238,0.29045,0.5196
3327,3327,2016,Saxony,1st Quintile,3 rooms,0.47036,128,12238,0.35722,0.59554
3328,3328,2016,Saxony,1st Quintile,4 rooms,0.13265,59,12238,0.08575,0.19937
3329,3329,2016,Saxony,2nd Quintile,2 rooms,0.27428,48,12238,0.22302,0.33533
3330,3330,2016,Saxony,2nd Quintile,3 rooms,0.56296,110,12238,0.47205,0.67018
3331,3331,2016,Saxony,2nd Quintile,4 rooms,0.16275,46,12238,0.12061,0.22295
3332,3332,2016,Saxony,3rd Quintile,3 rooms,0.63834,75,12238,0.50631,0.791
3333,3333,2016,Saxony,3rd Quintile,4 rooms,0.36166,60,12238,0.2581,0.47699
3334,3334,2016,Saxony,4th Quintile,3 rooms,0.56412,35,12238,0.38823,0.76803
3335,3335,2016,Saxony,4th Quintile,4 rooms,0.43588,34,12238,0.29588,0.58638
3336,3336,2016,Saxony-Anhalt,1st Quintile,2 rooms,0.51383,60,12238,0.37356,0.68097
3337,3337,2016,Saxony-Anhalt,1st Quintile,3 rooms,0.26393,85,12238,0.19217,0.34804
3338,3338,2016,Saxony-Anhalt,1st Quintile,4 rooms,0.22224,52,12238,0.1426,0.32395
3339,3339,2016,Saxony-Anhalt,2nd Quintile,3 rooms,0.67781,57,12238,0.51809,0.82718
3340,3340,2016,Saxony-Anhalt,2nd Quintile,4 rooms,0.32219,36,12238,0.23937,0.42466
3341,3341,2016,Saxony-Anhalt,3rd Quintile,3 rooms,1.0,37,12238,0.73757,1.2399
3342,3342,2016,Thuringa,1st Quintile,2 rooms,0.53637,55,12238,0.37687,0.70564
3343,3343,2016,Thuringa,1st Quintile,3 rooms,0.35288,81,12238,0.22269,0.4743
3344,3344,2016,Thuringa,1st Quintile,4 rooms,0.11075,33,12238,0.07587,0.15557
3345,3345,2016,Thuringa,2nd Quintile,3 rooms,0.6995,51,12238,0.50845,0.86601
3346,3346,2016,Thuringa,2nd Quintile,4 rooms,0.3005,33,12238,0.2244,0.39054
3347,3347,2016,Thuringa,3rd Quintile,3 rooms,1.0,32,12238,0.71237,1.28661
3348,3348,2017,Schleswig-Holstein,1st Quintile,2 rooms,0.48641,65,13877,0.32427,0.64327
3349,3349,2017,Schleswig-Holstein,1st Quintile,3 rooms,0.3965,94,13877,0.25048,0.56923
3350,3350,2017,Schleswig-Holstein,1st Quintile,4 rooms,0.11708,55,13877,0.0734,0.16533
3351,3351,2017,Schleswig-Holstein,2nd Quintile,3 rooms,1.0,38,13877,0.71226,1.36954
3352,3352,2017,Schleswig-Holstein,3rd Quintile,4 rooms,1.0,33,13877,0.62038,1.3262
3353,3353,2017,Schleswig-Holstein,4th Quintile,4 rooms,1.0,32,13877,0.74266,1.24091
3354,3354,2017,Hamburg,1st Quintile,3 rooms,1.0,44,13877,0.67463,1.43769
3355,3355,2017,Lower Saxony,1st Quintile,1 room,0.06251,40,13877,0.03552,0.09547
3356,3356,2017,Lower Saxony,1st Quintile,2 rooms,0.29891,120,13877,0.22464,0.40112
3357,3357,2017,Lower Saxony,1st Quintile,3 rooms,0.306,241,13877,0.23741,0.37537
3358,3358,2017,Lower Saxony,1st Quintile,4 rooms,0.21493,156,13877,0.14917,0.27948
3359,3359,2017,Lower Saxony,1st Quintile,5 rooms,0.05796,45,13877,0.02613,0.10593
3360,3360,2017,Lower Saxony,1st Quintile,6 rooms,0.05969,33,13877,0.03271,0.08916
3361,3361,2017,Lower Saxony,2nd Quintile,2 rooms,0.24588,49,13877,0.17755,0.31501
3362,3362,2017,Lower Saxony,2nd Quintile,3 rooms,0.35953,85,13877,0.28222,0.44788
3363,3363,2017,Lower Saxony,2nd Quintile,4 rooms,0.18593,71,13877,0.14096,0.2325
3364,3364,2017,Lower Saxony,2nd Quintile,5 rooms,0.20866,56,13877,0.14625,0.28112
3365,3365,2017,Lower Saxony,3rd Quintile,3 rooms,0.39211,66,13877,0.29792,0.4764
3366,3366,2017,Lower Saxony,3rd Quintile,4 rooms,0.22968,54,13877,0.16187,0.30773
3367,3367,2017,Lower Saxony,3rd Quintile,5 rooms,0.24842,63,13877,0.18495,0.29749
3368,3368,2017,Lower Saxony,3rd Quintile,6 rooms,0.12978,40,13877,0.07962,0.19104
3369,3369,2017,Lower Saxony,4th Quintile,3 rooms,0.25512,57,13877,0.19545,0.31695
3370,3370,2017,Lower Saxony,4th Quintile,4 rooms,0.36083,72,13877,0.28745,0.45475
3371,3371,2017,Lower Saxony,4th Quintile,5 rooms,0.20325,67,13877,0.15062,0.25938
3372,3372,2017,Lower Saxony,4th Quintile,6 rooms,0.1808,46,13877,0.12549,0.23692
3373,3373,2017,Lower Saxony,5th Quintile,4 rooms,0.31129,62,13877,0.23088,0.39983
3374,3374,2017,Lower Saxony,5th Quintile,5 rooms,0.35943,69,13877,0.29155,0.44051
3375,3375,2017,Lower Saxony,5th Quintile,6 rooms,0.21591,59,13877,0.1683,0.26565
3376,3376,2017,Lower Saxony,5th Quintile,7 rooms,0.11336,39,13877,0.08082,0.15332
3377,3377,2017,Bremen,1st Quintile,3 rooms,1.0,36,13877,0.49974,1.41987
3378,3378,2017,North Rhine-Westphalia,1st Quintile,1 room,0.11253,102,13877,0.08528,0.14464
3379,3379,2017,North Rhine-Westphalia,1st Quintile,2 rooms,0.30879,293,13877,0.25832,0.37509
3380,3380,2017,North Rhine-Westphalia,1st Quintile,3 rooms,0.35491,502,13877,0.30356,0.40922
3381,3381,2017,North Rhine-Westphalia,1st Quintile,4 rooms,0.13802,258,13877,0.10719,0.16871
3382,3382,2017,North Rhine-Westphalia,1st Quintile,5 rooms,0.06405,89,13877,0.04094,0.08402
3383,3383,2017,North Rhine-Westphalia,1st Quintile,6 rooms,0.0217,31,13877,0.01085,0.03881
3384,3384,2017,North Rhine-Westphalia,2nd Quintile,2 rooms,0.27909,102,13877,0.22749,0.33329
3385,3385,2017,North Rhine-Westphalia,2nd Quintile,3 rooms,0.37217,218,13877,0.32058,0.42023
3386,3386,2017,North Rhine-Westphalia,2nd Quintile,4 rooms,0.19426,136,13877,0.16374,0.23469
3387,3387,2017,North Rhine-Westphalia,2nd Quintile,5 rooms,0.08578,68,13877,0.06123,0.11293
3388,3388,2017,North Rhine-Westphalia,2nd Quintile,6 rooms,0.06871,44,13877,0.04751,0.09409
3389,3389,2017,North Rhine-Westphalia,3rd Quintile,2 rooms,0.15845,89,13877,0.12796,0.19146
3390,3390,2017,North Rhine-Westphalia,3rd Quintile,3 rooms,0.40295,183,13877,0.3508,0.45112
3391,3391,2017,North Rhine-Westphalia,3rd Quintile,4 rooms,0.24109,136,13877,0.19932,0.28458
3392,3392,2017,North Rhine-Westphalia,3rd Quintile,5 rooms,0.12197,87,13877,0.09711,0.14907
3393,3393,2017,North Rhine-Westphalia,3rd Quintile,6 rooms,0.07554,55,13877,0.05796,0.09538
3394,3394,2017,North Rhine-Westphalia,4th Quintile,2 rooms,0.1475,64,13877,0.12113,0.17759
3395,3395,2017,North Rhine-Westphalia,4th Quintile,3 rooms,0.26589,149,13877,0.22611,0.30261
3396,3396,2017,North Rhine-Westphalia,4th Quintile,4 rooms,0.23477,139,13877,0.19926,0.27028
3397,3397,2017,North Rhine-Westphalia,4th Quintile,5 rooms,0.19938,114,13877,0.15765,0.24019
3398,3398,2017,North Rhine-Westphalia,4th Quintile,6 rooms,0.10608,89,13877,0.08836,0.12716
3399,3399,2017,North Rhine-Westphalia,4th Quintile,7 rooms,0.04638,43,13877,0.03249,0.06643
3400,3400,2017,North Rhine-Westphalia,5th Quintile,3 rooms,0.26849,131,13877,0.22475,0.31617
3401,3401,2017,North Rhine-Westphalia,5th Quintile,4 rooms,0.21393,143,13877,0.17984,0.25141
3402,3402,2017,North Rhine-Westphalia,5th Quintile,5 rooms,0.24739,145,13877,0.21385,0.28757
3403,3403,2017,North Rhine-Westphalia,5th Quintile,6 rooms,0.1376,99,13877,0.10755,0.16631
3404,3404,2017,North Rhine-Westphalia,5th Quintile,7 rooms,0.07944,56,13877,0.05869,0.09751
3405,3405,2017,North Rhine-Westphalia,5th Quintile,8 rooms,0.05315,37,13877,0.03821,0.06944
3406,3406,2017,Hesse,1st Quintile,1 room,0.09115,47,13877,0.0489,0.14383
3407,3407,2017,Hesse,1st Quintile,2 rooms,0.47021,108,13877,0.36816,0.58908
3408,3408,2017,Hesse,1st Quintile,3 rooms,0.34545,141,13877,0.24172,0.44307
3409,3409,2017,Hesse,1st Quintile,4 rooms,0.09318,85,13877,0.06111,0.13522
3410,3410,2017,Hesse,2nd Quintile,3 rooms,0.6588,53,13877,0.48876,0.82359
3411,3411,2017,Hesse,2nd Quintile,4 rooms,0.3412,41,13877,0.20825,0.48726
3412,3412,2017,Hesse,3rd Quintile,3 rooms,0.64201,73,13877,0.4948,0.79908
3413,3413,2017,Hesse,3rd Quintile,4 rooms,0.35799,47,13877,0.26607,0.47059
3414,3414,2017,Hesse,4th Quintile,3 rooms,0.37878,52,13877,0.2856,0.48665
3415,3415,2017,Hesse,4th Quintile,4 rooms,0.19205,34,13877,0.13411,0.26601
3416,3416,2017,Hesse,4th Quintile,5 rooms,0.26478,36,13877,0.18422,0.34765
3417,3417,2017,Hesse,4th Quintile,6 rooms,0.16438,31,13877,0.12067,0.22226
3418,3418,2017,Hesse,5th Quintile,3 rooms,0.28987,46,13877,0.22531,0.36925
3419,3419,2017,Hesse,5th Quintile,4 rooms,0.26869,53,13877,0.19563,0.34178
3420,3420,2017,Hesse,5th Quintile,5 rooms,0.23714,56,13877,0.18266,0.30495
3421,3421,2017,Hesse,5th Quintile,6 rooms,0.2043,41,13877,0.14597,0.26508
3422,3422,2017,"Rhineland-Palatinate, Saarland",1st Quintile,2 rooms,0.47462,87,13877,0.32972,0.63787
3423,3423,2017,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.31323,120,13877,0.23119,0.41912
3424,3424,2017,"Rhineland-Palatinate, Saarland",1st Quintile,4 rooms,0.21215,74,13877,0.11959,0.29268
3425,3425,2017,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.49254,62,13877,0.37282,0.61198
3426,3426,2017,"Rhineland-Palatinate, Saarland",2nd Quintile,4 rooms,0.25978,33,13877,0.18466,0.3541
3427,3427,2017,"Rhineland-Palatinate, Saarland",2nd Quintile,5 rooms,0.24768,37,13877,0.17336,0.31449
3428,3428,2017,"Rhineland-Palatinate, Saarland",3rd Quintile,3 rooms,0.63711,42,13877,0.48683,0.82078
3429,3429,2017,"Rhineland-Palatinate, Saarland",3rd Quintile,4 rooms,0.36289,34,13877,0.26888,0.50217
3430,3430,2017,"Rhineland-Palatinate, Saarland",4th Quintile,3 rooms,0.18423,31,13877,0.10754,0.26491
3431,3431,2017,"Rhineland-Palatinate, Saarland",4th Quintile,4 rooms,0.30581,32,13877,0.22608,0.41064
3432,3432,2017,"Rhineland-Palatinate, Saarland",4th Quintile,5 rooms,0.29052,39,13877,0.20202,0.39444
3433,3433,2017,"Rhineland-Palatinate, Saarland",4th Quintile,6 rooms,0.21944,37,13877,0.16628,0.28931
3434,3434,2017,"Rhineland-Palatinate, Saarland",5th Quintile,5 rooms,0.47295,31,13877,0.37209,0.56425
3435,3435,2017,"Rhineland-Palatinate, Saarland",5th Quintile,6 rooms,0.52705,36,13877,0.3769,0.68158
3436,3436,2017,Baden-Wuerttemberg,1st Quintile,1 room,0.12949,44,13877,0.09168,0.18456
3437,3437,2017,Baden-Wuerttemberg,1st Quintile,2 rooms,0.33886,103,13877,0.25721,0.43639
3438,3438,2017,Baden-Wuerttemberg,1st Quintile,3 rooms,0.34573,165,13877,0.25993,0.43869
3439,3439,2017,Baden-Wuerttemberg,1st Quintile,4 rooms,0.10163,96,13877,0.0592,0.15013
3440,3440,2017,Baden-Wuerttemberg,1st Quintile,5 rooms,0.08429,47,13877,0.04638,0.12582
3441,3441,2017,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.19651,43,13877,0.14657,0.25552
3442,3442,2017,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.42967,119,13877,0.34464,0.51117
3443,3443,2017,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.24647,65,13877,0.1835,0.30972
3444,3444,2017,Baden-Wuerttemberg,2nd Quintile,5 rooms,0.12736,38,13877,0.0896,0.17421
3445,3445,2017,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.18761,35,13877,0.14883,0.23116
3446,3446,2017,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.31633,83,13877,0.24673,0.38398
3447,3447,2017,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.28402,84,13877,0.22734,0.35286
3448,3448,2017,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.21204,62,13877,0.15384,0.27626
3449,3449,2017,Baden-Wuerttemberg,4th Quintile,2 rooms,0.09993,31,13877,0.07668,0.13049
3450,3450,2017,Baden-Wuerttemberg,4th Quintile,3 rooms,0.26678,83,13877,0.21722,0.31283
3451,3451,2017,Baden-Wuerttemberg,4th Quintile,4 rooms,0.27547,98,13877,0.21676,0.34867
3452,3452,2017,Baden-Wuerttemberg,4th Quintile,5 rooms,0.19382,89,13877,0.15943,0.23577
3453,3453,2017,Baden-Wuerttemberg,4th Quintile,6 rooms,0.10008,49,13877,0.0719,0.13295
3454,3454,2017,Baden-Wuerttemberg,4th Quintile,7 rooms,0.06391,36,13877,0.0373,0.09676
3455,3455,2017,Baden-Wuerttemberg,5th Quintile,3 rooms,0.22658,74,13877,0.18298,0.27058
3456,3456,2017,Baden-Wuerttemberg,5th Quintile,4 rooms,0.25402,92,13877,0.20478,0.30802
3457,3457,2017,Baden-Wuerttemberg,5th Quintile,5 rooms,0.21826,87,13877,0.16911,0.27149
3458,3458,2017,Baden-Wuerttemberg,5th Quintile,6 rooms,0.21089,92,13877,0.15674,0.26432
3459,3459,2017,Baden-Wuerttemberg,5th Quintile,7 rooms,0.09025,45,13877,0.07097,0.1144
3460,3460,2017,Bavaria,1st Quintile,1 room,0.09472,54,13877,0.06439,0.12032
3461,3461,2017,Bavaria,1st Quintile,2 rooms,0.37875,149,13877,0.29558,0.45613
3462,3462,2017,Bavaria,1st Quintile,3 rooms,0.37714,241,13877,0.31072,0.45534
3463,3463,2017,Bavaria,1st Quintile,4 rooms,0.10928,106,13877,0.08514,0.13773
3464,3464,2017,Bavaria,1st Quintile,5 rooms,0.04011,42,13877,0.01814,0.06139
3465,3465,2017,Bavaria,2nd Quintile,2 rooms,0.17734,70,13877,0.13519,0.22768
3466,3466,2017,Bavaria,2nd Quintile,3 rooms,0.41779,178,13877,0.35365,0.49182
3467,3467,2017,Bavaria,2nd Quintile,4 rooms,0.22168,103,13877,0.1728,0.27834
3468,3468,2017,Bavaria,2nd Quintile,5 rooms,0.12787,73,13877,0.09718,0.15934
3469,3469,2017,Bavaria,2nd Quintile,6 rooms,0.05532,33,13877,0.02863,0.0822
3470,3470,2017,Bavaria,3rd Quintile,2 rooms,0.18959,69,13877,0.15474,0.22574
3471,3471,2017,Bavaria,3rd Quintile,3 rooms,0.26899,123,13877,0.22311,0.32697
3472,3472,2017,Bavaria,3rd Quintile,4 rooms,0.24454,110,13877,0.20356,0.29139
3473,3473,2017,Bavaria,3rd Quintile,5 rooms,0.13914,78,13877,0.1072,0.18059
3474,3474,2017,Bavaria,3rd Quintile,6 rooms,0.08188,50,13877,0.05791,0.10293
3475,3475,2017,Bavaria,3rd Quintile,7 rooms,0.07586,31,13877,0.04936,0.11269
3476,3476,2017,Bavaria,4th Quintile,2 rooms,0.12132,51,13877,0.08998,0.15018
3477,3477,2017,Bavaria,4th Quintile,3 rooms,0.29101,118,13877,0.24029,0.34345
3478,3478,2017,Bavaria,4th Quintile,4 rooms,0.19794,92,13877,0.16033,0.24124
3479,3479,2017,Bavaria,4th Quintile,5 rooms,0.23327,121,13877,0.19234,0.28405
3480,3480,2017,Bavaria,4th Quintile,6 rooms,0.10252,72,13877,0.07995,0.12823
3481,3481,2017,Bavaria,4th Quintile,7 rooms,0.05395,31,13877,0.03792,0.07429
3482,3482,2017,Bavaria,5th Quintile,2 rooms,0.12689,47,13877,0.09591,0.15895
3483,3483,2017,Bavaria,5th Quintile,3 rooms,0.23621,113,13877,0.20326,0.27097
3484,3484,2017,Bavaria,5th Quintile,4 rooms,0.20771,101,13877,0.17187,0.24796
3485,3485,2017,Bavaria,5th Quintile,5 rooms,0.20423,111,13877,0.1723,0.25285
3486,3486,2017,Bavaria,5th Quintile,6 rooms,0.15165,101,13877,0.11796,0.19519
3487,3487,2017,Bavaria,5th Quintile,7 rooms,0.0733,47,13877,0.05295,0.10305
3488,3488,2017,Berlin,1st Quintile,1 room,0.29512,42,13877,0.22018,0.37372
3489,3489,2017,Berlin,1st Quintile,2 rooms,0.42828,70,13877,0.32113,0.54386
3490,3490,2017,Berlin,1st Quintile,3 rooms,0.2766,72,13877,0.20678,0.3521
3491,3491,2017,Berlin,2nd Quintile,2 rooms,0.62245,52,13877,0.51175,0.76894
3492,3492,2017,Berlin,2nd Quintile,3 rooms,0.37755,58,13877,0.27959,0.48956
3493,3493,2017,Berlin,3rd Quintile,3 rooms,1.0,47,13877,0.72458,1.32511
3494,3494,2017,Berlin,4th Quintile,3 rooms,1.0,47,13877,0.7363,1.27116
3495,3495,2017,Berlin,5th Quintile,3 rooms,1.0,39,13877,0.78311,1.26874
3496,3496,2017,Brandenburg,1st Quintile,2 rooms,0.37181,43,13877,0.2751,0.47228
3497,3497,2017,Brandenburg,1st Quintile,3 rooms,0.4039,90,13877,0.30101,0.55356
3498,3498,2017,Brandenburg,1st Quintile,4 rooms,0.22429,56,13877,0.12657,0.34932
3499,3499,2017,Brandenburg,2nd Quintile,3 rooms,0.74895,75,13877,0.59725,0.95123
3500,3500,2017,Brandenburg,2nd Quintile,4 rooms,0.25105,37,13877,0.18039,0.34203
3501,3501,2017,Brandenburg,3rd Quintile,3 rooms,0.6737,50,13877,0.55556,0.83812
3502,3502,2017,Brandenburg,3rd Quintile,4 rooms,0.3263,32,13877,0.1889,0.48418
3503,3503,2017,Mecklenburg-Western Pomerania,1st Quintile,2 rooms,0.61199,39,13877,0.4445,0.8189
3504,3504,2017,Mecklenburg-Western Pomerania,1st Quintile,3 rooms,0.38801,64,13877,0.2681,0.51854
3505,3505,2017,Mecklenburg-Western Pomerania,2nd Quintile,3 rooms,1.0,33,13877,0.72877,1.43116
3506,3506,2017,Saxony,1st Quintile,2 rooms,0.43783,88,13877,0.36747,0.53032
3507,3507,2017,Saxony,1st Quintile,3 rooms,0.43331,122,13877,0.33045,0.54191
3508,3508,2017,Saxony,1st Quintile,4 rooms,0.12886,69,13877,0.08093,0.19174
3509,3509,2017,Saxony,2nd Quintile,2 rooms,0.32873,47,13877,0.25967,0.40439
3510,3510,2017,Saxony,2nd Quintile,3 rooms,0.50668,115,13877,0.4243,0.61458
3511,3511,2017,Saxony,2nd Quintile,4 rooms,0.16459,58,13877,0.12,0.21184
3512,3512,2017,Saxony,3rd Quintile,2 rooms,0.20608,32,13877,0.13858,0.27734
3513,3513,2017,Saxony,3rd Quintile,3 rooms,0.50734,76,13877,0.40798,0.62956
3514,3514,2017,Saxony,3rd Quintile,4 rooms,0.28657,63,13877,0.22169,0.37395
3515,3515,2017,Saxony,4th Quintile,3 rooms,0.48371,55,13877,0.35147,0.65102
3516,3516,2017,Saxony,4th Quintile,4 rooms,0.51629,47,13877,0.37984,0.67118
3517,3517,2017,Saxony-Anhalt,1st Quintile,2 rooms,0.52243,58,13877,0.37917,0.66201
3518,3518,2017,Saxony-Anhalt,1st Quintile,3 rooms,0.3329,87,13877,0.24769,0.43301
3519,3519,2017,Saxony-Anhalt,1st Quintile,4 rooms,0.14466,60,13877,0.10392,0.19173
3520,3520,2017,Saxony-Anhalt,2nd Quintile,3 rooms,0.68486,53,13877,0.53714,0.82507
3521,3521,2017,Saxony-Anhalt,2nd Quintile,4 rooms,0.31514,36,13877,0.20877,0.4245
3522,3522,2017,Saxony-Anhalt,3rd Quintile,3 rooms,1.0,36,13877,0.69736,1.37268
3523,3523,2017,Saxony-Anhalt,4th Quintile,3 rooms,1.0,33,13877,0.72774,1.2997
3524,3524,2017,Thuringa,1st Quintile,2 rooms,0.52269,49,13877,0.34863,0.69537
3525,3525,2017,Thuringa,1st Quintile,3 rooms,0.47731,68,13877,0.30602,0.70355
3526,3526,2017,Thuringa,2nd Quintile,3 rooms,0.60778,58,13877,0.48773,0.74646
3527,3527,2017,Thuringa,2nd Quintile,4 rooms,0.39222,45,13877,0.31651,0.48044
3528,3528,2017,Thuringa,3rd Quintile,3 rooms,0.58609,40,13877,0.44672,0.75743
3529,3529,2017,Thuringa,3rd Quintile,4 rooms,0.41391,33,13877,0.29155,0.54951
3530,3530,2018,Schleswig-Holstein,1st Quintile,2 rooms,0.47242,46,13531,0.30159,0.63749
3531,3531,2018,Schleswig-Holstein,1st Quintile,3 rooms,0.41674,77,13531,0.26908,0.59455
3532,3532,2018,Schleswig-Holstein,1st Quintile,4 rooms,0.11085,50,13531,0.05905,0.17228
3533,3533,2018,Schleswig-Holstein,2nd Quintile,3 rooms,0.68752,39,13531,0.4707,1.00023
3534,3534,2018,Schleswig-Holstein,2nd Quintile,4 rooms,0.31248,31,13531,0.19066,0.53547
3535,3535,2018,Schleswig-Holstein,3rd Quintile,4 rooms,1.0,32,13531,0.68415,1.30409
3536,3536,2018,Schleswig-Holstein,5th Quintile,5 rooms,1.0,32,13531,0.72755,1.27686
3537,3537,2018,Hamburg,1st Quintile,2 rooms,0.63646,43,13531,0.42327,0.96124
3538,3538,2018,Hamburg,1st Quintile,3 rooms,0.36354,31,13531,0.23398,0.49828
3539,3539,2018,Lower Saxony,1st Quintile,1 room,0.09569,32,13531,0.05287,0.13414
3540,3540,2018,Lower Saxony,1st Quintile,2 rooms,0.33155,111,13531,0.24136,0.4198
3541,3541,2018,Lower Saxony,1st Quintile,3 rooms,0.26434,224,13531,0.20699,0.3193
3542,3542,2018,Lower Saxony,1st Quintile,4 rooms,0.19294,135,13531,0.13818,0.26176
3543,3543,2018,Lower Saxony,1st Quintile,5 rooms,0.11547,48,13531,0.06604,0.18289
3544,3544,2018,Lower Saxony,2nd Quintile,2 rooms,0.22214,44,13531,0.16673,0.29064
3545,3545,2018,Lower Saxony,2nd Quintile,3 rooms,0.40135,88,13531,0.30705,0.48263
3546,3546,2018,Lower Saxony,2nd Quintile,4 rooms,0.20414,77,13531,0.15096,0.27532
3547,3547,2018,Lower Saxony,2nd Quintile,5 rooms,0.17237,54,13531,0.12116,0.22578
3548,3548,2018,Lower Saxony,3rd Quintile,2 rooms,0.174,31,13531,0.1125,0.24148
3549,3549,2018,Lower Saxony,3rd Quintile,3 rooms,0.27608,61,13531,0.21278,0.3429
3550,3550,2018,Lower Saxony,3rd Quintile,4 rooms,0.27039,64,13531,0.19779,0.32716
3551,3551,2018,Lower Saxony,3rd Quintile,5 rooms,0.17139,55,13531,0.1242,0.21915
3552,3552,2018,Lower Saxony,3rd Quintile,6 rooms,0.10813,38,13531,0.0732,0.16414
3553,3553,2018,Lower Saxony,4th Quintile,3 rooms,0.19376,37,13531,0.14454,0.24794
3554,3554,2018,Lower Saxony,4th Quintile,4 rooms,0.31659,63,13531,0.25859,0.41036
3555,3555,2018,Lower Saxony,4th Quintile,5 rooms,0.2793,71,13531,0.22556,0.34474
3556,3556,2018,Lower Saxony,4th Quintile,6 rooms,0.21036,52,13531,0.14282,0.2739
3557,3557,2018,Lower Saxony,5th Quintile,3 rooms,0.16926,37,13531,0.12783,0.22414
3558,3558,2018,Lower Saxony,5th Quintile,4 rooms,0.25568,58,13531,0.18859,0.3224
3559,3559,2018,Lower Saxony,5th Quintile,5 rooms,0.25352,56,13531,0.19727,0.30777
3560,3560,2018,Lower Saxony,5th Quintile,6 rooms,0.21051,55,13531,0.15763,0.26002
3561,3561,2018,Lower Saxony,5th Quintile,7 rooms,0.11102,40,13531,0.07553,0.14727
3562,3562,2018,North Rhine-Westphalia,1st Quintile,1 room,0.13847,98,13531,0.11022,0.1832
3563,3563,2018,North Rhine-Westphalia,1st Quintile,2 rooms,0.32573,277,13531,0.26458,0.38299
3564,3564,2018,North Rhine-Westphalia,1st Quintile,3 rooms,0.3438,421,13531,0.28468,0.40329
3565,3565,2018,North Rhine-Westphalia,1st Quintile,4 rooms,0.12449,208,13531,0.09574,0.15033
3566,3566,2018,North Rhine-Westphalia,1st Quintile,5 rooms,0.05293,84,13531,0.03655,0.07394
3567,3567,2018,North Rhine-Westphalia,1st Quintile,6 rooms,0.01458,31,13531,0.00874,0.02111
3568,3568,2018,North Rhine-Westphalia,2nd Quintile,2 rooms,0.25723,117,13531,0.21117,0.29996
3569,3569,2018,North Rhine-Westphalia,2nd Quintile,3 rooms,0.35797,246,13531,0.31448,0.40817
3570,3570,2018,North Rhine-Westphalia,2nd Quintile,4 rooms,0.21777,173,13531,0.18003,0.25656
3571,3571,2018,North Rhine-Westphalia,2nd Quintile,5 rooms,0.09316,83,13531,0.07044,0.12265
3572,3572,2018,North Rhine-Westphalia,2nd Quintile,6 rooms,0.07386,51,13531,0.05077,0.10199
3573,3573,2018,North Rhine-Westphalia,3rd Quintile,2 rooms,0.1629,83,13531,0.128,0.19856
3574,3574,2018,North Rhine-Westphalia,3rd Quintile,3 rooms,0.35526,173,13531,0.30344,0.41208
3575,3575,2018,North Rhine-Westphalia,3rd Quintile,4 rooms,0.2715,149,13531,0.22758,0.30798
3576,3576,2018,North Rhine-Westphalia,3rd Quintile,5 rooms,0.08371,72,13531,0.06852,0.1031
