year,bula_h,sampreg,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,Saxony-Anhalt,East,4 rooms,0.18114,81,353,0.14090,0.22137
1991,Saxony-Anhalt,East,5 rooms,0.07580,36,353,0.04815,0.10345
1991,Thuringa,East,2 rooms,0.24130,57,289,0.19188,0.29071
1991,Thuringa,East,3 rooms,0.37261,123,289,0.31677,0.42845
1991,Thuringa,East,4 rooms,0.17242,76,289,0.12879,0.21605
1991,Thuringa,East,5 rooms,0.06293,33,289,0.03488,0.09097
1992,Schleswig-Holstein,West,3 rooms,0.20213,36,70,0.10737,0.29688
1992,Schleswig-Holstein,West,4 rooms,0.23409,34,70,0.13418,0.33400
1992,Hamburg,West,3 rooms,0.38980,39,39,0.23473,0.54487
1992,Lower Saxony,West,2 rooms,0.19258,75,441,0.15573,0.22942
1992,Lower Saxony,West,3 rooms,0.28525,155,441,0.24306,0.32744
1992,Lower Saxony,West,4 rooms,0.20628,103,441,0.16847,0.24409
1992,Lower Saxony,West,5 rooms,0.14441,69,441,0.11156,0.17725
1992,Lower Saxony,West,6 rooms,0.07590,39,441,0.05115,0.10064
1992,North Rhine-Westphalia,West,1 room,0.04526,51,1198,0.03349,0.05704
1992,North Rhine-Westphalia,West,2 rooms,0.25854,260,1198,0.23374,0.28335
1992,North Rhine-Westphalia,West,3 rooms,0.33160,444,1198,0.30493,0.35827
1992,North Rhine-Westphalia,West,4 rooms,0.16791,233,1198,0.14674,0.18909
1992,North Rhine-Westphalia,West,5 rooms,0.09999,135,1198,0.08300,0.11699
1992,North Rhine-Westphalia,West,6 rooms,0.06123,75,1198,0.04765,0.07481
1992,Hesse,West,2 rooms,0.20597,87,389,0.16573,0.24622
1992,Hesse,West,3 rooms,0.34186,167,389,0.29466,0.38906
1992,Hesse,West,4 rooms,0.19008,95,389,0.15104,0.22913
1992,Hesse,West,5 rooms,0.07818,40,389,0.05147,0.10489
1992,"Rhineland-Palatinate, Saarland",West,2 rooms,0.15964,50,293,0.11763,0.20166
1992,"Rhineland-Palatinate, Saarland",West,3 rooms,0.25975,82,293,0.20945,0.31004
1992,"Rhineland-Palatinate, Saarland",West,4 rooms,0.18573,65,293,0.14112,0.23033
1992,"Rhineland-Palatinate, Saarland",West,5 rooms,0.14887,53,293,0.10804,0.18970
1992,"Rhineland-Palatinate, Saarland",West,6 rooms,0.12124,43,293,0.08380,0.15868
1992,Baden-Wuerttemberg,West,2 rooms,0.14812,133,758,0.12281,0.17342
1992,Baden-Wuerttemberg,West,3 rooms,0.33377,294,758,0.30018,0.36736
1992,Baden-Wuerttemberg,West,4 rooms,0.22022,181,758,0.19070,0.24974
1992,Baden-Wuerttemberg,West,5 rooms,0.11830,93,758,0.09529,0.14130
1992,Baden-Wuerttemberg,West,6 rooms,0.08139,57,758,0.06191,0.10087
1992,Bavaria,West,1 room,0.06048,40,771,0.04365,0.07732
1992,Bavaria,West,2 rooms,0.18827,147,771,0.16066,0.21589
1992,Bavaria,West,3 rooms,0.31889,260,771,0.28597,0.35181
1992,Bavaria,West,4 rooms,0.19130,169,771,0.16352,0.21908
1992,Bavaria,West,5 rooms,0.12251,101,771,0.09935,0.14567
1992,Bavaria,West,6 rooms,0.06288,54,771,0.04573,0.08002
1992,Berlin,West,2 rooms,0.46154,65,121,0.37234,0.55073
1992,Berlin,West,3 rooms,0.29623,56,121,0.21454,0.37793
1992,Berlin,East,2 rooms,0.31530,40,136,0.23692,0.39368
1992,Berlin,East,3 rooms,0.34790,64,136,0.26756,0.42825
1992,Berlin,East,4 rooms,0.16212,32,136,0.09995,0.22430
1992,Brandenburg,East,2 rooms,0.22013,45,296,0.17285,0.26741
1992,Brandenburg,East,3 rooms,0.45049,159,296,0.39372,0.50727
1992,Brandenburg,East,4 rooms,0.16375,59,296,0.12153,0.20598
1992,Brandenburg,East,5 rooms,0.08535,33,296,0.05347,0.11723
1992,Mecklenburg-Western Pomerania,East,2 rooms,0.26686,39,160,0.19811,0.33562
1992,Mecklenburg-Western Pomerania,East,3 rooms,0.38438,81,160,0.30877,0.46000
1992,Mecklenburg-Western Pomerania,East,4 rooms,0.16814,40,160,0.11001,0.22627
1992,Saxony,East,2 rooms,0.30671,134,525,0.26723,0.34620
1992,Saxony,East,3 rooms,0.36450,219,525,0.32329,0.40570
1992,Saxony,East,4 rooms,0.17159,132,525,0.13930,0.20387
1992,Saxony,East,5 rooms,0.05387,40,525,0.03454,0.07320
1992,Saxony-Anhalt,East,2 rooms,0.30594,79,342,0.25703,0.35485
1992,Saxony-Anhalt,East,3 rooms,0.36607,148,342,0.31494,0.41720
1992,Saxony-Anhalt,East,4 rooms,0.18788,81,342,0.14642,0.22934
1992,Saxony-Anhalt,East,5 rooms,0.07044,34,342,0.04328,0.09760
1992,Thuringa,East,2 rooms,0.26470,58,289,0.21375,0.31566
1992,Thuringa,East,3 rooms,0.35895,123,289,0.30354,0.41435
1992,Thuringa,East,4 rooms,0.17546,75,289,0.13153,0.21939
1992,Thuringa,East,5 rooms,0.06343,33,289,0.03528,0.09158
1993,Schleswig-Holstein,West,3 rooms,0.21307,39,76,0.12039,0.30574
1993,Schleswig-Holstein,West,4 rooms,0.23293,37,76,0.13727,0.32860
1993,Hamburg,West,3 rooms,0.43860,41,41,0.28482,0.59238
1993,Lower Saxony,West,2 rooms,0.18430,75,458,0.14875,0.21985
1993,Lower Saxony,West,3 rooms,0.31017,170,458,0.26776,0.35258
1993,Lower Saxony,West,4 rooms,0.19828,101,458,0.16173,0.23484
1993,Lower Saxony,West,5 rooms,0.14416,71,458,0.11196,0.17637
1993,Lower Saxony,West,6 rooms,0.07461,41,458,0.05052,0.09870
1993,North Rhine-Westphalia,West,1 room,0.04376,49,1202,0.03219,0.05533
1993,North Rhine-Westphalia,West,2 rooms,0.24867,256,1202,0.22422,0.27311
1993,North Rhine-Westphalia,West,3 rooms,0.33803,453,1202,0.31128,0.36478
1993,North Rhine-Westphalia,West,4 rooms,0.16685,237,1202,0.14576,0.18793
1993,North Rhine-Westphalia,West,5 rooms,0.10375,138,1202,0.08650,0.12100
1993,North Rhine-Westphalia,West,6 rooms,0.05786,69,1202,0.04465,0.07106
1993,Hesse,West,2 rooms,0.19258,84,391,0.15344,0.23172
1993,Hesse,West,3 rooms,0.34530,166,391,0.29811,0.39249
1993,Hesse,West,4 rooms,0.20221,95,391,0.16234,0.24207
1993,Hesse,West,5 rooms,0.09403,46,391,0.06506,0.12300
1993,"Rhineland-Palatinate, Saarland",West,2 rooms,0.13580,44,281,0.09568,0.17593
1993,"Rhineland-Palatinate, Saarland",West,3 rooms,0.27806,77,281,0.22558,0.33054
1993,"Rhineland-Palatinate, Saarland",West,4 rooms,0.20206,69,281,0.15502,0.24909
1993,"Rhineland-Palatinate, Saarland",West,5 rooms,0.14631,51,281,0.10491,0.18771
1993,"Rhineland-Palatinate, Saarland",West,6 rooms,0.12244,40,281,0.08404,0.16083
1993,Baden-Wuerttemberg,West,1 room,0.04073,34,795,0.02698,0.05447
1993,Baden-Wuerttemberg,West,2 rooms,0.12658,130,795,0.10346,0.14971
1993,Baden-Wuerttemberg,West,3 rooms,0.33419,299,795,0.30138,0.36700
1993,Baden-Wuerttemberg,West,4 rooms,0.23321,187,795,0.20380,0.26262
1993,Baden-Wuerttemberg,West,5 rooms,0.11391,89,795,0.09181,0.13600
1993,Baden-Wuerttemberg,West,6 rooms,0.08161,56,795,0.06256,0.10065
1993,Bavaria,West,1 room,0.07279,47,774,0.05448,0.09111
1993,Bavaria,West,2 rooms,0.18722,145,774,0.15972,0.21472
1993,Bavaria,West,3 rooms,0.30447,254,774,0.27203,0.33691
1993,Bavaria,West,4 rooms,0.19991,173,774,0.17171,0.22810
1993,Bavaria,West,5 rooms,0.11870,102,774,0.09589,0.14150
1993,Bavaria,West,6 rooms,0.06060,53,774,0.04378,0.07742
1993,Berlin,West,2 rooms,0.39782,60,117,0.30875,0.48689
1993,Berlin,West,3 rooms,0.31553,57,117,0.23095,0.40010
1993,Berlin,East,2 rooms,0.31409,38,104,0.22445,0.40373
1993,Berlin,East,3 rooms,0.37388,66,104,0.28044,0.46732
1993,Brandenburg,East,2 rooms,0.23754,50,253,0.18500,0.29009
1993,Brandenburg,East,3 rooms,0.43186,147,253,0.37070,0.49301
1993,Brandenburg,East,4 rooms,0.15795,56,253,0.11292,0.20298
1993,Mecklenburg-Western Pomerania,East,2 rooms,0.25524,41,155,0.18637,0.32410
1993,Mecklenburg-Western Pomerania,East,3 rooms,0.36897,76,155,0.29276,0.44518
1993,Mecklenburg-Western Pomerania,East,4 rooms,0.15946,38,155,0.10164,0.21729
1993,Saxony,East,2 rooms,0.30160,130,512,0.26180,0.34139
1993,Saxony,East,3 rooms,0.38829,224,512,0.34603,0.43054
1993,Saxony,East,4 rooms,0.16753,117,512,0.13515,0.19991
1993,Saxony,East,5 rooms,0.06207,41,512,0.04115,0.08299
1993,Saxony-Anhalt,East,2 rooms,0.27655,71,326,0.22792,0.32518
1993,Saxony-Anhalt,East,3 rooms,0.38649,147,326,0.33355,0.43943
1993,Saxony-Anhalt,East,4 rooms,0.18404,73,326,0.14191,0.22617
1993,Saxony-Anhalt,East,5 rooms,0.07833,35,326,0.04912,0.10755
1993,Thuringa,East,2 rooms,0.27717,62,285,0.22511,0.32923
1993,Thuringa,East,3 rooms,0.33557,115,285,0.28065,0.39049
1993,Thuringa,East,4 rooms,0.17544,72,285,0.13121,0.21968
1993,Thuringa,East,5 rooms,0.08519,36,285,0.05272,0.11765
1994,Schleswig-Holstein,West,3 rooms,0.23769,36,71,0.13797,0.33741
1994,Schleswig-Holstein,West,4 rooms,0.22487,35,71,0.12706,0.32267
1994,Hamburg,West,3 rooms,0.42650,37,37,0.26494,0.58806
1994,Lower Saxony,West,2 rooms,0.18526,73,451,0.14936,0.22115
1994,Lower Saxony,West,3 rooms,0.30043,167,451,0.25807,0.34279
1994,Lower Saxony,West,4 rooms,0.20083,105,451,0.16382,0.23785
1994,Lower Saxony,West,5 rooms,0.13397,66,451,0.10250,0.16545
1994,Lower Saxony,West,6 rooms,0.07472,40,451,0.05042,0.09901
1994,North Rhine-Westphalia,West,1 room,0.04058,47,1206,0.02943,0.05172
1994,North Rhine-Westphalia,West,2 rooms,0.24974,252,1206,0.22530,0.27418
1994,North Rhine-Westphalia,West,3 rooms,0.33423,442,1206,0.30759,0.36086
1994,North Rhine-Westphalia,West,4 rooms,0.16669,228,1206,0.14564,0.18773
1994,North Rhine-Westphalia,West,5 rooms,0.10482,134,1206,0.08752,0.12211
1994,North Rhine-Westphalia,West,6 rooms,0.06062,69,1206,0.04715,0.07409
1994,North Rhine-Westphalia,West,7 rooms,0.02658,34,1206,0.01750,0.03567
1994,Hesse,West,2 rooms,0.19687,85,388,0.15725,0.23648
1994,Hesse,West,3 rooms,0.33394,163,388,0.28696,0.38093
1994,Hesse,West,4 rooms,0.19714,91,388,0.15750,0.23677
1994,Hesse,West,5 rooms,0.09873,49,388,0.06901,0.12845
1994,"Rhineland-Palatinate, Saarland",West,2 rooms,0.16529,52,284,0.12202,0.20857
1994,"Rhineland-Palatinate, Saarland",West,3 rooms,0.23543,74,284,0.18600,0.28486
1994,"Rhineland-Palatinate, Saarland",West,4 rooms,0.19858,68,284,0.15210,0.24506
1994,"Rhineland-Palatinate, Saarland",West,5 rooms,0.15411,52,284,0.11204,0.19617
1994,"Rhineland-Palatinate, Saarland",West,6 rooms,0.10579,38,284,0.06996,0.14163
1994,Baden-Wuerttemberg,West,2 rooms,0.14853,135,754,0.12313,0.17393
1994,Baden-Wuerttemberg,West,3 rooms,0.32002,292,754,0.28670,0.35334
1994,Baden-Wuerttemberg,West,4 rooms,0.22312,177,754,0.19338,0.25285
1994,Baden-Wuerttemberg,West,5 rooms,0.12335,96,754,0.09986,0.14684
1994,Baden-Wuerttemberg,West,6 rooms,0.07562,54,754,0.05674,0.09451
1994,Bavaria,West,1 room,0.06174,42,779,0.04482,0.07865
1994,Bavaria,West,2 rooms,0.19314,151,779,0.16540,0.22088
1994,Bavaria,West,3 rooms,0.28676,241,779,0.25498,0.31854
1994,Bavaria,West,4 rooms,0.21032,189,779,0.18168,0.23895
1994,Bavaria,West,5 rooms,0.11802,98,779,0.09535,0.14069
1994,Bavaria,West,6 rooms,0.06813,58,779,0.05043,0.08584
1994,Berlin,West,2 rooms,0.43219,63,115,0.34125,0.52312
1994,Berlin,West,3 rooms,0.29344,52,115,0.20985,0.37703
1994,Berlin,East,2 rooms,0.31175,37,99,0.22004,0.40346
1994,Berlin,East,3 rooms,0.35878,62,99,0.26382,0.45375
1994,Brandenburg,East,2 rooms,0.21553,45,244,0.16383,0.26723
1994,Brandenburg,East,3 rooms,0.44490,144,244,0.38242,0.50739
1994,Brandenburg,East,4 rooms,0.15988,55,244,0.11380,0.20597
1994,Mecklenburg-Western Pomerania,East,2 rooms,0.24367,39,153,0.17543,0.31192
1994,Mecklenburg-Western Pomerania,East,3 rooms,0.37256,75,153,0.29569,0.44942
1994,Mecklenburg-Western Pomerania,East,4 rooms,0.16019,39,153,0.10188,0.21850
1994,Saxony,East,2 rooms,0.28696,124,504,0.24743,0.32650
1994,Saxony,East,3 rooms,0.37979,212,504,0.33738,0.42220
1994,Saxony,East,4 rooms,0.17498,126,504,0.14177,0.20818
1994,Saxony,East,5 rooms,0.05827,42,504,0.03780,0.07875
1994,Saxony-Anhalt,East,2 rooms,0.28205,69,314,0.23219,0.33190
1994,Saxony-Anhalt,East,3 rooms,0.39943,144,314,0.34517,0.45369
1994,Saxony-Anhalt,East,4 rooms,0.16807,67,314,0.12665,0.20950
1994,Saxony-Anhalt,East,5 rooms,0.07938,34,314,0.04943,0.10933
1994,Thuringa,East,2 rooms,0.27729,65,285,0.22522,0.32935
1994,Thuringa,East,3 rooms,0.32756,110,285,0.27298,0.38215
1994,Thuringa,East,4 rooms,0.16957,71,285,0.12593,0.21321
1994,Thuringa,East,5 rooms,0.08439,39,285,0.05206,0.11672
1995,Schleswig-Holstein,West,3 rooms,0.23720,35,74,0.13962,0.33478
1995,Schleswig-Holstein,West,4 rooms,0.25667,39,74,0.15647,0.35687
1995,Hamburg,West,3 rooms,0.43382,36,36,0.26963,0.59802
1995,Lower Saxony,West,2 rooms,0.16838,69,475,0.13469,0.20206
1995,Lower Saxony,West,3 rooms,0.29460,174,475,0.25356,0.33563
1995,Lower Saxony,West,4 rooms,0.20554,117,475,0.16916,0.24192
1995,Lower Saxony,West,5 rooms,0.15370,71,475,0.12123,0.18617
1995,Lower Saxony,West,6 rooms,0.07567,44,475,0.05186,0.09948
1995,North Rhine-Westphalia,West,1 room,0.03931,48,1275,0.02864,0.04998
1995,North Rhine-Westphalia,West,2 rooms,0.25455,276,1275,0.23063,0.27847
1995,North Rhine-Westphalia,West,3 rooms,0.31886,459,1275,0.29327,0.34445
1995,North Rhine-Westphalia,West,4 rooms,0.17250,242,1275,0.15175,0.19325
1995,North Rhine-Westphalia,West,5 rooms,0.10050,137,1275,0.08399,0.11701
1995,North Rhine-Westphalia,West,6 rooms,0.06649,75,1275,0.05281,0.08017
1995,North Rhine-Westphalia,West,7 rooms,0.02975,38,1275,0.02042,0.03908
1995,Hesse,West,2 rooms,0.21097,97,405,0.17118,0.25075
1995,Hesse,West,3 rooms,0.30594,168,405,0.26101,0.35088
1995,Hesse,West,4 rooms,0.19840,93,405,0.15951,0.23728
1995,Hesse,West,5 rooms,0.09651,47,405,0.06771,0.12530
1995,"Rhineland-Palatinate, Saarland",West,2 rooms,0.18415,62,312,0.14107,0.22722
1995,"Rhineland-Palatinate, Saarland",West,3 rooms,0.20909,75,312,0.16390,0.25429
1995,"Rhineland-Palatinate, Saarland",West,4 rooms,0.20402,78,312,0.15923,0.24880
1995,"Rhineland-Palatinate, Saarland",West,5 rooms,0.15912,56,312,0.11846,0.19977
1995,"Rhineland-Palatinate, Saarland",West,6 rooms,0.11382,41,312,0.07853,0.14912
1995,Baden-Wuerttemberg,West,1 room,0.05371,39,818,0.03825,0.06916
1995,Baden-Wuerttemberg,West,2 rooms,0.16286,149,818,0.13754,0.18817
1995,Baden-Wuerttemberg,West,3 rooms,0.31721,304,818,0.28529,0.34912
1995,Baden-Wuerttemberg,West,4 rooms,0.20691,176,818,0.17913,0.23469
1995,Baden-Wuerttemberg,West,5 rooms,0.10669,89,818,0.08552,0.12785
1995,Baden-Wuerttemberg,West,6 rooms,0.07926,61,818,0.06074,0.09779
1995,Bavaria,West,1 room,0.06081,42,815,0.04439,0.07723
1995,Bavaria,West,2 rooms,0.19750,158,815,0.17015,0.22485
1995,Bavaria,West,3 rooms,0.30371,263,815,0.27211,0.33530
1995,Bavaria,West,4 rooms,0.19017,186,815,0.16321,0.21713
1995,Bavaria,West,5 rooms,0.11554,100,815,0.09358,0.13750
1995,Bavaria,West,6 rooms,0.07096,66,815,0.05332,0.08860
1995,Berlin,West,2 rooms,0.39688,63,131,0.31278,0.48098
1995,Berlin,West,3 rooms,0.34376,68,131,0.26211,0.42540
1995,Berlin,East,2 rooms,0.33427,37,98,0.24040,0.42815
1995,Berlin,East,3 rooms,0.36175,61,98,0.26612,0.45737
1995,Brandenburg,East,2 rooms,0.20150,41,232,0.14977,0.25323
1995,Brandenburg,East,3 rooms,0.42985,133,232,0.36601,0.49369
1995,Brandenburg,East,4 rooms,0.19108,58,232,0.14038,0.24178
1995,Mecklenburg-Western Pomerania,East,2 rooms,0.21548,35,159,0.15137,0.27959
1995,Mecklenburg-Western Pomerania,East,3 rooms,0.39139,83,159,0.31529,0.46749
1995,Mecklenburg-Western Pomerania,East,4 rooms,0.17124,41,159,0.11250,0.22998
1995,Saxony,East,2 rooms,0.27770,120,493,0.23813,0.31728
1995,Saxony,East,3 rooms,0.38294,208,493,0.33999,0.42590
1995,Saxony,East,4 rooms,0.18372,124,493,0.14950,0.21794
1995,Saxony,East,5 rooms,0.05801,41,493,0.03735,0.07866
1995,Saxony-Anhalt,East,2 rooms,0.28406,70,304,0.23328,0.33483
1995,Saxony-Anhalt,East,3 rooms,0.34831,130,304,0.29466,0.40196
1995,Saxony-Anhalt,East,4 rooms,0.18411,69,304,0.14047,0.22775
1995,Saxony-Anhalt,East,5 rooms,0.09069,35,304,0.05835,0.12302
1995,Thuringa,East,2 rooms,0.28001,66,277,0.22704,0.33298
1995,Thuringa,East,3 rooms,0.33031,106,277,0.27482,0.38580
1995,Thuringa,East,4 rooms,0.15939,63,277,0.11621,0.20258
1995,Thuringa,East,5 rooms,0.08323,42,277,0.05064,0.11582
1996,Schleswig-Holstein,West,3 rooms,0.21450,33,66,0.11471,0.31429
1996,Schleswig-Holstein,West,4 rooms,0.23262,33,66,0.12991,0.33533
1996,Hamburg,West,3 rooms,0.38251,32,32,0.21142,0.55359
1996,Lower Saxony,West,2 rooms,0.17041,72,483,0.13685,0.20398
1996,Lower Saxony,West,3 rooms,0.29611,171,483,0.25536,0.33687
1996,Lower Saxony,West,4 rooms,0.21451,119,483,0.17786,0.25116
1996,Lower Saxony,West,5 rooms,0.14999,72,483,0.11811,0.18186
1996,Lower Saxony,West,6 rooms,0.08044,49,483,0.05616,0.10472
1996,North Rhine-Westphalia,West,1 room,0.04219,49,1266,0.03111,0.05327
1996,North Rhine-Westphalia,West,2 rooms,0.25794,274,1266,0.23383,0.28205
1996,North Rhine-Westphalia,West,3 rooms,0.31065,440,1266,0.28515,0.33615
1996,North Rhine-Westphalia,West,4 rooms,0.17277,241,1266,0.15193,0.19360
1996,North Rhine-Westphalia,West,5 rooms,0.10683,144,1266,0.08981,0.12385
1996,North Rhine-Westphalia,West,6 rooms,0.06620,77,1266,0.05250,0.07990
1996,North Rhine-Westphalia,West,7 rooms,0.02810,41,1266,0.01900,0.03721
1996,Hesse,West,2 rooms,0.20683,88,389,0.16652,0.24713
1996,Hesse,West,3 rooms,0.30321,164,389,0.25747,0.34895
1996,Hesse,West,4 rooms,0.20236,95,389,0.16239,0.24234
1996,Hesse,West,5 rooms,0.09608,42,389,0.06676,0.12540
1996,"Rhineland-Palatinate, Saarland",West,2 rooms,0.19839,61,315,0.15428,0.24250
1996,"Rhineland-Palatinate, Saarland",West,3 rooms,0.20661,75,315,0.16183,0.25139
1996,"Rhineland-Palatinate, Saarland",West,4 rooms,0.21036,82,315,0.16528,0.25544
1996,"Rhineland-Palatinate, Saarland",West,5 rooms,0.15198,55,315,0.11227,0.19169
1996,"Rhineland-Palatinate, Saarland",West,6 rooms,0.11621,42,315,0.08077,0.15166
1996,Baden-Wuerttemberg,West,1 room,0.04001,34,824,0.02662,0.05340
1996,Baden-Wuerttemberg,West,2 rooms,0.16707,145,824,0.14159,0.19256
1996,Baden-Wuerttemberg,West,3 rooms,0.29726,281,824,0.26603,0.32848
1996,Baden-Wuerttemberg,West,4 rooms,0.23159,188,824,0.20277,0.26041
1996,Baden-Wuerttemberg,West,5 rooms,0.11265,88,824,0.09105,0.13425
1996,Baden-Wuerttemberg,West,6 rooms,0.07759,57,824,0.05931,0.09587
1996,Baden-Wuerttemberg,West,7 rooms,0.04796,31,824,0.03336,0.06256
1996,Bavaria,West,1 room,0.05870,38,808,0.04248,0.07492
1996,Bavaria,West,2 rooms,0.19968,153,808,0.17210,0.22726
1996,Bavaria,West,3 rooms,0.29716,259,808,0.26563,0.32869
1996,Bavaria,West,4 rooms,0.19355,186,808,0.16629,0.22080
1996,Bavaria,West,5 rooms,0.12556,107,808,0.10270,0.14842
1996,Bavaria,West,6 rooms,0.06818,65,808,0.05079,0.08557
1996,Berlin,West,2 rooms,0.40683,62,123,0.31966,0.49400
1996,Berlin,West,3 rooms,0.32662,61,123,0.24340,0.40984
1996,Berlin,East,2 rooms,0.36430,39,98,0.26853,0.46007
1996,Berlin,East,3 rooms,0.37148,59,98,0.27532,0.46765
1996,Brandenburg,East,2 rooms,0.21610,47,265,0.16645,0.26575
1996,Brandenburg,East,3 rooms,0.40013,129,265,0.34103,0.45923
1996,Brandenburg,East,4 rooms,0.17356,58,265,0.12787,0.21924
1996,Brandenburg,East,5 rooms,0.08789,31,265,0.05374,0.12205
1996,Mecklenburg-Western Pomerania,East,2 rooms,0.23183,37,150,0.16407,0.29960
1996,Mecklenburg-Western Pomerania,East,3 rooms,0.35276,72,150,0.27603,0.42948
1996,Mecklenburg-Western Pomerania,East,4 rooms,0.17313,41,150,0.11238,0.23389
1996,Saxony,East,2 rooms,0.26583,124,492,0.22676,0.30491
1996,Saxony,East,3 rooms,0.38221,202,492,0.33923,0.42519
1996,Saxony,East,4 rooms,0.18484,124,492,0.15050,0.21917
1996,Saxony,East,5 rooms,0.05882,42,492,0.03801,0.07963
1996,Saxony-Anhalt,East,2 rooms,0.23818,58,300,0.18990,0.28647
1996,Saxony-Anhalt,East,3 rooms,0.38020,132,300,0.32518,0.43522
1996,Saxony-Anhalt,East,4 rooms,0.19498,72,300,0.15007,0.23989
1996,Saxony-Anhalt,East,5 rooms,0.10397,38,300,0.06937,0.13857
1996,Thuringa,East,2 rooms,0.25140,63,280,0.20050,0.30231
1996,Thuringa,East,3 rooms,0.33388,110,280,0.27854,0.38922
1996,Thuringa,East,4 rooms,0.15827,61,280,0.11544,0.20109
1996,Thuringa,East,5 rooms,0.09362,46,280,0.05944,0.12780
1997,Schleswig-Holstein,West,3 rooms,0.27816,37,37,0.13178,0.42454
1997,Hamburg,West,3 rooms,0.39997,32,32,0.22752,0.57243
1997,Lower Saxony,West,2 rooms,0.16272,69,477,0.12956,0.19587
1997,Lower Saxony,West,3 rooms,0.28886,162,477,0.24814,0.32957
1997,Lower Saxony,West,4 rooms,0.20420,121,477,0.16799,0.24042
1997,Lower Saxony,West,5 rooms,0.16503,78,477,0.13168,0.19837
1997,Lower Saxony,West,6 rooms,0.08235,47,477,0.05765,0.10704
1997,North Rhine-Westphalia,West,1 room,0.03798,38,1255,0.02740,0.04856
1997,North Rhine-Westphalia,West,2 rooms,0.25814,271,1255,0.23392,0.28236
1997,North Rhine-Westphalia,West,3 rooms,0.31521,430,1255,0.28950,0.34093
1997,North Rhine-Westphalia,West,4 rooms,0.16550,241,1255,0.14493,0.18607
1997,North Rhine-Westphalia,West,5 rooms,0.10726,151,1255,0.09013,0.12438
1997,North Rhine-Westphalia,West,6 rooms,0.07413,85,1255,0.05963,0.08863
1997,North Rhine-Westphalia,West,7 rooms,0.02829,39,1255,0.01911,0.03746
1997,Hesse,West,2 rooms,0.20937,81,365,0.16757,0.25116
1997,Hesse,West,3 rooms,0.31168,160,365,0.26409,0.35926
1997,Hesse,West,4 rooms,0.19006,86,365,0.14975,0.23037
1997,Hesse,West,5 rooms,0.09662,38,365,0.06627,0.12697
1997,"Rhineland-Palatinate, Saarland",West,2 rooms,0.19457,63,323,0.15133,0.23781
1997,"Rhineland-Palatinate, Saarland",West,3 rooms,0.21381,79,323,0.16903,0.25859
1997,"Rhineland-Palatinate, Saarland",West,4 rooms,0.19896,83,323,0.15535,0.24256
1997,"Rhineland-Palatinate, Saarland",West,5 rooms,0.15235,56,323,0.11310,0.19160
1997,"Rhineland-Palatinate, Saarland",West,6 rooms,0.11835,42,323,0.08307,0.15364
1997,Baden-Wuerttemberg,West,2 rooms,0.16225,131,763,0.13607,0.18843
1997,Baden-Wuerttemberg,West,3 rooms,0.31773,301,763,0.28467,0.35079
1997,Baden-Wuerttemberg,West,4 rooms,0.22974,189,763,0.19987,0.25961
1997,Baden-Wuerttemberg,West,5 rooms,0.11371,89,763,0.09117,0.13625
1997,Baden-Wuerttemberg,West,6 rooms,0.06816,53,763,0.05027,0.08606
1997,Bavaria,West,1 room,0.06360,40,797,0.04665,0.08055
1997,Bavaria,West,2 rooms,0.19396,146,797,0.16650,0.22143
1997,Bavaria,West,3 rooms,0.29449,251,797,0.26282,0.32615
1997,Bavaria,West,4 rooms,0.19095,182,797,0.16364,0.21825
1997,Bavaria,West,5 rooms,0.12978,108,797,0.10644,0.15313
1997,Bavaria,West,6 rooms,0.07506,70,797,0.05676,0.09337
1997,Berlin,West,2 rooms,0.38916,56,112,0.29845,0.47986
1997,Berlin,West,3 rooms,0.33744,56,112,0.24947,0.42540
1997,Berlin,East,2 rooms,0.33370,38,100,0.24081,0.42658
1997,Berlin,East,3 rooms,0.39243,62,100,0.29624,0.48862
1997,Brandenburg,East,2 rooms,0.23842,53,276,0.18806,0.28879
1997,Brandenburg,East,3 rooms,0.41366,131,276,0.35546,0.47187
1997,Brandenburg,East,4 rooms,0.17354,61,276,0.12878,0.21831
1997,Brandenburg,East,5 rooms,0.08225,31,276,0.04978,0.11472
1997,Mecklenburg-Western Pomerania,East,2 rooms,0.23316,34,146,0.16433,0.30198
1997,Mecklenburg-Western Pomerania,East,3 rooms,0.37850,73,146,0.29956,0.45745
1997,Mecklenburg-Western Pomerania,East,4 rooms,0.16603,39,146,0.10546,0.22659
