"ple0011","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Nein","2017","AkademikerIn","Sachsen","406","0.944126585643404","0.922468306997756","0.965784864289052"
"Nein","2017","AkademikerIn","Sachsen-Anhalt","193","0.899223583173654","0.858891142394174","0.939556023953134"
"Nein","2017","AkademikerIn","Thueringen","211","0.944832466032233","0.914934387977143","0.974730544087323"
"Ja","2018","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2018","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2018","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja","2018","(noch) kein Abschluss","Bremen","","","",""
"Ja","2018","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja","2018","(noch) kein Abschluss","Hessen","","","",""
"Ja","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja","2018","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja","2018","(noch) kein Abschluss","Bayern","","","",""
"Ja","2018","(noch) kein Abschluss","Saarland","","","",""
"Ja","2018","(noch) kein Abschluss","Berlin","","","",""
"Ja","2018","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2018","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2018","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2018","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2018","Hauptschule","Schleswig-Holstein","","","",""
"Ja","2018","Hauptschule","Hamburg","","","",""
"Ja","2018","Hauptschule","Niedersachsen","","","",""
"Ja","2018","Hauptschule","Bremen","","","",""
"Ja","2018","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja","2018","Hauptschule","Hessen","","","",""
"Ja","2018","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2018","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja","2018","Hauptschule","Bayern","","","",""
"Ja","2018","Hauptschule","Saarland","","","",""
"Ja","2018","Hauptschule","Berlin","","","",""
"Ja","2018","Hauptschule","Brandenburg","","","",""
"Ja","2018","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja","2018","Hauptschule","Sachsen","","","",""
"Ja","2018","Hauptschule","Sachsen-Anhalt","","","",""
"Ja","2018","Hauptschule","Thueringen","","","",""
"Ja","2018","Realschule","Schleswig-Holstein","","","",""
"Ja","2018","Realschule","Hamburg","","","",""
"Ja","2018","Realschule","Niedersachsen","","","",""
"Ja","2018","Realschule","Bremen","","","",""
"Ja","2018","Realschule","Nordrhein-Westfalen","","","",""
"Ja","2018","Realschule","Hessen","","","",""
"Ja","2018","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja","2018","Realschule","Baden-Wuerttemberg","","","",""
"Ja","2018","Realschule","Bayern","","","",""
"Ja","2018","Realschule","Saarland","","","",""
"Ja","2018","Realschule","Berlin","","","",""
"Ja","2018","Realschule","Brandenburg","","","",""
"Ja","2018","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja","2018","Realschule","Sachsen","","","",""
"Ja","2018","Realschule","Sachsen-Anhalt","","","",""
"Ja","2018","Realschule","Thueringen","","","",""
"Ja","2018","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja","2018","(Fach-)Abitur","Hamburg","","","",""
"Ja","2018","(Fach-)Abitur","Niedersachsen","","","",""
"Ja","2018","(Fach-)Abitur","Bremen","","","",""
"Ja","2018","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja","2018","(Fach-)Abitur","Hessen","","","",""
"Ja","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja","2018","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja","2018","(Fach-)Abitur","Bayern","","","",""
"Ja","2018","(Fach-)Abitur","Saarland","","","",""
"Ja","2018","(Fach-)Abitur","Berlin","","","",""
"Ja","2018","(Fach-)Abitur","Brandenburg","","","",""
"Ja","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja","2018","(Fach-)Abitur","Sachsen","","","",""
"Ja","2018","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja","2018","(Fach-)Abitur","Thueringen","","","",""
"Ja","2018","AkademikerIn","Schleswig-Holstein","","","",""
"Ja","2018","AkademikerIn","Hamburg","","","",""
"Ja","2018","AkademikerIn","Niedersachsen","","","",""
"Ja","2018","AkademikerIn","Bremen","","","",""
"Ja","2018","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja","2018","AkademikerIn","Hessen","","","",""
"Ja","2018","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja","2018","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja","2018","AkademikerIn","Bayern","","","",""
"Ja","2018","AkademikerIn","Saarland","","","",""
"Ja","2018","AkademikerIn","Berlin","","","",""
"Ja","2018","AkademikerIn","Brandenburg","","","",""
"Ja","2018","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja","2018","AkademikerIn","Sachsen","","","",""
"Ja","2018","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja","2018","AkademikerIn","Thueringen","","","",""
"Nein","2018","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein","2018","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2018","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein","2018","(noch) kein Abschluss","Bremen","","","",""
"Nein","2018","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein","2018","(noch) kein Abschluss","Hessen","","","",""
"Nein","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein","2018","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nein","2018","(noch) kein Abschluss","Bayern","","","",""
"Nein","2018","(noch) kein Abschluss","Saarland","","","",""
"Nein","2018","(noch) kein Abschluss","Berlin","","","",""
"Nein","2018","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2018","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2018","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2018","(noch) kein Abschluss","Thueringen","","","",""
"Nein","2018","Hauptschule","Schleswig-Holstein","","","",""
"Nein","2018","Hauptschule","Hamburg","","","",""
"Nein","2018","Hauptschule","Niedersachsen","","","",""
"Nein","2018","Hauptschule","Bremen","","","",""
"Nein","2018","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein","2018","Hauptschule","Hessen","","","",""
"Nein","2018","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2018","Hauptschule","Baden-Wuerttemberg","","","",""
"Nein","2018","Hauptschule","Bayern","","","",""
"Nein","2018","Hauptschule","Saarland","","","",""
"Nein","2018","Hauptschule","Berlin","","","",""
"Nein","2018","Hauptschule","Brandenburg","","","",""
"Nein","2018","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein","2018","Hauptschule","Sachsen","","","",""
"Nein","2018","Hauptschule","Sachsen-Anhalt","","","",""
"Nein","2018","Hauptschule","Thueringen","","","",""
"Nein","2018","Realschule","Schleswig-Holstein","","","",""
"Nein","2018","Realschule","Hamburg","","","",""
"Nein","2018","Realschule","Niedersachsen","","","",""
"Nein","2018","Realschule","Bremen","","","",""
"Nein","2018","Realschule","Nordrhein-Westfalen","","","",""
"Nein","2018","Realschule","Hessen","","","",""
"Nein","2018","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein","2018","Realschule","Baden-Wuerttemberg","","","",""
"Nein","2018","Realschule","Bayern","","","",""
"Nein","2018","Realschule","Saarland","","","",""
"Nein","2018","Realschule","Berlin","","","",""
"Nein","2018","Realschule","Brandenburg","","","",""
"Nein","2018","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein","2018","Realschule","Sachsen","","","",""
"Nein","2018","Realschule","Sachsen-Anhalt","","","",""
"Nein","2018","Realschule","Thueringen","","","",""
"Nein","2018","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein","2018","(Fach-)Abitur","Hamburg","","","",""
"Nein","2018","(Fach-)Abitur","Niedersachsen","","","",""
"Nein","2018","(Fach-)Abitur","Bremen","","","",""
"Nein","2018","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein","2018","(Fach-)Abitur","Hessen","","","",""
"Nein","2018","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein","2018","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nein","2018","(Fach-)Abitur","Bayern","","","",""
"Nein","2018","(Fach-)Abitur","Saarland","","","",""
"Nein","2018","(Fach-)Abitur","Berlin","","","",""
"Nein","2018","(Fach-)Abitur","Brandenburg","","","",""
"Nein","2018","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein","2018","(Fach-)Abitur","Sachsen","","","",""
"Nein","2018","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein","2018","(Fach-)Abitur","Thueringen","","","",""
"Nein","2018","AkademikerIn","Schleswig-Holstein","","","",""
"Nein","2018","AkademikerIn","Hamburg","","","",""
"Nein","2018","AkademikerIn","Niedersachsen","","","",""
"Nein","2018","AkademikerIn","Bremen","","","",""
"Nein","2018","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein","2018","AkademikerIn","Hessen","","","",""
"Nein","2018","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein","2018","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nein","2018","AkademikerIn","Bayern","","","",""
"Nein","2018","AkademikerIn","Saarland","","","",""
"Nein","2018","AkademikerIn","Berlin","","","",""
"Nein","2018","AkademikerIn","Brandenburg","","","",""
"Nein","2018","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein","2018","AkademikerIn","Sachsen","","","",""
"Nein","2018","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein","2018","AkademikerIn","Thueringen","","","",""
"Ja","2019","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Ja","2019","(noch) kein Abschluss","Hamburg","3","","",""
"Ja","2019","(noch) kein Abschluss","Niedersachsen","7","","",""
"Ja","2019","(noch) kein Abschluss","Bremen","4","","",""
"Ja","2019","(noch) kein Abschluss","Nordrhein-Westfalen","20","","",""
"Ja","2019","(noch) kein Abschluss","Hessen","3","","",""
"Ja","2019","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","4","","",""
"Ja","2019","(noch) kein Abschluss","Baden-Wuerttemberg","9","","",""
"Ja","2019","(noch) kein Abschluss","Bayern","11","","",""
"Ja","2019","(noch) kein Abschluss","Saarland","","","",""
"Ja","2019","(noch) kein Abschluss","Berlin","4","","",""
"Ja","2019","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2019","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Ja","2019","(noch) kein Abschluss","Sachsen","1","","",""
"Ja","2019","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"Ja","2019","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2019","Hauptschule","Schleswig-Holstein","24","","",""
"Ja","2019","Hauptschule","Hamburg","8","","",""
"Ja","2019","Hauptschule","Niedersachsen","64","0.11125291544917","0.0868149904217118","0.135690840476628"
"Ja","2019","Hauptschule","Bremen","5","","",""
"Ja","2019","Hauptschule","Nordrhein-Westfalen","184","0.145526369897999","0.127126923147833","0.163925816648166"
"Ja","2019","Hauptschule","Hessen","45","0.120347683085842","0.0865965486141338","0.15409881755755"
"Ja","2019","Hauptschule","Rheinland-Pfalz,Saarland","52","0.103758748140191","0.0778943552385873","0.129623141041794"
"Ja","2019","Hauptschule","Baden-Wuerttemberg","86","0.157608777248377","0.130242126393469","0.184975428103286"
"Ja","2019","Hauptschule","Bayern","118","0.100506363405695","0.0834015414151533","0.117611185396237"
"Ja","2019","Hauptschule","Saarland","","","",""
"Ja","2019","Hauptschule","Berlin","24","","",""
"Ja","2019","Hauptschule","Brandenburg","28","","",""
"Ja","2019","Hauptschule","Mecklenburg-Vorpommern","9","","",""
"Ja","2019","Hauptschule","Sachsen","22","","",""
"Ja","2019","Hauptschule","Sachsen-Anhalt","17","","",""
"Ja","2019","Hauptschule","Thueringen","19","","",""
"Ja","2019","Realschule","Schleswig-Holstein","24","","",""
"Ja","2019","Realschule","Hamburg","7","","",""
"Ja","2019","Realschule","Niedersachsen","71","0.113315404758808","0.090048833609909","0.136581975907706"
"Ja","2019","Realschule","Bremen","5","","",""
"Ja","2019","Realschule","Nordrhein-Westfalen","125","0.110552515239802","0.0917811799108487","0.129323850568756"
"Ja","2019","Realschule","Hessen","40","0.139543301187528","0.10506457323881","0.174022029136247"
"Ja","2019","Realschule","Rheinland-Pfalz,Saarland","33","0.137354102874212","0.097178663438697","0.177529542309726"
"Ja","2019","Realschule","Baden-Wuerttemberg","59","0.112005597568277","0.0875722438744676","0.136438951262086"
"Ja","2019","Realschule","Bayern","83","0.0932720037687521","0.0748470550330419","0.111696952504462"
"Ja","2019","Realschule","Saarland","","","",""
"Ja","2019","Realschule","Berlin","29","","",""
"Ja","2019","Realschule","Brandenburg","38","0.0949600160168353","0.0667208287594847","0.123199203274186"
"Ja","2019","Realschule","Mecklenburg-Vorpommern","22","","",""
"Ja","2019","Realschule","Sachsen","49","0.0857329969829037","0.0646280012432631","0.106837992722544"
"Ja","2019","Realschule","Sachsen-Anhalt","26","","",""
"Ja","2019","Realschule","Thueringen","36","0.111736672615223","0.0804296314906524","0.143043713739794"
"Ja","2019","(Fach-)Abitur","Schleswig-Holstein","6","","",""
"Ja","2019","(Fach-)Abitur","Hamburg","7","","",""
"Ja","2019","(Fach-)Abitur","Niedersachsen","26","","",""
"Ja","2019","(Fach-)Abitur","Bremen","","","",""
"Ja","2019","(Fach-)Abitur","Nordrhein-Westfalen","91","0.0859828512765892","0.0699262827616251","0.102039419791553"
"Ja","2019","(Fach-)Abitur","Hessen","25","","",""
"Ja","2019","(Fach-)Abitur","Rheinland-Pfalz,Saarland","19","","",""
"Ja","2019","(Fach-)Abitur","Baden-Wuerttemberg","36","0.0719232866404289","0.0481577916125634","0.0956887816682944"
"Ja","2019","(Fach-)Abitur","Bayern","38","0.0613762270076062","0.0412067559189688","0.0815456980962437"
"Ja","2019","(Fach-)Abitur","Saarland","","","",""
"Ja","2019","(Fach-)Abitur","Berlin","13","","",""
"Ja","2019","(Fach-)Abitur","Brandenburg","8","","",""
"Ja","2019","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Ja","2019","(Fach-)Abitur","Sachsen","9","","",""
"Ja","2019","(Fach-)Abitur","Sachsen-Anhalt","5","","",""
"Ja","2019","(Fach-)Abitur","Thueringen","4","","",""
"Ja","2019","AkademikerIn","Schleswig-Holstein","16","","",""
"Ja","2019","AkademikerIn","Hamburg","16","","",""
"Ja","2019","AkademikerIn","Niedersachsen","42","0.0875414249286039","0.0644806674433636","0.110602182413844"
"Ja","2019","AkademikerIn","Bremen","3","","",""
"Ja","2019","AkademikerIn","Nordrhein-Westfalen","115","0.0842637382304107","0.0692840681212114","0.09924340833961"
"Ja","2019","AkademikerIn","Hessen","52","0.112968857449625","0.0859933851653072","0.139944329733943"
"Ja","2019","AkademikerIn","Rheinland-Pfalz,Saarland","22","","",""
"Ja","2019","AkademikerIn","Baden-Wuerttemberg","64","0.0712046322842306","0.0541553336043207","0.0882539309641405"
"Ja","2019","AkademikerIn","Bayern","81","0.0855708091012937","0.0689032378426257","0.102238380359962"
"Ja","2019","AkademikerIn","Saarland","","","",""
"Ja","2019","AkademikerIn","Berlin","32","0.0390048161049392","0.0214454281711388","0.0565642040387395"
"Ja","2019","AkademikerIn","Brandenburg","24","","",""
"Ja","2019","AkademikerIn","Mecklenburg-Vorpommern","13","","",""
"Ja","2019","AkademikerIn","Sachsen","40","0.0794825872653941","0.05562993821229","0.103335236318498"
"Ja","2019","AkademikerIn","Sachsen-Anhalt","21","","",""
"Ja","2019","AkademikerIn","Thueringen","16","","",""
"Nein","2019","(noch) kein Abschluss","Schleswig-Holstein","27","","",""
"Nein","2019","(noch) kein Abschluss","Hamburg","17","","",""
"Nein","2019","(noch) kein Abschluss","Niedersachsen","84","0.871790109061796","0.803100012176449","0.940480205947142"
"Nein","2019","(noch) kein Abschluss","Bremen","18","","",""
"Nein","2019","(noch) kein Abschluss","Nordrhein-Westfalen","210","0.942585041625256","0.912520334891319","0.972649748359194"
"Nein","2019","(noch) kein Abschluss","Hessen","48","0.967793938006397","0.919340648807448","1.01624722720535"
"Nein","2019","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","52","0.957973993230398","0.905421902318607","1.01052608414219"
"Nein","2019","(noch) kein Abschluss","Baden-Wuerttemberg","60","0.837512047378578","0.750469887249723","0.924554207507434"
"Nein","2019","(noch) kein Abschluss","Bayern","80","0.780531378198677","0.695494208616248","0.865568547781106"
"Nein","2019","(noch) kein Abschluss","Saarland","","","",""
"Nein","2019","(noch) kein Abschluss","Berlin","19","","",""
"Nein","2019","(noch) kein Abschluss","Brandenburg","17","","",""
"Nein","2019","(noch) kein Abschluss","Mecklenburg-Vorpommern","17","","",""
"Nein","2019","(noch) kein Abschluss","Sachsen","29","","",""
"Nein","2019","(noch) kein Abschluss","Sachsen-Anhalt","14","","",""
"Nein","2019","(noch) kein Abschluss","Thueringen","12","","",""
"Nein","2019","Hauptschule","Schleswig-Holstein","214","0.928813488676219","0.896145475335337","0.961481502017101"
"Nein","2019","Hauptschule","Hamburg","91","0.921373882036188","0.868354842118407","0.974392921953969"
"Nein","2019","Hauptschule","Niedersachsen","572","0.88874708455083","0.864309159523372","0.913185009578288"
"Nein","2019","Hauptschule","Bremen","41","0.896813583611083","0.808904950156664","0.984722217065502"
"Nein","2019","Hauptschule","Nordrhein-Westfalen","1227","0.854473630102001","0.836074183351834","0.872873076852167"
"Nein","2019","Hauptschule","Hessen","312","0.879652316914158","0.84590118244245","0.913403451385866"
"Nein","2019","Hauptschule","Rheinland-Pfalz,Saarland","482","0.896241251859809","0.870376858958206","0.922105644761413"
"Nein","2019","Hauptschule","Baden-Wuerttemberg","595","0.842391222751623","0.815024571896714","0.869757873606531"
"Nein","2019","Hauptschule","Bayern","1069","0.899493636594305","0.882388814603763","0.916598458584847"
"Nein","2019","Hauptschule","Saarland","","","",""
"Nein","2019","Hauptschule","Berlin","108","0.802438963481362","0.734515819884569","0.870362107078154"
"Nein","2019","Hauptschule","Brandenburg","181","0.867072547674401","0.821045829814713","0.913099265534088"
"Nein","2019","Hauptschule","Mecklenburg-Vorpommern","85","0.901151778935838","0.840817022296412","0.961486535575264"
"Nein","2019","Hauptschule","Sachsen","215","0.887220256001549","0.846948070883416","0.927492441119681"
"Nein","2019","Hauptschule","Sachsen-Anhalt","155","0.913118315612618","0.871025157503559","0.955211473721676"
"Nein","2019","Hauptschule","Thueringen","169","0.900854593546133","0.858134439126946","0.943574747965319"
"Nein","2019","Realschule","Schleswig-Holstein","254","0.890194062890535","0.853442065152781","0.926946060628289"
"Nein","2019","Realschule","Hamburg","87","0.925902345905186","0.872951977542039","0.978852714268333"
"Nein","2019","Realschule","Niedersachsen","642","0.886684595241192","0.863418024092294","0.909951166390091"
"Nein","2019","Realschule","Bremen","39","0.912771992898234","0.829397946267358","0.996146039529109"
"Nein","2019","Realschule","Nordrhein-Westfalen","947","0.889447484760198","0.870676149431244","0.908218820089151"
"Nein","2019","Realschule","Hessen","348","0.860456698812472","0.825977970863753","0.89493542676119"
"Nein","2019","Realschule","Rheinland-Pfalz,Saarland","249","0.862645897125788","0.822470457690274","0.902821336561303"
"Nein","2019","Realschule","Baden-Wuerttemberg","581","0.887994402431723","0.863561048737914","0.912427756125533"
"Nein","2019","Realschule","Bayern","874","0.906727996231248","0.888303047495538","0.925152944966958"
"Nein","2019","Realschule","Saarland","","","",""
"Nein","2019","Realschule","Berlin","190","0.864664944761544","0.81935900826127","0.909970881261817"
"Nein","2019","Realschule","Brandenburg","376","0.905039983983165","0.876800796725814","0.933279171240515"
"Nein","2019","Realschule","Mecklenburg-Vorpommern","223","0.929681857085803","0.897665941737996","0.961697772433609"
"Nein","2019","Realschule","Sachsen","627","0.914267003017096","0.893162007277456","0.935371998756737"
"Nein","2019","Realschule","Sachsen-Anhalt","322","0.937031789720531","0.911510870881361","0.9625527085597"
"Nein","2019","Realschule","Thueringen","353","0.888263327384777","0.856956286260206","0.919570368509348"
"Nein","2019","(Fach-)Abitur","Schleswig-Holstein","148","0.989635795910375","0.973640458463027","1.00563113335772"
"Nein","2019","(Fach-)Abitur","Hamburg","100","0.926365054519533","0.876878266233031","0.975851842806036"
"Nein","2019","(Fach-)Abitur","Niedersachsen","376","0.915174331169703","0.887937873324907","0.942410789014498"
"Nein","2019","(Fach-)Abitur","Bremen","36","1","1","1"
"Nein","2019","(Fach-)Abitur","Nordrhein-Westfalen","1080","0.914017148723411","0.897960580208447","0.930073717238375"
"Nein","2019","(Fach-)Abitur","Hessen","318","0.930806673965021","0.903949341282331","0.95766400664771"
"Nein","2019","(Fach-)Abitur","Rheinland-Pfalz,Saarland","216","0.940374223287662","0.910099405174458","0.970649041400866"
"Nein","2019","(Fach-)Abitur","Baden-Wuerttemberg","418","0.928076713359571","0.904311218331706","0.951842208387437"
"Nein","2019","(Fach-)Abitur","Bayern","506","0.938623772992394","0.918454301903756","0.958793244081031"
"Nein","2019","(Fach-)Abitur","Saarland","","","",""
"Nein","2019","(Fach-)Abitur","Berlin","153","0.945669760532754","0.911188383000156","0.980151138065351"
"Nein","2019","(Fach-)Abitur","Brandenburg","136","0.942948616078389","0.905065652139687","0.98083158001709"
"Nein","2019","(Fach-)Abitur","Mecklenburg-Vorpommern","69","0.977028022588925","0.942180523373292","1.01187552180456"
"Nein","2019","(Fach-)Abitur","Sachsen","156","0.91297267316476","0.869963328021298","0.955982018308223"
"Nein","2019","(Fach-)Abitur","Sachsen-Anhalt","85","0.959642069128447","0.918984077548893","1.000300060708"
"Nein","2019","(Fach-)Abitur","Thueringen","78","0.982530401962902","0.954173706462571","1.01088709746323"
"Nein","2019","AkademikerIn","Schleswig-Holstein","207","0.925194768780088","0.89066622770677","0.959723309853407"
"Nein","2019","AkademikerIn","Hamburg","176","0.905646432041696","0.864298291793161","0.946994572290232"
"Nein","2019","AkademikerIn","Niedersachsen","535","0.912458575071396","0.889397817586156","0.935519332556636"
"Nein","2019","AkademikerIn","Bremen","59","0.900823831324641","0.826423333214011","0.975224329435271"
"Nein","2019","AkademikerIn","Nordrhein-Westfalen","1206","0.915736261769589","0.90075659166039","0.930715931878789"
"Nein","2019","AkademikerIn","Hessen","477","0.887031142550375","0.860055670266057","0.914006614834693"
"Nein","2019","AkademikerIn","Rheinland-Pfalz,Saarland","282","0.936053499888637","0.908551135945036","0.963555863832237"
"Nein","2019","AkademikerIn","Baden-Wuerttemberg","810","0.928795367715769","0.91174606903586","0.945844666395679"
"Nein","2019","AkademikerIn","Bayern","1001","0.914429190898706","0.897761619640038","0.931096762157374"
"Nein","2019","AkademikerIn","Saarland","","","",""
"Nein","2019","AkademikerIn","Berlin","435","0.960995183895061","0.94343579596126","0.978554571828861"
"Nein","2019","AkademikerIn","Brandenburg","265","0.909406689686461","0.876314438928377","0.942498940444545"
"Nein","2019","AkademikerIn","Mecklenburg-Vorpommern","152","0.845902592894189","0.790813710397342","0.900991475391036"
"Nein","2019","AkademikerIn","Sachsen","454","0.920517412734606","0.896664763681502","0.94437006178771"
"Nein","2019","AkademikerIn","Sachsen-Anhalt","212","0.907512560420542","0.870312998015535","0.944712122825549"
"Nein","2019","AkademikerIn","Thueringen","220","0.944826277465532","0.915696698029328","0.973955856901737"
