"pgisced97","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"higher education","2011","16-34 Jahre alt","Bremen","","","",""
"higher education","2011","16-34 Jahre alt","Nordrhein-Westfalen","151","0.12432037043928","0.106855187664462","0.141785553214097"
"higher education","2011","16-34 Jahre alt","Hessen","81","0.243474577441174","0.204591221737556","0.282357933144792"
"higher education","2011","16-34 Jahre alt","Rheinland-Pfalz,Saarland","30","0.137285871560297","0.0992205375628453","0.17535120555775"
"higher education","2011","16-34 Jahre alt","Baden-Wuerttemberg","140","0.163241333543691","0.139424040445249","0.187058626642133"
"higher education","2011","16-34 Jahre alt","Bayern","143","0.179683581990969","0.156271349376019","0.203095814605919"
"higher education","2011","16-34 Jahre alt","Saarland","","","",""
"higher education","2011","16-34 Jahre alt","Berlin","66","0.292299728177436","0.236585387517441","0.348014068837432"
"higher education","2011","16-34 Jahre alt","Brandenburg","","","",""
"higher education","2011","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"higher education","2011","16-34 Jahre alt","Sachsen","81","0.135071635199829","0.105082083974921","0.165061186424736"
"higher education","2011","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"higher education","2011","16-34 Jahre alt","Thueringen","40","0.123448309793447","0.0837677795060574","0.163128840080837"
"higher education","2011","35-65 Jahre alt","Schleswig-Holstein","117","0.175781206774942","0.143766048482866","0.207796365067018"
"higher education","2011","35-65 Jahre alt","Hamburg","82","0.310529985998233","0.24824410325443","0.372815868742036"
"higher education","2011","35-65 Jahre alt","Niedersachsen","315","0.18329358343546","0.163817343993216","0.202769822877705"
"higher education","2011","35-65 Jahre alt","Bremen","38","0.239094751658766","0.157896725941548","0.320292777375984"
"higher education","2011","35-65 Jahre alt","Nordrhein-Westfalen","806","0.215414371780841","0.201444925168724","0.229383818392957"
"higher education","2011","35-65 Jahre alt","Hessen","402","0.294840173229867","0.269295844637436","0.320384501822298"
"higher education","2011","35-65 Jahre alt","Rheinland-Pfalz,Saarland","152","0.148069656644303","0.122884973582662","0.173254339705945"
"higher education","2011","35-65 Jahre alt","Baden-Wuerttemberg","551","0.231800343966574","0.21359107255157","0.250009615381578"
"higher education","2011","35-65 Jahre alt","Bayern","595","0.201772595704176","0.186458015284349","0.217087176124004"
"higher education","2011","35-65 Jahre alt","Saarland","","","",""
"higher education","2011","35-65 Jahre alt","Berlin","237","0.368578416634069","0.328187614945049","0.408969218323089"
"higher education","2011","35-65 Jahre alt","Brandenburg","181","0.24516208364042","0.21188585631941","0.278438310961429"
"higher education","2011","35-65 Jahre alt","Mecklenburg-Vorpommern","105","0.253495641694517","0.209170651185438","0.297820632203596"
"higher education","2011","35-65 Jahre alt","Sachsen","275","0.225332331642077","0.199267256259933","0.251397407024221"
"higher education","2011","35-65 Jahre alt","Sachsen-Anhalt","163","0.221071710251229","0.187784588111126","0.254358832391331"
"higher education","2011","35-65 Jahre alt","Thueringen","156","0.184716124467151","0.154020905485963","0.215411343448339"
"higher education","2011","66 und älter","Schleswig-Holstein","","","",""
"higher education","2011","66 und älter","Hamburg","","","",""
"higher education","2011","66 und älter","Niedersachsen","91","0.131302563573209","0.102162257243981","0.160442869902437"
"higher education","2011","66 und älter","Bremen","","","",""
"higher education","2011","66 und älter","Nordrhein-Westfalen","190","0.131670990224428","0.110920172707612","0.152421807741244"
"higher education","2011","66 und älter","Hessen","58","0.131077746133662","0.092100891467916","0.170054600799409"
"higher education","2011","66 und älter","Rheinland-Pfalz,Saarland","38","0.133397049508835","0.0919091515121352","0.174884947505536"
"higher education","2011","66 und älter","Baden-Wuerttemberg","122","0.191237999104613","0.159148890802584","0.223327107406643"
"higher education","2011","66 und älter","Bayern","133","0.136242035560249","0.112485482498186","0.159998588622311"
"higher education","2011","66 und älter","Saarland","","","",""
"higher education","2011","66 und älter","Berlin","79","0.264389418420685","0.205712912732553","0.323065924108817"
"higher education","2011","66 und älter","Brandenburg","88","0.336019787470031","0.277931144936573","0.394108430003488"
"higher education","2011","66 und älter","Mecklenburg-Vorpommern","50","0.371357122772041","0.287654130269507","0.455060115274574"
"higher education","2011","66 und älter","Sachsen","92","0.266608177173504","0.220739232586016","0.312477121760993"
"higher education","2011","66 und älter","Sachsen-Anhalt","57","0.219476022848522","0.165274592548697","0.273677453148347"
"higher education","2011","66 und älter","Thueringen","41","0.155770580785877","0.108174781968531","0.203366379603222"
"in school","2012","16-34 Jahre alt","Schleswig-Holstein","38","0.0727085043058804","0.041386692817751","0.10403031579401"
"in school","2012","16-34 Jahre alt","Hamburg","","","",""
"in school","2012","16-34 Jahre alt","Niedersachsen","97","0.112603437139723","0.0868554369356595","0.138351437343786"
"in school","2012","16-34 Jahre alt","Bremen","","","",""
"in school","2012","16-34 Jahre alt","Nordrhein-Westfalen","240","0.126719531982855","0.108987504378528","0.144451559587181"
"in school","2012","16-34 Jahre alt","Hessen","85","0.156347862841954","0.121531160852007","0.1911645648319"
"in school","2012","16-34 Jahre alt","Rheinland-Pfalz,Saarland","44","0.0988243248301018","0.0656574497719026","0.131991199888301"
"in school","2012","16-34 Jahre alt","Baden-Wuerttemberg","122","0.0971558142846016","0.0768844972616936","0.11742713130751"
"in school","2012","16-34 Jahre alt","Bayern","133","0.0801534809563382","0.0633660616274692","0.0969409002852072"
"in school","2012","16-34 Jahre alt","Saarland","","","",""
"in school","2012","16-34 Jahre alt","Berlin","","","",""
"in school","2012","16-34 Jahre alt","Brandenburg","","","",""
"in school","2012","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"in school","2012","16-34 Jahre alt","Sachsen","37","0.053421663381231","0.0328045919932172","0.0740387347692449"
"in school","2012","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"in school","2012","16-34 Jahre alt","Thueringen","","","",""
"in school","2012","35-65 Jahre alt","Schleswig-Holstein","","","",""
"in school","2012","35-65 Jahre alt","Hamburg","","","",""
"in school","2012","35-65 Jahre alt","Niedersachsen","","","",""
"in school","2012","35-65 Jahre alt","Bremen","","","",""
"in school","2012","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"in school","2012","35-65 Jahre alt","Hessen","","","",""
"in school","2012","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"in school","2012","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"in school","2012","35-65 Jahre alt","Bayern","","","",""
"in school","2012","35-65 Jahre alt","Saarland","","","",""
"in school","2012","35-65 Jahre alt","Berlin","","","",""
"in school","2012","35-65 Jahre alt","Brandenburg","","","",""
"in school","2012","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"in school","2012","35-65 Jahre alt","Sachsen","","","",""
"in school","2012","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"in school","2012","35-65 Jahre alt","Thueringen","","","",""
"in school","2012","66 und älter","Schleswig-Holstein","","","",""
"in school","2012","66 und älter","Hamburg","","","",""
"in school","2012","66 und älter","Niedersachsen","","","",""
"in school","2012","66 und älter","Bremen","","","",""
"in school","2012","66 und älter","Nordrhein-Westfalen","","","",""
"in school","2012","66 und älter","Hessen","","","",""
"in school","2012","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"in school","2012","66 und älter","Baden-Wuerttemberg","","","",""
"in school","2012","66 und älter","Bayern","","","",""
"in school","2012","66 und älter","Saarland","","","",""
"in school","2012","66 und älter","Berlin","","","",""
"in school","2012","66 und älter","Brandenburg","","","",""
"in school","2012","66 und älter","Mecklenburg-Vorpommern","","","",""
"in school","2012","66 und älter","Sachsen","","","",""
"in school","2012","66 und älter","Sachsen-Anhalt","","","",""
"in school","2012","66 und älter","Thueringen","","","",""
"inadequately","2012","16-34 Jahre alt","Schleswig-Holstein","","","",""
"inadequately","2012","16-34 Jahre alt","Hamburg","","","",""
"inadequately","2012","16-34 Jahre alt","Niedersachsen","","","",""
"inadequately","2012","16-34 Jahre alt","Bremen","","","",""
"inadequately","2012","16-34 Jahre alt","Nordrhein-Westfalen","34","0.0146475197856075","0.00824372215803473","0.0210513174131802"
"inadequately","2012","16-34 Jahre alt","Hessen","","","",""
"inadequately","2012","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"inadequately","2012","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"inadequately","2012","16-34 Jahre alt","Bayern","","","",""
"inadequately","2012","16-34 Jahre alt","Saarland","","","",""
"inadequately","2012","16-34 Jahre alt","Berlin","","","",""
"inadequately","2012","16-34 Jahre alt","Brandenburg","","","",""
"inadequately","2012","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"inadequately","2012","16-34 Jahre alt","Sachsen","","","",""
"inadequately","2012","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"inadequately","2012","16-34 Jahre alt","Thueringen","","","",""
"inadequately","2012","35-65 Jahre alt","Schleswig-Holstein","","","",""
"inadequately","2012","35-65 Jahre alt","Hamburg","","","",""
"inadequately","2012","35-65 Jahre alt","Niedersachsen","","","",""
"inadequately","2012","35-65 Jahre alt","Bremen","","","",""
"inadequately","2012","35-65 Jahre alt","Nordrhein-Westfalen","66","0.0210572398626359","0.0160981779919666","0.0260163017333053"
"inadequately","2012","35-65 Jahre alt","Hessen","","","",""
"inadequately","2012","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"inadequately","2012","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"inadequately","2012","35-65 Jahre alt","Bayern","","","",""
"inadequately","2012","35-65 Jahre alt","Saarland","","","",""
"inadequately","2012","35-65 Jahre alt","Berlin","","","",""
"inadequately","2012","35-65 Jahre alt","Brandenburg","","","",""
"inadequately","2012","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"inadequately","2012","35-65 Jahre alt","Sachsen","","","",""
"inadequately","2012","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"inadequately","2012","35-65 Jahre alt","Thueringen","","","",""
"inadequately","2012","66 und älter","Schleswig-Holstein","","","",""
"inadequately","2012","66 und älter","Hamburg","","","",""
"inadequately","2012","66 und älter","Niedersachsen","","","",""
"inadequately","2012","66 und älter","Bremen","","","",""
"inadequately","2012","66 und älter","Nordrhein-Westfalen","","","",""
"inadequately","2012","66 und älter","Hessen","","","",""
"inadequately","2012","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"inadequately","2012","66 und älter","Baden-Wuerttemberg","","","",""
"inadequately","2012","66 und älter","Bayern","","","",""
"inadequately","2012","66 und älter","Saarland","","","",""
"inadequately","2012","66 und älter","Berlin","","","",""
"inadequately","2012","66 und älter","Brandenburg","","","",""
"inadequately","2012","66 und älter","Mecklenburg-Vorpommern","","","",""
"inadequately","2012","66 und älter","Sachsen","","","",""
"inadequately","2012","66 und älter","Sachsen-Anhalt","","","",""
"inadequately","2012","66 und älter","Thueringen","","","",""
"general elemantary","2012","16-34 Jahre alt","Schleswig-Holstein","56","0.183145932598478","0.136488911764835","0.229802953432121"
"general elemantary","2012","16-34 Jahre alt","Hamburg","","","",""
"general elemantary","2012","16-34 Jahre alt","Niedersachsen","103","0.15063180114443","0.12149679312348","0.179766809165381"
"general elemantary","2012","16-34 Jahre alt","Bremen","","","",""
"general elemantary","2012","16-34 Jahre alt","Nordrhein-Westfalen","262","0.175184077260446","0.154921924824244","0.195446229696648"
"general elemantary","2012","16-34 Jahre alt","Hessen","57","0.0966186820859514","0.0682965426045304","0.124940821567372"
"general elemantary","2012","16-34 Jahre alt","Rheinland-Pfalz,Saarland","55","0.19900777757606","0.154634953398623","0.243380601753497"
"general elemantary","2012","16-34 Jahre alt","Baden-Wuerttemberg","145","0.159561187524539","0.134496756810224","0.184625618238853"
"general elemantary","2012","16-34 Jahre alt","Bayern","156","0.139248911867171","0.117844674653778","0.160653149080565"
"general elemantary","2012","16-34 Jahre alt","Saarland","","","",""
"general elemantary","2012","16-34 Jahre alt","Berlin","32","0.146294099219859","0.103583293625218","0.189004904814501"
"general elemantary","2012","16-34 Jahre alt","Brandenburg","","","",""
"general elemantary","2012","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"general elemantary","2012","16-34 Jahre alt","Sachsen","53","0.134985036420075","0.103656174750878","0.166313898089272"
"general elemantary","2012","16-34 Jahre alt","Sachsen-Anhalt","37","0.167028346592434","0.119640190022852","0.214416503162015"
"general elemantary","2012","16-34 Jahre alt","Thueringen","30","0.0796045140048895","0.0466394216623965","0.112569606347383"
"general elemantary","2012","35-65 Jahre alt","Schleswig-Holstein","36","0.0665632381912803","0.0454216731449379","0.0877048032376228"
"general elemantary","2012","35-65 Jahre alt","Hamburg","","","",""
"general elemantary","2012","35-65 Jahre alt","Niedersachsen","140","0.0907955212688107","0.0762651697451637","0.105325872792458"
"general elemantary","2012","35-65 Jahre alt","Bremen","","","",""
"general elemantary","2012","35-65 Jahre alt","Nordrhein-Westfalen","301","0.0956841116137471","0.085523960898786","0.105844262328708"
"general elemantary","2012","35-65 Jahre alt","Hessen","89","0.0720279354929872","0.0573880521287312","0.0866678188572433"
"general elemantary","2012","35-65 Jahre alt","Rheinland-Pfalz,Saarland","76","0.115131115489335","0.0927317040102185","0.137530526968452"
"general elemantary","2012","35-65 Jahre alt","Baden-Wuerttemberg","153","0.0939904747937016","0.0810879376737548","0.106893011913648"
"general elemantary","2012","35-65 Jahre alt","Bayern","174","0.0891391700911935","0.0782095526388546","0.100068787543532"
"general elemantary","2012","35-65 Jahre alt","Saarland","","","",""
"general elemantary","2012","35-65 Jahre alt","Berlin","","","",""
"general elemantary","2012","35-65 Jahre alt","Brandenburg","","","",""
"general elemantary","2012","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"general elemantary","2012","35-65 Jahre alt","Sachsen","","","",""
"general elemantary","2012","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"general elemantary","2012","35-65 Jahre alt","Thueringen","","","",""
"general elemantary","2012","66 und älter","Schleswig-Holstein","","","",""
"general elemantary","2012","66 und älter","Hamburg","","","",""
"general elemantary","2012","66 und älter","Niedersachsen","96","0.200308012559661","0.165841785527991","0.234774239591332"
"general elemantary","2012","66 und älter","Bremen","","","",""
"general elemantary","2012","66 und älter","Nordrhein-Westfalen","157","0.168071385426637","0.144802146651279","0.191340624201995"
"general elemantary","2012","66 und älter","Hessen","55","0.227961283565622","0.181185729754263","0.274736837376981"
"general elemantary","2012","66 und älter","Rheinland-Pfalz,Saarland","64","0.259400460482513","0.205917513651657","0.312883407313368"
"general elemantary","2012","66 und älter","Baden-Wuerttemberg","117","0.220494779903417","0.186928133546474","0.25406142626036"
"general elemantary","2012","66 und älter","Bayern","160","0.213571599060963","0.185207940344661","0.241935257777265"
"general elemantary","2012","66 und älter","Saarland","","","",""
"general elemantary","2012","66 und älter","Berlin","","","",""
"general elemantary","2012","66 und älter","Brandenburg","","","",""
"general elemantary","2012","66 und älter","Mecklenburg-Vorpommern","","","",""
"general elemantary","2012","66 und älter","Sachsen","31","0.0928254333324733","0.0632970233696277","0.122353843295319"
"general elemantary","2012","66 und älter","Sachsen-Anhalt","","","",""
"general elemantary","2012","66 und älter","Thueringen","","","",""
"middle vocational","2012","16-34 Jahre alt","Schleswig-Holstein","115","0.550049846498657","0.490039055163233","0.610060637834082"
"middle vocational","2012","16-34 Jahre alt","Hamburg","40","0.344899556693536","0.25725819148955","0.432540921897522"
"middle vocational","2012","16-34 Jahre alt","Niedersachsen","248","0.472066520672218","0.431403464945488","0.512729576398948"
"middle vocational","2012","16-34 Jahre alt","Bremen","","","",""
"middle vocational","2012","16-34 Jahre alt","Nordrhein-Westfalen","503","0.396054802909441","0.369985095718562","0.42212451010032"
"middle vocational","2012","16-34 Jahre alt","Hessen","147","0.346016002092788","0.300413192224283","0.391618811961293"
"middle vocational","2012","16-34 Jahre alt","Rheinland-Pfalz,Saarland","140","0.458930260892068","0.40354835889444","0.514312162889697"
"middle vocational","2012","16-34 Jahre alt","Baden-Wuerttemberg","338","0.436891721122162","0.402942952321602","0.470840489922722"
"middle vocational","2012","16-34 Jahre alt","Bayern","467","0.483724764053031","0.452828578278932","0.51462094982713"
"middle vocational","2012","16-34 Jahre alt","Saarland","","","",""
"middle vocational","2012","16-34 Jahre alt","Berlin","99","0.365005247281842","0.306821077884349","0.423189416679335"
"middle vocational","2012","16-34 Jahre alt","Brandenburg","84","0.379556212703129","0.311791398755591","0.447321026650667"
"middle vocational","2012","16-34 Jahre alt","Mecklenburg-Vorpommern","86","0.618891399244955","0.540113705631452","0.697669092858459"
"middle vocational","2012","16-34 Jahre alt","Sachsen","253","0.58850744384816","0.543389742737475","0.633625144958845"
"middle vocational","2012","16-34 Jahre alt","Sachsen-Anhalt","114","0.512888546202041","0.44938685619975","0.576390236204331"
"middle vocational","2012","16-34 Jahre alt","Thueringen","142","0.548014808669516","0.487403109489602","0.608626507849431"
"middle vocational","2012","35-65 Jahre alt","Schleswig-Holstein","281","0.602992829469492","0.56149429958536","0.644491359353624"
"middle vocational","2012","35-65 Jahre alt","Hamburg","81","0.364753031406264","0.301716132859941","0.427789929952588"
"middle vocational","2012","35-65 Jahre alt","Niedersachsen","797","0.566148017680206","0.541084102436868","0.591211932923544"
"middle vocational","2012","35-65 Jahre alt","Bremen","43","0.465472057820301","0.37051501691568","0.560429098724923"
"middle vocational","2012","35-65 Jahre alt","Nordrhein-Westfalen","1428","0.48115374978434","0.463896108651773","0.498411390916907"
"middle vocational","2012","35-65 Jahre alt","Hessen","510","0.470808149877882","0.442543198572312","0.499073101183451"
"middle vocational","2012","35-65 Jahre alt","Rheinland-Pfalz,Saarland","413","0.556542380067908","0.521678479760769","0.591406280375046"
"middle vocational","2012","35-65 Jahre alt","Baden-Wuerttemberg","940","0.495766859321682","0.473660294970931","0.517873423672433"
"middle vocational","2012","35-65 Jahre alt","Bayern","1430","0.560991148818035","0.54195586757176","0.580026430064309"
"middle vocational","2012","35-65 Jahre alt","Saarland","74","0.542751125650713","0.463814407827446","0.621687843473979"
"middle vocational","2012","35-65 Jahre alt","Berlin","225","0.449526224540033","0.408617140418428","0.490435308661638"
"middle vocational","2012","35-65 Jahre alt","Brandenburg","366","0.580412437795176","0.542357458478318","0.618467417112034"
"middle vocational","2012","35-65 Jahre alt","Mecklenburg-Vorpommern","207","0.607535812646038","0.557441592828082","0.657630032463995"
"middle vocational","2012","35-65 Jahre alt","Sachsen","577","0.585147775555929","0.555131458306282","0.615164092805576"
"middle vocational","2012","35-65 Jahre alt","Sachsen-Anhalt","338","0.620982101843294","0.581769213845242","0.660194989841346"
"middle vocational","2012","35-65 Jahre alt","Thueringen","369","0.642441140234277","0.604155114286576","0.680727166181978"
"middle vocational","2012","66 und älter","Schleswig-Holstein","111","0.547781299792719","0.476635866909471","0.618926732675966"
"middle vocational","2012","66 und älter","Hamburg","62","0.613297973291032","0.518789228751352","0.707806717830712"
"middle vocational","2012","66 und älter","Niedersachsen","281","0.562274166516652","0.519551498585033","0.60499683444827"
"middle vocational","2012","66 und älter","Bremen","","","",""
"middle vocational","2012","66 und älter","Nordrhein-Westfalen","528","0.568218923800453","0.537395427165039","0.599042420435866"
"middle vocational","2012","66 und älter","Hessen","164","0.533333680583287","0.477708480575218","0.588958880591357"
"middle vocational","2012","66 und älter","Rheinland-Pfalz,Saarland","132","0.529157216245692","0.468250026879582","0.590064405611802"
"middle vocational","2012","66 und älter","Baden-Wuerttemberg","278","0.47368647372042","0.43325989018352","0.514113057257319"
"middle vocational","2012","66 und älter","Bayern","408","0.523991068759022","0.489426559129088","0.558555578388955"
"middle vocational","2012","66 und älter","Saarland","","","",""
"middle vocational","2012","66 und älter","Berlin","101","0.470959884687499","0.404699171714416","0.537220597660583"
"middle vocational","2012","66 und älter","Brandenburg","111","0.470162439502928","0.408782483967414","0.531542395038442"
"middle vocational","2012","66 und älter","Mecklenburg-Vorpommern","54","0.434802083162762","0.351178785258915","0.51842538106661"
"middle vocational","2012","66 und älter","Sachsen","184","0.497381019987103","0.44650358795675","0.548258452017456"
"middle vocational","2012","66 und älter","Sachsen-Anhalt","109","0.531334131567248","0.463841872607011","0.598826390527485"
"middle vocational","2012","66 und älter","Thueringen","149","0.640739234500583","0.578462444092514","0.703016024908653"
"vocational + Abi","2012","16-34 Jahre alt","Schleswig-Holstein","","","",""
"vocational + Abi","2012","16-34 Jahre alt","Hamburg","","","",""
"vocational + Abi","2012","16-34 Jahre alt","Niedersachsen","39","0.0641926578246904","0.044228788795819","0.0841565268535618"
"vocational + Abi","2012","16-34 Jahre alt","Bremen","","","",""
"vocational + Abi","2012","16-34 Jahre alt","Nordrhein-Westfalen","124","0.102317369598727","0.0861627833436604","0.118471955853793"
"vocational + Abi","2012","16-34 Jahre alt","Hessen","42","0.118348340841927","0.0873820241064892","0.149314657577366"
"vocational + Abi","2012","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"vocational + Abi","2012","16-34 Jahre alt","Baden-Wuerttemberg","56","0.0825039301740403","0.0636726177044953","0.101335242643585"
"vocational + Abi","2012","16-34 Jahre alt","Bayern","62","0.0593635328590343","0.044754016621653","0.0739730490964157"
"vocational + Abi","2012","16-34 Jahre alt","Saarland","","","",""
"vocational + Abi","2012","16-34 Jahre alt","Berlin","","","",""
"vocational + Abi","2012","16-34 Jahre alt","Brandenburg","36","0.21816214800237","0.160490411970021","0.275833884034718"
"vocational + Abi","2012","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"vocational + Abi","2012","16-34 Jahre alt","Sachsen","36","0.0659364874957428","0.0431833600830437","0.0886896149084419"
"vocational + Abi","2012","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"vocational + Abi","2012","16-34 Jahre alt","Thueringen","","","",""
"vocational + Abi","2012","35-65 Jahre alt","Schleswig-Holstein","57","0.103540475480818","0.0777001557568054","0.129380795204831"
"vocational + Abi","2012","35-65 Jahre alt","Hamburg","","","",""
"vocational + Abi","2012","35-65 Jahre alt","Niedersachsen","120","0.0713485901780364","0.0583309523707815","0.0843662279852913"
"vocational + Abi","2012","35-65 Jahre alt","Bremen","","","",""
"vocational + Abi","2012","35-65 Jahre alt","Nordrhein-Westfalen","405","0.106659065285986","0.0959973357999404","0.117320794772032"
"vocational + Abi","2012","35-65 Jahre alt","Hessen","111","0.0799993943919208","0.064637064453279","0.0953617243305626"
"vocational + Abi","2012","35-65 Jahre alt","Rheinland-Pfalz,Saarland","59","0.0607975196819286","0.0440278952610491","0.077567144102808"
"vocational + Abi","2012","35-65 Jahre alt","Baden-Wuerttemberg","160","0.0765612539007953","0.0648048261583976","0.088317681643193"
"vocational + Abi","2012","35-65 Jahre alt","Bayern","176","0.060395080368871","0.051257776291889","0.0695323844458529"
"vocational + Abi","2012","35-65 Jahre alt","Saarland","","","",""
"vocational + Abi","2012","35-65 Jahre alt","Berlin","38","0.0470770281353306","0.0296586649794848","0.0644953912911763"
"vocational + Abi","2012","35-65 Jahre alt","Brandenburg","","","",""
"vocational + Abi","2012","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"vocational + Abi","2012","35-65 Jahre alt","Sachsen","46","0.0477719279939923","0.0347781694909841","0.0607656864970004"
"vocational + Abi","2012","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"vocational + Abi","2012","35-65 Jahre alt","Thueringen","","","",""
"vocational + Abi","2012","66 und älter","Schleswig-Holstein","","","",""
"vocational + Abi","2012","66 und älter","Hamburg","","","",""
"vocational + Abi","2012","66 und älter","Niedersachsen","","","",""
"vocational + Abi","2012","66 und älter","Bremen","","","",""
"vocational + Abi","2012","66 und älter","Nordrhein-Westfalen","","","",""
"vocational + Abi","2012","66 und älter","Hessen","","","",""
"vocational + Abi","2012","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"vocational + Abi","2012","66 und älter","Baden-Wuerttemberg","","","",""
"vocational + Abi","2012","66 und älter","Bayern","","","",""
"vocational + Abi","2012","66 und älter","Saarland","","","",""
"vocational + Abi","2012","66 und älter","Berlin","","","",""
"vocational + Abi","2012","66 und älter","Brandenburg","","","",""
"vocational + Abi","2012","66 und älter","Mecklenburg-Vorpommern","","","",""
"vocational + Abi","2012","66 und älter","Sachsen","","","",""
"vocational + Abi","2012","66 und älter","Sachsen-Anhalt","","","",""
"vocational + Abi","2012","66 und älter","Thueringen","","","",""
"higher vocational","2012","16-34 Jahre alt","Schleswig-Holstein","","","",""
"higher vocational","2012","16-34 Jahre alt","Hamburg","","","",""
"higher vocational","2012","16-34 Jahre alt","Niedersachsen","","","",""
"higher vocational","2012","16-34 Jahre alt","Bremen","","","",""
"higher vocational","2012","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"higher vocational","2012","16-34 Jahre alt","Hessen","","","",""
"higher vocational","2012","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"higher vocational","2012","16-34 Jahre alt","Baden-Wuerttemberg","30","0.0418589569932346","0.0281517147422548","0.0555661992442145"
"higher vocational","2012","16-34 Jahre alt","Bayern","37","0.0556778564673133","0.0415014420467061","0.0698542708879205"
"higher vocational","2012","16-34 Jahre alt","Saarland","","","",""
"higher vocational","2012","16-34 Jahre alt","Berlin","","","",""
"higher vocational","2012","16-34 Jahre alt","Brandenburg","","","",""
"higher vocational","2012","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"higher vocational","2012","16-34 Jahre alt","Sachsen","","","",""
"higher vocational","2012","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"higher vocational","2012","16-34 Jahre alt","Thueringen","","","",""
"higher vocational","2012","35-65 Jahre alt","Schleswig-Holstein","47","0.0892284858607595","0.0650497303586283","0.113407241362891"
"higher vocational","2012","35-65 Jahre alt","Hamburg","","","",""
"higher vocational","2012","35-65 Jahre alt","Niedersachsen","107","0.0731917454238042","0.0600201275343409","0.0863633633132674"
"higher vocational","2012","35-65 Jahre alt","Bremen","","","",""
"higher vocational","2012","35-65 Jahre alt","Nordrhein-Westfalen","226","0.0682298834820079","0.0595210124570549","0.0769387545069609"
"higher vocational","2012","35-65 Jahre alt","Hessen","86","0.0729354045475677","0.0582107919312201","0.0876600171639152"
"higher vocational","2012","35-65 Jahre alt","Rheinland-Pfalz,Saarland","66","0.102881657006505","0.0815612921189413","0.124202021894069"
"higher vocational","2012","35-65 Jahre alt","Baden-Wuerttemberg","171","0.0951445140289516","0.0821712785332116","0.108117749524692"
"higher vocational","2012","35-65 Jahre alt","Bayern","214","0.0708063895890583","0.0609677741058813","0.0806450050722353"
"higher vocational","2012","35-65 Jahre alt","Saarland","","","",""
"higher vocational","2012","35-65 Jahre alt","Berlin","43","0.0859183092533437","0.0628715805637778","0.10896503794291"
"higher vocational","2012","35-65 Jahre alt","Brandenburg","49","0.108400181727894","0.0844266607778613","0.132373702677927"
"higher vocational","2012","35-65 Jahre alt","Mecklenburg-Vorpommern","34","0.101064280414124","0.0701424765105635","0.131986084317685"
"higher vocational","2012","35-65 Jahre alt","Sachsen","100","0.112968780740556","0.0936834722868928","0.132254089194219"
"higher vocational","2012","35-65 Jahre alt","Sachsen-Anhalt","54","0.101360490630509","0.0769662931996021","0.125754688061416"
"higher vocational","2012","35-65 Jahre alt","Thueringen","48","0.10061164435948","0.0765819858427683","0.124641302876191"
"higher vocational","2012","66 und älter","Schleswig-Holstein","","","",""
"higher vocational","2012","66 und älter","Hamburg","","","",""
"higher vocational","2012","66 und älter","Niedersachsen","","","",""
"higher vocational","2012","66 und älter","Bremen","","","",""
"higher vocational","2012","66 und älter","Nordrhein-Westfalen","60","0.0533848786724036","0.0393958324943291","0.0673739248504781"
"higher vocational","2012","66 und älter","Hessen","","","",""
"higher vocational","2012","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"higher vocational","2012","66 und älter","Baden-Wuerttemberg","36","0.0651484759992345","0.0451672223188753","0.0851297296795937"
