year,quintil_oecd,regtyp,pgisced97,proportion,n,lower_confidence,upper_confidence
2013,1. Quintil,Laendlicher Raum,vocational + Abi,0.0023960066555740434,44486,0.0019416807592024363,0.0028503325519456503
2013,1. Quintil,Laendlicher Raum,higher education,0.0022296173044925125,44486,0.0017913138838816832,0.002667920725103342
2013,2. Quintil,Laendlicher Raum,inadequately,0.0016638935108153079,44486,0.0012851496989719526,0.002042637322658663
2013,3. Quintil,Laendlicher Raum,in school,0.0015307820299500833,44486,0.001167479509784223,0.0018940845501159436
2013,4. Quintil,Staedtischer Raum,inadequately,0.0012978369384359402,44486,0.0009632781419385711,0.0016323957349333093
2013,2. Quintil,Laendlicher Raum,in school,0.0012645590682196339,44486,0.000934311838318571,0.0015948062981206968
2013,4. Quintil,Laendlicher Raum,in school,0.0011980033277870217,44486,0.0008765535678603102,0.0015194530877137332
2013,1. Quintil,Staedtischer Raum,higher vocational,0.0011647254575707154,44486,0.0008477664398523392,0.0014816844752890915
2013,1. Quintil,Laendlicher Raum,higher vocational,0.0011314475873544093,44486,0.0008190441648274541,0.0014438510098813645
2013,3. Quintil,Laendlicher Raum,inadequately,0.001064891846921797,44486,0.0007618059125629585,0.0013679777812806353
2013,5. Quintil,Laendlicher Raum,in school,0.0009650582362728785,44486,0.0006765146053661434,0.0012536018671796137
2013,1. Quintil,Laendlicher Raum,in school,0.00086522462562396,44486,0.0005919993542726186,0.0011384498969753015
2013,5. Quintil,Staedtischer Raum,inadequately,0.0004658901830282862,44486,0.00026535758430004696,0.0006664227817565255
2013,4. Quintil,Laendlicher Raum,inadequately,0.0004658901830282862,44486,0.00026535758430004696,0.0006664227817565255
2013,5. Quintil,Laendlicher Raum,inadequately,0.0001331114808652246,44486,2.5904456138428e-05,0.0002403185055920212
2014,5. Quintil,Staedtischer Raum,higher education,0.10077080027204716,38694,0.0977713835258014,0.1037702170182929
2014,4. Quintil,Staedtischer Raum,middle vocational,0.07341494747978539,38694,0.07081616967533642,0.07601372528423435
2014,5. Quintil,Staedtischer Raum,middle vocational,0.0731126728632963,38694,0.07051882762443643,0.07570651810215617
2014,3. Quintil,Staedtischer Raum,middle vocational,0.063515453789768,38694,0.06108535310463791,0.06594555447489808
2014,4. Quintil,Laendlicher Raum,middle vocational,0.04968639008539258,38694,0.04752124773692473,0.051851532433860426
2014,2. Quintil,Staedtischer Raum,middle vocational,0.04893070354416988,38694,0.04678123512552337,0.0510801719628164
2014,3. Quintil,Laendlicher Raum,middle vocational,0.04621023199576815,38694,0.04411838622343916,0.04830207776809715
2014,2. Quintil,Laendlicher Raum,middle vocational,0.03785989571525731,38694,0.03595819082579086,0.03976160060472376
2014,4. Quintil,Staedtischer Raum,higher education,0.03423260031738835,38694,0.03242088284338557,0.036044317791391126
2014,5. Quintil,Laendlicher Raum,middle vocational,0.03359026675734905,38694,0.03179503041360874,0.035385503101089365
2014,5. Quintil,Laendlicher Raum,higher education,0.030529736265397112,38694,0.028815530188624656,0.03224394234216957
2014,1. Quintil,Staedtischer Raum,middle vocational,0.027129146829894958,38694,0.025510396306363595,0.02874789735342632
2014,2. Quintil,Staedtischer Raum,general elemantary,0.021159223154235622,38694,0.019725252896514552,0.022593193411956692
2014,1. Quintil,Laendlicher Raum,middle vocational,0.020139046323584976,38694,0.018739343192615672,0.02153874945455428
2014,5. Quintil,Staedtischer Raum,vocational + Abi,0.018929947857628655,38694,0.017572075410862763,0.020287820304394546
2014,3. Quintil,Staedtischer Raum,general elemantary,0.018665457568200712,38694,0.01731692288354868,0.020013992252852743
2014,4. Quintil,Laendlicher Raum,higher education,0.018249829970528226,38694,0.016916111512723365,0.019583548428333087
2014,3. Quintil,Staedtischer Raum,higher education,0.017343006121060985,38694,0.0160422453789253,0.01864376686319667
2014,1. Quintil,Staedtischer Raum,general elemantary,0.016549535252777147,38694,0.015278365928970267,0.017820704576584027
2014,5. Quintil,Staedtischer Raum,higher vocational,0.01586941736567672,38694,0.014624211628915574,0.017114623102437863
2014,4. Quintil,Staedtischer Raum,vocational + Abi,0.015340436786820826,38694,0.01411583138160706,0.01656504219203459
2014,4. Quintil,Staedtischer Raum,general elemantary,0.014509181591475856,38694,0.013317714622236186,0.015700648560715527
2014,3. Quintil,Laendlicher Raum,general elemantary,0.010617395904178947,38694,0.009596161590862943,0.011638630217494951
2014,2. Quintil,Laendlicher Raum,general elemantary,0.010579611577117811,38694,0.009560176560812456,0.011599046593423167
2014,2. Quintil,Staedtischer Raum,higher education,0.010428474268873271,38694,0.009416269824714425,0.011440678713032117
2014,4. Quintil,Staedtischer Raum,higher vocational,0.01020176830650646,38694,0.009200511866405619,0.011203024746607303
2014,3. Quintil,Staedtischer Raum,vocational + Abi,0.01012619965238419,38694,0.009128620383171795,0.011123778921596586
2014,3. Quintil,Laendlicher Raum,higher education,0.00853925791581652,38694,0.0076224421256715766,0.009456073705961462
2014,1. Quintil,Laendlicher Raum,general elemantary,0.00846368926169425,38694,0.007550904409514707,0.009376474113873793
2014,5. Quintil,Laendlicher Raum,higher vocational,0.00831255195344971,38694,0.007407884737711654,0.009217219169187765
2014,1. Quintil,Staedtischer Raum,higher education,0.007745787047532683,38694,0.006872255669380734,0.008619318425684632
2014,2. Quintil,Staedtischer Raum,vocational + Abi,0.007670218393410413,38694,0.006800925487779698,0.008539511299041128
2014,4. Quintil,Laendlicher Raum,higher vocational,0.007330159449860198,38694,0.006480209442051323,0.008180109457669072
2014,5. Quintil,Staedtischer Raum,general elemantary,0.007179022141615658,38694,0.006337816112703248,0.008020228170528068
2014,4. Quintil,Laendlicher Raum,general elemantary,0.006952316179248848,38694,0.006124404390683562,0.007780227967814133
2014,3. Quintil,Staedtischer Raum,higher vocational,0.006158845310965012,38694,0.0053792981500138115,0.0069383924719162125
2014,4. Quintil,Laendlicher Raum,vocational + Abi,0.005969923675659337,38694,0.0052023529380514945,0.006737494413267179
2014,5. Quintil,Laendlicher Raum,vocational + Abi,0.0053275901156200406,38694,0.004602253342648559,0.006052926888591522
2014,3. Quintil,Laendlicher Raum,higher vocational,0.0051764528073755004,38694,0.0044614242038621766,0.005891481410888824
2014,1. Quintil,Staedtischer Raum,inadequately,0.00487417819088642,38694,0.00418023493956549,0.00556812144220735
2014,2. Quintil,Laendlicher Raum,higher education,0.00457190357439734,38694,0.003899720247047109,0.005244086901747571
2014,3. Quintil,Laendlicher Raum,vocational + Abi,0.00457190357439734,38694,0.003899720247047109,0.005244086901747571
2014,2. Quintil,Staedtischer Raum,inadequately,0.00426962895790826,38694,0.003619947903556584,0.004919310012259936
2014,1. Quintil,Staedtischer Raum,vocational + Abi,0.0039295700143580446,38694,0.003306191546765683,0.004552948481950406
2014,2. Quintil,Laendlicher Raum,vocational + Abi,0.003551726743746694,38694,0.0029589633035449186,0.004144490183948469
2014,1. Quintil,Laendlicher Raum,higher education,0.002871608856646263,38694,0.0023384305871204,0.003404787126172126
2014,2. Quintil,Laendlicher Raum,higher vocational,0.002871608856646263,38694,0.0023384305871204,0.003404787126172126
2014,5. Quintil,Laendlicher Raum,general elemantary,0.002758255875462858,38694,0.0022356771101129796,0.003280834640812736
2014,3. Quintil,Staedtischer Raum,inadequately,0.0026071185672183177,38694,0.0020990202212791483,0.003115216913157487
2014,2. Quintil,Staedtischer Raum,higher vocational,0.0024559812589737776,38694,0.0019627929008151886,0.0029491696171323667
2014,1. Quintil,Laendlicher Raum,inadequately,0.0024181969319126426,38694,0.0019288077669393161,0.002907586096885969
2014,1. Quintil,Staedtischer Raum,in school,0.0022670596236681025,38694,0.001793174708654715,0.00274094453868149
2014,5. Quintil,Staedtischer Raum,in school,0.0022670596236681025,38694,0.001793174708654715,0.00274094453868149
2014,4. Quintil,Staedtischer Raum,in school,0.0022292752966069675,38694,0.0017593471175741515,0.0026992034756397835
2014,2. Quintil,Staedtischer Raum,in school,0.0022292752966069675,38694,0.0017593471175741515,0.0026992034756397835
2014,3. Quintil,Staedtischer Raum,in school,0.0021159223154235624,38694,0.0016580713190429389,0.002573773311804186
2014,1. Quintil,Laendlicher Raum,vocational + Abi,0.0020025693342401573,38694,0.0015571257070464675,0.002448012961433847
2014,2. Quintil,Laendlicher Raum,inadequately,0.001927000680117887,38694,0.0014900259275790711,0.002363975432656703
2014,2. Quintil,Laendlicher Raum,in school,0.0013224514471397264,38694,0.0009603445733065673,0.0016845583209728855
2014,4. Quintil,Laendlicher Raum,in school,0.0012846671200785914,38694,0.0009277639373277023,0.0016415703028294804
2014,3. Quintil,Laendlicher Raum,in school,0.0012846671200785914,38694,0.0009277639373277023,0.0016415703028294804
2014,5. Quintil,Laendlicher Raum,in school,0.0012468827930174563,38694,0.0008952607058861855,0.001598504880148727
2014,4. Quintil,Staedtischer Raum,inadequately,0.0011713141388951863,38694,0.0008305009021785636,0.0015121273756118088
2014,1. Quintil,Staedtischer Raum,higher vocational,0.0010957454847729162,38694,0.0007660970378398956,0.0014253939317059369
2014,1. Quintil,Laendlicher Raum,higher vocational,0.0008312551953449709,38694,0.0005440972321773825,0.0011184131585125594
2014,3. Quintil,Laendlicher Raum,inadequately,0.0007556865412227009,38694,0.00048188181259138326,0.0010294912698540185
2014,1. Quintil,Laendlicher Raum,in school,0.0006801178871004307,38694,0.000420354092254877,0.0009398816819459844
2014,5. Quintil,Staedtischer Raum,inadequately,0.0005289805788558906,38694,0.0002998731221023045,0.0007580880356094767
2014,4. Quintil,Laendlicher Raum,inadequately,0.0004534119247336205,38694,0.00024129161765309558,0.0006655322318141454
2014,5. Quintil,Laendlicher Raum,inadequately,3.778432706113504e-05,38694,-2.3462260825545854e-05,9.903091494781594e-05
2015,5. Quintil,Staedtischer Raum,higher education,0.10271614384085692,38036,0.09966513874923735,0.10576714893247649
2015,4. Quintil,Staedtischer Raum,middle vocational,0.07758224942616679,38036,0.07489378891661404,0.08027070993571954
2015,5. Quintil,Staedtischer Raum,middle vocational,0.07218821729150726,38036,0.06958732868484986,0.07478910589816466
2015,3. Quintil,Staedtischer Raum,middle vocational,0.0581866870696251,38036,0.05583406113661528,0.06053931300263492
2015,4. Quintil,Laendlicher Raum,middle vocational,0.04881407804131599,38036,0.04664854953756099,0.050979606545070985
2015,3. Quintil,Laendlicher Raum,middle vocational,0.04663351185921959,38036,0.044514479180968576,0.0487525445374706
2015,2. Quintil,Staedtischer Raum,middle vocational,0.04426166794185157,38036,0.04219466049053748,0.04632867539316565
2015,4. Quintil,Staedtischer Raum,higher education,0.038408569242540165,38036,0.0364771880010952,0.04033995048398513
2015,5. Quintil,Laendlicher Raum,middle vocational,0.03722264728385616,38036,0.035320144883255064,0.03912514968445725
2015,2. Quintil,Laendlicher Raum,middle vocational,0.03446824789594491,38036,0.032634871920505674,0.036301623871384144
2015,5. Quintil,Laendlicher Raum,higher education,0.03289977046671767,38036,0.031107139769022834,0.03469240116441251
2015,1. Quintil,Staedtischer Raum,middle vocational,0.028003060443764344,38036,0.026345024849425566,0.029661096038103123
2015,2. Quintil,Staedtischer Raum,general elemantary,0.01931905126243305,38036,0.01793575431459173,0.020702348210274373
2015,5. Quintil,Staedtischer Raum,vocational + Abi,0.018553940321346597,38036,0.01719778339139682,0.019910097251296374
2015,1. Quintil,Staedtischer Raum,general elemantary,0.017980107115531753,38036,0.016644696168465666,0.01931551806259784
2015,4. Quintil,Laendlicher Raum,higher education,0.017865340474368784,38036,0.01653412051826088,0.019196560430476687
2015,1. Quintil,Laendlicher Raum,middle vocational,0.017865340474368784,38036,0.01653412051826088,0.019196560430476687
2015,3. Quintil,Staedtischer Raum,higher education,0.017329762815608264,38036,0.01601829129937677,0.018641234331839757
2015,4. Quintil,Staedtischer Raum,vocational + Abi,0.016832440703902066,38036,0.015539597167056237,0.018125284240747892
2015,3. Quintil,Staedtischer Raum,general elemantary,0.016832440703902066,38036,0.015539597167056237,0.018125284240747892
2015,5. Quintil,Staedtischer Raum,higher vocational,0.015914307574598316,38036,0.014656630963319983,0.01717198418587665
2015,4. Quintil,Staedtischer Raum,general elemantary,0.01384850803366488,38036,0.012674064979684319,0.015022951087645443
2015,3. Quintil,Staedtischer Raum,vocational + Abi,0.01155317521040551,38036,0.010479220450545348,0.01262712997026567
2015,2. Quintil,Staedtischer Raum,higher education,0.011323641928079572,38036,0.01026028567212776,0.012386998184031384
2015,4. Quintil,Staedtischer Raum,higher vocational,0.010099464422341239,38036,0.009094608946666017,0.011104319898016461
2015,3. Quintil,Laendlicher Raum,general elemantary,0.010061208875286916,38036,0.009058238960864756,0.011064178789709077
2015,2. Quintil,Laendlicher Raum,general elemantary,0.009066564651874522,38036,0.008113982863080994,0.01001914644066805
2015,5. Quintil,Laendlicher Raum,higher vocational,0.008798775822494262,38036,0.007860240346606425,0.009737311298382099
2015,3. Quintil,Laendlicher Raum,higher education,0.008569242540168324,38036,0.007642922491900339,0.00949556258843631
2015,1. Quintil,Staedtischer Raum,higher education,0.008416220351951033,38036,0.007498137432162697,0.009334303271739368
2015,1. Quintil,Laendlicher Raum,general elemantary,0.00837796480489671,38036,0.00746195314421815,0.00929397646557527
2015,2. Quintil,Staedtischer Raum,vocational + Abi,0.007765876052027544,38036,0.006883688432392932,0.008648063671662157
2015,4. Quintil,Laendlicher Raum,general elemantary,0.007421576128538638,38036,0.006559016473913972,0.008284135783163303
2015,4. Quintil,Laendlicher Raum,vocational + Abi,0.007153787299158378,38036,0.0063068180253061865,0.008000756573010569
2015,4. Quintil,Laendlicher Raum,higher vocational,0.007115531752104055,38036,0.006270813864149974,0.007960249640058136
2015,5. Quintil,Staedtischer Raum,general elemantary,0.006885998469778117,38036,0.006054920700579712,0.007717076238976522
2015,1. Quintil,Staedtischer Raum,inadequately,0.006006120887528691,38036,0.00522961001390268,0.0067826317611547025
2015,3. Quintil,Staedtischer Raum,higher vocational,0.005432287681713849,38036,0.004693589192761019,0.0061709861706666785
2015,1. Quintil,Staedtischer Raum,vocational + Abi,0.005241009946442234,38036,0.004515363487476526,0.005966656405407942
2015,5. Quintil,Laendlicher Raum,vocational + Abi,0.0050497322111706195,38036,0.004337382073458652,0.005762082348882587
2015,3. Quintil,Laendlicher Raum,higher vocational,0.004896710022953328,38036,0.0041951821576900455,0.00559823788821661
2015,2. Quintil,Laendlicher Raum,higher education,0.004896710022953328,38036,0.0041951821576900455,0.00559823788821661
2015,3. Quintil,Laendlicher Raum,vocational + Abi,0.004781943381790359,38036,0.004088645313138627,0.005475241450442091
2015,2. Quintil,Staedtischer Raum,inadequately,0.004093343534812548,38036,0.003451680432359344,0.004735006637265751
2015,2. Quintil,Laendlicher Raum,vocational + Abi,0.0035195103289977045,38036,0.002924349727490033,0.004114670930505376
2015,5. Quintil,Laendlicher Raum,general elemantary,0.0034047436878347362,38036,0.0028193335062425932,0.003990153869426879
2015,1. Quintil,Laendlicher Raum,higher education,0.0032517214996174446,38036,0.002679573913025783,0.003823869086209106
2015,1. Quintil,Laendlicher Raum,inadequately,0.0022953328232593728,38036,0.0018144021381931096,0.002776263508325636
2015,2. Quintil,Staedtischer Raum,higher vocational,0.00225707727620505,38036,0.0017801620434040868,0.002733992509006013
2015,3. Quintil,Staedtischer Raum,inadequately,0.002218821729150727,38036,0.0017459563581461368,0.002691687100155317
2015,5. Quintil,Staedtischer Raum,in school,0.002218821729150727,38036,0.0017459563581461368,0.002691687100155317
2015,1. Quintil,Staedtischer Raum,in school,0.002104055087987758,38036,0.0016435548764579832,0.0025645552995175332
2015,1. Quintil,Laendlicher Raum,vocational + Abi,0.0020657995409334353,38036,0.001609496152659404,0.0025221029292074666
2015,2. Quintil,Laendlicher Raum,higher vocational,0.0020275439938791124,38036,0.0015754767158549497,0.002479611271903275
2015,3. Quintil,Staedtischer Raum,in school,0.0019510328997704668,38036,0.001507560216942014,0.0023945055825989195
2015,4. Quintil,Staedtischer Raum,in school,0.0019127773527161439,38036,0.001473665550027875,0.0023518891554044127
2015,2. Quintil,Laendlicher Raum,inadequately,0.0017214996174445293,38036,0.0013048816687651352,0.0021381175661239235
2015,4. Quintil,Staedtischer Raum,inadequately,0.0016067329762815608,38036,0.001204218663934928,0.002009247288628194
2015,2. Quintil,Staedtischer Raum,in school,0.0013771996939556236,38036,0.0010045010183135604,0.0017498983695976868
2015,1. Quintil,Staedtischer Raum,higher vocational,0.0012624330527926549,38036,0.0009055807338640028,0.001619285371721307
2015,4. Quintil,Laendlicher Raum,in school,0.0012624330527926549,38036,0.0009055807338640028,0.001619285371721307
2015,3. Quintil,Laendlicher Raum,inadequately,0.0010711553175210406,38036,0.0007424156186829175,0.0013998950163591635
2015,3. Quintil,Laendlicher Raum,in school,0.0010328997704667177,38036,0.0007100776133260934,0.001355721927607342
2015,1. Quintil,Laendlicher Raum,in school,0.000918133129303749,38036,0.0006137559980049494,0.0012225102606025487
2015,1. Quintil,Laendlicher Raum,higher vocational,0.0008798775822494261,38036,0.0005819034036363882,0.001177851760862464
2015,5. Quintil,Laendlicher Raum,in school,0.0008798775822494261,38036,0.0005819034036363882,0.001177851760862464
2015,4. Quintil,Laendlicher Raum,inadequately,0.0006503442999234889,38036,0.00039413844237625947,0.0009065501574707183
2015,2. Quintil,Laendlicher Raum,in school,0.0006503442999234889,38036,0.00039413844237625947,0.0009065501574707183
2015,5. Quintil,Staedtischer Raum,inadequately,0.000612088752869166,38036,0.00036352780430145106,0.0008606497014368809
2015,5. Quintil,Laendlicher Raum,inadequately,0.00011476664116296863,38036,7.109816776557334e-06,0.00022242346554937994
2016,5. Quintil,Staedtischer Raum,higher education,0.09964493465286696,41132,0.09675025387466464,0.10253961543106928
2016,5. Quintil,Staedtischer Raum,middle vocational,0.07089975069879882,41132,0.0684193616789891,0.07338013971860854
2016,4. Quintil,Staedtischer Raum,middle vocational,0.06882224068897787,41132,0.06637573145591769,0.07126874992203805
2016,3. Quintil,Staedtischer Raum,middle vocational,0.05084233587670922,41132,0.048719345209891865,0.05296532654352658
2016,4. Quintil,Laendlicher Raum,middle vocational,0.04944473823373876,41132,0.047349589378779554,0.051539887088697965
2016,3. Quintil,Laendlicher Raum,middle vocational,0.03905718818463398,41132,0.03718493138668749,0.04092944498258047
2016,2. Quintil,Staedtischer Raum,middle vocational,0.035582080531842565,41132,0.033791827315928474,0.037372333747756656
2016,5. Quintil,Laendlicher Raum,middle vocational,0.035430988894764676,41132,0.033644400752177665,0.037217577037351686
2016,5. Quintil,Laendlicher Raum,higher education,0.03293797688297953,41132,0.03121316481415591,0.03466278895180315
2016,4. Quintil,Staedtischer Raum,higher education,0.03063382941754174,41132,0.028968459435399527,0.03229919939968395
2016,-6,Staedtischer Raum,inadequately,0.026289944851552467,41132,0.024743708700940406,0.027836181002164527
2016,2. Quintil,Laendlicher Raum,middle vocational,0.026101080305205106,41132,0.024560258764517888,0.027641901845892325
2016,1. Quintil,Staedtischer Raum,middle vocational,0.02289038301729999,41132,0.021445061955336606,0.024335704079263377
2016,5. Quintil,Staedtischer Raum,vocational + Abi,0.020246279368436957,41132,0.018885156812231987,0.021607401924641927
2016,1. Quintil,Laendlicher Raum,middle vocational,0.01680894462491501,41132,0.015566562081721278,0.018051327168108745
2016,3. Quintil,Staedtischer Raum,general elemantary,0.01578907607463927,41132,0.014584349176729771,0.016993802972548766
2016,-6,Staedtischer Raum,higher education,0.01563798443756138,41132,0.014438943614533812,0.016837025260588948
2016,4. Quintil,Laendlicher Raum,higher education,0.01560021152829191,41132,0.014402596720358329,0.01679782633622549
2016,4. Quintil,Staedtischer Raum,vocational + Abi,0.015524665709752965,41132,0.014329908372707366,0.016719423046798562
2016,2. Quintil,Staedtischer Raum,general elemantary,0.015449119891214022,41132,0.01425722732281574,0.016641012459612303
2016,-6,Staedtischer Raum,general elemantary,0.015184709526327719,41132,0.01400290188547548,0.016366517167179958
2016,5. Quintil,Staedtischer Raum,higher vocational,0.015033617889249831,41132,0.01385761438598259,0.01620962139251707
2016,3. Quintil,Staedtischer Raum,higher education,0.01465588879655511,41132,0.013494530568926133,0.01581724702418409
2016,-6,Staedtischer Raum,middle vocational,0.01446702425020775,41132,0.013313062688834813,0.015620985811580688
2016,1. Quintil,Staedtischer Raum,general elemantary,0.012918334970159403,41132,0.011827030407259752,0.014009639533059053
2016,-6,Laendlicher Raum,inadequately,0.012540605877464682,41132,0.011465168713672138,0.013616043041257226
2016,4. Quintil,Staedtischer Raum,general elemantary,0.012087330966231019,41132,0.011031265984198535,0.013143395948263503
2016,3. Quintil,Staedtischer Raum,vocational + Abi,0.009858729319332175,41132,0.008903901177234223,0.010813557461430128
2016,2. Quintil,Staedtischer Raum,higher education,0.008763314950517489,41132,0.007862596516030941,0.009664033385004036
2016,4. Quintil,Staedtischer Raum,higher vocational,0.008649996222709073,41132,0.007755069197940839,0.009544923247477308
2016,5. Quintil,Laendlicher Raum,higher vocational,0.008498904585631186,41132,0.0076117603525140895,0.009386048818748282
2016,2. Quintil,Laendlicher Raum,general elemantary,0.008347812948553298,41132,0.007468522816236129,0.009227103080870467
2016,3. Quintil,Laendlicher Raum,general elemantary,0.008234494220744883,41132,0.0073611426173221355,0.00910784582416763
2016,3. Quintil,Laendlicher Raum,higher education,0.007403490216816499,41132,0.006575031669273265,0.008231948764359733
2016,5. Quintil,Staedtischer Raum,general elemantary,0.0072523985797386115,41132,0.00643237486326067,0.008072422296216554
2016,4. Quintil,Laendlicher Raum,vocational + Abi,0.00721462567046914,41132,0.006396724660600789,0.008032526680337491
2016,1. Quintil,Laendlicher Raum,general elemantary,0.007139079851930196,41132,0.00632544136027029,0.007952718343590102
2016,4. Quintil,Laendlicher Raum,general elemantary,0.007063534033391252,41132,0.006254181167075329,0.007872886899707174
2016,1. Quintil,Staedtischer Raum,higher education,0.006723577849966004,41132,0.005933806381983436,0.007513349317948573
2016,4. Quintil,Laendlicher Raum,higher vocational,0.006572486212888117,41132,0.005791579615988845,0.0073533928097873884
2016,-6,Laendlicher Raum,higher education,0.006383621666540757,41132,0.005613943621333498,0.0071532997117480165
2016,2. Quintil,Staedtischer Raum,vocational + Abi,0.006270302938732341,41132,0.005507443447607798,0.007033162429856884
2016,-6,Laendlicher Raum,general elemantary,0.005968119664576566,41132,0.0052237561537185374,0.006712483175434594
2016,-6,Laendlicher Raum,middle vocational,0.005325980206995543,41132,0.004622573801001151,0.006029386612989935
2016,3. Quintil,Staedtischer Raum,higher vocational,0.004986024023570295,41132,0.0043053206051698895,0.005666727441970701
2016,5. Quintil,Laendlicher Raum,vocational + Abi,0.004948251114300824,41132,0.004270118148560908,0.0056263840800407396
2016,3. Quintil,Laendlicher Raum,higher vocational,0.004230565838180857,41132,0.0036033098985370294,0.004857821777824684
2016,2. Quintil,Laendlicher Raum,higher education,0.004117247110372441,41132,0.0034984137325411065,0.004736080488203776
2016,3. Quintil,Laendlicher Raum,vocational + Abi,0.003966155473294554,41132,0.0033587368922803782,0.004573574054308729
2016,1. Quintil,Staedtischer Raum,inadequately,0.0038906096547556093,41132,0.00328898101099999,0.004492238298511229
2016,1. Quintil,Staedtischer Raum,vocational + Abi,0.0038150638362166654,41132,0.0032192822895492365,0.004410845382884094
2016,5. Quintil,Laendlicher Raum,general elemantary,0.003550653471330362,41132,0.0029758122338002266,0.004125494708860497
2016,2. Quintil,Staedtischer Raum,inadequately,0.0031351514693661706,41132,0.0025948780980615794,0.003675424840670762
2016,2. Quintil,Laendlicher Raum,vocational + Abi,0.0025685578303240916,41132,0.002079396227811343,0.00305771943283684
2016,1. Quintil,Laendlicher Raum,higher education,0.0025685578303240916,41132,0.002079396227811343,0.00305771943283684
2016,4. Quintil,Staedtischer Raum,in school,0.002304147465437788,41132,0.0018407855062661526,0.0027675094246094236
2016,5. Quintil,Staedtischer Raum,in school,0.0021530558283599003,41132,0.0017051097186649889,0.0026010019380548117
2016,3. Quintil,Staedtischer Raum,inadequately,0.0020775100098209564,41132,0.0016374761201182375,0.0025175438995236753
2016,1. Quintil,Laendlicher Raum,vocational + Abi,0.0019641912820125406,41132,0.001536302294585272,0.0023920802694398094
2016,3. Quintil,Staedtischer Raum,in school,0.0018886454634735967,41132,0.0014690499114258272,0.0023082410155213662
2016,2. Quintil,Staedtischer Raum,higher vocational,0.0018130996449346529,41132,0.0014019660863782296,0.0022242332034910764
2016,-6,Staedtischer Raum,vocational + Abi,0.0018130996449346529,41132,0.0014019660863782296,0.0022242332034910764
2016,1. Quintil,Laendlicher Raum,inadequately,0.0016620080078567651,41132,0.0012683478039676407,0.0020556682117458896
2016,2. Quintil,Staedtischer Raum,in school,0.0015864621893178213,41132,0.0012018383034139541,0.001971086075221688
2016,2. Quintil,Laendlicher Raum,higher vocational,0.0015109163707788774,41132,0.0011355476919765418,0.001886285049581213
2016,2. Quintil,Laendlicher Raum,inadequately,0.0014353705522399335,41132,0.0010694925802600848,0.0018012485242197823
2016,1. Quintil,Staedtischer Raum,in school,0.0013975976429704616,41132,0.0010365591224725497,0.0017586361634683734
2016,4. Quintil,Laendlicher Raum,in school,0.0012842789151620458,41132,0.0009381668193066601,0.0016303910110174315
2016,3. Quintil,Laendlicher Raum,inadequately,0.0010576414595452142,41132,0.0007435142143159763,0.0013717687047744521
2016,4. Quintil,Staedtischer Raum,inadequately,0.0010198685502757422,41132,0.0007113958870798211,0.0013283412134716633
2016,1. Quintil,Laendlicher Raum,higher vocational,0.0009820956410062703,41132,0.000679383607603033,0.0012848076744095076
2016,-6,Laendlicher Raum,vocational + Abi,0.0008687769131978545,41132,0.0005840480074729133,0.0011535058189227957
2016,1. Quintil,Staedtischer Raum,higher vocational,0.0008687769131978545,41132,0.0005840480074729133,0.0011535058189227957
2016,5. Quintil,Laendlicher Raum,in school,0.0007554581853894387,41132,0.000489932055413313,0.0010209843153655643
2016,5. Quintil,Staedtischer Raum,inadequately,0.0006799123668504948,41132,0.00042800264012892515,0.0009318220935720645
2016,4. Quintil,Laendlicher Raum,inadequately,0.0006421394575810229,41132,0.0003973225811173061,0.0008869563340447397
2016,3. Quintil,Laendlicher Raum,in school,0.000604366548311551,41132,0.00036685480319137887,0.000841878293431723
2016,-6,Staedtischer Raum,in school,0.000604366548311551,41132,0.00036685480319137887,0.000841878293431723
2016,1. Quintil,Laendlicher Raum,in school,0.0005288207297726071,41132,0.0003066404388839249,0.0007510010206612892
2016,2. Quintil,Laendlicher Raum,in school,0.0003399561834252474,41132,0.00016179881168926078,0.000518113555161234
2016,-6,Laendlicher Raum,in school,0.00015109163707788774,41132,3.2308836765845297e-05,0.0002698744373899302
2016,5. Quintil,Laendlicher Raum,inadequately,3.7772909269471935e-05,41132,-2.16218563786606e-05,9.716767491760447e-05
2017,5. Quintil,Staedtischer Raum,higher education,0.10161040361161647,45410,0.09883144700296148,0.10438936022027145
2017,5. Quintil,Staedtischer Raum,middle vocational,0.08035172832019406,45410,0.07785144737435347,0.08285200926603466
2017,4. Quintil,Staedtischer Raum,middle vocational,0.06697661882622465,45410,0.06467735824588478,0.06927587940656452
2017,3. Quintil,Staedtischer Raum,middle vocational,0.04962603598140287,45410,0.047628556262379995,0.05162351570042574
2017,4. Quintil,Laendlicher Raum,middle vocational,0.04837948925274577,45410,0.04640596323154132,0.050353015273950225
2017,5. Quintil,Laendlicher Raum,middle vocational,0.04116973249781012,45410,0.039342304768946255,0.042997160226673985
2017,3. Quintil,Laendlicher Raum,middle vocational,0.03736271140758709,45410,0.03561837255838877,0.03910705025678541
2017,5. Quintil,Laendlicher Raum,higher education,0.03534128428003504,45410,0.03364300805252119,0.037039560507548884
2017,4. Quintil,Staedtischer Raum,higher education,0.030355097365406643,45410,0.028777113730447397,0.03193308100036589
2017,2. Quintil,Staedtischer Raum,middle vocational,0.030051883296273837,45410,0.028481555134406922,0.03162221145814075
2017,2. Quintil,Laendlicher Raum,middle vocational,0.02442557779125396,45410,0.023005758914158063,0.025845396668349854
