,Unnamed: 0,year,pgisced97,quintil_oecd,plh0186,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
823,823,2016,Upper Secondary Level,2nd Quintile,Sometimes,0.31125,838,22648,0.28874,0.33193
824,824,2016,Upper Secondary Level,2nd Quintile,Often,0.47644,1338,22648,0.44857,0.51027
825,825,2016,Upper Secondary Level,2nd Quintile,Very often,0.08295,227,22648,0.06995,0.09874
826,826,2016,Upper Secondary Level,3rd Quintile,Very seldom,0.02197,46,22648,0.01661,0.02777
827,827,2016,Upper Secondary Level,3rd Quintile,Seldom,0.0867,182,22648,0.07277,0.09716
828,828,2016,Upper Secondary Level,3rd Quintile,Sometimes,0.30008,680,22648,0.27841,0.32943
829,829,2016,Upper Secondary Level,3rd Quintile,Often,0.49799,1240,22648,0.46774,0.52685
830,830,2016,Upper Secondary Level,3rd Quintile,Very often,0.09327,242,22648,0.07903,0.11035
831,831,2016,Upper Secondary Level,4th Quintile,Very seldom,0.01641,42,22648,0.01317,0.02125
832,832,2016,Upper Secondary Level,4th Quintile,Seldom,0.06612,114,22648,0.05606,0.07624
833,833,2016,Upper Secondary Level,4th Quintile,Sometimes,0.29616,598,22648,0.2758,0.31595
834,834,2016,Upper Secondary Level,4th Quintile,Often,0.53184,1114,22648,0.50108,0.56466
835,835,2016,Upper Secondary Level,4th Quintile,Very often,0.08947,205,22648,0.07902,0.10166
836,836,2016,Upper Secondary Level,5th Quintile,Seldom,0.05701,70,22648,0.04574,0.07262
837,837,2016,Upper Secondary Level,5th Quintile,Sometimes,0.28801,389,22648,0.25703,0.31733
838,838,2016,Upper Secondary Level,5th Quintile,Often,0.55669,806,22648,0.52288,0.60003
839,839,2016,Upper Secondary Level,5th Quintile,Very often,0.09829,151,22648,0.08212,0.11937
840,840,2016,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.34865,106,22648,0.2691,0.42899
841,841,2016,Post-secondary Non-tertiary Level,1st Quintile,Often,0.53058,169,22648,0.40719,0.65016
842,842,2016,Post-secondary Non-tertiary Level,1st Quintile,Very often,0.12077,43,22648,0.08209,0.16162
843,843,2016,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.05809,33,22648,0.03006,0.09553
844,844,2016,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.371,145,22648,0.2743,0.46035
845,845,2016,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.45763,222,22648,0.36849,0.54172
846,846,2016,Post-secondary Non-tertiary Level,2nd Quintile,Very often,0.11329,53,22648,0.07985,0.15433
847,847,2016,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.28402,107,22648,0.21989,0.35323
848,848,2016,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.58794,249,22648,0.48647,0.6747
849,849,2016,Post-secondary Non-tertiary Level,3rd Quintile,Very often,0.12803,50,22648,0.08416,0.16905
850,850,2016,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.29653,116,22648,0.24225,0.36421
851,851,2016,Post-secondary Non-tertiary Level,4th Quintile,Often,0.58359,230,22648,0.49811,0.6965
852,852,2016,Post-secondary Non-tertiary Level,4th Quintile,Very often,0.11988,40,22648,0.07941,0.1685
853,853,2016,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.24665,86,22648,0.19295,0.30305
854,854,2016,Post-secondary Non-tertiary Level,5th Quintile,Often,0.62455,188,22648,0.52118,0.72532
855,855,2016,Post-secondary Non-tertiary Level,5th Quintile,Very often,0.1288,44,22648,0.09162,0.1724
856,856,2016,First Stage of Tertiary Education,1st Quintile,Sometimes,0.60533,41,22648,0.42721,0.83528
857,857,2016,First Stage of Tertiary Education,1st Quintile,Often,0.39467,46,22648,0.28139,0.54516
858,858,2016,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.43824,92,22648,0.34735,0.52166
859,859,2016,First Stage of Tertiary Education,2nd Quintile,Often,0.56176,144,22648,0.47241,0.63608
860,860,2016,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.49369,104,22648,0.35555,0.60423
861,861,2016,First Stage of Tertiary Education,3rd Quintile,Often,0.50631,137,22648,0.40771,0.61354
862,862,2016,First Stage of Tertiary Education,4th Quintile,Sometimes,0.33286,98,22648,0.27466,0.40835
863,863,2016,First Stage of Tertiary Education,4th Quintile,Often,0.66714,213,22648,0.58271,0.7754
864,864,2016,First Stage of Tertiary Education,5th Quintile,Sometimes,0.36967,108,22648,0.29586,0.44454
865,865,2016,First Stage of Tertiary Education,5th Quintile,Often,0.56017,197,22648,0.48461,0.63679
866,866,2016,First Stage of Tertiary Education,5th Quintile,Very often,0.07016,31,22648,0.03582,0.1218
867,867,2016,Second Stage of Tertiary Education,1st Quintile,Seldom,0.067,34,22648,0.04806,0.08868
868,868,2016,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.38786,178,22648,0.32817,0.45604
869,869,2016,Second Stage of Tertiary Education,1st Quintile,Often,0.47194,258,22648,0.39659,0.55702
870,870,2016,Second Stage of Tertiary Education,1st Quintile,Very often,0.0732,43,22648,0.04852,0.10056
871,871,2016,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.12594,55,22648,0.08924,0.17401
872,872,2016,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.2645,191,22648,0.21763,0.33041
873,873,2016,Second Stage of Tertiary Education,2nd Quintile,Often,0.52377,344,22648,0.45758,0.60495
874,874,2016,Second Stage of Tertiary Education,2nd Quintile,Very often,0.08579,63,22648,0.05893,0.12284
875,875,2016,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.072,56,22648,0.05223,0.09547
876,876,2016,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.31344,253,22648,0.26338,0.35195
877,877,2016,Second Stage of Tertiary Education,3rd Quintile,Often,0.51355,501,22648,0.46514,0.57173
878,878,2016,Second Stage of Tertiary Education,3rd Quintile,Very often,0.10101,89,22648,0.0788,0.13733
879,879,2016,Second Stage of Tertiary Education,4th Quintile,Seldom,0.07057,77,22648,0.0551,0.08528
880,880,2016,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.29837,390,22648,0.27067,0.33022
881,881,2016,Second Stage of Tertiary Education,4th Quintile,Often,0.53806,707,22648,0.4968,0.59225
882,882,2016,Second Stage of Tertiary Education,4th Quintile,Very often,0.093,141,22648,0.07284,0.11375
883,883,2016,Second Stage of Tertiary Education,5th Quintile,Seldom,0.05807,130,22648,0.0491,0.0679
884,884,2016,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.29458,668,22648,0.26878,0.32377
885,885,2016,Second Stage of Tertiary Education,5th Quintile,Often,0.54626,1375,22648,0.50693,0.58078
886,886,2016,Second Stage of Tertiary Education,5th Quintile,Very often,0.10109,223,22648,0.08709,0.11863
887,887,2017,Pre-primary Level,1st Quintile,Often,1.0,51,21307,0.72376,1.30007
888,888,2017,Pre-primary Level,2nd Quintile,Often,1.0,40,21307,0.72426,1.26826
889,889,2017,Pre-primary Level,3rd Quintile,Often,1.0,42,21307,0.69023,1.41828
890,890,2017,Pre-primary Level,4th Quintile,Often,1.0,34,21307,0.60899,1.3657
891,891,2017,Primary Level,1st Quintile,Seldom,0.18739,34,21307,0.11816,0.26317
892,892,2017,Primary Level,1st Quintile,Sometimes,0.39982,80,21307,0.31559,0.51237
893,893,2017,Primary Level,1st Quintile,Often,0.41279,88,21307,0.32621,0.49849
894,894,2017,Primary Level,2nd Quintile,Sometimes,0.51725,31,21307,0.32112,0.72395
895,895,2017,Primary Level,2nd Quintile,Often,0.48275,31,21307,0.26413,0.74721
896,896,2017,Lower Secondary Level,1st Quintile,Very seldom,0.05134,37,21307,0.03292,0.076
897,897,2017,Lower Secondary Level,1st Quintile,Seldom,0.13651,121,21307,0.10998,0.17233
898,898,2017,Lower Secondary Level,1st Quintile,Sometimes,0.35705,339,21307,0.30688,0.39763
899,899,2017,Lower Secondary Level,1st Quintile,Often,0.36082,413,21307,0.31239,0.41742
900,900,2017,Lower Secondary Level,1st Quintile,Very often,0.09428,97,21307,0.06989,0.1263
901,901,2017,Lower Secondary Level,2nd Quintile,Seldom,0.11171,53,21307,0.0837,0.14001
902,902,2017,Lower Secondary Level,2nd Quintile,Sometimes,0.34932,190,21307,0.2951,0.40679
903,903,2017,Lower Secondary Level,2nd Quintile,Often,0.44167,280,21307,0.37768,0.51994
904,904,2017,Lower Secondary Level,2nd Quintile,Very often,0.0973,63,21307,0.06791,0.12897
905,905,2017,Lower Secondary Level,3rd Quintile,Seldom,0.0842,31,21307,0.06399,0.10601
906,906,2017,Lower Secondary Level,3rd Quintile,Sometimes,0.34984,135,21307,0.29862,0.4042
907,907,2017,Lower Secondary Level,3rd Quintile,Often,0.46333,192,21307,0.39442,0.5419
908,908,2017,Lower Secondary Level,3rd Quintile,Very often,0.10263,43,21307,0.06997,0.13607
909,909,2017,Lower Secondary Level,4th Quintile,Sometimes,0.29617,58,21307,0.22459,0.3811
910,910,2017,Lower Secondary Level,4th Quintile,Often,0.70383,134,21307,0.56922,0.82587
911,911,2017,Lower Secondary Level,5th Quintile,Often,1.0,54,21307,0.70725,1.36018
912,912,2017,Upper Secondary Level,1st Quintile,Very seldom,0.02838,60,21307,0.02138,0.03572
913,913,2017,Upper Secondary Level,1st Quintile,Seldom,0.13478,229,21307,0.11354,0.15728
914,914,2017,Upper Secondary Level,1st Quintile,Sometimes,0.38222,724,21307,0.34673,0.41154
915,915,2017,Upper Secondary Level,1st Quintile,Often,0.37803,916,21307,0.34999,0.41306
916,916,2017,Upper Secondary Level,1st Quintile,Very often,0.0766,215,21307,0.06478,0.0884
917,917,2017,Upper Secondary Level,2nd Quintile,Very seldom,0.01972,41,21307,0.01569,0.02454
918,918,2017,Upper Secondary Level,2nd Quintile,Seldom,0.09038,195,21307,0.07862,0.10248
919,919,2017,Upper Secondary Level,2nd Quintile,Sometimes,0.31749,782,21307,0.29085,0.33907
920,920,2017,Upper Secondary Level,2nd Quintile,Often,0.49312,1329,21307,0.45837,0.52136
921,921,2017,Upper Secondary Level,2nd Quintile,Very often,0.07929,253,21307,0.06902,0.09071
922,922,2017,Upper Secondary Level,3rd Quintile,Very seldom,0.02261,34,21307,0.01785,0.02852
923,923,2017,Upper Secondary Level,3rd Quintile,Seldom,0.07984,160,21307,0.06857,0.09214
924,924,2017,Upper Secondary Level,3rd Quintile,Sometimes,0.31968,658,21307,0.29311,0.34864
925,925,2017,Upper Secondary Level,3rd Quintile,Often,0.50077,1171,21307,0.47351,0.5284
926,926,2017,Upper Secondary Level,3rd Quintile,Very often,0.0771,192,21307,0.06284,0.08882
927,927,2017,Upper Secondary Level,4th Quintile,Seldom,0.0436,97,21307,0.03624,0.05177
928,928,2017,Upper Secondary Level,4th Quintile,Sometimes,0.30005,522,21307,0.27832,0.32891
929,929,2017,Upper Secondary Level,4th Quintile,Often,0.57184,1114,21307,0.54054,0.60945
930,930,2017,Upper Secondary Level,4th Quintile,Very often,0.08451,177,21307,0.07183,0.09682
931,931,2017,Upper Secondary Level,5th Quintile,Seldom,0.05389,73,21307,0.04178,0.06609
932,932,2017,Upper Secondary Level,5th Quintile,Sometimes,0.28661,346,21307,0.25748,0.31511
933,933,2017,Upper Secondary Level,5th Quintile,Often,0.57534,792,21307,0.52093,0.61855
934,934,2017,Upper Secondary Level,5th Quintile,Very often,0.08416,147,21307,0.07146,0.10124
935,935,2017,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.15237,35,21307,0.08457,0.24408
936,936,2017,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.29192,90,21307,0.20909,0.37833
937,937,2017,Post-secondary Non-tertiary Level,1st Quintile,Often,0.44597,157,21307,0.37833,0.53888
938,938,2017,Post-secondary Non-tertiary Level,1st Quintile,Very often,0.10975,31,21307,0.06678,0.15976
939,939,2017,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.37505,130,21307,0.2779,0.4694
940,940,2017,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.4791,220,21307,0.38817,0.55909
941,941,2017,Post-secondary Non-tertiary Level,2nd Quintile,Very often,0.14585,62,21307,0.10921,0.18573
942,942,2017,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.25463,96,21307,0.19205,0.31123
943,943,2017,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.67061,238,21307,0.5858,0.76597
944,944,2017,Post-secondary Non-tertiary Level,3rd Quintile,Very often,0.07477,43,21307,0.05353,0.10311
945,945,2017,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.33505,107,21307,0.26695,0.42848
946,946,2017,Post-secondary Non-tertiary Level,4th Quintile,Often,0.59126,210,21307,0.4959,0.69175
947,947,2017,Post-secondary Non-tertiary Level,4th Quintile,Very often,0.0737,33,21307,0.04074,0.11836
948,948,2017,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.27527,78,21307,0.21981,0.3464
949,949,2017,Post-secondary Non-tertiary Level,5th Quintile,Often,0.72473,193,21307,0.61604,0.85001
950,950,2017,First Stage of Tertiary Education,1st Quintile,Sometimes,0.5448,32,21307,0.34163,0.78929
951,951,2017,First Stage of Tertiary Education,1st Quintile,Often,0.4552,41,21307,0.31613,0.62425
952,952,2017,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.52185,88,21307,0.42015,0.62607
953,953,2017,First Stage of Tertiary Education,2nd Quintile,Often,0.47815,116,21307,0.38524,0.5899
954,954,2017,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.41402,105,21307,0.3184,0.50381
955,955,2017,First Stage of Tertiary Education,3rd Quintile,Often,0.45878,121,21307,0.36205,0.55459
956,956,2017,First Stage of Tertiary Education,3rd Quintile,Very often,0.1272,32,21307,0.08646,0.17714
957,957,2017,First Stage of Tertiary Education,4th Quintile,Sometimes,0.37523,108,21307,0.31236,0.46002
958,958,2017,First Stage of Tertiary Education,4th Quintile,Often,0.62477,191,21307,0.53234,0.72261
959,959,2017,First Stage of Tertiary Education,5th Quintile,Sometimes,0.37631,110,21307,0.30271,0.4658
960,960,2017,First Stage of Tertiary Education,5th Quintile,Often,0.47516,176,21307,0.40927,0.55812
961,961,2017,First Stage of Tertiary Education,5th Quintile,Very often,0.14853,35,21307,0.08863,0.21877
962,962,2017,Second Stage of Tertiary Education,1st Quintile,Seldom,0.09883,47,21307,0.07264,0.1311
963,963,2017,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.30742,147,21307,0.26039,0.36215
964,964,2017,Second Stage of Tertiary Education,1st Quintile,Often,0.47322,205,21307,0.37115,0.58457
965,965,2017,Second Stage of Tertiary Education,1st Quintile,Very often,0.12052,51,21307,0.08653,0.16479
966,966,2017,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.08907,44,21307,0.05667,0.12998
967,967,2017,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.29879,188,21307,0.24879,0.34676
968,968,2017,Second Stage of Tertiary Education,2nd Quintile,Often,0.50316,349,21307,0.42872,0.57831
969,969,2017,Second Stage of Tertiary Education,2nd Quintile,Very often,0.10898,63,21307,0.07088,0.14325
970,970,2017,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.05168,46,21307,0.03578,0.07103
971,971,2017,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.33034,269,21307,0.28503,0.37469
972,972,2017,Second Stage of Tertiary Education,3rd Quintile,Often,0.51428,494,21307,0.46083,0.57932
973,973,2017,Second Stage of Tertiary Education,3rd Quintile,Very often,0.1037,91,21307,0.07988,0.1275
974,974,2017,Second Stage of Tertiary Education,4th Quintile,Seldom,0.04558,56,21307,0.0369,0.05485
975,975,2017,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.2617,344,21307,0.23149,0.30231
976,976,2017,Second Stage of Tertiary Education,4th Quintile,Often,0.5827,724,21307,0.5323,0.63412
977,977,2017,Second Stage of Tertiary Education,4th Quintile,Very often,0.11002,139,21307,0.08561,0.13992
978,978,2017,Second Stage of Tertiary Education,5th Quintile,Seldom,0.05302,116,21307,0.04316,0.06362
979,979,2017,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.26791,587,21307,0.24497,0.2926
980,980,2017,Second Stage of Tertiary Education,5th Quintile,Often,0.57087,1325,21307,0.5376,0.60489
981,981,2017,Second Stage of Tertiary Education,5th Quintile,Very often,0.10819,246,21307,0.09375,0.12415
982,982,2018,Pre-primary Level,1st Quintile,Often,1.0,47,22762,0.73781,1.27759
983,983,2018,Pre-primary Level,2nd Quintile,Often,1.0,47,22762,0.61998,1.57088
984,984,2018,Pre-primary Level,3rd Quintile,Often,1.0,49,22762,0.69621,1.33924
985,985,2018,Pre-primary Level,4th Quintile,Often,1.0,31,22762,0.54089,1.49184
986,986,2018,Primary Level,1st Quintile,Seldom,0.22082,36,22762,0.15023,0.29882
987,987,2018,Primary Level,1st Quintile,Sometimes,0.40812,77,22762,0.3176,0.51207
988,988,2018,Primary Level,1st Quintile,Often,0.37106,79,22762,0.27806,0.48395
989,989,2018,Primary Level,2nd Quintile,Often,1.0,45,22762,0.64143,1.32944
990,990,2018,Lower Secondary Level,1st Quintile,Seldom,0.16112,115,22762,0.13116,0.19077
991,991,2018,Lower Secondary Level,1st Quintile,Sometimes,0.35381,310,22762,0.31558,0.40344
992,992,2018,Lower Secondary Level,1st Quintile,Often,0.42309,414,22762,0.37463,0.49207
993,993,2018,Lower Secondary Level,1st Quintile,Very often,0.06197,111,22762,0.05187,0.07377
994,994,2018,Lower Secondary Level,2nd Quintile,Seldom,0.12266,59,22762,0.09148,0.15595
995,995,2018,Lower Secondary Level,2nd Quintile,Sometimes,0.31071,212,22762,0.27032,0.35887
996,996,2018,Lower Secondary Level,2nd Quintile,Often,0.4757,349,22762,0.41401,0.53933
997,997,2018,Lower Secondary Level,2nd Quintile,Very often,0.09093,80,22762,0.06904,0.11658
998,998,2018,Lower Secondary Level,3rd Quintile,Seldom,0.10285,37,22762,0.06974,0.14877
999,999,2018,Lower Secondary Level,3rd Quintile,Sometimes,0.34661,124,22762,0.296,0.40936
1000,1000,2018,Lower Secondary Level,3rd Quintile,Often,0.44595,214,22762,0.39241,0.50991
1001,1001,2018,Lower Secondary Level,3rd Quintile,Very often,0.10459,43,22762,0.07402,0.13887
1002,1002,2018,Lower Secondary Level,4th Quintile,Sometimes,0.31268,64,22762,0.25527,0.37402
1003,1003,2018,Lower Secondary Level,4th Quintile,Often,0.57287,122,22762,0.47224,0.66982
1004,1004,2018,Lower Secondary Level,4th Quintile,Very often,0.11445,34,22762,0.08377,0.15119
1005,1005,2018,Lower Secondary Level,5th Quintile,Often,1.0,66,22762,0.76139,1.26267
1006,1006,2018,Upper Secondary Level,1st Quintile,Very seldom,0.0339,74,22762,0.02745,0.04326
1007,1007,2018,Upper Secondary Level,1st Quintile,Seldom,0.11551,222,22762,0.09905,0.13214
1008,1008,2018,Upper Secondary Level,1st Quintile,Sometimes,0.37554,726,22762,0.34209,0.40678
1009,1009,2018,Upper Secondary Level,1st Quintile,Often,0.39715,943,22762,0.36479,0.42822
1010,1010,2018,Upper Secondary Level,1st Quintile,Very often,0.0779,209,22762,0.06465,0.09098
1011,1011,2018,Upper Secondary Level,2nd Quintile,Very seldom,0.01636,40,22762,0.01212,0.02175
1012,1012,2018,Upper Secondary Level,2nd Quintile,Seldom,0.09778,231,22762,0.08413,0.11252
1013,1013,2018,Upper Secondary Level,2nd Quintile,Sometimes,0.34983,879,22762,0.32568,0.37526
1014,1014,2018,Upper Secondary Level,2nd Quintile,Often,0.47199,1393,22762,0.44424,0.49957
1015,1015,2018,Upper Secondary Level,2nd Quintile,Very often,0.06404,223,22762,0.05559,0.07258
1016,1016,2018,Upper Secondary Level,3rd Quintile,Seldom,0.0769,149,22762,0.06743,0.08803
1017,1017,2018,Upper Secondary Level,3rd Quintile,Sometimes,0.30706,674,22762,0.28372,0.32859
1018,1018,2018,Upper Secondary Level,3rd Quintile,Often,0.52968,1303,22762,0.50079,0.55865
1019,1019,2018,Upper Secondary Level,3rd Quintile,Very often,0.08637,221,22762,0.07529,0.09874
1020,1020,2018,Upper Secondary Level,4th Quintile,Seldom,0.0576,114,22762,0.0477,0.06904
1021,1021,2018,Upper Secondary Level,4th Quintile,Sometimes,0.27517,536,22762,0.25162,0.29568
1022,1022,2018,Upper Secondary Level,4th Quintile,Often,0.54907,1158,22762,0.51881,0.58971
1023,1023,2018,Upper Secondary Level,4th Quintile,Very often,0.11816,249,22762,0.10115,0.1333
1024,1024,2018,Upper Secondary Level,5th Quintile,Seldom,0.05934,71,22762,0.0457,0.07338
1025,1025,2018,Upper Secondary Level,5th Quintile,Sometimes,0.282,406,22762,0.25027,0.31646
1026,1026,2018,Upper Secondary Level,5th Quintile,Often,0.56489,895,22762,0.52307,0.60049
1027,1027,2018,Upper Secondary Level,5th Quintile,Very often,0.09377,157,22762,0.07923,0.11001
1028,1028,2018,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.39762,125,22762,0.30971,0.48836
1029,1029,2018,Post-secondary Non-tertiary Level,1st Quintile,Often,0.45849,145,22762,0.35661,0.53858
1030,1030,2018,Post-secondary Non-tertiary Level,1st Quintile,Very often,0.14389,49,22762,0.10314,0.19084
1031,1031,2018,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.33835,134,22762,0.26845,0.44544
1032,1032,2018,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.55247,239,22762,0.45809,0.6693
1033,1033,2018,Post-secondary Non-tertiary Level,2nd Quintile,Very often,0.10918,54,22762,0.0757,0.14831
1034,1034,2018,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.27883,105,22762,0.2248,0.35027
1035,1035,2018,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.63894,264,22762,0.53985,0.75281
1036,1036,2018,Post-secondary Non-tertiary Level,3rd Quintile,Very often,0.08223,47,22762,0.06078,0.10841
1037,1037,2018,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.32394,104,22762,0.24979,0.41294
1038,1038,2018,Post-secondary Non-tertiary Level,4th Quintile,Often,0.57921,252,22762,0.5098,0.65152
1039,1039,2018,Post-secondary Non-tertiary Level,4th Quintile,Very often,0.09685,35,22762,0.07128,0.12707
1040,1040,2018,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.25343,84,22762,0.20332,0.31813
1041,1041,2018,Post-secondary Non-tertiary Level,5th Quintile,Often,0.62753,211,22762,0.54154,0.73655
1042,1042,2018,Post-secondary Non-tertiary Level,5th Quintile,Very often,0.11904,46,22762,0.08844,0.15147
1043,1043,2018,First Stage of Tertiary Education,1st Quintile,Sometimes,0.51542,35,22762,0.33596,0.74378
1044,1044,2018,First Stage of Tertiary Education,1st Quintile,Often,0.48458,36,22762,0.31511,0.68724
1045,1045,2018,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.51048,98,22762,0.40578,0.62819
1046,1046,2018,First Stage of Tertiary Education,2nd Quintile,Often,0.48952,128,22762,0.39932,0.58019
1047,1047,2018,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.4139,107,22762,0.33505,0.51506
1048,1048,2018,First Stage of Tertiary Education,3rd Quintile,Often,0.5861,159,22762,0.49459,0.69293
1049,1049,2018,First Stage of Tertiary Education,4th Quintile,Sometimes,0.30777,101,22762,0.23653,0.38957
1050,1050,2018,First Stage of Tertiary Education,4th Quintile,Often,0.69223,198,22762,0.57798,0.80107
1051,1051,2018,First Stage of Tertiary Education,5th Quintile,Sometimes,0.30503,111,22762,0.2519,0.371
1052,1052,2018,First Stage of Tertiary Education,5th Quintile,Often,0.57159,220,22762,0.49445,0.65542
1053,1053,2018,First Stage of Tertiary Education,5th Quintile,Very often,0.12338,35,22762,0.06947,0.18005
1054,1054,2018,Second Stage of Tertiary Education,1st Quintile,Seldom,0.0846,41,22762,0.05861,0.11457
1055,1055,2018,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.34018,151,22762,0.26398,0.41157
1056,1056,2018,Second Stage of Tertiary Education,1st Quintile,Often,0.47479,215,22762,0.3898,0.56207
1057,1057,2018,Second Stage of Tertiary Education,1st Quintile,Very often,0.10042,48,22762,0.06803,0.13104
1058,1058,2018,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.0883,59,22762,0.06547,0.12059
1059,1059,2018,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.26881,184,22762,0.2258,0.31323
1060,1060,2018,Second Stage of Tertiary Education,2nd Quintile,Often,0.55782,383,22762,0.49749,0.62351
1061,1061,2018,Second Stage of Tertiary Education,2nd Quintile,Very often,0.08507,67,22762,0.05821,0.11494
1062,1062,2018,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.05168,47,22762,0.03282,0.07425
1063,1063,2018,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.29129,292,22762,0.24326,0.34076
1064,1064,2018,Second Stage of Tertiary Education,3rd Quintile,Often,0.56842,536,22762,0.51722,0.61741
1065,1065,2018,Second Stage of Tertiary Education,3rd Quintile,Very often,0.08861,88,22762,0.06666,0.11025
1066,1066,2018,Second Stage of Tertiary Education,4th Quintile,Seldom,0.05002,67,22762,0.03786,0.06496
1067,1067,2018,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.27046,374,22762,0.24137,0.29747
1068,1068,2018,Second Stage of Tertiary Education,4th Quintile,Often,0.58188,777,22762,0.53418,0.62912
1069,1069,2018,Second Stage of Tertiary Education,4th Quintile,Very often,0.09764,138,22762,0.07875,0.11724
1070,1070,2018,Second Stage of Tertiary Education,5th Quintile,Seldom,0.04432,108,22762,0.03693,0.05526
1071,1071,2018,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.29864,702,22762,0.27079,0.32283
1072,1072,2018,Second Stage of Tertiary Education,5th Quintile,Often,0.55111,1457,22762,0.51869,0.58673
1073,1073,2018,Second Stage of Tertiary Education,5th Quintile,Very often,0.10593,268,22762,0.09353,0.11976
1074,1074,2019,Pre-primary Level,1st Quintile,Often,1.0,56,21266,0.60764,1.45317
1075,1075,2019,Pre-primary Level,2nd Quintile,Often,1.0,34,21266,0.6843,1.49997
1076,1076,2019,Pre-primary Level,3rd Quintile,Often,1.0,39,21266,0.651,1.44702
1077,1077,2019,Pre-primary Level,4th Quintile,Often,1.0,32,21266,0.51168,1.70173
1078,1078,2019,Pre-primary Level,5th Quintile,Often,1.0,33,21266,0.61685,1.44699
1079,1079,2019,Primary Level,1st Quintile,Seldom,0.17993,33,21266,0.13002,0.2361
1080,1080,2019,Primary Level,1st Quintile,Sometimes,0.33069,67,21266,0.24422,0.42354
1081,1081,2019,Primary Level,1st Quintile,Often,0.38494,89,21266,0.30269,0.50226
1082,1082,2019,Primary Level,1st Quintile,Very often,0.10443,36,21266,0.06362,0.14033
1083,1083,2019,Primary Level,2nd Quintile,Often,1.0,39,21266,0.57993,1.59224
1084,1084,2019,Lower Secondary Level,1st Quintile,Seldom,0.11364,107,21266,0.08895,0.13912
1085,1085,2019,Lower Secondary Level,1st Quintile,Sometimes,0.36499,295,21266,0.3038,0.42908
1086,1086,2019,Lower Secondary Level,1st Quintile,Often,0.40931,391,21266,0.3653,0.45695
1087,1087,2019,Lower Secondary Level,1st Quintile,Very often,0.11206,102,21266,0.08597,0.14313
1088,1088,2019,Lower Secondary Level,2nd Quintile,Seldom,0.10844,54,21266,0.07998,0.14183
1089,1089,2019,Lower Secondary Level,2nd Quintile,Sometimes,0.33735,205,21266,0.28394,0.39187
1090,1090,2019,Lower Secondary Level,2nd Quintile,Often,0.45516,310,21266,0.39932,0.515
1091,1091,2019,Lower Secondary Level,2nd Quintile,Very often,0.09906,63,21266,0.06821,0.13579
1092,1092,2019,Lower Secondary Level,3rd Quintile,Sometimes,0.32035,110,21266,0.26674,0.38084
