year,bula_h,quintil_oecd_hh,hlc0080_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2015,Saxony-Anhalt,3rd Quintile,No,1.00000,99,14921,1.00000,1.00000
2015,Saxony-Anhalt,4th Quintile,No,1.00000,79,14921,1.00000,1.00000
2015,Saxony-Anhalt,5th Quintile,No,1.00000,49,14921,1.00000,1.00000
2015,Thuringa,1st Quintile,No,1.00000,133,14921,1.00000,1.00000
2015,Thuringa,2nd Quintile,No,1.00000,157,14921,1.00000,1.00000
2015,Thuringa,3rd Quintile,No,1.00000,108,14921,1.00000,1.00000
2015,Thuringa,4th Quintile,No,1.00000,77,14921,1.00000,1.00000
2015,Thuringa,5th Quintile,No,1.00000,54,14921,1.00000,1.00000
2016,Schleswig-Holstein,1st Quintile,No,1.00000,109,13789,1.00000,1.00000
2016,Schleswig-Holstein,2nd Quintile,No,1.00000,100,13789,1.00000,1.00000
2016,Schleswig-Holstein,3rd Quintile,No,1.00000,97,13789,1.00000,1.00000
2016,Schleswig-Holstein,4th Quintile,No,1.00000,86,13789,1.00000,1.00000
2016,Schleswig-Holstein,5th Quintile,No,1.00000,79,13789,1.00000,1.00000
2016,Hamburg,1st Quintile,No,1.00000,45,13789,1.00000,1.00000
2016,Hamburg,2nd Quintile,No,1.00000,49,13789,1.00000,1.00000
2016,Hamburg,3rd Quintile,No,1.00000,43,13789,1.00000,1.00000
2016,Hamburg,4th Quintile,No,1.00000,56,13789,1.00000,1.00000
2016,Hamburg,5th Quintile,No,1.00000,62,13789,1.00000,1.00000
2016,Lower Saxony,1st Quintile,Yes,0.07246,39,13789,0.07183,0.07309
2016,Lower Saxony,1st Quintile,No,0.92754,266,13789,0.92691,0.92817
2016,Lower Saxony,2nd Quintile,No,1.00000,249,13789,1.00000,1.00000
2016,Lower Saxony,3rd Quintile,No,1.00000,232,13789,1.00000,1.00000
2016,Lower Saxony,4th Quintile,No,1.00000,277,13789,1.00000,1.00000
2016,Lower Saxony,5th Quintile,No,1.00000,260,13789,1.00000,1.00000
2016,Bremen,1st Quintile,No,1.00000,34,13789,1.00000,1.00000
2016,North Rhine-Westphalia,1st Quintile,Yes,0.06979,75,13789,0.06942,0.07016
2016,North Rhine-Westphalia,1st Quintile,No,0.93021,597,13789,0.92984,0.93058
2016,North Rhine-Westphalia,2nd Quintile,Yes,0.02015,31,13789,0.01994,0.02037
2016,North Rhine-Westphalia,2nd Quintile,No,0.97985,560,13789,0.97963,0.98006
2016,North Rhine-Westphalia,3rd Quintile,No,1.00000,508,13789,1.00000,1.00000
2016,North Rhine-Westphalia,4th Quintile,No,1.00000,537,13789,1.00000,1.00000
2016,North Rhine-Westphalia,5th Quintile,No,1.00000,563,13789,1.00000,1.00000
2016,Hesse,1st Quintile,No,1.00000,170,13789,1.00000,1.00000
2016,Hesse,2nd Quintile,No,1.00000,184,13789,1.00000,1.00000
2016,Hesse,3rd Quintile,No,1.00000,163,13789,1.00000,1.00000
2016,Hesse,4th Quintile,No,1.00000,168,13789,1.00000,1.00000
2016,Hesse,5th Quintile,No,1.00000,250,13789,1.00000,1.00000
2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,177,13789,1.00000,1.00000
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,183,13789,1.00000,1.00000
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,159,13789,1.00000,1.00000
2016,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,147,13789,1.00000,1.00000
2016,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,152,13789,1.00000,1.00000
2016,Baden-Wuerttemberg,1st Quintile,No,1.00000,199,13789,1.00000,1.00000
2016,Baden-Wuerttemberg,2nd Quintile,No,1.00000,296,13789,1.00000,1.00000
2016,Baden-Wuerttemberg,3rd Quintile,No,1.00000,318,13789,1.00000,1.00000
2016,Baden-Wuerttemberg,4th Quintile,No,1.00000,366,13789,1.00000,1.00000
2016,Baden-Wuerttemberg,5th Quintile,No,1.00000,406,13789,1.00000,1.00000
2016,Bavaria,1st Quintile,Yes,0.06177,33,13789,0.06129,0.06224
2016,Bavaria,1st Quintile,No,0.93823,331,13789,0.93776,0.93871
2016,Bavaria,2nd Quintile,No,1.00000,484,13789,1.00000,1.00000
2016,Bavaria,3rd Quintile,No,1.00000,449,13789,1.00000,1.00000
2016,Bavaria,4th Quintile,No,1.00000,443,13789,1.00000,1.00000
2016,Bavaria,5th Quintile,No,1.00000,515,13789,1.00000,1.00000
2016,Berlin,1st Quintile,No,1.00000,139,13789,1.00000,1.00000
2016,Berlin,2nd Quintile,No,1.00000,110,13789,1.00000,1.00000
2016,Berlin,3rd Quintile,No,1.00000,111,13789,1.00000,1.00000
2016,Berlin,4th Quintile,No,1.00000,126,13789,1.00000,1.00000
2016,Berlin,5th Quintile,No,1.00000,105,13789,1.00000,1.00000
2016,Brandenburg,1st Quintile,No,1.00000,121,13789,1.00000,1.00000
2016,Brandenburg,2nd Quintile,No,1.00000,140,13789,1.00000,1.00000
2016,Brandenburg,3rd Quintile,No,1.00000,128,13789,1.00000,1.00000
2016,Brandenburg,4th Quintile,No,1.00000,74,13789,1.00000,1.00000
2016,Brandenburg,5th Quintile,No,1.00000,70,13789,1.00000,1.00000
2016,Mecklenburg-Western Pomerania,1st Quintile,No,1.00000,83,13789,1.00000,1.00000
2016,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,78,13789,1.00000,1.00000
2016,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,67,13789,1.00000,1.00000
2016,Mecklenburg-Western Pomerania,4th Quintile,No,1.00000,37,13789,1.00000,1.00000
2016,Mecklenburg-Western Pomerania,5th Quintile,No,1.00000,35,13789,1.00000,1.00000
2016,Saxony,1st Quintile,No,1.00000,185,13789,1.00000,1.00000
2016,Saxony,2nd Quintile,No,1.00000,240,13789,1.00000,1.00000
2016,Saxony,3rd Quintile,No,1.00000,197,13789,1.00000,1.00000
2016,Saxony,4th Quintile,No,1.00000,121,13789,1.00000,1.00000
2016,Saxony,5th Quintile,No,1.00000,80,13789,1.00000,1.00000
2016,Saxony-Anhalt,1st Quintile,No,1.00000,140,13789,1.00000,1.00000
2016,Saxony-Anhalt,2nd Quintile,No,1.00000,129,13789,1.00000,1.00000
2016,Saxony-Anhalt,3rd Quintile,No,1.00000,92,13789,1.00000,1.00000
2016,Saxony-Anhalt,4th Quintile,No,1.00000,75,13789,1.00000,1.00000
2016,Saxony-Anhalt,5th Quintile,No,1.00000,47,13789,1.00000,1.00000
2016,Thuringa,1st Quintile,No,1.00000,121,13789,1.00000,1.00000
2016,Thuringa,2nd Quintile,No,1.00000,140,13789,1.00000,1.00000
2016,Thuringa,3rd Quintile,No,1.00000,115,13789,1.00000,1.00000
2016,Thuringa,4th Quintile,No,1.00000,82,13789,1.00000,1.00000
2016,Thuringa,5th Quintile,No,1.00000,54,13789,1.00000,1.00000
2017,Schleswig-Holstein,1st Quintile,No,1.00000,214,16871,1.00000,1.00000
2017,Schleswig-Holstein,2nd Quintile,No,1.00000,118,16871,1.00000,1.00000
2017,Schleswig-Holstein,3rd Quintile,No,1.00000,112,16871,1.00000,1.00000
2017,Schleswig-Holstein,4th Quintile,No,1.00000,106,16871,1.00000,1.00000
2017,Schleswig-Holstein,5th Quintile,No,1.00000,97,16871,1.00000,1.00000
2017,Hamburg,1st Quintile,No,1.00000,74,16871,1.00000,1.00000
2017,Hamburg,2nd Quintile,No,1.00000,49,16871,1.00000,1.00000
2017,Hamburg,3rd Quintile,No,1.00000,49,16871,1.00000,1.00000
2017,Hamburg,4th Quintile,No,1.00000,58,16871,1.00000,1.00000
2017,Hamburg,5th Quintile,No,1.00000,80,16871,1.00000,1.00000
2017,Lower Saxony,1st Quintile,Yes,0.06727,45,16871,0.06667,0.06786
2017,Lower Saxony,1st Quintile,No,0.93273,462,16871,0.93214,0.93333
2017,Lower Saxony,2nd Quintile,No,1.00000,320,16871,1.00000,1.00000
2017,Lower Saxony,3rd Quintile,No,1.00000,283,16871,1.00000,1.00000
2017,Lower Saxony,4th Quintile,No,1.00000,308,16871,1.00000,1.00000
2017,Lower Saxony,5th Quintile,No,1.00000,301,16871,1.00000,1.00000
2017,Bremen,1st Quintile,No,1.00000,77,16871,1.00000,1.00000
2017,Bremen,2nd Quintile,No,1.00000,31,16871,1.00000,1.00000
2017,North Rhine-Westphalia,1st Quintile,Yes,0.05732,115,16871,0.05698,0.05766
2017,North Rhine-Westphalia,1st Quintile,No,0.94268,909,16871,0.94234,0.94302
2017,North Rhine-Westphalia,2nd Quintile,Yes,0.02570,33,16871,0.02546,0.02594
2017,North Rhine-Westphalia,2nd Quintile,No,0.97430,576,16871,0.97406,0.97454
2017,North Rhine-Westphalia,3rd Quintile,No,1.00000,596,16871,1.00000,1.00000
2017,North Rhine-Westphalia,4th Quintile,No,1.00000,613,16871,1.00000,1.00000
2017,North Rhine-Westphalia,5th Quintile,No,1.00000,660,16871,1.00000,1.00000
2017,Hesse,1st Quintile,No,1.00000,326,16871,1.00000,1.00000
2017,Hesse,2nd Quintile,No,1.00000,167,16871,1.00000,1.00000
2017,Hesse,3rd Quintile,No,1.00000,211,16871,1.00000,1.00000
2017,Hesse,4th Quintile,No,1.00000,190,16871,1.00000,1.00000
2017,Hesse,5th Quintile,No,1.00000,266,16871,1.00000,1.00000
2017,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,288,16871,1.00000,1.00000
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,203,16871,1.00000,1.00000
2017,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,160,16871,1.00000,1.00000
2017,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,172,16871,1.00000,1.00000
2017,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,163,16871,1.00000,1.00000
2017,Baden-Wuerttemberg,1st Quintile,No,1.00000,397,16871,1.00000,1.00000
2017,Baden-Wuerttemberg,2nd Quintile,No,1.00000,297,16871,1.00000,1.00000
2017,Baden-Wuerttemberg,3rd Quintile,No,1.00000,326,16871,1.00000,1.00000
2017,Baden-Wuerttemberg,4th Quintile,No,1.00000,408,16871,1.00000,1.00000
2017,Baden-Wuerttemberg,5th Quintile,No,1.00000,462,16871,1.00000,1.00000
2017,Bavaria,1st Quintile,Yes,0.05365,46,16871,0.05322,0.05408
2017,Bavaria,1st Quintile,No,0.94635,512,16871,0.94592,0.94678
2017,Bavaria,2nd Quintile,No,1.00000,490,16871,1.00000,1.00000
2017,Bavaria,3rd Quintile,No,1.00000,487,16871,1.00000,1.00000
2017,Bavaria,4th Quintile,No,1.00000,528,16871,1.00000,1.00000
2017,Bavaria,5th Quintile,No,1.00000,576,16871,1.00000,1.00000
2017,Berlin,1st Quintile,No,1.00000,194,16871,1.00000,1.00000
2017,Berlin,2nd Quintile,No,1.00000,144,16871,1.00000,1.00000
2017,Berlin,3rd Quintile,No,1.00000,119,16871,1.00000,1.00000
2017,Berlin,4th Quintile,No,1.00000,114,16871,1.00000,1.00000
2017,Berlin,5th Quintile,No,1.00000,118,16871,1.00000,1.00000
2017,Brandenburg,1st Quintile,No,1.00000,197,16871,1.00000,1.00000
2017,Brandenburg,2nd Quintile,No,1.00000,156,16871,1.00000,1.00000
2017,Brandenburg,3rd Quintile,No,1.00000,140,16871,1.00000,1.00000
2017,Brandenburg,4th Quintile,No,1.00000,98,16871,1.00000,1.00000
2017,Brandenburg,5th Quintile,No,1.00000,72,16871,1.00000,1.00000
2017,Mecklenburg-Western Pomerania,1st Quintile,No,1.00000,112,16871,1.00000,1.00000
2017,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,86,16871,1.00000,1.00000
2017,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,77,16871,1.00000,1.00000
2017,Mecklenburg-Western Pomerania,4th Quintile,No,1.00000,43,16871,1.00000,1.00000
2017,Mecklenburg-Western Pomerania,5th Quintile,No,1.00000,39,16871,1.00000,1.00000
2017,Saxony,1st Quintile,No,1.00000,268,16871,1.00000,1.00000
2017,Saxony,2nd Quintile,No,1.00000,265,16871,1.00000,1.00000
2017,Saxony,3rd Quintile,No,1.00000,223,16871,1.00000,1.00000
2017,Saxony,4th Quintile,No,1.00000,160,16871,1.00000,1.00000
2017,Saxony,5th Quintile,No,1.00000,97,16871,1.00000,1.00000
2017,Saxony-Anhalt,1st Quintile,No,1.00000,198,16871,1.00000,1.00000
2017,Saxony-Anhalt,2nd Quintile,No,1.00000,133,16871,1.00000,1.00000
2017,Saxony-Anhalt,3rd Quintile,No,1.00000,102,16871,1.00000,1.00000
2017,Saxony-Anhalt,4th Quintile,No,1.00000,85,16871,1.00000,1.00000
2017,Saxony-Anhalt,5th Quintile,No,1.00000,69,16871,1.00000,1.00000
2017,Thuringa,1st Quintile,No,1.00000,146,16871,1.00000,1.00000
2017,Thuringa,2nd Quintile,No,1.00000,155,16871,1.00000,1.00000
2017,Thuringa,3rd Quintile,No,1.00000,133,16871,1.00000,1.00000
2017,Thuringa,4th Quintile,No,1.00000,103,16871,1.00000,1.00000
2017,Thuringa,5th Quintile,No,1.00000,64,16871,1.00000,1.00000
2018,Schleswig-Holstein,1st Quintile,Yes,0.10727,41,17189,0.10611,0.10842
2018,Schleswig-Holstein,1st Quintile,No,0.89273,187,17189,0.89158,0.89389
2018,Schleswig-Holstein,2nd Quintile,No,1.00000,123,17189,1.00000,1.00000
2018,Schleswig-Holstein,3rd Quintile,No,1.00000,108,17189,1.00000,1.00000
2018,Schleswig-Holstein,4th Quintile,No,1.00000,88,17189,1.00000,1.00000
2018,Schleswig-Holstein,5th Quintile,No,1.00000,100,17189,1.00000,1.00000
2018,Hamburg,1st Quintile,No,1.00000,96,17189,1.00000,1.00000
2018,Hamburg,2nd Quintile,No,1.00000,51,17189,1.00000,1.00000
2018,Hamburg,3rd Quintile,No,1.00000,60,17189,1.00000,1.00000
2018,Hamburg,4th Quintile,No,1.00000,62,17189,1.00000,1.00000
2018,Hamburg,5th Quintile,No,1.00000,72,17189,1.00000,1.00000
2018,Lower Saxony,1st Quintile,Yes,0.09639,71,17189,0.09571,0.09707
2018,Lower Saxony,1st Quintile,No,0.90361,516,17189,0.90293,0.90429
2018,Lower Saxony,2nd Quintile,No,1.00000,297,17189,1.00000,1.00000
2018,Lower Saxony,3rd Quintile,No,1.00000,285,17189,1.00000,1.00000
2018,Lower Saxony,4th Quintile,No,1.00000,283,17189,1.00000,1.00000
2018,Lower Saxony,5th Quintile,No,1.00000,286,17189,1.00000,1.00000
2018,Bremen,1st Quintile,Yes,0.07639,40,17189,0.07465,0.07813
2018,Bremen,1st Quintile,No,0.92361,42,17189,0.92187,0.92535
2018,Bremen,5th Quintile,No,1.00000,33,17189,1.00000,1.00000
2018,North Rhine-Westphalia,1st Quintile,Yes,0.08526,126,17189,0.08485,0.08567
2018,North Rhine-Westphalia,1st Quintile,No,0.91474,1003,17189,0.91433,0.91515
2018,North Rhine-Westphalia,2nd Quintile,Yes,0.02172,52,17189,0.02151,0.02194
2018,North Rhine-Westphalia,2nd Quintile,No,0.97828,669,17189,0.97806,0.97849
2018,North Rhine-Westphalia,3rd Quintile,No,1.00000,580,17189,1.00000,1.00000
2018,North Rhine-Westphalia,4th Quintile,No,1.00000,579,17189,1.00000,1.00000
2018,North Rhine-Westphalia,5th Quintile,No,1.00000,656,17189,1.00000,1.00000
2018,Hesse,1st Quintile,Yes,0.08800,46,17189,0.08729,0.08872
2018,Hesse,1st Quintile,No,0.91200,337,17189,0.91128,0.91271
2018,Hesse,2nd Quintile,No,1.00000,168,17189,1.00000,1.00000
2018,Hesse,3rd Quintile,No,1.00000,176,17189,1.00000,1.00000
2018,Hesse,4th Quintile,No,1.00000,209,17189,1.00000,1.00000
2018,Hesse,5th Quintile,No,1.00000,252,17189,1.00000,1.00000
2018,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,324,17189,1.00000,1.00000
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,193,17189,1.00000,1.00000
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,160,17189,1.00000,1.00000
2018,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,174,17189,1.00000,1.00000
2018,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,154,17189,1.00000,1.00000
2018,Baden-Wuerttemberg,1st Quintile,Yes,0.09055,44,17189,0.08987,0.09122
2018,Baden-Wuerttemberg,1st Quintile,No,0.90945,379,17189,0.90878,0.91013
2018,Baden-Wuerttemberg,2nd Quintile,No,1.00000,305,17189,1.00000,1.00000
2018,Baden-Wuerttemberg,3rd Quintile,No,1.00000,305,17189,1.00000,1.00000
2018,Baden-Wuerttemberg,4th Quintile,No,1.00000,379,17189,1.00000,1.00000
2018,Baden-Wuerttemberg,5th Quintile,No,1.00000,424,17189,1.00000,1.00000
2018,Bavaria,1st Quintile,Yes,0.04813,53,17189,0.04773,0.04854
2018,Bavaria,1st Quintile,No,0.95187,522,17189,0.95146,0.95227
2018,Bavaria,2nd Quintile,No,1.00000,470,17189,1.00000,1.00000
2018,Bavaria,3rd Quintile,No,1.00000,446,17189,1.00000,1.00000
2018,Bavaria,4th Quintile,No,1.00000,514,17189,1.00000,1.00000
2018,Bavaria,5th Quintile,No,1.00000,571,17189,1.00000,1.00000
2018,Berlin,1st Quintile,No,1.00000,247,17189,1.00000,1.00000
2018,Berlin,2nd Quintile,No,1.00000,138,17189,1.00000,1.00000
2018,Berlin,3rd Quintile,No,1.00000,119,17189,1.00000,1.00000
2018,Berlin,4th Quintile,No,1.00000,124,17189,1.00000,1.00000
2018,Berlin,5th Quintile,No,1.00000,124,17189,1.00000,1.00000
2018,Brandenburg,1st Quintile,Yes,0.12488,35,17189,0.12372,0.12604
2018,Brandenburg,1st Quintile,No,0.87512,218,17189,0.87396,0.87628
2018,Brandenburg,2nd Quintile,No,1.00000,156,17189,1.00000,1.00000
2018,Brandenburg,3rd Quintile,No,1.00000,145,17189,1.00000,1.00000
2018,Brandenburg,4th Quintile,No,1.00000,83,17189,1.00000,1.00000
2018,Brandenburg,5th Quintile,No,1.00000,65,17189,1.00000,1.00000
2018,Mecklenburg-Western Pomerania,1st Quintile,No,1.00000,147,17189,1.00000,1.00000
2018,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,103,17189,1.00000,1.00000
2018,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,57,17189,1.00000,1.00000
2018,Mecklenburg-Western Pomerania,4th Quintile,No,1.00000,47,17189,1.00000,1.00000
2018,Mecklenburg-Western Pomerania,5th Quintile,No,1.00000,37,17189,1.00000,1.00000
2018,Saxony,1st Quintile,Yes,0.14370,31,17189,0.14273,0.14467
2018,Saxony,1st Quintile,No,0.85630,249,17189,0.85533,0.85727
2018,Saxony,2nd Quintile,No,1.00000,299,17189,1.00000,1.00000
2018,Saxony,3rd Quintile,No,1.00000,220,17189,1.00000,1.00000
2018,Saxony,4th Quintile,No,1.00000,133,17189,1.00000,1.00000
2018,Saxony,5th Quintile,No,1.00000,97,17189,1.00000,1.00000
2018,Saxony-Anhalt,1st Quintile,No,1.00000,207,17189,1.00000,1.00000
2018,Saxony-Anhalt,2nd Quintile,No,1.00000,141,17189,1.00000,1.00000
2018,Saxony-Anhalt,3rd Quintile,No,1.00000,114,17189,1.00000,1.00000
2018,Saxony-Anhalt,4th Quintile,No,1.00000,71,17189,1.00000,1.00000
2018,Saxony-Anhalt,5th Quintile,No,1.00000,59,17189,1.00000,1.00000
2018,Thuringa,1st Quintile,No,1.00000,191,17189,1.00000,1.00000
2018,Thuringa,2nd Quintile,No,1.00000,164,17189,1.00000,1.00000
2018,Thuringa,3rd Quintile,No,1.00000,109,17189,1.00000,1.00000
2018,Thuringa,4th Quintile,No,1.00000,88,17189,1.00000,1.00000
2018,Thuringa,5th Quintile,No,1.00000,60,17189,1.00000,1.00000
2019,Schleswig-Holstein,1st Quintile,No,1.00000,185,17868,1.00000,1.00000
2019,Schleswig-Holstein,2nd Quintile,No,1.00000,113,17868,1.00000,1.00000
2019,Schleswig-Holstein,3rd Quintile,No,1.00000,124,17868,1.00000,1.00000
2019,Schleswig-Holstein,4th Quintile,No,1.00000,102,17868,1.00000,1.00000
2019,Schleswig-Holstein,5th Quintile,No,1.00000,150,17868,1.00000,1.00000
2019,Hamburg,1st Quintile,No,1.00000,90,17868,1.00000,1.00000
2019,Hamburg,2nd Quintile,No,1.00000,59,17868,1.00000,1.00000
2019,Hamburg,3rd Quintile,No,1.00000,54,17868,1.00000,1.00000
2019,Hamburg,4th Quintile,No,1.00000,60,17868,1.00000,1.00000
2019,Hamburg,5th Quintile,No,1.00000,118,17868,1.00000,1.00000
2019,Lower Saxony,1st Quintile,Yes,0.12288,59,17868,0.12214,0.12363
2019,Lower Saxony,1st Quintile,No,0.87712,464,17868,0.87637,0.87786
2019,Lower Saxony,2nd Quintile,No,1.00000,280,17868,1.00000,1.00000
2019,Lower Saxony,3rd Quintile,No,1.00000,266,17868,1.00000,1.00000
2019,Lower Saxony,4th Quintile,No,1.00000,296,17868,1.00000,1.00000
2019,Lower Saxony,5th Quintile,No,1.00000,357,17868,1.00000,1.00000
2019,Bremen,1st Quintile,Yes,0.10491,33,17868,0.10267,0.10715
2019,Bremen,1st Quintile,No,0.89509,35,17868,0.89285,0.89733
2019,Bremen,5th Quintile,No,1.00000,32,17868,1.00000,1.00000
2019,North Rhine-Westphalia,1st Quintile,Yes,0.07347,96,17868,0.07309,0.07386
2019,North Rhine-Westphalia,1st Quintile,No,0.92653,1086,17868,0.92614,0.92691
2019,North Rhine-Westphalia,2nd Quintile,No,1.00000,604,17868,1.00000,1.00000
2019,North Rhine-Westphalia,3rd Quintile,No,1.00000,539,17868,1.00000,1.00000
2019,North Rhine-Westphalia,4th Quintile,No,1.00000,581,17868,1.00000,1.00000
2019,North Rhine-Westphalia,5th Quintile,No,1.00000,911,17868,1.00000,1.00000
2019,Hesse,1st Quintile,No,1.00000,330,17868,1.00000,1.00000
2019,Hesse,2nd Quintile,No,1.00000,164,17868,1.00000,1.00000
2019,Hesse,3rd Quintile,No,1.00000,182,17868,1.00000,1.00000
2019,Hesse,4th Quintile,No,1.00000,203,17868,1.00000,1.00000
2019,Hesse,5th Quintile,No,1.00000,373,17868,1.00000,1.00000
2019,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,299,17868,1.00000,1.00000
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,175,17868,1.00000,1.00000
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,152,17868,1.00000,1.00000
2019,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,160,17868,1.00000,1.00000
2019,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,238,17868,1.00000,1.00000
2019,Baden-Wuerttemberg,1st Quintile,Yes,0.09762,51,17868,0.09700,0.09824
2019,Baden-Wuerttemberg,1st Quintile,No,0.90238,396,17868,0.90176,0.90300
2019,Baden-Wuerttemberg,2nd Quintile,No,1.00000,237,17868,1.00000,1.00000
2019,Baden-Wuerttemberg,3rd Quintile,No,1.00000,292,17868,1.00000,1.00000
2019,Baden-Wuerttemberg,4th Quintile,No,1.00000,373,17868,1.00000,1.00000
2019,Baden-Wuerttemberg,5th Quintile,No,1.00000,571,17868,1.00000,1.00000
2019,Bavaria,1st Quintile,Yes,0.05068,32,17868,0.05025,0.05110
2019,Bavaria,1st Quintile,No,0.94932,536,17868,0.94890,0.94975
2019,Bavaria,2nd Quintile,No,1.00000,439,17868,1.00000,1.00000
2019,Bavaria,3rd Quintile,No,1.00000,462,17868,1.00000,1.00000
2019,Bavaria,4th Quintile,No,1.00000,528,17868,1.00000,1.00000
2019,Bavaria,5th Quintile,No,1.00000,756,17868,1.00000,1.00000
2019,Berlin,1st Quintile,No,1.00000,221,17868,1.00000,1.00000
2019,Berlin,2nd Quintile,No,1.00000,133,17868,1.00000,1.00000
2019,Berlin,3rd Quintile,No,1.00000,132,17868,1.00000,1.00000
2019,Berlin,4th Quintile,No,1.00000,126,17868,1.00000,1.00000
2019,Berlin,5th Quintile,No,1.00000,179,17868,1.00000,1.00000
2019,Brandenburg,1st Quintile,No,1.00000,209,17868,1.00000,1.00000
2019,Brandenburg,2nd Quintile,No,1.00000,147,17868,1.00000,1.00000
2019,Brandenburg,3rd Quintile,No,1.00000,138,17868,1.00000,1.00000
2019,Brandenburg,4th Quintile,No,1.00000,116,17868,1.00000,1.00000
2019,Brandenburg,5th Quintile,No,1.00000,144,17868,1.00000,1.00000
2019,Mecklenburg-Western Pomerania,1st Quintile,No,1.00000,122,17868,1.00000,1.00000
2019,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,91,17868,1.00000,1.00000
2019,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,79,17868,1.00000,1.00000
2019,Mecklenburg-Western Pomerania,4th Quintile,No,1.00000,50,17868,1.00000,1.00000
2019,Mecklenburg-Western Pomerania,5th Quintile,No,1.00000,72,17868,1.00000,1.00000
2019,Saxony,1st Quintile,No,1.00000,237,17868,1.00000,1.00000
2019,Saxony,2nd Quintile,No,1.00000,255,17868,1.00000,1.00000
2019,Saxony,3rd Quintile,No,1.00000,225,17868,1.00000,1.00000
2019,Saxony,4th Quintile,No,1.00000,159,17868,1.00000,1.00000
2019,Saxony,5th Quintile,No,1.00000,187,17868,1.00000,1.00000
2019,Saxony-Anhalt,1st Quintile,No,1.00000,168,17868,1.00000,1.00000
2019,Saxony-Anhalt,2nd Quintile,No,1.00000,134,17868,1.00000,1.00000
2019,Saxony-Anhalt,3rd Quintile,No,1.00000,101,17868,1.00000,1.00000
2019,Saxony-Anhalt,4th Quintile,No,1.00000,81,17868,1.00000,1.00000
2019,Saxony-Anhalt,5th Quintile,No,1.00000,108,17868,1.00000,1.00000
2019,Thuringa,1st Quintile,No,1.00000,157,17868,1.00000,1.00000
2019,Thuringa,2nd Quintile,No,1.00000,143,17868,1.00000,1.00000
2019,Thuringa,3rd Quintile,No,1.00000,126,17868,1.00000,1.00000
2019,Thuringa,4th Quintile,No,1.00000,82,17868,1.00000,1.00000
2019,Thuringa,5th Quintile,No,1.00000,103,17868,1.00000,1.00000
2020,Schleswig-Holstein,1st Quintile,Yes,0.10169,31,18519,0.10049,0.10289
2020,Schleswig-Holstein,1st Quintile,No,0.89831,206,18519,0.89711,0.89951
2020,Schleswig-Holstein,2nd Quintile,No,1.00000,110,18519,1.00000,1.00000
2020,Schleswig-Holstein,3rd Quintile,No,1.00000,100,18519,1.00000,1.00000
2020,Schleswig-Holstein,4th Quintile,No,1.00000,107,18519,1.00000,1.00000
2020,Schleswig-Holstein,5th Quintile,No,1.00000,121,18519,1.00000,1.00000
2020,Hamburg,1st Quintile,No,1.00000,124,18519,1.00000,1.00000
2020,Hamburg,2nd Quintile,No,1.00000,60,18519,1.00000,1.00000
2020,Hamburg,3rd Quintile,No,1.00000,65,18519,1.00000,1.00000
2020,Hamburg,4th Quintile,No,1.00000,62,18519,1.00000,1.00000
2020,Hamburg,5th Quintile,No,1.00000,109,18519,1.00000,1.00000
2020,Lower Saxony,1st Quintile,Yes,0.09368,43,18519,0.09302,0.09435
2020,Lower Saxony,1st Quintile,No,0.90632,568,18519,0.90565,0.90698
2020,Lower Saxony,2nd Quintile,No,1.00000,312,18519,1.00000,1.00000
2020,Lower Saxony,3rd Quintile,No,1.00000,243,18519,1.00000,1.00000
2020,Lower Saxony,4th Quintile,No,1.00000,258,18519,1.00000,1.00000
2020,Lower Saxony,5th Quintile,No,1.00000,332,18519,1.00000,1.00000
