year,bula_h,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Hesse,Western Asia,0.03804,194,1840,0.02930,0.04678
2016,Hesse,Eastern Europe,0.04536,162,1840,0.03585,0.05487
2016,Hesse,Sub-Saharan Africa,0.00466,50,1840,0.00155,0.00778
2016,"Rhineland-Palatinate, Saarland",Germany,0.81867,1117,1711,0.80041,0.83694
2016,"Rhineland-Palatinate, Saarland",Southern Asia,0.00178,33,1711,-0.00022,0.00378
2016,"Rhineland-Palatinate, Saarland",Southern Europe,0.02823,81,1711,0.02038,0.03608
2016,"Rhineland-Palatinate, Saarland",Central Asia,0.03054,56,1711,0.02238,0.03869
2016,"Rhineland-Palatinate, Saarland",Western Asia,0.03182,275,1711,0.02350,0.04014
2016,"Rhineland-Palatinate, Saarland",Eastern Europe,0.05006,149,1711,0.03972,0.06039
2016,Baden-Wuerttemberg,Germany,0.79720,2199,3194,0.78325,0.81115
2016,Baden-Wuerttemberg,Southern Asia,0.00947,57,3194,0.00611,0.01282
2016,Baden-Wuerttemberg,Southern Europe,0.06834,254,3194,0.05959,0.07709
2016,Baden-Wuerttemberg,Central Asia,0.01745,65,3194,0.01291,0.02199
2016,Baden-Wuerttemberg,Western Asia,0.01978,304,3194,0.01495,0.02461
2016,Baden-Wuerttemberg,Eastern Europe,0.05586,283,3194,0.04790,0.06383
2016,Baden-Wuerttemberg,Sub-Saharan Africa,0.00586,32,3194,0.00321,0.00851
2016,Bavaria,Germany,0.82953,3100,4225,0.81819,0.84087
2016,Bavaria,Southern Asia,0.00615,76,4225,0.00379,0.00851
2016,Bavaria,Southern Europe,0.03439,162,4225,0.02890,0.03989
2016,Bavaria,Central Asia,0.01253,94,4225,0.00917,0.01588
2016,Bavaria,Western Asia,0.01942,327,4225,0.01526,0.02358
2016,Bavaria,Eastern Europe,0.05626,400,4225,0.04931,0.06321
2016,Bavaria,Western Europe,0.02214,66,4225,0.01770,0.02657
2016,Berlin,Germany,0.86502,758,949,0.84326,0.88677
2016,Berlin,Southern Europe,0.03270,40,949,0.02138,0.04403
2016,Berlin,Western Asia,0.02164,95,949,0.01238,0.03090
2016,Berlin,Eastern Europe,0.02779,56,949,0.01733,0.03826
2016,Brandenburg,Germany,0.94904,856,1027,0.93559,0.96250
2016,Brandenburg,Southern Asia,0.00403,37,1027,0.00015,0.00791
2016,Brandenburg,Western Asia,0.00703,67,1027,0.00192,0.01214
2016,Brandenburg,Eastern Europe,0.02047,67,1027,0.01180,0.02913
2016,Mecklenburg-Western Pomerania,Germany,0.96787,511,581,0.95351,0.98222
2016,Mecklenburg-Western Pomerania,Western Asia,0.00405,38,581,-0.00112,0.00922
2016,Mecklenburg-Western Pomerania,Eastern Europe,0.02538,32,581,0.01258,0.03818
2016,Saxony,Germany,0.96077,1407,1586,0.95121,0.97033
2016,Saxony,Southern Asia,0.00096,38,1586,-0.00056,0.00248
2016,Saxony,Western Asia,0.00275,91,1586,0.00017,0.00533
2016,Saxony,Eastern Europe,0.01590,50,1586,0.00974,0.02206
2016,Saxony-Anhalt,Germany,0.96496,795,867,0.95271,0.97721
2016,Saxony-Anhalt,Western Asia,0.00718,72,867,0.00156,0.01280
2016,Thuringa,Germany,0.93528,840,946,0.91960,0.95097
2016,Thuringa,Western Asia,0.00572,56,946,0.00091,0.01052
2016,Thuringa,Eastern Europe,0.03165,50,946,0.02049,0.04281
2017,Schleswig-Holstein,Germany,0.86632,809,1167,0.84679,0.88586
2017,Schleswig-Holstein,Southern Asia,0.00843,50,1167,0.00318,0.01368
2017,Schleswig-Holstein,Southern Europe,0.03829,34,1167,0.02728,0.04931
2017,Schleswig-Holstein,Western Asia,0.03077,215,1167,0.02086,0.04068
2017,Schleswig-Holstein,Eastern Europe,0.02333,59,1167,0.01466,0.03199
2017,Hamburg,Germany,0.84370,370,478,0.81112,0.87629
2017,Hamburg,Western Asia,0.04578,60,478,0.02702,0.06453
2017,Hamburg,Eastern Europe,0.03354,48,478,0.01739,0.04970
2017,Lower Saxony,Germany,0.85948,2278,3229,0.84750,0.87147
2017,Lower Saxony,Southern Asia,0.00575,64,3229,0.00314,0.00836
2017,Lower Saxony,Southern Europe,0.00918,67,3229,0.00589,0.01247
2017,Lower Saxony,Central Asia,0.02039,70,3229,0.01552,0.02527
2017,Lower Saxony,Western Asia,0.03605,558,3229,0.02962,0.04248
2017,Lower Saxony,Eastern Europe,0.04243,192,3229,0.03548,0.04939
2017,Bremen,Germany,0.79666,156,219,0.74323,0.85008
2017,Bremen,Western Asia,0.06065,63,219,0.02897,0.09234
2017,North Rhine-Westphalia,Germany,0.82223,4386,6595,0.81300,0.83146
2017,North Rhine-Westphalia,Northern Africa,0.00223,35,6595,0.00109,0.00336
2017,North Rhine-Westphalia,Southern Asia,0.01018,146,6595,0.00776,0.01260
2017,North Rhine-Westphalia,Southern Europe,0.03437,265,6595,0.02997,0.03877
2017,North Rhine-Westphalia,Central Asia,0.01698,158,6595,0.01386,0.02010
2017,North Rhine-Westphalia,Western Asia,0.03906,1054,6595,0.03438,0.04373
2017,North Rhine-Westphalia,Eastern Europe,0.04662,448,6595,0.04153,0.05170
2017,North Rhine-Westphalia,Western Europe,0.01114,46,6595,0.00861,0.01367
2017,North Rhine-Westphalia,Sub-Saharan Africa,0.00438,57,6595,0.00278,0.00597
2017,Hesse,Germany,0.81383,1431,2154,0.79739,0.83028
2017,Hesse,Southern Asia,0.01957,101,2154,0.01372,0.02542
2017,Hesse,Southern Europe,0.02897,55,2154,0.02188,0.03605
2017,Hesse,Central Asia,0.00861,38,2154,0.00471,0.01251
2017,Hesse,Western Asia,0.03624,312,2154,0.02834,0.04413
2017,Hesse,Eastern Europe,0.04309,157,2154,0.03451,0.05167
2017,Hesse,Sub-Saharan Africa,0.00780,60,2154,0.00409,0.01152
2017,"Rhineland-Palatinate, Saarland",Germany,0.80894,1172,1768,0.79061,0.82727
2017,"Rhineland-Palatinate, Saarland",Southern Asia,0.00415,48,1768,0.00115,0.00715
2017,"Rhineland-Palatinate, Saarland",Southern Europe,0.03264,70,1768,0.02436,0.04093
2017,"Rhineland-Palatinate, Saarland",Central Asia,0.02696,50,1768,0.01941,0.03451
2017,"Rhineland-Palatinate, Saarland",Western Asia,0.04318,288,1768,0.03370,0.05265
2017,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04779,140,1768,0.03784,0.05774
2017,Baden-Wuerttemberg,Germany,0.79698,2425,3501,0.78366,0.81031
2017,Baden-Wuerttemberg,Southern Asia,0.00739,52,3501,0.00455,0.01022
2017,Baden-Wuerttemberg,Southern Europe,0.06959,197,3501,0.06116,0.07802
2017,Baden-Wuerttemberg,Central Asia,0.01604,59,3501,0.01188,0.02020
2017,Baden-Wuerttemberg,Western Asia,0.02065,451,3501,0.01594,0.02537
2017,Baden-Wuerttemberg,Eastern Europe,0.05280,252,3501,0.04539,0.06021
2017,Baden-Wuerttemberg,Western Europe,0.01358,32,3501,0.00975,0.01742
2017,Baden-Wuerttemberg,Sub-Saharan Africa,0.00496,33,3501,0.00263,0.00729
2017,Bavaria,Germany,0.82088,3432,4660,0.80987,0.83189
2017,Bavaria,Southern Asia,0.00708,82,4660,0.00467,0.00948
2017,Bavaria,Southern Europe,0.03836,150,4660,0.03285,0.04388
2017,Bavaria,Central Asia,0.01187,97,4660,0.00876,0.01498
2017,Bavaria,Western Asia,0.02093,408,4660,0.01682,0.02504
2017,Bavaria,Eastern Europe,0.05960,391,4660,0.05280,0.06640
2017,Bavaria,Western Europe,0.02181,68,4660,0.01762,0.02601
2017,Bavaria,Sub-Saharan Africa,0.00344,32,4660,0.00176,0.00512
2017,Berlin,Germany,0.87178,839,1009,0.85114,0.89242
2017,Berlin,Southern Europe,0.03207,37,1009,0.02119,0.04294
2017,Berlin,Western Asia,0.01714,84,1009,0.00912,0.02515
2017,Berlin,Eastern Europe,0.01950,49,1009,0.01096,0.02803
2017,Brandenburg,Germany,0.94651,949,1146,0.93348,0.95954
2017,Brandenburg,Southern Asia,0.00543,40,1146,0.00117,0.00969
2017,Brandenburg,Western Asia,0.01074,86,1146,0.00477,0.01671
2017,Brandenburg,Eastern Europe,0.02657,71,1146,0.01725,0.03588
2017,Mecklenburg-Western Pomerania,Germany,0.97375,563,563,0.96053,0.98696
2017,Saxony,Germany,0.96478,1605,1800,0.95626,0.97330
2017,Saxony,Southern Asia,0.00131,35,1800,-0.00036,0.00299
2017,Saxony,Western Asia,0.00311,105,1800,0.00053,0.00568
2017,Saxony,Eastern Europe,0.01900,55,1800,0.01269,0.02531
2017,Saxony-Anhalt,Germany,0.95802,880,963,0.94534,0.97069
2017,Saxony-Anhalt,Western Asia,0.00798,83,963,0.00236,0.01360
2017,Thuringa,Germany,0.93670,918,1053,0.92199,0.95141
2017,Thuringa,Western Asia,0.00787,83,1053,0.00253,0.01321
2017,Thuringa,Eastern Europe,0.03872,52,1053,0.02707,0.05038
2018,Schleswig-Holstein,Germany,0.87682,798,1048,0.85691,0.89673
2018,Schleswig-Holstein,Southern Asia,0.00933,42,1048,0.00351,0.01515
2018,Schleswig-Holstein,Western Asia,0.02824,157,1048,0.01821,0.03828
2018,Schleswig-Holstein,Eastern Europe,0.02114,51,1048,0.01243,0.02986
2018,Hamburg,Germany,0.84508,370,472,0.81240,0.87776
2018,Hamburg,Western Asia,0.03408,56,472,0.01769,0.05046
2018,Hamburg,Eastern Europe,0.02617,46,472,0.01175,0.04058
2018,Lower Saxony,Germany,0.85215,2131,3057,0.83956,0.86473
2018,Lower Saxony,Southern Asia,0.00635,48,3057,0.00353,0.00916
2018,Lower Saxony,Southern Europe,0.01090,67,3057,0.00722,0.01458
2018,Lower Saxony,Central Asia,0.02450,69,3057,0.01902,0.02998
2018,Lower Saxony,Western Asia,0.03662,553,3057,0.02996,0.04328
2018,Lower Saxony,Eastern Europe,0.04497,189,3057,0.03762,0.05232
2018,Bremen,Germany,0.78470,165,247,0.73333,0.83606
2018,Bremen,Western Asia,0.08312,82,247,0.04862,0.11762
2018,North Rhine-Westphalia,Germany,0.80374,4241,6303,0.79393,0.81354
2018,North Rhine-Westphalia,Northern Africa,0.00435,34,6303,0.00273,0.00598
2018,North Rhine-Westphalia,Southern Asia,0.01091,121,6303,0.00834,0.01347
2018,North Rhine-Westphalia,Southern Europe,0.03560,238,6303,0.03103,0.04018
2018,North Rhine-Westphalia,Central Asia,0.01680,144,6303,0.01363,0.01998
2018,North Rhine-Westphalia,Western Asia,0.04682,975,6303,0.04160,0.05203
2018,North Rhine-Westphalia,Eastern Europe,0.04977,439,6303,0.04440,0.05514
2018,North Rhine-Westphalia,Western Europe,0.01326,50,6303,0.01044,0.01609
2018,North Rhine-Westphalia,Sub-Saharan Africa,0.00462,61,6303,0.00294,0.00629
2018,Hesse,Germany,0.81527,1376,2096,0.79865,0.83189
2018,Hesse,Southern Asia,0.02090,113,2096,0.01477,0.02702
2018,Hesse,Southern Europe,0.02795,48,2096,0.02089,0.03501
2018,Hesse,Central Asia,0.00982,31,2096,0.00560,0.01405
2018,Hesse,Western Asia,0.04501,327,2096,0.03613,0.05389
2018,Hesse,Eastern Europe,0.03839,142,2096,0.03016,0.04662
2018,Hesse,Sub-Saharan Africa,0.00387,59,2096,0.00121,0.00653
2018,"Rhineland-Palatinate, Saarland",Germany,0.81797,1169,1704,0.79964,0.83630
2018,"Rhineland-Palatinate, Saarland",Southern Asia,0.00427,32,1704,0.00117,0.00737
2018,"Rhineland-Palatinate, Saarland",Southern Europe,0.03163,60,1704,0.02332,0.03995
2018,"Rhineland-Palatinate, Saarland",Central Asia,0.02381,42,1704,0.01657,0.03106
2018,"Rhineland-Palatinate, Saarland",Western Asia,0.03113,264,1704,0.02288,0.03937
2018,"Rhineland-Palatinate, Saarland",Eastern Europe,0.05311,137,1704,0.04246,0.06376
2018,Baden-Wuerttemberg,Germany,0.80057,2238,3152,0.78662,0.81453
2018,Baden-Wuerttemberg,Southern Asia,0.01023,60,3152,0.00672,0.01374
2018,Baden-Wuerttemberg,Southern Europe,0.05570,169,3152,0.04770,0.06371
2018,Baden-Wuerttemberg,Central Asia,0.01238,51,3152,0.00852,0.01624
2018,Baden-Wuerttemberg,Western Asia,0.01914,365,3152,0.01435,0.02392
2018,Baden-Wuerttemberg,Eastern Europe,0.05943,237,3152,0.05117,0.06768
2018,Baden-Wuerttemberg,Western Europe,0.01515,32,3152,0.01088,0.01941
2018,Bavaria,Germany,0.82296,3266,4329,0.81159,0.83433
2018,Bavaria,Southern Asia,0.00613,61,4329,0.00381,0.00846
2018,Bavaria,Southern Europe,0.03539,128,4329,0.02989,0.04090
2018,Bavaria,Central Asia,0.01314,92,4329,0.00975,0.01653
2018,Bavaria,Western Asia,0.01751,365,4329,0.01360,0.02141
2018,Bavaria,Eastern Europe,0.05721,350,4329,0.05029,0.06413
2018,Bavaria,Western Europe,0.02837,67,4329,0.02343,0.03332
2018,Berlin,Germany,0.86173,849,1067,0.84101,0.88246
2018,Berlin,Southern Europe,0.03314,36,1067,0.02240,0.04389
2018,Berlin,Western Asia,0.02468,130,1067,0.01537,0.03400
2018,Berlin,Eastern Europe,0.02448,52,1067,0.01520,0.03376
2018,Brandenburg,Germany,0.96132,951,1115,0.95000,0.97264
2018,Brandenburg,Southern Asia,0.00255,31,1115,-0.00041,0.00550
2018,Brandenburg,Western Asia,0.00575,83,1115,0.00131,0.01019
2018,Brandenburg,Eastern Europe,0.01967,50,1115,0.01151,0.02782
2018,Mecklenburg-Western Pomerania,Germany,0.97622,587,623,0.96424,0.98819
2018,Mecklenburg-Western Pomerania,Western Asia,0.00476,36,623,-0.00065,0.01016
2018,Saxony,Germany,0.96511,1566,1741,0.95649,0.97373
2018,Saxony,Southern Asia,0.00168,31,1741,-0.00024,0.00361
2018,Saxony,Western Asia,0.00386,93,1741,0.00095,0.00677
2018,Saxony,Eastern Europe,0.01821,51,1741,0.01192,0.02449
2018,Saxony-Anhalt,Germany,0.95360,876,952,0.94023,0.96697
2018,Saxony-Anhalt,Western Asia,0.01087,76,952,0.00428,0.01746
2018,Thuringa,Germany,0.92683,880,1010,0.91076,0.94290
2018,Thuringa,Western Asia,0.00871,84,1010,0.00298,0.01444
2018,Thuringa,Eastern Europe,0.03286,46,1010,0.02186,0.04386
2019,Schleswig-Holstein,Germany,0.88140,847,1113,0.86239,0.90040
2019,Schleswig-Holstein,Southern Asia,0.00900,40,1113,0.00345,0.01455
2019,Schleswig-Holstein,Western Asia,0.03100,186,1113,0.02081,0.04119
2019,Schleswig-Holstein,Eastern Europe,0.01771,40,1113,0.00995,0.02546
2019,Hamburg,Germany,0.84588,429,536,0.81528,0.87647
2019,Hamburg,Western Asia,0.03913,64,536,0.02270,0.05556
2019,Hamburg,Eastern Europe,0.02683,43,536,0.01314,0.04053
2019,Lower Saxony,Germany,0.85969,2154,2932,0.84711,0.87226
2019,Lower Saxony,Southern Asia,0.00837,38,2932,0.00507,0.01167
2019,Lower Saxony,Southern Europe,0.00622,37,2932,0.00338,0.00907
2019,Lower Saxony,Central Asia,0.02361,52,2932,0.01811,0.02910
2019,Lower Saxony,Western Asia,0.03275,485,2932,0.02631,0.03920
2019,Lower Saxony,Eastern Europe,0.04333,166,2932,0.03596,0.05070
2019,Bremen,Germany,0.77367,167,244,0.72106,0.82629
2019,Bremen,Western Asia,0.09820,77,244,0.06079,0.13562
2019,North Rhine-Westphalia,Germany,0.79108,4430,6366,0.78109,0.80107
2019,North Rhine-Westphalia,Northern Africa,0.00380,32,6366,0.00228,0.00531
2019,North Rhine-Westphalia,Southern Asia,0.01209,119,6366,0.00940,0.01477
2019,North Rhine-Westphalia,Southern Europe,0.04242,209,6366,0.03747,0.04737
2019,North Rhine-Westphalia,Central Asia,0.01434,117,6366,0.01142,0.01726
2019,North Rhine-Westphalia,Western Asia,0.04983,953,6366,0.04449,0.05518
2019,North Rhine-Westphalia,Eastern Europe,0.05206,393,6366,0.04660,0.05752
2019,North Rhine-Westphalia,Western Europe,0.01370,55,6366,0.01084,0.01655
2019,North Rhine-Westphalia,Sub-Saharan Africa,0.00717,58,6366,0.00510,0.00924
2019,Hesse,Germany,0.81764,1453,1985,0.80065,0.83463
2019,Hesse,Southern Asia,0.01516,68,1985,0.00978,0.02054
2019,Hesse,Southern Europe,0.02818,41,1985,0.02090,0.03547
2019,Hesse,Western Asia,0.03849,268,1985,0.03002,0.04695
2019,Hesse,Eastern Europe,0.03403,119,1985,0.02605,0.04201
2019,Hesse,Sub-Saharan Africa,0.00748,36,1985,0.00369,0.01128
2019,"Rhineland-Palatinate, Saarland",Germany,0.80106,1175,1619,0.78160,0.82051
2019,"Rhineland-Palatinate, Saarland",Southern Europe,0.03702,52,1619,0.02782,0.04622
2019,"Rhineland-Palatinate, Saarland",Central Asia,0.02705,39,1619,0.01914,0.03495
2019,"Rhineland-Palatinate, Saarland",Western Asia,0.03543,234,1619,0.02643,0.04444
2019,"Rhineland-Palatinate, Saarland",Eastern Europe,0.05093,119,1619,0.04022,0.06164
2019,Baden-Wuerttemberg,Germany,0.81099,2320,3176,0.79737,0.82461
2019,Baden-Wuerttemberg,Southern Asia,0.00246,41,3176,0.00074,0.00418
2019,Baden-Wuerttemberg,Southern Europe,0.05132,134,3176,0.04364,0.05899
2019,Baden-Wuerttemberg,Central Asia,0.01167,44,3176,0.00793,0.01540
2019,Baden-Wuerttemberg,Western Asia,0.02123,385,3176,0.01622,0.02625
2019,Baden-Wuerttemberg,Eastern Europe,0.06244,221,3176,0.05403,0.07086
2019,Baden-Wuerttemberg,Western Europe,0.01355,31,3176,0.00953,0.01757
2019,Bavaria,Germany,0.82908,3352,4362,0.81790,0.84025
2019,Bavaria,Southern Asia,0.00674,63,4362,0.00431,0.00917
2019,Bavaria,Southern Europe,0.03739,108,4362,0.03176,0.04302
2019,Bavaria,Central Asia,0.01236,82,4362,0.00908,0.01563
2019,Bavaria,Western Asia,0.01580,353,4362,0.01210,0.01950
2019,Bavaria,Eastern Europe,0.05273,305,4362,0.04610,0.05937
2019,Bavaria,Western Europe,0.02456,63,4362,0.01997,0.02915
2019,Bavaria,Sub-Saharan Africa,0.00558,36,4362,0.00337,0.00779
2019,Berlin,Germany,0.85750,895,1082,0.83666,0.87834
2019,Berlin,Southern Europe,0.03248,35,1082,0.02191,0.04304
2019,Berlin,Western Asia,0.02215,102,1082,0.01338,0.03093
2019,Berlin,Eastern Europe,0.03284,50,1082,0.02221,0.04346
2019,Brandenburg,Germany,0.95478,1052,1206,0.94304,0.96651
2019,Brandenburg,Southern Asia,0.00294,35,1206,-0.00012,0.00599
2019,Brandenburg,Western Asia,0.01847,75,1206,0.01087,0.02607
2019,Brandenburg,Eastern Europe,0.01510,44,1206,0.00821,0.02198
2019,Mecklenburg-Western Pomerania,Germany,0.98148,604,604,0.97072,0.99224
2019,Saxony,Germany,0.96502,1594,1710,0.95631,0.97373
2019,Saxony,Western Asia,0.00330,71,1710,0.00058,0.00601
2019,Saxony,Eastern Europe,0.01911,45,1710,0.01262,0.02560
2019,Saxony-Anhalt,Germany,0.95752,872,948,0.94467,0.97036
2019,Saxony-Anhalt,Western Asia,0.00886,76,948,0.00289,0.01482
2019,Thuringa,Germany,0.91511,886,987,0.89772,0.93251
2019,Thuringa,Western Asia,0.00861,63,987,0.00284,0.01438
2019,Thuringa,Eastern Europe,0.04030,38,987,0.02802,0.05257
2020,Schleswig-Holstein,Germany,0.90296,779,1028,0.88486,0.92107
2020,Schleswig-Holstein,Southern Asia,0.00587,37,1028,0.00120,0.01055
2020,Schleswig-Holstein,Western Asia,0.03249,165,1028,0.02164,0.04333
2020,Schleswig-Holstein,Eastern Europe,0.01346,47,1028,0.00641,0.02050
2020,Hamburg,Germany,0.84658,408,556,0.81660,0.87657
2020,Hamburg,Southern Asia,0.02442,31,556,0.01158,0.03726
2020,Hamburg,Western Asia,0.04505,76,556,0.02779,0.06230
2020,Hamburg,Eastern Europe,0.02612,41,556,0.01285,0.03938
2020,Lower Saxony,Germany,0.85736,1996,2883,0.84459,0.87012
2020,Lower Saxony,Southern Asia,0.01081,64,2883,0.00704,0.01459
2020,Lower Saxony,Southern Europe,0.00705,58,2883,0.00399,0.01010
2020,Lower Saxony,Central Asia,0.02450,50,2883,0.01885,0.03014
2020,Lower Saxony,Western Asia,0.04371,460,2883,0.03625,0.05118
2020,Lower Saxony,Eastern Europe,0.03506,221,2883,0.02834,0.04177
2020,Lower Saxony,Sub-Saharan Africa,0.00242,34,2883,0.00063,0.00421
2020,Bremen,Germany,0.82606,151,243,0.77830,0.87382
2020,Bremen,Western Asia,0.03365,92,243,0.01093,0.05636
2020,North Rhine-Westphalia,Germany,0.81156,4050,6630,0.80215,0.82097
2020,North Rhine-Westphalia,Northern Africa,0.00246,38,6630,0.00127,0.00365
2020,North Rhine-Westphalia,Southern Asia,0.01105,189,6630,0.00853,0.01357
2020,North Rhine-Westphalia,Southern Europe,0.03925,271,6630,0.03457,0.04392
2020,North Rhine-Westphalia,Central Asia,0.01702,122,6630,0.01390,0.02013
2020,North Rhine-Westphalia,Western Asia,0.04321,1102,6630,0.03832,0.04811
2020,North Rhine-Westphalia,Eastern Europe,0.03840,587,6630,0.03378,0.04303
2020,North Rhine-Westphalia,Western Europe,0.01368,57,6630,0.01088,0.01647
2020,North Rhine-Westphalia,Sub-Saharan Africa,0.00865,181,6630,0.00642,0.01088
2020,North Rhine-Westphalia,Latin America and the Caribbean,0.00488,33,6630,0.00321,0.00656
2020,Hesse,Germany,0.83840,1337,2025,0.82236,0.85443
2020,Hesse,Southern Asia,0.01867,97,2025,0.01278,0.02457
2020,Hesse,Southern Europe,0.01675,74,2025,0.01116,0.02234
2020,Hesse,Western Asia,0.02617,273,2025,0.01922,0.03313
2020,Hesse,Eastern Europe,0.03590,179,2025,0.02780,0.04401
2020,Hesse,Sub-Saharan Africa,0.00865,65,2025,0.00462,0.01269
2020,"Rhineland-Palatinate, Saarland",Germany,0.82558,1039,1519,0.80649,0.84467
2020,"Rhineland-Palatinate, Saarland",Southern Europe,0.04428,76,1519,0.03393,0.05463
2020,"Rhineland-Palatinate, Saarland",Central Asia,0.02575,33,1519,0.01778,0.03372
2020,"Rhineland-Palatinate, Saarland",Western Asia,0.02411,231,1519,0.01640,0.03183
2020,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04105,140,1519,0.03107,0.05103
2020,Baden-Wuerttemberg,Germany,0.81925,2173,3177,0.80586,0.83263
2020,Baden-Wuerttemberg,Southern Asia,0.00452,64,3177,0.00219,0.00686
2020,Baden-Wuerttemberg,Southern Europe,0.05585,188,3177,0.04787,0.06384
2020,Baden-Wuerttemberg,Central Asia,0.00825,37,3177,0.00511,0.01140
2020,Baden-Wuerttemberg,Western Asia,0.01895,362,3177,0.01421,0.02369
2020,Baden-Wuerttemberg,Eastern Europe,0.05345,311,3177,0.04563,0.06127
2020,Baden-Wuerttemberg,Sub-Saharan Africa,0.00789,42,3177,0.00481,0.01097
2020,Bavaria,Germany,0.83414,3121,4402,0.82315,0.84513
2020,Bavaria,Southern Asia,0.00753,67,4402,0.00497,0.01008
2020,Bavaria,Southern Europe,0.04061,229,4402,0.03478,0.04644
2020,Bavaria,Central Asia,0.00993,66,4402,0.00700,0.01286
2020,Bavaria,Western Asia,0.01475,321,4402,0.01119,0.01831
2020,Bavaria,Eastern Europe,0.04773,445,4402,0.04143,0.05403
2020,Bavaria,Western Europe,0.02316,63,4402,0.01872,0.02760
2020,Bavaria,Sub-Saharan Africa,0.00585,55,4402,0.00360,0.00810
2020,Bavaria,Latin America and the Caribbean,0.00552,35,4402,0.00333,0.00771
2020,Berlin,Germany,0.86557,847,1314,0.84712,0.88403
2020,Berlin,Southern Asia,0.00312,59,1314,0.00010,0.00614
2020,Berlin,Southern Europe,0.02112,49,1314,0.01334,0.02889
2020,Berlin,Western Asia,0.02701,166,1314,0.01824,0.03578
2020,Berlin,Eastern Europe,0.02722,106,1314,0.01842,0.03602
2020,Berlin,Sub-Saharan Africa,0.00342,45,1314,0.00026,0.00658
2020,Berlin,Latin America and the Caribbean,0.01209,42,1314,0.00618,0.01801
2020,Brandenburg,Germany,0.96148,969,1107,0.95013,0.97282
2020,Brandenburg,Western Asia,0.01017,73,1107,0.00426,0.01608
2020,Brandenburg,Eastern Europe,0.01503,65,1107,0.00786,0.02220
2020,Mecklenburg-Western Pomerania,Germany,0.97906,472,472,0.96612,0.99199
2020,Saxony,Germany,0.96279,1470,1616,0.95356,0.97202
2020,Saxony,Western Asia,0.00463,85,1616,0.00132,0.00794
2020,Saxony,Eastern Europe,0.01619,61,1616,0.01004,0.02235
2020,Saxony-Anhalt,Germany,0.95207,839,951,0.93848,0.96565
2020,Saxony-Anhalt,Western Asia,0.01118,76,951,0.00449,0.01786
2020,Saxony-Anhalt,Eastern Europe,0.01353,36,951,0.00618,0.02088
2020,Thuringa,Germany,0.93531,817,938,0.91956,0.95106
2020,Thuringa,Western Asia,0.00733,56,938,0.00187,0.01279
2020,Thuringa,Eastern Europe,0.03704,65,938,0.02494,0.04913
2021,Schleswig-Holstein,Germany,0.90495,619,797,0.88458,0.92533
2021,Schleswig-Holstein,Western Asia,0.02758,146,797,0.01621,0.03896
2021,Schleswig-Holstein,Eastern Europe,0.01556,32,797,0.00696,0.02416
2021,Hamburg,Germany,0.82221,308,397,0.78455,0.85986
2021,Hamburg,Western Asia,0.04219,55,397,0.02239,0.06199
2021,Hamburg,Eastern Europe,0.04429,34,397,0.02403,0.06455
2021,Lower Saxony,Germany,0.85582,1432,1851,0.83981,0.87183
2021,Lower Saxony,Central Asia,0.03060,33,1851,0.02275,0.03844
2021,Lower Saxony,Western Asia,0.04027,289,1851,0.03131,0.04923
2021,Lower Saxony,Eastern Europe,0.02904,97,1851,0.02139,0.03670
2021,Bremen,Germany,0.88225,97,129,0.82641,0.93809
2021,Bremen,Western Asia,0.03514,32,129,0.00324,0.06703
2021,North Rhine-Westphalia,Germany,0.81506,2819,4259,0.80339,0.82672
2021,North Rhine-Westphalia,Southern Asia,0.01032,107,4259,0.00728,0.01335
2021,North Rhine-Westphalia,Southern Europe,0.04265,136,4259,0.03658,0.04872
2021,North Rhine-Westphalia,Central Asia,0.01683,58,4259,0.01296,0.02069
2021,North Rhine-Westphalia,Western Asia,0.03778,718,4259,0.03205,0.04351
2021,North Rhine-Westphalia,Eastern Europe,0.04388,304,4259,0.03773,0.05004
2021,North Rhine-Westphalia,Western Europe,0.01366,39,4259,0.01017,0.01715
2021,North Rhine-Westphalia,Sub-Saharan Africa,0.00763,78,4259,0.00502,0.01025
2021,Hesse,Germany,0.82972,868,1275,0.80908,0.85036
2021,Hesse,Southern Asia,0.02221,78,1275,0.01412,0.03030
2021,Hesse,Western Asia,0.03267,211,1275,0.02291,0.04243
2021,Hesse,Eastern Europe,0.04479,77,1275,0.03343,0.05615
2021,Hesse,Sub-Saharan Africa,0.00298,41,1275,-0.00001,0.00598
2021,"Rhineland-Palatinate, Saarland",Germany,0.83505,694,975,0.81174,0.85836
2021,"Rhineland-Palatinate, Saarland",Southern Europe,0.04111,38,975,0.02864,0.05358
2021,"Rhineland-Palatinate, Saarland",Western Asia,0.03119,175,975,0.02028,0.04211
2021,"Rhineland-Palatinate, Saarland",Eastern Europe,0.04360,68,975,0.03078,0.05643
2021,Baden-Wuerttemberg,Germany,0.80174,1551,2117,0.78475,0.81873
2021,Baden-Wuerttemberg,Southern Asia,0.00482,39,2117,0.00187,0.00777
2021,Baden-Wuerttemberg,Southern Europe,0.05998,110,2117,0.04987,0.07010
2021,Baden-Wuerttemberg,Western Asia,0.02364,240,2117,0.01717,0.03011
2021,Baden-Wuerttemberg,Eastern Europe,0.06827,177,2117,0.05753,0.07902
