year,bula_h,quintil_oecd,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Hesse,4th Quintile,Germany,0.84333,160,238,0.79706,0.88961
1988,Hesse,4th Quintile,Southern Europe,0.03474,41,238,0.01142,0.05805
1988,Hesse,4th Quintile,Western Asia,0.03127,37,238,0.00911,0.05342
1988,Hesse,5th Quintile,Germany,0.95311,160,160,0.92025,0.98597
1988,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.94359,134,134,0.90437,0.98280
1988,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.94414,102,102,0.89936,0.98893
1988,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.93904,142,174,0.90338,0.97469
1988,"Rhineland-Palatinate, Saarland",3rd Quintile,Southern Europe,0.04057,32,174,0.01117,0.06996
1988,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.91959,123,123,0.87133,0.96784
1988,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.94676,108,108,0.90422,0.98930
1988,Baden-Wuerttemberg,1st Quintile,Germany,0.79539,152,284,0.74839,0.84240
1988,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.04465,58,284,0.02059,0.06871
1988,Baden-Wuerttemberg,1st Quintile,Western Asia,0.06786,74,284,0.03856,0.09716
1988,Baden-Wuerttemberg,2nd Quintile,Germany,0.80964,238,377,0.76995,0.84932
1988,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.04695,84,377,0.02557,0.06834
1988,Baden-Wuerttemberg,2nd Quintile,Western Asia,0.03367,55,377,0.01544,0.05190
1988,Baden-Wuerttemberg,3rd Quintile,Germany,0.85617,243,370,0.82036,0.89197
1988,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.04219,86,370,0.02168,0.06270
1988,Baden-Wuerttemberg,3rd Quintile,Western Asia,0.01901,41,370,0.00508,0.03295
1988,Baden-Wuerttemberg,4th Quintile,Germany,0.83262,252,353,0.79362,0.87162
1988,Baden-Wuerttemberg,4th Quintile,Southern Europe,0.05161,101,353,0.02850,0.07473
1988,Baden-Wuerttemberg,5th Quintile,Germany,0.91702,277,313,0.88641,0.94763
1988,Baden-Wuerttemberg,5th Quintile,Southern Europe,0.01283,36,313,0.00034,0.02532
1988,Bavaria,1st Quintile,Germany,0.89958,194,194,0.85717,0.94198
1988,Bavaria,2nd Quintile,Germany,0.87904,226,266,0.83978,0.91830
1988,Bavaria,2nd Quintile,Southern Europe,0.02495,40,266,0.00617,0.04373
1988,Bavaria,3rd Quintile,Germany,0.90032,282,337,0.86829,0.93235
1988,Bavaria,3rd Quintile,Southern Europe,0.02611,55,337,0.00906,0.04316
1988,Bavaria,4th Quintile,Germany,0.91580,281,317,0.88518,0.94642
1988,Bavaria,4th Quintile,Southern Europe,0.01735,36,317,0.00295,0.03175
1988,Bavaria,5th Quintile,Germany,0.92757,304,304,0.89838,0.95676
1988,Berlin,2nd Quintile,Germany,0.83977,33,33,0.71267,0.96687
1988,Berlin,3rd Quintile,Germany,0.93407,50,50,0.86459,1.00356
1988,Berlin,4th Quintile,Germany,0.91270,46,46,0.83022,0.99517
1988,Berlin,5th Quintile,Germany,0.93434,77,77,0.87865,0.99003
1989,Schleswig-Holstein,1st Quintile,Germany,0.89894,44,44,0.80884,0.98903
1989,Schleswig-Holstein,2nd Quintile,Germany,0.95946,70,70,0.91293,1.00600
1989,Schleswig-Holstein,3rd Quintile,Germany,0.97494,58,58,0.93435,1.01552
1989,Schleswig-Holstein,4th Quintile,Germany,0.91025,40,40,0.82054,0.99995
1989,Hamburg,4th Quintile,Germany,0.92793,36,36,0.84226,1.01361
1989,Hamburg,5th Quintile,Germany,0.98644,48,48,0.95337,1.01951
1989,Lower Saxony,1st Quintile,Germany,0.91744,153,153,0.87369,0.96120
1989,Lower Saxony,2nd Quintile,Germany,0.92281,133,133,0.87727,0.96834
1989,Lower Saxony,3rd Quintile,Germany,0.92998,165,165,0.89093,0.96904
1989,Lower Saxony,4th Quintile,Germany,0.91812,214,214,0.88129,0.95494
1989,Lower Saxony,5th Quintile,Germany,0.95227,171,171,0.92022,0.98432
1989,North Rhine-Westphalia,1st Quintile,Germany,0.83924,351,569,0.80903,0.86945
1989,North Rhine-Westphalia,1st Quintile,Southern Europe,0.02899,85,569,0.01519,0.04279
1989,North Rhine-Westphalia,1st Quintile,Western Asia,0.06920,133,569,0.04833,0.09008
1989,North Rhine-Westphalia,2nd Quintile,Germany,0.87306,341,493,0.84364,0.90248
1989,North Rhine-Westphalia,2nd Quintile,Southern Europe,0.03404,79,493,0.01802,0.05007
1989,North Rhine-Westphalia,2nd Quintile,Western Asia,0.04295,73,493,0.02503,0.06087
1989,North Rhine-Westphalia,3rd Quintile,Germany,0.89091,398,486,0.86316,0.91865
1989,North Rhine-Westphalia,3rd Quintile,Southern Europe,0.02011,44,486,0.00762,0.03261
1989,North Rhine-Westphalia,3rd Quintile,Western Asia,0.02019,44,486,0.00767,0.03271
1989,North Rhine-Westphalia,4th Quintile,Germany,0.92052,394,439,0.89519,0.94585
1989,North Rhine-Westphalia,4th Quintile,Southern Europe,0.01998,45,439,0.00688,0.03309
1989,North Rhine-Westphalia,5th Quintile,Germany,0.93038,455,455,0.90697,0.95379
1989,Hesse,1st Quintile,Germany,0.73019,97,201,0.66868,0.79171
1989,Hesse,1st Quintile,Southern Europe,0.04730,40,201,0.01788,0.07672
1989,Hesse,1st Quintile,Western Asia,0.08085,64,201,0.04307,0.11864
1989,Hesse,2nd Quintile,Germany,0.72447,100,100,0.63646,0.81248
1989,Hesse,3rd Quintile,Germany,0.88504,132,168,0.83666,0.93342
1989,Hesse,3rd Quintile,Southern Europe,0.02699,36,168,0.00241,0.05157
1989,Hesse,4th Quintile,Germany,0.90183,131,162,0.85587,0.94779
1989,Hesse,4th Quintile,Southern Europe,0.03576,31,162,0.00708,0.06444
1989,Hesse,5th Quintile,Germany,0.91505,175,175,0.87362,0.95648
1989,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.93146,112,112,0.88446,0.97847
1989,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.92549,145,145,0.88260,0.96838
1989,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.94277,121,121,0.90121,0.98433
1989,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.93677,109,109,0.89087,0.98267
1989,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.96240,87,87,0.92220,1.00261
1989,Baden-Wuerttemberg,1st Quintile,Germany,0.79387,152,293,0.74747,0.84027
1989,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.04498,56,293,0.02121,0.06876
1989,Baden-Wuerttemberg,1st Quintile,Western Asia,0.07298,85,293,0.04314,0.10281
1989,Baden-Wuerttemberg,2nd Quintile,Germany,0.78582,209,359,0.74333,0.82832
1989,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.05873,96,359,0.03438,0.08309
1989,Baden-Wuerttemberg,2nd Quintile,Western Asia,0.04286,54,359,0.02188,0.06384
1989,Baden-Wuerttemberg,3rd Quintile,Germany,0.78739,211,287,0.73997,0.83481
1989,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.03751,76,287,0.01549,0.05953
1989,Baden-Wuerttemberg,4th Quintile,Germany,0.87866,283,370,0.84535,0.91198
1989,Baden-Wuerttemberg,4th Quintile,Southern Europe,0.04332,87,370,0.02255,0.06409
1989,Baden-Wuerttemberg,5th Quintile,Germany,0.91828,259,292,0.88680,0.94975
1989,Baden-Wuerttemberg,5th Quintile,Southern Europe,0.02038,33,292,0.00414,0.03661
1989,Bavaria,1st Quintile,Germany,0.86761,173,242,0.82483,0.91040
1989,Bavaria,1st Quintile,Southern Europe,0.03706,37,242,0.01321,0.06091
1989,Bavaria,1st Quintile,Western Asia,0.03557,32,242,0.01218,0.05895
1989,Bavaria,2nd Quintile,Germany,0.84388,235,326,0.80442,0.88334
1989,Bavaria,2nd Quintile,Southern Europe,0.03096,41,326,0.01213,0.04979
1989,Bavaria,2nd Quintile,Western Asia,0.05363,50,326,0.02914,0.07812
1989,Bavaria,3rd Quintile,Germany,0.91417,238,276,0.88106,0.94727
1989,Bavaria,3rd Quintile,Southern Europe,0.02388,38,276,0.00583,0.04192
1989,Bavaria,4th Quintile,Germany,0.91791,285,327,0.88812,0.94771
1989,Bavaria,4th Quintile,Southern Europe,0.02248,42,327,0.00639,0.03858
1989,Bavaria,5th Quintile,Germany,0.92053,321,321,0.89089,0.95016
1989,Berlin,2nd Quintile,Germany,0.81213,36,36,0.68272,0.94154
1989,Berlin,3rd Quintile,Germany,0.91405,39,39,0.82494,1.00317
1989,Berlin,4th Quintile,Germany,0.95176,66,66,0.89967,1.00385
1989,Berlin,5th Quintile,Germany,0.94080,60,60,0.88057,1.00102
1990,Schleswig-Holstein,1st Quintile,Germany,0.97572,60,60,0.93644,1.01499
1990,Schleswig-Holstein,2nd Quintile,Germany,0.90667,47,47,0.82261,0.99074
1990,Schleswig-Holstein,3rd Quintile,Germany,0.92634,44,44,0.84826,1.00442
1990,Schleswig-Holstein,4th Quintile,Germany,0.96809,54,54,0.92078,1.01541
1990,Schleswig-Holstein,5th Quintile,Germany,0.96579,45,45,0.91208,1.01950
1990,Hamburg,3rd Quintile,Germany,0.94590,31,31,0.86495,1.02685
1990,Hamburg,5th Quintile,Germany,0.94753,34,34,0.87145,1.02361
1990,Lower Saxony,1st Quintile,Germany,0.88373,153,153,0.83277,0.93469
1990,Lower Saxony,2nd Quintile,Germany,0.93952,153,153,0.90163,0.97742
1990,Lower Saxony,3rd Quintile,Germany,0.90205,148,148,0.85400,0.95011
1990,Lower Saxony,4th Quintile,Germany,0.94525,195,195,0.91324,0.97727
1990,Lower Saxony,5th Quintile,Germany,0.95338,174,174,0.92197,0.98480
1990,North Rhine-Westphalia,1st Quintile,Germany,0.78995,320,561,0.75621,0.82369
1990,North Rhine-Westphalia,1st Quintile,Southern Europe,0.04219,101,561,0.02554,0.05884
1990,North Rhine-Westphalia,1st Quintile,Western Asia,0.09361,140,561,0.06948,0.11773
1990,North Rhine-Westphalia,2nd Quintile,Germany,0.88128,385,527,0.85364,0.90892
1990,North Rhine-Westphalia,2nd Quintile,Southern Europe,0.03000,73,527,0.01542,0.04457
1990,North Rhine-Westphalia,2nd Quintile,Western Asia,0.03854,69,527,0.02209,0.05499
1990,North Rhine-Westphalia,3rd Quintile,Germany,0.89407,377,467,0.86613,0.92201
1990,North Rhine-Westphalia,3rd Quintile,Southern Europe,0.02074,38,467,0.00780,0.03367
1990,North Rhine-Westphalia,3rd Quintile,Western Asia,0.02436,52,467,0.01036,0.03836
1990,North Rhine-Westphalia,4th Quintile,Germany,0.93368,369,369,0.90826,0.95911
1990,North Rhine-Westphalia,5th Quintile,Germany,0.92481,433,433,0.89994,0.94968
1990,Hesse,1st Quintile,Germany,0.71847,88,183,0.65313,0.78381
1990,Hesse,1st Quintile,Southern Europe,0.05429,35,183,0.02137,0.08721
1990,Hesse,1st Quintile,Western Asia,0.08689,60,183,0.04597,0.12782
1990,Hesse,2nd Quintile,Germany,0.80742,93,125,0.73802,0.87683
1990,Hesse,2nd Quintile,Western Asia,0.05946,32,125,0.01783,0.10108
1990,Hesse,3rd Quintile,Germany,0.77972,129,169,0.71705,0.84239
1990,Hesse,3rd Quintile,Southern Europe,0.05741,40,169,0.02224,0.09259
1990,Hesse,4th Quintile,Germany,0.93874,163,205,0.90584,0.97165
1990,Hesse,4th Quintile,Southern Europe,0.03289,42,205,0.00841,0.05736
1990,Hesse,5th Quintile,Germany,0.89708,163,163,0.85029,0.94387
1990,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.94203,106,106,0.89733,0.98673
1990,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.88053,117,117,0.82150,0.93955
1990,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.93780,123,123,0.89495,0.98066
1990,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.92982,119,119,0.88373,0.97591
1990,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.94622,88,88,0.89881,0.99362
1990,Baden-Wuerttemberg,1st Quintile,Germany,0.76984,141,296,0.72181,0.81788
1990,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.06333,74,296,0.03554,0.09113
1990,Baden-Wuerttemberg,1st Quintile,Western Asia,0.07541,81,296,0.04528,0.10555
1990,Baden-Wuerttemberg,2nd Quintile,Germany,0.80745,229,337,0.76529,0.84961
1990,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.05243,71,337,0.02860,0.07627
1990,Baden-Wuerttemberg,2nd Quintile,Western Asia,0.02169,37,337,0.00611,0.03726
1990,Baden-Wuerttemberg,3rd Quintile,Germany,0.77790,230,355,0.73460,0.82120
1990,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.04807,86,355,0.02579,0.07036
1990,Baden-Wuerttemberg,3rd Quintile,Western Asia,0.03107,39,355,0.01300,0.04914
1990,Baden-Wuerttemberg,4th Quintile,Germany,0.85507,241,315,0.81613,0.89400
1990,Baden-Wuerttemberg,4th Quintile,Southern Europe,0.04884,74,315,0.02500,0.07268
1990,Baden-Wuerttemberg,5th Quintile,Germany,0.91703,266,298,0.88566,0.94840
1990,Baden-Wuerttemberg,5th Quintile,Southern Europe,0.01524,32,298,0.00131,0.02918
1990,Bavaria,1st Quintile,Germany,0.85954,168,168,0.80684,0.91224
1990,Bavaria,2nd Quintile,Germany,0.87129,229,294,0.83295,0.90964
1990,Bavaria,2nd Quintile,Southern Europe,0.02252,31,294,0.00553,0.03950
1990,Bavaria,2nd Quintile,Western Asia,0.03880,34,294,0.01668,0.06091
1990,Bavaria,3rd Quintile,Germany,0.88286,211,257,0.84347,0.92226
1990,Bavaria,3rd Quintile,Southern Europe,0.04170,46,257,0.01721,0.06619
1990,Bavaria,4th Quintile,Germany,0.91877,310,359,0.89047,0.94707
1990,Bavaria,4th Quintile,Southern Europe,0.02326,49,359,0.00765,0.03888
1990,Bavaria,5th Quintile,Germany,0.90880,320,320,0.87721,0.94039
1990,Berlin,1st Quintile,Germany,0.68012,31,31,0.51321,0.84703
1990,Berlin,3rd Quintile,Germany,0.80117,45,45,0.68324,0.91911
1990,Berlin,4th Quintile,Germany,0.94959,64,64,0.89557,1.00362
1990,Berlin,5th Quintile,Germany,0.94601,58,58,0.88734,1.00468
1991,Schleswig-Holstein,1st Quintile,Germany,0.92831,56,56,0.86013,0.99649
1991,Schleswig-Holstein,2nd Quintile,Germany,0.93122,53,53,0.86243,1.00001
1991,Schleswig-Holstein,3rd Quintile,Germany,0.90155,56,56,0.82281,0.98029
1991,Schleswig-Holstein,4th Quintile,Germany,0.99341,55,55,0.97183,1.01499
1991,Schleswig-Holstein,5th Quintile,Germany,0.95954,41,41,0.89848,1.02060
1991,Hamburg,5th Quintile,Germany,0.94560,34,34,0.86822,1.02299
1991,Lower Saxony,1st Quintile,Germany,0.89674,154,154,0.84852,0.94496
1991,Lower Saxony,2nd Quintile,Germany,0.90060,156,156,0.85349,0.94770
1991,Lower Saxony,3rd Quintile,Germany,0.89859,144,144,0.84911,0.94807
1991,Lower Saxony,4th Quintile,Germany,0.95911,189,189,0.93080,0.98742
1991,Lower Saxony,5th Quintile,Germany,0.95000,181,181,0.91816,0.98184
1991,North Rhine-Westphalia,1st Quintile,Germany,0.80353,301,518,0.76928,0.83778
1991,North Rhine-Westphalia,1st Quintile,Southern Europe,0.03792,79,518,0.02146,0.05439
1991,North Rhine-Westphalia,1st Quintile,Western Asia,0.09814,138,518,0.07250,0.12379
1991,North Rhine-Westphalia,2nd Quintile,Germany,0.86704,416,562,0.83895,0.89514
1991,North Rhine-Westphalia,2nd Quintile,Southern Europe,0.02843,71,562,0.01468,0.04218
1991,North Rhine-Westphalia,2nd Quintile,Western Asia,0.04624,75,562,0.02886,0.06362
1991,North Rhine-Westphalia,3rd Quintile,Germany,0.90314,350,428,0.87508,0.93119
1991,North Rhine-Westphalia,3rd Quintile,Southern Europe,0.02923,46,428,0.01325,0.04521
1991,North Rhine-Westphalia,3rd Quintile,Western Asia,0.01899,32,428,0.00604,0.03193
1991,North Rhine-Westphalia,4th Quintile,Germany,0.91502,403,440,0.88893,0.94111
1991,North Rhine-Westphalia,4th Quintile,Southern Europe,0.02247,37,440,0.00860,0.03633
1991,North Rhine-Westphalia,5th Quintile,Germany,0.91707,418,418,0.89060,0.94354
1991,Hesse,1st Quintile,Germany,0.72473,87,141,0.65074,0.79872
1991,Hesse,1st Quintile,Western Asia,0.09230,54,141,0.04436,0.14025
1991,Hesse,2nd Quintile,Germany,0.81526,115,152,0.75336,0.87716
1991,Hesse,2nd Quintile,Southern Europe,0.04135,37,152,0.00960,0.07311
1991,Hesse,3rd Quintile,Germany,0.78760,119,151,0.72214,0.85305
1991,Hesse,3rd Quintile,Southern Europe,0.02961,32,151,0.00249,0.05674
1991,Hesse,4th Quintile,Germany,0.89215,136,178,0.84646,0.93785
1991,Hesse,4th Quintile,Southern Europe,0.06829,42,178,0.03113,0.10545
1991,Hesse,5th Quintile,Germany,0.90213,167,167,0.85693,0.94733
1991,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.89584,120,120,0.84096,0.95073
1991,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.93659,100,100,0.88858,0.98459
1991,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.92042,128,128,0.87335,0.96749
1991,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.93617,114,114,0.89110,0.98124
1991,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.96664,90,90,0.92933,1.00395
1991,Baden-Wuerttemberg,1st Quintile,Germany,0.78819,153,292,0.74124,0.83514
1991,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.05637,61,292,0.02987,0.08287
1991,Baden-Wuerttemberg,1st Quintile,Western Asia,0.08283,78,292,0.05116,0.11449
1991,Baden-Wuerttemberg,2nd Quintile,Germany,0.74145,183,326,0.69385,0.78905
1991,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.07674,84,326,0.04780,0.10568
1991,Baden-Wuerttemberg,2nd Quintile,Western Asia,0.04615,59,326,0.02334,0.06896
1991,Baden-Wuerttemberg,3rd Quintile,Germany,0.80868,229,332,0.76631,0.85106
1991,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.05167,72,332,0.02782,0.07552
1991,Baden-Wuerttemberg,3rd Quintile,Western Asia,0.03015,31,332,0.01172,0.04857
1991,Baden-Wuerttemberg,4th Quintile,Germany,0.84031,253,332,0.80084,0.87977
1991,Baden-Wuerttemberg,4th Quintile,Southern Europe,0.04576,79,332,0.02325,0.06827
1991,Baden-Wuerttemberg,5th Quintile,Germany,0.89198,287,287,0.85600,0.92795
1991,Bavaria,1st Quintile,Germany,0.86594,169,239,0.82265,0.90923
1991,Bavaria,1st Quintile,Southern Europe,0.02760,33,239,0.00679,0.04842
1991,Bavaria,1st Quintile,Western Asia,0.04999,37,239,0.02230,0.07767
1991,Bavaria,2nd Quintile,Germany,0.82276,202,236,0.77393,0.87158
1991,Bavaria,2nd Quintile,Southern Europe,0.03696,34,236,0.01284,0.06108
1991,Bavaria,3rd Quintile,Germany,0.89914,272,318,0.86598,0.93229
1991,Bavaria,3rd Quintile,Southern Europe,0.03212,46,318,0.01271,0.05153
1991,Bavaria,4th Quintile,Germany,0.88832,287,326,0.85407,0.92256
1991,Bavaria,4th Quintile,Southern Europe,0.02507,39,326,0.00807,0.04207
1991,Bavaria,5th Quintile,Germany,0.91882,306,306,0.88817,0.94947
1991,Berlin,1st Quintile,Western Asia,0.20023,33,33,0.06158,0.33888
1991,Berlin,3rd Quintile,Germany,0.89161,57,57,0.81018,0.97303
1991,Berlin,4th Quintile,Germany,0.88914,57,57,0.80691,0.97137
1991,Berlin,5th Quintile,Germany,0.96354,67,67,0.91832,1.00876
1992,Schleswig-Holstein,2nd Quintile,Germany,0.96644,60,60,0.92048,1.01239
1992,Schleswig-Holstein,3rd Quintile,Germany,0.88753,48,48,0.79720,0.97785
1992,Schleswig-Holstein,4th Quintile,Germany,0.94092,51,51,0.87556,1.00627
1992,Schleswig-Holstein,5th Quintile,Germany,0.96269,53,53,0.91118,1.01420
1992,Hamburg,4th Quintile,Germany,0.84445,33,33,0.71887,0.97002
1992,Hamburg,5th Quintile,Germany,0.95617,35,35,0.88736,1.02498
1992,Lower Saxony,1st Quintile,Germany,0.88826,84,84,0.82048,0.95604
1992,Lower Saxony,2nd Quintile,Germany,0.90153,120,120,0.84800,0.95507
1992,Lower Saxony,3rd Quintile,Germany,0.90150,171,171,0.85670,0.94629
1992,Lower Saxony,4th Quintile,Germany,0.93511,241,241,0.90394,0.96627
1992,Lower Saxony,5th Quintile,Germany,0.96099,215,215,0.93505,0.98693
1992,North Rhine-Westphalia,1st Quintile,Germany,0.79875,203,330,0.75543,0.84207
1992,North Rhine-Westphalia,1st Quintile,Southern Europe,0.04576,45,330,0.02318,0.06834
1992,North Rhine-Westphalia,1st Quintile,Western Asia,0.11580,82,330,0.08122,0.15038
1992,North Rhine-Westphalia,2nd Quintile,Germany,0.86053,352,503,0.83023,0.89084
1992,North Rhine-Westphalia,2nd Quintile,Southern Europe,0.03176,58,503,0.01642,0.04710
1992,North Rhine-Westphalia,2nd Quintile,Western Asia,0.05939,93,503,0.03872,0.08007
1992,North Rhine-Westphalia,3rd Quintile,Germany,0.84763,383,517,0.81662,0.87864
1992,North Rhine-Westphalia,3rd Quintile,Southern Europe,0.03494,76,517,0.01910,0.05079
1992,North Rhine-Westphalia,3rd Quintile,Western Asia,0.03558,58,517,0.01959,0.05156
1992,North Rhine-Westphalia,4th Quintile,Germany,0.90061,419,461,0.87327,0.92796
1992,North Rhine-Westphalia,4th Quintile,Southern Europe,0.02806,42,461,0.01297,0.04316
1992,North Rhine-Westphalia,5th Quintile,Germany,0.92697,530,530,0.90479,0.94914
1992,Hesse,1st Quintile,Germany,0.70790,60,92,0.61447,0.80133
1992,Hesse,1st Quintile,Western Asia,0.08613,32,92,0.02849,0.14378
1992,Hesse,2nd Quintile,Germany,0.86048,96,96,0.79080,0.93015
1992,Hesse,3rd Quintile,Germany,0.73391,106,186,0.67022,0.79759
1992,Hesse,3rd Quintile,Southern Europe,0.04253,45,186,0.01345,0.07161
1992,Hesse,3rd Quintile,Western Asia,0.06456,35,186,0.02915,0.09997
1992,Hesse,4th Quintile,Germany,0.90318,161,161,0.85736,0.94900
1992,Hesse,5th Quintile,Germany,0.88926,210,210,0.84671,0.93180
1992,"Rhineland-Palatinate, Saarland",1st Quintile,Germany,0.92667,74,74,0.86687,0.98647
1992,"Rhineland-Palatinate, Saarland",2nd Quintile,Germany,0.86404,78,78,0.78748,0.94059
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,Germany,0.93390,135,135,0.89184,0.97597
1992,"Rhineland-Palatinate, Saarland",4th Quintile,Germany,0.93591,136,136,0.89459,0.97722
1992,"Rhineland-Palatinate, Saarland",5th Quintile,Germany,0.95938,125,125,0.92464,0.99413
1992,Baden-Wuerttemberg,1st Quintile,Germany,0.78111,97,178,0.72020,0.84203
1992,Baden-Wuerttemberg,1st Quintile,Southern Europe,0.05410,31,178,0.02077,0.08742
1992,Baden-Wuerttemberg,1st Quintile,Western Asia,0.11315,50,178,0.06649,0.15982
1992,Baden-Wuerttemberg,2nd Quintile,Germany,0.72829,162,290,0.67700,0.77957
1992,Baden-Wuerttemberg,2nd Quintile,Southern Europe,0.07029,69,290,0.04082,0.09976
1992,Baden-Wuerttemberg,2nd Quintile,Western Asia,0.05178,59,290,0.02623,0.07733
1992,Baden-Wuerttemberg,3rd Quintile,Germany,0.76768,205,312,0.72074,0.81462
1992,Baden-Wuerttemberg,3rd Quintile,Southern Europe,0.06472,60,312,0.03738,0.09207
1992,Baden-Wuerttemberg,3rd Quintile,Western Asia,0.04440,47,312,0.02150,0.06729
1992,Baden-Wuerttemberg,4th Quintile,Germany,0.78360,269,386,0.74247,0.82474
1992,Baden-Wuerttemberg,4th Quintile,Southern Europe,0.07870,117,386,0.05180,0.10560
1992,Baden-Wuerttemberg,5th Quintile,Germany,0.90726,354,395,0.87862,0.93590
1992,Baden-Wuerttemberg,5th Quintile,Southern Europe,0.02112,41,395,0.00692,0.03531
1992,Bavaria,1st Quintile,Germany,0.82424,118,153,0.76373,0.88475
1992,Bavaria,1st Quintile,Southern Europe,0.05681,35,153,0.02001,0.09361
1992,Bavaria,2nd Quintile,Germany,0.83472,165,199,0.78299,0.88646
