year,age_gr,bula_h,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,66 and older,Mecklenburg-Western Pomerania,Germany,0.98676,37,37,0.94942,1.02410
1998,66 and older,Saxony,Germany,0.92765,137,137,0.88411,0.97119
1998,66 and older,Saxony-Anhalt,Germany,0.87161,79,79,0.79738,0.94585
1998,66 and older,Thuringa,Germany,0.92216,88,88,0.86586,0.97846
1999,17-29 y.,Schleswig-Holstein,Germany,0.97338,55,55,0.93045,1.01632
1999,17-29 y.,Lower Saxony,Germany,0.89405,220,220,0.85329,0.93481
1999,17-29 y.,North Rhine-Westphalia,Germany,0.86466,496,527,0.83542,0.89389
1999,17-29 y.,North Rhine-Westphalia,Western Asia,0.03514,31,527,0.01940,0.05087
1999,17-29 y.,Hesse,Germany,0.82977,147,147,0.76881,0.89074
1999,17-29 y.,"Rhineland-Palatinate, Saarland",Germany,0.77528,107,107,0.69582,0.85474
1999,17-29 y.,Baden-Wuerttemberg,Germany,0.81569,321,395,0.77740,0.85397
1999,17-29 y.,Baden-Wuerttemberg,Southern Europe,0.08397,38,395,0.05658,0.11135
1999,17-29 y.,Baden-Wuerttemberg,Western Asia,0.05384,36,395,0.03155,0.07613
1999,17-29 y.,Bavaria,Germany,0.88920,329,329,0.85523,0.92317
1999,17-29 y.,Berlin,Germany,0.82696,96,96,0.75089,0.90303
1999,17-29 y.,Brandenburg,Germany,0.99512,136,136,0.98337,1.00687
1999,17-29 y.,Mecklenburg-Western Pomerania,Germany,0.96530,96,96,0.92850,1.00210
1999,17-29 y.,Saxony,Germany,0.99339,245,245,0.98322,1.00356
1999,17-29 y.,Thuringa,Germany,0.96121,154,154,0.93062,0.99181
1999,30-45 y.,Schleswig-Holstein,Germany,0.96176,115,115,0.92656,0.99697
1999,30-45 y.,Hamburg,Germany,0.93354,35,35,0.84981,1.01727
1999,30-45 y.,Lower Saxony,Germany,0.88109,350,350,0.84713,0.91505
1999,30-45 y.,North Rhine-Westphalia,Germany,0.85414,741,909,0.83119,0.87710
1999,30-45 y.,North Rhine-Westphalia,Southern Europe,0.02515,42,909,0.01496,0.03533
1999,30-45 y.,North Rhine-Westphalia,Western Asia,0.04142,81,909,0.02846,0.05438
1999,30-45 y.,North Rhine-Westphalia,Eastern Europe,0.04351,45,909,0.03024,0.05677
1999,30-45 y.,Hesse,Germany,0.79846,214,214,0.74458,0.85233
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Germany,0.83185,231,231,0.78352,0.88019
1999,30-45 y.,Baden-Wuerttemberg,Germany,0.76736,434,589,0.73321,0.80151
1999,30-45 y.,Baden-Wuerttemberg,Southern Europe,0.08031,85,589,0.05835,0.10228
1999,30-45 y.,Baden-Wuerttemberg,Western Asia,0.05424,70,589,0.03593,0.07255
1999,30-45 y.,Bavaria,Germany,0.86562,544,544,0.83693,0.89431
1999,30-45 y.,Berlin,Germany,0.90075,160,160,0.85427,0.94722
1999,30-45 y.,Brandenburg,Germany,0.99488,178,178,0.98436,1.00539
1999,30-45 y.,Saxony,Germany,0.98917,378,378,0.97872,0.99962
1999,30-45 y.,Saxony-Anhalt,Germany,0.99611,203,203,0.98752,1.00469
1999,30-45 y.,Thuringa,Germany,0.98693,240,240,0.97254,1.00133
1999,46-65 y.,Schleswig-Holstein,Germany,0.92322,93,93,0.86881,0.97762
1999,46-65 y.,Hamburg,Germany,0.87073,36,36,0.75958,0.98188
1999,46-65 y.,Lower Saxony,Germany,0.88911,287,287,0.85272,0.92550
1999,46-65 y.,North Rhine-Westphalia,Germany,0.80719,614,803,0.77989,0.83450
1999,46-65 y.,North Rhine-Westphalia,Southern Europe,0.04831,83,803,0.03347,0.06314
1999,46-65 y.,North Rhine-Westphalia,Western Asia,0.04212,67,803,0.02822,0.05602
1999,46-65 y.,North Rhine-Westphalia,Eastern Europe,0.03872,39,803,0.02537,0.05207
1999,46-65 y.,Hesse,Germany,0.80603,211,257,0.75759,0.85446
1999,46-65 y.,Hesse,Southern Europe,0.06934,46,257,0.03822,0.10046
1999,46-65 y.,"Rhineland-Palatinate, Saarland",Germany,0.87566,168,168,0.82562,0.92571
1999,46-65 y.,Baden-Wuerttemberg,Germany,0.74536,273,424,0.70385,0.78688
1999,46-65 y.,Baden-Wuerttemberg,Southern Europe,0.10661,113,424,0.07720,0.13602
1999,46-65 y.,Baden-Wuerttemberg,Western Asia,0.03366,38,424,0.01647,0.05085
1999,46-65 y.,Bavaria,Germany,0.78553,371,443,0.74726,0.82379
1999,46-65 y.,Bavaria,Southern Europe,0.07154,72,443,0.04751,0.09557
1999,46-65 y.,Berlin,Germany,0.91225,145,145,0.86604,0.95846
1999,46-65 y.,Brandenburg,Germany,0.96313,199,199,0.93688,0.98938
1999,46-65 y.,Mecklenburg-Western Pomerania,Germany,0.95669,126,126,0.92101,0.99238
1999,46-65 y.,Saxony,Germany,0.95289,356,356,0.93085,0.97493
1999,46-65 y.,Saxony-Anhalt,Germany,0.91485,227,227,0.87846,0.95124
1999,46-65 y.,Thuringa,Germany,0.92049,216,216,0.88433,0.95665
1999,66 and older,Schleswig-Holstein,Germany,0.95294,37,37,0.88376,1.02212
1999,66 and older,Lower Saxony,Germany,0.91118,132,132,0.86246,0.95990
1999,66 and older,North Rhine-Westphalia,Germany,0.91986,282,282,0.88811,0.95160
1999,66 and older,Hesse,Germany,0.75519,93,93,0.66732,0.84305
1999,66 and older,"Rhineland-Palatinate, Saarland",Germany,0.95828,114,114,0.92142,0.99515
1999,66 and older,Baden-Wuerttemberg,Germany,0.81083,151,151,0.74815,0.87351
1999,66 and older,Bavaria,Germany,0.89337,230,230,0.85339,0.93334
1999,66 and older,Berlin,Germany,0.96495,66,66,0.92025,1.00966
1999,66 and older,Brandenburg,Germany,0.91609,68,68,0.84970,0.98248
1999,66 and older,Mecklenburg-Western Pomerania,Germany,0.96014,39,39,0.89793,1.02234
1999,66 and older,Saxony,Germany,0.91984,139,139,0.87453,0.96514
1999,66 and older,Saxony-Anhalt,Germany,0.87775,78,78,0.80458,0.95092
1999,66 and older,Thuringa,Germany,0.91245,87,87,0.85271,0.97219
2000,17-29 y.,Schleswig-Holstein,Germany,0.90799,92,92,0.84860,0.96738
2000,17-29 y.,Hamburg,Germany,0.89445,44,44,0.80262,0.98629
2000,17-29 y.,Lower Saxony,Germany,0.87966,334,334,0.84471,0.91460
2000,17-29 y.,North Rhine-Westphalia,Germany,0.82348,778,913,0.79874,0.84822
2000,17-29 y.,North Rhine-Westphalia,Central Asia,0.03390,31,913,0.02216,0.04565
2000,17-29 y.,North Rhine-Westphalia,Western Asia,0.04149,46,913,0.02854,0.05443
2000,17-29 y.,North Rhine-Westphalia,Eastern Europe,0.06083,58,913,0.04532,0.07635
2000,17-29 y.,Hesse,Germany,0.78297,242,242,0.73092,0.83501
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Germany,0.82929,183,183,0.77463,0.88396
2000,17-29 y.,Baden-Wuerttemberg,Germany,0.77880,490,608,0.74579,0.81182
2000,17-29 y.,Baden-Wuerttemberg,Southern Europe,0.07737,48,608,0.05611,0.09862
2000,17-29 y.,Baden-Wuerttemberg,Western Asia,0.04615,36,608,0.02946,0.06285
2000,17-29 y.,Baden-Wuerttemberg,Eastern Europe,0.05971,34,608,0.04086,0.07856
2000,17-29 y.,Bavaria,Germany,0.87952,553,553,0.85236,0.90668
2000,17-29 y.,Berlin,Germany,0.83804,135,135,0.77567,0.90042
2000,17-29 y.,Brandenburg,Germany,0.99715,217,217,0.99003,1.00426
2000,17-29 y.,Mecklenburg-Western Pomerania,Germany,0.95363,125,125,0.91662,0.99065
2000,17-29 y.,Saxony,Germany,0.98797,343,343,0.97642,0.99953
2000,17-29 y.,Saxony-Anhalt,Germany,0.97297,210,210,0.95098,0.99496
2000,17-29 y.,Thuringa,Germany,0.98828,221,221,0.97406,1.00250
2000,30-45 y.,Schleswig-Holstein,Germany,0.89479,208,208,0.85299,0.93659
2000,30-45 y.,Hamburg,Germany,0.89895,79,79,0.83207,0.96584
2000,30-45 y.,Lower Saxony,Germany,0.87370,600,662,0.84837,0.89902
2000,30-45 y.,Lower Saxony,Western Asia,0.03565,31,662,0.02152,0.04979
2000,30-45 y.,Lower Saxony,Eastern Europe,0.04229,31,662,0.02695,0.05763
2000,30-45 y.,Bremen,Germany,0.78979,40,40,0.66191,0.91767
2000,30-45 y.,North Rhine-Westphalia,Germany,0.84036,1398,1677,0.82283,0.85790
2000,30-45 y.,North Rhine-Westphalia,Southern Europe,0.02196,50,1677,0.01494,0.02897
2000,30-45 y.,North Rhine-Westphalia,Central Asia,0.02145,34,1677,0.01451,0.02839
2000,30-45 y.,North Rhine-Westphalia,Western Asia,0.04152,103,1677,0.03197,0.05107
2000,30-45 y.,North Rhine-Westphalia,Eastern Europe,0.05028,92,1677,0.03981,0.06074
2000,30-45 y.,Hesse,Germany,0.77255,442,518,0.73641,0.80868
2000,30-45 y.,Hesse,Western Asia,0.04841,41,518,0.02991,0.06691
2000,30-45 y.,Hesse,Eastern Europe,0.05636,35,518,0.03648,0.07624
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Germany,0.82629,455,455,0.79144,0.86114
2000,30-45 y.,Baden-Wuerttemberg,Germany,0.79326,808,1037,0.76860,0.81792
2000,30-45 y.,Baden-Wuerttemberg,Southern Europe,0.07294,111,1037,0.05711,0.08878
2000,30-45 y.,Baden-Wuerttemberg,Western Asia,0.04450,81,1037,0.03195,0.05706
2000,30-45 y.,Baden-Wuerttemberg,Eastern Europe,0.03014,37,1037,0.01973,0.04055
2000,30-45 y.,Bavaria,Germany,0.87890,1041,1084,0.85947,0.89833
2000,30-45 y.,Bavaria,Western Asia,0.02949,43,1084,0.01942,0.03957
2000,30-45 y.,Berlin,Germany,0.88707,252,252,0.84791,0.92623
2000,30-45 y.,Brandenburg,Germany,0.98777,297,297,0.97525,1.00029
2000,30-45 y.,Saxony,Germany,0.98558,577,577,0.97584,0.99531
2000,30-45 y.,Saxony-Anhalt,Germany,0.99752,288,288,0.99176,1.00327
2000,30-45 y.,Thuringa,Germany,0.98911,333,333,0.97794,1.00027
2000,46-65 y.,Schleswig-Holstein,Germany,0.89409,223,223,0.85361,0.93457
2000,46-65 y.,Hamburg,Germany,0.90224,103,103,0.84460,0.95987
2000,46-65 y.,Lower Saxony,Germany,0.90477,546,546,0.88013,0.92942
2000,46-65 y.,Bremen,Germany,0.85681,52,52,0.76068,0.95294
2000,46-65 y.,North Rhine-Westphalia,Germany,0.81860,1380,1653,0.80002,0.83719
2000,46-65 y.,North Rhine-Westphalia,Southern Europe,0.04114,96,1653,0.03156,0.05072
2000,46-65 y.,North Rhine-Westphalia,Western Asia,0.04246,91,1653,0.03274,0.05219
2000,46-65 y.,North Rhine-Westphalia,Eastern Europe,0.04594,86,1653,0.03584,0.05603
2000,46-65 y.,Hesse,Germany,0.82228,435,486,0.78826,0.85630
2000,46-65 y.,Hesse,Southern Europe,0.06214,51,486,0.04066,0.08363
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Germany,0.86771,344,384,0.83378,0.90164
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Eastern Europe,0.07588,40,384,0.04936,0.10240
2000,46-65 y.,Baden-Wuerttemberg,Germany,0.76115,588,820,0.73195,0.79036
2000,46-65 y.,Baden-Wuerttemberg,Southern Europe,0.09144,132,820,0.07170,0.11118
2000,46-65 y.,Baden-Wuerttemberg,Western Asia,0.02715,43,820,0.01602,0.03828
2000,46-65 y.,Baden-Wuerttemberg,Eastern Europe,0.06490,57,820,0.04803,0.08177
2000,46-65 y.,Bavaria,Germany,0.83710,882,1009,0.81430,0.85990
2000,46-65 y.,Bavaria,Southern Europe,0.04667,73,1009,0.03364,0.05969
2000,46-65 y.,Bavaria,Eastern Europe,0.05998,54,1009,0.04532,0.07464
2000,46-65 y.,Berlin,Germany,0.91409,251,251,0.87935,0.94882
2000,46-65 y.,Brandenburg,Germany,0.97531,331,331,0.95856,0.99205
2000,46-65 y.,Mecklenburg-Western Pomerania,Germany,0.95535,177,177,0.92484,0.98587
2000,46-65 y.,Saxony,Germany,0.97824,566,566,0.96621,0.99027
2000,46-65 y.,Saxony-Anhalt,Germany,0.94390,379,379,0.92070,0.96710
2000,46-65 y.,Thuringa,Germany,0.96199,327,327,0.94123,0.98275
2000,66 and older,Schleswig-Holstein,Germany,0.95097,119,119,0.91202,0.98993
2000,66 and older,Hamburg,Germany,0.97855,42,42,0.93420,1.02290
2000,66 and older,Lower Saxony,Germany,0.94499,299,299,0.91910,0.97088
2000,66 and older,Bremen,Germany,0.89079,39,39,0.79162,0.98996
2000,66 and older,North Rhine-Westphalia,Germany,0.92888,690,724,0.91015,0.94762
2000,66 and older,North Rhine-Westphalia,Eastern Europe,0.04306,34,724,0.02826,0.05785
2000,66 and older,Hesse,Germany,0.81846,192,192,0.76379,0.87313
2000,66 and older,"Rhineland-Palatinate, Saarland",Germany,0.94357,240,240,0.91432,0.97283
2000,66 and older,Baden-Wuerttemberg,Germany,0.82878,307,339,0.78862,0.86894
2000,66 and older,Baden-Wuerttemberg,Eastern Europe,0.08344,32,339,0.05396,0.11293
2000,66 and older,Bavaria,Germany,0.89462,441,483,0.86720,0.92203
2000,66 and older,Bavaria,Eastern Europe,0.07779,42,483,0.05388,0.10171
2000,66 and older,Berlin,Germany,0.94674,100,100,0.90251,0.99097
2000,66 and older,Brandenburg,Germany,0.93867,152,152,0.90039,0.97694
2000,66 and older,Mecklenburg-Western Pomerania,Germany,0.92887,74,74,0.86990,0.98783
2000,66 and older,Saxony,Germany,0.95158,251,251,0.92498,0.97819
2000,66 and older,Saxony-Anhalt,Germany,0.90687,146,146,0.85957,0.95418
2000,66 and older,Thuringa,Germany,0.93382,150,150,0.89390,0.97374
2001,17-29 y.,Schleswig-Holstein,Germany,0.90714,81,81,0.84354,0.97074
2001,17-29 y.,Hamburg,Germany,0.92477,36,36,0.83738,1.01215
2001,17-29 y.,Lower Saxony,Germany,0.86049,289,289,0.82047,0.90051
2001,17-29 y.,North Rhine-Westphalia,Germany,0.81359,695,781,0.78626,0.84092
2001,17-29 y.,North Rhine-Westphalia,Western Asia,0.04410,37,781,0.02969,0.05851
2001,17-29 y.,North Rhine-Westphalia,Eastern Europe,0.06832,49,781,0.05061,0.08602
2001,17-29 y.,Hesse,Germany,0.80162,217,217,0.74843,0.85480
2001,17-29 y.,"Rhineland-Palatinate, Saarland",Germany,0.83206,170,170,0.77570,0.88842
2001,17-29 y.,Baden-Wuerttemberg,Germany,0.77703,423,455,0.73874,0.81532
2001,17-29 y.,Baden-Wuerttemberg,Southern Europe,0.05384,32,455,0.03308,0.07460
2001,17-29 y.,Bavaria,Germany,0.86870,496,496,0.83895,0.89845
2001,17-29 y.,Berlin,Germany,0.88347,150,150,0.83195,0.93499
2001,17-29 y.,Brandenburg,Germany,0.99646,196,196,0.98812,1.00480
2001,17-29 y.,Mecklenburg-Western Pomerania,Germany,0.94235,101,101,0.89666,0.98803
2001,17-29 y.,Saxony,Germany,0.98151,313,313,0.96656,0.99646
2001,17-29 y.,Saxony-Anhalt,Germany,0.98181,203,203,0.96339,1.00024
2001,17-29 y.,Thuringa,Germany,0.99143,206,206,0.97881,1.00405
2001,30-45 y.,Schleswig-Holstein,Germany,0.87510,173,173,0.82569,0.92451
2001,30-45 y.,Hamburg,Germany,0.90933,76,76,0.84435,0.97432
2001,30-45 y.,Lower Saxony,Germany,0.88538,549,549,0.85871,0.91206
2001,30-45 y.,Bremen,Germany,0.66003,33,33,0.49590,0.82416
2001,30-45 y.,North Rhine-Westphalia,Germany,0.83757,1279,1547,0.81919,0.85596
2001,30-45 y.,North Rhine-Westphalia,Southern Europe,0.02572,53,1547,0.01783,0.03361
2001,30-45 y.,North Rhine-Westphalia,Central Asia,0.02393,34,1547,0.01631,0.03155
2001,30-45 y.,North Rhine-Westphalia,Western Asia,0.04603,103,1547,0.03559,0.05648
2001,30-45 y.,North Rhine-Westphalia,Eastern Europe,0.04767,78,1547,0.03705,0.05829
2001,30-45 y.,Hesse,Germany,0.79040,389,429,0.75184,0.82896
2001,30-45 y.,Hesse,Western Asia,0.06607,40,429,0.04253,0.08960
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Germany,0.80908,407,407,0.77085,0.84731
2001,30-45 y.,Baden-Wuerttemberg,Germany,0.80583,705,879,0.77966,0.83199
2001,30-45 y.,Baden-Wuerttemberg,Southern Europe,0.07675,101,879,0.05914,0.09436
2001,30-45 y.,Baden-Wuerttemberg,Western Asia,0.04610,73,879,0.03223,0.05997
2001,30-45 y.,Bavaria,Germany,0.87702,928,968,0.85632,0.89772
2001,30-45 y.,Bavaria,Western Asia,0.02603,40,968,0.01599,0.03606
2001,30-45 y.,Berlin,Germany,0.88042,235,235,0.83885,0.92200
2001,30-45 y.,Brandenburg,Germany,0.99047,264,264,0.97873,1.00221
2001,30-45 y.,Saxony,Germany,0.99422,518,518,0.98769,1.00076
2001,30-45 y.,Thuringa,Germany,0.98642,293,293,0.97314,0.99969
2001,46-65 y.,Schleswig-Holstein,Germany,0.90877,219,219,0.87054,0.94699
2001,46-65 y.,Hamburg,Germany,0.90767,95,95,0.84914,0.96619
2001,46-65 y.,Lower Saxony,Germany,0.89556,496,496,0.86862,0.92251
2001,46-65 y.,Bremen,Germany,0.90494,41,41,0.81404,0.99583
2001,46-65 y.,North Rhine-Westphalia,Germany,0.82247,1239,1466,0.80290,0.84204
2001,46-65 y.,North Rhine-Westphalia,Southern Europe,0.03537,76,1466,0.02591,0.04483
2001,46-65 y.,North Rhine-Westphalia,Western Asia,0.04040,75,1466,0.03031,0.05048
2001,46-65 y.,North Rhine-Westphalia,Eastern Europe,0.04729,76,1466,0.03642,0.05816
2001,46-65 y.,Hesse,Germany,0.82692,383,430,0.79112,0.86272
2001,46-65 y.,Hesse,Southern Europe,0.05877,47,430,0.03651,0.08102
2001,46-65 y.,"Rhineland-Palatinate, Saarland",Germany,0.87795,336,336,0.84290,0.91301
2001,46-65 y.,Baden-Wuerttemberg,Germany,0.77001,525,729,0.73944,0.80058
2001,46-65 y.,Baden-Wuerttemberg,Southern Europe,0.08895,115,729,0.06827,0.10963
2001,46-65 y.,Baden-Wuerttemberg,Western Asia,0.02507,40,729,0.01372,0.03643
2001,46-65 y.,Baden-Wuerttemberg,Eastern Europe,0.06222,49,729,0.04468,0.07977
2001,46-65 y.,Bavaria,Germany,0.84521,784,894,0.82148,0.86893
2001,46-65 y.,Bavaria,Southern Europe,0.04017,63,894,0.02729,0.05305
2001,46-65 y.,Bavaria,Eastern Europe,0.05668,47,894,0.04151,0.07185
2001,46-65 y.,Berlin,Germany,0.91200,250,250,0.87681,0.94719
2001,46-65 y.,Brandenburg,Germany,0.97754,324,324,0.96138,0.99370
2001,46-65 y.,Mecklenburg-Western Pomerania,Germany,0.95491,158,158,0.92246,0.98737
2001,46-65 y.,Saxony,Germany,0.97629,529,529,0.96331,0.98927
2001,46-65 y.,Saxony-Anhalt,Germany,0.94346,352,352,0.91929,0.96762
2001,46-65 y.,Thuringa,Germany,0.98486,319,319,0.97143,0.99828
2001,66 and older,Schleswig-Holstein,Germany,0.95050,114,114,0.91051,0.99049
2001,66 and older,Hamburg,Germany,0.98013,41,41,0.93688,1.02338
2001,66 and older,Lower Saxony,Germany,0.93687,288,288,0.90874,0.96501
2001,66 and older,North Rhine-Westphalia,Germany,0.92536,639,639,0.90496,0.94575
2001,66 and older,Hesse,Germany,0.83772,190,190,0.78515,0.89029
2001,66 and older,"Rhineland-Palatinate, Saarland",Germany,0.94808,219,219,0.91863,0.97753
2001,66 and older,Baden-Wuerttemberg,Germany,0.84540,291,291,0.80379,0.88701
2001,66 and older,Bavaria,Germany,0.89726,416,453,0.86927,0.92525
2001,66 and older,Bavaria,Eastern Europe,0.07110,37,453,0.04741,0.09479
2001,66 and older,Berlin,Germany,0.96140,88,88,0.92092,1.00188
2001,66 and older,Brandenburg,Germany,0.94838,155,155,0.91344,0.98333
2001,66 and older,Mecklenburg-Western Pomerania,Germany,0.94103,71,71,0.88585,0.99622
2001,66 and older,Saxony,Germany,0.95235,250,250,0.92588,0.97881
2001,66 and older,Saxony-Anhalt,Germany,0.91363,141,141,0.86710,0.96017
2001,66 and older,Thuringa,Germany,0.91208,131,131,0.86341,0.96076
2002,17-29 y.,Schleswig-Holstein,Germany,0.88960,103,103,0.82878,0.95042
2002,17-29 y.,Hamburg,Germany,0.95947,54,54,0.90638,1.01256
2002,17-29 y.,Lower Saxony,Germany,0.87093,304,304,0.83317,0.90868
2002,17-29 y.,North Rhine-Westphalia,Germany,0.80492,698,747,0.77649,0.83336
2002,17-29 y.,North Rhine-Westphalia,Eastern Europe,0.07030,49,747,0.05195,0.08865
2002,17-29 y.,Hesse,Germany,0.78930,235,235,0.73705,0.84156
2002,17-29 y.,"Rhineland-Palatinate, Saarland",Germany,0.81757,179,179,0.76084,0.87431
2002,17-29 y.,Baden-Wuerttemberg,Germany,0.76874,447,447,0.72961,0.80787
2002,17-29 y.,Bavaria,Germany,0.87206,517,517,0.84324,0.90088
2002,17-29 y.,Berlin,Germany,0.91192,156,156,0.86730,0.95654
2002,17-29 y.,Brandenburg,Germany,0.99613,192,192,0.98732,1.00494
2002,17-29 y.,Mecklenburg-Western Pomerania,Germany,0.93343,93,93,0.88249,0.98437
2002,17-29 y.,Saxony,Germany,0.99228,310,310,0.98252,1.00204
2002,17-29 y.,Saxony-Anhalt,Germany,0.96212,183,183,0.93438,0.98986
2002,30-45 y.,Schleswig-Holstein,Germany,0.88470,182,182,0.83817,0.93123
2002,30-45 y.,Hamburg,Germany,0.92579,80,80,0.86798,0.98359
2002,30-45 y.,Lower Saxony,Germany,0.89238,584,584,0.86722,0.91753
2002,30-45 y.,Bremen,Germany,0.78136,39,39,0.64995,0.91278
2002,30-45 y.,North Rhine-Westphalia,Germany,0.83823,1316,1525,0.81975,0.85672
2002,30-45 y.,North Rhine-Westphalia,Southern Europe,0.01899,36,1525,0.01214,0.02584
2002,30-45 y.,North Rhine-Westphalia,Western Asia,0.05000,98,1525,0.03905,0.06094
2002,30-45 y.,North Rhine-Westphalia,Eastern Europe,0.04756,75,1525,0.03687,0.05824
2002,30-45 y.,Hesse,Germany,0.80810,449,487,0.77309,0.84311
2002,30-45 y.,Hesse,Western Asia,0.06188,38,487,0.04046,0.08330
2002,30-45 y.,"Rhineland-Palatinate, Saarland",Germany,0.81194,382,382,0.77271,0.85118
2002,30-45 y.,Baden-Wuerttemberg,Germany,0.79589,785,982,0.77067,0.82112
2002,30-45 y.,Baden-Wuerttemberg,Southern Europe,0.07910,94,982,0.06221,0.09599
2002,30-45 y.,Baden-Wuerttemberg,Western Asia,0.05079,70,982,0.03705,0.06453
2002,30-45 y.,Baden-Wuerttemberg,Eastern Europe,0.02829,33,982,0.01791,0.03866
2002,30-45 y.,Bavaria,Germany,0.86427,968,1007,0.84310,0.88543
2002,30-45 y.,Bavaria,Western Asia,0.03137,39,1007,0.02060,0.04214
2002,30-45 y.,Berlin,Germany,0.84830,226,226,0.80142,0.89517
2002,30-45 y.,Brandenburg,Germany,0.99549,262,262,0.98737,1.00362
2002,30-45 y.,Saxony,Germany,0.99062,509,509,0.98223,0.99900
2002,30-45 y.,Thuringa,Germany,0.96584,274,274,0.94430,0.98739
2002,46-65 y.,Schleswig-Holstein,Germany,0.90271,242,242,0.86530,0.94013
2002,46-65 y.,Hamburg,Germany,0.92833,127,127,0.88329,0.97337
2002,46-65 y.,Lower Saxony,Germany,0.90152,575,575,0.87714,0.92589
2002,46-65 y.,Bremen,Germany,0.90743,57,57,0.83152,0.98334
2002,46-65 y.,North Rhine-Westphalia,Germany,0.81507,1418,1644,0.79630,0.83384
2002,46-65 y.,North Rhine-Westphalia,Southern Europe,0.03807,71,1644,0.02882,0.04733
2002,46-65 y.,North Rhine-Westphalia,Western Asia,0.04060,68,1644,0.03105,0.05014
2002,46-65 y.,North Rhine-Westphalia,Eastern Europe,0.05163,87,1644,0.04093,0.06233
2002,46-65 y.,Hesse,Germany,0.80813,458,505,0.77375,0.84251
2002,46-65 y.,Hesse,Southern Europe,0.06144,47,505,0.04047,0.08240
2002,46-65 y.,"Rhineland-Palatinate, Saarland",Germany,0.86021,371,371,0.82487,0.89554
2002,46-65 y.,Baden-Wuerttemberg,Germany,0.76344,639,833,0.73456,0.79231
2002,46-65 y.,Baden-Wuerttemberg,Southern Europe,0.09904,112,833,0.07874,0.11934
2002,46-65 y.,Baden-Wuerttemberg,Western Asia,0.02615,41,833,0.01531,0.03700
2002,46-65 y.,Baden-Wuerttemberg,Eastern Europe,0.06230,41,833,0.04588,0.07872
2002,46-65 y.,Bavaria,Germany,0.84545,929,1033,0.82340,0.86751
2002,46-65 y.,Bavaria,Southern Europe,0.04449,61,1033,0.03191,0.05707
2002,46-65 y.,Bavaria,Eastern Europe,0.05290,43,1033,0.03924,0.06656
2002,46-65 y.,Berlin,Germany,0.91282,273,273,0.87929,0.94634
2002,46-65 y.,Brandenburg,Germany,0.98224,326,326,0.96788,0.99660
2002,46-65 y.,Mecklenburg-Western Pomerania,Germany,0.95767,179,179,0.92810,0.98725
2002,46-65 y.,Saxony,Germany,0.97610,537,537,0.96316,0.98903
2002,46-65 y.,Saxony-Anhalt,Germany,0.94872,351,351,0.92561,0.97183
2002,46-65 y.,Thuringa,Germany,0.98345,333,333,0.96972,0.99717
2002,66 and older,Schleswig-Holstein,Germany,0.94471,125,125,0.90448,0.98494
2002,66 and older,Hamburg,Germany,0.97888,41,41,0.93433,1.02344
2002,66 and older,Lower Saxony,Germany,0.92928,303,303,0.90036,0.95819
2002,66 and older,Bremen,Germany,0.93042,32,32,0.84085,1.01999
2002,66 and older,North Rhine-Westphalia,Germany,0.92514,672,672,0.90523,0.94505
2002,66 and older,Hesse,Germany,0.82072,205,205,0.76808,0.87336
2002,66 and older,"Rhineland-Palatinate, Saarland",Germany,0.95327,230,230,0.92594,0.98061
2002,66 and older,Baden-Wuerttemberg,Germany,0.83020,304,304,0.78792,0.87248
2002,66 and older,Bavaria,Germany,0.89775,445,479,0.87059,0.92491
