"plb0022_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Geringfuegig erwerbstaetig","2014","Saarland","","","",""
"Geringfuegig erwerbstaetig","2014","Berlin","65","0.0669574322679632","0.0514346864504794","0.0824801780854469"
"Geringfuegig erwerbstaetig","2014","Brandenburg","30","0.0215286046090497","0.0126692769090456","0.0303879323090539"
"Geringfuegig erwerbstaetig","2014","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","2014","Sachsen","68","0.0353309600103789","0.0263686249078017","0.0442932951129562"
"Geringfuegig erwerbstaetig","2014","Sachsen-Anhalt","47","0.0458360026355928","0.0326617710629786","0.0590102342082071"
"Geringfuegig erwerbstaetig","2014","Thueringen","56","0.0544790026970087","0.0404331604079059","0.0685248449861115"
"Altersteilzeit mit Arbeitszeit Null","2014","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2014","Thueringen","","","",""
"Freiwilliger Wehrdienst","2014","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","2014","Hamburg","","","",""
"Freiwilliger Wehrdienst","2014","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","2014","Bremen","","","",""
"Freiwilliger Wehrdienst","2014","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","2014","Hessen","","","",""
"Freiwilliger Wehrdienst","2014","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","2014","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","2014","Bayern","","","",""
"Freiwilliger Wehrdienst","2014","Saarland","","","",""
"Freiwilliger Wehrdienst","2014","Berlin","","","",""
"Freiwilliger Wehrdienst","2014","Brandenburg","","","",""
"Freiwilliger Wehrdienst","2014","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","2014","Sachsen","","","",""
"Freiwilliger Wehrdienst","2014","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","2014","Thueringen","","","",""
"FSJ/FOeJ/BFD","2014","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","2014","Hamburg","","","",""
"FSJ/FOeJ/BFD","2014","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","2014","Bremen","","","",""
"FSJ/FOeJ/BFD","2014","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","2014","Hessen","","","",""
"FSJ/FOeJ/BFD","2014","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","2014","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","2014","Bayern","","","",""
"FSJ/FOeJ/BFD","2014","Saarland","","","",""
"FSJ/FOeJ/BFD","2014","Berlin","","","",""
"FSJ/FOeJ/BFD","2014","Brandenburg","","","",""
"FSJ/FOeJ/BFD","2014","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","2014","Sachsen","","","",""
"FSJ/FOeJ/BFD","2014","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","2014","Thueringen","","","",""
"Werkstatt fuer Behinderte","2014","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","2014","Hamburg","","","",""
"Werkstatt fuer Behinderte","2014","Niedersachsen","","","",""
"Werkstatt fuer Behinderte","2014","Bremen","","","",""
"Werkstatt fuer Behinderte","2014","Nordrhein-Westfalen","","","",""
"Werkstatt fuer Behinderte","2014","Hessen","","","",""
"Werkstatt fuer Behinderte","2014","Rheinland-Pfalz,Saarland","","","",""
"Werkstatt fuer Behinderte","2014","Baden-Wuerttemberg","","","",""
"Werkstatt fuer Behinderte","2014","Bayern","","","",""
"Werkstatt fuer Behinderte","2014","Saarland","","","",""
"Werkstatt fuer Behinderte","2014","Berlin","","","",""
"Werkstatt fuer Behinderte","2014","Brandenburg","","","",""
"Werkstatt fuer Behinderte","2014","Mecklenburg-Vorpommern","","","",""
"Werkstatt fuer Behinderte","2014","Sachsen","","","",""
"Werkstatt fuer Behinderte","2014","Sachsen-Anhalt","","","",""
"Werkstatt fuer Behinderte","2014","Thueringen","","","",""
"Nicht erwerbstaetig","2014","Schleswig-Holstein","366","0.460938968908225","0.428936696573713","0.492941241242738"
"Nicht erwerbstaetig","2014","Hamburg","166","0.446639898214009","0.400553049995251","0.492726746432767"
"Nicht erwerbstaetig","2014","Niedersachsen","1030","0.419229186366783","0.400320673744786","0.43813769898878"
"Nicht erwerbstaetig","2014","Bremen","101","0.547708769150063","0.481486790175065","0.613930748125061"
"Nicht erwerbstaetig","2014","Nordrhein-Westfalen","2152","0.409360430656882","0.396551416271861","0.422169445041902"
"Nicht erwerbstaetig","2014","Hessen","658","0.387906995871749","0.365956451357367","0.40985754038613"
"Nicht erwerbstaetig","2014","Rheinland-Pfalz,Saarland","495","0.424645618664754","0.398288286327569","0.451002951001939"
"Nicht erwerbstaetig","2014","Baden-Wuerttemberg","1115","0.390064467794421","0.373261464835973","0.406867470752868"
"Nicht erwerbstaetig","2014","Bayern","1500","0.372854572434049","0.358610072851692","0.387099072016407"
"Nicht erwerbstaetig","2014","Saarland","99","0.432223501941294","0.369679961134587","0.494767042748002"
"Nicht erwerbstaetig","2014","Berlin","411","0.418575773231359","0.38793836468438","0.449213181778339"
"Nicht erwerbstaetig","2014","Brandenburg","480","0.489690218707155","0.459176409993433","0.520204027420878"
"Nicht erwerbstaetig","2014","Mecklenburg-Vorpommern","245","0.451519431999783","0.410449178381657","0.492589685617908"
"Nicht erwerbstaetig","2014","Sachsen","634","0.394570783284511","0.370843476888973","0.41829808968005"
"Nicht erwerbstaetig","2014","Sachsen-Anhalt","435","0.488108455182643","0.456619550391541","0.519597359973746"
"Nicht erwerbstaetig","2014","Thueringen","406","0.432449596881032","0.401789918765097","0.463109274996968"
"Betriebliches Praktikum","2014","Schleswig-Holstein","","","",""
"Betriebliches Praktikum","2014","Hamburg","","","",""
"Betriebliches Praktikum","2014","Niedersachsen","","","",""
"Betriebliches Praktikum","2014","Bremen","","","",""
"Betriebliches Praktikum","2014","Nordrhein-Westfalen","","","",""
"Betriebliches Praktikum","2014","Hessen","","","",""
"Betriebliches Praktikum","2014","Rheinland-Pfalz,Saarland","","","",""
"Betriebliches Praktikum","2014","Baden-Wuerttemberg","","","",""
"Betriebliches Praktikum","2014","Bayern","","","",""
"Betriebliches Praktikum","2014","Saarland","","","",""
"Betriebliches Praktikum","2014","Berlin","","","",""
"Betriebliches Praktikum","2014","Brandenburg","","","",""
"Betriebliches Praktikum","2014","Mecklenburg-Vorpommern","","","",""
"Betriebliches Praktikum","2014","Sachsen","","","",""
"Betriebliches Praktikum","2014","Sachsen-Anhalt","","","",""
"Betriebliches Praktikum","2014","Thueringen","","","",""
"Wehrpflicht/Zivildienst","2014","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","2014","Hamburg","","","",""
"Wehrpflicht/Zivildienst","2014","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","2014","Bremen","","","",""
"Wehrpflicht/Zivildienst","2014","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","2014","Hessen","","","",""
"Wehrpflicht/Zivildienst","2014","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","2014","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","2014","Bayern","","","",""
"Wehrpflicht/Zivildienst","2014","Saarland","","","",""
"Wehrpflicht/Zivildienst","2014","Berlin","","","",""
"Wehrpflicht/Zivildienst","2014","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","2014","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","2014","Sachsen","","","",""
"Wehrpflicht/Zivildienst","2014","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","2014","Thueringen","","","",""
"Voll erwerbstaetig","2015","Schleswig-Holstein","299","0.356195492188713","0.324978928676457","0.38741205570097"
"Voll erwerbstaetig","2015","Hamburg","185","0.399697481084397","0.355175712997561","0.444219249171233"
"Voll erwerbstaetig","2015","Niedersachsen","930","0.36898942061907","0.350519840394841","0.3874590008433"
"Voll erwerbstaetig","2015","Bremen","52","0.268489348574051","0.204970715210542","0.332007981937561"
"Voll erwerbstaetig","2015","Nordrhein-Westfalen","1979","0.355611789780254","0.3430819741276","0.368141605432909"
"Voll erwerbstaetig","2015","Hessen","729","0.382103363012952","0.360220383716457","0.403986342309447"
"Voll erwerbstaetig","2015","Rheinland-Pfalz,Saarland","518","0.389081127549902","0.363236178080878","0.414926077018925"
"Voll erwerbstaetig","2015","Baden-Wuerttemberg","1306","0.401349243520561","0.384463323283083","0.418235163758038"
"Voll erwerbstaetig","2015","Bayern","1785","0.415517902576811","0.400981290073441","0.430054515080181"
"Voll erwerbstaetig","2015","Saarland","90","0.379915331769063","0.319869877182879","0.439960786355246"
"Voll erwerbstaetig","2015","Berlin","364","0.359753186278147","0.329977700346378","0.389528672209916"
"Voll erwerbstaetig","2015","Brandenburg","362","0.376185724882155","0.346383829902352","0.405987619861958"
"Voll erwerbstaetig","2015","Mecklenburg-Vorpommern","192","0.37559667082682","0.335558575864794","0.415634765788846"
"Voll erwerbstaetig","2015","Sachsen","616","0.433508660573573","0.408854072033142","0.458163249114005"
"Voll erwerbstaetig","2015","Sachsen-Anhalt","332","0.339658667969947","0.308717804596503","0.370599531343392"
"Voll erwerbstaetig","2015","Thueringen","385","0.37443984631695","0.344184864232564","0.404694828401335"
"Teilzeitbeschaeftigung","2015","Schleswig-Holstein","144","0.131756030151309","0.109707988832567","0.153804071470051"
"Teilzeitbeschaeftigung","2015","Hamburg","61","0.0824634103335627","0.0574620317569889","0.107464788910136"
"Teilzeitbeschaeftigung","2015","Niedersachsen","379","0.116886177007576","0.104588540109052","0.1291838139061"
"Teilzeitbeschaeftigung","2015","Bremen","30","0.0767400531852958","0.0385895444781734","0.114890561892418"
"Teilzeitbeschaeftigung","2015","Nordrhein-Westfalen","817","0.115393812167962","0.107031063208343","0.123756561127581"
"Teilzeitbeschaeftigung","2015","Hessen","321","0.143990084342549","0.12817892212453","0.159801246560567"
"Teilzeitbeschaeftigung","2015","Rheinland-Pfalz,Saarland","172","0.0996102200882007","0.0837345866756897","0.115485853500712"
"Teilzeitbeschaeftigung","2015","Baden-Wuerttemberg","522","0.130497512482427","0.118893364129984","0.14210166083487"
"Teilzeitbeschaeftigung","2015","Bayern","730","0.12705454272394","0.11723092643746","0.136878159010419"
"Teilzeitbeschaeftigung","2015","Saarland","","","",""
"Teilzeitbeschaeftigung","2015","Berlin","151","0.129779382105955","0.108929655924516","0.150629108287393"
"Teilzeitbeschaeftigung","2015","Brandenburg","107","0.0925175590509769","0.0746918723936351","0.110343245708319"
"Teilzeitbeschaeftigung","2015","Mecklenburg-Vorpommern","68","0.126439291262648","0.0989624056583727","0.153916176866923"
"Teilzeitbeschaeftigung","2015","Sachsen","209","0.108866335512526","0.0933703050997681","0.124362365925284"
"Teilzeitbeschaeftigung","2015","Sachsen-Anhalt","98","0.0968655717728386","0.0775419842481337","0.116189159297543"
"Teilzeitbeschaeftigung","2015","Thueringen","123","0.126057222215628","0.105308244828507","0.146806199602749"
"Ausbildung/Lehre","2015","Schleswig-Holstein","","","",""
"Ausbildung/Lehre","2015","Hamburg","","","",""
"Ausbildung/Lehre","2015","Niedersachsen","86","0.0322649576965612","0.0255013948305413","0.0390285205625812"
"Ausbildung/Lehre","2015","Bremen","","","",""
"Ausbildung/Lehre","2015","Nordrhein-Westfalen","156","0.028032762501943","0.0237121872380057","0.0323533377658802"
"Ausbildung/Lehre","2015","Hessen","54","0.0255089307296294","0.018408361557107","0.0326094999021518"
"Ausbildung/Lehre","2015","Rheinland-Pfalz,Saarland","37","0.0296682077651933","0.0206738611478606","0.038662554382526"
"Ausbildung/Lehre","2015","Baden-Wuerttemberg","76","0.0196238531807075","0.0148456429666311","0.0244020633947839"
"Ausbildung/Lehre","2015","Bayern","142","0.0226155406004973","0.0182300423859524","0.0270010388150422"
"Ausbildung/Lehre","2015","Saarland","","","",""
"Ausbildung/Lehre","2015","Berlin","","","",""
"Ausbildung/Lehre","2015","Brandenburg","30","0.017248218472288","0.0092386501182941","0.0252577868262818"
"Ausbildung/Lehre","2015","Mecklenburg-Vorpommern","","","",""
"Ausbildung/Lehre","2015","Sachsen","37","0.0290292654802176","0.020676633892349","0.0373818970680862"
"Ausbildung/Lehre","2015","Sachsen-Anhalt","","","",""
"Ausbildung/Lehre","2015","Thueringen","","","",""
"Geringfuegig erwerbstaetig","2015","Schleswig-Holstein","76","0.0650043625322877","0.0489334728501273","0.081075252214448"
"Geringfuegig erwerbstaetig","2015","Hamburg","30","0.0430277907101965","0.0245841861863657","0.0614713952340273"
"Geringfuegig erwerbstaetig","2015","Niedersachsen","184","0.0639659459882142","0.0545999927433951","0.0733318992330332"
"Geringfuegig erwerbstaetig","2015","Bremen","","","",""
"Geringfuegig erwerbstaetig","2015","Nordrhein-Westfalen","387","0.0714811975836769","0.0647378728491266","0.0782245223182271"
"Geringfuegig erwerbstaetig","2015","Hessen","128","0.0634129707088285","0.0524375488339212","0.0743883925837358"
"Geringfuegig erwerbstaetig","2015","Rheinland-Pfalz,Saarland","96","0.0531040621574837","0.0412168823447674","0.0649912419701999"
"Geringfuegig erwerbstaetig","2015","Baden-Wuerttemberg","223","0.0506639262877579","0.0431088969550867","0.0582189556204291"
"Geringfuegig erwerbstaetig","2015","Bayern","273","0.0604314507874611","0.0534026945357067","0.0674602070392154"
"Geringfuegig erwerbstaetig","2015","Saarland","","","",""
"Geringfuegig erwerbstaetig","2015","Berlin","63","0.0647522585910326","0.049484558684042","0.0800199584980232"
"Geringfuegig erwerbstaetig","2015","Brandenburg","36","0.0297321089938728","0.019283132365675","0.0401810856220705"
"Geringfuegig erwerbstaetig","2015","Mecklenburg-Vorpommern","","","",""
"Geringfuegig erwerbstaetig","2015","Sachsen","61","0.0402462012280457","0.0304683235570867","0.0500240788990047"
"Geringfuegig erwerbstaetig","2015","Sachsen-Anhalt","34","0.0424554538573522","0.0292828062506274","0.055628101464077"
"Geringfuegig erwerbstaetig","2015","Thueringen","55","0.0588136584346241","0.044105840754524","0.0735214761147242"
"Altersteilzeit mit Arbeitszeit Null","2015","Schleswig-Holstein","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Hamburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Niedersachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Bremen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Nordrhein-Westfalen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Hessen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Rheinland-Pfalz,Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Baden-Wuerttemberg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Bayern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Saarland","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Berlin","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Brandenburg","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Mecklenburg-Vorpommern","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Sachsen","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Sachsen-Anhalt","","","",""
"Altersteilzeit mit Arbeitszeit Null","2015","Thueringen","","","",""
"Freiwilliger Wehrdienst","2015","Schleswig-Holstein","","","",""
"Freiwilliger Wehrdienst","2015","Hamburg","","","",""
"Freiwilliger Wehrdienst","2015","Niedersachsen","","","",""
"Freiwilliger Wehrdienst","2015","Bremen","","","",""
"Freiwilliger Wehrdienst","2015","Nordrhein-Westfalen","","","",""
"Freiwilliger Wehrdienst","2015","Hessen","","","",""
"Freiwilliger Wehrdienst","2015","Rheinland-Pfalz,Saarland","","","",""
"Freiwilliger Wehrdienst","2015","Baden-Wuerttemberg","","","",""
"Freiwilliger Wehrdienst","2015","Bayern","","","",""
"Freiwilliger Wehrdienst","2015","Saarland","","","",""
"Freiwilliger Wehrdienst","2015","Berlin","","","",""
"Freiwilliger Wehrdienst","2015","Brandenburg","","","",""
"Freiwilliger Wehrdienst","2015","Mecklenburg-Vorpommern","","","",""
"Freiwilliger Wehrdienst","2015","Sachsen","","","",""
"Freiwilliger Wehrdienst","2015","Sachsen-Anhalt","","","",""
"Freiwilliger Wehrdienst","2015","Thueringen","","","",""
"FSJ/FOeJ/BFD","2015","Schleswig-Holstein","","","",""
"FSJ/FOeJ/BFD","2015","Hamburg","","","",""
"FSJ/FOeJ/BFD","2015","Niedersachsen","","","",""
"FSJ/FOeJ/BFD","2015","Bremen","","","",""
"FSJ/FOeJ/BFD","2015","Nordrhein-Westfalen","","","",""
"FSJ/FOeJ/BFD","2015","Hessen","","","",""
"FSJ/FOeJ/BFD","2015","Rheinland-Pfalz,Saarland","","","",""
"FSJ/FOeJ/BFD","2015","Baden-Wuerttemberg","","","",""
"FSJ/FOeJ/BFD","2015","Bayern","","","",""
"FSJ/FOeJ/BFD","2015","Saarland","","","",""
"FSJ/FOeJ/BFD","2015","Berlin","","","",""
"FSJ/FOeJ/BFD","2015","Brandenburg","","","",""
"FSJ/FOeJ/BFD","2015","Mecklenburg-Vorpommern","","","",""
"FSJ/FOeJ/BFD","2015","Sachsen","","","",""
"FSJ/FOeJ/BFD","2015","Sachsen-Anhalt","","","",""
"FSJ/FOeJ/BFD","2015","Thueringen","","","",""
"Werkstatt fuer Behinderte","2015","Schleswig-Holstein","","","",""
"Werkstatt fuer Behinderte","2015","Hamburg","","","",""
"Werkstatt fuer Behinderte","2015","Niedersachsen","","","",""
