"plb0022_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Wehrpflicht/Zivildienst","1995","Hauptschulabschluss","Thueringen","","","",""
"Wehrpflicht/Zivildienst","1995","Realschulabschluss","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","1995","Realschulabschluss","Hamburg","","","",""
"Wehrpflicht/Zivildienst","1995","Realschulabschluss","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","1995","Realschulabschluss","Bremen","","","",""
"Wehrpflicht/Zivildienst","1995","Realschulabschluss","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","1995","Realschulabschluss","Hessen","","","",""
"Wehrpflicht/Zivildienst","1995","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","1995","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","1995","Realschulabschluss","Bayern","","","",""
"Wehrpflicht/Zivildienst","1995","Realschulabschluss","Saarland","","","",""
"Wehrpflicht/Zivildienst","1995","Realschulabschluss","Berlin","","","",""
"Wehrpflicht/Zivildienst","1995","Realschulabschluss","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","1995","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","1995","Realschulabschluss","Sachsen","","","",""
"Wehrpflicht/Zivildienst","1995","Realschulabschluss","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","1995","Realschulabschluss","Thueringen","","","",""
"Wehrpflicht/Zivildienst","1995","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","1995","(Fach-)Abitur","Hamburg","","","",""
"Wehrpflicht/Zivildienst","1995","(Fach-)Abitur","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","1995","(Fach-)Abitur","Bremen","","","",""
"Wehrpflicht/Zivildienst","1995","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","1995","(Fach-)Abitur","Hessen","","","",""
"Wehrpflicht/Zivildienst","1995","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","1995","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","1995","(Fach-)Abitur","Bayern","","","",""
"Wehrpflicht/Zivildienst","1995","(Fach-)Abitur","Saarland","","","",""
"Wehrpflicht/Zivildienst","1995","(Fach-)Abitur","Berlin","","","",""
"Wehrpflicht/Zivildienst","1995","(Fach-)Abitur","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","1995","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","1995","(Fach-)Abitur","Sachsen","","","",""
"Wehrpflicht/Zivildienst","1995","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","1995","(Fach-)Abitur","Thueringen","","","",""
"Wehrpflicht/Zivildienst","1995","AkademikerInnen","Schleswig-Holstein","","","",""
"Wehrpflicht/Zivildienst","1995","AkademikerInnen","Hamburg","","","",""
"Wehrpflicht/Zivildienst","1995","AkademikerInnen","Niedersachsen","","","",""
"Wehrpflicht/Zivildienst","1995","AkademikerInnen","Bremen","","","",""
"Wehrpflicht/Zivildienst","1995","AkademikerInnen","Nordrhein-Westfalen","","","",""
"Wehrpflicht/Zivildienst","1995","AkademikerInnen","Hessen","","","",""
"Wehrpflicht/Zivildienst","1995","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Wehrpflicht/Zivildienst","1995","AkademikerInnen","Baden-Wuerttemberg","","","",""
"Wehrpflicht/Zivildienst","1995","AkademikerInnen","Bayern","","","",""
"Wehrpflicht/Zivildienst","1995","AkademikerInnen","Saarland","","","",""
"Wehrpflicht/Zivildienst","1995","AkademikerInnen","Berlin","","","",""
"Wehrpflicht/Zivildienst","1995","AkademikerInnen","Brandenburg","","","",""
"Wehrpflicht/Zivildienst","1995","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"Wehrpflicht/Zivildienst","1995","AkademikerInnen","Sachsen","","","",""
"Wehrpflicht/Zivildienst","1995","AkademikerInnen","Sachsen-Anhalt","","","",""
"Wehrpflicht/Zivildienst","1995","AkademikerInnen","Thueringen","","","",""
"Voll erwerbstaetig","1996","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Voll erwerbstaetig","1996","(noch) kein Abschluss","Hamburg","","","",""
"Voll erwerbstaetig","1996","(noch) kein Abschluss","Niedersachsen","","","",""
"Voll erwerbstaetig","1996","(noch) kein Abschluss","Bremen","","","",""
"Voll erwerbstaetig","1996","(noch) kein Abschluss","Nordrhein-Westfalen","54","0.167690931801287","0.118875859809048","0.216506003793526"
"Voll erwerbstaetig","1996","(noch) kein Abschluss","Hessen","","","",""
"Voll erwerbstaetig","1996","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Voll erwerbstaetig","1996","(noch) kein Abschluss","Baden-Wuerttemberg","61","0.333633246984958","0.267790748963976","0.39947574500594"
"Voll erwerbstaetig","1996","(noch) kein Abschluss","Bayern","","","",""
"Voll erwerbstaetig","1996","(noch) kein Abschluss","Saarland","","","",""
"Voll erwerbstaetig","1996","(noch) kein Abschluss","Berlin","","","",""
"Voll erwerbstaetig","1996","(noch) kein Abschluss","Brandenburg","","","",""
"Voll erwerbstaetig","1996","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Voll erwerbstaetig","1996","(noch) kein Abschluss","Sachsen","","","",""
"Voll erwerbstaetig","1996","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Voll erwerbstaetig","1996","(noch) kein Abschluss","Thueringen","","","",""
"Voll erwerbstaetig","1996","Hauptschulabschluss","Schleswig-Holstein","58","0.394955154965023","0.314833899080067","0.47507641084998"
"Voll erwerbstaetig","1996","Hauptschulabschluss","Hamburg","","","",""
"Voll erwerbstaetig","1996","Hauptschulabschluss","Niedersachsen","201","0.347778268714288","0.306280792407662","0.389275745020913"
"Voll erwerbstaetig","1996","Hauptschulabschluss","Bremen","","","",""
"Voll erwerbstaetig","1996","Hauptschulabschluss","Nordrhein-Westfalen","505","0.350201967387985","0.323477696274816","0.376926238501153"
"Voll erwerbstaetig","1996","Hauptschulabschluss","Hessen","173","0.290963902343749","0.249366225050427","0.332561579637072"
"Voll erwerbstaetig","1996","Hauptschulabschluss","Rheinland-Pfalz,Saarland","183","0.387903242822351","0.342007131813315","0.433799353831387"
"Voll erwerbstaetig","1996","Hauptschulabschluss","Baden-Wuerttemberg","422","0.358780849306864","0.327651607649028","0.3899100909647"
"Voll erwerbstaetig","1996","Hauptschulabschluss","Bayern","398","0.3789176599883","0.346883956565449","0.410951363411151"
"Voll erwerbstaetig","1996","Hauptschulabschluss","Saarland","","","",""
"Voll erwerbstaetig","1996","Hauptschulabschluss","Berlin","70","0.412705854025366","0.335200734121616","0.490210973929115"
"Voll erwerbstaetig","1996","Hauptschulabschluss","Brandenburg","50","0.235517556429429","0.172650305745101","0.298384807113758"
"Voll erwerbstaetig","1996","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Voll erwerbstaetig","1996","Hauptschulabschluss","Sachsen","101","0.212929359394282","0.171550472996709","0.254308245791854"
"Voll erwerbstaetig","1996","Hauptschulabschluss","Sachsen-Anhalt","79","0.242690789637527","0.18911805641178","0.296263522863275"
"Voll erwerbstaetig","1996","Hauptschulabschluss","Thueringen","64","0.221653766847302","0.169643507313504","0.2736640263811"
"Voll erwerbstaetig","1996","Realschulabschluss","Schleswig-Holstein","33","0.373872166734902","0.266499469692455","0.48124486377735"
"Voll erwerbstaetig","1996","Realschulabschluss","Hamburg","","","",""
"Voll erwerbstaetig","1996","Realschulabschluss","Niedersachsen","119","0.455609336706255","0.392862469163041","0.518356204249469"
"Voll erwerbstaetig","1996","Realschulabschluss","Bremen","","","",""
"Voll erwerbstaetig","1996","Realschulabschluss","Nordrhein-Westfalen","230","0.492315224800162","0.447260927164477","0.537369522435847"
"Voll erwerbstaetig","1996","Realschulabschluss","Hessen","83","0.462854128014298","0.386541860373124","0.539166395655472"
"Voll erwerbstaetig","1996","Realschulabschluss","Rheinland-Pfalz,Saarland","46","0.384694766615425","0.292509897003658","0.476879636227192"
"Voll erwerbstaetig","1996","Realschulabschluss","Baden-Wuerttemberg","123","0.463732649487475","0.403233070475679","0.52423222849927"
"Voll erwerbstaetig","1996","Realschulabschluss","Bayern","157","0.406870977020586","0.354654017990951","0.45908793605022"
"Voll erwerbstaetig","1996","Realschulabschluss","Saarland","","","",""
"Voll erwerbstaetig","1996","Realschulabschluss","Berlin","88","0.522653165743341","0.44427238090262","0.601033950584062"
"Voll erwerbstaetig","1996","Realschulabschluss","Brandenburg","128","0.569765018882249","0.5052152603885","0.634314777375998"
"Voll erwerbstaetig","1996","Realschulabschluss","Mecklenburg-Vorpommern","88","0.556705145660315","0.479488933820819","0.63392135749981"
"Voll erwerbstaetig","1996","Realschulabschluss","Sachsen","240","0.580286021358558","0.531431717551769","0.629140325165348"
"Voll erwerbstaetig","1996","Realschulabschluss","Sachsen-Anhalt","126","0.536668964179671","0.472084317784155","0.601253610575188"
"Voll erwerbstaetig","1996","Realschulabschluss","Thueringen","154","0.567154817016986","0.505981091864827","0.628328542169146"
"Voll erwerbstaetig","1996","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Voll erwerbstaetig","1996","(Fach-)Abitur","Hamburg","","","",""
"Voll erwerbstaetig","1996","(Fach-)Abitur","Niedersachsen","41","0.395137301560443","0.302505818281936","0.48776878483895"
"Voll erwerbstaetig","1996","(Fach-)Abitur","Bremen","","","",""
"Voll erwerbstaetig","1996","(Fach-)Abitur","Nordrhein-Westfalen","120","0.416178694134027","0.35864749470371","0.473709893564345"
"Voll erwerbstaetig","1996","(Fach-)Abitur","Hessen","30","0.34945377026259","0.242956941468222","0.455950599056958"
"Voll erwerbstaetig","1996","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Voll erwerbstaetig","1996","(Fach-)Abitur","Baden-Wuerttemberg","66","0.499169789359598","0.419943050233983","0.578396528485213"
"Voll erwerbstaetig","1996","(Fach-)Abitur","Bayern","52","0.360683513914423","0.278452898390945","0.442914129437901"
"Voll erwerbstaetig","1996","(Fach-)Abitur","Saarland","","","",""
"Voll erwerbstaetig","1996","(Fach-)Abitur","Berlin","","","",""
"Voll erwerbstaetig","1996","(Fach-)Abitur","Brandenburg","","","",""
"Voll erwerbstaetig","1996","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Voll erwerbstaetig","1996","(Fach-)Abitur","Sachsen","","","",""
"Voll erwerbstaetig","1996","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Voll erwerbstaetig","1996","(Fach-)Abitur","Thueringen","","","",""
"Voll erwerbstaetig","1996","AkademikerInnen","Schleswig-Holstein","","","",""
"Voll erwerbstaetig","1996","AkademikerInnen","Hamburg","","","",""
"Voll erwerbstaetig","1996","AkademikerInnen","Niedersachsen","69","0.640780990177759","0.549013700147006","0.732548280208512"
"Voll erwerbstaetig","1996","AkademikerInnen","Bremen","","","",""
"Voll erwerbstaetig","1996","AkademikerInnen","Nordrhein-Westfalen","184","0.635227574438286","0.578231035921232","0.692224112955341"
"Voll erwerbstaetig","1996","AkademikerInnen","Hessen","72","0.691928538828065","0.60188682344577","0.78197025421036"
"Voll erwerbstaetig","1996","AkademikerInnen","Rheinland-Pfalz,Saarland","33","0.511749106317315","0.379644848286801","0.643853364347829"
"Voll erwerbstaetig","1996","AkademikerInnen","Baden-Wuerttemberg","82","0.57668141477094","0.491748102647898","0.661614726893983"
"Voll erwerbstaetig","1996","AkademikerInnen","Bayern","114","0.607743631040863","0.534987390601301","0.680499871480425"
"Voll erwerbstaetig","1996","AkademikerInnen","Saarland","","","",""
"Voll erwerbstaetig","1996","AkademikerInnen","Berlin","83","0.515582445504893","0.433672041163111","0.597492849846675"
"Voll erwerbstaetig","1996","AkademikerInnen","Brandenburg","90","0.570507507276148","0.489937656323391","0.651077358228905"
"Voll erwerbstaetig","1996","AkademikerInnen","Mecklenburg-Vorpommern","58","0.513639766783186","0.412058186255314","0.615221347311058"
"Voll erwerbstaetig","1996","AkademikerInnen","Sachsen","162","0.591686397332506","0.530013280889428","0.653359513775583"
"Voll erwerbstaetig","1996","AkademikerInnen","Sachsen-Anhalt","93","0.556792451778477","0.476213445589142","0.637371457967811"
"Voll erwerbstaetig","1996","AkademikerInnen","Thueringen","75","0.617121436395542","0.529042714837294","0.70520015795379"
"Teilzeitbeschaeftigung","1996","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Teilzeitbeschaeftigung","1996","(noch) kein Abschluss","Hamburg","","","",""
"Teilzeitbeschaeftigung","1996","(noch) kein Abschluss","Niedersachsen","","","",""
"Teilzeitbeschaeftigung","1996","(noch) kein Abschluss","Bremen","","","",""
"Teilzeitbeschaeftigung","1996","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Teilzeitbeschaeftigung","1996","(noch) kein Abschluss","Hessen","","","",""
"Teilzeitbeschaeftigung","1996","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Teilzeitbeschaeftigung","1996","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Teilzeitbeschaeftigung","1996","(noch) kein Abschluss","Bayern","","","",""
"Teilzeitbeschaeftigung","1996","(noch) kein Abschluss","Saarland","","","",""
"Teilzeitbeschaeftigung","1996","(noch) kein Abschluss","Berlin","","","",""
"Teilzeitbeschaeftigung","1996","(noch) kein Abschluss","Brandenburg","","","",""
"Teilzeitbeschaeftigung","1996","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","1996","(noch) kein Abschluss","Sachsen","","","",""
"Teilzeitbeschaeftigung","1996","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Teilzeitbeschaeftigung","1996","(noch) kein Abschluss","Thueringen","","","",""
"Teilzeitbeschaeftigung","1996","Hauptschulabschluss","Schleswig-Holstein","","","",""
"Teilzeitbeschaeftigung","1996","Hauptschulabschluss","Hamburg","","","",""
"Teilzeitbeschaeftigung","1996","Hauptschulabschluss","Niedersachsen","46","0.0900727538150305","0.0651283638334924","0.115017143796569"
"Teilzeitbeschaeftigung","1996","Hauptschulabschluss","Bremen","","","",""
"Teilzeitbeschaeftigung","1996","Hauptschulabschluss","Nordrhein-Westfalen","85","0.062998239180416","0.0493871841113153","0.0766092942495166"
"Teilzeitbeschaeftigung","1996","Hauptschulabschluss","Hessen","45","0.0808637219170938","0.0558958131147009","0.105831630719487"
"Teilzeitbeschaeftigung","1996","Hauptschulabschluss","Rheinland-Pfalz,Saarland","31","0.0615287352120687","0.0388951357304738","0.0841623346936636"
"Teilzeitbeschaeftigung","1996","Hauptschulabschluss","Baden-Wuerttemberg","66","0.0781815438972483","0.0607584413558999","0.0956046464385967"
"Teilzeitbeschaeftigung","1996","Hauptschulabschluss","Bayern","87","0.0881528407548616","0.0694313978569027","0.106874283652821"
"Teilzeitbeschaeftigung","1996","Hauptschulabschluss","Saarland","","","",""
"Teilzeitbeschaeftigung","1996","Hauptschulabschluss","Berlin","","","",""
"Teilzeitbeschaeftigung","1996","Hauptschulabschluss","Brandenburg","","","",""
"Teilzeitbeschaeftigung","1996","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","1996","Hauptschulabschluss","Sachsen","","","",""
"Teilzeitbeschaeftigung","1996","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"Teilzeitbeschaeftigung","1996","Hauptschulabschluss","Thueringen","","","",""
"Teilzeitbeschaeftigung","1996","Realschulabschluss","Schleswig-Holstein","","","",""
"Teilzeitbeschaeftigung","1996","Realschulabschluss","Hamburg","","","",""
"Teilzeitbeschaeftigung","1996","Realschulabschluss","Niedersachsen","","","",""
"Teilzeitbeschaeftigung","1996","Realschulabschluss","Bremen","","","",""
"Teilzeitbeschaeftigung","1996","Realschulabschluss","Nordrhein-Westfalen","64","0.121437120241136","0.0920010605104841","0.150873179971788"
"Teilzeitbeschaeftigung","1996","Realschulabschluss","Hessen","","","",""
"Teilzeitbeschaeftigung","1996","Realschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"Teilzeitbeschaeftigung","1996","Realschulabschluss","Baden-Wuerttemberg","","","",""
"Teilzeitbeschaeftigung","1996","Realschulabschluss","Bayern","36","0.124795250701303","0.0896665170512532","0.159923984351353"
"Teilzeitbeschaeftigung","1996","Realschulabschluss","Saarland","","","",""
"Teilzeitbeschaeftigung","1996","Realschulabschluss","Berlin","","","",""
"Teilzeitbeschaeftigung","1996","Realschulabschluss","Brandenburg","","","",""
"Teilzeitbeschaeftigung","1996","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","1996","Realschulabschluss","Sachsen","","","",""
"Teilzeitbeschaeftigung","1996","Realschulabschluss","Sachsen-Anhalt","","","",""
"Teilzeitbeschaeftigung","1996","Realschulabschluss","Thueringen","","","",""
"Teilzeitbeschaeftigung","1996","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Teilzeitbeschaeftigung","1996","(Fach-)Abitur","Hamburg","","","",""
"Teilzeitbeschaeftigung","1996","(Fach-)Abitur","Niedersachsen","","","",""
"Teilzeitbeschaeftigung","1996","(Fach-)Abitur","Bremen","","","",""
"Teilzeitbeschaeftigung","1996","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Teilzeitbeschaeftigung","1996","(Fach-)Abitur","Hessen","","","",""
"Teilzeitbeschaeftigung","1996","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Teilzeitbeschaeftigung","1996","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Teilzeitbeschaeftigung","1996","(Fach-)Abitur","Bayern","","","",""
"Teilzeitbeschaeftigung","1996","(Fach-)Abitur","Saarland","","","",""
"Teilzeitbeschaeftigung","1996","(Fach-)Abitur","Berlin","","","",""
"Teilzeitbeschaeftigung","1996","(Fach-)Abitur","Brandenburg","","","",""
"Teilzeitbeschaeftigung","1996","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Teilzeitbeschaeftigung","1996","(Fach-)Abitur","Sachsen","","","",""
"Teilzeitbeschaeftigung","1996","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Teilzeitbeschaeftigung","1996","(Fach-)Abitur","Thueringen","","","",""
"Teilzeitbeschaeftigung","1996","AkademikerInnen","Schleswig-Holstein","","","",""
"Teilzeitbeschaeftigung","1996","AkademikerInnen","Hamburg","","","",""
"Teilzeitbeschaeftigung","1996","AkademikerInnen","Niedersachsen","","","",""
"Teilzeitbeschaeftigung","1996","AkademikerInnen","Bremen","","","",""
"Teilzeitbeschaeftigung","1996","AkademikerInnen","Nordrhein-Westfalen","31","0.120896243826305","0.0822951793268977","0.159497308325713"
"Teilzeitbeschaeftigung","1996","AkademikerInnen","Hessen","","","",""
"Teilzeitbeschaeftigung","1996","AkademikerInnen","Rheinland-Pfalz,Saarland","","","",""
"Teilzeitbeschaeftigung","1996","AkademikerInnen","Baden-Wuerttemberg","","","",""
