"plb0022_h","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"Betriebliches Praktikum","2015","35-65 Jahre alt","weiblich","","","",""
"Betriebliches Praktikum","2015","66 und älter","maennlich","","","",""
"Betriebliches Praktikum","2015","66 und älter","weiblich","","","",""
"Wehrpflicht/Zivildienst","2015","16-34 Jahre alt","maennlich","","","",""
"Wehrpflicht/Zivildienst","2015","16-34 Jahre alt","weiblich","","","",""
"Wehrpflicht/Zivildienst","2015","35-65 Jahre alt","maennlich","","","",""
"Wehrpflicht/Zivildienst","2015","35-65 Jahre alt","weiblich","","","",""
"Wehrpflicht/Zivildienst","2015","66 und älter","maennlich","","","",""
"Wehrpflicht/Zivildienst","2015","66 und älter","weiblich","","","",""
"Voll erwerbstaetig","2016","16-34 Jahre alt","maennlich","1272","0.46785456434622","0.452794844368232","0.482914284324208"
"Voll erwerbstaetig","2016","16-34 Jahre alt","weiblich","808","0.348002182729269","0.333310248056864","0.362694117401674"
"Voll erwerbstaetig","2016","35-65 Jahre alt","maennlich","4848","0.746929244196388","0.737022027999339","0.756836460393436"
"Voll erwerbstaetig","2016","35-65 Jahre alt","weiblich","2302","0.344864377765286","0.334719500050279","0.355009255480293"
"Voll erwerbstaetig","2016","66 und älter","maennlich","55","0.0251067720708443","0.0187732796658165","0.0314402644758721"
"Voll erwerbstaetig","2016","66 und älter","weiblich","","","",""
"Teilzeitbeschaeftigung","2016","16-34 Jahre alt","maennlich","186","0.063150769106794","0.0558095114825882","0.0704920267309999"
"Teilzeitbeschaeftigung","2016","16-34 Jahre alt","weiblich","422","0.11398961777177","0.104187566092907","0.123791669450634"
"Teilzeitbeschaeftigung","2016","35-65 Jahre alt","maennlich","336","0.0459406376464964","0.0411699922580057","0.0507112830349871"
"Teilzeitbeschaeftigung","2016","35-65 Jahre alt","weiblich","2819","0.331413815891445","0.321367171174209","0.341460460608682"
"Teilzeitbeschaeftigung","2016","66 und älter","maennlich","53","0.0170379950477579","0.0117990131632537","0.022276976932262"
"Teilzeitbeschaeftigung","2016","66 und älter","weiblich","36","0.0166464423978783","0.0115957003116801","0.0216971844840765"
"Ausbildung/Lehre","2016","16-34 Jahre alt","maennlich","377","0.106555108862601","0.097242586814653","0.115867630910549"
"Ausbildung/Lehre","2016","16-34 Jahre alt","weiblich","280","0.0741134405540324","0.0660337949644226","0.0821930861436422"
"Ausbildung/Lehre","2016","35-65 Jahre alt","maennlich","","","",""
"Ausbildung/Lehre","2016","35-65 Jahre alt","weiblich","30","0.00213508453881506","0.00114993886321228","0.00312023021441784"
"Ausbildung/Lehre","2016","66 und älter","maennlich","","","",""
"Ausbildung/Lehre","2016","66 und älter","weiblich","","","",""
"Geringfuegig erwerbstaetig","2016","16-34 Jahre alt","maennlich","218","0.0669274795600809","0.059385137489174","0.0744698216309878"
"Geringfuegig erwerbstaetig","2016","16-34 Jahre alt","weiblich","349","0.0992514729633146","0.0900292589920017","0.108473686934628"
"Geringfuegig erwerbstaetig","2016","35-65 Jahre alt","maennlich","198","0.0270881068567084","0.023388828507401","0.0307873852060159"
"Geringfuegig erwerbstaetig","2016","35-65 Jahre alt","weiblich","689","0.0797999132606619","0.0740162981271634","0.0855835283941604"
"Geringfuegig erwerbstaetig","2016","66 und älter","maennlich","100","0.0443191874350326","0.0359877178097795","0.0526506570602858"
"Geringfuegig erwerbstaetig","2016","66 und älter","weiblich","81","0.0322752518681804","0.0252985466557496","0.0392519570806112"
"Altersteilzeit mit Arbeitszeit Null","2016","16-34 Jahre alt","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","16-34 Jahre alt","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","35-65 Jahre alt","maennlich","30","0.00510127174595709","0.00347789397459731","0.00672464951731687"
"Altersteilzeit mit Arbeitszeit Null","2016","35-65 Jahre alt","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","66 und älter","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2016","66 und älter","weiblich","","","",""
"Freiwilliger Wehrdienst","2016","16-34 Jahre alt","maennlich","","","",""
"Freiwilliger Wehrdienst","2016","16-34 Jahre alt","weiblich","","","",""
"Freiwilliger Wehrdienst","2016","35-65 Jahre alt","maennlich","","","",""
"Freiwilliger Wehrdienst","2016","35-65 Jahre alt","weiblich","","","",""
"Freiwilliger Wehrdienst","2016","66 und älter","maennlich","","","",""
"Freiwilliger Wehrdienst","2016","66 und älter","weiblich","","","",""
"FSJ/FOeJ/BFD","2016","16-34 Jahre alt","maennlich","","","",""
"FSJ/FOeJ/BFD","2016","16-34 Jahre alt","weiblich","32","0.00859305226829606","0.00574620191015926","0.0114399026264329"
"FSJ/FOeJ/BFD","2016","35-65 Jahre alt","maennlich","","","",""
"FSJ/FOeJ/BFD","2016","35-65 Jahre alt","weiblich","","","",""
"FSJ/FOeJ/BFD","2016","66 und älter","maennlich","","","",""
"FSJ/FOeJ/BFD","2016","66 und älter","weiblich","","","",""
"Werkstatt fuer Behinderte","2016","16-34 Jahre alt","maennlich","","","",""
"Werkstatt fuer Behinderte","2016","16-34 Jahre alt","weiblich","","","",""
"Werkstatt fuer Behinderte","2016","35-65 Jahre alt","maennlich","","","",""
"Werkstatt fuer Behinderte","2016","35-65 Jahre alt","weiblich","","","",""
"Werkstatt fuer Behinderte","2016","66 und älter","maennlich","","","",""
"Werkstatt fuer Behinderte","2016","66 und älter","weiblich","","","",""
"Nicht erwerbstaetig","2016","16-34 Jahre alt","maennlich","2082","0.281915280415552","0.268335478306275","0.29549508252483"
"Nicht erwerbstaetig","2016","16-34 Jahre alt","weiblich","2131","0.350047983143173","0.335336062573582","0.364759903712764"
"Nicht erwerbstaetig","2016","35-65 Jahre alt","maennlich","1941","0.168153736339618","0.159631261583501","0.176676211095735"
"Nicht erwerbstaetig","2016","35-65 Jahre alt","weiblich","2550","0.235654799951358","0.226596640585189","0.244712959317527"
"Nicht erwerbstaetig","2016","66 und älter","maennlich","2134","0.912931806185164","0.901518322456651","0.924345289913676"
"Nicht erwerbstaetig","2016","66 und älter","weiblich","2332","0.947270780965713","0.938448063547031","0.956093498384395"
"Betriebliches Praktikum","2016","16-34 Jahre alt","maennlich","48","0.00147485598508107","0.000316610540805098","0.00263310142935703"
"Betriebliches Praktikum","2016","16-34 Jahre alt","weiblich","","","",""
"Betriebliches Praktikum","2016","35-65 Jahre alt","maennlich","","","",""
"Betriebliches Praktikum","2016","35-65 Jahre alt","weiblich","","","",""
"Betriebliches Praktikum","2016","66 und älter","maennlich","","","",""
"Betriebliches Praktikum","2016","66 und älter","weiblich","","","",""
"Wehrpflicht/Zivildienst","2016","16-34 Jahre alt","maennlich","","","",""
"Wehrpflicht/Zivildienst","2016","16-34 Jahre alt","weiblich","","","",""
"Wehrpflicht/Zivildienst","2016","35-65 Jahre alt","maennlich","","","",""
"Wehrpflicht/Zivildienst","2016","35-65 Jahre alt","weiblich","","","",""
"Wehrpflicht/Zivildienst","2016","66 und älter","maennlich","","","",""
"Wehrpflicht/Zivildienst","2016","66 und älter","weiblich","","","",""
"Voll erwerbstaetig","2017","16-34 Jahre alt","maennlich","1584","0.484751960724022","0.47079570725524","0.498708214192804"
"Voll erwerbstaetig","2017","16-34 Jahre alt","weiblich","944","0.35452691750217","0.340656127800763","0.368397707203578"
"Voll erwerbstaetig","2017","35-65 Jahre alt","maennlich","5536","0.754081203554719","0.744798963898937","0.763363443210501"
"Voll erwerbstaetig","2017","35-65 Jahre alt","weiblich","2609","0.338830187881276","0.329276680806463","0.348383694956088"
"Voll erwerbstaetig","2017","66 und älter","maennlich","64","0.02720100723311","0.0208206812394934","0.0335813332267265"
"Voll erwerbstaetig","2017","66 und älter","weiblich","","","",""
"Teilzeitbeschaeftigung","2017","16-34 Jahre alt","maennlich","245","0.0577591948097859","0.0512445250343808","0.064273864585191"
"Teilzeitbeschaeftigung","2017","16-34 Jahre alt","weiblich","481","0.129963417133986","0.120213142919557","0.139713691348414"
"Teilzeitbeschaeftigung","2017","35-65 Jahre alt","maennlich","374","0.0445354823803784","0.0400890855566927","0.0489818792040641"
"Teilzeitbeschaeftigung","2017","35-65 Jahre alt","weiblich","3183","0.334778684096836","0.325253415067219","0.344303953126453"
"Teilzeitbeschaeftigung","2017","66 und älter","maennlich","60","0.0180685517881989","0.0128440957760887","0.0232930078003091"
"Teilzeitbeschaeftigung","2017","66 und älter","weiblich","43","0.0130873373006626","0.00870962643598531","0.0174650481653398"
"Ausbildung/Lehre","2017","16-34 Jahre alt","maennlich","450","0.100734540018857","0.0923296110496504","0.109139468988064"
"Ausbildung/Lehre","2017","16-34 Jahre alt","weiblich","317","0.0872887144481287","0.079104381833167","0.0954730470630904"
"Ausbildung/Lehre","2017","35-65 Jahre alt","maennlich","","","",""
"Ausbildung/Lehre","2017","35-65 Jahre alt","weiblich","36","0.00217913013691077","0.00123792747191708","0.00312033280190446"
"Ausbildung/Lehre","2017","66 und älter","maennlich","","","",""
"Ausbildung/Lehre","2017","66 und älter","weiblich","","","",""
"Geringfuegig erwerbstaetig","2017","16-34 Jahre alt","maennlich","265","0.0665674394536782","0.0596064129661707","0.0735284659411857"
"Geringfuegig erwerbstaetig","2017","16-34 Jahre alt","weiblich","360","0.0975439783897328","0.0889409616523549","0.106146995127111"
"Geringfuegig erwerbstaetig","2017","35-65 Jahre alt","maennlich","205","0.0276068430706898","0.0240751969702277","0.0311384891711519"
"Geringfuegig erwerbstaetig","2017","35-65 Jahre alt","weiblich","728","0.0815241821657304","0.0760009619186797","0.087047402412781"
"Geringfuegig erwerbstaetig","2017","66 und älter","maennlich","127","0.0509709151521709","0.0423443124588499","0.0595975178454919"
"Geringfuegig erwerbstaetig","2017","66 und älter","weiblich","100","0.0441620607124258","0.0362480093714854","0.0520761120533661"
"Altersteilzeit mit Arbeitszeit Null","2017","16-34 Jahre alt","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","16-34 Jahre alt","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","35-65 Jahre alt","maennlich","41","0.00669180434863282","0.00493444132663907","0.00844916737062657"
"Altersteilzeit mit Arbeitszeit Null","2017","35-65 Jahre alt","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","66 und älter","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2017","66 und älter","weiblich","","","",""
"Freiwilliger Wehrdienst","2017","16-34 Jahre alt","maennlich","","","",""
"Freiwilliger Wehrdienst","2017","16-34 Jahre alt","weiblich","","","",""
"Freiwilliger Wehrdienst","2017","35-65 Jahre alt","maennlich","","","",""
"Freiwilliger Wehrdienst","2017","35-65 Jahre alt","weiblich","","","",""
"Freiwilliger Wehrdienst","2017","66 und älter","maennlich","","","",""
"Freiwilliger Wehrdienst","2017","66 und älter","weiblich","","","",""
"FSJ/FOeJ/BFD","2017","16-34 Jahre alt","maennlich","","","",""
"FSJ/FOeJ/BFD","2017","16-34 Jahre alt","weiblich","39","0.00842445203017854","0.00577429720205184","0.0110746068583053"
"FSJ/FOeJ/BFD","2017","35-65 Jahre alt","maennlich","","","",""
"FSJ/FOeJ/BFD","2017","35-65 Jahre alt","weiblich","","","",""
"FSJ/FOeJ/BFD","2017","66 und älter","maennlich","","","",""
"FSJ/FOeJ/BFD","2017","66 und älter","weiblich","","","",""
"Werkstatt fuer Behinderte","2017","16-34 Jahre alt","maennlich","","","",""
"Werkstatt fuer Behinderte","2017","16-34 Jahre alt","weiblich","","","",""
"Werkstatt fuer Behinderte","2017","35-65 Jahre alt","maennlich","","","",""
"Werkstatt fuer Behinderte","2017","35-65 Jahre alt","weiblich","","","",""
"Werkstatt fuer Behinderte","2017","66 und älter","maennlich","","","",""
"Werkstatt fuer Behinderte","2017","66 und älter","weiblich","","","",""
"Nicht erwerbstaetig","2017","16-34 Jahre alt","maennlich","2306","0.279325058221385","0.266795794599781","0.291854321842989"
"Nicht erwerbstaetig","2017","16-34 Jahre alt","weiblich","2414","0.317726814859631","0.304226509308082","0.33122712041118"
"Nicht erwerbstaetig","2017","35-65 Jahre alt","maennlich","2060","0.161060261159534","0.153136936715205","0.168983585603863"
"Nicht erwerbstaetig","2017","35-65 Jahre alt","weiblich","2833","0.237238697736185","0.228652470763961","0.24582492470841"
"Nicht erwerbstaetig","2017","66 und älter","maennlich","2245","0.903681694676664","0.89210989308228","0.915253496271049"
"Nicht erwerbstaetig","2017","66 und älter","weiblich","2428","0.938281262297334","0.929011745301284","0.947550779293383"
"Betriebliches Praktikum","2017","16-34 Jahre alt","maennlich","46","0.00133985259770222","0.000318352862973942","0.00236135233243051"
"Betriebliches Praktikum","2017","16-34 Jahre alt","weiblich","","","",""
"Betriebliches Praktikum","2017","35-65 Jahre alt","maennlich","","","",""
"Betriebliches Praktikum","2017","35-65 Jahre alt","weiblich","","","",""
"Betriebliches Praktikum","2017","66 und älter","maennlich","","","",""
"Betriebliches Praktikum","2017","66 und älter","weiblich","","","",""
"Wehrpflicht/Zivildienst","2017","16-34 Jahre alt","maennlich","","","",""
"Wehrpflicht/Zivildienst","2017","16-34 Jahre alt","weiblich","","","",""
"Wehrpflicht/Zivildienst","2017","35-65 Jahre alt","maennlich","","","",""
"Wehrpflicht/Zivildienst","2017","35-65 Jahre alt","weiblich","","","",""
"Wehrpflicht/Zivildienst","2017","66 und älter","maennlich","","","",""
"Wehrpflicht/Zivildienst","2017","66 und älter","weiblich","","","",""
"Voll erwerbstaetig","2018","16-34 Jahre alt","maennlich","1619","0.502091464552924","0.487075249620007","0.51710767948584"
"Voll erwerbstaetig","2018","16-34 Jahre alt","weiblich","901","0.345919786885855","0.331396999084091","0.360442574687619"
"Voll erwerbstaetig","2018","35-65 Jahre alt","maennlich","5229","0.760770110685211","0.751267828969875","0.770272392400547"
"Voll erwerbstaetig","2018","35-65 Jahre alt","weiblich","2555","0.352349952241942","0.342421506785315","0.36227839769857"
"Voll erwerbstaetig","2018","66 und älter","maennlich","54","0.0263464655301145","0.0200543158426175","0.0326386152176115"
"Voll erwerbstaetig","2018","66 und älter","weiblich","","","",""
"Teilzeitbeschaeftigung","2018","16-34 Jahre alt","maennlich","291","0.0788448383813868","0.0707511347144847","0.0869385420482889"
"Teilzeitbeschaeftigung","2018","16-34 Jahre alt","weiblich","494","0.1311158914179","0.120810716284811","0.141421066550988"
"Teilzeitbeschaeftigung","2018","35-65 Jahre alt","maennlich","448","0.0470999174982821","0.0423811648048506","0.0518186701917135"
"Teilzeitbeschaeftigung","2018","35-65 Jahre alt","weiblich","3071","0.344808682742645","0.334930043897484","0.354687321587806"
"Teilzeitbeschaeftigung","2018","66 und älter","maennlich","76","0.0276231699630894","0.0211845958157262","0.0340617441104526"
"Teilzeitbeschaeftigung","2018","66 und älter","weiblich","42","0.0156295047061322","0.0108699869289359","0.0203890224833284"
"Ausbildung/Lehre","2018","16-34 Jahre alt","maennlich","474","0.100707925845479","0.0916698396341259","0.109746012056831"
"Ausbildung/Lehre","2018","16-34 Jahre alt","weiblich","295","0.0808991038446954","0.072573797293042","0.0892244103963488"
"Ausbildung/Lehre","2018","35-65 Jahre alt","maennlich","","","",""
"Ausbildung/Lehre","2018","35-65 Jahre alt","weiblich","41","0.00268686159828212","0.00161098524267554","0.0037627379538887"
"Ausbildung/Lehre","2018","66 und älter","maennlich","","","",""
"Ausbildung/Lehre","2018","66 und älter","weiblich","","","",""
"Geringfuegig erwerbstaetig","2018","16-34 Jahre alt","maennlich","286","0.0661171011037097","0.0586543770320413","0.0735798251753781"
"Geringfuegig erwerbstaetig","2018","16-34 Jahre alt","weiblich","332","0.0914306959557854","0.0826309157137889","0.100230476197782"
"Geringfuegig erwerbstaetig","2018","35-65 Jahre alt","maennlich","185","0.0228654206645106","0.019536064550858","0.0261947767781633"
"Geringfuegig erwerbstaetig","2018","35-65 Jahre alt","weiblich","665","0.0727805128710531","0.0673813954096242","0.0781796303324819"
"Geringfuegig erwerbstaetig","2018","66 und älter","maennlich","133","0.0603549770129111","0.0509993242170941","0.069710629808728"
"Geringfuegig erwerbstaetig","2018","66 und älter","weiblich","112","0.0456354598130246","0.0376275455607279","0.0536433740653212"
"Altersteilzeit mit Arbeitszeit Null","2018","16-34 Jahre alt","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2018","16-34 Jahre alt","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2018","35-65 Jahre alt","maennlich","33","0.00626959717621242","0.00451148100331815","0.00802771334910669"
"Altersteilzeit mit Arbeitszeit Null","2018","35-65 Jahre alt","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2018","66 und älter","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2018","66 und älter","weiblich","","","",""
"Freiwilliger Wehrdienst","2018","16-34 Jahre alt","maennlich","","","",""
"Freiwilliger Wehrdienst","2018","16-34 Jahre alt","weiblich","","","",""
"Freiwilliger Wehrdienst","2018","35-65 Jahre alt","maennlich","","","",""
"Freiwilliger Wehrdienst","2018","35-65 Jahre alt","weiblich","","","",""
