"erwst","year","age_gr","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","2016","17-29","weiblich","492","0.294616175057015","0.277440048291907","0.311792301822123"
"voll erwerbstätig","2016","30-45","männlich","2512","0.784223668870095","0.771270078540802","0.797177259199388"
"voll erwerbstätig","2016","30-45","weiblich","1141","0.38706647337608","0.373220676094071","0.40091227065809"
"voll erwerbstätig","2016","46-65","männlich","2927","0.722015703146747","0.70855298351049","0.735478422783004"
"voll erwerbstätig","2016","46-65","weiblich","1469","0.336183079127679","0.322789653812167","0.349576504443191"
"voll erwerbstätig","2016","66","männlich","","","",""
"voll erwerbstätig","2016","66","weiblich","","","",""
"Teilzeit","2016","17-29","männlich","116","0.0605763791638786","0.0515632906648244","0.0695894676629327"
"Teilzeit","2016","17-29","weiblich","162","0.067754999166174","0.0582856550612749","0.077224343271073"
"Teilzeit","2016","30-45","männlich","190","0.0559020805952915","0.0486678759677837","0.0631362852227994"
"Teilzeit","2016","30-45","weiblich","1495","0.313227104851513","0.300042875670137","0.326411334032889"
"Teilzeit","2016","46-65","männlich","189","0.041578648233962","0.0355798704923797","0.0475774259755444"
"Teilzeit","2016","46-65","weiblich","1576","0.319203426040205","0.305986756585658","0.332420095494752"
"Teilzeit","2016","66","männlich","","","",""
"Teilzeit","2016","66","weiblich","","","",""
"nicht erwerbstätig","2016","17-29","männlich","1327","0.36613257316822","0.347930969923314","0.384334176413126"
"nicht erwerbstätig","2016","17-29","weiblich","1461","0.413726873497253","0.395170587634292","0.432283159360213"
"nicht erwerbstätig","2016","30-45","männlich","1024","0.116351470351919","0.106254432127965","0.126448508575872"
"nicht erwerbstätig","2016","30-45","weiblich","1696","0.224332278676677","0.212474529878802","0.236190027474552"
"nicht erwerbstätig","2016","46-65","männlich","1010","0.204128719201036","0.1920165251465","0.216240913255573"
"nicht erwerbstätig","2016","46-65","weiblich","1319","0.254388657752019","0.242040996666122","0.266736318837916"
"nicht erwerbstätig","2016","66","männlich","","","",""
"nicht erwerbstätig","2016","66","weiblich","","","",""
"Andere","2016","17-29","männlich","608","0.231409428393774","0.215475264009399","0.247343592778148"
"Andere","2016","17-29","weiblich","591","0.223901952279558","0.208195741170717","0.239608163388399"
"Andere","2016","30-45","männlich","148","0.0435227801826953","0.0370979165649158","0.0499476438004748"
"Andere","2016","30-45","weiblich","422","0.0753741430957293","0.0678697994517434","0.0828784867397152"
"Andere","2016","46-65","männlich","128","0.0322769294182547","0.0269659942258649","0.0375878646106445"
"Andere","2016","46-65","weiblich","415","0.0902248370800972","0.0821019640048342","0.0983477101553602"
"Andere","2016","66","männlich","","","",""
"Andere","2016","66","weiblich","","","",""
"voll erwerbstätig","2017","17-29","männlich","829","0.351048337624625","0.334658970407463","0.367437704841788"
"voll erwerbstätig","2017","17-29","weiblich","590","0.301399402224633","0.285438336131111","0.317360468318155"
"voll erwerbstätig","2017","30-45","männlich","2661","0.798739132180849","0.786454492294053","0.811023772067644"
"voll erwerbstätig","2017","30-45","weiblich","1215","0.369121311932452","0.355801313950827","0.382441309914078"
"voll erwerbstätig","2017","46-65","männlich","3509","0.729814800726959","0.717515047277947","0.742114554175971"
"voll erwerbstätig","2017","46-65","weiblich","1743","0.340598407071001","0.328156129899546","0.353040684242456"
"voll erwerbstätig","2017","66","männlich","","","",""
"voll erwerbstätig","2017","66","weiblich","","","",""
"Teilzeit","2017","17-29","männlich","148","0.0483522393460684","0.0409864556320927","0.0557180230600442"
"Teilzeit","2017","17-29","weiblich","203","0.0789406549829481","0.069561355664658","0.0883199543012382"
"Teilzeit","2017","30-45","männlich","209","0.0571341872935712","0.0500228177068285","0.0642455568803139"
"Teilzeit","2017","30-45","weiblich","1589","0.328414576720415","0.315451487399347","0.341377666041482"
"Teilzeit","2017","46-65","männlich","219","0.0411225227893401","0.0356222943262875","0.0466227512523927"
"Teilzeit","2017","46-65","weiblich","1862","0.317337035369839","0.305117150314715","0.329556920424964"
"Teilzeit","2017","66","männlich","","","",""
"Teilzeit","2017","66","weiblich","","","",""
"nicht erwerbstätig","2017","17-29","männlich","1575","0.365487964723984","0.348952019563441","0.382023909884528"
"nicht erwerbstätig","2017","17-29","weiblich","1739","0.376411865547562","0.359559657958222","0.393264073136901"
"nicht erwerbstätig","2017","30-45","männlich","1067","0.114403909050455","0.104651350732459","0.12415646736845"
"nicht erwerbstätig","2017","30-45","weiblich","1829","0.223850682272662","0.212345367060317","0.235355997485007"
"nicht erwerbstätig","2017","46-65","männlich","1132","0.193507902376944","0.182565600143702","0.204450204610186"
"nicht erwerbstätig","2017","46-65","weiblich","1506","0.252745762183257","0.241335918250147","0.264155606116366"
"nicht erwerbstätig","2017","66","männlich","","","",""
"nicht erwerbstätig","2017","66","weiblich","","","",""
"Andere","2017","17-29","männlich","706","0.235111458305322","0.220549877444499","0.249673039166145"
"Andere","2017","17-29","weiblich","643","0.243248077244857","0.228324336331213","0.2581718181585"
"Andere","2017","30-45","männlich","155","0.0297227714751256","0.0245195435641067","0.0349259993861445"
"Andere","2017","30-45","weiblich","409","0.0786134290744713","0.0711846750313989","0.0860421831175437"
"Andere","2017","46-65","männlich","147","0.0355547741067566","0.0304256047262282","0.040683943487285"
"Andere","2017","46-65","weiblich","462","0.0893187953759034","0.0818309272908188","0.096806663460988"
"Andere","2017","66","männlich","","","",""
"Andere","2017","66","weiblich","","","",""
"voll erwerbstätig","2018","17-29","männlich","882","0.370453696277701","0.35342073141229","0.387486661143113"
"voll erwerbstätig","2018","17-29","weiblich","583","0.293928042586734","0.277516582217089","0.31033950295638"
"voll erwerbstätig","2018","30-45","männlich","2520","0.815265843123541","0.802900796672753","0.82763088957433"
"voll erwerbstätig","2018","30-45","weiblich","1153","0.376032354357206","0.362126355736991","0.389938352977422"
"voll erwerbstätig","2018","46-65","männlich","3325","0.73077264275421","0.718286809811737","0.743258475696684"
"voll erwerbstätig","2018","46-65","weiblich","1716","0.352695449733457","0.339963241970633","0.365427657496281"
"voll erwerbstätig","2018","66","männlich","","","",""
"voll erwerbstätig","2018","66","weiblich","","","",""
"Teilzeit","2018","17-29","männlich","162","0.0672068720197998","0.0583758909157311","0.0760378531238684"
"Teilzeit","2018","17-29","weiblich","231","0.0899308679021792","0.07962478053138","0.100236955272978"
"Teilzeit","2018","30-45","männlich","251","0.0577696969840741","0.0503360641623824","0.0652033298057657"
"Teilzeit","2018","30-45","weiblich","1497","0.320397060992783","0.307000897921856","0.33379322406371"
"Teilzeit","2018","46-65","männlich","276","0.0485947452234996","0.0425421140113123","0.054647376435687"
"Teilzeit","2018","46-65","weiblich","1827","0.33095889621289","0.318419896618276","0.343497895807505"
"Teilzeit","2018","66","männlich","","","",""
"Teilzeit","2018","66","weiblich","","","",""
"nicht erwerbstätig","2018","17-29","männlich","1286","0.322383254607339","0.305898300297123","0.338868208917555"
"nicht erwerbstätig","2018","17-29","weiblich","1539","0.381150947317621","0.363654772779495","0.398647121855748"
"nicht erwerbstätig","2018","30-45","männlich","856","0.0949305512994705","0.0855912049552504","0.104269897643691"
"nicht erwerbstätig","2018","30-45","weiblich","1640","0.226873904744757","0.214850541208457","0.238897268281056"
"nicht erwerbstätig","2018","46-65","männlich","1116","0.192404862613387","0.18130872957916","0.203500995647613"
"nicht erwerbstätig","2018","46-65","weiblich","1433","0.238464225908471","0.227108726701645","0.249819725115298"
"nicht erwerbstätig","2018","66","männlich","","","",""
"nicht erwerbstätig","2018","66","weiblich","","","",""
"Andere","2018","17-29","männlich","758","0.23995617709516","0.224893757930869","0.25501859625945"
"Andere","2018","17-29","weiblich","607","0.234990142193465","0.219715868325564","0.250264416061367"
"Andere","2018","30-45","männlich","157","0.032033908592914","0.0264233311010286","0.0376444860847993"
"Andere","2018","30-45","weiblich","371","0.0766966799052541","0.0690571080453754","0.0843362517651327"
"Andere","2018","46-65","männlich","131","0.0282277494089036","0.0235655895710783","0.0328899092467289"
"Andere","2018","46-65","weiblich","434","0.0778814281451814","0.0707404155949622","0.0850224406954006"
"Andere","2018","66","männlich","","","",""
"Andere","2018","66","weiblich","","","",""
"voll erwerbstätig","2019","17-29","männlich","822","0.371238553011254","0.35302837314808","0.389448732874427"
"voll erwerbstätig","2019","17-29","weiblich","531","0.306508561981658","0.288941666063643","0.324075457899672"
"voll erwerbstätig","2019","30-45","männlich","2551","0.801596396030235","0.788695836263535","0.814496955796935"
"voll erwerbstätig","2019","30-45","weiblich","1167","0.372790787596021","0.358341325234916","0.387240249957126"
"voll erwerbstätig","2019","46-65","männlich","4026","0.732093326206997","0.720388061988891","0.743798590425104"
"voll erwerbstätig","2019","46-65","weiblich","1886","0.35129796098942","0.338761327208663","0.363834594770178"
"voll erwerbstätig","2019","66","männlich","","","",""
"voll erwerbstätig","2019","66","weiblich","","","",""
"Teilzeit","2019","17-29","männlich","164","0.0549226738364963","0.0463354208956095","0.0635099267773831"
"Teilzeit","2019","17-29","weiblich","247","0.128249677794429","0.115509444792974","0.140989910795884"
"Teilzeit","2019","30-45","männlich","269","0.0807939623642677","0.0719783641806647","0.0896095605478707"
"Teilzeit","2019","30-45","weiblich","1382","0.337659171904274","0.323527520140986","0.351790823667562"
"Teilzeit","2019","46-65","männlich","275","0.0486603302524079","0.0429736139791457","0.05434704652567"
"Teilzeit","2019","46-65","weiblich","1926","0.33678568781901","0.324374188381596","0.349197187256425"
"Teilzeit","2019","66","männlich","","","",""
"Teilzeit","2019","66","weiblich","","","",""
"nicht erwerbstätig","2019","17-29","männlich","1022","0.332113703306938","0.314362025308474","0.349865381305402"
"nicht erwerbstätig","2019","17-29","weiblich","1288","0.356712733482432","0.338460544583893","0.374964922380971"
"nicht erwerbstätig","2019","30-45","männlich","711","0.0924898626432633","0.0831179397132398","0.101861785573287"
"nicht erwerbstätig","2019","30-45","weiblich","1443","0.223994128170601","0.211535686918375","0.236452569422828"
"nicht erwerbstätig","2019","46-65","männlich","1053","0.186914393427439","0.176610633278755","0.197218153576124"
"nicht erwerbstätig","2019","46-65","weiblich","1328","0.23604751308153","0.224895497115009","0.247199529048051"
"nicht erwerbstätig","2019","66","männlich","","","",""
"nicht erwerbstätig","2019","66","weiblich","","","",""
"Andere","2019","17-29","männlich","696","0.241725069845312","0.225588213105073","0.257861926585551"
"Andere","2019","17-29","weiblich","580","0.208529026741481","0.193049633787185","0.224008419695777"
"Andere","2019","30-45","männlich","140","0.0251197789622338","0.0200575773806335","0.030181980543834"
"Andere","2019","30-45","weiblich","310","0.0655559123291038","0.0581599365343772","0.0729518881238304"
"Andere","2019","46-65","männlich","145","0.0323319501131556","0.0276569095634378","0.0370069906628734"
"Andere","2019","46-65","weiblich","430","0.075868838110039","0.0689150889979688","0.0828225872221093"
"Andere","2019","66","männlich","","","",""
"Andere","2019","66","weiblich","","","",""
"voll erwerbstätig","2020","17-29","männlich","1118","0.366183235491077","0.349163810891619","0.383202660090535"
"voll erwerbstätig","2020","17-29","weiblich","653","0.291469562313411","0.27488414806208","0.308054976564743"
"voll erwerbstätig","2020","30-45","männlich","2959","0.790336348422675","0.777997473611237","0.802675223234112"
"voll erwerbstätig","2020","30-45","weiblich","1272","0.371059613568132","0.356670609730937","0.385448617405326"
"voll erwerbstätig","2020","46-65","männlich","3702","0.738080235498348","0.726090576984747","0.750069894011949"
"voll erwerbstätig","2020","46-65","weiblich","1822","0.356904893952398","0.344088799739461","0.369720988165336"
"voll erwerbstätig","2020","66","männlich","","","",""
"voll erwerbstätig","2020","66","weiblich","","","",""
"Teilzeit","2020","17-29","männlich","168","0.0597179254383425","0.0513465808749394","0.0680892700017456"
"Teilzeit","2020","17-29","weiblich","243","0.105403218186035","0.0941961745151021","0.116610261856967"
"Teilzeit","2020","30-45","männlich","281","0.0750990582865599","0.0671104180459324","0.0830876985271874"
"Teilzeit","2020","30-45","weiblich","1331","0.363159318191542","0.348835192005734","0.37748344437735"
"Teilzeit","2020","46-65","männlich","296","0.0497613693901776","0.0438316602284304","0.0556910785519248"
"Teilzeit","2020","46-65","weiblich","1868","0.339082185736462","0.326418268797259","0.351746102675665"
"Teilzeit","2020","66","männlich","","","",""
"Teilzeit","2020","66","weiblich","","","",""
"nicht erwerbstätig","2020","17-29","männlich","1101","0.348222767453555","0.331392463569339","0.365053071337772"
"nicht erwerbstätig","2020","17-29","weiblich","1385","0.375429361639853","0.357756561650566","0.39310216162914"
"nicht erwerbstätig","2020","30-45","männlich","770","0.104595300997914","0.0953190224987732","0.113871579497056"
"nicht erwerbstätig","2020","30-45","weiblich","1456","0.21175521771594","0.1995863055809","0.223924129850981"
"nicht erwerbstätig","2020","46-65","männlich","1035","0.185567155945192","0.174966100996051","0.196168210894332"
"nicht erwerbstätig","2020","46-65","weiblich","1314","0.232441854723942","0.221142473901549","0.243741235546335"
"nicht erwerbstätig","2020","66","männlich","","","",""
"nicht erwerbstätig","2020","66","weiblich","","","",""
"Andere","2020","17-29","männlich","691","0.225876071617025","0.21110356673501","0.24064857649904"
"Andere","2020","17-29","weiblich","603","0.227697857860701","0.212393202471374","0.243002513250028"
"Andere","2020","30-45","männlich","171","0.0299692922928509","0.0248010960937983","0.0351374884919036"
"Andere","2020","30-45","weiblich","271","0.0540258505243855","0.0472922928623489","0.060759408186422"
"Andere","2020","46-65","männlich","133","0.0265912391662829","0.0222040354245771","0.0309784429079887"
"Andere","2020","46-65","weiblich","364","0.0715710655871977","0.064675261532566","0.0784668696418294"
"Andere","2020","66","männlich","","","",""
"Andere","2020","66","weiblich","","","",""
