"erwst","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2010","Bayern","Laendlicher Raum","784","0.3952835863338","0.374347941293824","0.416219231373776"
"nicht erwerbstätig","2010","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2010","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2010","Berlin","Staedtischer Raum","409","0.435218062384176","0.403388256510766","0.467047868257585"
"nicht erwerbstätig","2010","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2010","Brandenburg","Staedtischer Raum","27","","",""
"nicht erwerbstätig","2010","Brandenburg","Laendlicher Raum","440","0.518666817713974","0.486005373940418","0.551328261487529"
"nicht erwerbstätig","2010","Mecklenburg-Vorpommern","Staedtischer Raum","36","0.48393553840169","0.376424073521174","0.591447003282206"
"nicht erwerbstätig","2010","Mecklenburg-Vorpommern","Laendlicher Raum","225","","",""
"nicht erwerbstätig","2010","Sachsen","Staedtischer Raum","406","0.493638141063151","0.46068044795665","0.526595834169652"
"nicht erwerbstätig","2010","Sachsen","Laendlicher Raum","320","0.410291420930129","0.376375208117821","0.444207633742437"
"nicht erwerbstätig","2010","Sachsen-Anhalt","Staedtischer Raum","90","0.565981506190111","0.489184668407706","0.642778343972517"
"nicht erwerbstätig","2010","Sachsen-Anhalt","Laendlicher Raum","318","0.453768811356475","0.418185632887656","0.489351989825294"
"nicht erwerbstätig","2010","Thueringen","Staedtischer Raum","133","","",""
"nicht erwerbstätig","2010","Thueringen","Laendlicher Raum","283","","",""
"Andere","2010","Schleswig-Holstein","Staedtischer Raum","20","","",""
"Andere","2010","Schleswig-Holstein","Laendlicher Raum","57","0.117347817750995","0.0884358984411721","0.146259737060818"
"Andere","2010","Hamburg","Staedtischer Raum","33","0.0583655741246932","0.0351582748747903","0.0815728733745962"
"Andere","2010","Hamburg","Laendlicher Raum","","","",""
"Andere","2010","Niedersachsen","Staedtischer Raum","96","0.0764721174265088","0.060106969622898","0.0928372652301197"
"Andere","2010","Niedersachsen","Laendlicher Raum","118","","",""
"Andere","2010","Bremen","Staedtischer Raum","6","0.0252509698471566","0.00194007719655009","0.048561862497763"
"Andere","2010","Bremen","Laendlicher Raum","","","",""
"Andere","2010","Nordrhein-Westfalen","Staedtischer Raum","438","0.093942468917369","0.0858026754672197","0.102082262367518"
"Andere","2010","Nordrhein-Westfalen","Laendlicher Raum","16","","",""
"Andere","2010","Hessen","Staedtischer Raum","121","","",""
"Andere","2010","Hessen","Laendlicher Raum","29","","",""
"Andere","2010","Rheinland-Pfalz,Saarland","Staedtischer Raum","89","0.0946101500427457","0.0766489776416702","0.112571322443821"
"Andere","2010","Rheinland-Pfalz,Saarland","Laendlicher Raum","41","0.126972524281024","0.0915827766769043","0.162362271885143"
"Andere","2010","Baden-Wuerttemberg","Staedtischer Raum","231","","",""
"Andere","2010","Baden-Wuerttemberg","Laendlicher Raum","37","0.159254786107051","0.117140684512522","0.20136888770158"
"Andere","2010","Bayern","Staedtischer Raum","110","","",""
"Andere","2010","Bayern","Laendlicher Raum","220","","",""
"Andere","2010","Saarland","Staedtischer Raum","","","",""
"Andere","2010","Saarland","Laendlicher Raum","","","",""
"Andere","2010","Berlin","Staedtischer Raum","66","0.0711200728886691","0.0546188541858188","0.0876212915915194"
"Andere","2010","Berlin","Laendlicher Raum","","","",""
"Andere","2010","Brandenburg","Staedtischer Raum","3","","",""
"Andere","2010","Brandenburg","Laendlicher Raum","59","0.0493495099113707","0.0351909166635647","0.0635081031591767"
"Andere","2010","Mecklenburg-Vorpommern","Staedtischer Raum","9","0.063791818072744","0.0112170033521769","0.116366632793311"
"Andere","2010","Mecklenburg-Vorpommern","Laendlicher Raum","47","0.0806577366185555","0.0571849609746289","0.104130512262482"
"Andere","2010","Sachsen","Staedtischer Raum","63","0.0802809525067229","0.0623684688461283","0.0981934361673175"
"Andere","2010","Sachsen","Laendlicher Raum","44","0.0478970000593492","0.033172568628848","0.0626214314898504"
"Andere","2010","Sachsen-Anhalt","Staedtischer Raum","8","0.0412270161934116","0.010420900248348","0.0720331321384752"
"Andere","2010","Sachsen-Anhalt","Laendlicher Raum","47","0.0730780976396364","0.054476323816741","0.0916798714625317"
"Andere","2010","Thueringen","Staedtischer Raum","22","","",""
"Andere","2010","Thueringen","Laendlicher Raum","36","0.0523132727278548","0.0349951994601466","0.069631345995563"
"voll erwerbstätig","2011","Schleswig-Holstein","Staedtischer Raum","108","","",""
"voll erwerbstätig","2011","Schleswig-Holstein","Laendlicher Raum","234","","",""
"voll erwerbstätig","2011","Hamburg","Staedtischer Raum","159","","",""
"voll erwerbstätig","2011","Hamburg","Laendlicher Raum","","","",""
"voll erwerbstätig","2011","Niedersachsen","Staedtischer Raum","405","0.36369394386825","0.336211147333148","0.391176740403352"
"voll erwerbstätig","2011","Niedersachsen","Laendlicher Raum","545","0.391340745978216","0.366740647571363","0.415940844385068"
"voll erwerbstätig","2011","Bremen","Staedtischer Raum","58","0.290221878364383","0.22635530661677","0.354088450111997"
"voll erwerbstätig","2011","Bremen","Laendlicher Raum","","","",""
"voll erwerbstätig","2011","Nordrhein-Westfalen","Staedtischer Raum","1997","","",""
"voll erwerbstätig","2011","Nordrhein-Westfalen","Laendlicher Raum","53","0.303752327680572","0.234212255742983","0.373292399618161"
"voll erwerbstätig","2011","Hessen","Staedtischer Raum","620","0.410436922201201","0.386326089534699","0.434547754867703"
"voll erwerbstätig","2011","Hessen","Laendlicher Raum","147","","",""
"voll erwerbstätig","2011","Rheinland-Pfalz,Saarland","Staedtischer Raum","435","0.373585957738793","0.346123716520069","0.401048198957516"
"voll erwerbstätig","2011","Rheinland-Pfalz,Saarland","Laendlicher Raum","175","","",""
"voll erwerbstätig","2011","Baden-Wuerttemberg","Staedtischer Raum","1282","","",""
"voll erwerbstätig","2011","Baden-Wuerttemberg","Laendlicher Raum","149","","",""
"voll erwerbstätig","2011","Bayern","Staedtischer Raum","737","0.424361373348864","0.402242312828173","0.446480433869554"
"voll erwerbstätig","2011","Bayern","Laendlicher Raum","1007","","",""
"voll erwerbstätig","2011","Saarland","Staedtischer Raum","","","",""
"voll erwerbstätig","2011","Saarland","Laendlicher Raum","","","",""
"voll erwerbstätig","2011","Berlin","Staedtischer Raum","383","0.375513435666612","0.345939864680084","0.40508700665314"
"voll erwerbstätig","2011","Berlin","Laendlicher Raum","","","",""
"voll erwerbstätig","2011","Brandenburg","Staedtischer Raum","46","0.54220312191253","0.43927258063854","0.645133663186521"
"voll erwerbstätig","2011","Brandenburg","Laendlicher Raum","390","0.390317140974911","0.361033148050308","0.419601133899515"
"voll erwerbstätig","2011","Mecklenburg-Vorpommern","Staedtischer Raum","26","","",""
"voll erwerbstätig","2011","Mecklenburg-Vorpommern","Laendlicher Raum","220","","",""
"voll erwerbstätig","2011","Sachsen","Staedtischer Raum","374","0.38235379428588","0.351912764771563","0.412794823800197"
"voll erwerbstätig","2011","Sachsen","Laendlicher Raum","379","0.449997938954933","0.417165645619363","0.482830232290503"
"voll erwerbstätig","2011","Sachsen-Anhalt","Staedtischer Raum","74","0.325886939606749","0.264643908019396","0.387129971194101"
"voll erwerbstätig","2011","Sachsen-Anhalt","Laendlicher Raum","372","0.423922708481455","0.391510689824134","0.456334727138776"
"voll erwerbstätig","2011","Thueringen","Staedtischer Raum","150","","",""
"voll erwerbstätig","2011","Thueringen","Laendlicher Raum","288","","",""
"Teilzeit","2011","Schleswig-Holstein","Staedtischer Raum","51","0.124355479322624","0.0873825587420844","0.161328399903163"
"Teilzeit","2011","Schleswig-Holstein","Laendlicher Raum","84","0.0881816841587728","0.06722059820402","0.109142770113526"
"Teilzeit","2011","Hamburg","Staedtischer Raum","63","0.0819353373857531","0.0561912734599704","0.107679401311536"
"Teilzeit","2011","Hamburg","Laendlicher Raum","","","",""
"Teilzeit","2011","Niedersachsen","Staedtischer Raum","190","","",""
"Teilzeit","2011","Niedersachsen","Laendlicher Raum","213","","",""
"Teilzeit","2011","Bremen","Staedtischer Raum","34","0.0871463753421041","0.0474571646223688","0.126835586061839"
"Teilzeit","2011","Bremen","Laendlicher Raum","","","",""
"Teilzeit","2011","Nordrhein-Westfalen","Staedtischer Raum","778","0.113436030723523","0.105181600304804","0.121690461142243"
"Teilzeit","2011","Nordrhein-Westfalen","Laendlicher Raum","27","","",""
"Teilzeit","2011","Hessen","Staedtischer Raum","238","","",""
"Teilzeit","2011","Hessen","Laendlicher Raum","65","0.123741101090892","0.0919836034831311","0.155498598698652"
"Teilzeit","2011","Rheinland-Pfalz,Saarland","Staedtischer Raum","159","","",""
"Teilzeit","2011","Rheinland-Pfalz,Saarland","Laendlicher Raum","53","0.10176632967","0.0735803147586671","0.129952344581333"
"Teilzeit","2011","Baden-Wuerttemberg","Staedtischer Raum","452","0.0968109101987279","0.0865736069726974","0.107048213424758"
"Teilzeit","2011","Baden-Wuerttemberg","Laendlicher Raum","68","0.137989129679282","0.104523668177884","0.17145459118068"
"Teilzeit","2011","Bayern","Staedtischer Raum","296","","",""
"Teilzeit","2011","Bayern","Laendlicher Raum","385","0.115221797231426","0.102958362301159","0.127485232161694"
"Teilzeit","2011","Saarland","Staedtischer Raum","","","",""
"Teilzeit","2011","Saarland","Laendlicher Raum","","","",""
"Teilzeit","2011","Berlin","Staedtischer Raum","142","","",""
"Teilzeit","2011","Berlin","Laendlicher Raum","","","",""
"Teilzeit","2011","Brandenburg","Staedtischer Raum","10","","",""
"Teilzeit","2011","Brandenburg","Laendlicher Raum","101","","",""
"Teilzeit","2011","Mecklenburg-Vorpommern","Staedtischer Raum","5","0.0334362373031305","-0.00867742641748906","0.07554990102375"
"Teilzeit","2011","Mecklenburg-Vorpommern","Laendlicher Raum","66","0.111790566385921","0.0865349618810395","0.137046170890802"
"Teilzeit","2011","Sachsen","Staedtischer Raum","119","","",""
"Teilzeit","2011","Sachsen","Laendlicher Raum","115","","",""
"Teilzeit","2011","Sachsen-Anhalt","Staedtischer Raum","14","","",""
"Teilzeit","2011","Sachsen-Anhalt","Laendlicher Raum","75","0.055376635678007","0.0403758161268289","0.0703774552291851"
"Teilzeit","2011","Thueringen","Staedtischer Raum","48","0.111308976548384","0.0790873069683866","0.143530646128381"
"Teilzeit","2011","Thueringen","Laendlicher Raum","87","0.0821295878544944","0.062466682484891","0.101792493224098"
"nicht erwerbstätig","2011","Schleswig-Holstein","Staedtischer Raum","123","","",""
"nicht erwerbstätig","2011","Schleswig-Holstein","Laendlicher Raum","307","0.471691327691744","0.434789893615299","0.50859276176819"
"nicht erwerbstätig","2011","Hamburg","Staedtischer Raum","183","","",""
"nicht erwerbstätig","2011","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2011","Niedersachsen","Staedtischer Raum","499","0.465659800343016","0.437162536876781","0.49415706380925"
"nicht erwerbstätig","2011","Niedersachsen","Laendlicher Raum","616","0.417640675954114","0.392782508625521","0.442498843282707"
"nicht erwerbstätig","2011","Bremen","Staedtischer Raum","90","0.524555867719748","0.454282163443578","0.594829571995917"
"nicht erwerbstätig","2011","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2011","Nordrhein-Westfalen","Staedtischer Raum","2391","","",""
"nicht erwerbstätig","2011","Nordrhein-Westfalen","Laendlicher Raum","72","0.444923357476391","0.369776204868392","0.520070510084389"
"nicht erwerbstätig","2011","Hessen","Staedtischer Raum","613","0.407589766199278","0.383504759531942","0.431674772866614"
"nicht erwerbstätig","2011","Hessen","Laendlicher Raum","157","","",""
"nicht erwerbstätig","2011","Rheinland-Pfalz,Saarland","Staedtischer Raum","503","0.470827127550841","0.442491065929789","0.499163189171892"
"nicht erwerbstätig","2011","Rheinland-Pfalz,Saarland","Laendlicher Raum","168","","",""
"nicht erwerbstätig","2011","Baden-Wuerttemberg","Staedtischer Raum","1223","","",""
"nicht erwerbstätig","2011","Baden-Wuerttemberg","Laendlicher Raum","147","","",""
"nicht erwerbstätig","2011","Bayern","Staedtischer Raum","762","0.420505223434583","0.398413263349263","0.442597183519903"
"nicht erwerbstätig","2011","Bayern","Laendlicher Raum","948","0.38261223124379","0.363944736557301","0.401279725930279"
"nicht erwerbstätig","2011","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2011","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2011","Berlin","Staedtischer Raum","448","0.456350663702555","0.42593213157296","0.486769195832151"
"nicht erwerbstätig","2011","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2011","Brandenburg","Staedtischer Raum","31","0.355930530568912","0.257012419671924","0.4548486414659"
"nicht erwerbstätig","2011","Brandenburg","Laendlicher Raum","500","0.483100379536961","0.453102449724106","0.513098309349817"
"nicht erwerbstätig","2011","Mecklenburg-Vorpommern","Staedtischer Raum","35","0.518123438478529","0.401070157364747","0.63517671959231"
"nicht erwerbstätig","2011","Mecklenburg-Vorpommern","Laendlicher Raum","276","","",""
"nicht erwerbstätig","2011","Sachsen","Staedtischer Raum","431","0.468843829782393","0.43758433440086","0.500103325163927"
"nicht erwerbstätig","2011","Sachsen","Laendlicher Raum","350","0.399862140544869","0.36753297804519","0.432191303044547"
"nicht erwerbstätig","2011","Sachsen-Anhalt","Staedtischer Raum","122","","",""
"nicht erwerbstätig","2011","Sachsen-Anhalt","Laendlicher Raum","381","0.437303844198563","0.404768831302336","0.46983885709479"
"nicht erwerbstätig","2011","Thueringen","Staedtischer Raum","141","","",""
"nicht erwerbstätig","2011","Thueringen","Laendlicher Raum","325","0.503601585535137","0.46779475182341","0.539408419246865"
"Andere","2011","Schleswig-Holstein","Staedtischer Raum","24","","",""
"Andere","2011","Schleswig-Holstein","Laendlicher Raum","78","0.0959759082407278","0.0742017414152141","0.117750075066242"
"Andere","2011","Hamburg","Staedtischer Raum","31","0.0494916717604039","0.0291330266634891","0.0698503168573187"
"Andere","2011","Hamburg","Laendlicher Raum","","","",""
"Andere","2011","Niedersachsen","Staedtischer Raum","83","0.0561338002536671","0.0429837534338194","0.0692838470735147"
"Andere","2011","Niedersachsen","Laendlicher Raum","138","","",""
"Andere","2011","Bremen","Staedtischer Raum","12","","",""
"Andere","2011","Bremen","Laendlicher Raum","","","",""
"Andere","2011","Nordrhein-Westfalen","Staedtischer Raum","504","0.0857282762199238","0.0784411506818792","0.0930154017579684"
"Andere","2011","Nordrhein-Westfalen","Laendlicher Raum","16","","",""
"Andere","2011","Hessen","Staedtischer Raum","128","","",""
"Andere","2011","Hessen","Laendlicher Raum","44","0.107357348368179","0.077501613153298","0.137213083583061"
"Andere","2011","Rheinland-Pfalz,Saarland","Staedtischer Raum","95","0.0721706290675764","0.0574805454845652","0.0868607126505875"
"Andere","2011","Rheinland-Pfalz,Saarland","Laendlicher Raum","46","0.0961428763487657","0.0686610618107272","0.123624690886804"
"Andere","2011","Baden-Wuerttemberg","Staedtischer Raum","248","","",""
"Andere","2011","Baden-Wuerttemberg","Laendlicher Raum","44","0.104749007958988","0.0750347168192502","0.134463299098725"
"Andere","2011","Bayern","Staedtischer Raum","123","","",""
"Andere","2011","Bayern","Laendlicher Raum","264","","",""
"Andere","2011","Saarland","Staedtischer Raum","","","",""
"Andere","2011","Saarland","Laendlicher Raum","","","",""
"Andere","2011","Berlin","Staedtischer Raum","57","0.0670136352906812","0.0517432949738614","0.0822839756075009"
"Andere","2011","Berlin","Laendlicher Raum","","","",""
"Andere","2011","Brandenburg","Staedtischer Raum","3","","",""
"Andere","2011","Brandenburg","Laendlicher Raum","75","0.0564375595722968","0.0425847161898675","0.0702904029547262"
"Andere","2011","Mecklenburg-Vorpommern","Staedtischer Raum","4","0.095237223671251","0.0264718517012606","0.164002595641241"
"Andere","2011","Mecklenburg-Vorpommern","Laendlicher Raum","36","0.06940517349762","0.0490359844912251","0.089774362504015"
"Andere","2011","Sachsen","Staedtischer Raum","55","0.0591294709134507","0.0443546007114144","0.0739043411154869"
"Andere","2011","Sachsen","Laendlicher Raum","38","0.0483228205666394","0.0341702684114556","0.0624753727218233"
"Andere","2011","Sachsen-Anhalt","Staedtischer Raum","15","","",""
"Andere","2011","Sachsen-Anhalt","Laendlicher Raum","65","0.0833968116419744","0.0652630556713318","0.101530567612617"
"Andere","2011","Thueringen","Staedtischer Raum","27","","",""
"Andere","2011","Thueringen","Laendlicher Raum","49","0.0561676571599399","0.0396785263057223","0.0726567880141575"
"voll erwerbstätig","2012","Schleswig-Holstein","Staedtischer Raum","96","0.304800871532994","0.251820889851224","0.357780853214764"
"voll erwerbstätig","2012","Schleswig-Holstein","Laendlicher Raum","222","","",""
"voll erwerbstätig","2012","Hamburg","Staedtischer Raum","164","","",""
"voll erwerbstätig","2012","Hamburg","Laendlicher Raum","","","",""
"voll erwerbstätig","2012","Niedersachsen","Staedtischer Raum","368","0.365325201886959","0.336580741917134","0.394069661856783"
"voll erwerbstätig","2012","Niedersachsen","Laendlicher Raum","563","0.377058945525368","0.352908172555867","0.401209718494868"
"voll erwerbstätig","2012","Bremen","Staedtischer Raum","60","0.32630458478468","0.261162007529935","0.391447162039425"
"voll erwerbstätig","2012","Bremen","Laendlicher Raum","","","",""
"voll erwerbstätig","2012","Nordrhein-Westfalen","Staedtischer Raum","1952","","",""
"voll erwerbstätig","2012","Nordrhein-Westfalen","Laendlicher Raum","46","0.322065730858781","0.247536666429454","0.396594795288108"
"voll erwerbstätig","2012","Hessen","Staedtischer Raum","601","0.416156251926121","0.391416821429424","0.440895682422818"
"voll erwerbstätig","2012","Hessen","Laendlicher Raum","145","","",""
"voll erwerbstätig","2012","Rheinland-Pfalz,Saarland","Staedtischer Raum","449","0.411861078533595","0.383909422271293","0.439812734795897"
"voll erwerbstätig","2012","Rheinland-Pfalz,Saarland","Laendlicher Raum","152","","",""
"voll erwerbstätig","2012","Baden-Wuerttemberg","Staedtischer Raum","1208","","",""
"voll erwerbstätig","2012","Baden-Wuerttemberg","Laendlicher Raum","136","","",""
"voll erwerbstätig","2012","Bayern","Staedtischer Raum","721","0.409990057956527","0.387656496131619","0.432323619781434"
"voll erwerbstätig","2012","Bayern","Laendlicher Raum","984","0.405710233731216","0.386803283035224","0.424617184427208"
"voll erwerbstätig","2012","Saarland","Staedtischer Raum","","","",""
"voll erwerbstätig","2012","Saarland","Laendlicher Raum","","","",""
"voll erwerbstätig","2012","Berlin","Staedtischer Raum","393","0.388719966915331","0.359333381432402","0.41810655239826"
"voll erwerbstätig","2012","Berlin","Laendlicher Raum","","","",""
"voll erwerbstätig","2012","Brandenburg","Staedtischer Raum","39","0.53818324189775","0.432817653983631","0.64354882981187"
"voll erwerbstätig","2012","Brandenburg","Laendlicher Raum","379","0.378864157658516","0.349123011659624","0.408605303657408"
"voll erwerbstätig","2012","Mecklenburg-Vorpommern","Staedtischer Raum","23","","",""
"voll erwerbstätig","2012","Mecklenburg-Vorpommern","Laendlicher Raum","219","","",""
"voll erwerbstätig","2012","Sachsen","Staedtischer Raum","367","0.398313554419608","0.36718320860131","0.429443900237906"
"voll erwerbstätig","2012","Sachsen","Laendlicher Raum","370","0.395533454220463","0.36397175502366","0.427095153417266"
"voll erwerbstätig","2012","Sachsen-Anhalt","Staedtischer Raum","71","0.273034942631809","0.21306328621165","0.333006599051969"
"voll erwerbstätig","2012","Sachsen-Anhalt","Laendlicher Raum","334","0.385029838534947","0.352064345330072","0.417995331739821"
"voll erwerbstätig","2012","Thueringen","Staedtischer Raum","126","","",""
"voll erwerbstätig","2012","Thueringen","Laendlicher Raum","299","","",""
"Teilzeit","2012","Schleswig-Holstein","Staedtischer Raum","55","0.138725155492615","0.0989421505596015","0.178508160425629"
"Teilzeit","2012","Schleswig-Holstein","Laendlicher Raum","100","","",""
"Teilzeit","2012","Hamburg","Staedtischer Raum","56","0.0625771055993522","0.0400232008620102","0.0851310103366941"
"Teilzeit","2012","Hamburg","Laendlicher Raum","","","",""
"Teilzeit","2012","Niedersachsen","Staedtischer Raum","170","","",""
"Teilzeit","2012","Niedersachsen","Laendlicher Raum","205","","",""
"Teilzeit","2012","Bremen","Staedtischer Raum","37","0.0695480997734783","0.0342044698901538","0.104891729656803"
"Teilzeit","2012","Bremen","Laendlicher Raum","","","",""
"Teilzeit","2012","Nordrhein-Westfalen","Staedtischer Raum","813","0.111532539828459","0.103220763439521","0.119844316217396"
"Teilzeit","2012","Nordrhein-Westfalen","Laendlicher Raum","24","","",""
"Teilzeit","2012","Hessen","Staedtischer Raum","217","","",""
"Teilzeit","2012","Hessen","Laendlicher Raum","67","0.122692290391613","0.0912028695286559","0.154181711254571"
"Teilzeit","2012","Rheinland-Pfalz,Saarland","Staedtischer Raum","166","","",""
"Teilzeit","2012","Rheinland-Pfalz,Saarland","Laendlicher Raum","61","0.123509853097487","0.091739371020564","0.155280335174411"
"Teilzeit","2012","Baden-Wuerttemberg","Staedtischer Raum","439","0.107775035591488","0.0967227150889967","0.118827356093979"
"Teilzeit","2012","Baden-Wuerttemberg","Laendlicher Raum","52","0.110147186418318","0.0788339272972035","0.141460445539433"
"Teilzeit","2012","Bayern","Staedtischer Raum","278","","",""
"Teilzeit","2012","Bayern","Laendlicher Raum","416","0.129673254241921","0.11673782768775","0.142608680796093"
"Teilzeit","2012","Saarland","Staedtischer Raum","","","",""
"Teilzeit","2012","Saarland","Laendlicher Raum","","","",""
"Teilzeit","2012","Berlin","Staedtischer Raum","141","","",""
"Teilzeit","2012","Berlin","Laendlicher Raum","","","",""
"Teilzeit","2012","Brandenburg","Staedtischer Raum","12","","",""
"Teilzeit","2012","Brandenburg","Laendlicher Raum","87","0.0763946842804084","0.060109321962595","0.0926800465982217"
"Teilzeit","2012","Mecklenburg-Vorpommern","Staedtischer Raum","2","","",""
"Teilzeit","2012","Mecklenburg-Vorpommern","Laendlicher Raum","62","0.0917904396305517","0.0684133176706342","0.115167561590469"
"Teilzeit","2012","Sachsen","Staedtischer Raum","115","","",""
"Teilzeit","2012","Sachsen","Laendlicher Raum","135","","",""
"Teilzeit","2012","Sachsen-Anhalt","Staedtischer Raum","17","","",""
"Teilzeit","2012","Sachsen-Anhalt","Laendlicher Raum","95","0.0834188610539277","0.0646860501961011","0.102151671911754"
"Teilzeit","2012","Thueringen","Staedtischer Raum","40","0.104841993006925","0.072182666446083","0.137501319567767"
"Teilzeit","2012","Thueringen","Laendlicher Raum","85","0.0848037915928279","0.0649450404104655","0.10466254277519"
"nicht erwerbstätig","2012","Schleswig-Holstein","Staedtischer Raum","116","","",""
"nicht erwerbstätig","2012","Schleswig-Holstein","Laendlicher Raum","294","","",""
"nicht erwerbstätig","2012","Hamburg","Staedtischer Raum","185","","",""
"nicht erwerbstätig","2012","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","2012","Niedersachsen","Staedtischer Raum","446","0.442121305251053","0.412474403071833","0.471768207430272"
"nicht erwerbstätig","2012","Niedersachsen","Laendlicher Raum","631","0.432971097508666","0.408280307519692","0.45766188749764"
"nicht erwerbstätig","2012","Bremen","Staedtischer Raum","86","0.529779964217387","0.460434208920853","0.59912571951392"
"nicht erwerbstätig","2012","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","2012","Nordrhein-Westfalen","Staedtischer Raum","2227","","",""
"nicht erwerbstätig","2012","Nordrhein-Westfalen","Laendlicher Raum","68","0.473800467731399","0.394160222475366","0.553440712987432"
"nicht erwerbstätig","2012","Hessen","Staedtischer Raum","589","0.402703482225257","0.3780884248106","0.427318539639915"
"nicht erwerbstätig","2012","Hessen","Laendlicher Raum","168","","",""
"nicht erwerbstätig","2012","Rheinland-Pfalz,Saarland","Staedtischer Raum","499","0.431085620194825","0.402960302685169","0.459210937704482"
"nicht erwerbstätig","2012","Rheinland-Pfalz,Saarland","Laendlicher Raum","160","","",""
"nicht erwerbstätig","2012","Baden-Wuerttemberg","Staedtischer Raum","1106","","",""
"nicht erwerbstätig","2012","Baden-Wuerttemberg","Laendlicher Raum","146","","",""
"nicht erwerbstätig","2012","Bayern","Staedtischer Raum","710","0.415119546195876","0.392744609824658","0.437494482567093"
"nicht erwerbstätig","2012","Bayern","Laendlicher Raum","927","0.381545297531212","0.362841000732868","0.400249594329555"
"nicht erwerbstätig","2012","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","2012","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","2012","Berlin","Staedtischer Raum","462","0.460083363190992","0.430036978941045","0.49012974744094"
"nicht erwerbstätig","2012","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","2012","Brandenburg","Staedtischer Raum","28","","",""
"nicht erwerbstätig","2012","Brandenburg","Laendlicher Raum","488","0.493947902791588","0.463295760668878","0.524600044914297"
"nicht erwerbstätig","2012","Mecklenburg-Vorpommern","Staedtischer Raum","28","","",""
"nicht erwerbstätig","2012","Mecklenburg-Vorpommern","Laendlicher Raum","261","","",""
"nicht erwerbstätig","2012","Sachsen","Staedtischer Raum","405","0.441646658483422","0.410069116399563","0.473224200567281"
"nicht erwerbstätig","2012","Sachsen","Laendlicher Raum","371","0.435658483924576","0.403652828986841","0.46766413886231"
"nicht erwerbstätig","2012","Sachsen-Anhalt","Staedtischer Raum","111","","",""
"nicht erwerbstätig","2012","Sachsen-Anhalt","Laendlicher Raum","356","0.470230271487752","0.436417231097752","0.504043311877752"
"nicht erwerbstätig","2012","Thueringen","Staedtischer Raum","140","","",""
"nicht erwerbstätig","2012","Thueringen","Laendlicher Raum","333","0.485114771964219","0.449488969214698","0.520740574713739"
"Andere","2012","Schleswig-Holstein","Staedtischer Raum","23","","",""
"Andere","2012","Schleswig-Holstein","Laendlicher Raum","99","0.115619603748499","0.0921810742036494","0.139058133293349"
"Andere","2012","Hamburg","Staedtischer Raum","38","0.0796459172508551","0.0544340240574274","0.104857810444283"
"Andere","2012","Hamburg","Laendlicher Raum","","","",""
"Andere","2012","Niedersachsen","Staedtischer Raum","94","0.0791355667110837","0.0630208595175784","0.0952502739045891"
"Andere","2012","Niedersachsen","Laendlicher Raum","148","","",""
"Andere","2012","Bremen","Staedtischer Raum","16","","",""
"Andere","2012","Bremen","Laendlicher Raum","","","",""
"Andere","2012","Nordrhein-Westfalen","Staedtischer Raum","518","0.0940929088171386","0.0863840060393416","0.101801811594936"
"Andere","2012","Nordrhein-Westfalen","Laendlicher Raum","13","","",""
"Andere","2012","Hessen","Staedtischer Raum","118","","",""
"Andere","2012","Hessen","Laendlicher Raum","37","0.0693483929464201","0.0449651295536649","0.0937316563391753"
"Andere","2012","Rheinland-Pfalz,Saarland","Staedtischer Raum","77","0.067976877076678","0.0536818112944121","0.0822719428589439"
"Andere","2012","Rheinland-Pfalz,Saarland","Laendlicher Raum","39","0.0863957618704952","0.0592673259649561","0.113524197776034"
"Andere","2012","Baden-Wuerttemberg","Staedtischer Raum","271","","",""
"Andere","2012","Baden-Wuerttemberg","Laendlicher Raum","50","0.109565568801778","0.0783248872373561","0.1408062503662"
"Andere","2012","Bayern","Staedtischer Raum","154","","",""
"Andere","2012","Bayern","Laendlicher Raum","264","","",""
"Andere","2012","Saarland","Staedtischer Raum","","","",""
"Andere","2012","Saarland","Laendlicher Raum","","","",""
"Andere","2012","Berlin","Staedtischer Raum","61","0.0529284558838171","0.0394311651289755","0.0664257466386588"
"Andere","2012","Berlin","Laendlicher Raum","","","",""
"Andere","2012","Brandenburg","Staedtischer Raum","7","0.0418208812206577","-0.000486759376582852","0.0841285218178982"
"Andere","2012","Brandenburg","Laendlicher Raum","68","0.0507932552694885","0.037331364126431","0.0642551464125459"
"Andere","2012","Mecklenburg-Vorpommern","Staedtischer Raum","6","0.0817481714304786","0.011837735593054","0.151658607267903"
"Andere","2012","Mecklenburg-Vorpommern","Laendlicher Raum","44","0.0793191715711856","0.0574393932395029","0.101198949902868"
