"erwst","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Teilzeit","2018","30-45","4","473","0.219086986603928","0.199668784427874","0.238505188779983"
"Teilzeit","2018","30-45","5 Einkommensstärkstes Quintil","530","0.162067232316207","0.146809873583155","0.177324591049259"
"Teilzeit","2018","46-65","1 Einkommensschwächstes Quintil","171","0.126271506200521","0.109600796106162","0.14294221629488"
"Teilzeit","2018","46-65","2","257","0.228286692648013","0.204059576013331","0.252513809282695"
"Teilzeit","2018","46-65","3","333","0.203533149425017","0.182495245320174","0.22457105352986"
"Teilzeit","2018","46-65","4","579","0.224723372525237","0.207840298978985","0.241606446071488"
"Teilzeit","2018","46-65","5 Einkommensstärkstes Quintil","763","0.171641936270454","0.159692342929529","0.183591529611379"
"Teilzeit","2018","66","1 Einkommensschwächstes Quintil","","","",""
"Teilzeit","2018","66","2","","","",""
"Teilzeit","2018","66","3","","","",""
"Teilzeit","2018","66","4","","","",""
"Teilzeit","2018","66","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2018","17-29","1 Einkommensschwächstes Quintil","1350","0.588003317917179","0.566218895897566","0.609787739936791"
"nicht erwerbstätig","2018","17-29","2","468","0.427814655036131","0.396500912148467","0.459128397923794"
"nicht erwerbstätig","2018","17-29","3","334","0.335501977318539","0.303945155770955","0.367058798866122"
"nicht erwerbstätig","2018","17-29","4","378","0.292661217111178","0.266853936134659","0.318468498087696"
"nicht erwerbstätig","2018","17-29","5 Einkommensstärkstes Quintil","295","0.212806414511244","0.188328236943866","0.237284592078622"
"nicht erwerbstätig","2018","30-45","1 Einkommensschwächstes Quintil","1485","0.563239599618512","0.54189382432717","0.584585374909854"
"nicht erwerbstätig","2018","30-45","2","490","0.338819210546812","0.312073175841639","0.365565245251985"
"nicht erwerbstätig","2018","30-45","3","188","0.152349272314202","0.13188007080142","0.172818473826983"
"nicht erwerbstätig","2018","30-45","4","157","0.0857789745596622","0.0726323147483131","0.0989256343710112"
"nicht erwerbstätig","2018","30-45","5 Einkommensstärkstes Quintil","176","0.0705612207862036","0.0599584200374481","0.081164021534959"
"nicht erwerbstätig","2018","46-65","1 Einkommensschwächstes Quintil","1062","0.665074094594591","0.64138641308475","0.688761776104432"
"nicht erwerbstätig","2018","46-65","2","421","0.389819645755765","0.361668608018095","0.417970683493434"
"nicht erwerbstätig","2018","46-65","3","295","0.236780525647947","0.214567958476305","0.25899309281959"
"nicht erwerbstätig","2018","46-65","4","360","0.162929960407171","0.147992374371651","0.177867546442691"
"nicht erwerbstätig","2018","46-65","5 Einkommensstärkstes Quintil","411","0.10229989867554","0.0926962644617583","0.111903532889321"
"nicht erwerbstätig","2018","66","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2018","66","2","","","",""
"nicht erwerbstätig","2018","66","3","","","",""
"nicht erwerbstätig","2018","66","4","","","",""
"nicht erwerbstätig","2018","66","5 Einkommensstärkstes Quintil","","","",""
"Andere","2018","17-29","1 Einkommensschwächstes Quintil","370","0.255801829250532","0.236490800244226","0.275112858256838"
"Andere","2018","17-29","2","249","0.293357756547119","0.26454151251101","0.322174000583229"
"Andere","2018","17-29","3","241","0.284841851008064","0.254676956498082","0.315006745518046"
"Andere","2018","17-29","4","303","0.24633523467131","0.22189539787193","0.270775071470691"
"Andere","2018","17-29","5 Einkommensstärkstes Quintil","202","0.156411344869875","0.13468706241664","0.17813562732311"
"Andere","2018","30-45","1 Einkommensschwächstes Quintil","190","0.178926489833557","0.162430740197163","0.195422239469951"
"Andere","2018","30-45","2","110","0.131376827852361","0.112287511797598","0.150466143907124"
"Andere","2018","30-45","3","96","0.0638386947218399","0.0499138749673923","0.0777635144762876"
"Andere","2018","30-45","4","95","0.0422266441446084","0.0327855124145834","0.0516677758746335"
"Andere","2018","30-45","5 Einkommensstärkstes Quintil","37","0.0092349660636043","0.00527464723813195","0.0131952848890767"
"Andere","2018","46-65","1 Einkommensschwächstes Quintil","133","0.0963905541478664","0.081578312492208","0.111202795803525"
"Andere","2018","46-65","2","104","0.0864535813102231","0.070232110054473","0.102675052565973"
"Andere","2018","46-65","3","111","0.0863380549026582","0.0716624861725112","0.101013623632805"
"Andere","2018","46-65","4","110","0.0437790533397374","0.0355032272754113","0.0520548794040635"
"Andere","2018","46-65","5 Einkommensstärkstes Quintil","107","0.0313086364024599","0.0257896774793234","0.0368275953255964"
"Andere","2018","66","1 Einkommensschwächstes Quintil","","","",""
"Andere","2018","66","2","","","",""
"Andere","2018","66","3","","","",""
"Andere","2018","66","4","","","",""
"Andere","2018","66","5 Einkommensstärkstes Quintil","","","",""
"voll erwerbstätig","2019","17-29","1 Einkommensschwächstes Quintil","95","0.0950941205092","0.0801793277103929","0.110008913308007"
"voll erwerbstätig","2019","17-29","2","134","0.147786066162862","0.123900187337671","0.171671944988053"
"voll erwerbstätig","2019","17-29","3","238","0.324977073250173","0.291523984224562","0.358430162275785"
"voll erwerbstätig","2019","17-29","4","366","0.387342932871768","0.35868511332269","0.416000752420846"
"voll erwerbstätig","2019","17-29","5 Einkommensstärkstes Quintil","520","0.538388763469837","0.509638404041008","0.567139122898667"
"voll erwerbstätig","2019","30-45","1 Einkommensschwächstes Quintil","173","0.135504476017428","0.119263326194446","0.151745625840409"
"voll erwerbstätig","2019","30-45","2","347","0.344596161951262","0.316253155120935","0.37293916878159"
"voll erwerbstätig","2019","30-45","3","492","0.486956619148765","0.456549757684643","0.517363480612886"
"voll erwerbstätig","2019","30-45","4","958","0.609591816066359","0.585945241769893","0.633238390362824"
"voll erwerbstätig","2019","30-45","5 Einkommensstärkstes Quintil","1748","0.754289703771173","0.737467862134073","0.771111545408273"
"voll erwerbstätig","2019","46-65","1 Einkommensschwächstes Quintil","154","0.0991555816322901","0.0831712837706072","0.115139879493973"
"voll erwerbstätig","2019","46-65","2","386","0.335662363544278","0.307667151409736","0.363657575678821"
"voll erwerbstätig","2019","46-65","3","571","0.458519831093655","0.430639614112413","0.486400048074897"
"voll erwerbstätig","2019","46-65","4","1307","0.563100601712289","0.543016811986838","0.583184391437739"
"voll erwerbstätig","2019","46-65","5 Einkommensstärkstes Quintil","3495","0.679221394190461","0.66636528303549","0.692077505345432"
"voll erwerbstätig","2019","66","1 Einkommensschwächstes Quintil","","","",""
"voll erwerbstätig","2019","66","2","","","",""
"voll erwerbstätig","2019","66","3","","","",""
"voll erwerbstätig","2019","66","4","","","",""
"voll erwerbstätig","2019","66","5 Einkommensstärkstes Quintil","","","",""
"Teilzeit","2019","17-29","1 Einkommensschwächstes Quintil","97","0.0908102438385217","0.0762008103977245","0.105419677279319"
"Teilzeit","2019","17-29","2","74","0.121321076281861","0.0993458479229058","0.143296304640815"
"Teilzeit","2019","17-29","3","44","0.0594228855751278","0.0425369675988227","0.0763088035514329"
"Teilzeit","2019","17-29","4","104","0.101406594814786","0.0836482978236429","0.119164891805928"
"Teilzeit","2019","17-29","5 Einkommensstärkstes Quintil","93","0.0826419747958269","0.0667628385727882","0.0985211110188656"
"Teilzeit","2019","30-45","1 Einkommensschwächstes Quintil","167","0.162962844202196","0.145437149426748","0.180488538977645"
"Teilzeit","2019","30-45","2","207","0.208490141884342","0.184262723464017","0.232717560304666"
"Teilzeit","2019","30-45","3","289","0.30217295271154","0.274237796282334","0.330108109140746"
"Teilzeit","2019","30-45","4","442","0.239603201069047","0.21891343118271","0.260292970955383"
"Teilzeit","2019","30-45","5 Einkommensstärkstes Quintil","546","0.164982172337656","0.150479128644092","0.17948521603122"
"Teilzeit","2019","46-65","1 Einkommensschwächstes Quintil","133","0.14340274950873","0.124658107011416","0.162147392006044"
"Teilzeit","2019","46-65","2","224","0.205250614060179","0.181306689080917","0.22919453903944"
"Teilzeit","2019","46-65","3","313","0.237359240761464","0.213553105989384","0.261165375533543"
"Teilzeit","2019","46-65","4","540","0.198908638299862","0.182745347252422","0.215071929347301"
"Teilzeit","2019","46-65","5 Einkommensstärkstes Quintil","991","0.185754502420278","0.175043044154567","0.19646596068599"
"Teilzeit","2019","66","1 Einkommensschwächstes Quintil","","","",""
"Teilzeit","2019","66","2","","","",""
"Teilzeit","2019","66","3","","","",""
"Teilzeit","2019","66","4","","","",""
"Teilzeit","2019","66","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2019","17-29","1 Einkommensschwächstes Quintil","972","0.574061580804548","0.548920072130336","0.59920308947876"
"nicht erwerbstätig","2019","17-29","2","399","0.430775757885607","0.397447126025076","0.464104389746138"
"nicht erwerbstätig","2019","17-29","3","284","0.361116356186073","0.326809172516942","0.395423539855205"
"nicht erwerbstätig","2019","17-29","4","345","0.283927526540936","0.257401705161918","0.310453347919954"
"nicht erwerbstätig","2019","17-29","5 Einkommensstärkstes Quintil","311","0.211342968139247","0.187798163563759","0.234887772714735"
"nicht erwerbstätig","2019","30-45","1 Einkommensschwächstes Quintil","1202","0.576593525705377","0.553147339720946","0.600039711689807"
"nicht erwerbstätig","2019","30-45","2","427","0.322775069078872","0.294891223211742","0.350658914946002"
"nicht erwerbstätig","2019","30-45","3","185","0.157414320550331","0.135258972823535","0.179569668277126"
"nicht erwerbstätig","2019","30-45","4","160","0.111175284702411","0.0959382169429854","0.126412352461837"
"nicht erwerbstätig","2019","30-45","5 Einkommensstärkstes Quintil","181","0.0679205436663461","0.0580890429008034","0.0777520444318888"
"nicht erwerbstätig","2019","46-65","1 Einkommensschwächstes Quintil","920","0.639216275793608","0.613532583061621","0.664899968525594"
"nicht erwerbstätig","2019","46-65","2","392","0.368756339859666","0.340153689812581","0.397358989906751"
"nicht erwerbstätig","2019","46-65","3","274","0.249058904842598","0.224860887561265","0.273256922123931"
"nicht erwerbstätig","2019","46-65","4","356","0.179996944559381","0.16444079003264","0.195553099086122"
"nicht erwerbstätig","2019","46-65","5 Einkommensstärkstes Quintil","439","0.103158220463014","0.0947807852240962","0.111535655701933"
"nicht erwerbstätig","2019","66","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2019","66","2","","","",""
"nicht erwerbstätig","2019","66","3","","","",""
"nicht erwerbstätig","2019","66","4","","","",""
"nicht erwerbstätig","2019","66","5 Einkommensstärkstes Quintil","","","",""
"Andere","2019","17-29","1 Einkommensschwächstes Quintil","322","0.24003405484773","0.218318437371107","0.261749672324353"
"Andere","2019","17-29","2","241","0.300117099669671","0.269270433977753","0.330963765361589"
"Andere","2019","17-29","3","187","0.254483684988626","0.223373030233189","0.285594339744062"
"Andere","2019","17-29","4","295","0.22732294577251","0.202667818601824","0.251978072943196"
"Andere","2019","17-29","5 Einkommensstärkstes Quintil","231","0.167626293595089","0.146084227870758","0.18916835931942"
"Andere","2019","30-45","1 Einkommensschwächstes Quintil","164","0.124939154074999","0.109249008097158","0.140629300052841"
"Andere","2019","30-45","2","99","0.124138627085524","0.104473019490293","0.143804234680756"
"Andere","2019","30-45","3","72","0.0534561075893646","0.039771937640103","0.0671402775386262"
"Andere","2019","30-45","4","75","0.0396296981621835","0.0301734479391033","0.0490859483852638"
"Andere","2019","30-45","5 Einkommensstärkstes Quintil","41","0.0128075802248252","0.00841391238713458","0.0172012480625158"
"Andere","2019","46-65","1 Einkommensschwächstes Quintil","136","0.118225393065372","0.100957304716262","0.135493481414482"
"Andere","2019","46-65","2","91","0.090330682535877","0.0733366115044963","0.107324753567258"
"Andere","2019","46-65","3","69","0.0550620233022835","0.0422990005238359","0.067825046080731"
"Andere","2019","46-65","4","140","0.0579938154284684","0.0485297079260329","0.0674579229309039"
"Andere","2019","46-65","5 Einkommensstärkstes Quintil","139","0.0318658829262462","0.0270282603418636","0.0367035055106287"
"Andere","2019","66","1 Einkommensschwächstes Quintil","","","",""
"Andere","2019","66","2","","","",""
"Andere","2019","66","3","","","",""
"Andere","2019","66","4","","","",""
"Andere","2019","66","5 Einkommensstärkstes Quintil","","","",""
"voll erwerbstätig","2020","17-29","1 Einkommensschwächstes Quintil","115","0.0717926401801718","0.0584456858877778","0.0851395944725658"
"voll erwerbstätig","2020","17-29","2","174","0.158228647078088","0.135698841020918","0.180758453135257"
"voll erwerbstätig","2020","17-29","3","289","0.301458927717433","0.269275475892959","0.333642379541907"
"voll erwerbstätig","2020","17-29","4","467","0.348132634677937","0.321617780894418","0.374647488461455"
"voll erwerbstätig","2020","17-29","5 Einkommensstärkstes Quintil","727","0.521892440819471","0.496605250165217","0.547179631473726"
"voll erwerbstätig","2020","30-45","1 Einkommensschwächstes Quintil","214","0.101094395245011","0.0860919249485862","0.116096865541435"
"voll erwerbstätig","2020","30-45","2","450","0.296097083426007","0.272131381621253","0.320062785230761"
"voll erwerbstätig","2020","30-45","3","584","0.513449292728522","0.483952610542624","0.54294597491442"
"voll erwerbstätig","2020","30-45","4","1068","0.58933006248004","0.566194826394532","0.612465298565548"
"voll erwerbstätig","2020","30-45","5 Einkommensstärkstes Quintil","1915","0.735517269851144","0.718966393091828","0.752068146610461"
"voll erwerbstätig","2020","46-65","1 Einkommensschwächstes Quintil","152","0.130352577561783","0.111513604361302","0.149191550762264"
"voll erwerbstätig","2020","46-65","2","327","0.275407011007477","0.248501907282739","0.302312114732215"
"voll erwerbstätig","2020","46-65","3","480","0.435820288108236","0.405898722390396","0.465741853826075"
"voll erwerbstätig","2020","46-65","4","1289","0.57248681119859","0.552416450998379","0.5925571713988"
"voll erwerbstätig","2020","46-65","5 Einkommensstärkstes Quintil","3277","0.683837910810981","0.670766671566249","0.696909150055714"
"voll erwerbstätig","2020","66","1 Einkommensschwächstes Quintil","","","",""
"voll erwerbstätig","2020","66","2","","","",""
"voll erwerbstätig","2020","66","3","","","",""
