"erwst","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2011","30-45","AkademikerIn","348","0.100479124399937","0.0885722645241249","0.112385984275749"
"nicht erwerbstätig","2011","46-65","(noch) kein Abschluss","55","0.542945055464461","0.450687652161366","0.635202458767557"
"nicht erwerbstätig","2011","46-65","Hauptschule","1176","0.378856531870697","0.361552397236025","0.396160666505368"
"nicht erwerbstätig","2011","46-65","Realschule","695","0.23959208876944","0.22357199432041","0.25561218321847"
"nicht erwerbstätig","2011","46-65","(Fach-)Abitur","182","0.210944447705253","0.183485239861932","0.238403655548574"
"nicht erwerbstätig","2011","46-65","AkademikerIn","375","0.171185832152973","0.155930659121243","0.186441005184702"
"nicht erwerbstätig","2011","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","2011","66","Hauptschule","","","",""
"nicht erwerbstätig","2011","66","Realschule","","","",""
"nicht erwerbstätig","2011","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","2011","66","AkademikerIn","","","",""
"Andere","2011","17-29","(noch) kein Abschluss","166","0.178310943127687","0.154210282203057","0.202411604052318"
"Andere","2011","17-29","Hauptschule","164","0.195032339847598","0.167644196100559","0.222420483594638"
"Andere","2011","17-29","Realschule","280","0.231212441943671","0.206409946703162","0.256014937184179"
"Andere","2011","17-29","(Fach-)Abitur","218","0.244071499718634","0.21720622773166","0.270936771705608"
"Andere","2011","17-29","AkademikerIn","25","","",""
"Andere","2011","30-45","(noch) kein Abschluss","22","","",""
"Andere","2011","30-45","Hauptschule","196","0.0804601717891959","0.0691300381390615","0.0917903054393304"
"Andere","2011","30-45","Realschule","254","0.062311474936986","0.0541419279735975","0.0704810219003744"
"Andere","2011","30-45","(Fach-)Abitur","117","0.0658593366143137","0.0535902260699026","0.0781284471587247"
"Andere","2011","30-45","AkademikerIn","90","0.0270149667600808","0.0205938732119655","0.0334360603081962"
"Andere","2011","46-65","(noch) kein Abschluss","8","","",""
"Andere","2011","46-65","Hauptschule","201","0.0681424087643431","0.0591536432998941","0.0771311742287922"
"Andere","2011","46-65","Realschule","164","0.060692663108585","0.0517312298139532","0.0696540964032168"
"Andere","2011","46-65","(Fach-)Abitur","55","0.054853775959267","0.0395286895865115","0.0701788623320223"
"Andere","2011","46-65","AkademikerIn","79","0.0438931904053628","0.0355964705551342","0.0521899102555914"
"Andere","2011","66","(noch) kein Abschluss","","","",""
"Andere","2011","66","Hauptschule","","","",""
"Andere","2011","66","Realschule","","","",""
"Andere","2011","66","(Fach-)Abitur","","","",""
"Andere","2011","66","AkademikerIn","","","",""
"voll erwerbstätig","2012","17-29","(noch) kein Abschluss","12","","",""
"voll erwerbstätig","2012","17-29","Hauptschule","238","0.393193877106414","0.358420902891138","0.427966851321689"
"voll erwerbstätig","2012","17-29","Realschule","366","0.461584823047995","0.431228258537423","0.491941387558568"
"voll erwerbstätig","2012","17-29","(Fach-)Abitur","191","0.248873848824126","0.221071191467747","0.276676506180505"
"voll erwerbstätig","2012","17-29","AkademikerIn","188","0.601623109220186","0.549431695043254","0.653814523397119"
"voll erwerbstätig","2012","30-45","(noch) kein Abschluss","51","0.363945241312256","0.290753964623823","0.437136518000688"
"voll erwerbstätig","2012","30-45","Hauptschule","985","0.564011175934226","0.542391635021577","0.585630716846874"
"voll erwerbstätig","2012","30-45","Realschule","1486","0.609422558365436","0.592226013797587","0.626619102933285"
"voll erwerbstätig","2012","30-45","(Fach-)Abitur","679","0.600525375188433","0.575401770951045","0.625648979425821"
"voll erwerbstätig","2012","30-45","AkademikerIn","1347","0.698828524772134","0.679931122427108","0.71772592711716"
"voll erwerbstätig","2012","46-65","(noch) kein Abschluss","31","0.299428182351503","0.211823743960828","0.387032620742178"
"voll erwerbstätig","2012","46-65","Hauptschule","1275","0.440768982312577","0.423064881800479","0.458473082824674"
"voll erwerbstätig","2012","46-65","Realschule","1396","0.526774924140391","0.508511680361245","0.545038167919537"
"voll erwerbstätig","2012","46-65","(Fach-)Abitur","455","0.536769740347184","0.504807680622643","0.568731800071725"
"voll erwerbstätig","2012","46-65","AkademikerIn","1561","0.656382586083988","0.63737840872613","0.675386763441845"
"voll erwerbstätig","2012","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","2012","66","Hauptschule","","","",""
"voll erwerbstätig","2012","66","Realschule","","","",""
"voll erwerbstätig","2012","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","2012","66","AkademikerIn","","","",""
"Teilzeit","2012","17-29","(noch) kein Abschluss","11","","",""
"Teilzeit","2012","17-29","Hauptschule","52","0.0652396163035502","0.0476595974553747","0.0828196351517258"
"Teilzeit","2012","17-29","Realschule","81","0.0616219261339231","0.0469791044532985","0.0762647478145476"
"Teilzeit","2012","17-29","(Fach-)Abitur","59","0.0623274295255187","0.0467819025711926","0.0778729564798447"
"Teilzeit","2012","17-29","AkademikerIn","44","0.114105730624955","0.0802108260847988","0.148000635165111"
"Teilzeit","2012","30-45","(noch) kein Abschluss","20","","",""
"Teilzeit","2012","30-45","Hauptschule","338","0.149712955739471","0.134157690979073","0.165268220499868"
"Teilzeit","2012","30-45","Realschule","793","0.182889031968616","0.169263210352771","0.19651485358446"
"Teilzeit","2012","30-45","(Fach-)Abitur","347","0.173194832926045","0.153784154276729","0.19260551157536"
"Teilzeit","2012","30-45","AkademikerIn","520","0.160433920559339","0.14531623110427","0.175551610014408"
"Teilzeit","2012","46-65","(noch) kein Abschluss","13","","",""
"Teilzeit","2012","46-65","Hauptschule","375","0.123688967570995","0.111948987753776","0.135428947388213"
"Teilzeit","2012","46-65","Realschule","573","0.177065178823073","0.163102112671253","0.191028244974892"
"Teilzeit","2012","46-65","(Fach-)Abitur","229","0.198760147757228","0.173180873867659","0.224339421646796"
"Teilzeit","2012","46-65","AkademikerIn","375","0.133387335454715","0.119782202778236","0.146992468131194"
"Teilzeit","2012","66","(noch) kein Abschluss","","","",""
"Teilzeit","2012","66","Hauptschule","","","",""
"Teilzeit","2012","66","Realschule","","","",""
"Teilzeit","2012","66","(Fach-)Abitur","","","",""
"Teilzeit","2012","66","AkademikerIn","","","",""
"nicht erwerbstätig","2012","17-29","(noch) kein Abschluss","744","0.749940711375678","0.722842005688321","0.777039417063035"
"nicht erwerbstätig","2012","17-29","Hauptschule","304","0.33852696204769","0.304839662871882","0.372214261223499"
"nicht erwerbstätig","2012","17-29","Realschule","316","0.245722854317118","0.219507455834754","0.271938252799482"
"nicht erwerbstätig","2012","17-29","(Fach-)Abitur","428","0.413382550946984","0.381716508251615","0.445048593642353"
"nicht erwerbstätig","2012","17-29","AkademikerIn","78","0.189628444675557","0.147837366411282","0.231419522939832"
"nicht erwerbstätig","2012","30-45","(noch) kein Abschluss","79","0.42644157894158","0.351207839510375","0.501675318372785"
"nicht erwerbstätig","2012","30-45","Hauptschule","518","0.215570880532991","0.197642674453058","0.233499086612924"
"nicht erwerbstätig","2012","30-45","Realschule","570","0.146443016870022","0.133981269526755","0.158904764213288"
"nicht erwerbstätig","2012","30-45","(Fach-)Abitur","326","0.161999468395563","0.143099955769087","0.180898981022039"
"nicht erwerbstätig","2012","30-45","AkademikerIn","322","0.119740774189118","0.106367547591654","0.133114000786581"
"nicht erwerbstätig","2012","46-65","(noch) kein Abschluss","52","0.577360348531869","0.48287552887208","0.671845168191658"
"nicht erwerbstätig","2012","46-65","Hauptschule","1160","0.368069786885148","0.350872007512216","0.38526756625808"
"nicht erwerbstätig","2012","46-65","Realschule","724","0.242099971317229","0.226431204208198","0.25776873842626"
"nicht erwerbstätig","2012","46-65","(Fach-)Abitur","190","0.20854753064786","0.182506556240593","0.234588505055128"
"nicht erwerbstätig","2012","46-65","AkademikerIn","383","0.172872488058786","0.157740982503425","0.188003993614148"
"nicht erwerbstätig","2012","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","2012","66","Hauptschule","","","",""
"nicht erwerbstätig","2012","66","Realschule","","","",""
"nicht erwerbstätig","2012","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","2012","66","AkademikerIn","","","",""
"Andere","2012","17-29","(noch) kein Abschluss","214","0.210193413484372","0.184696740462584","0.235690086506159"
"Andere","2012","17-29","Hauptschule","164","0.203039544542346","0.174402895978885","0.231676193105808"
"Andere","2012","17-29","Realschule","273","0.231070396500964","0.205402891293912","0.256737901708015"
"Andere","2012","17-29","(Fach-)Abitur","251","0.275416170703371","0.246689898551278","0.304142442855464"
"Andere","2012","17-29","AkademikerIn","28","","",""
"Andere","2012","30-45","(noch) kein Abschluss","16","","",""
"Andere","2012","30-45","Hauptschule","180","0.0707049877933128","0.0595294929327796","0.0818804826538461"
"Andere","2012","30-45","Realschule","243","0.0612453927959263","0.05279375062797","0.0696970349638826"
"Andere","2012","30-45","(Fach-)Abitur","108","0.0642803234899588","0.0517002386217591","0.0768604083581585"
"Andere","2012","30-45","AkademikerIn","75","0.0209967804794095","0.0150909864880725","0.0269025744707464"
"Andere","2012","46-65","(noch) kein Abschluss","9","","",""
"Andere","2012","46-65","Hauptschule","211","0.0674722632312808","0.0585275536067288","0.0764169728558327"
"Andere","2012","46-65","Realschule","178","0.0540599257193069","0.0457881065951586","0.0623317448434552"
"Andere","2012","46-65","(Fach-)Abitur","61","0.0559225812477282","0.0411947196224372","0.0706504428730192"
"Andere","2012","46-65","AkademikerIn","80","0.0373575904025111","0.0297691087142882","0.0449460720907341"
"Andere","2012","66","(noch) kein Abschluss","","","",""
"Andere","2012","66","Hauptschule","","","",""
"Andere","2012","66","Realschule","","","",""
"Andere","2012","66","(Fach-)Abitur","","","",""
"Andere","2012","66","AkademikerIn","","","",""
"voll erwerbstätig","2013","17-29","(noch) kein Abschluss","13","","",""
"voll erwerbstätig","2013","17-29","Hauptschule","312","0.381810341725566","0.35181854137184","0.411802142079292"
"voll erwerbstätig","2013","17-29","Realschule","442","0.480512853471013","0.453034788984146","0.50799091795788"
"voll erwerbstätig","2013","17-29","(Fach-)Abitur","245","0.245139850593531","0.220595740221316","0.269683960965747"
"voll erwerbstätig","2013","17-29","AkademikerIn","226","0.542689579215509","0.495874608873052","0.589504549557966"
"voll erwerbstätig","2013","30-45","(noch) kein Abschluss","74","0.294786232453569","0.242932042320321","0.346640422586817"
"voll erwerbstätig","2013","30-45","Hauptschule","1190","0.529037864293332","0.509529741944984","0.54854598664168"
"voll erwerbstätig","2013","30-45","Realschule","1404","0.587618235150065","0.569784837709091","0.605451632591039"
"voll erwerbstätig","2013","30-45","(Fach-)Abitur","857","0.576040469294793","0.553299019459821","0.598781919129765"
"voll erwerbstätig","2013","30-45","AkademikerIn","1585","0.706273267307897","0.689032451765802","0.723514082849992"
"voll erwerbstätig","2013","46-65","(noch) kein Abschluss","57","0.236803945160244","0.178750632597412","0.294857257723076"
"voll erwerbstätig","2013","46-65","Hauptschule","1388","0.435243228767934","0.418137351829859","0.452349105706009"
"voll erwerbstätig","2013","46-65","Realschule","1389","0.515306598933168","0.496984155722782","0.533629042143553"
"voll erwerbstätig","2013","46-65","(Fach-)Abitur","580","0.548449468474397","0.520547555685037","0.576351381263757"
"voll erwerbstätig","2013","46-65","AkademikerIn","1640","0.665625714594116","0.647407465198753","0.683843963989479"
"voll erwerbstätig","2013","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","2013","66","Hauptschule","","","",""
"voll erwerbstätig","2013","66","Realschule","","","",""
"voll erwerbstätig","2013","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","2013","66","AkademikerIn","","","",""
"Teilzeit","2013","17-29","(noch) kein Abschluss","15","","",""
"Teilzeit","2013","17-29","Hauptschule","62","0.0586659095679559","0.04415874216088","0.0731730769750317"
"Teilzeit","2013","17-29","Realschule","89","0.0598538714336614","0.0468074911104642","0.0729002517568585"
"Teilzeit","2013","17-29","(Fach-)Abitur","79","0.0727021236536799","0.0578875121043436","0.0875167352030161"
"Teilzeit","2013","17-29","AkademikerIn","56","0.121273206838612","0.0905962109759463","0.151950202701278"
"Teilzeit","2013","30-45","(noch) kein Abschluss","40","0.135640313651479","0.0966989181640376","0.174581709138921"
"Teilzeit","2013","30-45","Hauptschule","399","0.137709248295071","0.124241731858868","0.151176764731274"
"Teilzeit","2013","30-45","Realschule","767","0.205802115107471","0.191155879714726","0.220448350500216"
"Teilzeit","2013","30-45","(Fach-)Abitur","410","0.171573261292629","0.154223987256188","0.18892253532907"
"Teilzeit","2013","30-45","AkademikerIn","615","0.168553256722194","0.1543827468684","0.182723766575987"
"Teilzeit","2013","46-65","(noch) kein Abschluss","22","","",""
"Teilzeit","2013","46-65","Hauptschule","430","0.121613990098408","0.110337262693905","0.13289071750291"
"Teilzeit","2013","46-65","Realschule","596","0.184434405398319","0.17021545965804","0.198653351138597"
"Teilzeit","2013","46-65","(Fach-)Abitur","310","0.219183663657919","0.195988842697383","0.242378484618454"
"Teilzeit","2013","46-65","AkademikerIn","439","0.150427065184995","0.136621999187981","0.164232131182009"
"Teilzeit","2013","66","(noch) kein Abschluss","","","",""
"Teilzeit","2013","66","Hauptschule","","","",""
"Teilzeit","2013","66","Realschule","","","",""
"Teilzeit","2013","66","(Fach-)Abitur","","","",""
"Teilzeit","2013","66","AkademikerIn","","","",""
"nicht erwerbstätig","2013","17-29","(noch) kein Abschluss","899","0.756741743388225","0.732188621176501","0.781294865599949"
"nicht erwerbstätig","2013","17-29","Hauptschule","402","0.340479494203628","0.311226019602104","0.369732968805152"
"nicht erwerbstätig","2013","17-29","Realschule","348","0.213556910276311","0.191017803791536","0.236096016761086"
"nicht erwerbstätig","2013","17-29","(Fach-)Abitur","522","0.390314488549118","0.362481018050918","0.418147959047319"
"nicht erwerbstätig","2013","17-29","AkademikerIn","92","0.193681073114046","0.156544614965102","0.23081753126299"
"nicht erwerbstätig","2013","30-45","(noch) kein Abschluss","151","0.447296937294177","0.390749391079812","0.503844483508543"
"nicht erwerbstätig","2013","30-45","Hauptschule","667","0.238619897576605","0.221961501444175","0.255278293709036"
"nicht erwerbstätig","2013","30-45","Realschule","522","0.14065995113812","0.128064767989786","0.153255134286454"
"nicht erwerbstätig","2013","30-45","(Fach-)Abitur","404","0.187805565009562","0.169832850203823","0.205778279815301"
"nicht erwerbstätig","2013","30-45","AkademikerIn","377","0.108285545905212","0.0965230947674589","0.120047997042965"
"nicht erwerbstätig","2013","46-65","(noch) kein Abschluss","107","0.58076433085836","0.513382382984469","0.648146278732251"
"nicht erwerbstätig","2013","46-65","Hauptschule","1156","0.36947599581591","0.352822993788129","0.386128997843691"
"nicht erwerbstätig","2013","46-65","Realschule","676","0.240195757959357","0.224533639574489","0.255857876344225"
"nicht erwerbstätig","2013","46-65","(Fach-)Abitur","255","0.186846433119072","0.164991917787816","0.208700948450329"
"nicht erwerbstätig","2013","46-65","AkademikerIn","394","0.143052917334425","0.129532175405208","0.156573659263642"
"nicht erwerbstätig","2013","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","2013","66","Hauptschule","","","",""
"nicht erwerbstätig","2013","66","Realschule","","","",""
"nicht erwerbstätig","2013","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","2013","66","AkademikerIn","","","",""
"Andere","2013","17-29","(noch) kein Abschluss","246","0.210329827488302","0.187007473391747","0.233652181584858"
"Andere","2013","17-29","Hauptschule","232","0.21904425450285","0.193511541111511","0.244576967894188"
"Andere","2013","17-29","Realschule","391","0.246076364819015","0.222387466650641","0.269765262987388"
"Andere","2013","17-29","(Fach-)Abitur","334","0.29184353720367","0.265904924832883","0.317782149574458"
"Andere","2013","17-29","AkademikerIn","61","0.142356140831833","0.109520533250232","0.175191748413435"
"Andere","2013","30-45","(noch) kein Abschluss","32","0.122276516600774","0.0850184551709438","0.159534578030605"
"Andere","2013","30-45","Hauptschule","259","0.0946329898349916","0.0831933405579958","0.106072639111987"
"Andere","2013","30-45","Realschule","234","0.0659196986043438","0.0569301798450493","0.0749092173636383"
"Andere","2013","30-45","(Fach-)Abitur","143","0.0645807044030163","0.053270147198058","0.0758912616079746"
"Andere","2013","30-45","AkademikerIn","104","0.0168879300646975","0.0120105184404257","0.0217653416889693"
"Andere","2013","46-65","(noch) kein Abschluss","20","","",""
"Andere","2013","46-65","Hauptschule","253","0.0736667853177485","0.0646538119918563","0.0826797586436407"
"Andere","2013","46-65","Realschule","197","0.0600632377091568","0.0513521845049482","0.0687742909133654"
"Andere","2013","46-65","(Fach-)Abitur","77","0.0455204347486121","0.0338335434102189","0.0572073260870053"
"Andere","2013","46-65","AkademikerIn","103","0.0408943028864638","0.0332464451327757","0.0485421606401519"
"Andere","2013","66","(noch) kein Abschluss","","","",""
"Andere","2013","66","Hauptschule","","","",""
"Andere","2013","66","Realschule","","","",""
"Andere","2013","66","(Fach-)Abitur","","","",""
"Andere","2013","66","AkademikerIn","","","",""
"voll erwerbstätig","2014","17-29","(noch) kein Abschluss","9","","",""
"voll erwerbstätig","2014","17-29","Hauptschule","261","0.369479199974093","0.336523602366025","0.40243479758216"
"voll erwerbstätig","2014","17-29","Realschule","390","0.46274599100911","0.43278622328746","0.49270575873076"
"voll erwerbstätig","2014","17-29","(Fach-)Abitur","219","0.247109756146154","0.221444594569606","0.272774917722702"
"voll erwerbstätig","2014","17-29","AkademikerIn","199","0.56627540359975","0.516512412323823","0.616038394875677"
"voll erwerbstätig","2014","30-45","(noch) kein Abschluss","51","0.259146705376856","0.201894029944557","0.316399380809156"
"voll erwerbstätig","2014","30-45","Hauptschule","950","0.520050442693904","0.498050254991874","0.542050630395934"
"voll erwerbstätig","2014","30-45","Realschule","1157","0.560714874585047","0.540817607569498","0.580612141600596"
"voll erwerbstätig","2014","30-45","(Fach-)Abitur","720","0.585228861082487","0.560411689358816","0.610046032806158"
"voll erwerbstätig","2014","30-45","AkademikerIn","1334","0.691606689536975","0.672566295201661","0.710647083872289"
"voll erwerbstätig","2014","46-65","(noch) kein Abschluss","47","0.200479623235503","0.141331408046252","0.259627838424754"
"voll erwerbstätig","2014","46-65","Hauptschule","1236","0.448637366003644","0.430297116006097","0.466977616001192"
"voll erwerbstätig","2014","46-65","Realschule","1314","0.517076661801389","0.498217421989035","0.535935901613743"
"voll erwerbstätig","2014","46-65","(Fach-)Abitur","540","0.54887886280949","0.519526139837507","0.578231585781473"
"voll erwerbstätig","2014","46-65","AkademikerIn","1513","0.658190795571936","0.639297032049509","0.677084559094362"
"voll erwerbstätig","2014","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","2014","66","Hauptschule","","","",""
"voll erwerbstätig","2014","66","Realschule","","","",""
"voll erwerbstätig","2014","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","2014","66","AkademikerIn","","","",""
"Teilzeit","2014","17-29","(noch) kein Abschluss","8","","",""
"Teilzeit","2014","17-29","Hauptschule","56","0.078182539406177","0.0598525659352792","0.0965125128770749"
"Teilzeit","2014","17-29","Realschule","66","0.0749060246073325","0.0590888620566277","0.0907231871580373"
"Teilzeit","2014","17-29","(Fach-)Abitur","60","0.0756842471981292","0.0599463701884797","0.0914221242077788"
"Teilzeit","2014","17-29","AkademikerIn","41","0.117136766366963","0.0848459567376413","0.149427575996285"
"Teilzeit","2014","30-45","(noch) kein Abschluss","21","","",""
"Teilzeit","2014","30-45","Hauptschule","316","0.133416200797346","0.118442973381962","0.148389428212729"
"Teilzeit","2014","30-45","Realschule","613","0.213367063847079","0.196942309073439","0.229791818620719"
"Teilzeit","2014","30-45","(Fach-)Abitur","379","0.183005388023467","0.163528180667354","0.20248259537958"
"Teilzeit","2014","30-45","AkademikerIn","522","0.159505478558133","0.144409922435484","0.174601034680782"
"Teilzeit","2014","46-65","(noch) kein Abschluss","14","","",""
"Teilzeit","2014","46-65","Hauptschule","393","0.130991235885561","0.118549755392046","0.143432716379076"
"Teilzeit","2014","46-65","Realschule","587","0.201562403621237","0.186422159722256","0.216702647520219"
"Teilzeit","2014","46-65","(Fach-)Abitur","261","0.212219590642481","0.188100613895723","0.23633856738924"
"Teilzeit","2014","46-65","AkademikerIn","433","0.154541296546493","0.140142732859342","0.168939860233645"
"Teilzeit","2014","66","(noch) kein Abschluss","","","",""
"Teilzeit","2014","66","Hauptschule","","","",""
"Teilzeit","2014","66","Realschule","","","",""
"Teilzeit","2014","66","(Fach-)Abitur","","","",""
"Teilzeit","2014","66","AkademikerIn","","","",""
"nicht erwerbstätig","2014","17-29","(noch) kein Abschluss","743","0.780723617172285","0.754591202845497","0.806856031499074"
"nicht erwerbstätig","2014","17-29","Hauptschule","321","0.341464169761178","0.309086412739818","0.373841926782538"
"nicht erwerbstätig","2014","17-29","Realschule","279","0.214486440752032","0.189822978579457","0.239149902924607"
"nicht erwerbstätig","2014","17-29","(Fach-)Abitur","443","0.35520542028359","0.326729110875374","0.383681729691806"
"nicht erwerbstätig","2014","17-29","AkademikerIn","84","0.149835137569921","0.113997117001291","0.185673158138552"
"nicht erwerbstätig","2014","30-45","(noch) kein Abschluss","129","0.531211230269611","0.466006507092356","0.596415953446866"
"nicht erwerbstätig","2014","30-45","Hauptschule","511","0.236404610524986","0.217694968717309","0.255114252332663"
"nicht erwerbstätig","2014","30-45","Realschule","416","0.154093031486416","0.139618585783789","0.168567477189042"
"nicht erwerbstätig","2014","30-45","(Fach-)Abitur","295","0.173649230569423","0.154568113196654","0.192730347942191"
"nicht erwerbstätig","2014","30-45","AkademikerIn","324","0.133285079283209","0.119272348595505","0.147297809970913"
"nicht erwerbstätig","2014","46-65","(noch) kein Abschluss","100","0.645133563277741","0.574445018961487","0.715822107593995"
"nicht erwerbstätig","2014","46-65","Hauptschule","973","0.345285498010692","0.327752587567339","0.362818408454046"
"nicht erwerbstätig","2014","46-65","Realschule","605","0.221369869945235","0.205701187625562","0.237038552264907"
"nicht erwerbstätig","2014","46-65","(Fach-)Abitur","217","0.182694756205586","0.159900850985369","0.205488661425803"
"nicht erwerbstätig","2014","46-65","AkademikerIn","371","0.141598031680744","0.12771051297611","0.155485550385378"
"nicht erwerbstätig","2014","66","(noch) kein Abschluss","","","",""
"nicht erwerbstätig","2014","66","Hauptschule","","","",""
"nicht erwerbstätig","2014","66","Realschule","","","",""
"nicht erwerbstätig","2014","66","(Fach-)Abitur","","","",""
"nicht erwerbstätig","2014","66","AkademikerIn","","","",""
"Andere","2014","17-29","(noch) kein Abschluss","203","0.197812910570544","0.172653521103781","0.222972300037307"
"Andere","2014","17-29","Hauptschule","186","0.210874090858552","0.183021266009937","0.238726915707167"
"Andere","2014","17-29","Realschule","329","0.247861543631526","0.221917913191658","0.273805174071393"
"Andere","2014","17-29","(Fach-)Abitur","363","0.322000576372127","0.2941985655023","0.349802587241954"
"Andere","2014","17-29","AkademikerIn","57","0.166752692463365","0.129323626442612","0.204181758484119"
"Andere","2014","30-45","(noch) kein Abschluss","24","","",""
"Andere","2014","30-45","Hauptschule","204","0.110128745983764","0.0963433327494318","0.123914159218096"
"Andere","2014","30-45","Realschule","204","0.0718250300814583","0.0614735613371187","0.0821764988257979"
"Andere","2014","30-45","(Fach-)Abitur","120","0.0581165203246236","0.0463314129180335","0.0699016277312137"
"Andere","2014","30-45","AkademikerIn","80","0.015602752621683","0.0104932376244122","0.0207122676189538"
"Andere","2014","46-65","(noch) kein Abschluss","15","","",""
"Andere","2014","46-65","Hauptschule","223","0.0750859001001023","0.0653680821108723","0.0848037180893324"
"Andere","2014","46-65","Realschule","191","0.0599910646321392","0.0510288179538442","0.0689533113104343"
"Andere","2014","46-65","(Fach-)Abitur","86","0.0562067903424425","0.0426206413977313","0.0697929392871537"
"Andere","2014","46-65","AkademikerIn","104","0.0456698762008268","0.037353867599931","0.0539858848017226"
"Andere","2014","66","(noch) kein Abschluss","","","",""
"Andere","2014","66","Hauptschule","","","",""
"Andere","2014","66","Realschule","","","",""
"Andere","2014","66","(Fach-)Abitur","","","",""
"Andere","2014","66","AkademikerIn","","","",""
"voll erwerbstätig","2015","17-29","(noch) kein Abschluss","21","","",""
"voll erwerbstätig","2015","17-29","Hauptschule","270","0.423367971013009","0.389652479354077","0.457083462671941"
"voll erwerbstätig","2015","17-29","Realschule","382","0.486205660959213","0.455502798645497","0.51690852327293"
"voll erwerbstätig","2015","17-29","(Fach-)Abitur","268","0.241414094239972","0.217311726138205","0.265516462341739"
"voll erwerbstätig","2015","17-29","AkademikerIn","240","0.516104618315124","0.472344968354831","0.559864268275417"
"voll erwerbstätig","2015","30-45","(noch) kein Abschluss","56","0.24707375626839","0.194647246809686","0.299500265727094"
"voll erwerbstätig","2015","30-45","Hauptschule","849","0.491897476234367","0.469116349503603","0.514678602965131"
"voll erwerbstätig","2015","30-45","Realschule","1026","0.570038663506294","0.5489845144391","0.591092812573487"
"voll erwerbstätig","2015","30-45","(Fach-)Abitur","740","0.579672500216358","0.55517786122924","0.604167139203475"
"voll erwerbstätig","2015","30-45","AkademikerIn","1377","0.679167314037019","0.660302300367712","0.698032327706326"
"voll erwerbstätig","2015","46-65","(noch) kein Abschluss","52","0.242793717211287","0.180155748575526","0.305431685847048"
"voll erwerbstätig","2015","46-65","Hauptschule","1169","0.444425120844949","0.425495508501973","0.463354733187925"
"voll erwerbstätig","2015","46-65","Realschule","1319","0.524466417689804","0.505580220252964","0.543352615126643"
"voll erwerbstätig","2015","46-65","(Fach-)Abitur","582","0.555528987007057","0.526772126814991","0.584285847199122"
"voll erwerbstätig","2015","46-65","AkademikerIn","1475","0.65416355230601","0.635074584227894","0.673252520384125"
"voll erwerbstätig","2015","66","(noch) kein Abschluss","","","",""
"voll erwerbstätig","2015","66","Hauptschule","","","",""
"voll erwerbstätig","2015","66","Realschule","","","",""
"voll erwerbstätig","2015","66","(Fach-)Abitur","","","",""
"voll erwerbstätig","2015","66","AkademikerIn","","","",""
"Teilzeit","2015","17-29","(noch) kein Abschluss","12","","",""
"Teilzeit","2015","17-29","Hauptschule","48","0.0656244132044522","0.0487272198138096","0.0825216065950948"
"Teilzeit","2015","17-29","Realschule","61","0.0556789928076819","0.0415932513455673","0.0697647342697965"
"Teilzeit","2015","17-29","(Fach-)Abitur","84","0.0693414782349622","0.0550338467220383","0.0836491097478861"
"Teilzeit","2015","17-29","AkademikerIn","58","0.129988354524531","0.100541156007716","0.159435553041346"
"Teilzeit","2015","30-45","(noch) kein Abschluss","38","0.172669548447958","0.126727664701215","0.218611432194701"
"Teilzeit","2015","30-45","Hauptschule","301","0.147944344164606","0.131765578223681","0.164123110105531"
"Teilzeit","2015","30-45","Realschule","566","0.217418963435109","0.199876757494236","0.234961169375981"
"Teilzeit","2015","30-45","(Fach-)Abitur","377","0.205987636358307","0.185918901214231","0.226056371502383"
"Teilzeit","2015","30-45","AkademikerIn","529","0.185236764772275","0.169536436321207","0.200937093223343"
"Teilzeit","2015","46-65","(noch) kein Abschluss","16","","",""
"Teilzeit","2015","46-65","Hauptschule","384","0.137616115500237","0.12449242185327","0.150739809147204"
"Teilzeit","2015","46-65","Realschule","598","0.19742144833142","0.182367998887221","0.212474897775619"
"Teilzeit","2015","46-65","(Fach-)Abitur","282","0.212377474390034","0.188708487336232","0.236046461443837"
"Teilzeit","2015","46-65","AkademikerIn","453","0.167268955979917","0.152290606822312","0.182247305137523"
"Teilzeit","2015","66","(noch) kein Abschluss","","","",""
"Teilzeit","2015","66","Hauptschule","","","",""
"Teilzeit","2015","66","Realschule","","","",""
"Teilzeit","2015","66","(Fach-)Abitur","","","",""
"Teilzeit","2015","66","AkademikerIn","","","",""
"nicht erwerbstätig","2015","17-29","(noch) kein Abschluss","644","0.734400201710636","0.705002132605063","0.76379827081621"
"nicht erwerbstätig","2015","17-29","Hauptschule","328","0.303591567753795","0.272215538612817","0.334967596894773"
"nicht erwerbstätig","2015","17-29","Realschule","277","0.222666604575691","0.197109867302782","0.248223341848599"
