"plj0047","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Keine Sorgen","2002","30-45","Hauptschule","345","0.15772096029133","0.14192783868962","0.17351408189304"
"Keine Sorgen","2002","30-45","Realschule","405","0.157583491005452","0.14364808830196","0.171518893708944"
"Keine Sorgen","2002","30-45","(Fach-)Abitur","114","0.11995545715215","0.0985613797715825","0.141349534532717"
"Keine Sorgen","2002","30-45","AkademikerIn","204","0.119353236940984","0.104067225002232","0.134639248879736"
"Keine Sorgen","2002","46-65","(noch) kein Abschluss","23","","",""
"Keine Sorgen","2002","46-65","Hauptschule","647","0.180833601046942","0.168250586898326","0.193416615195559"
"Keine Sorgen","2002","46-65","Realschule","259","0.15996016178539","0.142060032015685","0.177860291555095"
"Keine Sorgen","2002","46-65","(Fach-)Abitur","66","0.148932209057789","0.115242610348905","0.182621807766673"
"Keine Sorgen","2002","46-65","AkademikerIn","227","0.121049484203266","0.106901847259644","0.135197121146887"
"Keine Sorgen","2002","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2002","66","Hauptschule","","","",""
"Keine Sorgen","2002","66","Realschule","","","",""
"Keine Sorgen","2002","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2002","66","AkademikerIn","","","",""
"Grosse Sorgen","2003","17-29","(noch) kein Abschluss","175","0.268960266809682","0.234660186922297","0.303260346697067"
"Grosse Sorgen","2003","17-29","Hauptschule","163","0.234993933228325","0.204830000198691","0.265157866257959"
"Grosse Sorgen","2003","17-29","Realschule","247","0.223835208874812","0.200252231317264","0.247418186432361"
"Grosse Sorgen","2003","17-29","(Fach-)Abitur","189","0.19168965861217","0.166892676890725","0.216486640333614"
"Grosse Sorgen","2003","17-29","AkademikerIn","43","0.22490034761153","0.167180669999547","0.282620025223513"
"Grosse Sorgen","2003","30-45","(noch) kein Abschluss","20","","",""
"Grosse Sorgen","2003","30-45","Hauptschule","455","0.252645896516655","0.233029837932874","0.272261955100436"
"Grosse Sorgen","2003","30-45","Realschule","571","0.224742412464618","0.208301031112425","0.241183793816811"
"Grosse Sorgen","2003","30-45","(Fach-)Abitur","218","0.289164850877694","0.258668249440079","0.31966145231531"
"Grosse Sorgen","2003","30-45","AkademikerIn","309","0.208688388201794","0.188580820901686","0.228795955501903"
"Grosse Sorgen","2003","46-65","(noch) kein Abschluss","19","","",""
"Grosse Sorgen","2003","46-65","Hauptschule","770","0.238762745878736","0.224282722145035","0.253242769612438"
"Grosse Sorgen","2003","46-65","Realschule","390","0.237764948266843","0.217154995923001","0.258374900610685"
"Grosse Sorgen","2003","46-65","(Fach-)Abitur","110","0.294028840093404","0.2507643353441","0.337293344842708"
"Grosse Sorgen","2003","46-65","AkademikerIn","483","0.256296354151169","0.237080579218856","0.275512129083482"
"Grosse Sorgen","2003","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2003","66","Hauptschule","","","",""
"Grosse Sorgen","2003","66","Realschule","","","",""
"Grosse Sorgen","2003","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2003","66","AkademikerIn","","","",""
"Einige Sorgen","2003","17-29","(noch) kein Abschluss","322","0.479915532680476","0.441269944475109","0.518561120885842"
"Einige Sorgen","2003","17-29","Hauptschule","369","0.479064142549989","0.44352424578572","0.514604039314258"
"Einige Sorgen","2003","17-29","Realschule","657","0.529285562114465","0.501044485345351","0.557526638883579"
"Einige Sorgen","2003","17-29","(Fach-)Abitur","568","0.588902586216264","0.557906667347234","0.619898505085295"
"Einige Sorgen","2003","17-29","AkademikerIn","117","0.546149865787528","0.477322331404755","0.614977400170302"
"Einige Sorgen","2003","30-45","(noch) kein Abschluss","30","0.486327903941338","0.369241450178509","0.603414357704167"
"Einige Sorgen","2003","30-45","Hauptschule","1022","0.539898954237786","0.517399329897993","0.562398578577579"
"Einige Sorgen","2003","30-45","Realschule","1453","0.587578307120621","0.568188370123222","0.606968244118019"
"Einige Sorgen","2003","30-45","(Fach-)Abitur","465","0.535002407331322","0.50145202557009","0.568552789092554"
"Einige Sorgen","2003","30-45","AkademikerIn","1010","0.641001376836564","0.617265105827828","0.6647376478453"
"Einige Sorgen","2003","46-65","(noch) kein Abschluss","56","0.522290959847092","0.42894624510926","0.615635674584923"
"Einige Sorgen","2003","46-65","Hauptschule","1818","0.542259775514161","0.525338261873507","0.559181289154815"
"Einige Sorgen","2003","46-65","Realschule","947","0.583047957824255","0.559177881582983","0.606918034065527"
"Einige Sorgen","2003","46-65","(Fach-)Abitur","233","0.524177836775382","0.476753097483616","0.571602576067148"
"Einige Sorgen","2003","46-65","AkademikerIn","1194","0.586876564105106","0.56520451212195","0.608548616088262"
"Einige Sorgen","2003","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2003","66","Hauptschule","","","",""
"Einige Sorgen","2003","66","Realschule","","","",""
"Einige Sorgen","2003","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2003","66","AkademikerIn","","","",""
"Keine Sorgen","2003","17-29","(noch) kein Abschluss","145","0.251124200509842","0.217579048928941","0.284669352090743"
"Keine Sorgen","2003","17-29","Hauptschule","227","0.285941924221686","0.253795483952147","0.318088364491225"
"Keine Sorgen","2003","17-29","Realschule","296","0.246879229010722","0.222482474454055","0.271275983567389"
"Keine Sorgen","2003","17-29","(Fach-)Abitur","211","0.219407755171566","0.193337305894001","0.245478204449131"
"Keine Sorgen","2003","17-29","AkademikerIn","41","0.228949786600942","0.170865118155527","0.287034455046357"
"Keine Sorgen","2003","30-45","(noch) kein Abschluss","20","","",""
"Keine Sorgen","2003","30-45","Hauptschule","408","0.207455149245559","0.189150287732368","0.22576001075875"
"Keine Sorgen","2003","30-45","Realschule","452","0.187679280414761","0.172299692427544","0.203058868401979"
"Keine Sorgen","2003","30-45","(Fach-)Abitur","166","0.175832741790984","0.150226148795919","0.201439334786049"
"Keine Sorgen","2003","30-45","AkademikerIn","250","0.150310234961642","0.132627025570007","0.167993444353277"
"Keine Sorgen","2003","46-65","(noch) kein Abschluss","35","0.311856014400874","0.2252858046482","0.398426224153549"
"Keine Sorgen","2003","46-65","Hauptschule","742","0.218977478607103","0.204931322903646","0.233023634310559"
"Keine Sorgen","2003","46-65","Realschule","302","0.179187093908902","0.160620421896507","0.197753765921298"
"Keine Sorgen","2003","46-65","(Fach-)Abitur","83","0.181793323131214","0.145169492635775","0.218417153626654"
"Keine Sorgen","2003","46-65","AkademikerIn","306","0.156827081743725","0.140822085040968","0.172832078446482"
"Keine Sorgen","2003","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2003","66","Hauptschule","","","",""
"Keine Sorgen","2003","66","Realschule","","","",""
"Keine Sorgen","2003","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2003","66","AkademikerIn","","","",""
"Grosse Sorgen","2004","17-29","(noch) kein Abschluss","189","0.270918882677063","0.236986610111944","0.304851155242183"
"Grosse Sorgen","2004","17-29","Hauptschule","163","0.197996483003133","0.168664471420675","0.22732849458559"
"Grosse Sorgen","2004","17-29","Realschule","257","0.233589868489141","0.209114188478942","0.258065548499341"
"Grosse Sorgen","2004","17-29","(Fach-)Abitur","210","0.221185137350605","0.194778684263347","0.247591590437862"
"Grosse Sorgen","2004","17-29","AkademikerIn","38","0.25015477853199","0.189828614361785","0.310480942702196"
"Grosse Sorgen","2004","30-45","(noch) kein Abschluss","15","","",""
"Grosse Sorgen","2004","30-45","Hauptschule","426","0.249712846325859","0.22946197433708","0.269963718314638"
"Grosse Sorgen","2004","30-45","Realschule","575","0.248901687520991","0.231352939760016","0.266450435281966"
"Grosse Sorgen","2004","30-45","(Fach-)Abitur","221","0.293516558949996","0.262462000074343","0.324571117825648"
"Grosse Sorgen","2004","30-45","AkademikerIn","326","0.233062911070073","0.211494340389215","0.25463148175093"
"Grosse Sorgen","2004","46-65","(noch) kein Abschluss","20","","",""
"Grosse Sorgen","2004","46-65","Hauptschule","714","0.245166085733606","0.229998210410008","0.260333961057204"
"Grosse Sorgen","2004","46-65","Realschule","397","0.23664937422468","0.216264662759636","0.257034085689725"
"Grosse Sorgen","2004","46-65","(Fach-)Abitur","122","0.291349331992257","0.248988930265492","0.333709733719022"
"Grosse Sorgen","2004","46-65","AkademikerIn","486","0.251870461652059","0.23276472645617","0.270976196847947"
"Grosse Sorgen","2004","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2004","66","Hauptschule","","","",""
"Grosse Sorgen","2004","66","Realschule","","","",""
"Grosse Sorgen","2004","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2004","66","AkademikerIn","","","",""
"Einige Sorgen","2004","17-29","(noch) kein Abschluss","319","0.461445724737231","0.423384703583291","0.499506745891171"
"Einige Sorgen","2004","17-29","Hauptschule","326","0.460940760693378","0.424249234426973","0.497632286959782"
"Einige Sorgen","2004","17-29","Realschule","593","0.504029190463899","0.475106875593493","0.532951505334305"
"Einige Sorgen","2004","17-29","(Fach-)Abitur","550","0.599952833414181","0.568783383446367","0.631122283381995"
"Einige Sorgen","2004","17-29","AkademikerIn","115","0.511487304287215","0.441861399388152","0.581113209186279"
"Einige Sorgen","2004","30-45","(noch) kein Abschluss","31","0.42417241860555","0.307561023809114","0.540783813401987"
"Einige Sorgen","2004","30-45","Hauptschule","958","0.551334179272574","0.528065138413133","0.574603220132015"
"Einige Sorgen","2004","30-45","Realschule","1292","0.544142897448383","0.523928785652492","0.564357009244275"
"Einige Sorgen","2004","30-45","(Fach-)Abitur","463","0.546090064602596","0.512137307276126","0.580042821929065"
"Einige Sorgen","2004","30-45","AkademikerIn","918","0.61747451245359","0.592680625376218","0.642268399530961"
"Einige Sorgen","2004","46-65","(noch) kein Abschluss","54","0.61364611000825","0.517732081757356","0.709560138259143"
"Einige Sorgen","2004","46-65","Hauptschule","1646","0.512877819428098","0.495254213931798","0.530501424924398"
"Einige Sorgen","2004","46-65","Realschule","959","0.578392636296854","0.554708621332175","0.602076651261533"
"Einige Sorgen","2004","46-65","(Fach-)Abitur","238","0.510787312929139","0.46418517265061","0.557389453207668"
"Einige Sorgen","2004","46-65","AkademikerIn","1167","0.580566265722294","0.558847041391156","0.602285490053432"
"Einige Sorgen","2004","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2004","66","Hauptschule","","","",""
"Einige Sorgen","2004","66","Realschule","","","",""
"Einige Sorgen","2004","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2004","66","AkademikerIn","","","",""
"Keine Sorgen","2004","17-29","(noch) kein Abschluss","151","0.267635392585706","0.23383351456316","0.301437270608251"
"Keine Sorgen","2004","17-29","Hauptschule","220","0.34106275630349","0.306167680214661","0.375957832392318"
"Keine Sorgen","2004","17-29","Realschule","298","0.26238094104696","0.236932607139212","0.287829274954708"
"Keine Sorgen","2004","17-29","(Fach-)Abitur","189","0.178862029235214","0.154479310486652","0.203244747983776"
"Keine Sorgen","2004","17-29","AkademikerIn","45","0.238357917180795","0.17900996298924","0.297705871372349"
"Keine Sorgen","2004","30-45","(noch) kein Abschluss","23","","",""
"Keine Sorgen","2004","30-45","Hauptschule","371","0.198952974401567","0.180275689011732","0.217630259791403"
"Keine Sorgen","2004","30-45","Realschule","465","0.206955415030625","0.190512795141505","0.223398034919746"
"Keine Sorgen","2004","30-45","(Fach-)Abitur","142","0.160393376447409","0.135367504946381","0.185419247948436"
"Keine Sorgen","2004","30-45","AkademikerIn","232","0.149462576476337","0.131273198063146","0.167651954889529"
"Keine Sorgen","2004","46-65","(noch) kein Abschluss","25","","",""
"Keine Sorgen","2004","46-65","Hauptschule","730","0.241956094838296","0.226855838680515","0.257056350996076"
"Keine Sorgen","2004","46-65","Realschule","314","0.184957989478466","0.16633641489981","0.203579564057121"
"Keine Sorgen","2004","46-65","(Fach-)Abitur","82","0.197863355078604","0.160723190884378","0.235003519272831"
"Keine Sorgen","2004","46-65","AkademikerIn","330","0.167563272625647","0.151125166974393","0.184001378276902"
"Keine Sorgen","2004","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2004","66","Hauptschule","","","",""
"Keine Sorgen","2004","66","Realschule","","","",""
"Keine Sorgen","2004","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2004","66","AkademikerIn","","","",""
"Grosse Sorgen","2005","17-29","(noch) kein Abschluss","225","0.331815975945967","0.296241603399624","0.36739034849231"
"Grosse Sorgen","2005","17-29","Hauptschule","190","0.321079039835572","0.285047417246629","0.357110662424515"
"Grosse Sorgen","2005","17-29","Realschule","312","0.309164260420012","0.281550598990622","0.336777921849401"
"Grosse Sorgen","2005","17-29","(Fach-)Abitur","239","0.279456975845221","0.249926277482189","0.308987674208252"
"Grosse Sorgen","2005","17-29","AkademikerIn","63","0.31044276278415","0.247261193117861","0.373624332450438"
"Grosse Sorgen","2005","30-45","(noch) kein Abschluss","17","","",""
"Grosse Sorgen","2005","30-45","Hauptschule","515","0.322784386075926","0.300017149288676","0.345551622863177"
"Grosse Sorgen","2005","30-45","Realschule","611","0.2961096954635","0.276865531360981","0.315353859566018"
"Grosse Sorgen","2005","30-45","(Fach-)Abitur","281","0.367988859021459","0.334423507515256","0.401554210527662"
"Grosse Sorgen","2005","30-45","AkademikerIn","401","0.302461543645854","0.278201013830818","0.32672207346089"
"Grosse Sorgen","2005","46-65","(noch) kein Abschluss","41","0.44517459339085","0.345758697643927","0.544590489137773"
"Grosse Sorgen","2005","46-65","Hauptschule","859","0.322768103336954","0.305548804074519","0.33998740259939"
"Grosse Sorgen","2005","46-65","Realschule","551","0.332939168508067","0.310437573493982","0.355440763522153"
"Grosse Sorgen","2005","46-65","(Fach-)Abitur","121","0.310791458555588","0.267299063382","0.354283853729177"
"Grosse Sorgen","2005","46-65","AkademikerIn","653","0.35857275783369","0.337019884283918","0.380125631383462"
"Grosse Sorgen","2005","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2005","66","Hauptschule","","","",""
"Grosse Sorgen","2005","66","Realschule","","","",""
"Grosse Sorgen","2005","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2005","66","AkademikerIn","","","",""
"Einige Sorgen","2005","17-29","(noch) kein Abschluss","296","0.432204633647801","0.394777963448583","0.469631303847019"
"Einige Sorgen","2005","17-29","Hauptschule","292","0.442920995459165","0.404586499015986","0.481255491902344"
"Einige Sorgen","2005","17-29","Realschule","549","0.472222386339201","0.44239324694077","0.502051525737632"
"Einige Sorgen","2005","17-29","(Fach-)Abitur","488","0.560637482775501","0.527975778066308","0.593299187484693"
"Einige Sorgen","2005","17-29","AkademikerIn","115","0.545439056456556","0.477443010919605","0.613435101993507"
"Einige Sorgen","2005","30-45","(noch) kein Abschluss","31","0.5118651816128","0.389401928523367","0.634328434702234"
"Einige Sorgen","2005","30-45","Hauptschule","791","0.479814213145746","0.455486214728176","0.504142211563316"
"Einige Sorgen","2005","30-45","Realschule","1178","0.526572654163356","0.505526339126819","0.547618969199893"
"Einige Sorgen","2005","30-45","(Fach-)Abitur","395","0.50794912693112","0.473153344245847","0.542744909616393"
"Einige Sorgen","2005","30-45","AkademikerIn","794","0.553873589345385","0.52761838417193","0.58012879451884"
"Einige Sorgen","2005","46-65","(noch) kein Abschluss","42","0.460052320603811","0.360353062439349","0.559751578768273"
"Einige Sorgen","2005","46-65","Hauptschule","1465","0.503893921059116","0.485479490206497","0.522308351911735"
"Einige Sorgen","2005","46-65","Realschule","901","0.521953917595858","0.498103329014854","0.545804506176861"
"Einige Sorgen","2005","46-65","(Fach-)Abitur","241","0.54200482590817","0.495184385964442","0.588825265851898"
"Einige Sorgen","2005","46-65","AkademikerIn","1013","0.516619386316558","0.494161297311386","0.539077475321729"
"Einige Sorgen","2005","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2005","66","Hauptschule","","","",""
"Einige Sorgen","2005","66","Realschule","","","",""
"Einige Sorgen","2005","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2005","66","AkademikerIn","","","",""
"Keine Sorgen","2005","17-29","(noch) kein Abschluss","152","0.235979390406232","0.203899702588469","0.268059078223995"
"Keine Sorgen","2005","17-29","Hauptschule","163","0.235999964705263","0.203230383432796","0.268769545977729"
"Keine Sorgen","2005","17-29","Realschule","215","0.218613353240787","0.193918110984994","0.24330859549658"
"Keine Sorgen","2005","17-29","(Fach-)Abitur","160","0.159905541379279","0.135785275087896","0.184025807670662"
"Keine Sorgen","2005","17-29","AkademikerIn","28","","",""
"Keine Sorgen","2005","30-45","(noch) kein Abschluss","16","","",""
"Keine Sorgen","2005","30-45","Hauptschule","314","0.197401400778328","0.178018672946597","0.216784128610059"
"Keine Sorgen","2005","30-45","Realschule","373","0.177317650373144","0.161218152908637","0.193417147837652"
"Keine Sorgen","2005","30-45","(Fach-)Abitur","117","0.124062014047421","0.101118095553275","0.147005932541567"
"Keine Sorgen","2005","30-45","AkademikerIn","182","0.143664867008761","0.125139010769529","0.162190723247992"
"Keine Sorgen","2005","46-65","(noch) kein Abschluss","13","","",""
"Keine Sorgen","2005","46-65","Hauptschule","508","0.17333797560393","0.15939638516898","0.18727956603888"
"Keine Sorgen","2005","46-65","Realschule","233","0.145106913896075","0.128289930567003","0.161923897225147"
"Keine Sorgen","2005","46-65","(Fach-)Abitur","73","0.147203715536241","0.113908218814588","0.180499212257895"
"Keine Sorgen","2005","46-65","AkademikerIn","236","0.124807855849752","0.109954810700194","0.13966090099931"
"Keine Sorgen","2005","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2005","66","Hauptschule","","","",""
"Keine Sorgen","2005","66","Realschule","","","",""
"Keine Sorgen","2005","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2005","66","AkademikerIn","","","",""
"Grosse Sorgen","2006","17-29","(noch) kein Abschluss","129","0.347371824852723","0.30161755488592","0.393126094819526"
"Grosse Sorgen","2006","17-29","Hauptschule","168","0.275805144970617","0.241153284165666","0.310457005775569"
"Grosse Sorgen","2006","17-29","Realschule","279","0.282022246356485","0.255085330103031","0.30895916260994"
"Grosse Sorgen","2006","17-29","(Fach-)Abitur","206","0.236378884103309","0.20895519137867","0.263802576827947"
"Grosse Sorgen","2006","17-29","AkademikerIn","56","0.243464507265912","0.189724523412064","0.297204491119759"
"Grosse Sorgen","2006","30-45","(noch) kein Abschluss","18","","",""
"Grosse Sorgen","2006","30-45","Hauptschule","534","0.336754635794812","0.313895731061034","0.35961354052859"
"Grosse Sorgen","2006","30-45","Realschule","609","0.281606471413292","0.262773041362444","0.30043990146414"
"Grosse Sorgen","2006","30-45","(Fach-)Abitur","263","0.313259140407312","0.282421117791223","0.344097163023401"
"Grosse Sorgen","2006","30-45","AkademikerIn","365","0.260175961429524","0.23748417568429","0.282867747174759"
"Grosse Sorgen","2006","46-65","(noch) kein Abschluss","27","","",""
"Grosse Sorgen","2006","46-65","Hauptschule","872","0.303348300043449","0.286748213465072","0.319948386621825"
"Grosse Sorgen","2006","46-65","Realschule","615","0.333584574251875","0.312516683501398","0.354652465002351"
"Grosse Sorgen","2006","46-65","(Fach-)Abitur","136","0.328319902001277","0.285405899710978","0.371233904291577"
"Grosse Sorgen","2006","46-65","AkademikerIn","588","0.286460862971808","0.26702217866119","0.305899547282426"
"Grosse Sorgen","2006","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2006","66","Hauptschule","","","",""
"Grosse Sorgen","2006","66","Realschule","","","",""
"Grosse Sorgen","2006","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2006","66","AkademikerIn","","","",""
"Einige Sorgen","2006","17-29","(noch) kein Abschluss","195","0.419198385477634","0.371782361500785","0.466614409454482"
"Einige Sorgen","2006","17-29","Hauptschule","298","0.449678035819457","0.411107388918672","0.488248682720242"
"Einige Sorgen","2006","17-29","Realschule","564","0.492657551765009","0.462729815319387","0.522585288210632"
"Einige Sorgen","2006","17-29","(Fach-)Abitur","550","0.59904255894517","0.567408085629554","0.630677032260786"
"Einige Sorgen","2006","17-29","AkademikerIn","142","0.573969479332169","0.51204964224211","0.635889316422228"
"Einige Sorgen","2006","30-45","(noch) kein Abschluss","26","","",""
"Einige Sorgen","2006","30-45","Hauptschule","804","0.481294675534268","0.457127416545285","0.505461934523251"
"Einige Sorgen","2006","30-45","Realschule","1216","0.547702111575518","0.526861455340791","0.568542767810245"
"Einige Sorgen","2006","30-45","(Fach-)Abitur","472","0.537508816849597","0.504358878280313","0.57065875541888"
"Einige Sorgen","2006","30-45","AkademikerIn","850","0.570958926638873","0.54535994198793","0.596557911289815"
"Einige Sorgen","2006","46-65","(noch) kein Abschluss","44","0.456028042816758","0.354253723123816","0.557802362509699"
"Einige Sorgen","2006","46-65","Hauptschule","1550","0.515437199041491","0.497390630535833","0.53348376754715"
"Einige Sorgen","2006","46-65","Realschule","1008","0.510299660625445","0.487962734934897","0.532636586315992"
"Einige Sorgen","2006","46-65","(Fach-)Abitur","249","0.484208159463862","0.438539058654559","0.529877260273164"
"Einige Sorgen","2006","46-65","AkademikerIn","1173","0.555445852640739","0.534080576186239","0.576811129095238"
"Einige Sorgen","2006","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2006","66","Hauptschule","","","",""
"Einige Sorgen","2006","66","Realschule","","","",""
"Einige Sorgen","2006","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2006","66","AkademikerIn","","","",""
"Keine Sorgen","2006","17-29","(noch) kein Abschluss","92","0.233429789669644","0.192780259145887","0.2740793201934"
"Keine Sorgen","2006","17-29","Hauptschule","173","0.274516819209926","0.239915248376718","0.309118390043133"
"Keine Sorgen","2006","17-29","Realschule","229","0.225320201878505","0.2003103062385","0.250330097518511"
"Keine Sorgen","2006","17-29","(Fach-)Abitur","166","0.164578556951521","0.140644183415146","0.188512930487897"
"Keine Sorgen","2006","17-29","AkademikerIn","47","0.182566013401919","0.134193198536097","0.230938828267742"
"Keine Sorgen","2006","30-45","(noch) kein Abschluss","11","","",""
"Keine Sorgen","2006","30-45","Hauptschule","304","0.18195068867092","0.163289981057164","0.200611396284676"
"Keine Sorgen","2006","30-45","Realschule","366","0.17069141701119","0.154937417625522","0.186445416396859"
"Keine Sorgen","2006","30-45","(Fach-)Abitur","134","0.149232042743092","0.125541511095687","0.172922574390496"
"Keine Sorgen","2006","30-45","AkademikerIn","221","0.168865111931603","0.149488555674627","0.188241668188578"
"Keine Sorgen","2006","46-65","(noch) kein Abschluss","21","","",""
"Keine Sorgen","2006","46-65","Hauptschule","524","0.18121450091506","0.167304944998721","0.195124056831399"
"Keine Sorgen","2006","46-65","Realschule","301","0.156115765122681","0.139897276707911","0.17233425353745"
"Keine Sorgen","2006","46-65","(Fach-)Abitur","75","0.187471938534861","0.151805766945462","0.223138110124259"
"Keine Sorgen","2006","46-65","AkademikerIn","317","0.158093284387453","0.142407219135092","0.173779349639814"
"Keine Sorgen","2006","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2006","66","Hauptschule","","","",""
"Keine Sorgen","2006","66","Realschule","","","",""
"Keine Sorgen","2006","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2006","66","AkademikerIn","","","",""
"Grosse Sorgen","2007","17-29","(noch) kein Abschluss","104","0.274778568220047","0.228665546302203","0.320891590137892"
"Grosse Sorgen","2007","17-29","Hauptschule","153","0.281405012917639","0.244193727980736","0.318616297854541"
"Grosse Sorgen","2007","17-29","Realschule","244","0.275511818851202","0.246951047416637","0.304072590285767"
"Grosse Sorgen","2007","17-29","(Fach-)Abitur","235","0.274059312415415","0.244738900881346","0.303379723949485"
"Grosse Sorgen","2007","17-29","AkademikerIn","53","0.182978567523776","0.132002211124131","0.23395492392342"
"Grosse Sorgen","2007","30-45","(noch) kein Abschluss","12","","",""
"Grosse Sorgen","2007","30-45","Hauptschule","414","0.301007537887067","0.277200067097172","0.324815008676962"
"Grosse Sorgen","2007","30-45","Realschule","542","0.281071953735959","0.261336554740707","0.30080735273121"
"Grosse Sorgen","2007","30-45","(Fach-)Abitur","209","0.279313903186909","0.248301214795031","0.310326591578786"
"Grosse Sorgen","2007","30-45","AkademikerIn","380","0.295096888041257","0.27092825592736","0.319265520155154"
"Grosse Sorgen","2007","46-65","(noch) kein Abschluss","21","","",""
"Grosse Sorgen","2007","46-65","Hauptschule","725","0.284603604179997","0.267232630424251","0.301974577935744"
"Grosse Sorgen","2007","46-65","Realschule","527","0.286273116187655","0.265905329614891","0.306640902760418"
"Grosse Sorgen","2007","46-65","(Fach-)Abitur","124","0.278310096292807","0.237354903865974","0.31926528871964"
"Grosse Sorgen","2007","46-65","AkademikerIn","566","0.282940947883492","0.263035531140738","0.302846364626246"
"Grosse Sorgen","2007","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2007","66","Hauptschule","","","",""
"Grosse Sorgen","2007","66","Realschule","","","",""
"Grosse Sorgen","2007","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2007","66","AkademikerIn","","","",""
"Einige Sorgen","2007","17-29","(noch) kein Abschluss","178","0.515933171902211","0.46430981668182","0.567556527122602"
"Einige Sorgen","2007","17-29","Hauptschule","255","0.450268751391343","0.409099044349593","0.491438458433092"
"Einige Sorgen","2007","17-29","Realschule","462","0.458253776517628","0.426401891679686","0.490105661355569"
"Einige Sorgen","2007","17-29","(Fach-)Abitur","496","0.570950355260295","0.538415404211103","0.603485306309486"
"Einige Sorgen","2007","17-29","AkademikerIn","133","0.664333430653256","0.602074873316214","0.726591987990298"
"Einige Sorgen","2007","30-45","(noch) kein Abschluss","21","","",""
"Einige Sorgen","2007","30-45","Hauptschule","689","0.466113429033751","0.440221844205234","0.492005013862269"
"Einige Sorgen","2007","30-45","Realschule","1105","0.544388668325389","0.522523831606458","0.56625350504432"
"Einige Sorgen","2007","30-45","(Fach-)Abitur","460","0.572238208392322","0.538039517025685","0.606436899758958"
"Einige Sorgen","2007","30-45","AkademikerIn","803","0.575114538290685","0.548919553477175","0.601309523104195"
"Einige Sorgen","2007","46-65","(noch) kein Abschluss","40","0.540740043475431","0.430147882145924","0.651332204804938"
"Einige Sorgen","2007","46-65","Hauptschule","1376","0.53180064455316","0.512590951393302","0.551010337713017"
"Einige Sorgen","2007","46-65","Realschule","1064","0.550814232979741","0.528401072782127","0.573227393177355"
"Einige Sorgen","2007","46-65","(Fach-)Abitur","266","0.555351153004919","0.509940097197804","0.600762208812034"
"Einige Sorgen","2007","46-65","AkademikerIn","1128","0.562209868789121","0.540285448083528","0.584134289494713"
"Einige Sorgen","2007","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2007","66","Hauptschule","","","",""
"Einige Sorgen","2007","66","Realschule","","","",""
"Einige Sorgen","2007","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2007","66","AkademikerIn","","","",""
"Keine Sorgen","2007","17-29","(noch) kein Abschluss","78","0.209288259877742","0.167266100295135","0.251310419460349"
"Keine Sorgen","2007","17-29","Hauptschule","153","0.268326235691019","0.231660789804004","0.304991681578033"
"Keine Sorgen","2007","17-29","Realschule","234","0.26623440463117","0.237979429768852","0.294489379493488"
"Keine Sorgen","2007","17-29","(Fach-)Abitur","158","0.15499033232429","0.131201104026841","0.178779560621739"
"Keine Sorgen","2007","17-29","AkademikerIn","35","0.152688001822968","0.105266414362425","0.200109589283512"
"Keine Sorgen","2007","30-45","(noch) kein Abschluss","15","","",""
"Keine Sorgen","2007","30-45","Hauptschule","323","0.232879033079182","0.210941618163968","0.254816447994396"
"Keine Sorgen","2007","30-45","Realschule","346","0.174539377938652","0.157874991282957","0.191203764594347"
"Keine Sorgen","2007","30-45","(Fach-)Abitur","135","0.14844788842077","0.123871803787395","0.173023973054144"
"Keine Sorgen","2007","30-45","AkademikerIn","185","0.129788573668058","0.111979732403357","0.14759741493276"
"Keine Sorgen","2007","46-65","(noch) kein Abschluss","17","","",""
"Keine Sorgen","2007","46-65","Hauptschule","491","0.183595751266843","0.168691350020205","0.198500152513481"
