"plj0047","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","2000","16-34 Jahre alt","Sachsen","265","0.526004295702","0.482368193843744","0.569640397560257"
"Einige Sorgen","2000","16-34 Jahre alt","Sachsen-Anhalt","136","0.447437510077482","0.388987769514291","0.505887250640674"
"Einige Sorgen","2000","16-34 Jahre alt","Thueringen","179","0.569432480387063","0.514577296826847","0.624287663947278"
"Einige Sorgen","2000","35-65 Jahre alt","Schleswig-Holstein","206","0.50540194135911","0.457299324951619","0.553504557766602"
"Einige Sorgen","2000","35-65 Jahre alt","Hamburg","84","0.450511538860965","0.37741945600889","0.52360362171304"
"Einige Sorgen","2000","35-65 Jahre alt","Niedersachsen","538","0.499312734996874","0.469269487805379","0.529355982188369"
"Einige Sorgen","2000","35-65 Jahre alt","Bremen","39","0.408320648305906","0.308956882590556","0.507684414021257"
"Einige Sorgen","2000","35-65 Jahre alt","Nordrhein-Westfalen","1432","0.50040334583653","0.482043385889855","0.518763305783205"
"Einige Sorgen","2000","35-65 Jahre alt","Hessen","473","0.479311148280483","0.447493285369864","0.511129011191101"
"Einige Sorgen","2000","35-65 Jahre alt","Rheinland-Pfalz,Saarland","313","0.496779729574144","0.457581262895937","0.535978196252351"
"Einige Sorgen","2000","35-65 Jahre alt","Baden-Wuerttemberg","802","0.508886810130105","0.484197485601443","0.533576134658768"
"Einige Sorgen","2000","35-65 Jahre alt","Bayern","985","0.516347714420245","0.493618737331384","0.539076691509106"
"Einige Sorgen","2000","35-65 Jahre alt","Saarland","92","0.463823241471368","0.392155805900706","0.53549067704203"
"Einige Sorgen","2000","35-65 Jahre alt","Berlin","210","0.415535578021022","0.372077775381867","0.458993380660176"
"Einige Sorgen","2000","35-65 Jahre alt","Brandenburg","292","0.519316622579467","0.478046139009994","0.560587106148939"
"Einige Sorgen","2000","35-65 Jahre alt","Mecklenburg-Vorpommern","177","0.538367150678965","0.482601531028387","0.594132770329543"
"Einige Sorgen","2000","35-65 Jahre alt","Sachsen","576","0.575674818079038","0.545118355260079","0.606231280897996"
"Einige Sorgen","2000","35-65 Jahre alt","Sachsen-Anhalt","322","0.5223995429543","0.482890394765087","0.561908691143512"
"Einige Sorgen","2000","35-65 Jahre alt","Thueringen","328","0.540367054539863","0.499667762394938","0.581066346684787"
"Einige Sorgen","2000","66 und älter","Schleswig-Holstein","52","0.486372827802339","0.398400538041544","0.574345117563135"
"Einige Sorgen","2000","66 und älter","Hamburg","","","",""
"Einige Sorgen","2000","66 und älter","Niedersachsen","171","0.506786319957445","0.451750117645023","0.561822522269867"
"Einige Sorgen","2000","66 und älter","Bremen","","","",""
"Einige Sorgen","2000","66 und älter","Nordrhein-Westfalen","359","0.486600328413392","0.450829297925248","0.522371358901536"
"Einige Sorgen","2000","66 und älter","Hessen","105","0.443688161040583","0.381093328850055","0.506282993231111"
"Einige Sorgen","2000","66 und älter","Rheinland-Pfalz,Saarland","81","0.422924208026464","0.350953379206385","0.494895036846543"
"Einige Sorgen","2000","66 und älter","Baden-Wuerttemberg","228","0.595432630710672","0.546659006073611","0.644206255347733"
"Einige Sorgen","2000","66 und älter","Bayern","282","0.58071584842014","0.537025439071124","0.624406257769157"
"Einige Sorgen","2000","66 und älter","Saarland","34","0.443373441594711","0.329413173966967","0.557333709222455"
"Einige Sorgen","2000","66 und älter","Berlin","43","0.428825065288756","0.333708518910925","0.523941611666587"
"Einige Sorgen","2000","66 und älter","Brandenburg","65","0.402378235162398","0.326394866581076","0.478361603743719"
"Einige Sorgen","2000","66 und älter","Mecklenburg-Vorpommern","43","0.583553349873876","0.475528650280856","0.691578049466896"
"Einige Sorgen","2000","66 und älter","Sachsen","132","0.47614243018506","0.415667900511868","0.536616959858252"
"Einige Sorgen","2000","66 und älter","Sachsen-Anhalt","83","0.531237414743536","0.453671605737923","0.608803223749149"
"Einige Sorgen","2000","66 und älter","Thueringen","92","0.54877411656326","0.472146662690835","0.625401570435685"
"Keine Sorgen","2000","16-34 Jahre alt","Schleswig-Holstein","37","0.221452835747209","0.158477144675652","0.284428526818766"
"Keine Sorgen","2000","16-34 Jahre alt","Hamburg","","","",""
"Keine Sorgen","2000","16-34 Jahre alt","Niedersachsen","99","0.150283594203135","0.122619792393132","0.177947396013138"
"Keine Sorgen","2000","16-34 Jahre alt","Bremen","","","",""
"Keine Sorgen","2000","16-34 Jahre alt","Nordrhein-Westfalen","216","0.145250481092143","0.127501910766851","0.162999051417435"
"Keine Sorgen","2000","16-34 Jahre alt","Hessen","88","0.171035376525799","0.137455004883967","0.204615748167632"
"Keine Sorgen","2000","16-34 Jahre alt","Rheinland-Pfalz,Saarland","58","0.200965780456191","0.1562858387575","0.245645722154881"
"Keine Sorgen","2000","16-34 Jahre alt","Baden-Wuerttemberg","179","0.176802278858287","0.15268199546105","0.200922562255524"
"Keine Sorgen","2000","16-34 Jahre alt","Bayern","192","0.19491076087262","0.170588669349536","0.219232852395705"
"Keine Sorgen","2000","16-34 Jahre alt","Saarland","","","",""
"Keine Sorgen","2000","16-34 Jahre alt","Berlin","","","",""
"Keine Sorgen","2000","16-34 Jahre alt","Brandenburg","47","0.168731527551634","0.125478090761363","0.211984964341905"
"Keine Sorgen","2000","16-34 Jahre alt","Mecklenburg-Vorpommern","33","0.186080607755852","0.128421180703973","0.24374003480773"
"Keine Sorgen","2000","16-34 Jahre alt","Sachsen","82","0.170842678713493","0.137951400251392","0.203733957175594"
"Keine Sorgen","2000","16-34 Jahre alt","Sachsen-Anhalt","43","0.171595829849994","0.127275784515392","0.215915875184595"
"Keine Sorgen","2000","16-34 Jahre alt","Thueringen","57","0.175012876169736","0.132917488986093","0.21710826335338"
"Keine Sorgen","2000","35-65 Jahre alt","Schleswig-Holstein","110","0.232467285752038","0.191827312562817","0.273107258941259"
"Keine Sorgen","2000","35-65 Jahre alt","Hamburg","","","",""
"Keine Sorgen","2000","35-65 Jahre alt","Niedersachsen","129","0.117926338716208","0.0985471714284365","0.13730550600398"
"Keine Sorgen","2000","35-65 Jahre alt","Bremen","","","",""
"Keine Sorgen","2000","35-65 Jahre alt","Nordrhein-Westfalen","373","0.130777514341037","0.118397136995207","0.143157891686867"
"Keine Sorgen","2000","35-65 Jahre alt","Hessen","171","0.200809467866954","0.175294774153789","0.226324161580118"
"Keine Sorgen","2000","35-65 Jahre alt","Rheinland-Pfalz,Saarland","129","0.212095542457412","0.180046826674213","0.24414425824061"
"Keine Sorgen","2000","35-65 Jahre alt","Baden-Wuerttemberg","281","0.163625932921067","0.145356117528429","0.181895748313705"
"Keine Sorgen","2000","35-65 Jahre alt","Bayern","354","0.190217009932227","0.172366478939653","0.2080675409248"
"Keine Sorgen","2000","35-65 Jahre alt","Saarland","34","0.169314056477727","0.115418053652577","0.223210059302877"
"Keine Sorgen","2000","35-65 Jahre alt","Berlin","47","0.0910341603935795","0.0656676577930645","0.116400662994095"
"Keine Sorgen","2000","35-65 Jahre alt","Brandenburg","70","0.120115469962685","0.093261641706372","0.146969298218998"
"Keine Sorgen","2000","35-65 Jahre alt","Mecklenburg-Vorpommern","43","0.160502314262997","0.119441334841855","0.201563293684138"
"Keine Sorgen","2000","35-65 Jahre alt","Sachsen","147","0.154231493231322","0.131902078163399","0.176560908299246"
"Keine Sorgen","2000","35-65 Jahre alt","Sachsen-Anhalt","79","0.1314295179898","0.104704814463545","0.158154221516054"
"Keine Sorgen","2000","35-65 Jahre alt","Thueringen","78","0.147562192091697","0.118598378068381","0.176526006115013"
"Keine Sorgen","2000","66 und älter","Schleswig-Holstein","58","0.412977255676633","0.326315440837417","0.499639070515848"
"Keine Sorgen","2000","66 und älter","Hamburg","","","",""
"Keine Sorgen","2000","66 und älter","Niedersachsen","81","0.280939737954155","0.231462244416091","0.33041723149222"
"Keine Sorgen","2000","66 und älter","Bremen","","","",""
"Keine Sorgen","2000","66 und älter","Nordrhein-Westfalen","185","0.239773698885181","0.20921817909077","0.270329218679592"
"Keine Sorgen","2000","66 und älter","Hessen","79","0.340432440734773","0.280730902552566","0.40013397891698"
"Keine Sorgen","2000","66 und älter","Rheinland-Pfalz,Saarland","63","0.390668372296794","0.319589620826862","0.461747123766725"
"Keine Sorgen","2000","66 und älter","Baden-Wuerttemberg","93","0.236954992491386","0.194699681764447","0.279210303218325"
"Keine Sorgen","2000","66 und älter","Bayern","142","0.276421210440419","0.236822718460547","0.316019702420291"
"Keine Sorgen","2000","66 und älter","Saarland","33","0.46578851002426","0.351359099965089","0.580217920083432"
"Keine Sorgen","2000","66 und älter","Berlin","","","",""
"Keine Sorgen","2000","66 und älter","Brandenburg","35","0.223637300409293","0.159072984918776","0.288201615899809"
"Keine Sorgen","2000","66 und älter","Mecklenburg-Vorpommern","","","",""
"Keine Sorgen","2000","66 und älter","Sachsen","41","0.191257702673441","0.14363522449487","0.238880180852012"
"Keine Sorgen","2000","66 und älter","Sachsen-Anhalt","43","0.252576753864086","0.18504165840688","0.320111849321293"
"Keine Sorgen","2000","66 und älter","Thueringen","","","",""
"Grosse Sorgen","2001","16-34 Jahre alt","Schleswig-Holstein","53","0.362053137132779","0.284885826061432","0.439220448204125"
"Grosse Sorgen","2001","16-34 Jahre alt","Hamburg","35","0.524781543636159","0.406087326419852","0.643475760852466"
"Grosse Sorgen","2001","16-34 Jahre alt","Niedersachsen","225","0.38537983984909","0.344779801028506","0.425979878669674"
"Grosse Sorgen","2001","16-34 Jahre alt","Bremen","","","",""
"Grosse Sorgen","2001","16-34 Jahre alt","Nordrhein-Westfalen","551","0.404867237300298","0.378555735693849","0.431178738906747"
"Grosse Sorgen","2001","16-34 Jahre alt","Hessen","168","0.447141460445603","0.398778313104761","0.495504607786444"
"Grosse Sorgen","2001","16-34 Jahre alt","Rheinland-Pfalz,Saarland","101","0.387480176280237","0.328148990555745","0.446811362004728"
"Grosse Sorgen","2001","16-34 Jahre alt","Baden-Wuerttemberg","282","0.326555273357454","0.294555238920439","0.358555307794469"
"Grosse Sorgen","2001","16-34 Jahre alt","Bayern","309","0.34171088172148","0.310516286781068","0.372905476661893"
"Grosse Sorgen","2001","16-34 Jahre alt","Saarland","","","",""
"Grosse Sorgen","2001","16-34 Jahre alt","Berlin","110","0.539282195749344","0.473713409743661","0.604850981755026"
"Grosse Sorgen","2001","16-34 Jahre alt","Brandenburg","95","0.377927083537802","0.318647358002603","0.437206809073"
"Grosse Sorgen","2001","16-34 Jahre alt","Mecklenburg-Vorpommern","61","0.352089596874135","0.276160126553278","0.428019067194991"
"Grosse Sorgen","2001","16-34 Jahre alt","Sachsen","151","0.298575175315962","0.256479490531765","0.34067086010016"
"Grosse Sorgen","2001","16-34 Jahre alt","Sachsen-Anhalt","110","0.386379677263517","0.328407387983677","0.444351966543356"
"Grosse Sorgen","2001","16-34 Jahre alt","Thueringen","95","0.324946530850085","0.27047570496016","0.379417356740011"
"Grosse Sorgen","2001","35-65 Jahre alt","Schleswig-Holstein","106","0.295603519771028","0.249480518703276","0.341726520838781"
"Grosse Sorgen","2001","35-65 Jahre alt","Hamburg","69","0.414987956811446","0.339347448469764","0.490628465153129"
"Grosse Sorgen","2001","35-65 Jahre alt","Niedersachsen","384","0.401473090729063","0.370891534936375","0.43205464652175"
"Grosse Sorgen","2001","35-65 Jahre alt","Bremen","40","0.541201787777848","0.43061805146933","0.651785524086365"
"Grosse Sorgen","2001","35-65 Jahre alt","Nordrhein-Westfalen","1038","0.39571136457805","0.376845984309604","0.414576744846496"
"Grosse Sorgen","2001","35-65 Jahre alt","Hessen","296","0.341505054840558","0.309512298482699","0.373497811198417"
"Grosse Sorgen","2001","35-65 Jahre alt","Rheinland-Pfalz,Saarland","187","0.302639571094727","0.265570338819297","0.339708803370158"
"Grosse Sorgen","2001","35-65 Jahre alt","Baden-Wuerttemberg","452","0.338378540436558","0.313495515999696","0.36326156487342"
"Grosse Sorgen","2001","35-65 Jahre alt","Bayern","489","0.298648144079802","0.276645216634206","0.320651071525397"
"Grosse Sorgen","2001","35-65 Jahre alt","Saarland","48","0.29991256074343","0.233157795347535","0.366667326139326"
"Grosse Sorgen","2001","35-65 Jahre alt","Berlin","241","0.490837932877473","0.446115589473628","0.535560276281317"
"Grosse Sorgen","2001","35-65 Jahre alt","Brandenburg","218","0.428007205711337","0.38615852537974","0.469855886042934"
"Grosse Sorgen","2001","35-65 Jahre alt","Mecklenburg-Vorpommern","126","0.45348462661565","0.395483377156041","0.51148587607526"
"Grosse Sorgen","2001","35-65 Jahre alt","Sachsen","344","0.344653704734169","0.313960292250945","0.375347117217393"
"Grosse Sorgen","2001","35-65 Jahre alt","Sachsen-Anhalt","228","0.386181309127908","0.346281965053419","0.426080653202398"
"Grosse Sorgen","2001","35-65 Jahre alt","Thueringen","213","0.386716838482746","0.34537292833105","0.428060748634441"
"Grosse Sorgen","2001","66 und älter","Schleswig-Holstein","","","",""
"Grosse Sorgen","2001","66 und älter","Hamburg","","","",""
"Grosse Sorgen","2001","66 und älter","Niedersachsen","69","0.231130143324554","0.183974506419326","0.278285780229782"
"Grosse Sorgen","2001","66 und älter","Bremen","","","",""
"Grosse Sorgen","2001","66 und älter","Nordrhein-Westfalen","206","0.281497278831615","0.248370228214141","0.31462432944909"
"Grosse Sorgen","2001","66 und älter","Hessen","75","0.323357601975152","0.263167477733938","0.383547726216366"
"Grosse Sorgen","2001","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Grosse Sorgen","2001","66 und älter","Baden-Wuerttemberg","81","0.218645627163827","0.17624267633098","0.261048577996673"
"Grosse Sorgen","2001","66 und älter","Bayern","99","0.222307601850482","0.184555927642874","0.26005927605809"
"Grosse Sorgen","2001","66 und älter","Saarland","","","",""
"Grosse Sorgen","2001","66 und älter","Berlin","43","0.418265054466795","0.315784502719064","0.520745606214526"
"Grosse Sorgen","2001","66 und älter","Brandenburg","74","0.45646105782884","0.379758864604787","0.533163251052893"
"Grosse Sorgen","2001","66 und älter","Mecklenburg-Vorpommern","36","0.454607908640372","0.344105002179034","0.565110815101709"
"Grosse Sorgen","2001","66 und älter","Sachsen","109","0.404615689434206","0.345184079098994","0.464047299769418"
"Grosse Sorgen","2001","66 und älter","Sachsen-Anhalt","40","0.300303085234835","0.227190103843094","0.373416066626575"
"Grosse Sorgen","2001","66 und älter","Thueringen","68","0.41541121777779","0.335201232134491","0.49562120342109"
"Einige Sorgen","2001","16-34 Jahre alt","Schleswig-Holstein","55","0.40152075767531","0.322810106766493","0.480231408584127"
"Einige Sorgen","2001","16-34 Jahre alt","Hamburg","31","0.460818012841901","0.342343196109847","0.579292829573955"
"Einige Sorgen","2001","16-34 Jahre alt","Niedersachsen","260","0.492816576484976","0.451110077846017","0.534523075123934"
"Einige Sorgen","2001","16-34 Jahre alt","Bremen","","","",""
"Einige Sorgen","2001","16-34 Jahre alt","Nordrhein-Westfalen","630","0.475261584253246","0.448493322341385","0.502029846165108"
"Einige Sorgen","2001","16-34 Jahre alt","Hessen","180","0.41672985485308","0.368773379608208","0.464686330097953"
"Einige Sorgen","2001","16-34 Jahre alt","Rheinland-Pfalz,Saarland","115","0.42628544235834","0.366057726220707","0.486513158495973"
"Einige Sorgen","2001","16-34 Jahre alt","Baden-Wuerttemberg","397","0.49496241766108","0.460845555757587","0.529079279564573"
"Einige Sorgen","2001","16-34 Jahre alt","Bayern","427","0.473223212067133","0.440384361868622","0.506062062265644"
"Einige Sorgen","2001","16-34 Jahre alt","Saarland","37","0.436309745606518","0.324072970570618","0.548546520642417"
"Einige Sorgen","2001","16-34 Jahre alt","Berlin","86","0.358734426394871","0.295642019625097","0.421826833164645"
"Einige Sorgen","2001","16-34 Jahre alt","Brandenburg","120","0.472998395435457","0.411958000924922","0.534038789945992"
"Einige Sorgen","2001","16-34 Jahre alt","Mecklenburg-Vorpommern","73","0.46802034984797","0.388696063196139","0.547344636499801"
"Einige Sorgen","2001","16-34 Jahre alt","Sachsen","230","0.50943258253346","0.463447933766167","0.555417231300753"
"Einige Sorgen","2001","16-34 Jahre alt","Sachsen-Anhalt","128","0.468846153199217","0.409432153502093","0.528260152896342"
"Einige Sorgen","2001","16-34 Jahre alt","Thueringen","155","0.569667490310176","0.512083505186014","0.627251475434337"
"Einige Sorgen","2001","35-65 Jahre alt","Schleswig-Holstein","163","0.478532858762587","0.428040748193208","0.529024969331965"
"Einige Sorgen","2001","35-65 Jahre alt","Hamburg","75","0.479558408486791","0.402864469775055","0.556252347198526"
"Einige Sorgen","2001","35-65 Jahre alt","Niedersachsen","485","0.477576095925159","0.446414311033048","0.50873788081727"
