year,bula_h,hhtyp,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,North Rhine-Westphalia,Couple with children,Inexpensive,0.19009,173,739,0.16178,0.21840
2013,North Rhine-Westphalia,Couple with children,Reasonable,0.56054,367,739,0.52474,0.59635
2013,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.16351,150,739,0.13683,0.19019
2013,Hesse,Single-person household,Inexpensive,0.38369,64,123,0.29740,0.46998
2013,Hesse,Single-person household,Reasonable,0.35632,59,123,0.27133,0.44130
2013,Hesse,Couple without children,Inexpensive,0.31618,38,91,0.22012,0.41225
2013,Hesse,Couple without children,Reasonable,0.38953,53,91,0.28878,0.49028
2013,Hesse,Single parent,Inexpensive,0.30380,37,83,0.20426,0.40334
2013,Hesse,Single parent,Reasonable,0.37290,46,83,0.26823,0.47756
2013,Hesse,Couple with children,Inexpensive,0.27533,64,212,0.21506,0.33561
2013,Hesse,Couple with children,Reasonable,0.43986,107,212,0.37288,0.50684
2013,Hesse,Couple with children,Slightly Expensive,0.20206,41,212,0.14788,0.25624
2013,"Rhineland-Palatinate, Saarland",Single-person household,Inexpensive,0.39782,51,99,0.30092,0.49473
2013,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,0.31542,48,99,0.22342,0.40742
2013,"Rhineland-Palatinate, Saarland",Couple without children,Inexpensive,0.29363,32,73,0.18843,0.39882
2013,"Rhineland-Palatinate, Saarland",Couple without children,Reasonable,0.50582,41,73,0.39033,0.62131
2013,"Rhineland-Palatinate, Saarland",Couple with children,Inexpensive,0.32686,38,92,0.23048,0.42323
2013,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,0.45730,54,92,0.35494,0.55965
2013,Baden-Wuerttemberg,Single-person household,Inexpensive,0.27328,75,218,0.21399,0.33258
2013,Baden-Wuerttemberg,Single-person household,Reasonable,0.49338,109,218,0.42686,0.55990
2013,Baden-Wuerttemberg,Single-person household,Slightly Expensive,0.14832,34,218,0.10103,0.19561
2013,Baden-Wuerttemberg,Couple without children,Inexpensive,0.33639,46,127,0.25389,0.41889
2013,Baden-Wuerttemberg,Couple without children,Reasonable,0.44239,81,127,0.35566,0.52911
2013,Baden-Wuerttemberg,Single parent,Inexpensive,0.24463,46,116,0.16606,0.32320
2013,Baden-Wuerttemberg,Single parent,Reasonable,0.44117,70,116,0.35042,0.53192
2013,Baden-Wuerttemberg,Couple with children,Very Inexpensive,0.08508,33,368,0.05653,0.11362
2013,Baden-Wuerttemberg,Couple with children,Inexpensive,0.24871,98,368,0.20449,0.29294
2013,Baden-Wuerttemberg,Couple with children,Reasonable,0.41967,161,368,0.36918,0.47016
2013,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.18992,76,368,0.14979,0.23005
2013,Bavaria,Single-person household,Very Inexpensive,0.07461,32,351,0.04708,0.10214
2013,Bavaria,Single-person household,Inexpensive,0.25547,95,351,0.20978,0.30116
2013,Bavaria,Single-person household,Reasonable,0.49627,170,351,0.44389,0.54866
2013,Bavaria,Single-person household,Slightly Expensive,0.15011,54,351,0.11269,0.18753
2013,Bavaria,Couple without children,Inexpensive,0.29513,90,272,0.24083,0.34944
2013,Bavaria,Couple without children,Reasonable,0.40977,135,272,0.35122,0.46833
2013,Bavaria,Couple without children,Slightly Expensive,0.20041,47,272,0.15275,0.24807
2013,Bavaria,Single parent,Inexpensive,0.18101,61,212,0.12906,0.23296
2013,Bavaria,Single parent,Reasonable,0.46562,105,212,0.39832,0.53293
2013,Bavaria,Single parent,Slightly Expensive,0.19790,46,212,0.14414,0.25166
2013,Bavaria,Couple with children,Very Inexpensive,0.11084,45,440,0.08147,0.14020
2013,Bavaria,Couple with children,Inexpensive,0.23645,111,440,0.19671,0.27620
2013,Bavaria,Couple with children,Reasonable,0.41563,200,440,0.36953,0.46173
2013,Bavaria,Couple with children,Slightly Expensive,0.20305,84,440,0.16542,0.24068
2013,Berlin,Single-person household,Inexpensive,0.25054,54,197,0.18987,0.31120
2013,Berlin,Single-person household,Reasonable,0.43096,108,197,0.36163,0.50028
2013,Berlin,Single-person household,Slightly Expensive,0.18054,35,197,0.12669,0.23438
2013,Berlin,Couple without children,Inexpensive,0.35097,45,101,0.25742,0.44452
2013,Berlin,Couple without children,Reasonable,0.36767,56,101,0.27317,0.46218
2013,Berlin,Single parent,Reasonable,0.29785,31,31,0.13420,0.46150
2013,Berlin,Couple with children,Inexpensive,0.27204,43,110,0.18849,0.35558
2013,Berlin,Couple with children,Reasonable,0.39334,67,110,0.30164,0.48505
2013,Brandenburg,Single-person household,Reasonable,0.43678,43,43,0.28677,0.58678
2013,Brandenburg,Couple without children,Reasonable,0.54548,49,49,0.40462,0.68635
2013,Brandenburg,Couple with children,Reasonable,0.55061,50,50,0.41133,0.68989
2013,Mecklenburg-Western Pomerania,Single-person household,Reasonable,0.47194,41,41,0.31723,0.62665
2013,Saxony,Single-person household,Inexpensive,0.28082,46,155,0.20984,0.35180
2013,Saxony,Single-person household,Reasonable,0.53201,109,155,0.45321,0.61082
2013,Saxony,Couple without children,Inexpensive,0.33109,53,146,0.25449,0.40769
2013,Saxony,Couple without children,Reasonable,0.44935,93,146,0.36839,0.53032
2013,Saxony,Single parent,Reasonable,0.47530,45,45,0.32774,0.62286
2013,Saxony,Couple with children,Inexpensive,0.37732,60,134,0.29494,0.45970
2013,Saxony,Couple with children,Reasonable,0.38365,74,134,0.30101,0.46630
2013,Saxony-Anhalt,Single-person household,Reasonable,0.50628,59,59,0.37761,0.63495
2013,Saxony-Anhalt,Couple without children,Reasonable,0.54966,45,45,0.40264,0.69667
2013,Saxony-Anhalt,Couple with children,Reasonable,0.39455,40,40,0.24116,0.54795
2013,Thuringa,Single-person household,Reasonable,0.46421,46,46,0.31849,0.60992
2013,Thuringa,Couple without children,Reasonable,0.54503,35,35,0.37764,0.71241
2013,Thuringa,Single parent,Reasonable,0.61298,34,34,0.44680,0.77917
2013,Thuringa,Couple with children,Reasonable,0.42331,37,37,0.26191,0.58471
2014,Schleswig-Holstein,Single-person household,Reasonable,0.48542,47,47,0.34099,0.62985
2014,Schleswig-Holstein,Couple with children,Reasonable,0.34592,38,38,0.19265,0.49919
2014,Lower Saxony,Single-person household,Inexpensive,0.25528,42,124,0.17822,0.33234
2014,Lower Saxony,Single-person household,Reasonable,0.47772,82,124,0.38945,0.56600
2014,Lower Saxony,Couple without children,Inexpensive,0.28285,47,112,0.19907,0.36664
2014,Lower Saxony,Couple without children,Reasonable,0.47066,65,112,0.37780,0.56352
2014,Lower Saxony,Single parent,Reasonable,0.34781,50,50,0.21445,0.48117
2014,Lower Saxony,Couple with children,Inexpensive,0.26226,49,160,0.19389,0.33063
2014,Lower Saxony,Couple with children,Reasonable,0.49025,111,160,0.41254,0.56795
2014,North Rhine-Westphalia,Single-person household,Inexpensive,0.28167,125,398,0.23742,0.32592
2014,North Rhine-Westphalia,Single-person household,Reasonable,0.48138,210,398,0.43222,0.53053
2014,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.15212,63,398,0.11679,0.18745
2014,North Rhine-Westphalia,Couple without children,Very Inexpensive,0.05846,32,372,0.03458,0.08233
2014,North Rhine-Westphalia,Couple without children,Inexpensive,0.26585,99,372,0.22090,0.31081
2014,North Rhine-Westphalia,Couple without children,Reasonable,0.48944,183,372,0.43857,0.54030
2014,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.17303,58,372,0.13453,0.21152
2014,North Rhine-Westphalia,Single parent,Inexpensive,0.21936,67,283,0.17107,0.26766
2014,North Rhine-Westphalia,Single parent,Reasonable,0.44002,139,283,0.38209,0.49796
2014,North Rhine-Westphalia,Single parent,Slightly Expensive,0.28780,77,283,0.23496,0.34064
2014,North Rhine-Westphalia,Couple with children,Very Inexpensive,0.07764,39,611,0.05640,0.09888
2014,North Rhine-Westphalia,Couple with children,Inexpensive,0.20803,138,611,0.17582,0.24024
2014,North Rhine-Westphalia,Couple with children,Reasonable,0.48423,306,611,0.44457,0.52389
2014,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.21068,128,611,0.17832,0.24304
2014,Hesse,Single-person household,Inexpensive,0.32756,52,115,0.24140,0.41371
2014,Hesse,Single-person household,Reasonable,0.47308,63,115,0.38143,0.56473
2014,Hesse,Couple without children,Inexpensive,0.34112,42,93,0.24424,0.43800
2014,Hesse,Couple without children,Reasonable,0.41934,51,93,0.31851,0.52018
2014,Hesse,Single parent,Reasonable,0.53724,38,38,0.37658,0.69791
2014,Hesse,Couple with children,Inexpensive,0.20057,38,163,0.13890,0.26223
2014,Hesse,Couple with children,Reasonable,0.40414,83,163,0.32858,0.47971
2014,Hesse,Couple with children,Slightly Expensive,0.25627,42,163,0.18904,0.32350
2014,"Rhineland-Palatinate, Saarland",Single-person household,Inexpensive,0.29387,44,105,0.20632,0.38142
2014,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,0.50639,61,105,0.41030,0.60248
2014,"Rhineland-Palatinate, Saarland",Couple with children,Inexpensive,0.34476,38,89,0.24545,0.44406
2014,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,0.50648,51,89,0.40203,0.61094
2014,Baden-Wuerttemberg,Single-person household,Inexpensive,0.30700,65,166,0.23662,0.37738
2014,Baden-Wuerttemberg,Single-person household,Reasonable,0.41740,101,166,0.34215,0.49264
2014,Baden-Wuerttemberg,Couple without children,Inexpensive,0.36016,52,120,0.27391,0.44641
2014,Baden-Wuerttemberg,Couple without children,Reasonable,0.42521,68,120,0.33639,0.51404
2014,Baden-Wuerttemberg,Single parent,Reasonable,0.49374,49,49,0.35230,0.63518
2014,Baden-Wuerttemberg,Couple with children,Inexpensive,0.21480,73,269,0.16563,0.26397
2014,Baden-Wuerttemberg,Couple with children,Reasonable,0.47386,141,269,0.41408,0.53364
2014,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.17581,55,269,0.13023,0.22138
2014,Bavaria,Single-person household,Very Inexpensive,0.12168,47,338,0.08677,0.15658
2014,Bavaria,Single-person household,Inexpensive,0.26038,95,338,0.21353,0.30723
2014,Bavaria,Single-person household,Reasonable,0.43914,151,338,0.38615,0.49212
2014,Bavaria,Single-person household,Slightly Expensive,0.15247,45,338,0.11409,0.19085
2014,Bavaria,Couple without children,Inexpensive,0.25667,81,243,0.20164,0.31171
2014,Bavaria,Couple without children,Reasonable,0.44655,121,243,0.38391,0.50918
2014,Bavaria,Couple without children,Slightly Expensive,0.19575,41,243,0.14576,0.24574
2014,Bavaria,Single parent,Inexpensive,0.24119,55,160,0.17470,0.30769
2014,Bavaria,Single parent,Reasonable,0.39686,68,160,0.32081,0.47291
2014,Bavaria,Single parent,Slightly Expensive,0.16174,37,160,0.10451,0.21898
2014,Bavaria,Couple with children,Very Inexpensive,0.12164,43,375,0.08851,0.15477
2014,Bavaria,Couple with children,Inexpensive,0.27680,106,375,0.23145,0.32214
2014,Bavaria,Couple with children,Reasonable,0.42689,163,375,0.37676,0.47702
2014,Bavaria,Couple with children,Slightly Expensive,0.14975,63,375,0.11359,0.18591
2014,Berlin,Single-person household,Inexpensive,0.30649,60,179,0.23876,0.37422
2014,Berlin,Single-person household,Reasonable,0.39186,80,179,0.32014,0.46357
2014,Berlin,Single-person household,Slightly Expensive,0.20171,39,179,0.14276,0.26067
2014,Berlin,Couple without children,Inexpensive,0.38745,39,93,0.28790,0.48700
2014,Berlin,Couple without children,Reasonable,0.34128,54,93,0.24440,0.43817
2014,Berlin,Couple with children,Inexpensive,0.34016,41,87,0.24003,0.44029
2014,Berlin,Couple with children,Reasonable,0.32969,46,87,0.23034,0.42905
2014,Brandenburg,Single-person household,Reasonable,0.43173,45,45,0.28537,0.57808
2014,Brandenburg,Couple without children,Reasonable,0.51466,46,46,0.36863,0.66069
2014,Brandenburg,Couple with children,Reasonable,0.39204,33,33,0.22288,0.56119
2014,Mecklenburg-Western Pomerania,Single-person household,Reasonable,0.38918,36,36,0.22765,0.55071
2014,Saxony,Single-person household,Inexpensive,0.32643,50,141,0.24875,0.40410
2014,Saxony,Single-person household,Reasonable,0.46364,91,141,0.38104,0.54625
2014,Saxony,Couple without children,Inexpensive,0.38090,57,167,0.30702,0.45477
2014,Saxony,Couple without children,Reasonable,0.35561,78,167,0.28279,0.42843
2014,Saxony,Couple without children,Slightly Expensive,0.18996,32,167,0.13029,0.24964
2014,Saxony,Couple with children,Inexpensive,0.19759,34,100,0.11916,0.27603
2014,Saxony,Couple with children,Reasonable,0.40074,66,100,0.30421,0.49728
2014,Saxony-Anhalt,Single-person household,Reasonable,0.40681,52,52,0.27199,0.54163
2014,Saxony-Anhalt,Couple without children,Reasonable,0.44002,40,40,0.28423,0.59581
2014,Thuringa,Single-person household,Reasonable,0.49243,51,51,0.35385,0.63100
2014,Thuringa,Couple with children,Reasonable,0.24151,34,34,0.09548,0.38754
