"e11102","year","bula_h","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","1989","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","1989","Bremen","Westdeutschland","50","0.552005340177825","0.457780749317","0.646229931038649"
"nicht erwerbstätig","1989","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","1989","Nordrhein-Westfalen","Westdeutschland","1018","0.430695719656863","0.411713246178036","0.449678193135689"
"nicht erwerbstätig","1989","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","1989","Hessen","Westdeutschland","353","0.434560511395217","0.403775691366587","0.465345331423847"
"nicht erwerbstätig","1989","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","1989","Rheinland-Pfalz,Saarland","Westdeutschland","273","0.434940593166767","0.398057241312469","0.471823945021064"
"nicht erwerbstätig","1989","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","1989","Baden-Wuerttemberg","Westdeutschland","540","0.355960251377764","0.333920521000236","0.377999981755293"
"nicht erwerbstätig","1989","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","1989","Bayern","Westdeutschland","514","0.381571932707413","0.357872981183748","0.405270884231078"
"nicht erwerbstätig","1989","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","1989","Saarland","Westdeutschland","","","",""
"nicht erwerbstätig","1989","Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","1989","Berlin","Westdeutschland","105","0.378648350060988","0.326235605197013","0.431061094924963"
"nicht erwerbstätig","1989","Berlin","Ostdeutschland","","","",""
"nicht erwerbstätig","1989","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","1989","Brandenburg","Ostdeutschland","","","",""
"nicht erwerbstätig","1989","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","1989","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"nicht erwerbstätig","1989","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","1989","Sachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","1989","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","1989","Sachsen-Anhalt","Ostdeutschland","","","",""
"nicht erwerbstätig","1989","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","1989","Thueringen","Ostdeutschland","","","",""
"erwerbstätig","1989","Schleswig-Holstein","Westdeutschland","194","0.604818278297497","0.54977077133598","0.659865785259014"
"erwerbstätig","1989","Schleswig-Holstein","Ostdeutschland","","","",""
"erwerbstätig","1989","Hamburg","Westdeutschland","125","0.594133008645687","0.525386006893133","0.662880010398241"
"erwerbstätig","1989","Hamburg","Ostdeutschland","","","",""
"erwerbstätig","1989","Niedersachsen","Westdeutschland","614","0.564700093171318","0.533909245966489","0.595490940376147"
"erwerbstätig","1989","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","1989","Bremen","Westdeutschland","57","0.447994659822175","0.353770068961351","0.542219250683"
"erwerbstätig","1989","Bremen","Ostdeutschland","","","",""
"erwerbstätig","1989","Nordrhein-Westfalen","Westdeutschland","1596","0.569304280343137","0.550321806864311","0.588286753821964"
"erwerbstätig","1989","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","1989","Hessen","Westdeutschland","643","0.565439488604783","0.534654668576153","0.596224308633413"
"erwerbstätig","1989","Hessen","Ostdeutschland","","","",""
"erwerbstätig","1989","Rheinland-Pfalz,Saarland","Westdeutschland","421","0.565059406833234","0.528176054978936","0.601942758687531"
"erwerbstätig","1989","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","1989","Baden-Wuerttemberg","Westdeutschland","1273","0.644039748622236","0.622000018244707","0.666079478999764"
"erwerbstätig","1989","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","1989","Bayern","Westdeutschland","1100","0.618428067292587","0.594729115768922","0.642127018816252"
"erwerbstätig","1989","Bayern","Ostdeutschland","","","",""
"erwerbstätig","1989","Saarland","Westdeutschland","","","",""
"erwerbstätig","1989","Saarland","Ostdeutschland","","","",""
"erwerbstätig","1989","Berlin","Westdeutschland","224","0.621351649939012","0.568938905075037","0.673764394802987"
"erwerbstätig","1989","Berlin","Ostdeutschland","","","",""
"erwerbstätig","1989","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","1989","Brandenburg","Ostdeutschland","","","",""
"erwerbstätig","1989","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","1989","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"erwerbstätig","1989","Sachsen","Westdeutschland","","","",""
"erwerbstätig","1989","Sachsen","Ostdeutschland","","","",""
"erwerbstätig","1989","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","1989","Sachsen-Anhalt","Ostdeutschland","","","",""
"erwerbstätig","1989","Thueringen","Westdeutschland","","","",""
"erwerbstätig","1989","Thueringen","Ostdeutschland","","","",""
"nicht erwerbstätig","1990","Schleswig-Holstein","Westdeutschland","103","0.398403221180281","0.341364596539047","0.455441845821516"
"nicht erwerbstätig","1990","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","1990","Hamburg","Westdeutschland","62","0.409860860303151","0.335270056240823","0.484451664365479"
"nicht erwerbstätig","1990","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","1990","Niedersachsen","Westdeutschland","371","0.41671915845558","0.38582052636677","0.447617790544389"
"nicht erwerbstätig","1990","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","1990","Bremen","Westdeutschland","55","0.618799120259252","0.525003778625358","0.712594461893145"
"nicht erwerbstätig","1990","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","1990","Nordrhein-Westfalen","Westdeutschland","989","0.410620606480529","0.391549077592157","0.4296921353689"
"nicht erwerbstätig","1990","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","1990","Hessen","Westdeutschland","336","0.416761132186451","0.385972045280278","0.447550219092625"
"nicht erwerbstätig","1990","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","1990","Rheinland-Pfalz,Saarland","Westdeutschland","269","0.429980504397608","0.392577215123126","0.46738379367209"
"nicht erwerbstätig","1990","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","1990","Baden-Wuerttemberg","Westdeutschland","531","0.342377055868194","0.320401437564182","0.364352674172205"
"nicht erwerbstätig","1990","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","1990","Bayern","Westdeutschland","493","0.363544207326456","0.33996731308221","0.387121101570701"
"nicht erwerbstätig","1990","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","1990","Saarland","Westdeutschland","","","",""
"nicht erwerbstätig","1990","Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","1990","Berlin","Westdeutschland","103","0.358548607905977","0.306489683926735","0.410607531885219"
"nicht erwerbstätig","1990","Berlin","Ostdeutschland","","","",""
"nicht erwerbstätig","1990","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","1990","Brandenburg","Ostdeutschland","","","",""
"nicht erwerbstätig","1990","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","1990","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"nicht erwerbstätig","1990","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","1990","Sachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","1990","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","1990","Sachsen-Anhalt","Ostdeutschland","","","",""
"nicht erwerbstätig","1990","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","1990","Thueringen","Ostdeutschland","","","",""
"erwerbstätig","1990","Schleswig-Holstein","Westdeutschland","180","0.601596778819719","0.544558154178485","0.658635403460953"
"erwerbstätig","1990","Schleswig-Holstein","Ostdeutschland","","","",""
"erwerbstätig","1990","Hamburg","Westdeutschland","105","0.590139139696849","0.515548335634521","0.664729943759177"
"erwerbstätig","1990","Hamburg","Ostdeutschland","","","",""
"erwerbstätig","1990","Niedersachsen","Westdeutschland","607","0.58328084154442","0.552382209455611","0.614179473633229"
"erwerbstätig","1990","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","1990","Bremen","Westdeutschland","48","0.381200879740748","0.287405538106855","0.474996221374642"
"erwerbstätig","1990","Bremen","Ostdeutschland","","","",""
"erwerbstätig","1990","Nordrhein-Westfalen","Westdeutschland","1567","0.589379393519471","0.5703078646311","0.608450922407843"
"erwerbstätig","1990","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","1990","Hessen","Westdeutschland","649","0.583238867813548","0.552449780907375","0.614027954719722"
"erwerbstätig","1990","Hessen","Ostdeutschland","","","",""
"erwerbstätig","1990","Rheinland-Pfalz,Saarland","Westdeutschland","404","0.570019495602392","0.53261620632791","0.607422784876874"
"erwerbstätig","1990","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","1990","Baden-Wuerttemberg","Westdeutschland","1260","0.657622944131806","0.635647325827795","0.679598562435818"
"erwerbstätig","1990","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","1990","Bayern","Westdeutschland","1106","0.636455792673544","0.612878898429299","0.66003268691779"
"erwerbstätig","1990","Bayern","Ostdeutschland","","","",""
"erwerbstätig","1990","Saarland","Westdeutschland","","","",""
"erwerbstätig","1990","Saarland","Ostdeutschland","","","",""
"erwerbstätig","1990","Berlin","Westdeutschland","223","0.641451392094023","0.589392468114782","0.693510316073265"
"erwerbstätig","1990","Berlin","Ostdeutschland","","","",""
"erwerbstätig","1990","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","1990","Brandenburg","Ostdeutschland","","","",""
"erwerbstätig","1990","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","1990","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"erwerbstätig","1990","Sachsen","Westdeutschland","","","",""
"erwerbstätig","1990","Sachsen","Ostdeutschland","","","",""
"erwerbstätig","1990","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","1990","Sachsen-Anhalt","Ostdeutschland","","","",""
"erwerbstätig","1990","Thueringen","Westdeutschland","","","",""
"erwerbstätig","1990","Thueringen","Ostdeutschland","","","",""
"nicht erwerbstätig","1991","Schleswig-Holstein","Westdeutschland","96","0.346968185238199","0.292741353283678","0.40119501719272"
"nicht erwerbstätig","1991","Schleswig-Holstein","Ostdeutschland","","","",""
"nicht erwerbstätig","1991","Hamburg","Westdeutschland","61","0.409295679047751","0.333343750334681","0.485247607760821"
"nicht erwerbstätig","1991","Hamburg","Ostdeutschland","","","",""
"nicht erwerbstätig","1991","Niedersachsen","Westdeutschland","368","0.41859760566166","0.387584037423118","0.449611173900202"
"nicht erwerbstätig","1991","Niedersachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","1991","Bremen","Westdeutschland","53","0.6391659598438","0.543595694187051","0.734736225500548"
"nicht erwerbstätig","1991","Bremen","Ostdeutschland","","","",""
"nicht erwerbstätig","1991","Nordrhein-Westfalen","Westdeutschland","942","0.402922628709015","0.383844188031942","0.422001069386088"
"nicht erwerbstätig","1991","Nordrhein-Westfalen","Ostdeutschland","","","",""
"nicht erwerbstätig","1991","Hessen","Westdeutschland","326","0.427608815534253","0.396345837301665","0.45887179376684"
"nicht erwerbstätig","1991","Hessen","Ostdeutschland","","","",""
"nicht erwerbstätig","1991","Rheinland-Pfalz,Saarland","Westdeutschland","263","0.42698879549689","0.38942229217269","0.46455529882109"
"nicht erwerbstätig","1991","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","1991","Baden-Wuerttemberg","Westdeutschland","528","0.340719061800494","0.318750693092572","0.362687430508416"
"nicht erwerbstätig","1991","Baden-Wuerttemberg","Ostdeutschland","","","",""
"nicht erwerbstätig","1991","Bayern","Westdeutschland","499","0.375640490752276","0.351873657879801","0.399407323624752"
"nicht erwerbstätig","1991","Bayern","Ostdeutschland","","","",""
"nicht erwerbstätig","1991","Saarland","Westdeutschland","","","",""
"nicht erwerbstätig","1991","Saarland","Ostdeutschland","","","",""
"nicht erwerbstätig","1991","Berlin","Westdeutschland","104","0.356365851325727","0.304849318217876","0.407882384433579"
"nicht erwerbstätig","1991","Berlin","Ostdeutschland","","","",""
"nicht erwerbstätig","1991","Brandenburg","Westdeutschland","","","",""
"nicht erwerbstätig","1991","Brandenburg","Ostdeutschland","","","",""
"nicht erwerbstätig","1991","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"nicht erwerbstätig","1991","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"nicht erwerbstätig","1991","Sachsen","Westdeutschland","","","",""
"nicht erwerbstätig","1991","Sachsen","Ostdeutschland","","","",""
"nicht erwerbstätig","1991","Sachsen-Anhalt","Westdeutschland","","","",""
"nicht erwerbstätig","1991","Sachsen-Anhalt","Ostdeutschland","","","",""
"nicht erwerbstätig","1991","Thueringen","Westdeutschland","","","",""
"nicht erwerbstätig","1991","Thueringen","Ostdeutschland","","","",""
"erwerbstätig","1991","Schleswig-Holstein","Westdeutschland","200","0.653031814761801","0.59880498280728","0.707258646716322"
"erwerbstätig","1991","Schleswig-Holstein","Ostdeutschland","","","",""
"erwerbstätig","1991","Hamburg","Westdeutschland","100","0.590704320952249","0.514752392239179","0.666656249665318"
"erwerbstätig","1991","Hamburg","Ostdeutschland","","","",""
"erwerbstätig","1991","Niedersachsen","Westdeutschland","604","0.58140239433834","0.550388826099798","0.612415962576882"
"erwerbstätig","1991","Niedersachsen","Ostdeutschland","","","",""
"erwerbstätig","1991","Bremen","Westdeutschland","44","0.3608340401562","0.265263774499452","0.456404305812949"
"erwerbstätig","1991","Bremen","Ostdeutschland","","","",""
"erwerbstätig","1991","Nordrhein-Westfalen","Westdeutschland","1597","0.597077371290985","0.577998930613912","0.616155811968058"
"erwerbstätig","1991","Nordrhein-Westfalen","Ostdeutschland","","","",""
"erwerbstätig","1991","Hessen","Westdeutschland","636","0.572391184465747","0.54112820623316","0.603654162698335"
"erwerbstätig","1991","Hessen","Ostdeutschland","","","",""
"erwerbstätig","1991","Rheinland-Pfalz,Saarland","Westdeutschland","403","0.57301120450311","0.53544470117891","0.61057770782731"
"erwerbstätig","1991","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"erwerbstätig","1991","Baden-Wuerttemberg","Westdeutschland","1260","0.659280938199506","0.637312569491584","0.681249306907428"
"erwerbstätig","1991","Baden-Wuerttemberg","Ostdeutschland","","","",""
"erwerbstätig","1991","Bayern","Westdeutschland","1096","0.624359509247724","0.600592676375248","0.648126342120199"
"erwerbstätig","1991","Bayern","Ostdeutschland","","","",""
"erwerbstätig","1991","Saarland","Westdeutschland","","","",""
"erwerbstätig","1991","Saarland","Ostdeutschland","","","",""
"erwerbstätig","1991","Berlin","Westdeutschland","228","0.643634148674272","0.592117615566421","0.695150681782124"
"erwerbstätig","1991","Berlin","Ostdeutschland","","","",""
"erwerbstätig","1991","Brandenburg","Westdeutschland","","","",""
"erwerbstätig","1991","Brandenburg","Ostdeutschland","","","",""
"erwerbstätig","1991","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"erwerbstätig","1991","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"erwerbstätig","1991","Sachsen","Westdeutschland","","","",""
"erwerbstätig","1991","Sachsen","Ostdeutschland","","","",""
"erwerbstätig","1991","Sachsen-Anhalt","Westdeutschland","","","",""
"erwerbstätig","1991","Sachsen-Anhalt","Ostdeutschland","","","",""
"erwerbstätig","1991","Thueringen","Westdeutschland","","","",""
"erwerbstätig","1991","Thueringen","Ostdeutschland","","","",""
"nicht erwerbstätig","1992","Schleswig-Holstein","Westdeutschland","97","0.386889636318732","0.32900990374958","0.444769368887884"
