"e11102","year","age_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"erwerbstätig","2011","35-65","(noch) kein Abschluss","115","0.520666975788461","0.455245132889256","0.586088818687665"
"erwerbstätig","2011","35-65","Hauptschule","3353","0.723985763691112","0.711166180294669","0.736805347087554"
"erwerbstätig","2011","35-65","Realschule","4314","0.853434166317652","0.843835247500143","0.86303308513516"
"erwerbstätig","2011","35-65","(Fach-)Abitur","1594","0.867271384525326","0.852177705370335","0.882365063680316"
"erwerbstätig","2011","35-65","AkademikerIn","3712","0.895168469451885","0.885907280444397","0.904429658459373"
"erwerbstätig","2011","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2011","66 +","Hauptschule","164","0.0593785335627207","0.050850296583215","0.0679067705422264"
"erwerbstätig","2011","66 +","Realschule","56","0.0714246317524289","0.0531632348262989","0.089686028678559"
"erwerbstätig","2011","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","2011","66 +","AkademikerIn","145","0.138946495108805","0.118412487925177","0.159480502292434"
"nicht erwerbstätig","2012","17-34","(noch) kein Abschluss","873","0.805408864608825","0.781325390076093","0.829492339141557"
"nicht erwerbstätig","2012","17-34","Hauptschule","401","0.237810045439411","0.214302378620119","0.261317712258702"
"nicht erwerbstätig","2012","17-34","Realschule","422","0.158189090548793","0.141414702286361","0.174963478811225"
"nicht erwerbstätig","2012","17-34","(Fach-)Abitur","431","0.268962365545159","0.245387241408169","0.29253748968215"
"nicht erwerbstätig","2012","17-34","AkademikerIn","118","0.0957723549586141","0.0762626209547532","0.115282088962475"
"nicht erwerbstätig","2012","35-65","(noch) kein Abschluss","95","0.440562385193452","0.374047209354949","0.507077561031956"
"nicht erwerbstätig","2012","35-65","Hauptschule","1276","0.278234624440608","0.265200677483702","0.291268571397513"
"nicht erwerbstätig","2012","35-65","Realschule","900","0.155135900663836","0.145277853794941","0.164993947532731"
"nicht erwerbstätig","2012","35-65","(Fach-)Abitur","338","0.148065544913532","0.132362028609623","0.163769061217441"
"nicht erwerbstätig","2012","35-65","AkademikerIn","458","0.108230067883564","0.0987517507726581","0.117708384994471"
"nicht erwerbstätig","2012","66 +","(noch) kein Abschluss","73","0.937873082018466","0.884304181828209","0.991441982208723"
"nicht erwerbstätig","2012","66 +","Hauptschule","2735","0.936827303032013","0.927980843372342","0.945673762691684"
"nicht erwerbstätig","2012","66 +","Realschule","744","0.926139681973002","0.908083563190333","0.944195800755671"
"nicht erwerbstätig","2012","66 +","(Fach-)Abitur","211","0.910297427960906","0.873606031919379","0.946988824002432"
"nicht erwerbstätig","2012","66 +","AkademikerIn","988","0.869577159996092","0.850070799944611","0.889083520047573"
"erwerbstätig","2012","17-34","(noch) kein Abschluss","165","0.194591135391175","0.170507660858443","0.218674609923907"
"erwerbstätig","2012","17-34","Hauptschule","859","0.762189954560589","0.738682287741298","0.785697621379881"
"erwerbstätig","2012","17-34","Realschule","1396","0.841810909451207","0.825036521188775","0.858585297713639"
"erwerbstätig","2012","17-34","(Fach-)Abitur","928","0.731037634454841","0.70746251031785","0.754612758591831"
"erwerbstätig","2012","17-34","AkademikerIn","756","0.904227645041386","0.884717911037525","0.923737379045247"
"erwerbstätig","2012","35-65","(noch) kein Abschluss","119","0.559437614806548","0.492922438968044","0.625952790645051"
"erwerbstätig","2012","35-65","Hauptschule","3265","0.721765375559392","0.708731428602487","0.734799322516298"
"erwerbstätig","2012","35-65","Realschule","4281","0.844864099336164","0.835006052467269","0.854722146205059"
"erwerbstätig","2012","35-65","(Fach-)Abitur","1627","0.851934455086468","0.836230938782559","0.867637971390377"
"erwerbstätig","2012","35-65","AkademikerIn","3669","0.891769932116436","0.882291615005529","0.901248249227342"
"erwerbstätig","2012","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2012","66 +","Hauptschule","170","0.0631726969679872","0.0543262373083158","0.0720191566276586"
"erwerbstätig","2012","66 +","Realschule","62","0.0738603180269982","0.0558041992443289","0.0919164368096674"
"erwerbstätig","2012","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","2012","66 +","AkademikerIn","157","0.130422840003908","0.110916479952427","0.149929200055389"
"nicht erwerbstätig","2013","17-34","(noch) kein Abschluss","1103","0.833999604838145","0.813511713271084","0.854487496405206"
"nicht erwerbstätig","2013","17-34","Hauptschule","959","0.419572602083113","0.395967805854745","0.443177398311481"
"nicht erwerbstätig","2013","17-34","Realschule","794","0.268077273465835","0.248921023894555","0.287233523037115"
"nicht erwerbstätig","2013","17-34","(Fach-)Abitur","845","0.376195410024023","0.353160716901558","0.399230103146487"
"nicht erwerbstätig","2013","17-34","AkademikerIn","404","0.249875116945012","0.224474498842066","0.275275735047957"
"nicht erwerbstätig","2013","35-65","(noch) kein Abschluss","303","0.67964814873748","0.634482125791722","0.724814171683237"
"nicht erwerbstätig","2013","35-65","Hauptschule","2067","0.341228355658418","0.328178933198232","0.354277778118603"
"nicht erwerbstätig","2013","35-65","Realschule","915","0.164376293973076","0.154104539446854","0.174648048499297"
"nicht erwerbstätig","2013","35-65","(Fach-)Abitur","936","0.253487706458278","0.236493401149098","0.270482011767457"
"nicht erwerbstätig","2013","35-65","AkademikerIn","1060","0.156611727555015","0.146081663765114","0.167141791344917"
"nicht erwerbstätig","2013","66 +","(noch) kein Abschluss","78","0.928174390789672","0.872627021612858","0.983721759966486"
"nicht erwerbstätig","2013","66 +","Hauptschule","2530","0.928400141833979","0.918703822982752","0.938096460685207"
"nicht erwerbstätig","2013","66 +","Realschule","737","0.929503847437388","0.911732218620417","0.947275476254359"
"nicht erwerbstätig","2013","66 +","(Fach-)Abitur","226","0.930431357974543","0.898830610900271","0.962032105048814"
"nicht erwerbstätig","2013","66 +","AkademikerIn","1011","0.870053160008349","0.850786301148133","0.889320018868565"
"erwerbstätig","2013","17-34","(noch) kein Abschluss","164","0.166000395161855","0.145512503594794","0.186488286728916"
"erwerbstätig","2013","17-34","Hauptschule","720","0.580427397916887","0.556822601688519","0.604032194145255"
"erwerbstätig","2013","17-34","Realschule","1260","0.731922726534165","0.712766476962885","0.751078976105445"
"erwerbstätig","2013","17-34","(Fach-)Abitur","854","0.623804589975977","0.600769896853513","0.646839283098442"
"erwerbstätig","2013","17-34","AkademikerIn","712","0.750124883054988","0.724724264952043","0.775525501157934"
"erwerbstätig","2013","35-65","(noch) kein Abschluss","107","0.32035185126252","0.275185828316763","0.365517874208278"
"erwerbstätig","2013","35-65","Hauptschule","3004","0.658771644341582","0.645722221881397","0.671821066801768"
"erwerbstätig","2013","35-65","Realschule","4086","0.835623706026924","0.825351951500703","0.845895460553146"
"erwerbstätig","2013","35-65","(Fach-)Abitur","1581","0.746512293541722","0.729517988232543","0.763506598850902"
"erwerbstätig","2013","35-65","AkademikerIn","3516","0.843388272444985","0.832858208655083","0.853918336234886"
"erwerbstätig","2013","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2013","66 +","Hauptschule","186","0.0715998581660206","0.061903539314793","0.0812961770172482"
"erwerbstätig","2013","66 +","Realschule","60","0.070496152562612","0.0527245237456414","0.0882677813795826"
"erwerbstätig","2013","66 +","(Fach-)Abitur","","","",""
"erwerbstätig","2013","66 +","AkademikerIn","159","0.129946839991651","0.110679981131435","0.149213698851867"
"nicht erwerbstätig","2014","17-34","(noch) kein Abschluss","869","0.835659607782368","0.812972819232797","0.85834639633194"
"nicht erwerbstätig","2014","17-34","Hauptschule","457","0.272687447543022","0.248975263434717","0.296399631651327"
"nicht erwerbstätig","2014","17-34","Realschule","387","0.163010249924926","0.145331600398799","0.180688899451053"
"nicht erwerbstätig","2014","17-34","(Fach-)Abitur","467","0.262847038393396","0.240526578241706","0.285167498545086"
"nicht erwerbstätig","2014","17-34","AkademikerIn","117","0.0777104877299248","0.0606596173101895","0.0947613581496601"
"nicht erwerbstätig","2014","35-65","(noch) kein Abschluss","159","0.492401567287099","0.439416329521267","0.54538680505293"
"nicht erwerbstätig","2014","35-65","Hauptschule","1131","0.273859515858083","0.260491890215582","0.287227141500584"
"nicht erwerbstätig","2014","35-65","Realschule","752","0.171345098471945","0.160303732738858","0.182386464205033"
"nicht erwerbstätig","2014","35-65","(Fach-)Abitur","357","0.137116453168756","0.122772425559525","0.151460480777987"
"nicht erwerbstätig","2014","35-65","AkademikerIn","448","0.0984358781440859","0.0893338496350331","0.107537906653139"
"nicht erwerbstätig","2014","66 +","(noch) kein Abschluss","66","0.920411916829546","0.857456362005258","0.983367471653834"
"nicht erwerbstätig","2014","66 +","Hauptschule","2411","0.919096098100707","0.90867645455741","0.929515741644004"
"nicht erwerbstätig","2014","66 +","Realschule","737","0.92574195453105","0.90755066963081","0.943933239431291"
"nicht erwerbstätig","2014","66 +","(Fach-)Abitur","217","0.909526641302453","0.874038823136718","0.945014459468187"
"nicht erwerbstätig","2014","66 +","AkademikerIn","1007","0.870848910512224","0.851591159299951","0.890106661724498"
"erwerbstätig","2014","17-34","(noch) kein Abschluss","156","0.164340392217631","0.14165360366806","0.187027180767203"
"erwerbstätig","2014","17-34","Hauptschule","898","0.727312552456978","0.703600368348673","0.751024736565283"
"erwerbstätig","2014","17-34","Realschule","1290","0.836989750075074","0.819311100548947","0.854668399601201"
"erwerbstätig","2014","17-34","(Fach-)Abitur","1027","0.737152961606604","0.714832501454914","0.759473421758294"
"erwerbstätig","2014","17-34","AkademikerIn","830","0.922289512270075","0.90523864185034","0.93934038268981"
"erwerbstätig","2014","35-65","(noch) kein Abschluss","183","0.507598432712902","0.45461319494707","0.560583670478733"
"erwerbstätig","2014","35-65","Hauptschule","3144","0.726140484141917","0.712772858499416","0.739508109784418"
"erwerbstätig","2014","35-65","Realschule","3722","0.828654901528055","0.817613535794967","0.839696267261142"
"erwerbstätig","2014","35-65","(Fach-)Abitur","1852","0.862883546831244","0.848539519222013","0.877227574440475"
"erwerbstätig","2014","35-65","AkademikerIn","3667","0.901564121855914","0.892462093346861","0.910666150364967"
"erwerbstätig","2014","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2014","66 +","Hauptschule","220","0.0809039018992927","0.0704842583559958","0.0913235454425896"
"erwerbstätig","2014","66 +","Realschule","61","0.0742580454689495","0.0560667605687087","0.0924493303691903"
"erwerbstätig","2014","66 +","(Fach-)Abitur","34","0.0904733586975474","0.0549855405318132","0.125961176863282"
"erwerbstätig","2014","66 +","AkademikerIn","158","0.129151089487776","0.109893338275502","0.148408840700049"
"nicht erwerbstätig","2015","17-34","(noch) kein Abschluss","804","0.828219915301005","0.803991082583927","0.852448748018082"
"nicht erwerbstätig","2015","17-34","Hauptschule","548","0.318883221080482","0.293588149137321","0.344178293023642"
"nicht erwerbstätig","2015","17-34","Realschule","373","0.177816573141675","0.158499099944281","0.197134046339068"
"nicht erwerbstätig","2015","17-34","(Fach-)Abitur","714","0.305167061438017","0.28290803264358","0.327426090232454"
"nicht erwerbstätig","2015","17-34","AkademikerIn","407","0.176183284424357","0.154297140458305","0.198069428390409"
"nicht erwerbstätig","2015","35-65","(noch) kein Abschluss","224","0.524445243545178","0.473966968123032","0.574923518967323"
"nicht erwerbstätig","2015","35-65","Hauptschule","1194","0.271000428937496","0.257257106038839","0.284743751836153"
"nicht erwerbstätig","2015","35-65","Realschule","681","0.160004342816175","0.149075859871915","0.170932825760436"
"nicht erwerbstätig","2015","35-65","(Fach-)Abitur","491","0.148172441913597","0.133570439260395","0.162774444566798"
"nicht erwerbstätig","2015","35-65","AkademikerIn","597","0.105062358183459","0.0956465513873811","0.114478164979537"
"nicht erwerbstätig","2015","66 +","(noch) kein Abschluss","50","0.847746778257977","0.755287518124624","0.94020603839133"
"nicht erwerbstätig","2015","66 +","Hauptschule","2326","0.916668122859683","0.905936632836768","0.927399612882598"
"nicht erwerbstätig","2015","66 +","Realschule","745","0.911083705737856","0.891602717602951","0.930564693872761"
"nicht erwerbstätig","2015","66 +","(Fach-)Abitur","215","0.880028251555611","0.839989951327886","0.920066551783336"
"nicht erwerbstätig","2015","66 +","AkademikerIn","1013","0.872606201101059","0.8536148644865","0.891597537715619"
"erwerbstätig","2015","17-34","(noch) kein Abschluss","127","0.171780084698995","0.147551251981918","0.196008917416073"
"erwerbstätig","2015","17-34","Hauptschule","756","0.681116778919518","0.655821706976358","0.706411850862679"
"erwerbstätig","2015","17-34","Realschule","1132","0.822183426858325","0.802865953660932","0.841500900055719"
"erwerbstätig","2015","17-34","(Fach-)Abitur","930","0.694832938561983","0.672573909767546","0.71709196735642"
"erwerbstätig","2015","17-34","AkademikerIn","757","0.823816715575643","0.801930571609591","0.845702859541695"
"erwerbstätig","2015","35-65","(noch) kein Abschluss","152","0.475554756454822","0.425076481032677","0.526033031876968"
"erwerbstätig","2015","35-65","Hauptschule","2824","0.728999571062504","0.715256248163847","0.742742893961161"
"erwerbstätig","2015","35-65","Realschule","3642","0.839995657183825","0.829067174239564","0.850924140128085"
"erwerbstätig","2015","35-65","(Fach-)Abitur","1783","0.851827558086403","0.837225555433202","0.866429560739605"
"erwerbstätig","2015","35-65","AkademikerIn","3477","0.894937641816541","0.885521835020463","0.904353448612619"
"erwerbstätig","2015","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2015","66 +","Hauptschule","222","0.0833318771403175","0.0726003871174025","0.0940633671632324"
"erwerbstätig","2015","66 +","Realschule","75","0.0889162942621442","0.0694353061272394","0.108397282397049"
"erwerbstätig","2015","66 +","(Fach-)Abitur","38","0.119971748444389","0.0799334482166643","0.160010048672114"
"erwerbstätig","2015","66 +","AkademikerIn","171","0.127393798898941","0.108402462284381","0.1463851355135"
"nicht erwerbstätig","2016","17-34","(noch) kein Abschluss","1262","0.864116735156316","0.846083275397923","0.88215019491471"
"nicht erwerbstätig","2016","17-34","Hauptschule","703","0.274641956267366","0.251532769981574","0.297751142553159"
"nicht erwerbstätig","2016","17-34","Realschule","322","0.185919808939393","0.164836409111632","0.207003208767154"
"nicht erwerbstätig","2016","17-34","(Fach-)Abitur","665","0.266699927620234","0.245277135963913","0.288122719276554"
"nicht erwerbstätig","2016","17-34","AkademikerIn","432","0.142315410551464","0.122869556723691","0.161761264379237"
"nicht erwerbstätig","2016","35-65","(noch) kein Abschluss","637","0.493150633741958","0.458763234721096","0.527538032762821"
"nicht erwerbstätig","2016","35-65","Hauptschule","1121","0.227013076034761","0.213780961949153","0.240245190120369"
"nicht erwerbstätig","2016","35-65","Realschule","630","0.164093782129306","0.15262356415284","0.175564000105772"
"nicht erwerbstätig","2016","35-65","(Fach-)Abitur","557","0.131729396756026","0.118044138816816","0.145414654695236"
"nicht erwerbstätig","2016","35-65","AkademikerIn","653","0.0975040906557584","0.0883737558977325","0.106634425413784"
"nicht erwerbstätig","2016","66 +","(noch) kein Abschluss","63","0.86340032676201","0.782949593724094","0.943851059799926"
"nicht erwerbstätig","2016","66 +","Hauptschule","2188","0.915682575424294","0.904533367551723","0.926831783296866"
"nicht erwerbstätig","2016","66 +","Realschule","734","0.897270375638294","0.876413684815316","0.918127066461272"
"nicht erwerbstätig","2016","66 +","(Fach-)Abitur","208","0.879380085881524","0.838089888280684","0.920670283482365"
"nicht erwerbstätig","2016","66 +","AkademikerIn","1007","0.868299884986965","0.849110731437334","0.887489038536596"
"erwerbstätig","2016","17-34","(noch) kein Abschluss","125","0.135883264843684","0.11784980508529","0.153916724602077"
"erwerbstätig","2016","17-34","Hauptschule","730","0.725358043732633","0.702248857446841","0.748467230018426"
"erwerbstätig","2016","17-34","Realschule","986","0.814080191060607","0.792996791232846","0.835163590888368"
"erwerbstätig","2016","17-34","(Fach-)Abitur","972","0.733300072379766","0.711877280723446","0.754722864036087"
"erwerbstätig","2016","17-34","AkademikerIn","808","0.857684589448536","0.838238735620763","0.877130443276309"
"erwerbstätig","2016","35-65","(noch) kein Abschluss","175","0.506849366258042","0.47246196723718","0.541236765278904"
"erwerbstätig","2016","35-65","Hauptschule","2729","0.772986923965239","0.759754809879631","0.786219038050847"
"erwerbstätig","2016","35-65","Realschule","3375","0.835906217870694","0.824435999894228","0.84737643584716"
"erwerbstätig","2016","35-65","(Fach-)Abitur","1789","0.868270603243974","0.854585345304764","0.881955861183184"
"erwerbstätig","2016","35-65","AkademikerIn","3402","0.902495909344242","0.893365574586216","0.911626244102268"
"erwerbstätig","2016","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2016","66 +","Hauptschule","198","0.0843174245757058","0.0731682167031341","0.0954666324482775"
"erwerbstätig","2016","66 +","Realschule","80","0.102729624361706","0.0818729335387283","0.123586315184684"
"erwerbstätig","2016","66 +","(Fach-)Abitur","31","0.120619914118475","0.0793297165176345","0.161910111719316"
"erwerbstätig","2016","66 +","AkademikerIn","186","0.131700115013035","0.112510961463404","0.150889268562666"
"nicht erwerbstätig","2017","17-34","(noch) kein Abschluss","1573","0.836980058573124","0.819653835837028","0.85430628130922"
"nicht erwerbstätig","2017","17-34","Hauptschule","822","0.292559258332422","0.270112866057362","0.315005650607481"
"nicht erwerbstätig","2017","17-34","Realschule","368","0.173850555180512","0.154490279611467","0.193210830749557"
"nicht erwerbstätig","2017","17-34","(Fach-)Abitur","822","0.252537710616384","0.233391064504626","0.271684356728142"
"nicht erwerbstätig","2017","17-34","AkademikerIn","475","0.119563731902246","0.102729829783149","0.136397634021343"
"nicht erwerbstätig","2017","35-65","(noch) kein Abschluss","809","0.512731384279103","0.481905426813038","0.543557341745168"
"nicht erwerbstätig","2017","35-65","Hauptschule","1219","0.23308762471578","0.220208676366572","0.245966573064989"
"nicht erwerbstätig","2017","35-65","Realschule","649","0.14736285845865","0.137128326232242","0.157597390685059"
"nicht erwerbstätig","2017","35-65","(Fach-)Abitur","593","0.122617579798888","0.10999297863631","0.135242180961467"
"nicht erwerbstätig","2017","35-65","AkademikerIn","724","0.0925154000685874","0.0841073149800562","0.100923485157119"
"nicht erwerbstätig","2017","66 +","(noch) kein Abschluss","77","0.819863609857227","0.73864222346596","0.901084996248495"
"nicht erwerbstätig","2017","66 +","Hauptschule","2162","0.903973432256271","0.892168859364844","0.915778005147698"
"nicht erwerbstätig","2017","66 +","Realschule","834","0.890795298985692","0.870867336149256","0.910723261822127"
"nicht erwerbstätig","2017","66 +","(Fach-)Abitur","226","0.864931425670957","0.824162036450113","0.905700814891802"
"nicht erwerbstätig","2017","66 +","AkademikerIn","1051","0.86215124651861","0.84313120040961","0.881171292627611"
"erwerbstätig","2017","17-34","(noch) kein Abschluss","173","0.163019941426876","0.14569371869078","0.180346164162972"
"erwerbstätig","2017","17-34","Hauptschule","756","0.707440741667578","0.684994349392519","0.729887133942638"
"erwerbstätig","2017","17-34","Realschule","1104","0.826149444819488","0.806789169250443","0.845509720388533"
"erwerbstätig","2017","17-34","(Fach-)Abitur","1156","0.747462289383616","0.728315643271858","0.766608935495374"
"erwerbstätig","2017","17-34","AkademikerIn","952","0.880436268097754","0.863602365978657","0.897270170216851"
"erwerbstätig","2017","35-65","(noch) kein Abschluss","201","0.487268615720897","0.456442658254832","0.518094573186962"
"erwerbstätig","2017","35-65","Hauptschule","2921","0.76691237528422","0.754033426935011","0.779791323633428"
"erwerbstätig","2017","35-65","Realschule","3959","0.85263714154135","0.842402609314941","0.862871673767758"
"erwerbstätig","2017","35-65","(Fach-)Abitur","2000","0.877382420201112","0.864757819038533","0.89000702136369"
"erwerbstätig","2017","35-65","AkademikerIn","3838","0.907484599931413","0.899076514842881","0.915892685019944"
"erwerbstätig","2017","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2017","66 +","Hauptschule","231","0.0960265677437288","0.0842219948523018","0.107831140635156"
"erwerbstätig","2017","66 +","Realschule","107","0.109204701014308","0.0892767381778724","0.129132663850744"
"erwerbstätig","2017","66 +","(Fach-)Abitur","44","0.135068574329043","0.0942991851081982","0.175837963549887"
"erwerbstätig","2017","66 +","AkademikerIn","211","0.13784875348139","0.118828707372389","0.15686879959039"
"nicht erwerbstätig","2018","17-34","(noch) kein Abschluss","1335","0.827586945377328","0.808745408190079","0.846428482564577"
"nicht erwerbstätig","2018","17-34","Hauptschule","691","0.257425279243853","0.234990793355863","0.279859765131842"
"nicht erwerbstätig","2018","17-34","Realschule","334","0.172657654054985","0.152585449148111","0.192729858961859"
"nicht erwerbstätig","2018","17-34","(Fach-)Abitur","685","0.231499942778162","0.212433636618675","0.250566248937649"
"nicht erwerbstätig","2018","17-34","AkademikerIn","372","0.111907920118843","0.0951838809545208","0.128631959283164"
"nicht erwerbstätig","2018","35-65","(noch) kein Abschluss","769","0.544173918758261","0.513149836685914","0.575198000830609"
"nicht erwerbstätig","2018","35-65","Hauptschule","1136","0.229108827699692","0.215835531697795","0.242382123701589"
"nicht erwerbstätig","2018","35-65","Realschule","587","0.127606290749135","0.117771159982822","0.137441421515447"
"nicht erwerbstätig","2018","35-65","(Fach-)Abitur","546","0.115511849600401","0.102906383963223","0.128117315237579"
"nicht erwerbstätig","2018","35-65","AkademikerIn","614","0.0773174784314862","0.0693564305455101","0.0852785263174622"
"nicht erwerbstätig","2018","66 +","(noch) kein Abschluss","80","0.91845050270502","0.860270042742126","0.976630962667914"
"nicht erwerbstätig","2018","66 +","Hauptschule","2085","0.900674318984385","0.88851400763064","0.91283463033813"
"nicht erwerbstätig","2018","66 +","Realschule","866","0.890323895847002","0.870709460708731","0.909938330985273"
"nicht erwerbstätig","2018","66 +","(Fach-)Abitur","247","0.816122325287849","0.772139604683012","0.860105045892685"
"nicht erwerbstätig","2018","66 +","AkademikerIn","1078","0.835163236863636","0.814908138542539","0.855418335184732"
"erwerbstätig","2018","17-34","(noch) kein Abschluss","209","0.172413054622672","0.153571517435423","0.191254591809921"
"erwerbstätig","2018","17-34","Hauptschule","768","0.742574720756147","0.720140234868158","0.765009206644137"
"erwerbstätig","2018","17-34","Realschule","1028","0.827342345945015","0.807270141038141","0.847414550851889"
"erwerbstätig","2018","17-34","(Fach-)Abitur","1195","0.768500057221838","0.749433751062351","0.787566363381325"
"erwerbstätig","2018","17-34","AkademikerIn","993","0.888092079881157","0.871368040716835","0.904816119045479"
"erwerbstätig","2018","35-65","(noch) kein Abschluss","221","0.455826081241739","0.424801999169391","0.486850163314086"
"erwerbstätig","2018","35-65","Hauptschule","2715","0.770891172300308","0.757617876298411","0.784164468302205"
"erwerbstätig","2018","35-65","Realschule","3834","0.872393709250865","0.862558578484553","0.882228840017178"
"erwerbstätig","2018","35-65","(Fach-)Abitur","1924","0.884488150399599","0.871882684762421","0.897093616036777"
"erwerbstätig","2018","35-65","AkademikerIn","3710","0.922682521568514","0.914721473682538","0.93064356945449"
"erwerbstätig","2018","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2018","66 +","Hauptschule","239","0.0993256810156149","0.08716536966187","0.11148599236936"
"erwerbstätig","2018","66 +","Realschule","109","0.109676104152998","0.0900616690147274","0.129290539291269"
"erwerbstätig","2018","66 +","(Fach-)Abitur","51","0.183877674712151","0.139894954107315","0.227860395316988"
"erwerbstätig","2018","66 +","AkademikerIn","211","0.164836763136365","0.144581664815268","0.185091861457461"
"nicht erwerbstätig","2019","17-34","(noch) kein Abschluss","1113","0.814473669060689","0.793706998980535","0.835240339140844"
"nicht erwerbstätig","2019","17-34","Hauptschule","529","0.246997680437642","0.222617301492178","0.271378059383107"
"nicht erwerbstätig","2019","17-34","Realschule","296","0.156508956328692","0.136310305476902","0.176707607180483"
"nicht erwerbstätig","2019","17-34","(Fach-)Abitur","605","0.26131857430047","0.240680820135161","0.281956328465779"
"nicht erwerbstätig","2019","17-34","AkademikerIn","261","0.117423956897653","0.0997465808853777","0.135101332909929"
"nicht erwerbstätig","2019","35-65","(noch) kein Abschluss","723","0.499882168032945","0.468704788415098","0.531059547650791"
"nicht erwerbstätig","2019","35-65","Hauptschule","1049","0.241957190774844","0.227845296643299","0.25606908490639"
"nicht erwerbstätig","2019","35-65","Realschule","644","0.143728627221162","0.133516115155279","0.153941139287044"
"nicht erwerbstätig","2019","35-65","(Fach-)Abitur","495","0.123891982361188","0.111269445195664","0.136514519526712"
"nicht erwerbstätig","2019","35-65","AkademikerIn","601","0.0943510520446128","0.0861403267778885","0.102561777311337"
"nicht erwerbstätig","2019","66 +","(noch) kein Abschluss","69","0.869424191401107","0.795591224655277","0.943257158146937"
"nicht erwerbstätig","2019","66 +","Hauptschule","1977","0.897844773851823","0.885297511631527","0.910392036072118"
"nicht erwerbstätig","2019","66 +","Realschule","917","0.890300983576444","0.871688528775083","0.908913438377805"
"nicht erwerbstätig","2019","66 +","(Fach-)Abitur","269","0.81612865413617","0.774952576600176","0.857304731672163"
"nicht erwerbstätig","2019","66 +","AkademikerIn","1144","0.848737693020365","0.830396262258589","0.867079123782141"
"erwerbstätig","2019","17-34","(noch) kein Abschluss","233","0.185526330939311","0.164759660859156","0.206293001019465"
"erwerbstätig","2019","17-34","Hauptschule","673","0.753002319562358","0.728621940616893","0.777382698507822"
"erwerbstätig","2019","17-34","Realschule","947","0.843491043671308","0.823292392819517","0.863689694523098"
"erwerbstätig","2019","17-34","(Fach-)Abitur","1136","0.73868142569953","0.718043671534221","0.75931917986484"
"erwerbstätig","2019","17-34","AkademikerIn","1013","0.882576043102347","0.864898667090071","0.900253419114622"
"erwerbstätig","2019","35-65","(noch) kein Abschluss","265","0.500117831967055","0.468940452349209","0.531295211584902"
"erwerbstätig","2019","35-65","Hauptschule","2489","0.758042809225155","0.74393091509361","0.772154703356701"
"erwerbstätig","2019","35-65","Realschule","3889","0.856271372778838","0.846058860712956","0.866483884844721"
"erwerbstätig","2019","35-65","(Fach-)Abitur","2122","0.876108017638812","0.863485480473288","0.888730554804336"
"erwerbstätig","2019","35-65","AkademikerIn","4268","0.905648947955387","0.897438222688663","0.913859673222111"
"erwerbstätig","2019","66 +","(noch) kein Abschluss","","","",""
"erwerbstätig","2019","66 +","Hauptschule","261","0.102155226148177","0.089607963927882","0.114702488368473"
"erwerbstätig","2019","66 +","Realschule","166","0.109699016423556","0.0910865616221947","0.128311471224917"
"erwerbstätig","2019","66 +","(Fach-)Abitur","71","0.18387134586383","0.142695268327836","0.225047423399824"
"erwerbstätig","2019","66 +","AkademikerIn","322","0.151262306979635","0.132920876217859","0.169603737741411"
"nicht erwerbstätig","2020","17-34","(noch) kein Abschluss","1160","0.822108320849832","0.802742561821992","0.841474079877673"
"nicht erwerbstätig","2020","17-34","Hauptschule","552","0.271834611715878","0.248031199061809","0.295638024369948"
"nicht erwerbstätig","2020","17-34","Realschule","306","0.160919310397377","0.140050477819719","0.181788142975035"
"nicht erwerbstätig","2020","17-34","(Fach-)Abitur","619","0.226358036129848","0.208185290629969","0.244530781629728"
"nicht erwerbstätig","2020","17-34","AkademikerIn","272","0.0983638654112134","0.0840377813650299","0.112689949457397"
"nicht erwerbstätig","2020","35-65","(noch) kein Abschluss","702","0.490941264871577","0.460760759953998","0.521121769789156"
"nicht erwerbstätig","2020","35-65","Hauptschule","1033","0.252667457295277","0.238026667145672","0.267308247444881"
"nicht erwerbstätig","2020","35-65","Realschule","594","0.14375273009984","0.132986122402751","0.154519337796929"
"nicht erwerbstätig","2020","35-65","(Fach-)Abitur","505","0.12482742008277","0.112385563792652","0.137269276372889"
"nicht erwerbstätig","2020","35-65","AkademikerIn","581","0.0941170905789164","0.0857958553219831","0.10243832583585"
"nicht erwerbstätig","2020","66 +","(noch) kein Abschluss","64","0.853236496905649","0.772610336575922","0.933862657235377"
"nicht erwerbstätig","2020","66 +","Hauptschule","1843","0.906041776476976","0.893448310578923","0.918635242375029"
"nicht erwerbstätig","2020","66 +","Realschule","915","0.89627891128929","0.877924084914114","0.914633737664465"
"nicht erwerbstätig","2020","66 +","(Fach-)Abitur","265","0.816272319865041","0.774802655728942","0.85774198400114"
"nicht erwerbstätig","2020","66 +","AkademikerIn","1113","0.851818161205366","0.833254143252592","0.870382179158141"
