"e11102","year","bula_h","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","1997","Schleswig-Holstein","Laendlicher Raum","97","0.664757258828588","0.586559319465008","0.742955198192169"
"erwerbstätig","1997","Hamburg","Staedtischer Raum","74","0.54834839946058","0.461106893971662","0.635589904949498"
"erwerbstätig","1997","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","1997","Niedersachsen","Staedtischer Raum","315","0.580910602538565","0.53829658650595","0.62352461857118"
"erwerbstätig","1997","Niedersachsen","Laendlicher Raum","334","0.563890577379229","0.521349548103764","0.606431606654694"
"erwerbstätig","1997","Bremen","Staedtischer Raum","47","0.414831056651959","0.314696752891277","0.51496536041264"
"erwerbstätig","1997","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","1997","Nordrhein-Westfalen","Staedtischer Raum","1533","","",""
"erwerbstätig","1997","Nordrhein-Westfalen","Laendlicher Raum","47","0.670195845143719","0.558452270163502","0.781939420123937"
"erwerbstätig","1997","Hessen","Staedtischer Raum","455","0.571940928368138","0.535723638101919","0.608158218634357"
"erwerbstätig","1997","Hessen","Laendlicher Raum","76","0.478386455193441","0.392516688611585","0.564256221775297"
"erwerbstätig","1997","Rheinland-Pfalz,Saarland","Staedtischer Raum","329","0.51944362787094","0.478427746827113","0.560459508914767"
"erwerbstätig","1997","Rheinland-Pfalz,Saarland","Laendlicher Raum","90","0.58838096472535","0.507151130500063","0.669610798950636"
"erwerbstätig","1997","Baden-Wuerttemberg","Staedtischer Raum","967","0.602975044723928","0.578206194525696","0.62774389492216"
"erwerbstätig","1997","Baden-Wuerttemberg","Laendlicher Raum","124","","",""
"erwerbstätig","1997","Bayern","Staedtischer Raum","520","0.611507140749279","0.577454326334218","0.64555995516434"
"erwerbstätig","1997","Bayern","Laendlicher Raum","560","0.601952162772801","0.568770849092741","0.635133476452861"
"erwerbstätig","1997","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","1997","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","1997","Berlin","Staedtischer Raum","332","0.605909436521014","0.563499767898023","0.648319105144006"
"erwerbstätig","1997","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","1997","Brandenburg","Staedtischer Raum","24","","",""
"erwerbstätig","1997","Brandenburg","Laendlicher Raum","343","0.545674746837408","0.504727539306253","0.586621954368562"
"erwerbstätig","1997","Mecklenburg-Vorpommern","Staedtischer Raum","33","0.552314306586997","0.423224955519431","0.681403657654562"
"erwerbstätig","1997","Mecklenburg-Vorpommern","Laendlicher Raum","214","","",""
"erwerbstätig","1997","Sachsen","Staedtischer Raum","352","0.560232256575027","0.519011473837889","0.601453039312165"
"erwerbstätig","1997","Sachsen","Laendlicher Raum","338","0.564409427461003","0.522196397914331","0.606622457007675"
"erwerbstätig","1997","Sachsen-Anhalt","Staedtischer Raum","86","0.540771142143636","0.458223359364961","0.623318924922312"
"erwerbstätig","1997","Sachsen-Anhalt","Laendlicher Raum","345","0.569376566075269","0.527060640631135","0.611692491519402"
"erwerbstätig","1997","Thueringen","Staedtischer Raum","123","","",""
"erwerbstätig","1997","Thueringen","Laendlicher Raum","296","","",""
"nicht erwerbstätig","1998","Schleswig-Holstein","Staedtischer Raum","74","0.446062366569012","0.374433108210614","0.517691624927409"
"nicht erwerbstätig","1998","Schleswig-Holstein","Laendlicher Raum","60","0.414538282767943","0.338909717436124","0.490166848099762"
"nicht erwerbstätig","1998","Hamburg","Staedtischer Raum","61","0.417689431800491","0.339797619224863","0.495581244376118"
"nicht erwerbstätig","1998","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","1998","Niedersachsen","Staedtischer Raum","216","","",""
"nicht erwerbstätig","1998","Niedersachsen","Laendlicher Raum","238","","",""
"nicht erwerbstätig","1998","Bremen","Staedtischer Raum","48","0.590604657997254","0.494228863014193","0.686980452980316"
"nicht erwerbstätig","1998","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","1998","Nordrhein-Westfalen","Staedtischer Raum","1079","","",""
"nicht erwerbstätig","1998","Nordrhein-Westfalen","Laendlicher Raum","22","","",""
"nicht erwerbstätig","1998","Hessen","Staedtischer Raum","297","","",""
"nicht erwerbstätig","1998","Hessen","Laendlicher Raum","65","0.527803952769717","0.447644923425495","0.607962982113939"
"nicht erwerbstätig","1998","Rheinland-Pfalz,Saarland","Staedtischer Raum","267","","",""
"nicht erwerbstätig","1998","Rheinland-Pfalz,Saarland","Laendlicher Raum","68","0.410689953355712","0.339606561690826","0.481773345020598"
"nicht erwerbstätig","1998","Baden-Wuerttemberg","Staedtischer Raum","581","0.39532709819702","0.371430085502791","0.419224110891249"
"nicht erwerbstätig","1998","Baden-Wuerttemberg","Laendlicher Raum","90","0.491823835524742","0.423883395512062","0.559764275537421"
"nicht erwerbstätig","1998","Bayern","Staedtischer Raum","332","0.416330421013836","0.383889820633971","0.448771021393701"
"nicht erwerbstätig","1998","Bayern","Laendlicher Raum","362","0.434618423168813","0.403645982186156","0.46559086415147"
"nicht erwerbstätig","1998","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","1998","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","1998","Berlin","Staedtischer Raum","192","","",""
"nicht erwerbstätig","1998","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","1998","Brandenburg","Staedtischer Raum","7","0.164287898627351","0.0316955093742217","0.296880287880481"
"nicht erwerbstätig","1998","Brandenburg","Laendlicher Raum","222","","",""
"nicht erwerbstätig","1998","Mecklenburg-Vorpommern","Staedtischer Raum","20","","",""
"nicht erwerbstätig","1998","Mecklenburg-Vorpommern","Laendlicher Raum","120","","",""
"nicht erwerbstätig","1998","Sachsen","Staedtischer Raum","216","","",""
"nicht erwerbstätig","1998","Sachsen","Laendlicher Raum","203","","",""
"nicht erwerbstätig","1998","Sachsen-Anhalt","Staedtischer Raum","56","0.447348847788589","0.363783285784825","0.530914409792352"
"nicht erwerbstätig","1998","Sachsen-Anhalt","Laendlicher Raum","211","","",""
"nicht erwerbstätig","1998","Thueringen","Staedtischer Raum","86","0.42428776152841","0.358830321439901","0.48974520161692"
"nicht erwerbstätig","1998","Thueringen","Laendlicher Raum","190","","",""
"erwerbstätig","1998","Schleswig-Holstein","Staedtischer Raum","111","","",""
"erwerbstätig","1998","Schleswig-Holstein","Laendlicher Raum","103","","",""
"erwerbstätig","1998","Hamburg","Staedtischer Raum","93","0.582310568199509","0.504418755623882","0.660202380775137"
"erwerbstätig","1998","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","1998","Niedersachsen","Staedtischer Raum","364","0.591005902895881","0.550994062890393","0.631017742901369"
"erwerbstätig","1998","Niedersachsen","Laendlicher Raum","378","0.546601605400058","0.507288877956096","0.58591433284402"
"erwerbstätig","1998","Bremen","Staedtischer Raum","52","0.409395342002746","0.313019547019684","0.505771136985807"
"erwerbstätig","1998","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","1998","Nordrhein-Westfalen","Staedtischer Raum","1697","","",""
"erwerbstätig","1998","Nordrhein-Westfalen","Laendlicher Raum","42","0.602277779818902","0.482370251195034","0.722185308442771"
"erwerbstätig","1998","Hessen","Staedtischer Raum","501","0.584536339139675","0.550344778452248","0.618727899827103"
"erwerbstätig","1998","Hessen","Laendlicher Raum","84","0.472196047230283","0.392037017886061","0.552355076574505"
"erwerbstätig","1998","Rheinland-Pfalz,Saarland","Staedtischer Raum","354","0.512096241018536","0.47278242807431","0.551410053962762"
"erwerbstätig","1998","Rheinland-Pfalz,Saarland","Laendlicher Raum","116","","",""
"erwerbstätig","1998","Baden-Wuerttemberg","Staedtischer Raum","1027","","",""
"erwerbstätig","1998","Baden-Wuerttemberg","Laendlicher Raum","118","","",""
"erwerbstätig","1998","Bayern","Staedtischer Raum","555","0.583669578986164","0.551228978606299","0.616110179366029"
"erwerbstätig","1998","Bayern","Laendlicher Raum","622","0.565381576831187","0.53440913584853","0.596354017813844"
"erwerbstätig","1998","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","1998","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","1998","Berlin","Staedtischer Raum","338","0.593109666214332","0.55128655434344","0.634932778085224"
"erwerbstätig","1998","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","1998","Brandenburg","Staedtischer Raum","23","","",""
"erwerbstätig","1998","Brandenburg","Laendlicher Raum","368","0.573171249016526","0.533260386195926","0.613082111837125"
"erwerbstätig","1998","Mecklenburg-Vorpommern","Staedtischer Raum","34","0.600141446217708","0.46948488707446","0.730798005360956"
"erwerbstätig","1998","Mecklenburg-Vorpommern","Laendlicher Raum","235","","",""
"erwerbstätig","1998","Sachsen","Staedtischer Raum","366","0.540127659012538","0.499637129877035","0.58061818814804"
"erwerbstätig","1998","Sachsen","Laendlicher Raum","395","0.607432477930819","0.568294022118838","0.646570933742801"
"erwerbstätig","1998","Sachsen-Anhalt","Staedtischer Raum","80","0.552651152211411","0.469085590207648","0.636216714215175"
"erwerbstätig","1998","Sachsen-Anhalt","Laendlicher Raum","344","0.516710354769507","0.475135673637203","0.558285035901811"
"erwerbstätig","1998","Thueringen","Staedtischer Raum","133","","",""
"erwerbstätig","1998","Thueringen","Laendlicher Raum","322","0.535807595941519","0.492609305673681","0.579005886209357"
"nicht erwerbstätig","1999","Schleswig-Holstein","Staedtischer Raum","57","0.373311032895739","0.29905773863399","0.447564327157489"
"nicht erwerbstätig","1999","Schleswig-Holstein","Laendlicher Raum","50","0.376255869996146","0.301191649760503","0.451320090231789"
"nicht erwerbstätig","1999","Hamburg","Staedtischer Raum","45","0.32372872659925","0.245944456587139","0.401512996611361"
"nicht erwerbstätig","1999","Hamburg","Laendlicher Raum","","","",""
"nicht erwerbstätig","1999","Niedersachsen","Staedtischer Raum","199","","",""
"nicht erwerbstätig","1999","Niedersachsen","Laendlicher Raum","206","","",""
"nicht erwerbstätig","1999","Bremen","Staedtischer Raum","45","0.576358816024022","0.473699434258403","0.679018197789641"
"nicht erwerbstätig","1999","Bremen","Laendlicher Raum","","","",""
"nicht erwerbstätig","1999","Nordrhein-Westfalen","Staedtischer Raum","957","0.394634646634243","0.375958208511722","0.413311084756764"
"nicht erwerbstätig","1999","Nordrhein-Westfalen","Laendlicher Raum","17","","",""
"nicht erwerbstätig","1999","Hessen","Staedtischer Raum","271","","",""
"nicht erwerbstätig","1999","Hessen","Laendlicher Raum","61","0.513412574085956","0.430912901286072","0.59591224688584"
"nicht erwerbstätig","1999","Rheinland-Pfalz,Saarland","Staedtischer Raum","237","","",""
"nicht erwerbstätig","1999","Rheinland-Pfalz,Saarland","Laendlicher Raum","64","0.408008968505654","0.33581008057027","0.480207856441038"
"nicht erwerbstätig","1999","Baden-Wuerttemberg","Staedtischer Raum","533","0.38531788534825","0.360924098719562","0.409711671976939"
"nicht erwerbstätig","1999","Baden-Wuerttemberg","Laendlicher Raum","83","0.474424899098086","0.405046754538601","0.543803043657572"
"nicht erwerbstätig","1999","Bayern","Staedtischer Raum","294","","",""
"nicht erwerbstätig","1999","Bayern","Laendlicher Raum","314","0.398962806697297","0.367490868055049","0.430434745339546"
"nicht erwerbstätig","1999","Saarland","Staedtischer Raum","","","",""
"nicht erwerbstätig","1999","Saarland","Laendlicher Raum","","","",""
"nicht erwerbstätig","1999","Berlin","Staedtischer Raum","190","","",""
"nicht erwerbstätig","1999","Berlin","Laendlicher Raum","","","",""
"nicht erwerbstätig","1999","Brandenburg","Staedtischer Raum","9","0.200560473774803","0.0715387883205459","0.32958215922906"
"nicht erwerbstätig","1999","Brandenburg","Laendlicher Raum","217","","",""
"nicht erwerbstätig","1999","Mecklenburg-Vorpommern","Staedtischer Raum","16","","",""
"nicht erwerbstätig","1999","Mecklenburg-Vorpommern","Laendlicher Raum","116","","",""
"nicht erwerbstätig","1999","Sachsen","Staedtischer Raum","196","","",""
"nicht erwerbstätig","1999","Sachsen","Laendlicher Raum","206","","",""
"nicht erwerbstätig","1999","Sachsen-Anhalt","Staedtischer Raum","57","0.471506529377934","0.387610326448369","0.555402732307499"
"nicht erwerbstätig","1999","Sachsen-Anhalt","Laendlicher Raum","209","","",""
"nicht erwerbstätig","1999","Thueringen","Staedtischer Raum","85","0.426375077636818","0.361898231914681","0.490851923358954"
"nicht erwerbstätig","1999","Thueringen","Laendlicher Raum","175","","",""
"erwerbstätig","1999","Schleswig-Holstein","Staedtischer Raum","106","","",""
"erwerbstätig","1999","Schleswig-Holstein","Laendlicher Raum","110","","",""
"erwerbstätig","1999","Hamburg","Staedtischer Raum","94","0.67627127340075","0.598487003388639","0.754055543412861"
"erwerbstätig","1999","Hamburg","Laendlicher Raum","","","",""
"erwerbstätig","1999","Niedersachsen","Staedtischer Raum","376","0.622608826245199","0.582988533999863","0.662229118490534"
"erwerbstätig","1999","Niedersachsen","Laendlicher Raum","385","0.578631501981432","0.53882202978825","0.618440974174614"
"erwerbstätig","1999","Bremen","Staedtischer Raum","44","0.423641183975978","0.320981802210359","0.526300565741597"
"erwerbstätig","1999","Bremen","Laendlicher Raum","","","",""
"erwerbstätig","1999","Nordrhein-Westfalen","Staedtischer Raum","1674","","",""
"erwerbstätig","1999","Nordrhein-Westfalen","Laendlicher Raum","49","0.715887016687076","0.607083256003996","0.824690777370156"
"erwerbstätig","1999","Hessen","Staedtischer Raum","483","0.585287340665319","0.550121530301568","0.62045315102907"
"erwerbstätig","1999","Hessen","Laendlicher Raum","80","0.486587425914044","0.404087753114161","0.569087098713928"
"erwerbstätig","1999","Rheinland-Pfalz,Saarland","Staedtischer Raum","356","0.543868572463274","0.503780726189121","0.583956418737427"
"erwerbstätig","1999","Rheinland-Pfalz,Saarland","Laendlicher Raum","114","","",""
"erwerbstätig","1999","Baden-Wuerttemberg","Staedtischer Raum","996","0.614682114651749","0.590288328023061","0.639075901280438"
"erwerbstätig","1999","Baden-Wuerttemberg","Laendlicher Raum","116","","",""
"erwerbstätig","1999","Bayern","Staedtischer Raum","569","0.621714545594744","0.589359052079053","0.654070039110436"
"erwerbstätig","1999","Bayern","Laendlicher Raum","616","0.601037193302703","0.569565254660454","0.632509131944951"
"erwerbstätig","1999","Saarland","Staedtischer Raum","","","",""
"erwerbstätig","1999","Saarland","Laendlicher Raum","","","",""
"erwerbstätig","1999","Berlin","Staedtischer Raum","325","0.584775046377639","0.542217104690939","0.627332988064338"
"erwerbstätig","1999","Berlin","Laendlicher Raum","","","",""
"erwerbstätig","1999","Brandenburg","Staedtischer Raum","28","","",""
"erwerbstätig","1999","Brandenburg","Laendlicher Raum","342","0.560400183312621","0.519254898516001","0.601545468109241"
"erwerbstätig","1999","Mecklenburg-Vorpommern","Staedtischer Raum","37","0.61720228333366","0.48634177965465","0.74806278701267"
"erwerbstätig","1999","Mecklenburg-Vorpommern","Laendlicher Raum","231","","",""
"erwerbstätig","1999","Sachsen","Staedtischer Raum","365","0.580042646266153","0.539201378167777","0.620883914364528"
"erwerbstätig","1999","Sachsen","Laendlicher Raum","384","0.589558779416044","0.549866035161395","0.629251523670693"
"erwerbstätig","1999","Sachsen-Anhalt","Staedtischer Raum","79","0.528493470622066","0.444597267692501","0.612389673551631"
"erwerbstätig","1999","Sachsen-Anhalt","Laendlicher Raum","347","0.534379412588829","0.492917279480532","0.575841545697126"
"erwerbstätig","1999","Thueringen","Staedtischer Raum","141","","",""
"erwerbstätig","1999","Thueringen","Laendlicher Raum","318","0.550158829904925","0.506245307395938","0.594072352413912"
"nicht erwerbstätig","2000","Schleswig-Holstein","Staedtischer Raum","114","","",""
"nicht erwerbstätig","2000","Schleswig-Holstein","Laendlicher Raum","147","","",""
"nicht erwerbstätig","2000","Hamburg","Staedtischer Raum","112","","",""
"nicht erwerbstätig","2000","Hamburg","Laendlicher Raum","","","",""
