"e11102","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","2002","Bremen","maennlich","55","0.57523525249156","0.466917390980136","0.683553114002983"
"erwerbstätig","2002","Bremen","weiblich","56","0.522998390027432","0.420936342726004","0.62506043732886"
"erwerbstätig","2002","Nordrhein-Westfalen","maennlich","1683","","",""
"erwerbstätig","2002","Nordrhein-Westfalen","weiblich","1402","","",""
"erwerbstätig","2002","Hessen","maennlich","586","0.707963098361696","0.676235750803049","0.739690445920343"
"erwerbstätig","2002","Hessen","weiblich","523","0.538318761534493","0.504804511964522","0.571833011104464"
"erwerbstätig","2002","Rheinland-Pfalz,Saarland","maennlich","455","0.690224354867388","0.654649386923483","0.725799322811293"
"erwerbstätig","2002","Rheinland-Pfalz,Saarland","weiblich","386","0.476508795510632","0.440203410987999","0.512814180033265"
"erwerbstätig","2002","Baden-Wuerttemberg","maennlich","1054","","",""
"erwerbstätig","2002","Baden-Wuerttemberg","weiblich","825","0.535632051243587","0.509719508140336","0.561544594346838"
"erwerbstätig","2002","Bayern","maennlich","1165","","",""
"erwerbstätig","2002","Bayern","weiblich","1040","","",""
"erwerbstätig","2002","Saarland","maennlich","","","",""
"erwerbstätig","2002","Saarland","weiblich","","","",""
"erwerbstätig","2002","Berlin","maennlich","287","","",""
"erwerbstätig","2002","Berlin","weiblich","253","","",""
"erwerbstätig","2002","Brandenburg","maennlich","297","","",""
"erwerbstätig","2002","Brandenburg","weiblich","271","","",""
"erwerbstätig","2002","Mecklenburg-Vorpommern","maennlich","161","","",""
"erwerbstätig","2002","Mecklenburg-Vorpommern","weiblich","178","","",""
"erwerbstätig","2002","Sachsen","maennlich","551","0.637273012306954","0.604142623826032","0.670403400787876"
"erwerbstätig","2002","Sachsen","weiblich","478","0.504570050869791","0.470738728505023","0.53840137323456"
"erwerbstätig","2002","Sachsen-Anhalt","maennlich","293","","",""
"erwerbstätig","2002","Sachsen-Anhalt","weiblich","277","","",""
"erwerbstätig","2002","Thueringen","maennlich","329","0.637377787715708","0.594414133101402","0.680341442330015"
"erwerbstätig","2002","Thueringen","weiblich","261","","",""
"nicht erwerbstätig","2003","Schleswig-Holstein","maennlich","87","0.267803693113568","0.219362188647456","0.316245197579679"
"nicht erwerbstätig","2003","Schleswig-Holstein","weiblich","155","","",""
"nicht erwerbstätig","2003","Hamburg","maennlich","34","0.297082932438665","0.21999753744789","0.374168327429439"
"nicht erwerbstätig","2003","Hamburg","weiblich","71","0.485223703735975","0.407540021421978","0.562907386049971"
"nicht erwerbstätig","2003","Niedersachsen","maennlich","271","","",""
"nicht erwerbstätig","2003","Niedersachsen","weiblich","438","0.48970229991045","0.458499935051236","0.520904664769663"
"nicht erwerbstätig","2003","Bremen","maennlich","31","0.49056527065094","0.381697769287353","0.599432772014527"
"nicht erwerbstätig","2003","Bremen","weiblich","39","0.523762767193527","0.422258195970623","0.62526733841643"
"nicht erwerbstätig","2003","Nordrhein-Westfalen","maennlich","685","0.332261671690565","0.312855087990436","0.351668255390695"
"nicht erwerbstätig","2003","Nordrhein-Westfalen","weiblich","1080","","",""
"nicht erwerbstätig","2003","Hessen","maennlich","185","","",""
"nicht erwerbstätig","2003","Hessen","weiblich","296","","",""
"nicht erwerbstätig","2003","Rheinland-Pfalz,Saarland","maennlich","209","","",""
"nicht erwerbstätig","2003","Rheinland-Pfalz,Saarland","weiblich","339","0.512297753572679","0.47565959197162","0.548935915173738"
"nicht erwerbstätig","2003","Baden-Wuerttemberg","maennlich","314","0.265161639461883","0.241230600448084","0.289092678475682"
"nicht erwerbstätig","2003","Baden-Wuerttemberg","weiblich","582","0.465209468064049","0.43889317735844","0.491525758769658"
"nicht erwerbstätig","2003","Bayern","maennlich","403","0.318216919109722","0.294446500825396","0.341987337394048"
"nicht erwerbstätig","2003","Bayern","weiblich","638","0.445275657046983","0.421302366815439","0.469248947278527"
"nicht erwerbstätig","2003","Saarland","maennlich","","","",""
"nicht erwerbstätig","2003","Saarland","weiblich","","","",""
"nicht erwerbstätig","2003","Berlin","maennlich","129","","",""
"nicht erwerbstätig","2003","Berlin","weiblich","170","","",""
"nicht erwerbstätig","2003","Brandenburg","maennlich","173","","",""
"nicht erwerbstätig","2003","Brandenburg","weiblich","221","","",""
"nicht erwerbstätig","2003","Mecklenburg-Vorpommern","maennlich","73","0.349943143074063","0.289851396922979","0.410034889225147"
"nicht erwerbstätig","2003","Mecklenburg-Vorpommern","weiblich","114","","",""
"nicht erwerbstätig","2003","Sachsen","maennlich","267","","",""
"nicht erwerbstätig","2003","Sachsen","weiblich","352","0.504027374761437","0.469764219458012","0.538290530064862"
"nicht erwerbstätig","2003","Sachsen-Anhalt","maennlich","164","","",""
"nicht erwerbstätig","2003","Sachsen-Anhalt","weiblich","237","","",""
"nicht erwerbstätig","2003","Thueringen","maennlich","155","","",""
"nicht erwerbstätig","2003","Thueringen","weiblich","227","","",""
"erwerbstätig","2003","Schleswig-Holstein","maennlich","234","","",""
"erwerbstätig","2003","Schleswig-Holstein","weiblich","191","","",""
"erwerbstätig","2003","Hamburg","maennlich","101","","",""
"erwerbstätig","2003","Hamburg","weiblich","88","0.514776296264025","0.437092613950028","0.592459978578022"
"erwerbstätig","2003","Niedersachsen","maennlich","650","0.66424740052909","0.63374788789857","0.69474691315961"
"erwerbstätig","2003","Niedersachsen","weiblich","548","0.51029770008955","0.479095335230337","0.541500064948763"
"erwerbstätig","2003","Bremen","maennlich","50","0.50943472934906","0.400567227985473","0.618302230712647"
"erwerbstätig","2003","Bremen","weiblich","54","0.476237232806473","0.37473266158357","0.577741804029377"
"erwerbstätig","2003","Nordrhein-Westfalen","maennlich","1578","","",""
"erwerbstätig","2003","Nordrhein-Westfalen","weiblich","1325","","",""
"erwerbstätig","2003","Hessen","maennlich","546","0.710607617951545","0.677733971559989","0.743481264343101"
"erwerbstätig","2003","Hessen","weiblich","471","0.532525718797151","0.497215568679836","0.567835868914466"
"erwerbstätig","2003","Rheinland-Pfalz,Saarland","maennlich","429","0.658183289499122","0.621378204690955","0.694988374307289"
"erwerbstätig","2003","Rheinland-Pfalz,Saarland","weiblich","376","0.487702246427321","0.451064084826262","0.52434040802838"
"erwerbstätig","2003","Baden-Wuerttemberg","maennlich","993","0.734838360538117","0.710907321524318","0.758769399551916"
"erwerbstätig","2003","Baden-Wuerttemberg","weiblich","798","0.534790531935951","0.508474241230342","0.56110682264156"
"erwerbstätig","2003","Bayern","maennlich","1072","","",""
"erwerbstätig","2003","Bayern","weiblich","1013","","",""
"erwerbstätig","2003","Saarland","maennlich","","","",""
"erwerbstätig","2003","Saarland","weiblich","","","",""
"erwerbstätig","2003","Berlin","maennlich","280","","",""
"erwerbstätig","2003","Berlin","weiblich","244","","",""
"erwerbstätig","2003","Brandenburg","maennlich","283","","",""
"erwerbstätig","2003","Brandenburg","weiblich","265","","",""
"erwerbstätig","2003","Mecklenburg-Vorpommern","maennlich","169","","",""
"erwerbstätig","2003","Mecklenburg-Vorpommern","weiblich","170","","",""
"erwerbstätig","2003","Sachsen","maennlich","526","0.615671610890617","0.581815482392372","0.649527739388862"
"erwerbstätig","2003","Sachsen","weiblich","466","0.495972625238563","0.461709469935138","0.530235780541988"
"erwerbstätig","2003","Sachsen-Anhalt","maennlich","274","","",""
"erwerbstätig","2003","Sachsen-Anhalt","weiblich","259","","",""
"erwerbstätig","2003","Thueringen","maennlich","312","0.648482446928241","0.605180016608292","0.691784877248191"
"erwerbstätig","2003","Thueringen","weiblich","262","","",""
"nicht erwerbstätig","2004","Schleswig-Holstein","maennlich","95","0.301411771291068","0.250818205868257","0.352005336713879"
"nicht erwerbstätig","2004","Schleswig-Holstein","weiblich","154","","",""
"nicht erwerbstätig","2004","Hamburg","maennlich","39","0.287960300801499","0.212411606806541","0.363508994796456"
"nicht erwerbstätig","2004","Hamburg","weiblich","66","0.468736836573114","0.390429007141078","0.547044666005151"
"nicht erwerbstätig","2004","Niedersachsen","maennlich","282","","",""
"nicht erwerbstätig","2004","Niedersachsen","weiblich","422","0.472179295949687","0.440811185978893","0.50354740592048"
"nicht erwerbstätig","2004","Bremen","maennlich","27","","",""
"nicht erwerbstätig","2004","Bremen","weiblich","36","0.519462025003106","0.416241135955863","0.622682914050348"
"nicht erwerbstätig","2004","Nordrhein-Westfalen","maennlich","699","0.345077028357982","0.325193884271495","0.36496017244447"
"nicht erwerbstätig","2004","Nordrhein-Westfalen","weiblich","1052","","",""
"nicht erwerbstätig","2004","Hessen","maennlich","179","","",""
"nicht erwerbstätig","2004","Hessen","weiblich","287","","",""
"nicht erwerbstätig","2004","Rheinland-Pfalz,Saarland","maennlich","198","","",""
"nicht erwerbstätig","2004","Rheinland-Pfalz,Saarland","weiblich","334","0.513741423341777","0.47650216925454","0.550980677429014"
"nicht erwerbstätig","2004","Baden-Wuerttemberg","maennlich","335","0.289266736545177","0.264329472755528","0.314204000334827"
"nicht erwerbstätig","2004","Baden-Wuerttemberg","weiblich","587","0.47620995197206","0.449419174747837","0.503000729196282"
"nicht erwerbstätig","2004","Bayern","maennlich","412","0.319628735416544","0.295617760833103","0.343639709999984"
"nicht erwerbstätig","2004","Bayern","weiblich","634","0.448579193831686","0.424179027605108","0.472979360058264"
"nicht erwerbstätig","2004","Saarland","maennlich","","","",""
"nicht erwerbstätig","2004","Saarland","weiblich","","","",""
"nicht erwerbstätig","2004","Berlin","maennlich","123","","",""
"nicht erwerbstätig","2004","Berlin","weiblich","173","","",""
"nicht erwerbstätig","2004","Brandenburg","maennlich","169","","",""
"nicht erwerbstätig","2004","Brandenburg","weiblich","219","","",""
"nicht erwerbstätig","2004","Mecklenburg-Vorpommern","maennlich","79","0.37584855464207","0.313923614937045","0.437773494347096"
"nicht erwerbstätig","2004","Mecklenburg-Vorpommern","weiblich","117","","",""
"nicht erwerbstätig","2004","Sachsen","maennlich","275","","",""
"nicht erwerbstätig","2004","Sachsen","weiblich","359","0.523490645709498","0.489074359210229","0.557906932208766"
"nicht erwerbstätig","2004","Sachsen-Anhalt","maennlich","169","","",""
"nicht erwerbstätig","2004","Sachsen-Anhalt","weiblich","237","","",""
"nicht erwerbstätig","2004","Thueringen","maennlich","160","","",""
"nicht erwerbstätig","2004","Thueringen","weiblich","227","","",""
"erwerbstätig","2004","Schleswig-Holstein","maennlich","221","","",""
"erwerbstätig","2004","Schleswig-Holstein","weiblich","199","","",""
"erwerbstätig","2004","Hamburg","maennlich","99","0.712039699198501","0.636491005203544","0.787588393193459"
"erwerbstätig","2004","Hamburg","weiblich","90","0.531263163426886","0.452955333994849","0.609570992858922"
"erwerbstätig","2004","Niedersachsen","maennlich","630","0.630654757118412","0.599331799364598","0.661977714872227"
"erwerbstätig","2004","Niedersachsen","weiblich","551","0.527820704050313","0.49645259407952","0.559188814021107"
"erwerbstätig","2004","Bremen","maennlich","50","0.544428027817137","0.433190465080113","0.65566559055416"
"erwerbstätig","2004","Bremen","weiblich","54","0.480537974996894","0.377317085949652","0.583758864044136"
"erwerbstätig","2004","Nordrhein-Westfalen","maennlich","1497","","",""
"erwerbstätig","2004","Nordrhein-Westfalen","weiblich","1295","","",""
"erwerbstätig","2004","Hessen","maennlich","517","0.709042860351882","0.675299041990233","0.742786678713532"
"erwerbstätig","2004","Hessen","weiblich","459","0.543492354833108","0.507748661571309","0.579236048094906"
"erwerbstätig","2004","Rheinland-Pfalz,Saarland","maennlich","414","0.654663172580694","0.616992551304963","0.692333793856425"
"erwerbstätig","2004","Rheinland-Pfalz,Saarland","weiblich","358","0.486258576658223","0.449019322570986","0.52349783074546"
"erwerbstätig","2004","Baden-Wuerttemberg","maennlich","935","0.710733263454823","0.685795999665173","0.735670527244472"
"erwerbstätig","2004","Baden-Wuerttemberg","weiblich","748","0.52379004802794","0.496999270803718","0.550580825252163"
"erwerbstätig","2004","Bayern","maennlich","1037","","",""
"erwerbstätig","2004","Bayern","weiblich","962","0.551420806168314","0.527020639941736","0.575820972394892"
"erwerbstätig","2004","Saarland","maennlich","","","",""
"erwerbstätig","2004","Saarland","weiblich","","","",""
"erwerbstätig","2004","Berlin","maennlich","271","","",""
"erwerbstätig","2004","Berlin","weiblich","238","","",""
"erwerbstätig","2004","Brandenburg","maennlich","262","","",""
"erwerbstätig","2004","Brandenburg","weiblich","253","","",""
"erwerbstätig","2004","Mecklenburg-Vorpommern","maennlich","156","","",""
"erwerbstätig","2004","Mecklenburg-Vorpommern","weiblich","159","","",""
"erwerbstätig","2004","Sachsen","maennlich","487","0.58919089284121","0.554259279087956","0.624122506594464"
"erwerbstätig","2004","Sachsen","weiblich","450","0.476509354290502","0.442093067791234","0.510925640789771"
"erwerbstätig","2004","Sachsen-Anhalt","maennlich","259","","",""
"erwerbstätig","2004","Sachsen-Anhalt","weiblich","258","","",""
"erwerbstätig","2004","Thueringen","maennlich","304","0.615712644660203","0.571453177173577","0.659972112146828"
"erwerbstätig","2004","Thueringen","weiblich","254","","",""
"nicht erwerbstätig","2005","Schleswig-Holstein","maennlich","96","0.297231198172503","0.245854672473913","0.348607723871093"
"nicht erwerbstätig","2005","Schleswig-Holstein","weiblich","145","","",""
"nicht erwerbstätig","2005","Hamburg","maennlich","42","0.292715493410836","0.217344541437132","0.368086445384539"
"nicht erwerbstätig","2005","Hamburg","weiblich","65","0.522157830060449","0.441409684347045","0.602905975773852"
"nicht erwerbstätig","2005","Niedersachsen","maennlich","272","","",""
"nicht erwerbstätig","2005","Niedersachsen","weiblich","412","0.488576251027028","0.456363052675059","0.520789449378997"
"nicht erwerbstätig","2005","Bremen","maennlich","24","","",""
"nicht erwerbstätig","2005","Bremen","weiblich","38","0.556900404039306","0.450670230368022","0.66313057771059"
"nicht erwerbstätig","2005","Nordrhein-Westfalen","maennlich","689","0.340584561060235","0.320315647162937","0.360853474957532"
"nicht erwerbstätig","2005","Nordrhein-Westfalen","weiblich","1010","","",""
"nicht erwerbstätig","2005","Hessen","maennlich","179","","",""
"nicht erwerbstätig","2005","Hessen","weiblich","274","","",""
"nicht erwerbstätig","2005","Rheinland-Pfalz,Saarland","maennlich","189","","",""
"nicht erwerbstätig","2005","Rheinland-Pfalz,Saarland","weiblich","302","0.48328497809559","0.445246904122187","0.521323052068994"
"nicht erwerbstätig","2005","Baden-Wuerttemberg","maennlich","327","0.285698831949553","0.260276662851586","0.31112100104752"
"nicht erwerbstätig","2005","Baden-Wuerttemberg","weiblich","582","0.46771322754794","0.440652518879473","0.494773936216407"
"nicht erwerbstätig","2005","Bayern","maennlich","388","0.307827561403215","0.283375962168556","0.332279160637875"
"nicht erwerbstätig","2005","Bayern","weiblich","577","0.416534304737809","0.391832116526808","0.44123649294881"
"nicht erwerbstätig","2005","Saarland","maennlich","","","",""
"nicht erwerbstätig","2005","Saarland","weiblich","","","",""
"nicht erwerbstätig","2005","Berlin","maennlich","116","","",""
"nicht erwerbstätig","2005","Berlin","weiblich","168","","",""
"nicht erwerbstätig","2005","Brandenburg","maennlich","169","","",""
"nicht erwerbstätig","2005","Brandenburg","weiblich","212","","",""
"nicht erwerbstätig","2005","Mecklenburg-Vorpommern","maennlich","80","0.384366365885193","0.321636268863901","0.447096462906485"
"nicht erwerbstätig","2005","Mecklenburg-Vorpommern","weiblich","126","","",""
"nicht erwerbstätig","2005","Sachsen","maennlich","273","","",""
"nicht erwerbstätig","2005","Sachsen","weiblich","339","0.526746160662495","0.491662406845846","0.561829914479143"
"nicht erwerbstätig","2005","Sachsen-Anhalt","maennlich","163","","",""
"nicht erwerbstätig","2005","Sachsen-Anhalt","weiblich","224","","",""
"nicht erwerbstätig","2005","Thueringen","maennlich","159","","",""
"nicht erwerbstätig","2005","Thueringen","weiblich","214","","",""
"erwerbstätig","2005","Schleswig-Holstein","maennlich","208","","",""
"erwerbstätig","2005","Schleswig-Holstein","weiblich","197","","",""
"erwerbstätig","2005","Hamburg","maennlich","98","0.707284506589164","0.631913554615461","0.782655458562867"
"erwerbstätig","2005","Hamburg","weiblich","82","0.477842169939551","0.397094024226148","0.558590315652954"
"erwerbstätig","2005","Niedersachsen","maennlich","586","0.652425859316255","0.620562338733025","0.684289379899484"
"erwerbstätig","2005","Niedersachsen","weiblich","513","0.511423748972972","0.479210550621003","0.543636947324941"
"erwerbstätig","2005","Bremen","maennlich","38","0.495615632064878","0.371162579507577","0.620068684622178"
"erwerbstätig","2005","Bremen","weiblich","46","0.443099595960694","0.33686942228941","0.549329769631978"
"erwerbstätig","2005","Nordrhein-Westfalen","maennlich","1411","","",""
"erwerbstätig","2005","Nordrhein-Westfalen","weiblich","1250","","",""
"erwerbstätig","2005","Hessen","maennlich","480","0.726987027031521","0.692972819562957","0.761001234500085"
"erwerbstätig","2005","Hessen","weiblich","435","0.56273344625151","0.526220282279996","0.599246610223024"
"erwerbstätig","2005","Rheinland-Pfalz,Saarland","maennlich","388","0.66759398388752","0.629156864800047","0.706031102974993"
"erwerbstätig","2005","Rheinland-Pfalz,Saarland","weiblich","361","0.51671502190441","0.478676947931006","0.554753095877813"
"erwerbstätig","2005","Baden-Wuerttemberg","maennlich","886","0.714301168050447","0.68887899895248","0.739723337148414"
"erwerbstätig","2005","Baden-Wuerttemberg","weiblich","724","0.53228677245206","0.505226063783593","0.559347481120527"
"erwerbstätig","2005","Bayern","maennlich","981","0.692172438596785","0.667720839362125","0.716624037831444"
"erwerbstätig","2005","Bayern","weiblich","953","0.583465695262191","0.55876350705119","0.608167883473193"
"erwerbstätig","2005","Saarland","maennlich","","","",""
"erwerbstätig","2005","Saarland","weiblich","","","",""
"erwerbstätig","2005","Berlin","maennlich","247","","",""
"erwerbstätig","2005","Berlin","weiblich","224","","",""
"erwerbstätig","2005","Brandenburg","maennlich","254","","",""
"erwerbstätig","2005","Brandenburg","weiblich","247","","",""
"erwerbstätig","2005","Mecklenburg-Vorpommern","maennlich","151","","",""
"erwerbstätig","2005","Mecklenburg-Vorpommern","weiblich","145","","",""
"erwerbstätig","2005","Sachsen","maennlich","473","0.603025487898051","0.56791573091447","0.638135244881632"
"erwerbstätig","2005","Sachsen","weiblich","439","0.473253839337505","0.438170085520857","0.508337593154154"
"erwerbstätig","2005","Sachsen-Anhalt","maennlich","259","","",""
"erwerbstätig","2005","Sachsen-Anhalt","weiblich","250","","",""
"erwerbstätig","2005","Thueringen","maennlich","273","","",""
"erwerbstätig","2005","Thueringen","weiblich","245","","",""
"nicht erwerbstätig","2006","Schleswig-Holstein","maennlich","107","","",""
"nicht erwerbstätig","2006","Schleswig-Holstein","weiblich","169","","",""
"nicht erwerbstätig","2006","Hamburg","maennlich","52","0.303612605755043","0.228510486006235","0.378714725503851"
"nicht erwerbstätig","2006","Hamburg","weiblich","81","0.585644902164804","0.510021220694078","0.661268583635529"
"nicht erwerbstätig","2006","Niedersachsen","maennlich","323","0.36213168005494","0.331776436357541","0.392486923752338"
"nicht erwerbstätig","2006","Niedersachsen","weiblich","469","0.500117978901618","0.469508484890546","0.530727472912689"
"nicht erwerbstätig","2006","Bremen","maennlich","24","","",""
"nicht erwerbstätig","2006","Bremen","weiblich","35","0.552832389761971","0.445217324320538","0.660447455203405"
"nicht erwerbstätig","2006","Nordrhein-Westfalen","maennlich","756","0.351078014858088","0.331178155125611","0.370977874590564"
"nicht erwerbstätig","2006","Nordrhein-Westfalen","weiblich","1118","","",""
"nicht erwerbstätig","2006","Hessen","maennlich","215","","",""
"nicht erwerbstätig","2006","Hessen","weiblich","316","0.445188250049443","0.410421993198001","0.479954506900884"
"nicht erwerbstätig","2006","Rheinland-Pfalz,Saarland","maennlich","204","","",""
"nicht erwerbstätig","2006","Rheinland-Pfalz,Saarland","weiblich","308","0.445081964952329","0.408344866955227","0.481819062949431"
"nicht erwerbstätig","2006","Baden-Wuerttemberg","maennlich","385","0.292042997488787","0.267466949059637","0.316619045917936"
"nicht erwerbstätig","2006","Baden-Wuerttemberg","weiblich","667","0.475907943278108","0.450068246917427","0.501747639638789"
"nicht erwerbstätig","2006","Bayern","maennlich","467","0.318547023611845","0.295047214229813","0.342046832993877"
"nicht erwerbstätig","2006","Bayern","weiblich","663","0.427407603702137","0.40363836126138","0.451176846142895"
"nicht erwerbstätig","2006","Saarland","maennlich","","","",""
"nicht erwerbstätig","2006","Saarland","weiblich","","","",""
"nicht erwerbstätig","2006","Berlin","maennlich","128","","",""
"nicht erwerbstätig","2006","Berlin","weiblich","179","","",""
"nicht erwerbstätig","2006","Brandenburg","maennlich","185","","",""
"nicht erwerbstätig","2006","Brandenburg","weiblich","230","","",""
"nicht erwerbstätig","2006","Mecklenburg-Vorpommern","maennlich","103","","",""
"nicht erwerbstätig","2006","Mecklenburg-Vorpommern","weiblich","134","","",""
"nicht erwerbstätig","2006","Sachsen","maennlich","304","0.397216928540877","0.362965045080874","0.431468812000879"
"nicht erwerbstätig","2006","Sachsen","weiblich","376","0.546326523467218","0.51233408479651","0.580318962137926"
"nicht erwerbstätig","2006","Sachsen-Anhalt","maennlich","176","","",""
"nicht erwerbstätig","2006","Sachsen-Anhalt","weiblich","226","","",""
"nicht erwerbstätig","2006","Thueringen","maennlich","179","","",""
"nicht erwerbstätig","2006","Thueringen","weiblich","240","","",""
"erwerbstätig","2006","Schleswig-Holstein","maennlich","208","","",""
"erwerbstätig","2006","Schleswig-Holstein","weiblich","195","","",""
"erwerbstätig","2006","Hamburg","maennlich","92","0.696387394244957","0.621285274496149","0.771489513993766"
"erwerbstätig","2006","Hamburg","weiblich","82","0.414355097835196","0.338731416364471","0.489978779305922"
"erwerbstätig","2006","Niedersachsen","maennlich","640","0.63786831994506","0.607513076247662","0.668223563642459"
"erwerbstätig","2006","Niedersachsen","weiblich","556","0.499882021098382","0.469272527087311","0.530491515109454"
"erwerbstätig","2006","Bremen","maennlich","39","0.541584724709263","0.418546357262707","0.664623092155818"
"erwerbstätig","2006","Bremen","weiblich","47","0.447167610238029","0.339552544796595","0.554782675679462"
"erwerbstätig","2006","Nordrhein-Westfalen","maennlich","1454","","",""
"erwerbstätig","2006","Nordrhein-Westfalen","weiblich","1281","","",""
"erwerbstätig","2006","Hessen","maennlich","503","0.718086651940056","0.685176331148685","0.750996972731428"
"erwerbstätig","2006","Hessen","weiblich","469","0.554811749950557","0.520045493099116","0.589578006801999"
"erwerbstätig","2006","Rheinland-Pfalz,Saarland","maennlich","404","0.68609585199021","0.649207672234686","0.722984031745734"
"erwerbstätig","2006","Rheinland-Pfalz,Saarland","weiblich","395","0.554918035047671","0.518180937050569","0.591655133044773"
"erwerbstätig","2006","Baden-Wuerttemberg","maennlich","930","0.707957002511213","0.683380954082064","0.732533050940363"
"erwerbstätig","2006","Baden-Wuerttemberg","weiblich","768","0.524092056721892","0.498252360361211","0.549931753082573"
"erwerbstätig","2006","Bayern","maennlich","1043","","",""
"erwerbstätig","2006","Bayern","weiblich","1001","","",""
"erwerbstätig","2006","Saarland","maennlich","","","",""
"erwerbstätig","2006","Saarland","weiblich","","","",""
"erwerbstätig","2006","Berlin","maennlich","242","","",""
"erwerbstätig","2006","Berlin","weiblich","242","","",""
"erwerbstätig","2006","Brandenburg","maennlich","274","","",""
"erwerbstätig","2006","Brandenburg","weiblich","261","","",""
"erwerbstätig","2006","Mecklenburg-Vorpommern","maennlich","160","","",""
"erwerbstätig","2006","Mecklenburg-Vorpommern","weiblich","165","","",""
"erwerbstätig","2006","Sachsen","maennlich","480","0.602783071459123","0.568531187999121","0.637034954919126"
"erwerbstätig","2006","Sachsen","weiblich","448","0.453673476532782","0.419681037862075","0.48766591520349"
"erwerbstätig","2006","Sachsen-Anhalt","maennlich","266","","",""
"erwerbstätig","2006","Sachsen-Anhalt","weiblich","259","","",""
"erwerbstätig","2006","Thueringen","maennlich","286","","",""
"erwerbstätig","2006","Thueringen","weiblich","260","","",""
"nicht erwerbstätig","2007","Schleswig-Holstein","maennlich","106","","",""
"nicht erwerbstätig","2007","Schleswig-Holstein","weiblich","163","","",""
"nicht erwerbstätig","2007","Hamburg","maennlich","54","0.350548566115994","0.271227575672726","0.429869556559263"
"nicht erwerbstätig","2007","Hamburg","weiblich","73","0.529973444890586","0.451903024688732","0.60804386509244"
"nicht erwerbstätig","2007","Niedersachsen","maennlich","297","","",""
"nicht erwerbstätig","2007","Niedersachsen","weiblich","436","0.502226622496337","0.470631048254867","0.533822196737807"
"nicht erwerbstätig","2007","Bremen","maennlich","27","","",""
"nicht erwerbstätig","2007","Bremen","weiblich","38","0.60387465818291","0.498014904132367","0.709734412233452"
"nicht erwerbstätig","2007","Nordrhein-Westfalen","maennlich","690","0.337837271332178","0.317282683953371","0.358391858710985"
"nicht erwerbstätig","2007","Nordrhein-Westfalen","weiblich","1024","","",""
"nicht erwerbstätig","2007","Hessen","maennlich","208","","",""
"nicht erwerbstätig","2007","Hessen","weiblich","285","","",""
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","maennlich","182","","",""
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","weiblich","303","0.474401066871422","0.435864919005711","0.512937214737134"
"nicht erwerbstätig","2007","Baden-Wuerttemberg","maennlich","373","0.318929242115272","0.29271230000591","0.345146184224634"
"nicht erwerbstätig","2007","Baden-Wuerttemberg","weiblich","605","0.476724897247261","0.449770808995589","0.503678985498933"
"nicht erwerbstätig","2007","Bayern","maennlich","456","0.318412006481044","0.294241164008391","0.342582848953697"
"nicht erwerbstätig","2007","Bayern","weiblich","640","0.43596864119671","0.411509777478288","0.460427504915131"
"nicht erwerbstätig","2007","Saarland","maennlich","","","",""
"nicht erwerbstätig","2007","Saarland","weiblich","","","",""
"nicht erwerbstätig","2007","Berlin","maennlich","125","","",""
"nicht erwerbstätig","2007","Berlin","weiblich","157","","",""
"nicht erwerbstätig","2007","Brandenburg","maennlich","169","","",""
"nicht erwerbstätig","2007","Brandenburg","weiblich","224","","",""
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","maennlich","91","0.408686579198724","0.34649286031107","0.470880298086379"
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","weiblich","118","","",""
"nicht erwerbstätig","2007","Sachsen","maennlich","291","","",""
"nicht erwerbstätig","2007","Sachsen","weiblich","338","0.513981480086493","0.478861162287619","0.549101797885368"
"nicht erwerbstätig","2007","Sachsen-Anhalt","maennlich","178","","",""
"nicht erwerbstätig","2007","Sachsen-Anhalt","weiblich","210","","",""
"nicht erwerbstätig","2007","Thueringen","maennlich","181","","",""
"nicht erwerbstätig","2007","Thueringen","weiblich","230","","",""
"erwerbstätig","2007","Schleswig-Holstein","maennlich","193","","",""
"erwerbstätig","2007","Schleswig-Holstein","weiblich","166","","",""
"erwerbstätig","2007","Hamburg","maennlich","85","0.649451433884006","0.570130443440737","0.728772424327274"
"erwerbstätig","2007","Hamburg","weiblich","84","0.470026555109414","0.39195613490756","0.548096975311268"
"erwerbstätig","2007","Niedersachsen","maennlich","597","0.665285270003721","0.634352365694567","0.696218174312875"
"erwerbstätig","2007","Niedersachsen","weiblich","526","0.497773377503663","0.466177803262194","0.529368951745133"
"erwerbstätig","2007","Bremen","maennlich","39","0.57386214713805","0.454558156884207","0.693166137391893"
"erwerbstätig","2007","Bremen","weiblich","44","0.39612534181709","0.290265587766548","0.501985095867633"
"erwerbstätig","2007","Nordrhein-Westfalen","maennlich","1344","","",""
"erwerbstätig","2007","Nordrhein-Westfalen","weiblich","1217","","",""
"erwerbstätig","2007","Hessen","maennlich","476","0.704321408124401","0.670122249200836","0.738520567047966"
"erwerbstätig","2007","Hessen","weiblich","443","0.58244981682324","0.5466264832435","0.618273150402981"
"erwerbstätig","2007","Rheinland-Pfalz,Saarland","maennlich","366","0.685617414358435","0.646746212168959","0.72448861654791"
"erwerbstätig","2007","Rheinland-Pfalz,Saarland","weiblich","342","0.525598933128577","0.487062785262865","0.564135080994289"
