"plh0184","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr oft","2009","Hauptschule","Brandenburg","6","0.0185808685362799","-0.00072233684807322","0.0378840739206331"
"Sehr oft","2009","Hauptschule","Mecklenburg-Vorpommern","2","","",""
"Sehr oft","2009","Hauptschule","Sachsen","9","0.0498626627027954","0.0255937803192926","0.0741315450862982"
"Sehr oft","2009","Hauptschule","Sachsen-Anhalt","5","0.0407108490472259","0.013789751313841","0.0676319467806109"
"Sehr oft","2009","Hauptschule","Thueringen","7","0.0340472951093385","0.0117887261281066","0.0563058640905703"
"Sehr oft","2009","Realschule","Schleswig-Holstein","2","","",""
"Sehr oft","2009","Realschule","Hamburg","1","","",""
"Sehr oft","2009","Realschule","Niedersachsen","24","","",""
"Sehr oft","2009","Realschule","Bremen","1","","",""
"Sehr oft","2009","Realschule","Nordrhein-Westfalen","29","","",""
"Sehr oft","2009","Realschule","Hessen","23","","",""
"Sehr oft","2009","Realschule","Rheinland-Pfalz,Saarland","12","","",""
"Sehr oft","2009","Realschule","Baden-Wuerttemberg","29","","",""
"Sehr oft","2009","Realschule","Bayern","26","","",""
"Sehr oft","2009","Realschule","Saarland","","","",""
"Sehr oft","2009","Realschule","Berlin","13","","",""
"Sehr oft","2009","Realschule","Brandenburg","12","","",""
"Sehr oft","2009","Realschule","Mecklenburg-Vorpommern","2","","",""
"Sehr oft","2009","Realschule","Sachsen","26","","",""
"Sehr oft","2009","Realschule","Sachsen-Anhalt","9","0.0191518552546512","0.00249213402864159","0.0358115764806608"
"Sehr oft","2009","Realschule","Thueringen","13","","",""
"Sehr oft","2009","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Sehr oft","2009","(Fach-)Abitur","Hamburg","1","","",""
"Sehr oft","2009","(Fach-)Abitur","Niedersachsen","10","","",""
"Sehr oft","2009","(Fach-)Abitur","Bremen","","","",""
"Sehr oft","2009","(Fach-)Abitur","Nordrhein-Westfalen","19","","",""
"Sehr oft","2009","(Fach-)Abitur","Hessen","8","0.0403251178471002","0.010840199971732","0.0698100357224684"
"Sehr oft","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","4","0.0291717603143412","-0.00364834140854626","0.0619918620372288"
"Sehr oft","2009","(Fach-)Abitur","Baden-Wuerttemberg","13","","",""
"Sehr oft","2009","(Fach-)Abitur","Bayern","8","0.0387115956011661","0.0144570947079182","0.0629660964944139"
"Sehr oft","2009","(Fach-)Abitur","Saarland","","","",""
"Sehr oft","2009","(Fach-)Abitur","Berlin","5","0.0102937377242009","-0.0102200721065631","0.030807547554965"
"Sehr oft","2009","(Fach-)Abitur","Brandenburg","1","","",""
"Sehr oft","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2009","(Fach-)Abitur","Sachsen","2","","",""
"Sehr oft","2009","(Fach-)Abitur","Sachsen-Anhalt","5","0.068052002121403","0.00905698054754054","0.127047023695265"
"Sehr oft","2009","(Fach-)Abitur","Thueringen","3","","",""
"Sehr oft","2009","AkademikerIn","Schleswig-Holstein","1","","",""
"Sehr oft","2009","AkademikerIn","Hamburg","2","","",""
"Sehr oft","2009","AkademikerIn","Niedersachsen","8","0.0490122686785684","0.0248227494005627","0.0732017879565741"
"Sehr oft","2009","AkademikerIn","Bremen","","","",""
"Sehr oft","2009","AkademikerIn","Nordrhein-Westfalen","29","","",""
"Sehr oft","2009","AkademikerIn","Hessen","14","","",""
"Sehr oft","2009","AkademikerIn","Rheinland-Pfalz,Saarland","10","","",""
"Sehr oft","2009","AkademikerIn","Baden-Wuerttemberg","11","","",""
"Sehr oft","2009","AkademikerIn","Bayern","14","","",""
"Sehr oft","2009","AkademikerIn","Saarland","","","",""
"Sehr oft","2009","AkademikerIn","Berlin","11","","",""
"Sehr oft","2009","AkademikerIn","Brandenburg","8","0.0455100844128496","0.0189192734723185","0.0721008953533806"
"Sehr oft","2009","AkademikerIn","Mecklenburg-Vorpommern","1","","",""
"Sehr oft","2009","AkademikerIn","Sachsen","13","","",""
"Sehr oft","2009","AkademikerIn","Sachsen-Anhalt","5","0.0278395090339674","0.00492475154108775","0.050754266526847"
"Sehr oft","2009","AkademikerIn","Thueringen","4","0.00838457708811609","-0.00501065699342483","0.021779811169657"
"Sehr selten","2010","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Sehr selten","2010","(noch) kein Abschluss","Hamburg","","","",""
"Sehr selten","2010","(noch) kein Abschluss","Niedersachsen","2","","",""
"Sehr selten","2010","(noch) kein Abschluss","Bremen","","","",""
"Sehr selten","2010","(noch) kein Abschluss","Nordrhein-Westfalen","21","","",""
"Sehr selten","2010","(noch) kein Abschluss","Hessen","4","0.179647738504333","0.0445094821176915","0.314785994890974"
"Sehr selten","2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","3","","",""
"Sehr selten","2010","(noch) kein Abschluss","Baden-Wuerttemberg","3","","",""
"Sehr selten","2010","(noch) kein Abschluss","Bayern","5","0.0708540819247804","0.00986978323196574","0.131838380617595"
"Sehr selten","2010","(noch) kein Abschluss","Saarland","","","",""
"Sehr selten","2010","(noch) kein Abschluss","Berlin","1","","",""
"Sehr selten","2010","(noch) kein Abschluss","Brandenburg","1","","",""
"Sehr selten","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2010","(noch) kein Abschluss","Sachsen","1","","",""
"Sehr selten","2010","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr selten","2010","(noch) kein Abschluss","Thueringen","","","",""
"Sehr selten","2010","Hauptschule","Schleswig-Holstein","21","","",""
"Sehr selten","2010","Hauptschule","Hamburg","9","0.162245226945436","0.0656849511366609","0.258805502754211"
"Sehr selten","2010","Hauptschule","Niedersachsen","82","0.176648610885914","0.144302267915309","0.208994953856518"
"Sehr selten","2010","Hauptschule","Bremen","4","0.17359535008685","0.0307284475411268","0.316462252632574"
"Sehr selten","2010","Hauptschule","Nordrhein-Westfalen","218","","",""
"Sehr selten","2010","Hauptschule","Hessen","42","0.117081323893666","0.0828050262950766","0.151357621492255"
"Sehr selten","2010","Hauptschule","Rheinland-Pfalz,Saarland","87","0.2016111416977","0.164867698577973","0.238354584817427"
"Sehr selten","2010","Hauptschule","Baden-Wuerttemberg","53","0.0905126563944871","0.0693185677324378","0.111706745056537"
"Sehr selten","2010","Hauptschule","Bayern","88","0.0901466701675361","0.0723784732163011","0.107914867118771"
"Sehr selten","2010","Hauptschule","Saarland","","","",""
"Sehr selten","2010","Hauptschule","Berlin","16","","",""
"Sehr selten","2010","Hauptschule","Brandenburg","29","","",""
"Sehr selten","2010","Hauptschule","Mecklenburg-Vorpommern","17","","",""
"Sehr selten","2010","Hauptschule","Sachsen","26","","",""
"Sehr selten","2010","Hauptschule","Sachsen-Anhalt","34","0.154952519427512","0.1028087883352","0.207096250519824"
"Sehr selten","2010","Hauptschule","Thueringen","52","0.244396890580692","0.188739216138698","0.300054565022685"
"Sehr selten","2010","Realschule","Schleswig-Holstein","9","0.0566541760464606","0.0157990114243843","0.0975093406685368"
"Sehr selten","2010","Realschule","Hamburg","13","","",""
"Sehr selten","2010","Realschule","Niedersachsen","36","0.0882491174160034","0.0616844540188997","0.114813780813107"
"Sehr selten","2010","Realschule","Bremen","5","0.184913494623633","0.050402043945407","0.319424945301859"
"Sehr selten","2010","Realschule","Nordrhein-Westfalen","86","0.121312184822401","0.0971775938584817","0.14544677578632"
"Sehr selten","2010","Realschule","Hessen","21","","",""
"Sehr selten","2010","Realschule","Rheinland-Pfalz,Saarland","26","","",""
"Sehr selten","2010","Realschule","Baden-Wuerttemberg","26","","",""
"Sehr selten","2010","Realschule","Bayern","35","0.0867418967062619","0.0633469575777049","0.110136835834819"
"Sehr selten","2010","Realschule","Saarland","","","",""
"Sehr selten","2010","Realschule","Berlin","22","","",""
"Sehr selten","2010","Realschule","Brandenburg","19","","",""
"Sehr selten","2010","Realschule","Mecklenburg-Vorpommern","14","","",""
"Sehr selten","2010","Realschule","Sachsen","28","","",""
"Sehr selten","2010","Realschule","Sachsen-Anhalt","23","","",""
"Sehr selten","2010","Realschule","Thueringen","23","","",""
"Sehr selten","2010","(Fach-)Abitur","Schleswig-Holstein","6","0.0679105026464741","0.00141932484382397","0.134401680449124"
"Sehr selten","2010","(Fach-)Abitur","Hamburg","5","0.0774068735788951","-0.000672569132909251","0.1554863162907"
"Sehr selten","2010","(Fach-)Abitur","Niedersachsen","19","","",""
"Sehr selten","2010","(Fach-)Abitur","Bremen","4","0.234660098290036","0.0126713944412093","0.456648802138863"
"Sehr selten","2010","(Fach-)Abitur","Nordrhein-Westfalen","55","0.0879648248391237","0.0634544629359402","0.112475186742307"
"Sehr selten","2010","(Fach-)Abitur","Hessen","16","","",""
"Sehr selten","2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7","0.0265313670297318","-0.00528685060880096","0.0583495846682646"
"Sehr selten","2010","(Fach-)Abitur","Baden-Wuerttemberg","19","","",""
"Sehr selten","2010","(Fach-)Abitur","Bayern","15","","",""
"Sehr selten","2010","(Fach-)Abitur","Saarland","","","",""
"Sehr selten","2010","(Fach-)Abitur","Berlin","4","0.0861622767295952","0.0265093505547537","0.145815202904437"
"Sehr selten","2010","(Fach-)Abitur","Brandenburg","2","","",""
"Sehr selten","2010","(Fach-)Abitur","Mecklenburg-Vorpommern","4","0.191100995055541","0.0454720511150334","0.336729938996048"
"Sehr selten","2010","(Fach-)Abitur","Sachsen","12","","",""
"Sehr selten","2010","(Fach-)Abitur","Sachsen-Anhalt","5","0.0323543679965623","-0.00851580476190802","0.0732245407550325"
"Sehr selten","2010","(Fach-)Abitur","Thueringen","3","","",""
"Sehr selten","2010","AkademikerIn","Schleswig-Holstein","5","0.028360038166635","-0.0102522026634017","0.0669722789966717"
"Sehr selten","2010","AkademikerIn","Hamburg","7","0.0782835936871132","0.0211787871965439","0.135388400177683"
"Sehr selten","2010","AkademikerIn","Niedersachsen","33","0.0976848449336897","0.0636904745112932","0.131679215356086"
"Sehr selten","2010","AkademikerIn","Bremen","7","0.14586990770864","0.0195614799471991","0.272178335470081"
"Sehr selten","2010","AkademikerIn","Nordrhein-Westfalen","97","0.110603849424512","0.0872186105114493","0.133989088337575"
"Sehr selten","2010","AkademikerIn","Hessen","18","","",""
"Sehr selten","2010","AkademikerIn","Rheinland-Pfalz,Saarland","20","","",""
"Sehr selten","2010","AkademikerIn","Baden-Wuerttemberg","24","","",""
"Sehr selten","2010","AkademikerIn","Bayern","59","0.0899823011999564","0.065024525965184","0.114940076434729"
"Sehr selten","2010","AkademikerIn","Saarland","","","",""
"Sehr selten","2010","AkademikerIn","Berlin","18","","",""
"Sehr selten","2010","AkademikerIn","Brandenburg","21","","",""
"Sehr selten","2010","AkademikerIn","Mecklenburg-Vorpommern","15","","",""
"Sehr selten","2010","AkademikerIn","Sachsen","17","","",""
"Sehr selten","2010","AkademikerIn","Sachsen-Anhalt","17","","",""
"Sehr selten","2010","AkademikerIn","Thueringen","15","","",""
"Selten","2010","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Selten","2010","(noch) kein Abschluss","Hamburg","2","","",""
"Selten","2010","(noch) kein Abschluss","Niedersachsen","8","0.161717201704545","0.0476156681445691","0.27581873526452"
"Selten","2010","(noch) kein Abschluss","Bremen","1","","",""
"Selten","2010","(noch) kein Abschluss","Nordrhein-Westfalen","31","0.29600182159201","0.213984124696172","0.378019518487849"
"Selten","2010","(noch) kein Abschluss","Hessen","8","0.237620718303941","0.0877920432538297","0.387449393354053"
"Selten","2010","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","5","0.201522305878466","0.0299562372131342","0.373088374543797"
"Selten","2010","(noch) kein Abschluss","Baden-Wuerttemberg","18","","",""
"Selten","2010","(noch) kein Abschluss","Bayern","14","","",""
"Selten","2010","(noch) kein Abschluss","Saarland","","","",""
"Selten","2010","(noch) kein Abschluss","Berlin","3","","",""
"Selten","2010","(noch) kein Abschluss","Brandenburg","1","","",""
"Selten","2010","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Selten","2010","(noch) kein Abschluss","Sachsen","4","0.318796500594035","0.0434072676650483","0.594185733523022"
"Selten","2010","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Selten","2010","(noch) kein Abschluss","Thueringen","1","","",""
"Selten","2010","Hauptschule","Schleswig-Holstein","52","0.370430660234195","0.297187832494362","0.443673487974029"
"Selten","2010","Hauptschule","Hamburg","14","","",""
"Selten","2010","Hauptschule","Niedersachsen","169","","",""
"Selten","2010","Hauptschule","Bremen","6","0.137852553657668","0.00781631770987973","0.267888789605457"
"Selten","2010","Hauptschule","Nordrhein-Westfalen","369","0.304473137811754","0.278982695472358","0.32996358015115"
"Selten","2010","Hauptschule","Hessen","93","0.273309117528591","0.225798392660217","0.320819842396964"
"Selten","2010","Hauptschule","Rheinland-Pfalz,Saarland","110","","",""
"Selten","2010","Hauptschule","Baden-Wuerttemberg","183","","",""
"Selten","2010","Hauptschule","Bayern","268","","",""
"Selten","2010","Hauptschule","Saarland","","","",""
"Selten","2010","Hauptschule","Berlin","22","","",""
"Selten","2010","Hauptschule","Brandenburg","50","0.243549950717304","0.178450997351733","0.308648904082875"
"Selten","2010","Hauptschule","Mecklenburg-Vorpommern","27","","",""
"Selten","2010","Hauptschule","Sachsen","81","0.299359629074074","0.244426206869849","0.3542930512783"
"Selten","2010","Hauptschule","Sachsen-Anhalt","62","0.395626971949509","0.325164526752697","0.466089417146321"
"Selten","2010","Hauptschule","Thueringen","58","0.281397084690013","0.223155305414718","0.339638863965307"
"Selten","2010","Realschule","Schleswig-Holstein","28","","",""
"Selten","2010","Realschule","Hamburg","18","","",""
"Selten","2010","Realschule","Niedersachsen","100","","",""
"Selten","2010","Realschule","Bremen","6","0.157444618185642","0.0312513347695036","0.283637901601781"
"Selten","2010","Realschule","Nordrhein-Westfalen","170","","",""
"Selten","2010","Realschule","Hessen","56","0.193141723847709","0.14543200058832","0.240851447107099"
"Selten","2010","Realschule","Rheinland-Pfalz,Saarland","42","0.155807324214001","0.104102399097691","0.207512249330311"
"Selten","2010","Realschule","Baden-Wuerttemberg","116","","",""
"Selten","2010","Realschule","Bayern","149","","",""
"Selten","2010","Realschule","Saarland","","","",""
"Selten","2010","Realschule","Berlin","49","0.2384010533581","0.176999482900587","0.299802623815613"
"Selten","2010","Realschule","Brandenburg","55","0.227508470181713","0.173679536266027","0.281337404097399"
"Selten","2010","Realschule","Mecklenburg-Vorpommern","35","0.208498837984539","0.14613513612465","0.270862539844429"
"Selten","2010","Realschule","Sachsen","132","","",""
"Selten","2010","Realschule","Sachsen-Anhalt","58","0.28412727433995","0.227422539368255","0.340832009311644"
"Selten","2010","Realschule","Thueringen","67","0.254789231184164","0.205065102895693","0.304513359472635"
"Selten","2010","(Fach-)Abitur","Schleswig-Holstein","11","","",""
"Selten","2010","(Fach-)Abitur","Hamburg","12","","",""
"Selten","2010","(Fach-)Abitur","Niedersachsen","46","0.274732387373068","0.205781600757258","0.343683173988878"
"Selten","2010","(Fach-)Abitur","Bremen","1","","",""
"Selten","2010","(Fach-)Abitur","Nordrhein-Westfalen","111","","",""
"Selten","2010","(Fach-)Abitur","Hessen","34","0.24857214797764","0.181605590106881","0.315538705848398"
"Selten","2010","(Fach-)Abitur","Rheinland-Pfalz,Saarland","25","","",""
"Selten","2010","(Fach-)Abitur","Baden-Wuerttemberg","58","0.249067032032083","0.193536883002249","0.304597181061917"
"Selten","2010","(Fach-)Abitur","Bayern","68","0.304348849877863","0.244359320117987","0.364338379637739"
"Selten","2010","(Fach-)Abitur","Saarland","","","",""
"Selten","2010","(Fach-)Abitur","Berlin","23","","",""
"Selten","2010","(Fach-)Abitur","Brandenburg","12","","",""
"Selten","2010","(Fach-)Abitur","Mecklenburg-Vorpommern","6","0.174660280609024","0.0340288077847093","0.31529175343334"
"Selten","2010","(Fach-)Abitur","Sachsen","28","","",""
"Selten","2010","(Fach-)Abitur","Sachsen-Anhalt","18","","",""
"Selten","2010","(Fach-)Abitur","Thueringen","10","","",""
"Selten","2010","AkademikerIn","Schleswig-Holstein","17","","",""
"Selten","2010","AkademikerIn","Hamburg","23","","",""
"Selten","2010","AkademikerIn","Niedersachsen","83","0.263976024885177","0.213504955837681","0.314447093932674"
"Selten","2010","AkademikerIn","Bremen","7","0.273595726191114","0.114069785764218","0.433121666618011"
"Selten","2010","AkademikerIn","Nordrhein-Westfalen","196","","",""
"Selten","2010","AkademikerIn","Hessen","79","0.27724466490817","0.226590551826683","0.327898777989658"
"Selten","2010","AkademikerIn","Rheinland-Pfalz,Saarland","45","0.289526602127052","0.219030082557933","0.360023121696171"
"Selten","2010","AkademikerIn","Baden-Wuerttemberg","133","","",""
"Selten","2010","AkademikerIn","Bayern","126","","",""
"Selten","2010","AkademikerIn","Saarland","","","",""
