,Unnamed: 0,year,bula_h,rentown,hlc0119_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1259,1259,2015,Mecklenburg-Western Pomerania,Tenant,Yes,0.5026,114,15522,0.41108,0.62095
1260,1260,2015,Mecklenburg-Western Pomerania,Tenant,No,0.4974,122,15522,0.40902,0.5927
1261,1261,2015,Saxony,Owner,Yes,0.75858,233,15522,0.66779,0.86163
1262,1262,2015,Saxony,Owner,No,0.24142,82,15522,0.19257,0.30131
1263,1263,2015,Saxony,Tenant,Yes,0.57488,350,15522,0.5167,0.63976
1264,1264,2015,Saxony,Tenant,No,0.42512,242,15522,0.36563,0.49201
1265,1265,2015,Saxony-Anhalt,Owner,Yes,0.69759,150,15522,0.58709,0.81351
1266,1266,2015,Saxony-Anhalt,Owner,No,0.30241,65,15522,0.23829,0.37851
1267,1267,2015,Saxony-Anhalt,Tenant,Yes,0.56517,179,15522,0.48099,0.65157
1268,1268,2015,Saxony-Anhalt,Tenant,No,0.43483,151,15522,0.34532,0.53794
1269,1269,2015,Thuringa,Owner,Yes,0.81652,184,15522,0.67524,0.95375
1270,1270,2015,Thuringa,Owner,No,0.18348,56,15522,0.13718,0.23955
1271,1271,2015,Thuringa,Tenant,Yes,0.47368,175,15522,0.40799,0.55786
1272,1272,2015,Thuringa,Tenant,No,0.52632,160,15522,0.42814,0.6156
1273,1273,2016,Schleswig-Holstein,Owner,Yes,0.72316,166,14071,0.62432,0.83607
1274,1274,2016,Schleswig-Holstein,Owner,No,0.27684,67,14071,0.21896,0.34573
1275,1275,2016,Schleswig-Holstein,Tenant,Yes,0.48283,117,14071,0.40972,0.56679
1276,1276,2016,Schleswig-Holstein,Tenant,No,0.51717,150,14071,0.42697,0.63737
1277,1277,2016,Hamburg,Owner,Yes,1.0,52,14071,0.73517,1.32073
1278,1278,2016,Hamburg,Tenant,Yes,0.56265,99,14071,0.45284,0.65407
1279,1279,2016,Hamburg,Tenant,No,0.43735,88,14071,0.36177,0.52223
1280,1280,2016,Lower Saxony,Owner,Yes,0.69111,495,14071,0.62315,0.75611
1281,1281,2016,Lower Saxony,Owner,No,0.30889,195,14071,0.25886,0.35928
1282,1282,2016,Lower Saxony,Tenant,Yes,0.56401,328,14071,0.49993,0.63089
1283,1283,2016,Lower Saxony,Tenant,No,0.43599,325,14071,0.38408,0.50524
1284,1284,2016,Bremen,Tenant,No,1.0,41,14071,0.68892,1.324
1285,1285,2016,North Rhine-Westphalia,Owner,Yes,0.70992,889,14071,0.65191,0.76216
1286,1286,2016,North Rhine-Westphalia,Owner,No,0.29008,306,14071,0.2549,0.32581
1287,1287,2016,North Rhine-Westphalia,Tenant,Yes,0.49725,797,14071,0.46078,0.53758
1288,1288,2016,North Rhine-Westphalia,Tenant,No,0.50275,879,14071,0.46647,0.55362
1289,1289,2016,Hesse,Owner,Yes,0.68068,317,14071,0.60166,0.74957
1290,1290,2016,Hesse,Owner,No,0.31932,104,14071,0.26399,0.36524
1291,1291,2016,Hesse,Tenant,Yes,0.4896,277,14071,0.43321,0.55815
1292,1292,2016,Hesse,Tenant,No,0.5104,273,14071,0.44218,0.57894
1293,1293,2016,"Rhineland-Palatinate, Saarland",Owner,Yes,0.70472,313,14071,0.63293,0.78118
1294,1294,2016,"Rhineland-Palatinate, Saarland",Owner,No,0.29528,127,14071,0.24649,0.34277
1295,1295,2016,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.59437,207,14071,0.5214,0.66173
1296,1296,2016,"Rhineland-Palatinate, Saarland",Tenant,No,0.40563,195,14071,0.3388,0.47388
1297,1297,2016,Baden-Wuerttemberg,Owner,Yes,0.74872,635,14071,0.69792,0.83152
1298,1298,2016,Baden-Wuerttemberg,Owner,No,0.25128,213,14071,0.21989,0.28855
1299,1299,2016,Baden-Wuerttemberg,Tenant,Yes,0.56976,421,14071,0.5232,0.6254
1300,1300,2016,Baden-Wuerttemberg,Tenant,No,0.43024,349,14071,0.3838,0.47959
1301,1301,2016,Bavaria,Owner,Yes,0.72638,780,14071,0.67672,0.78289
1302,1302,2016,Bavaria,Owner,No,0.27362,297,14071,0.24064,0.31107
1303,1303,2016,Bavaria,Tenant,Yes,0.58059,678,14071,0.53213,0.63423
1304,1304,2016,Bavaria,Tenant,No,0.41941,518,14071,0.37931,0.45881
1305,1305,2016,Berlin,Owner,Yes,0.62917,73,14071,0.50258,0.8205
1306,1306,2016,Berlin,Owner,No,0.37083,36,14071,0.27567,0.49097
1307,1307,2016,Berlin,Tenant,Yes,0.53186,276,14071,0.48003,0.60091
1308,1308,2016,Berlin,Tenant,No,0.46814,223,14071,0.41069,0.52097
1309,1309,2016,Brandenburg,Owner,Yes,0.76347,176,14071,0.63757,0.89462
1310,1310,2016,Brandenburg,Owner,No,0.23653,74,14071,0.191,0.27939
1311,1311,2016,Brandenburg,Tenant,Yes,0.50802,159,14071,0.41984,0.59497
1312,1312,2016,Brandenburg,Tenant,No,0.49198,147,14071,0.41763,0.59185
1313,1313,2016,Mecklenburg-Western Pomerania,Owner,Yes,1.0,80,14071,0.82193,1.1979
1314,1314,2016,Mecklenburg-Western Pomerania,Tenant,Yes,0.41977,101,14071,0.33122,0.51931
1315,1315,2016,Mecklenburg-Western Pomerania,Tenant,No,0.58023,117,14071,0.46327,0.70548
1316,1316,2016,Saxony,Owner,Yes,0.7238,223,14071,0.63902,0.84279
1317,1317,2016,Saxony,Owner,No,0.2762,81,14071,0.22113,0.33258
1318,1318,2016,Saxony,Tenant,Yes,0.61152,356,14071,0.54985,0.66326
1319,1319,2016,Saxony,Tenant,No,0.38848,201,14071,0.33243,0.45441
1320,1320,2016,Saxony-Anhalt,Owner,Yes,0.68604,148,14071,0.58886,0.78407
1321,1321,2016,Saxony-Anhalt,Owner,No,0.31396,62,14071,0.22694,0.4026
1322,1322,2016,Saxony-Anhalt,Tenant,Yes,0.5504,157,14071,0.47241,0.66574
1323,1323,2016,Saxony-Anhalt,Tenant,No,0.4496,141,14071,0.35287,0.55821
1324,1324,2016,Thuringa,Owner,Yes,0.8012,180,14071,0.68322,0.95577
1325,1325,2016,Thuringa,Owner,No,0.1988,61,14071,0.16014,0.24468
1326,1326,2016,Thuringa,Tenant,Yes,0.55356,170,14071,0.47683,0.63347
1327,1327,2016,Thuringa,Tenant,No,0.44644,131,14071,0.36548,0.54742
1328,1328,2017,Schleswig-Holstein,Owner,Yes,0.785,216,15467,0.68897,0.90705
1329,1329,2017,Schleswig-Holstein,Owner,No,0.215,62,15467,0.15901,0.28091
1330,1330,2017,Schleswig-Holstein,Tenant,Yes,0.58852,141,15467,0.49888,0.68081
1331,1331,2017,Schleswig-Holstein,Tenant,No,0.41148,141,15467,0.32465,0.49926
1332,1332,2017,Hamburg,Owner,Yes,1.0,52,15467,0.75391,1.26722
1333,1333,2017,Hamburg,Tenant,Yes,0.45902,99,15467,0.37965,0.54092
1334,1334,2017,Hamburg,Tenant,No,0.54098,110,15467,0.44323,0.6422
1335,1335,2017,Lower Saxony,Owner,Yes,0.73068,592,15467,0.67539,0.79444
1336,1336,2017,Lower Saxony,Owner,No,0.26932,209,15467,0.23587,0.31461
1337,1337,2017,Lower Saxony,Tenant,Yes,0.58396,389,15467,0.52741,0.64501
1338,1338,2017,Lower Saxony,Tenant,No,0.41604,334,15467,0.36253,0.45789
1339,1339,2017,Bremen,Owner,Yes,1.0,35,15467,0.65855,1.43199
1340,1340,2017,Bremen,Tenant,Yes,0.53349,44,15467,0.40001,0.69467
1341,1341,2017,Bremen,Tenant,No,0.46651,41,15467,0.3672,0.62502
1342,1342,2017,North Rhine-Westphalia,Owner,Yes,0.74192,1030,15467,0.70203,0.78366
1343,1343,2017,North Rhine-Westphalia,Owner,No,0.25808,350,15467,0.22951,0.28707
1344,1344,2017,North Rhine-Westphalia,Tenant,Yes,0.50007,860,15467,0.46815,0.53567
1345,1345,2017,North Rhine-Westphalia,Tenant,No,0.49993,909,15467,0.46277,0.53512
1346,1346,2017,Hesse,Owner,Yes,0.70874,346,15467,0.63177,0.77792
1347,1347,2017,Hesse,Owner,No,0.29126,117,15467,0.23975,0.34778
1348,1348,2017,Hesse,Tenant,Yes,0.52045,314,15467,0.46828,0.58606
1349,1349,2017,Hesse,Tenant,No,0.47955,271,15467,0.41793,0.54375
1350,1350,2017,"Rhineland-Palatinate, Saarland",Owner,Yes,0.70456,329,15467,0.63045,0.77247
1351,1351,2017,"Rhineland-Palatinate, Saarland",Owner,No,0.29544,129,15467,0.2501,0.3462
1352,1352,2017,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.52099,197,15467,0.46274,0.58109
1353,1353,2017,"Rhineland-Palatinate, Saarland",Tenant,No,0.47901,215,15467,0.42543,0.55327
1354,1354,2017,Baden-Wuerttemberg,Owner,Yes,0.73832,714,15467,0.67704,0.79835
1355,1355,2017,Baden-Wuerttemberg,Owner,No,0.26168,206,15467,0.2327,0.29271
1356,1356,2017,Baden-Wuerttemberg,Tenant,Yes,0.60086,469,15467,0.5416,0.66173
1357,1357,2017,Baden-Wuerttemberg,Tenant,No,0.39914,330,15467,0.35699,0.45245
1358,1358,2017,Bavaria,Owner,Yes,0.75723,907,15467,0.69903,0.81239
1359,1359,2017,Bavaria,Owner,No,0.24277,271,15467,0.21417,0.27704
1360,1360,2017,Bavaria,Tenant,Yes,0.60433,789,15467,0.56125,0.64669
1361,1361,2017,Bavaria,Tenant,No,0.39567,513,15467,0.35755,0.43367
1362,1362,2017,Berlin,Owner,Yes,0.74828,80,15467,0.61378,0.92034
1363,1363,2017,Berlin,Owner,No,0.25172,33,15467,0.1935,0.31718
1364,1364,2017,Berlin,Tenant,Yes,0.52232,312,15467,0.46521,0.5753
1365,1365,2017,Berlin,Tenant,No,0.47768,229,15467,0.42504,0.53884
1366,1366,2017,Brandenburg,Owner,Yes,0.75847,203,15467,0.66068,0.86497
1367,1367,2017,Brandenburg,Owner,No,0.24153,74,15467,0.19783,0.29013
1368,1368,2017,Brandenburg,Tenant,Yes,0.54839,176,15467,0.47833,0.64354
1369,1369,2017,Brandenburg,Tenant,No,0.45161,160,15467,0.36809,0.56086
1370,1370,2017,Mecklenburg-Western Pomerania,Owner,Yes,1.0,94,15467,0.83119,1.1927
1371,1371,2017,Mecklenburg-Western Pomerania,Tenant,Yes,0.4805,112,15467,0.39238,0.58086
1372,1372,2017,Mecklenburg-Western Pomerania,Tenant,No,0.5195,124,15467,0.42338,0.62115
1373,1373,2017,Saxony,Owner,Yes,0.78338,293,15467,0.69767,0.87924
1374,1374,2017,Saxony,Owner,No,0.21662,65,15467,0.17054,0.27654
1375,1375,2017,Saxony,Tenant,Yes,0.64614,420,15467,0.57806,0.70182
1376,1376,2017,Saxony,Tenant,No,0.35386,204,15467,0.30297,0.40671
1377,1377,2017,Saxony-Anhalt,Owner,Yes,0.76995,183,15467,0.66763,0.87332
1378,1378,2017,Saxony-Anhalt,Owner,No,0.23005,53,15467,0.18067,0.28888
1379,1379,2017,Saxony-Anhalt,Tenant,Yes,0.56688,174,15467,0.47454,0.65103
1380,1380,2017,Saxony-Anhalt,Tenant,No,0.43312,158,15467,0.35716,0.51699
1381,1381,2017,Thuringa,Owner,Yes,0.81764,210,15467,0.68565,0.93852
1382,1382,2017,Thuringa,Owner,No,0.18236,56,15467,0.12113,0.2493
1383,1383,2017,Thuringa,Tenant,Yes,0.52469,182,15467,0.45991,0.60251
1384,1384,2017,Thuringa,Tenant,No,0.47531,141,15467,0.38895,0.56673
1385,1385,2018,Schleswig-Holstein,Owner,Yes,0.78885,210,15239,0.68097,0.89176
1386,1386,2018,Schleswig-Holstein,Owner,No,0.21115,59,15239,0.16029,0.26476
1387,1387,2018,Schleswig-Holstein,Tenant,Yes,0.60116,149,15239,0.51028,0.71779
1388,1388,2018,Schleswig-Holstein,Tenant,No,0.39884,136,15239,0.33217,0.49125
1389,1389,2018,Hamburg,Owner,Yes,1.0,46,15239,0.72122,1.28628
1390,1390,2018,Hamburg,Tenant,Yes,0.52437,113,15239,0.43768,0.6452
1391,1391,2018,Hamburg,Tenant,No,0.47563,131,15239,0.39778,0.57129
1392,1392,2018,Lower Saxony,Owner,Yes,0.73268,579,15239,0.67749,0.80351
1393,1393,2018,Lower Saxony,Owner,No,0.26732,179,15239,0.2292,0.30407
1394,1394,2018,Lower Saxony,Tenant,Yes,0.52224,366,15239,0.46718,0.57336
1395,1395,2018,Lower Saxony,Tenant,No,0.47776,346,15239,0.4263,0.54053
1396,1396,2018,Bremen,Owner,Yes,1.0,42,15239,0.59472,1.37024
1397,1397,2018,Bremen,Tenant,Yes,0.58117,38,15239,0.40764,0.77137
1398,1398,2018,Bremen,Tenant,No,0.41883,44,15239,0.28872,0.54679
1399,1399,2018,North Rhine-Westphalia,Owner,Yes,0.76214,1013,15239,0.71332,0.81204
1400,1400,2018,North Rhine-Westphalia,Owner,No,0.23786,309,15239,0.21047,0.26953
1401,1401,2018,North Rhine-Westphalia,Tenant,Yes,0.53179,917,15239,0.49482,0.56952
1402,1402,2018,North Rhine-Westphalia,Tenant,No,0.46821,905,15239,0.43447,0.50075
1403,1403,2018,Hesse,Owner,Yes,0.73297,350,15239,0.66811,0.80074
1404,1404,2018,Hesse,Owner,No,0.26703,93,15239,0.21143,0.31843
1405,1405,2018,Hesse,Tenant,Yes,0.524,306,15239,0.47026,0.5785
1406,1406,2018,Hesse,Tenant,No,0.476,247,15239,0.41391,0.54806
1407,1407,2018,"Rhineland-Palatinate, Saarland",Owner,Yes,0.76149,340,15239,0.68763,0.84746
1408,1408,2018,"Rhineland-Palatinate, Saarland",Owner,No,0.23851,103,15239,0.19249,0.27924
1409,1409,2018,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.55315,207,15239,0.4878,0.63721
1410,1410,2018,"Rhineland-Palatinate, Saarland",Tenant,No,0.44685,225,15239,0.38175,0.53237
1411,1411,2018,Baden-Wuerttemberg,Owner,Yes,0.75734,686,15239,0.7126,0.81046
1412,1412,2018,Baden-Wuerttemberg,Owner,No,0.24266,187,15239,0.20658,0.2729
1413,1413,2018,Baden-Wuerttemberg,Tenant,Yes,0.62105,452,15239,0.56967,0.675
1414,1414,2018,Baden-Wuerttemberg,Tenant,No,0.37895,296,15239,0.33826,0.42588
1415,1415,2018,Bavaria,Owner,Yes,0.78954,917,15239,0.73964,0.85058
1416,1416,2018,Bavaria,Owner,No,0.21046,221,15239,0.18276,0.23558
1417,1417,2018,Bavaria,Tenant,Yes,0.61177,740,15239,0.56456,0.66484
1418,1418,2018,Bavaria,Tenant,No,0.38823,510,15239,0.34205,0.42149
1419,1419,2018,Berlin,Owner,Yes,1.0,84,15239,0.85323,1.1911
1420,1420,2018,Berlin,Tenant,Yes,0.54517,332,15239,0.48651,0.60281
1421,1421,2018,Berlin,Tenant,No,0.45483,248,15239,0.39245,0.5103
1422,1422,2018,Brandenburg,Owner,Yes,0.7355,196,15239,0.62686,0.86508
1423,1423,2018,Brandenburg,Owner,No,0.2645,70,15239,0.2099,0.32164
1424,1424,2018,Brandenburg,Tenant,Yes,0.57003,204,15239,0.48306,0.65881
1425,1425,2018,Brandenburg,Tenant,No,0.42997,172,15239,0.34402,0.52833
1426,1426,2018,Mecklenburg-Western Pomerania,Owner,Yes,1.0,92,15239,0.83535,1.20057
1427,1427,2018,Mecklenburg-Western Pomerania,Tenant,Yes,0.4605,118,15239,0.37653,0.53401
1428,1428,2018,Mecklenburg-Western Pomerania,Tenant,No,0.5395,136,15239,0.45778,0.64835
1429,1429,2018,Saxony,Owner,Yes,0.75148,275,15239,0.65421,0.84733
1430,1430,2018,Saxony,Owner,No,0.24852,75,15239,0.19269,0.30853
1431,1431,2018,Saxony,Tenant,Yes,0.66405,415,15239,0.60701,0.73806
1432,1432,2018,Saxony,Tenant,No,0.33595,214,15239,0.27648,0.4068
1433,1433,2018,Saxony-Anhalt,Owner,Yes,0.79753,182,15239,0.6849,0.91438
1434,1434,2018,Saxony-Anhalt,Owner,No,0.20247,43,15239,0.14421,0.25636
1435,1435,2018,Saxony-Anhalt,Tenant,Yes,0.53552,175,15239,0.45705,0.62113
1436,1436,2018,Saxony-Anhalt,Tenant,No,0.46448,172,15239,0.36882,0.56715
1437,1437,2018,Thuringa,Owner,Yes,0.77791,193,15239,0.6481,0.93592
1438,1438,2018,Thuringa,Owner,No,0.22209,55,15239,0.1636,0.28937
1439,1439,2018,Thuringa,Tenant,Yes,0.54427,187,15239,0.47404,0.61225
1440,1440,2018,Thuringa,Tenant,No,0.45573,139,15239,0.37328,0.53222
1441,1441,2019,Schleswig-Holstein,Owner,Yes,0.85641,270,15924,0.73868,0.9687
1442,1442,2019,Schleswig-Holstein,Owner,No,0.14359,64,15924,0.10119,0.18342
1443,1443,2019,Schleswig-Holstein,Tenant,Yes,0.63733,146,15924,0.53296,0.75835
1444,1444,2019,Schleswig-Holstein,Tenant,No,0.36267,107,15924,0.2915,0.43089
1445,1445,2019,Hamburg,Owner,Yes,1.0,80,15924,0.70162,1.36357
1446,1446,2019,Hamburg,Tenant,Yes,0.50081,124,15924,0.42064,0.59765
1447,1447,2019,Hamburg,Tenant,No,0.49919,124,15924,0.41801,0.58368
1448,1448,2019,Lower Saxony,Owner,Yes,0.78879,659,15924,0.72598,0.85355
1449,1449,2019,Lower Saxony,Owner,No,0.21121,156,15924,0.17306,0.25927
1450,1450,2019,Lower Saxony,Tenant,Yes,0.62146,392,15924,0.56074,0.68322
1451,1451,2019,Lower Saxony,Tenant,No,0.37854,271,15924,0.32793,0.43377
1452,1452,2019,Bremen,Owner,Yes,1.0,38,15924,0.57624,1.53592
1453,1453,2019,Bremen,Tenant,Yes,0.71055,49,15924,0.5074,0.94481
1454,1454,2019,Bremen,Tenant,No,0.28945,32,15924,0.19817,0.38738
1455,1455,2019,North Rhine-Westphalia,Owner,Yes,0.76906,1212,15924,0.71698,0.81727
1456,1456,2019,North Rhine-Westphalia,Owner,No,0.23094,332,15924,0.20193,0.26331
1457,1457,2019,North Rhine-Westphalia,Tenant,Yes,0.5573,945,15924,0.51936,0.59797
1458,1458,2019,North Rhine-Westphalia,Tenant,No,0.4427,752,15924,0.40928,0.4765
1459,1459,2019,Hesse,Owner,Yes,0.77861,433,15924,0.70248,0.8784
1460,1460,2019,Hesse,Owner,No,0.22139,95,15924,0.16503,0.28343
1461,1461,2019,Hesse,Tenant,Yes,0.58135,343,15924,0.51018,0.64485
1462,1462,2019,Hesse,Tenant,No,0.41865,202,15924,0.35417,0.48459
1463,1463,2019,"Rhineland-Palatinate, Saarland",Owner,Yes,0.7755,400,15924,0.68274,0.86359
1464,1464,2019,"Rhineland-Palatinate, Saarland",Owner,No,0.2245,93,15924,0.18514,0.26523
1465,1465,2019,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.63393,237,15924,0.56181,0.71778
1466,1466,2019,"Rhineland-Palatinate, Saarland",Tenant,No,0.36607,170,15924,0.29643,0.43331
1467,1467,2019,Baden-Wuerttemberg,Owner,Yes,0.79757,788,15924,0.73342,0.86614
1468,1468,2019,Baden-Wuerttemberg,Owner,No,0.20243,167,15924,0.16723,0.23258
1469,1469,2019,Baden-Wuerttemberg,Tenant,Yes,0.65452,476,15924,0.58648,0.72042
1470,1470,2019,Baden-Wuerttemberg,Tenant,No,0.34548,251,15924,0.30479,0.38799
1471,1471,2019,Bavaria,Owner,Yes,0.83232,1086,15924,0.77292,0.88753
1472,1472,2019,Bavaria,Owner,No,0.16768,205,15924,0.13344,0.19724
1473,1473,2019,Bavaria,Tenant,Yes,0.6296,772,15924,0.57592,0.68516
1474,1474,2019,Bavaria,Tenant,No,0.3704,421,15924,0.33229,0.41557
1475,1475,2019,Berlin,Owner,Yes,0.74698,117,15924,0.58274,0.9125
1476,1476,2019,Berlin,Owner,No,0.25302,41,15924,0.16287,0.35271
1477,1477,2019,Berlin,Tenant,Yes,0.57433,360,15924,0.50778,0.64876
1478,1478,2019,Berlin,Tenant,No,0.42567,218,15924,0.36774,0.4873
1479,1479,2019,Brandenburg,Owner,Yes,0.74687,283,15924,0.63928,0.86929
1480,1480,2019,Brandenburg,Owner,No,0.25313,73,15924,0.20215,0.31276
1481,1481,2019,Brandenburg,Tenant,Yes,0.56054,209,15924,0.47798,0.63573
1482,1482,2019,Brandenburg,Tenant,No,0.43946,150,15924,0.3419,0.5468
1483,1483,2019,Mecklenburg-Western Pomerania,Owner,Yes,0.71972,130,15924,0.54484,0.93159
1484,1484,2019,Mecklenburg-Western Pomerania,Owner,No,0.28028,34,15924,0.16002,0.43545
1485,1485,2019,Mecklenburg-Western Pomerania,Tenant,Yes,0.48111,131,15924,0.38873,0.56564
1486,1486,2019,Mecklenburg-Western Pomerania,Tenant,No,0.51889,105,15924,0.39976,0.63671
1487,1487,2019,Saxony,Owner,Yes,0.78722,351,15924,0.69175,0.88834
1488,1488,2019,Saxony,Owner,No,0.21278,74,15924,0.16014,0.26636
1489,1489,2019,Saxony,Tenant,Yes,0.70067,427,15924,0.6362,0.77285
1490,1490,2019,Saxony,Tenant,No,0.29933,182,15924,0.2539,0.35669
1491,1491,2019,Saxony-Anhalt,Owner,Yes,0.84353,218,15924,0.6943,0.98344
1492,1492,2019,Saxony-Anhalt,Owner,No,0.15647,41,15924,0.098,0.21066
1493,1493,2019,Saxony-Anhalt,Tenant,Yes,0.55694,168,15924,0.46346,0.63624
1494,1494,2019,Saxony-Anhalt,Tenant,No,0.44306,136,15924,0.35491,0.57121
1495,1495,2019,Thuringa,Owner,Yes,0.82293,241,15924,0.65562,1.02044
1496,1496,2019,Thuringa,Owner,No,0.17707,45,15924,0.13098,0.23151
1497,1497,2019,Thuringa,Tenant,Yes,0.5724,186,15924,0.48062,0.65147
1498,1498,2019,Thuringa,Tenant,No,0.4276,112,15924,0.32003,0.53478
1499,1499,2020,Schleswig-Holstein,Owner,Yes,0.80167,228,16021,0.69506,0.91904
1500,1500,2020,Schleswig-Holstein,Owner,No,0.19833,64,16021,0.14839,0.25472
1501,1501,2020,Schleswig-Holstein,Tenant,Yes,0.62682,131,16021,0.52389,0.74724
1502,1502,2020,Schleswig-Holstein,Tenant,No,0.37318,124,16021,0.3062,0.44824
1503,1503,2020,Hamburg,Owner,Yes,1.0,70,16021,0.69676,1.33083
1504,1504,2020,Hamburg,Tenant,Yes,0.52666,143,16021,0.43096,0.62081
1505,1505,2020,Hamburg,Tenant,No,0.47334,115,16021,0.39694,0.54371
1506,1506,2020,Lower Saxony,Owner,Yes,0.76385,573,16021,0.7004,0.85029
1507,1507,2020,Lower Saxony,Owner,No,0.23615,151,16021,0.19375,0.27612
1508,1508,2020,Lower Saxony,Tenant,Yes,0.59668,406,16021,0.53016,0.66218
1509,1509,2020,Lower Saxony,Tenant,No,0.40332,337,16021,0.35236,0.46957
1510,1510,2020,Bremen,Owner,Yes,1.0,39,16021,0.6199,1.41363
1511,1511,2020,Bremen,Tenant,Yes,0.6973,39,16021,0.47796,0.9444
1512,1512,2020,Bremen,Tenant,No,0.3027,51,16021,0.19419,0.41477
1513,1513,2020,North Rhine-Westphalia,Owner,Yes,0.74721,1007,16021,0.69032,0.80018
1514,1514,2020,North Rhine-Westphalia,Owner,No,0.25279,318,16021,0.22383,0.28147
1515,1515,2020,North Rhine-Westphalia,Tenant,Yes,0.56954,1025,16021,0.53098,0.61076
1516,1516,2020,North Rhine-Westphalia,Tenant,No,0.43046,992,16021,0.39153,0.4688
1517,1517,2020,Hesse,Owner,Yes,0.7183,374,16021,0.64652,0.80933
1518,1518,2020,Hesse,Owner,No,0.2817,88,16021,0.22329,0.33568
1519,1519,2020,Hesse,Tenant,Yes,0.57328,362,16021,0.50101,0.63645
1520,1520,2020,Hesse,Tenant,No,0.42672,272,16021,0.37232,0.48604
1521,1521,2020,"Rhineland-Palatinate, Saarland",Owner,Yes,0.71896,331,16021,0.63125,0.80593
1522,1522,2020,"Rhineland-Palatinate, Saarland",Owner,No,0.28104,99,16021,0.22607,0.33045
1523,1523,2020,"Rhineland-Palatinate, Saarland",Tenant,Yes,0.62456,222,16021,0.55568,0.71785
1524,1524,2020,"Rhineland-Palatinate, Saarland",Tenant,No,0.37544,199,16021,0.29888,0.44159
1525,1525,2020,Baden-Wuerttemberg,Owner,Yes,0.79926,717,16021,0.73288,0.86258
1526,1526,2020,Baden-Wuerttemberg,Owner,No,0.20074,147,16021,0.16758,0.23413
1527,1527,2020,Baden-Wuerttemberg,Tenant,Yes,0.62737,490,16021,0.56881,0.69353
1528,1528,2020,Baden-Wuerttemberg,Tenant,No,0.37263,365,16021,0.32312,0.41689
1529,1529,2020,Bavaria,Owner,Yes,0.80943,948,16021,0.74707,0.86867
1530,1530,2020,Bavaria,Owner,No,0.19057,197,16021,0.16322,0.22132
1531,1531,2020,Bavaria,Tenant,Yes,0.60545,873,16021,0.5588,0.65047
1532,1532,2020,Bavaria,Tenant,No,0.39455,565,16021,0.36002,0.45424
1533,1533,2020,Berlin,Owner,Yes,0.75097,101,16021,0.58791,0.98926
1534,1534,2020,Berlin,Owner,No,0.24903,39,16021,0.1763,0.34335
1535,1535,2020,Berlin,Tenant,Yes,0.62957,472,16021,0.56067,0.69611
1536,1536,2020,Berlin,Tenant,No,0.37043,241,16021,0.29457,0.43235
1537,1537,2020,Brandenburg,Owner,Yes,0.75896,238,16021,0.63222,0.88651
1538,1538,2020,Brandenburg,Owner,No,0.24104,81,16021,0.18957,0.31084
1539,1539,2020,Brandenburg,Tenant,Yes,0.5601,198,16021,0.48904,0.64685
1540,1540,2020,Brandenburg,Tenant,No,0.4399,156,16021,0.34966,0.53962
1541,1541,2020,Mecklenburg-Western Pomerania,Owner,Yes,0.64064,91,16021,0.51081,0.81661
1542,1542,2020,Mecklenburg-Western Pomerania,Owner,No,0.35936,31,16021,0.22995,0.5536
1543,1543,2020,Mecklenburg-Western Pomerania,Tenant,Yes,0.55213,116,16021,0.46115,0.65531
1544,1544,2020,Mecklenburg-Western Pomerania,Tenant,No,0.44787,94,16021,0.3645,0.52759
1545,1545,2020,Saxony,Owner,Yes,0.77929,300,16021,0.66266,0.89824
1546,1546,2020,Saxony,Owner,No,0.22071,66,16021,0.16773,0.29413
1547,1547,2020,Saxony,Tenant,Yes,0.66978,407,16021,0.6068,0.73258
1548,1548,2020,Saxony,Tenant,No,0.33022,203,16021,0.28252,0.3853
1549,1549,2020,Saxony-Anhalt,Owner,Yes,0.79789,193,16021,0.63785,0.9339
1550,1550,2020,Saxony-Anhalt,Owner,No,0.20211,49,16021,0.14904,0.27614
1551,1551,2020,Saxony-Anhalt,Tenant,Yes,0.55741,166,16021,0.46274,0.66096
1552,1552,2020,Saxony-Anhalt,Tenant,No,0.44259,147,16021,0.35767,0.534
1553,1553,2020,Thuringa,Owner,Yes,0.77038,203,16021,0.63172,0.95415
1554,1554,2020,Thuringa,Owner,No,0.22962,48,16021,0.14412,0.32144
1555,1555,2020,Thuringa,Tenant,Yes,0.59965,188,16021,0.47976,0.69249
1556,1556,2020,Thuringa,Tenant,No,0.40035,131,16021,0.3243,0.49844
1557,1557,2021,Schleswig-Holstein,Owner,Yes,0.85415,199,12015,0.70804,1.00202
1558,1558,2021,Schleswig-Holstein,Owner,No,0.14585,36,12015,0.09287,0.22272
1559,1559,2021,Schleswig-Holstein,Tenant,Yes,0.72536,134,12015,0.55853,0.89592
1560,1560,2021,Schleswig-Holstein,Tenant,No,0.27464,136,12015,0.1992,0.35639
1561,1561,2021,Hamburg,Owner,Yes,1.0,59,12015,0.69637,1.3654
1562,1562,2021,Hamburg,Tenant,Yes,0.62204,125,12015,0.48731,0.76615
1563,1563,2021,Hamburg,Tenant,No,0.37796,99,12015,0.27343,0.48541
1564,1564,2021,Lower Saxony,Owner,Yes,0.81377,456,12015,0.73671,0.89877
