year,pgisced97,quintil_oecd,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,First Stage of Tertiary Education,4th Quintile,Seldom,0.42149,143,314,0.36678,0.47619
2017,First Stage of Tertiary Education,5th Quintile,At least once per week,0.10318,32,335,0.07056,0.13581
2017,First Stage of Tertiary Education,5th Quintile,At least once per month,0.32598,119,335,0.27571,0.37625
2017,First Stage of Tertiary Education,5th Quintile,Seldom,0.50181,184,335,0.44819,0.55544
2017,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.15398,81,468,0.12124,0.18672
2017,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.34855,171,468,0.30533,0.39176
2017,Second Stage of Tertiary Education,1st Quintile,Seldom,0.39737,173,468,0.35299,0.44176
2017,Second Stage of Tertiary Education,1st Quintile,Never,0.10010,43,468,0.07288,0.12732
2017,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.12070,89,650,0.09564,0.14577
2017,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.33384,231,650,0.29756,0.37012
2017,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.42391,273,650,0.38589,0.46193
2017,Second Stage of Tertiary Education,2nd Quintile,Never,0.12155,57,650,0.09641,0.14669
2017,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.11521,105,914,0.09450,0.13592
2017,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.31811,292,914,0.28790,0.34832
2017,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.46542,442,914,0.43306,0.49777
2017,Second Stage of Tertiary Education,3rd Quintile,Never,0.10127,75,914,0.08170,0.12084
2017,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.08868,107,1293,0.07318,0.10418
2017,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.35556,480,1293,0.32945,0.38166
2017,Second Stage of Tertiary Education,4th Quintile,Seldom,0.48982,632,1293,0.46256,0.51708
2017,Second Stage of Tertiary Education,4th Quintile,Never,0.06595,74,1293,0.05241,0.07948
2017,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.11564,241,2289,0.10254,0.12874
2017,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.28968,727,2289,0.27110,0.30827
2017,Second Stage of Tertiary Education,5th Quintile,Seldom,0.51539,1163,2289,0.49491,0.53587
2017,Second Stage of Tertiary Education,5th Quintile,Never,0.07929,158,2289,0.06822,0.09036
