year,age_gr,bula_h,pli0095_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2011,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.11592,54,27371,0.11528,0.11655
2011,30-45 y.,Baden-Wuerttemberg,At least once per week,0.14522,185,27371,0.14476,0.14567
2011,30-45 y.,Baden-Wuerttemberg,At least once per month,0.34467,486,27371,0.34406,0.34528
2011,30-45 y.,Baden-Wuerttemberg,Seldom,0.43825,585,27371,0.43761,0.43889
2011,30-45 y.,Baden-Wuerttemberg,Never,0.07186,85,27371,0.07153,0.07220
2011,30-45 y.,Bavaria,At least once per week,0.11720,206,27371,0.11681,0.11759
2011,30-45 y.,Bavaria,At least once per month,0.37734,617,27371,0.37674,0.37793
2011,30-45 y.,Bavaria,Seldom,0.44999,656,27371,0.44938,0.45060
2011,30-45 y.,Bavaria,Never,0.05547,106,27371,0.05520,0.05575
2011,30-45 y.,Berlin,At least once per week,0.10358,33,27371,0.10283,0.10432
2011,30-45 y.,Berlin,At least once per month,0.42841,116,27371,0.42720,0.42962
2011,30-45 y.,Berlin,Seldom,0.46802,142,27371,0.46679,0.46924
2011,30-45 y.,Brandenburg,At least once per week,0.14099,38,27371,0.13992,0.14205
2011,30-45 y.,Brandenburg,At least once per month,0.48063,140,27371,0.47910,0.48216
2011,30-45 y.,Brandenburg,Seldom,0.37838,125,27371,0.37690,0.37987
2011,30-45 y.,Mecklenburg-Western Pomerania,At least once per week,0.21198,39,27371,0.21040,0.21355
2011,30-45 y.,Mecklenburg-Western Pomerania,At least once per month,0.39258,83,27371,0.39070,0.39446
2011,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.39544,75,27371,0.39356,0.39732
2011,30-45 y.,Saxony,At least once per week,0.13356,81,27371,0.13286,0.13425
2011,30-45 y.,Saxony,At least once per month,0.37580,239,27371,0.37481,0.37679
2011,30-45 y.,Saxony,Seldom,0.49064,274,27371,0.48962,0.49166
2011,30-45 y.,Saxony-Anhalt,At least once per week,0.17130,43,27371,0.17017,0.17242
2011,30-45 y.,Saxony-Anhalt,At least once per month,0.36968,131,27371,0.36824,0.37111
2011,30-45 y.,Saxony-Anhalt,Seldom,0.45903,165,27371,0.45755,0.46051
2011,30-45 y.,Thuringa,At least once per week,0.11218,39,27371,0.11119,0.11316
2011,30-45 y.,Thuringa,At least once per month,0.42578,143,27371,0.42423,0.42733
2011,30-45 y.,Thuringa,Seldom,0.46204,146,27371,0.46048,0.46360
2011,46-65 y.,Schleswig-Holstein,At least once per week,0.10554,34,27371,0.10483,0.10625
2011,46-65 y.,Schleswig-Holstein,At least once per month,0.39116,91,27371,0.39004,0.39229
2011,46-65 y.,Schleswig-Holstein,Seldom,0.50330,133,27371,0.50215,0.50445
2011,46-65 y.,Hamburg,Seldom,1.00000,65,27371,1.00000,1.00000
2011,46-65 y.,Lower Saxony,At least once per week,0.10147,89,27371,0.10105,0.10189
2011,46-65 y.,Lower Saxony,At least once per month,0.29656,254,27371,0.29593,0.29720
2011,46-65 y.,Lower Saxony,Seldom,0.52938,422,27371,0.52868,0.53007
2011,46-65 y.,Lower Saxony,Never,0.07259,62,27371,0.07223,0.07295
2011,46-65 y.,North Rhine-Westphalia,At least once per week,0.10354,215,27371,0.10327,0.10380
2011,46-65 y.,North Rhine-Westphalia,At least once per month,0.27792,517,27371,0.27753,0.27832
2011,46-65 y.,North Rhine-Westphalia,Seldom,0.51953,902,27371,0.51909,0.51996
2011,46-65 y.,North Rhine-Westphalia,Never,0.09902,177,27371,0.09875,0.09928
2011,46-65 y.,Hesse,At least once per week,0.10770,79,27371,0.10724,0.10816
2011,46-65 y.,Hesse,At least once per month,0.25930,197,27371,0.25865,0.25995
2011,46-65 y.,Hesse,Seldom,0.54543,350,27371,0.54469,0.54617
2011,46-65 y.,Hesse,Never,0.08757,58,27371,0.08715,0.08799
2011,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.11944,64,27371,0.11890,0.11998
2011,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.22716,141,27371,0.22646,0.22786
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.55392,267,27371,0.55309,0.55475
2011,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.09948,63,27371,0.09898,0.09998
2011,46-65 y.,Baden-Wuerttemberg,At least once per week,0.16522,176,27371,0.16478,0.16566
2011,46-65 y.,Baden-Wuerttemberg,At least once per month,0.28610,320,27371,0.28556,0.28664
2011,46-65 y.,Baden-Wuerttemberg,Seldom,0.45623,487,27371,0.45564,0.45682
2011,46-65 y.,Baden-Wuerttemberg,Never,0.09245,96,27371,0.09210,0.09279
2011,46-65 y.,Bavaria,At least once per week,0.16834,195,27371,0.16794,0.16873
2011,46-65 y.,Bavaria,At least once per month,0.25703,399,27371,0.25657,0.25749
2011,46-65 y.,Bavaria,Seldom,0.47173,687,27371,0.47120,0.47225
2011,46-65 y.,Bavaria,Never,0.10291,147,27371,0.10259,0.10323
2011,46-65 y.,Berlin,At least once per week,0.14017,35,27371,0.13949,0.14085
2011,46-65 y.,Berlin,At least once per month,0.27735,94,27371,0.27647,0.27822
2011,46-65 y.,Berlin,Seldom,0.48173,174,27371,0.48076,0.48271
2011,46-65 y.,Berlin,Never,0.10075,34,27371,0.10016,0.10134
2011,46-65 y.,Brandenburg,At least once per week,0.08982,43,27371,0.08918,0.09046
2011,46-65 y.,Brandenburg,At least once per month,0.36918,137,27371,0.36810,0.37027
2011,46-65 y.,Brandenburg,Seldom,0.44439,200,27371,0.44328,0.44551
2011,46-65 y.,Brandenburg,Never,0.09660,41,27371,0.09594,0.09727
2011,46-65 y.,Mecklenburg-Western Pomerania,At least once per week,0.15553,31,27371,0.15459,0.15648
2011,46-65 y.,Mecklenburg-Western Pomerania,At least once per month,0.38586,85,27371,0.38459,0.38713
2011,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.45861,109,27371,0.45731,0.45991
2011,46-65 y.,Saxony,At least once per week,0.12006,68,27371,0.11950,0.12061
2011,46-65 y.,Saxony,At least once per month,0.32442,186,27371,0.32362,0.32523
2011,46-65 y.,Saxony,Seldom,0.48586,280,27371,0.48500,0.48672
2011,46-65 y.,Saxony,Never,0.06966,39,27371,0.06922,0.07010
2011,46-65 y.,Saxony-Anhalt,At least once per week,0.10816,35,27371,0.10738,0.10894
2011,46-65 y.,Saxony-Anhalt,At least once per month,0.38356,121,27371,0.38235,0.38478
2011,46-65 y.,Saxony-Anhalt,Seldom,0.50827,172,27371,0.50702,0.50953
2011,46-65 y.,Thuringa,At least once per week,0.13589,44,27371,0.13506,0.13672
2011,46-65 y.,Thuringa,At least once per month,0.30835,107,27371,0.30723,0.30947
2011,46-65 y.,Thuringa,Seldom,0.44966,176,27371,0.44845,0.45087
2011,46-65 y.,Thuringa,Never,0.10610,39,27371,0.10535,0.10685
2011,66 and older,Schleswig-Holstein,Seldom,0.65158,88,27371,0.65024,0.65293
2011,66 and older,Schleswig-Holstein,Never,0.34842,44,27371,0.34707,0.34976
2011,66 and older,Hamburg,Never,1.00000,33,27371,1.00000,1.00000
2011,66 and older,Lower Saxony,At least once per week,0.05650,38,27371,0.05616,0.05684
2011,66 and older,Lower Saxony,At least once per month,0.21763,123,27371,0.21702,0.21824
2011,66 and older,Lower Saxony,Seldom,0.44557,215,27371,0.44483,0.44630
2011,66 and older,Lower Saxony,Never,0.28031,134,27371,0.27964,0.28097
2011,66 and older,North Rhine-Westphalia,At least once per week,0.08283,103,27371,0.08254,0.08313
2011,66 and older,North Rhine-Westphalia,At least once per month,0.17911,182,27371,0.17870,0.17952
2011,66 and older,North Rhine-Westphalia,Seldom,0.44244,452,27371,0.44191,0.44297
2011,66 and older,North Rhine-Westphalia,Never,0.29562,264,27371,0.29513,0.29610
2011,66 and older,Hesse,At least once per month,0.24627,68,27371,0.24538,0.24716
2011,66 and older,Hesse,Seldom,0.42650,108,27371,0.42548,0.42752
2011,66 and older,Hesse,Never,0.32723,78,27371,0.32626,0.32820
2011,66 and older,"Rhineland-Palatinate, Saarland",At least once per month,0.17704,49,27371,0.17619,0.17788
2011,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.46870,124,27371,0.46761,0.46980
2011,66 and older,"Rhineland-Palatinate, Saarland",Never,0.35426,90,27371,0.35321,0.35531
2011,66 and older,Baden-Wuerttemberg,At least once per week,0.11573,86,27371,0.11528,0.11618
2011,66 and older,Baden-Wuerttemberg,At least once per month,0.18612,122,27371,0.18557,0.18668
2011,66 and older,Baden-Wuerttemberg,Seldom,0.43287,224,27371,0.43217,0.43357
2011,66 and older,Baden-Wuerttemberg,Never,0.26527,138,27371,0.26465,0.26590
2011,66 and older,Bavaria,At least once per week,0.12033,105,27371,0.11992,0.12074
2011,66 and older,Bavaria,At least once per month,0.15369,145,27371,0.15323,0.15414
2011,66 and older,Bavaria,Seldom,0.42238,313,27371,0.42175,0.42300
2011,66 and older,Bavaria,Never,0.30361,220,27371,0.30303,0.30419
2011,66 and older,Berlin,At least once per month,0.24169,61,27371,0.24062,0.24276
2011,66 and older,Berlin,Seldom,0.47544,81,27371,0.47419,0.47669
2011,66 and older,Berlin,Never,0.28287,44,27371,0.28174,0.28399
2011,66 and older,Brandenburg,At least once per month,0.18913,44,27371,0.18802,0.19023
2011,66 and older,Brandenburg,Seldom,0.51178,116,27371,0.51037,0.51319
2011,66 and older,Brandenburg,Never,0.29909,60,27371,0.29780,0.30038
2011,66 and older,Mecklenburg-Western Pomerania,At least once per month,0.26458,32,27371,0.26280,0.26637
2011,66 and older,Mecklenburg-Western Pomerania,Seldom,0.73542,54,27371,0.73363,0.73720
2011,66 and older,Saxony,At least once per week,0.10548,38,27371,0.10484,0.10612
2011,66 and older,Saxony,At least once per month,0.23775,86,27371,0.23687,0.23864
2011,66 and older,Saxony,Seldom,0.41455,148,27371,0.41353,0.41558
2011,66 and older,Saxony,Never,0.24221,81,27371,0.24132,0.24310
2011,66 and older,Saxony-Anhalt,At least once per month,0.28992,53,27371,0.28861,0.29123
2011,66 and older,Saxony-Anhalt,Seldom,0.51644,104,27371,0.51499,0.51788
2011,66 and older,Saxony-Anhalt,Never,0.19364,42,27371,0.19250,0.19479
2011,66 and older,Thuringa,At least once per month,0.14160,33,27371,0.14049,0.14271
2011,66 and older,Thuringa,Seldom,0.51997,103,27371,0.51838,0.52157
2011,66 and older,Thuringa,Never,0.33843,62,27371,0.33692,0.33994
2015,17-29 y.,Schleswig-Holstein,At least once per month,0.50674,63,25522,0.50498,0.50851
2015,17-29 y.,Schleswig-Holstein,Seldom,0.49326,55,25522,0.49149,0.49502
2015,17-29 y.,Hamburg,Seldom,1.00000,35,25522,1.00000,1.00000
2015,17-29 y.,Lower Saxony,At least once per week,0.26250,111,25522,0.26163,0.26337
2015,17-29 y.,Lower Saxony,At least once per month,0.40519,179,25522,0.40422,0.40616
2015,17-29 y.,Lower Saxony,Seldom,0.33231,146,25522,0.33138,0.33324
2015,17-29 y.,North Rhine-Westphalia,At least once per week,0.20203,243,25522,0.20154,0.20253
2015,17-29 y.,North Rhine-Westphalia,At least once per month,0.43704,432,25522,0.43643,0.43765
2015,17-29 y.,North Rhine-Westphalia,Seldom,0.32986,295,25522,0.32928,0.33043
2015,17-29 y.,North Rhine-Westphalia,Never,0.03107,44,25522,0.03086,0.03128
2015,17-29 y.,Hesse,At least once per week,0.14201,51,25522,0.14125,0.14276
2015,17-29 y.,Hesse,At least once per month,0.51580,144,25522,0.51472,0.51688
2015,17-29 y.,Hesse,Seldom,0.34219,107,25522,0.34116,0.34322
2015,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.11110,49,25522,0.11034,0.11186
2015,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.39091,105,25522,0.38973,0.39208
2015,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.49799,117,25522,0.49679,0.49920
2015,17-29 y.,Baden-Wuerttemberg,At least once per week,0.18566,93,25522,0.18503,0.18628
2015,17-29 y.,Baden-Wuerttemberg,At least once per month,0.47266,247,25522,0.47185,0.47346
2015,17-29 y.,Baden-Wuerttemberg,Seldom,0.34168,185,25522,0.34092,0.34245
2015,17-29 y.,Bavaria,At least once per week,0.15707,125,25522,0.15649,0.15764
2015,17-29 y.,Bavaria,At least once per month,0.46020,344,25522,0.45941,0.46098
2015,17-29 y.,Bavaria,Seldom,0.33103,251,25522,0.33029,0.33177
2015,17-29 y.,Bavaria,Never,0.05171,31,25522,0.05136,0.05206
2015,17-29 y.,Berlin,At least once per month,0.60834,73,25522,0.60668,0.61000
2015,17-29 y.,Berlin,Seldom,0.39166,56,25522,0.39000,0.39332
2015,17-29 y.,Brandenburg,At least once per month,0.39679,35,25522,0.39415,0.39943
2015,17-29 y.,Brandenburg,Seldom,0.60321,55,25522,0.60057,0.60585
2015,17-29 y.,Saxony,At least once per week,0.23194,34,25522,0.23084,0.23303
2015,17-29 y.,Saxony,At least once per month,0.44097,92,25522,0.43968,0.44226
2015,17-29 y.,Saxony,Seldom,0.32709,70,25522,0.32588,0.32831
2015,17-29 y.,Saxony-Anhalt,At least once per month,0.43232,42,25522,0.43024,0.43440
2015,17-29 y.,Saxony-Anhalt,Seldom,0.56768,49,25522,0.56560,0.56976
2015,17-29 y.,Thuringa,At least once per month,0.50811,55,25522,0.50577,0.51044
2015,17-29 y.,Thuringa,Seldom,0.49189,51,25522,0.48956,0.49423
2015,30-45 y.,Schleswig-Holstein,At least once per week,0.10045,32,25522,0.09960,0.10130
2015,30-45 y.,Schleswig-Holstein,At least once per month,0.36957,105,25522,0.36821,0.37093
2015,30-45 y.,Schleswig-Holstein,Seldom,0.52998,131,25522,0.52858,0.53139
2015,30-45 y.,Hamburg,At least once per month,0.34750,62,25522,0.34609,0.34891
2015,30-45 y.,Hamburg,Seldom,0.65250,74,25522,0.65109,0.65391
2015,30-45 y.,Lower Saxony,At least once per week,0.09008,99,25522,0.08963,0.09054
2015,30-45 y.,Lower Saxony,At least once per month,0.45170,317,25522,0.45091,0.45250
2015,30-45 y.,Lower Saxony,Seldom,0.45821,358,25522,0.45742,0.45900
2015,30-45 y.,Bremen,Seldom,1.00000,32,25522,1.00000,1.00000
2015,30-45 y.,North Rhine-Westphalia,At least once per week,0.13680,315,25522,0.13644,0.13716
2015,30-45 y.,North Rhine-Westphalia,At least once per month,0.39594,705,25522,0.39543,0.39645
2015,30-45 y.,North Rhine-Westphalia,Seldom,0.43067,653,25522,0.43015,0.43119
2015,30-45 y.,North Rhine-Westphalia,Never,0.03659,87,25522,0.03639,0.03679
2015,30-45 y.,Hesse,At least once per week,0.09608,78,25522,0.09555,0.09661
2015,30-45 y.,Hesse,At least once per month,0.37438,219,25522,0.37351,0.37525
2015,30-45 y.,Hesse,Seldom,0.52954,276,25522,0.52864,0.53044
2015,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.15685,72,25522,0.15608,0.15762
2015,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.41866,160,25522,0.41761,0.41970
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.42449,183,25522,0.42345,0.42554
2015,30-45 y.,Baden-Wuerttemberg,At least once per week,0.13805,157,25522,0.13758,0.13852
2015,30-45 y.,Baden-Wuerttemberg,At least once per month,0.39378,398,25522,0.39312,0.39444
2015,30-45 y.,Baden-Wuerttemberg,Seldom,0.40970,475,25522,0.40903,0.41036
2015,30-45 y.,Baden-Wuerttemberg,Never,0.05848,64,25522,0.05816,0.05879
2015,30-45 y.,Bavaria,At least once per week,0.10795,151,25522,0.10757,0.10832
2015,30-45 y.,Bavaria,At least once per month,0.39615,533,25522,0.39556,0.39674
2015,30-45 y.,Bavaria,Seldom,0.44929,610,25522,0.44868,0.44989
2015,30-45 y.,Bavaria,Never,0.04661,79,25522,0.04636,0.04687
2015,30-45 y.,Berlin,At least once per week,0.10804,34,25522,0.10733,0.10875
2015,30-45 y.,Berlin,At least once per month,0.37173,117,25522,0.37063,0.37283
2015,30-45 y.,Berlin,Seldom,0.52023,141,25522,0.51909,0.52137
2015,30-45 y.,Brandenburg,At least once per month,0.45698,104,25522,0.45539,0.45858
2015,30-45 y.,Brandenburg,Seldom,0.54302,117,25522,0.54142,0.54461
2015,30-45 y.,Mecklenburg-Western Pomerania,At least once per month,0.54251,62,25522,0.54051,0.54451
2015,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.45749,61,25522,0.45549,0.45949
2015,30-45 y.,Saxony,At least once per week,0.17003,48,25522,0.16925,0.17081
2015,30-45 y.,Saxony,At least once per month,0.38932,183,25522,0.38831,0.39034
2015,30-45 y.,Saxony,Seldom,0.44064,204,25522,0.43961,0.44167
2015,30-45 y.,Saxony-Anhalt,At least once per week,0.17333,33,25522,0.17214,0.17452
2015,30-45 y.,Saxony-Anhalt,At least once per month,0.39981,102,25522,0.39827,0.40135
2015,30-45 y.,Saxony-Anhalt,Seldom,0.42686,96,25522,0.42530,0.42841
2015,30-45 y.,Thuringa,At least once per week,0.12009,31,25522,0.11907,0.12112
2015,30-45 y.,Thuringa,At least once per month,0.41368,100,25522,0.41212,0.41523
2015,30-45 y.,Thuringa,Seldom,0.46623,131,25522,0.46466,0.46781
2015,46-65 y.,Schleswig-Holstein,At least once per month,0.34144,77,25522,0.34035,0.34254
2015,46-65 y.,Schleswig-Holstein,Seldom,0.65856,154,25522,0.65746,0.65965
2015,46-65 y.,Hamburg,At least once per month,0.40480,39,25522,0.40292,0.40669
2015,46-65 y.,Hamburg,Seldom,0.59520,63,25522,0.59331,0.59708
2015,46-65 y.,Lower Saxony,At least once per week,0.10383,89,25522,0.10343,0.10423
2015,46-65 y.,Lower Saxony,At least once per month,0.29555,269,25522,0.29496,0.29614
2015,46-65 y.,Lower Saxony,Seldom,0.52742,435,25522,0.52677,0.52807
2015,46-65 y.,Lower Saxony,Never,0.07320,61,25522,0.07286,0.07354
2015,46-65 y.,Bremen,Seldom,1.00000,33,25522,1.00000,1.00000
2015,46-65 y.,North Rhine-Westphalia,At least once per week,0.11133,241,25522,0.11106,0.11160
2015,46-65 y.,North Rhine-Westphalia,At least once per month,0.29302,617,25522,0.29262,0.29341
2015,46-65 y.,North Rhine-Westphalia,Seldom,0.51061,878,25522,0.51018,0.51104
2015,46-65 y.,North Rhine-Westphalia,Never,0.08504,141,25522,0.08480,0.08528
2015,46-65 y.,Hesse,At least once per week,0.07194,65,25522,0.07157,0.07231
2015,46-65 y.,Hesse,At least once per month,0.32173,233,25522,0.32106,0.32241
2015,46-65 y.,Hesse,Seldom,0.53814,344,25522,0.53742,0.53886
2015,46-65 y.,Hesse,Never,0.06819,46,25522,0.06783,0.06855
2015,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.10833,62,25522,0.10784,0.10883
2015,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.29968,182,25522,0.29895,0.30041
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.50734,292,25522,0.50654,0.50814
2015,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.08464,56,25522,0.08420,0.08509
2015,46-65 y.,Baden-Wuerttemberg,At least once per week,0.11941,139,25522,0.11904,0.11977
2015,46-65 y.,Baden-Wuerttemberg,At least once per month,0.30084,324,25522,0.30032,0.30135
2015,46-65 y.,Baden-Wuerttemberg,Seldom,0.50196,496,25522,0.50140,0.50252
2015,46-65 y.,Baden-Wuerttemberg,Never,0.07780,66,25522,0.07750,0.07810
2015,46-65 y.,Bavaria,At least once per week,0.13012,193,25522,0.12978,0.13047
2015,46-65 y.,Bavaria,At least once per month,0.28247,474,25522,0.28201,0.28293
2015,46-65 y.,Bavaria,Seldom,0.48631,722,25522,0.48580,0.48681
2015,46-65 y.,Bavaria,Never,0.10110,110,25522,0.10079,0.10141
2015,46-65 y.,Berlin,At least once per month,0.29574,82,25522,0.29476,0.29673
2015,46-65 y.,Berlin,Seldom,0.70426,185,25522,0.70327,0.70524
2015,46-65 y.,Brandenburg,At least once per week,0.06379,32,25522,0.06327,0.06431
2015,46-65 y.,Brandenburg,At least once per month,0.29195,119,25522,0.29098,0.29291
2015,46-65 y.,Brandenburg,Seldom,0.64426,221,25522,0.64324,0.64528
2015,46-65 y.,Mecklenburg-Western Pomerania,At least once per month,0.46354,67,25522,0.46203,0.46506
2015,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.53646,97,25522,0.53494,0.53797
2015,46-65 y.,Saxony,At least once per week,0.06679,42,25522,0.06638,0.06721
2015,46-65 y.,Saxony,At least once per month,0.30615,176,25522,0.30538,0.30692
2015,46-65 y.,Saxony,Seldom,0.55169,272,25522,0.55086,0.55253
2015,46-65 y.,Saxony,Never,0.07536,41,25522,0.07492,0.07580
2015,46-65 y.,Saxony-Anhalt,At least once per week,0.09931,40,25522,0.09856,0.10007
2015,46-65 y.,Saxony-Anhalt,At least once per month,0.41489,112,25522,0.41364,0.41613
2015,46-65 y.,Saxony-Anhalt,Seldom,0.48580,151,25522,0.48453,0.48707
2015,46-65 y.,Thuringa,At least once per week,0.08785,37,25522,0.08716,0.08854
2015,46-65 y.,Thuringa,At least once per month,0.32966,105,25522,0.32852,0.33080
2015,46-65 y.,Thuringa,Seldom,0.58249,181,25522,0.58129,0.58368
2015,66 and older,Schleswig-Holstein,Seldom,0.62936,96,25522,0.62810,0.63062
2015,66 and older,Schleswig-Holstein,Never,0.37064,52,25522,0.36938,0.37190
2015,66 and older,Hamburg,Seldom,1.00000,52,25522,1.00000,1.00000
2015,66 and older,Lower Saxony,At least once per week,0.06304,35,25522,0.06267,0.06340
2015,66 and older,Lower Saxony,At least once per month,0.16890,101,25522,0.16834,0.16946
2015,66 and older,Lower Saxony,Seldom,0.53327,256,25522,0.53252,0.53402
2015,66 and older,Lower Saxony,Never,0.23479,98,25522,0.23416,0.23543
2015,66 and older,North Rhine-Westphalia,At least once per week,0.08771,92,25522,0.08741,0.08800
2015,66 and older,North Rhine-Westphalia,At least once per month,0.20044,194,25522,0.20003,0.20086
2015,66 and older,North Rhine-Westphalia,Seldom,0.44589,408,25522,0.44537,0.44641
2015,66 and older,North Rhine-Westphalia,Never,0.26596,218,25522,0.26550,0.26642
2015,66 and older,Hesse,At least once per month,0.19740,53,25522,0.19660,0.19820
2015,66 and older,Hesse,Seldom,0.44063,112,25522,0.43963,0.44163
2015,66 and older,Hesse,Never,0.36197,81,25522,0.36100,0.36293
2015,66 and older,"Rhineland-Palatinate, Saarland",At least once per month,0.22521,57,25522,0.22435,0.22607
2015,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.45259,126,25522,0.45157,0.45362
2015,66 and older,"Rhineland-Palatinate, Saarland",Never,0.32219,81,25522,0.32123,0.32315
2015,66 and older,Baden-Wuerttemberg,At least once per week,0.12161,83,25522,0.12119,0.12204
2015,66 and older,Baden-Wuerttemberg,At least once per month,0.27174,145,25522,0.27116,0.27232
2015,66 and older,Baden-Wuerttemberg,Seldom,0.44648,226,25522,0.44584,0.44713
2015,66 and older,Baden-Wuerttemberg,Never,0.16016,83,25522,0.15968,0.16064
2015,66 and older,Bavaria,At least once per week,0.11458,91,25522,0.11418,0.11499
2015,66 and older,Bavaria,At least once per month,0.19675,162,25522,0.19624,0.19725
2015,66 and older,Bavaria,Seldom,0.43523,316,25522,0.43460,0.43586
2015,66 and older,Bavaria,Never,0.25344,177,25522,0.25289,0.25399
2015,66 and older,Berlin,At least once per month,0.22423,42,25522,0.22315,0.22532
2015,66 and older,Berlin,Seldom,0.52666,90,25522,0.52536,0.52796
2015,66 and older,Berlin,Never,0.24910,43,25522,0.24798,0.25023
2015,66 and older,Brandenburg,At least once per month,0.17077,49,25522,0.16976,0.17179
2015,66 and older,Brandenburg,Seldom,0.59397,119,25522,0.59265,0.59529
2015,66 and older,Brandenburg,Never,0.23526,59,25522,0.23412,0.23640
2015,66 and older,Mecklenburg-Western Pomerania,At least once per month,0.37077,41,25522,0.36886,0.37267
2015,66 and older,Mecklenburg-Western Pomerania,Seldom,0.62923,55,25522,0.62733,0.63114
2015,66 and older,Saxony,At least once per week,0.11338,39,25522,0.11273,0.11404
2015,66 and older,Saxony,At least once per month,0.27723,112,25522,0.27630,0.27816
2015,66 and older,Saxony,Seldom,0.40902,137,25522,0.40800,0.41004
2015,66 and older,Saxony,Never,0.20037,55,25522,0.19954,0.20120
2015,66 and older,Saxony-Anhalt,At least once per month,0.20366,40,25522,0.20254,0.20479
2015,66 and older,Saxony-Anhalt,Seldom,0.44401,90,25522,0.44262,0.44540
2015,66 and older,Saxony-Anhalt,Never,0.35233,53,25522,0.35099,0.35367
2015,66 and older,Thuringa,At least once per month,0.21572,45,25522,0.21442,0.21702
2015,66 and older,Thuringa,Seldom,0.53780,104,25522,0.53623,0.53938
2015,66 and older,Thuringa,Never,0.24648,40,25522,0.24512,0.24784
2017,17-29 y.,Schleswig-Holstein,At least once per week,0.10932,34,25498,0.10833,0.11031
2017,17-29 y.,Schleswig-Holstein,At least once per month,0.54726,78,25498,0.54568,0.54884
2017,17-29 y.,Schleswig-Holstein,Seldom,0.34343,49,25498,0.34192,0.34493
2017,17-29 y.,Hamburg,Seldom,1.00000,32,25498,1.00000,1.00000
2017,17-29 y.,Lower Saxony,At least once per week,0.20854,127,25498,0.20778,0.20930
2017,17-29 y.,Lower Saxony,At least once per month,0.44143,228,25498,0.44050,0.44236
2017,17-29 y.,Lower Saxony,Seldom,0.35003,158,25498,0.34914,0.35093
2017,17-29 y.,North Rhine-Westphalia,At least once per week,0.20326,222,25498,0.20276,0.20376
2017,17-29 y.,North Rhine-Westphalia,At least once per month,0.43766,403,25498,0.43704,0.43828
2017,17-29 y.,North Rhine-Westphalia,Seldom,0.31518,309,25498,0.31460,0.31576
2017,17-29 y.,North Rhine-Westphalia,Never,0.04391,51,25498,0.04365,0.04416
2017,17-29 y.,Hesse,At least once per week,0.17387,60,25498,0.17309,0.17465
2017,17-29 y.,Hesse,At least once per month,0.44976,120,25498,0.44874,0.45079
2017,17-29 y.,Hesse,Seldom,0.37637,113,25498,0.37537,0.37737
2017,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.18910,53,25498,0.18806,0.19013
2017,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.44172,104,25498,0.44040,0.44303
2017,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.36919,79,25498,0.36791,0.37047
2017,17-29 y.,Baden-Wuerttemberg,At least once per week,0.19798,85,25498,0.19730,0.19866
2017,17-29 y.,Baden-Wuerttemberg,At least once per month,0.48528,220,25498,0.48443,0.48613
2017,17-29 y.,Baden-Wuerttemberg,Seldom,0.31674,160,25498,0.31595,0.31753
2017,17-29 y.,Bavaria,At least once per week,0.25080,147,25498,0.25009,0.25150
2017,17-29 y.,Bavaria,At least once per month,0.43976,279,25498,0.43896,0.44057
2017,17-29 y.,Bavaria,Seldom,0.27510,200,25498,0.27438,0.27582
2017,17-29 y.,Bavaria,Never,0.03434,31,25498,0.03405,0.03464
2017,17-29 y.,Berlin,At least once per week,0.17758,31,25498,0.17649,0.17868
2017,17-29 y.,Berlin,At least once per month,0.32785,58,25498,0.32650,0.32919
2017,17-29 y.,Berlin,Seldom,0.49457,57,25498,0.49313,0.49600
2017,17-29 y.,Brandenburg,At least once per month,0.59858,48,25498,0.59619,0.60097
2017,17-29 y.,Brandenburg,Seldom,0.40142,40,25498,0.39903,0.40381
2017,17-29 y.,Saxony,At least once per week,0.20118,49,25498,0.20014,0.20222
2017,17-29 y.,Saxony,At least once per month,0.44445,106,25498,0.44316,0.44574
2017,17-29 y.,Saxony,Seldom,0.35437,76,25498,0.35313,0.35562
