,Unnamed: 0,year,bula_h,sampreg,hgseval,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1218,1218,2015,"Rhineland-Palatinate, Saarland",West,A Bit Too Small,0.09233,121,15412,0.07294,0.11619
1219,1219,2015,"Rhineland-Palatinate, Saarland",West,Just Right,0.7203,635,15412,0.65667,0.78083
1220,1220,2015,"Rhineland-Palatinate, Saarland",West,A Bit Too Large,0.18737,132,15412,0.16206,0.226
1221,1221,2015,Baden-Wuerttemberg,West,Much Too Small,0.02517,67,15412,0.01813,0.03338
1222,1222,2015,Baden-Wuerttemberg,West,A Bit Too Small,0.1074,292,15412,0.09108,0.12495
1223,1223,2015,Baden-Wuerttemberg,West,Just Right,0.69237,1220,15412,0.65131,0.73362
1224,1224,2015,Baden-Wuerttemberg,West,A Bit Too Large,0.14824,210,15412,0.13147,0.167
1225,1225,2015,Baden-Wuerttemberg,West,Much Too Large,0.02681,36,15412,0.02052,0.03518
1226,1226,2015,Bavaria,West,Much Too Small,0.0238,80,15412,0.01737,0.03219
1227,1227,2015,Bavaria,West,A Bit Too Small,0.11147,395,15412,0.09623,0.12731
1228,1228,2015,Bavaria,West,Just Right,0.69665,1776,15412,0.66381,0.73163
1229,1229,2015,Bavaria,West,A Bit Too Large,0.14517,291,15412,0.13161,0.16237
1230,1230,2015,Bavaria,West,Much Too Large,0.02291,42,15412,0.0174,0.02887
1231,1231,2015,Berlin,West,A Bit Too Small,0.23828,77,15412,0.18159,0.29885
1232,1232,2015,Berlin,West,Just Right,0.76172,246,15412,0.67773,0.83628
1233,1233,2015,Berlin,East,A Bit Too Small,0.22062,62,15412,0.15915,0.30447
1234,1234,2015,Berlin,East,Just Right,0.77938,189,15412,0.66983,0.89486
1235,1235,2015,Brandenburg,East,A Bit Too Small,0.09759,69,15412,0.07531,0.12588
1236,1236,2015,Brandenburg,East,Just Right,0.78152,446,15412,0.71166,0.85848
1237,1237,2015,Brandenburg,East,A Bit Too Large,0.12088,63,15412,0.09066,0.16086
1238,1238,2015,Mecklenburg-Western Pomerania,East,A Bit Too Small,0.15054,53,15412,0.09081,0.21996
1239,1239,2015,Mecklenburg-Western Pomerania,East,Just Right,0.75156,243,15412,0.6643,0.85027
1240,1240,2015,Mecklenburg-Western Pomerania,East,A Bit Too Large,0.09791,38,15412,0.0765,0.1199
1241,1241,2015,Saxony,East,A Bit Too Small,0.13498,142,15412,0.11317,0.16808
1242,1242,2015,Saxony,East,Just Right,0.7603,683,15412,0.71363,0.80827
1243,1243,2015,Saxony,East,A Bit Too Large,0.10472,69,15412,0.08231,0.12908
1244,1244,2015,Saxony-Anhalt,East,A Bit Too Small,0.1016,59,15412,0.07355,0.1329
1245,1245,2015,Saxony-Anhalt,East,Just Right,0.76259,410,15412,0.68837,0.84845
1246,1246,2015,Saxony-Anhalt,East,A Bit Too Large,0.13581,59,15412,0.11205,0.17002
1247,1247,2015,Thuringa,East,A Bit Too Small,0.08538,77,15412,0.06749,0.10976
1248,1248,2015,Thuringa,East,Just Right,0.7942,414,15412,0.72013,0.88096
1249,1249,2015,Thuringa,East,A Bit Too Large,0.12042,75,15412,0.09076,0.15599
1250,1250,2016,Schleswig-Holstein,West,Much Too Small,0.01462,38,16093,0.00607,0.02617
1251,1251,2016,Schleswig-Holstein,West,A Bit Too Small,0.06885,86,16093,0.0481,0.09057
1252,1252,2016,Schleswig-Holstein,West,Just Right,0.71573,427,16093,0.63048,0.79312
1253,1253,2016,Schleswig-Holstein,West,A Bit Too Large,0.2008,65,16093,0.15916,0.23463
1254,1254,2016,Hamburg,West,A Bit Too Small,0.12917,48,16093,0.08211,0.19369
1255,1255,2016,Hamburg,West,Just Right,0.87083,207,16093,0.77737,0.97436
1256,1256,2016,Lower Saxony,West,Much Too Small,0.00686,45,16093,0.00355,0.01111
1257,1257,2016,Lower Saxony,West,A Bit Too Small,0.09741,216,16093,0.07741,0.11877
1258,1258,2016,Lower Saxony,West,Just Right,0.66456,1068,16093,0.61817,0.71798
1259,1259,2016,Lower Saxony,West,A Bit Too Large,0.18264,199,16093,0.15874,0.20999
1260,1260,2016,Lower Saxony,West,Much Too Large,0.04852,44,16093,0.03569,0.06016
1261,1261,2016,Bremen,West,Just Right,1.0,83,16093,0.7621,1.25148
1262,1262,2016,North Rhine-Westphalia,West,Much Too Small,0.01284,138,16093,0.00951,0.01696
1263,1263,2016,North Rhine-Westphalia,West,A Bit Too Small,0.11146,488,16093,0.09755,0.12743
1264,1264,2016,North Rhine-Westphalia,West,Just Right,0.72136,2390,16093,0.68412,0.75388
1265,1265,2016,North Rhine-Westphalia,West,A Bit Too Large,0.13309,309,16093,0.11863,0.14726
1266,1266,2016,North Rhine-Westphalia,West,Much Too Large,0.02125,48,16093,0.01542,0.02636
1267,1267,2016,Hesse,West,Much Too Small,0.01314,55,16093,0.00722,0.02154
1268,1268,2016,Hesse,West,A Bit Too Small,0.12459,197,16093,0.1042,0.14594
1269,1269,2016,Hesse,West,Just Right,0.71378,736,16093,0.65265,0.77322
1270,1270,2016,Hesse,West,A Bit Too Large,0.1485,120,16093,0.12196,0.17408
1271,1271,2016,"Rhineland-Palatinate, Saarland",West,Much Too Small,0.00849,47,16093,0.00325,0.01568
1272,1272,2016,"Rhineland-Palatinate, Saarland",West,A Bit Too Small,0.10412,144,16093,0.07906,0.13599
1273,1273,2016,"Rhineland-Palatinate, Saarland",West,Just Right,0.73827,721,16093,0.67751,0.79752
1274,1274,2016,"Rhineland-Palatinate, Saarland",West,A Bit Too Large,0.14912,111,16093,0.12756,0.17679
1275,1275,2016,Baden-Wuerttemberg,West,Much Too Small,0.01975,83,16093,0.01326,0.02723
1276,1276,2016,Baden-Wuerttemberg,West,A Bit Too Small,0.11205,308,16093,0.09282,0.13026
1277,1277,2016,Baden-Wuerttemberg,West,Just Right,0.70051,1237,16093,0.66254,0.74372
1278,1278,2016,Baden-Wuerttemberg,West,A Bit Too Large,0.14168,203,16093,0.1205,0.16249
1279,1279,2016,Baden-Wuerttemberg,West,Much Too Large,0.02601,32,16093,0.0204,0.03182
1280,1280,2016,Bavaria,West,Much Too Small,0.01598,94,16093,0.01162,0.02151
1281,1281,2016,Bavaria,West,A Bit Too Small,0.12822,415,16093,0.11035,0.14574
1282,1282,2016,Bavaria,West,Just Right,0.67826,1684,16093,0.64132,0.71284
1283,1283,2016,Bavaria,West,A Bit Too Large,0.15729,294,16093,0.13937,0.17208
1284,1284,2016,Bavaria,West,Much Too Large,0.02025,37,16093,0.01483,0.02642
1285,1285,2016,Berlin,West,A Bit Too Small,0.22399,75,16093,0.16412,0.28633
1286,1286,2016,Berlin,West,Just Right,0.77601,257,16093,0.68754,0.87342
1287,1287,2016,Berlin,East,A Bit Too Small,0.24755,68,16093,0.17748,0.33566
1288,1288,2016,Berlin,East,Just Right,0.75245,184,16093,0.62536,0.90479
1289,1289,2016,Brandenburg,East,A Bit Too Small,0.13121,105,16093,0.09722,0.17315
1290,1290,2016,Brandenburg,East,Just Right,0.75842,453,16093,0.68303,0.84452
1291,1291,2016,Brandenburg,East,A Bit Too Large,0.11037,66,16093,0.08838,0.13866
1292,1292,2016,Mecklenburg-Western Pomerania,East,A Bit Too Small,0.13826,54,16093,0.08454,0.19814
1293,1293,2016,Mecklenburg-Western Pomerania,East,Just Right,0.77099,268,16093,0.67356,0.85255
1294,1294,2016,Mecklenburg-Western Pomerania,East,A Bit Too Large,0.09075,34,16093,0.0654,0.11311
1295,1295,2016,Saxony,East,Much Too Small,0.01327,37,16093,0.00657,0.02031
1296,1296,2016,Saxony,East,A Bit Too Small,0.15221,162,16093,0.12361,0.19084
1297,1297,2016,Saxony,East,Just Right,0.71133,674,16093,0.65747,0.7674
1298,1298,2016,Saxony,East,A Bit Too Large,0.12319,85,16093,0.1022,0.14802
1299,1299,2016,Saxony-Anhalt,East,A Bit Too Small,0.10172,84,16093,0.07402,0.13328
1300,1300,2016,Saxony-Anhalt,East,Just Right,0.7393,399,16093,0.63935,0.80082
1301,1301,2016,Saxony-Anhalt,East,A Bit Too Large,0.15898,64,16093,0.12644,0.19129
1302,1302,2016,Thuringa,East,Much Too Small,0.02391,40,16093,0.01167,0.04368
1303,1303,2016,Thuringa,East,A Bit Too Small,0.11031,80,16093,0.08376,0.14572
1304,1304,2016,Thuringa,East,Just Right,0.77202,431,16093,0.70248,0.85708
1305,1305,2016,Thuringa,East,A Bit Too Large,0.09375,56,16093,0.07024,0.12651
1306,1306,2017,Schleswig-Holstein,West,Much Too Small,0.0118,40,17921,0.00395,0.02463
1307,1307,2017,Schleswig-Holstein,West,A Bit Too Small,0.08161,90,17921,0.05865,0.10178
1308,1308,2017,Schleswig-Holstein,West,Just Right,0.73404,507,17921,0.66447,0.80871
1309,1309,2017,Schleswig-Holstein,West,A Bit Too Large,0.17256,71,17921,0.13216,0.21485
1310,1310,2017,Hamburg,West,A Bit Too Small,0.16142,62,17921,0.10781,0.22217
1311,1311,2017,Hamburg,West,Just Right,0.83858,229,17921,0.73389,0.93353
1312,1312,2017,Lower Saxony,West,Much Too Small,0.01745,76,17921,0.01022,0.02598
1313,1313,2017,Lower Saxony,West,A Bit Too Small,0.08329,262,17921,0.06692,0.09852
1314,1314,2017,Lower Saxony,West,Just Right,0.67646,1284,17921,0.63645,0.72226
1315,1315,2017,Lower Saxony,West,A Bit Too Large,0.17717,229,17921,0.15167,0.20048
1316,1316,2017,Lower Saxony,West,Much Too Large,0.04563,45,17921,0.03478,0.05582
1317,1317,2017,Bremen,West,A Bit Too Small,0.12323,37,17921,0.05962,0.2154
1318,1318,2017,Bremen,West,Just Right,0.87677,105,17921,0.70593,1.07764
1319,1319,2017,North Rhine-Westphalia,West,Much Too Small,0.01536,182,17921,0.01194,0.01993
1320,1320,2017,North Rhine-Westphalia,West,A Bit Too Small,0.09337,532,17921,0.08075,0.10382
1321,1321,2017,North Rhine-Westphalia,West,Just Right,0.72755,2679,17921,0.69275,0.75739
1322,1322,2017,North Rhine-Westphalia,West,A Bit Too Large,0.13899,375,17921,0.12509,0.15353
1323,1323,2017,North Rhine-Westphalia,West,Much Too Large,0.02472,55,17921,0.01901,0.03054
1324,1324,2017,Hesse,West,Much Too Small,0.02471,82,17921,0.01633,0.03701
1325,1325,2017,Hesse,West,A Bit Too Small,0.11665,216,17921,0.09382,0.13651
1326,1326,2017,Hesse,West,Just Right,0.70915,808,17921,0.64244,0.77016
1327,1327,2017,Hesse,West,A Bit Too Large,0.14949,143,17921,0.12691,0.17052
1328,1328,2017,"Rhineland-Palatinate, Saarland",West,Much Too Small,0.01051,49,17921,0.00461,0.01634
1329,1329,2017,"Rhineland-Palatinate, Saarland",West,A Bit Too Small,0.09719,136,17921,0.07529,0.12487
1330,1330,2017,"Rhineland-Palatinate, Saarland",West,Just Right,0.74512,751,17921,0.6783,0.80753
1331,1331,2017,"Rhineland-Palatinate, Saarland",West,A Bit Too Large,0.14718,109,17921,0.12429,0.16856
1332,1332,2017,Baden-Wuerttemberg,West,Much Too Small,0.01585,84,17921,0.01005,0.0236
1333,1333,2017,Baden-Wuerttemberg,West,A Bit Too Small,0.10544,330,17921,0.09047,0.12331
1334,1334,2017,Baden-Wuerttemberg,West,Just Right,0.70829,1337,17921,0.66201,0.74876
1335,1335,2017,Baden-Wuerttemberg,West,A Bit Too Large,0.13916,219,17921,0.12115,0.15928
1336,1336,2017,Baden-Wuerttemberg,West,Much Too Large,0.03125,33,17921,0.02337,0.04077
1337,1337,2017,Bavaria,West,Much Too Small,0.01854,78,17921,0.01236,0.02693
1338,1338,2017,Bavaria,West,A Bit Too Small,0.12299,410,17921,0.107,0.13955
1339,1339,2017,Bavaria,West,Just Right,0.68999,1889,17921,0.65305,0.72229
1340,1340,2017,Bavaria,West,A Bit Too Large,0.1471,340,17921,0.13119,0.16303
1341,1341,2017,Bavaria,West,Much Too Large,0.02138,36,17921,0.01554,0.02932
1342,1342,2017,Berlin,West,A Bit Too Small,0.23941,96,17921,0.18521,0.30127
1343,1343,2017,Berlin,West,Just Right,0.64217,255,17921,0.56955,0.71725
1344,1344,2017,Berlin,West,A Bit Too Large,0.11843,32,17921,0.08327,0.1528
1345,1345,2017,Berlin,East,A Bit Too Small,0.20748,66,17921,0.15429,0.27006
1346,1346,2017,Berlin,East,Just Right,0.79252,214,17921,0.68779,0.91207
1347,1347,2017,Brandenburg,East,A Bit Too Small,0.10477,111,17921,0.08273,0.13003
1348,1348,2017,Brandenburg,East,Just Right,0.7699,477,17921,0.69947,0.85127
1349,1349,2017,Brandenburg,East,A Bit Too Large,0.12533,76,17921,0.09352,0.16036
1350,1350,2017,Mecklenburg-Western Pomerania,East,A Bit Too Small,0.15873,63,17921,0.10377,0.22957
1351,1351,2017,Mecklenburg-Western Pomerania,East,Just Right,0.74256,287,17921,0.65894,0.83847
1352,1352,2017,Mecklenburg-Western Pomerania,East,A Bit Too Large,0.09871,35,17921,0.08143,0.12246
1353,1353,2017,Saxony,East,Much Too Small,0.01135,32,17921,0.00618,0.01671
1354,1354,2017,Saxony,East,A Bit Too Small,0.14077,167,17921,0.11285,0.17097
1355,1355,2017,Saxony,East,Just Right,0.73241,776,17921,0.66961,0.78671
1356,1356,2017,Saxony,East,A Bit Too Large,0.11547,97,17921,0.0959,0.14166
1357,1357,2017,Saxony-Anhalt,East,A Bit Too Small,0.07799,79,17921,0.0543,0.09987
1358,1358,2017,Saxony-Anhalt,East,Just Right,0.79727,468,17921,0.71534,0.87077
1359,1359,2017,Saxony-Anhalt,East,A Bit Too Large,0.12475,57,17921,0.09592,0.15177
1360,1360,2017,Thuringa,East,A Bit Too Small,0.11729,85,17921,0.09168,0.13982
1361,1361,2017,Thuringa,East,Just Right,0.78006,475,17921,0.71015,0.88263
1362,1362,2017,Thuringa,East,A Bit Too Large,0.10265,63,17921,0.07854,0.12831
1363,1363,2018,Schleswig-Holstein,West,Much Too Small,0.0121,40,17489,0.00642,0.01777
1364,1364,2018,Schleswig-Holstein,West,A Bit Too Small,0.10902,104,17489,0.07167,0.14287
1365,1365,2018,Schleswig-Holstein,West,Just Right,0.72308,458,17489,0.64956,0.80586
1366,1366,2018,Schleswig-Holstein,West,A Bit Too Large,0.15579,65,17489,0.11628,0.19582
1367,1367,2018,Hamburg,West,A Bit Too Small,0.16662,69,17489,0.12286,0.21612
1368,1368,2018,Hamburg,West,Just Right,0.83338,252,17489,0.72597,0.96113
1369,1369,2018,Lower Saxony,West,Much Too Small,0.01289,72,17489,0.00736,0.01968
1370,1370,2018,Lower Saxony,West,A Bit Too Small,0.0829,216,17489,0.06756,0.09967
1371,1371,2018,Lower Saxony,West,Just Right,0.66445,1198,17489,0.61527,0.71325
1372,1372,2018,Lower Saxony,West,A Bit Too Large,0.18822,253,17489,0.16766,0.20989
1373,1373,2018,Lower Saxony,West,Much Too Large,0.05153,53,17489,0.03987,0.06503
1374,1374,2018,Bremen,West,A Bit Too Small,0.14599,42,17489,0.07885,0.257
1375,1375,2018,Bremen,West,Just Right,0.85401,114,17489,0.65952,1.04689
1376,1376,2018,North Rhine-Westphalia,West,Much Too Small,0.01411,159,17489,0.01105,0.01856
1377,1377,2018,North Rhine-Westphalia,West,A Bit Too Small,0.0982,530,17489,0.08568,0.11088
1378,1378,2018,North Rhine-Westphalia,West,Just Right,0.72127,2638,17489,0.68535,0.74939
1379,1379,2018,North Rhine-Westphalia,West,A Bit Too Large,0.14512,380,17489,0.12867,0.1604
1380,1380,2018,North Rhine-Westphalia,West,Much Too Large,0.02131,55,17489,0.01583,0.02739
1381,1381,2018,Hesse,West,Much Too Small,0.0317,73,17489,0.02077,0.04386
1382,1382,2018,Hesse,West,A Bit Too Small,0.11034,227,17489,0.08878,0.13548
1383,1383,2018,Hesse,West,Just Right,0.69678,758,17489,0.63695,0.75883
1384,1384,2018,Hesse,West,A Bit Too Large,0.16119,149,17489,0.13651,0.19507
1385,1385,2018,"Rhineland-Palatinate, Saarland",West,Much Too Small,0.00397,39,17489,0.00241,0.00564
1386,1386,2018,"Rhineland-Palatinate, Saarland",West,A Bit Too Small,0.11845,150,17489,0.08686,0.15307
1387,1387,2018,"Rhineland-Palatinate, Saarland",West,Just Right,0.71113,735,17489,0.66223,0.77363
1388,1388,2018,"Rhineland-Palatinate, Saarland",West,A Bit Too Large,0.16645,124,17489,0.14021,0.19273
1389,1389,2018,Baden-Wuerttemberg,West,Much Too Small,0.01975,84,17489,0.01282,0.02892
1390,1390,2018,Baden-Wuerttemberg,West,A Bit Too Small,0.0974,294,17489,0.08497,0.11491
1391,1391,2018,Baden-Wuerttemberg,West,Just Right,0.73655,1269,17489,0.69192,0.77971
1392,1392,2018,Baden-Wuerttemberg,West,A Bit Too Large,0.14631,219,17489,0.13,0.16487
1393,1393,2018,Bavaria,West,Much Too Small,0.02037,82,17489,0.01399,0.02832
1394,1394,2018,Bavaria,West,A Bit Too Small,0.12868,407,17489,0.11493,0.14498
1395,1395,2018,Bavaria,West,Just Right,0.69245,1792,17489,0.66207,0.7365
1396,1396,2018,Bavaria,West,A Bit Too Large,0.1585,326,17489,0.14045,0.17711
1397,1397,2018,Berlin,West,A Bit Too Small,0.2168,112,17489,0.17187,0.25435
1398,1398,2018,Berlin,West,Just Right,0.68425,299,17489,0.61618,0.76761
1399,1399,2018,Berlin,West,A Bit Too Large,0.09895,40,17489,0.05722,0.14152
1400,1400,2018,Berlin,East,A Bit Too Small,0.18429,60,17489,0.12689,0.24793
1401,1401,2018,Berlin,East,Just Right,0.81571,209,17489,0.69085,0.95901
1402,1402,2018,Brandenburg,East,A Bit Too Small,0.11105,106,17489,0.08519,0.13632
1403,1403,2018,Brandenburg,East,Just Right,0.76764,522,17489,0.69474,0.84765
1404,1404,2018,Brandenburg,East,A Bit Too Large,0.12131,71,17489,0.09319,0.14985
1405,1405,2018,Mecklenburg-Western Pomerania,East,A Bit Too Small,0.15536,68,17489,0.11042,0.21956
1406,1406,2018,Mecklenburg-Western Pomerania,East,Just Right,0.74791,297,17489,0.65491,0.86115
1407,1407,2018,Mecklenburg-Western Pomerania,East,A Bit Too Large,0.09673,35,17489,0.07646,0.12365
1408,1408,2018,Saxony,East,A Bit Too Small,0.12451,146,17489,0.09242,0.15015
1409,1409,2018,Saxony,East,Just Right,0.76342,799,17489,0.70742,0.83326
1410,1410,2018,Saxony,East,A Bit Too Large,0.11207,84,17489,0.08716,0.13989
1411,1411,2018,Saxony-Anhalt,East,A Bit Too Small,0.08422,86,17489,0.06578,0.10105
1412,1412,2018,Saxony-Anhalt,East,Just Right,0.78805,454,17489,0.70508,0.87927
1413,1413,2018,Saxony-Anhalt,East,A Bit Too Large,0.12773,56,17489,0.09212,0.16082
1414,1414,2018,Thuringa,East,A Bit Too Small,0.08911,78,17489,0.06085,0.12138
1415,1415,2018,Thuringa,East,Just Right,0.80292,480,17489,0.72446,0.88994
1416,1416,2018,Thuringa,East,A Bit Too Large,0.10797,61,17489,0.08247,0.14049
1417,1417,2019,Schleswig-Holstein,West,Much Too Small,0.01292,33,18094,0.00282,0.02752
1418,1418,2019,Schleswig-Holstein,West,A Bit Too Small,0.12376,95,18094,0.09133,0.15848
1419,1419,2019,Schleswig-Holstein,West,Just Right,0.70069,498,18094,0.63371,0.77757
1420,1420,2019,Schleswig-Holstein,West,A Bit Too Large,0.16263,77,18094,0.12176,0.20318
1421,1421,2019,Hamburg,West,A Bit Too Small,0.10754,58,18094,0.07364,0.1484
1422,1422,2019,Hamburg,West,Just Right,0.79527,279,18094,0.69713,0.89255
1423,1423,2019,Hamburg,West,A Bit Too Large,0.09719,33,18094,0.05664,0.13787
1424,1424,2019,Lower Saxony,West,Much Too Small,0.00909,43,18094,0.00555,0.01372
1425,1425,2019,Lower Saxony,West,A Bit Too Small,0.09679,218,18094,0.08034,0.11469
1426,1426,2019,Lower Saxony,West,Just Right,0.68722,1219,18094,0.63099,0.7401
1427,1427,2019,Lower Saxony,West,A Bit Too Large,0.16591,238,18094,0.1382,0.19088
1428,1428,2019,Lower Saxony,West,Much Too Large,0.04098,52,18094,0.02857,0.05417
1429,1429,2019,Bremen,West,A Bit Too Small,0.15816,40,18094,0.07449,0.30864
1430,1430,2019,Bremen,West,Just Right,0.84184,109,18094,0.64507,1.06565
1431,1431,2019,North Rhine-Westphalia,West,Much Too Small,0.01398,161,18094,0.00942,0.01896
1432,1432,2019,North Rhine-Westphalia,West,A Bit Too Small,0.09924,496,18094,0.08568,0.11127
1433,1433,2019,North Rhine-Westphalia,West,Just Right,0.72408,2694,18094,0.69226,0.76159
1434,1434,2019,North Rhine-Westphalia,West,A Bit Too Large,0.13282,430,18094,0.11899,0.14819
1435,1435,2019,North Rhine-Westphalia,West,Much Too Large,0.02989,91,18094,0.02181,0.03782
1436,1436,2019,Hesse,West,Much Too Small,0.01573,57,18094,0.00984,0.02149
1437,1437,2019,Hesse,West,A Bit Too Small,0.10902,190,18094,0.0883,0.13217
1438,1438,2019,Hesse,West,Just Right,0.70402,854,18094,0.64096,0.76234
1439,1439,2019,Hesse,West,A Bit Too Large,0.17123,161,18094,0.14545,0.19972
1440,1440,2019,"Rhineland-Palatinate, Saarland",West,Much Too Small,0.0104,35,18094,0.00425,0.01873
1441,1441,2019,"Rhineland-Palatinate, Saarland",West,A Bit Too Small,0.09257,138,18094,0.0659,0.11554
1442,1442,2019,"Rhineland-Palatinate, Saarland",West,Just Right,0.72524,724,18094,0.65883,0.78487
1443,1443,2019,"Rhineland-Palatinate, Saarland",West,A Bit Too Large,0.17178,130,18094,0.14331,0.20644
1444,1444,2019,Baden-Wuerttemberg,West,Much Too Small,0.01494,94,18094,0.00951,0.02027
1445,1445,2019,Baden-Wuerttemberg,West,A Bit Too Small,0.10987,261,18094,0.0904,0.12825
1446,1446,2019,Baden-Wuerttemberg,West,Just Right,0.70866,1299,18094,0.66718,0.75276
1447,1447,2019,Baden-Wuerttemberg,West,A Bit Too Large,0.14303,255,18094,0.12269,0.16228
1448,1448,2019,Baden-Wuerttemberg,West,Much Too Large,0.0235,36,18094,0.01423,0.03298
1449,1449,2019,Bavaria,West,Much Too Small,0.02019,84,18094,0.01342,0.02986
1450,1450,2019,Bavaria,West,A Bit Too Small,0.10604,363,18094,0.09012,0.12282
1451,1451,2019,Bavaria,West,Just Right,0.698,1914,18094,0.66429,0.74109
1452,1452,2019,Bavaria,West,A Bit Too Large,0.15275,377,18094,0.13279,0.17302
1453,1453,2019,Bavaria,West,Much Too Large,0.02302,46,18094,0.01519,0.03203
1454,1454,2019,Berlin,West,A Bit Too Small,0.23078,102,18094,0.17176,0.2903
1455,1455,2019,Berlin,West,Just Right,0.63261,288,18094,0.55295,0.7058
1456,1456,2019,Berlin,West,A Bit Too Large,0.13661,48,18094,0.08957,0.18495
1457,1457,2019,Berlin,East,A Bit Too Small,0.17419,55,18094,0.11071,0.2474
1458,1458,2019,Berlin,East,Just Right,0.74664,207,18094,0.632,0.88031
1459,1459,2019,Berlin,East,A Bit Too Large,0.07917,31,18094,0.04758,0.11414
1460,1460,2019,Brandenburg,East,A Bit Too Small,0.08939,98,18094,0.06297,0.11354
1461,1461,2019,Brandenburg,East,Just Right,0.80407,587,18094,0.74091,0.88501
1462,1462,2019,Brandenburg,East,A Bit Too Large,0.10654,83,18094,0.07806,0.13987
1463,1463,2019,Mecklenburg-Western Pomerania,East,A Bit Too Small,0.12178,60,18094,0.07777,0.17455
1464,1464,2019,Mecklenburg-Western Pomerania,East,Just Right,0.75631,312,18094,0.64413,0.87083
1465,1465,2019,Mecklenburg-Western Pomerania,East,A Bit Too Large,0.12191,48,18094,0.09205,0.15526
1466,1466,2019,Saxony,East,A Bit Too Small,0.13466,147,18094,0.10548,0.16235
1467,1467,2019,Saxony,East,Just Right,0.74697,797,18094,0.68841,0.80763
1468,1468,2019,Saxony,East,A Bit Too Large,0.11837,124,18094,0.08652,0.14834
1469,1469,2019,Saxony-Anhalt,East,A Bit Too Small,0.11514,102,18094,0.08527,0.15101
1470,1470,2019,Saxony-Anhalt,East,Just Right,0.72489,427,18094,0.64853,0.82012
1471,1471,2019,Saxony-Anhalt,East,A Bit Too Large,0.15997,74,18094,0.11877,0.20589
1472,1472,2019,Thuringa,East,A Bit Too Small,0.09469,67,18094,0.07128,0.12301
1473,1473,2019,Thuringa,East,Just Right,0.78855,478,18094,0.69409,0.90612
1474,1474,2019,Thuringa,East,A Bit Too Large,0.11676,77,18094,0.0827,0.15173
1475,1475,2020,Schleswig-Holstein,West,Much Too Small,0.00567,49,18957,0.00354,0.00871
1476,1476,2020,Schleswig-Holstein,West,A Bit Too Small,0.11113,78,18957,0.0775,0.145
1477,1477,2020,Schleswig-Holstein,West,Just Right,0.69472,471,18957,0.62111,0.752
1478,1478,2020,Schleswig-Holstein,West,A Bit Too Large,0.18847,76,18957,0.14928,0.24262
1479,1479,2020,Hamburg,West,A Bit Too Small,0.14361,72,18957,0.09883,0.1926
1480,1480,2020,Hamburg,West,Just Right,0.85639,313,18957,0.74546,0.9699
1481,1481,2020,Lower Saxony,West,Much Too Small,0.00783,67,18957,0.0038,0.01202
1482,1482,2020,Lower Saxony,West,A Bit Too Small,0.09373,238,18957,0.07459,0.11237
1483,1483,2020,Lower Saxony,West,Just Right,0.66542,1214,18957,0.62114,0.711
1484,1484,2020,Lower Saxony,West,A Bit Too Large,0.18995,243,18957,0.16444,0.21613
1485,1485,2020,Lower Saxony,West,Much Too Large,0.04308,48,18957,0.03323,0.05507
1486,1486,2020,Bremen,West,A Bit Too Small,0.27567,43,18957,0.14164,0.41002
1487,1487,2020,Bremen,West,Just Right,0.72433,146,18957,0.51086,0.91695
1488,1488,2020,North Rhine-Westphalia,West,Much Too Small,0.0148,223,18957,0.01009,0.02018
1489,1489,2020,North Rhine-Westphalia,West,A Bit Too Small,0.10414,681,18957,0.09032,0.11892
1490,1490,2020,North Rhine-Westphalia,West,Just Right,0.71329,2956,18957,0.68142,0.75454
1491,1491,2020,North Rhine-Westphalia,West,A Bit Too Large,0.13304,410,18957,0.12027,0.14728
1492,1492,2020,North Rhine-Westphalia,West,Much Too Large,0.03474,81,18957,0.026,0.04326
1493,1493,2020,Hesse,West,Much Too Small,0.02135,55,18957,0.01289,0.03122
1494,1494,2020,Hesse,West,A Bit Too Small,0.13237,234,18957,0.1043,0.16032
1495,1495,2020,Hesse,West,Just Right,0.66334,871,18957,0.61213,0.72395
1496,1496,2020,Hesse,West,A Bit Too Large,0.15525,155,18957,0.12921,0.19046
1497,1497,2020,Hesse,West,Much Too Large,0.02768,31,18957,0.01998,0.03539
1498,1498,2020,"Rhineland-Palatinate, Saarland",West,Much Too Small,0.0042,47,18957,0.00278,0.00637
1499,1499,2020,"Rhineland-Palatinate, Saarland",West,A Bit Too Small,0.10698,133,18957,0.07839,0.13855
1500,1500,2020,"Rhineland-Palatinate, Saarland",West,Just Right,0.72042,711,18957,0.65393,0.796
1501,1501,2020,"Rhineland-Palatinate, Saarland",West,A Bit Too Large,0.1684,131,18957,0.13432,0.19882
1502,1502,2020,Baden-Wuerttemberg,West,Much Too Small,0.011,75,18957,0.00705,0.01621
1503,1503,2020,Baden-Wuerttemberg,West,A Bit Too Small,0.13024,306,18957,0.11073,0.15195
1504,1504,2020,Baden-Wuerttemberg,West,Just Right,0.72648,1358,18957,0.67933,0.78581
1505,1505,2020,Baden-Wuerttemberg,West,A Bit Too Large,0.13229,224,18957,0.11166,0.15044
1506,1506,2020,Bavaria,West,Much Too Small,0.01688,110,18957,0.01067,0.02437
1507,1507,2020,Bavaria,West,A Bit Too Small,0.11898,438,18957,0.10206,0.14117
1508,1508,2020,Bavaria,West,Just Right,0.68381,1934,18957,0.64182,0.72614
1509,1509,2020,Bavaria,West,A Bit Too Large,0.15802,362,18957,0.14154,0.17816
