year,bula_h,quintil_oecd_hh,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,Baden-Wuerttemberg,3rd Quintile,A Bit Too Small,0.20303,51,194,0.14628,0.25978
1991,Baden-Wuerttemberg,3rd Quintile,Just Right,0.74071,143,194,0.67888,0.80254
1991,Baden-Wuerttemberg,4th Quintile,Just Right,0.76384,173,173,0.70037,0.82732
1991,Baden-Wuerttemberg,5th Quintile,Just Right,0.72357,142,142,0.64975,0.79740
1991,Bavaria,2nd Quintile,A Bit Too Small,0.16553,31,142,0.10419,0.22688
1991,Bavaria,2nd Quintile,Just Right,0.73228,111,142,0.65920,0.80537
1991,Bavaria,3rd Quintile,A Bit Too Small,0.17135,38,182,0.11645,0.22624
1991,Bavaria,3rd Quintile,Just Right,0.75265,144,182,0.68979,0.81551
1991,Bavaria,4th Quintile,A Bit Too Small,0.12666,32,182,0.07821,0.17512
1991,Bavaria,4th Quintile,Just Right,0.74415,150,182,0.68058,0.80771
1991,Bavaria,5th Quintile,Just Right,0.75169,145,145,0.68113,0.82226
1991,Berlin,1st Quintile,Just Right,0.74954,111,111,0.66856,0.83051
1991,Berlin,4th Quintile,Just Right,0.78013,35,35,0.64092,0.91935
1991,Brandenburg,1st Quintile,A Bit Too Small,0.17916,73,280,0.13416,0.22416
1991,Brandenburg,1st Quintile,Just Right,0.68591,207,280,0.63145,0.74038
1991,Mecklenburg-Western Pomerania,1st Quintile,A Bit Too Small,0.18173,42,187,0.12631,0.23715
1991,Mecklenburg-Western Pomerania,1st Quintile,Just Right,0.67979,145,187,0.61274,0.74684
1991,Saxony,1st Quintile,Much Too Small,0.04027,32,590,0.02440,0.05615
1991,Saxony,1st Quintile,A Bit Too Small,0.20138,135,590,0.16899,0.23377
1991,Saxony,1st Quintile,Just Right,0.68344,389,590,0.64587,0.72100
1991,Saxony,1st Quintile,A Bit Too Large,0.06206,34,590,0.04258,0.08155
1991,Saxony-Anhalt,1st Quintile,A Bit Too Small,0.17996,84,338,0.13895,0.22098
1991,Saxony-Anhalt,1st Quintile,Just Right,0.73401,254,338,0.68683,0.78119
1991,Thuringa,1st Quintile,A Bit Too Small,0.17072,57,307,0.12856,0.21288
1991,Thuringa,1st Quintile,Just Right,0.75572,250,307,0.70758,0.80386
1992,Lower Saxony,1st Quintile,Just Right,0.72585,41,41,0.58761,0.86410
1992,Lower Saxony,2nd Quintile,Just Right,0.73948,58,58,0.62553,0.85343
1992,Lower Saxony,3rd Quintile,Just Right,0.67160,72,72,0.56236,0.78084
1992,Lower Saxony,4th Quintile,Just Right,0.70702,89,89,0.61192,0.80211
1992,Lower Saxony,5th Quintile,Just Right,0.70817,78,78,0.60662,0.80971
1992,North Rhine-Westphalia,1st Quintile,A Bit Too Small,0.18523,32,143,0.12133,0.24913
1992,North Rhine-Westphalia,1st Quintile,Just Right,0.70845,111,143,0.63370,0.78321
1992,North Rhine-Westphalia,2nd Quintile,A Bit Too Small,0.17493,59,231,0.12583,0.22403
1992,North Rhine-Westphalia,2nd Quintile,Just Right,0.71502,172,231,0.65668,0.77336
1992,North Rhine-Westphalia,3rd Quintile,A Bit Too Small,0.18491,61,254,0.13707,0.23274
1992,North Rhine-Westphalia,3rd Quintile,Just Right,0.72042,193,254,0.66512,0.77572
1992,North Rhine-Westphalia,4th Quintile,A Bit Too Small,0.16253,45,234,0.11516,0.20991
1992,North Rhine-Westphalia,4th Quintile,Just Right,0.70729,189,234,0.64887,0.76572
1992,North Rhine-Westphalia,5th Quintile,A Bit Too Small,0.10731,33,236,0.06774,0.14689
1992,North Rhine-Westphalia,5th Quintile,Just Right,0.76503,203,236,0.71082,0.81924
1992,Hesse,1st Quintile,Just Right,0.82469,47,47,0.71481,0.93457
1992,Hesse,2nd Quintile,Just Right,0.68788,43,43,0.54774,0.82801
1992,Hesse,3rd Quintile,A Bit Too Small,0.19129,31,97,0.11261,0.26997
1992,Hesse,3rd Quintile,Just Right,0.70752,66,97,0.61652,0.79852
1992,Hesse,4th Quintile,Just Right,0.76435,72,72,0.66563,0.86307
1992,Hesse,5th Quintile,Just Right,0.72038,77,77,0.61947,0.82128
1992,"Rhineland-Palatinate, Saarland",2nd Quintile,Just Right,0.72445,49,49,0.59805,0.85085
1992,"Rhineland-Palatinate, Saarland",3rd Quintile,Just Right,0.69825,55,55,0.57582,0.82068
1992,"Rhineland-Palatinate, Saarland",4th Quintile,Just Right,0.77244,62,62,0.66723,0.87766
1992,"Rhineland-Palatinate, Saarland",5th Quintile,Just Right,0.71824,41,41,0.57883,0.85765
1992,Baden-Wuerttemberg,1st Quintile,Just Right,0.90935,67,67,0.84009,0.97862
1992,Baden-Wuerttemberg,2nd Quintile,Just Right,0.81199,107,107,0.73761,0.88637
1992,Baden-Wuerttemberg,3rd Quintile,A Bit Too Small,0.15425,31,143,0.09484,0.21366
1992,Baden-Wuerttemberg,3rd Quintile,Just Right,0.66574,112,143,0.58815,0.74333
1992,Baden-Wuerttemberg,4th Quintile,A Bit Too Small,0.16829,36,197,0.11591,0.22067
1992,Baden-Wuerttemberg,4th Quintile,Just Right,0.75477,161,197,0.69454,0.81500
1992,Baden-Wuerttemberg,5th Quintile,Just Right,0.70427,136,136,0.62729,0.78126
1992,Bavaria,1st Quintile,Just Right,0.76732,68,68,0.66615,0.86850
1992,Bavaria,2nd Quintile,Just Right,0.73988,93,93,0.65024,0.82953
1992,Bavaria,3rd Quintile,Just Right,0.79741,122,122,0.72579,0.86902
1992,Bavaria,4th Quintile,A Bit Too Small,0.15753,44,212,0.10837,0.20668
1992,Bavaria,4th Quintile,Just Right,0.75181,168,212,0.69352,0.81009
1992,Bavaria,5th Quintile,Just Right,0.73635,138,138,0.66257,0.81013
1992,Berlin,1st Quintile,Just Right,0.68308,48,48,0.55006,0.81610
1992,Berlin,2nd Quintile,Just Right,0.68269,40,40,0.53662,0.82877
1992,Berlin,3rd Quintile,Just Right,0.73317,47,47,0.60535,0.86099
1992,Berlin,4th Quintile,Just Right,0.72818,42,42,0.59200,0.86437
1992,Berlin,5th Quintile,Just Right,0.64575,36,36,0.48730,0.80421
1992,Brandenburg,1st Quintile,Just Right,0.78375,104,104,0.70424,0.86326
1992,Brandenburg,2nd Quintile,A Bit Too Small,0.31223,34,83,0.21193,0.41253
1992,Brandenburg,2nd Quintile,Just Right,0.53641,49,83,0.42847,0.64435
1992,Mecklenburg-Western Pomerania,1st Quintile,Just Right,0.69388,52,52,0.56739,0.82037
1992,Mecklenburg-Western Pomerania,2nd Quintile,Just Right,0.65175,36,36,0.49391,0.80959
1992,Saxony,1st Quintile,A Bit Too Small,0.14891,46,226,0.10239,0.19542
1992,Saxony,1st Quintile,Just Right,0.75077,180,226,0.69425,0.80729
1992,Saxony,2nd Quintile,A Bit Too Small,0.22841,42,158,0.16274,0.29408
1992,Saxony,2nd Quintile,Just Right,0.66444,116,158,0.59058,0.73830
1992,Saxony,3rd Quintile,Just Right,0.63357,54,54,0.50385,0.76329
1992,Saxony-Anhalt,1st Quintile,Just Right,0.75753,104,104,0.67476,0.84029
1992,Saxony-Anhalt,2nd Quintile,A Bit Too Small,0.22026,33,116,0.14452,0.29601
1992,Saxony-Anhalt,2nd Quintile,Just Right,0.63250,83,116,0.54438,0.72062
1992,Saxony-Anhalt,3rd Quintile,Just Right,0.69282,40,40,0.54803,0.83761
1992,Thuringa,1st Quintile,Just Right,0.81076,118,118,0.73979,0.88174
1992,Thuringa,2nd Quintile,Just Right,0.71833,86,86,0.62271,0.81396
1993,Lower Saxony,1st Quintile,Just Right,0.72576,52,52,0.60332,0.84821
1993,Lower Saxony,2nd Quintile,Just Right,0.77944,74,74,0.68433,0.87456
1993,Lower Saxony,3rd Quintile,Just Right,0.71932,79,79,0.61960,0.81904
1993,Lower Saxony,4th Quintile,Just Right,0.62634,75,75,0.51611,0.73657
1993,Lower Saxony,5th Quintile,Just Right,0.73666,73,73,0.63492,0.83840
1993,North Rhine-Westphalia,1st Quintile,A Bit Too Small,0.23078,50,180,0.16905,0.29250
1993,North Rhine-Westphalia,1st Quintile,Just Right,0.70186,130,180,0.63485,0.76887
1993,North Rhine-Westphalia,2nd Quintile,A Bit Too Small,0.19446,58,216,0.14156,0.24737
1993,North Rhine-Westphalia,2nd Quintile,Just Right,0.69160,158,216,0.62987,0.75334
1993,North Rhine-Westphalia,3rd Quintile,A Bit Too Small,0.18750,53,220,0.13581,0.23920
1993,North Rhine-Westphalia,3rd Quintile,Just Right,0.68917,167,220,0.62787,0.75047
1993,North Rhine-Westphalia,4th Quintile,A Bit Too Small,0.13089,45,238,0.08795,0.17383
1993,North Rhine-Westphalia,4th Quintile,Just Right,0.74455,193,238,0.68903,0.80008
1993,North Rhine-Westphalia,5th Quintile,A Bit Too Small,0.15295,48,237,0.10703,0.19887
1993,North Rhine-Westphalia,5th Quintile,Just Right,0.69536,189,237,0.63664,0.75408
1993,Hesse,1st Quintile,Just Right,0.68375,43,43,0.54312,0.82439
1993,Hesse,2nd Quintile,Just Right,0.71954,46,46,0.58829,0.85080
1993,Hesse,3rd Quintile,Just Right,0.82065,71,71,0.73078,0.91053
1993,Hesse,4th Quintile,Just Right,0.70484,55,55,0.58318,0.82649
1993,Hesse,5th Quintile,Just Right,0.69117,87,87,0.59352,0.78881
1993,"Rhineland-Palatinate, Saarland",1st Quintile,Just Right,0.89496,40,40,0.79873,0.99119
1993,"Rhineland-Palatinate, Saarland",2nd Quintile,Just Right,0.65969,41,41,0.51285,0.80653
1993,"Rhineland-Palatinate, Saarland",3rd Quintile,Just Right,0.74792,58,58,0.63520,0.86064
1993,"Rhineland-Palatinate, Saarland",4th Quintile,Just Right,0.71961,58,58,0.60300,0.83623
1993,"Rhineland-Palatinate, Saarland",5th Quintile,Just Right,0.67303,39,39,0.52388,0.82219
1993,Baden-Wuerttemberg,1st Quintile,Just Right,0.83823,82,82,0.75803,0.91842
1993,Baden-Wuerttemberg,2nd Quintile,Just Right,0.70151,92,92,0.60749,0.79553
1993,Baden-Wuerttemberg,3rd Quintile,A Bit Too Small,0.14322,32,177,0.09147,0.19497
1993,Baden-Wuerttemberg,3rd Quintile,Just Right,0.77362,145,177,0.71179,0.83545
1993,Baden-Wuerttemberg,4th Quintile,Just Right,0.76809,157,157,0.70185,0.83432
1993,Baden-Wuerttemberg,5th Quintile,Just Right,0.75877,116,116,0.68057,0.83696
1993,Bavaria,1st Quintile,Just Right,0.76924,74,74,0.67259,0.86589
1993,Bavaria,2nd Quintile,Just Right,0.76732,110,110,0.68799,0.84664
1993,Bavaria,3rd Quintile,Just Right,0.79817,121,121,0.72636,0.86998
1993,Bavaria,4th Quintile,A Bit Too Small,0.18062,38,187,0.12534,0.23591
1993,Bavaria,4th Quintile,Just Right,0.73828,149,187,0.67511,0.80145
1993,Bavaria,5th Quintile,A Bit Too Small,0.15941,32,166,0.10355,0.21526
1993,Bavaria,5th Quintile,Just Right,0.66973,134,166,0.59797,0.74149
1993,Berlin,1st Quintile,Just Right,0.83824,54,54,0.73910,0.93738
1993,Berlin,3rd Quintile,Just Right,0.69061,55,55,0.56731,0.81390
1993,Berlin,4th Quintile,Just Right,0.67719,43,43,0.53578,0.81859
1993,Berlin,5th Quintile,Just Right,0.60825,33,33,0.43912,0.77739
1993,Brandenburg,1st Quintile,Just Right,0.78105,73,73,0.68552,0.87657
1993,Brandenburg,2nd Quintile,Just Right,0.65632,61,61,0.53614,0.77649
1993,Brandenburg,3rd Quintile,Just Right,0.60878,34,34,0.44228,0.77529
1993,Mecklenburg-Western Pomerania,1st Quintile,Just Right,0.73278,44,44,0.60051,0.86504
1993,Mecklenburg-Western Pomerania,2nd Quintile,Just Right,0.73332,48,48,0.60689,0.85975
1993,Saxony,1st Quintile,A Bit Too Small,0.15559,39,182,0.10278,0.20839
1993,Saxony,1st Quintile,Just Right,0.77690,143,182,0.71625,0.83755
1993,Saxony,2nd Quintile,A Bit Too Small,0.19351,38,157,0.13152,0.25551
1993,Saxony,2nd Quintile,Just Right,0.67075,119,157,0.59700,0.74450
1993,Saxony,3rd Quintile,Just Right,0.61548,65,65,0.49630,0.73467
1993,Saxony-Anhalt,1st Quintile,Just Right,0.56436,60,60,0.43784,0.69088
1993,Saxony-Anhalt,2nd Quintile,Just Right,0.72013,89,89,0.62633,0.81393
1993,Saxony-Anhalt,3rd Quintile,Just Right,0.83678,49,49,0.73223,0.94133
1993,Thuringa,1st Quintile,Just Right,0.79671,71,71,0.70243,0.89099
1993,Thuringa,2nd Quintile,Just Right,0.73382,83,83,0.63816,0.82948
1993,Thuringa,3rd Quintile,Just Right,0.80282,54,54,0.69570,0.90994
1994,Lower Saxony,1st Quintile,Just Right,0.75810,68,68,0.65556,0.86064
1994,Lower Saxony,2nd Quintile,Just Right,0.84714,66,66,0.75965,0.93462
1994,Lower Saxony,3rd Quintile,Just Right,0.76480,75,75,0.66816,0.86143
1994,Lower Saxony,4th Quintile,Just Right,0.70559,83,83,0.60694,0.80424
1994,Lower Saxony,5th Quintile,Just Right,0.69015,73,73,0.58334,0.79697
1994,North Rhine-Westphalia,1st Quintile,A Bit Too Small,0.18180,52,208,0.12926,0.23434
1994,North Rhine-Westphalia,1st Quintile,Just Right,0.74447,156,208,0.68506,0.80389
1994,North Rhine-Westphalia,2nd Quintile,A Bit Too Small,0.18277,51,208,0.13012,0.23542
1994,North Rhine-Westphalia,2nd Quintile,Just Right,0.69082,157,208,0.62786,0.75378
1994,North Rhine-Westphalia,3rd Quintile,A Bit Too Small,0.21772,52,218,0.16281,0.27263
1994,North Rhine-Westphalia,3rd Quintile,Just Right,0.71320,166,218,0.65302,0.77338
1994,North Rhine-Westphalia,4th Quintile,A Bit Too Small,0.13231,42,229,0.08833,0.17629
1994,North Rhine-Westphalia,4th Quintile,Just Right,0.77376,187,229,0.71945,0.82807
1994,North Rhine-Westphalia,5th Quintile,A Bit Too Small,0.14767,35,220,0.10068,0.19466
1994,North Rhine-Westphalia,5th Quintile,Just Right,0.71506,185,220,0.65528,0.77484
1994,Hesse,1st Quintile,Just Right,0.74851,46,46,0.62174,0.87528
1994,Hesse,2nd Quintile,Just Right,0.78251,53,53,0.67038,0.89464
1994,Hesse,3rd Quintile,Just Right,0.79329,64,64,0.69330,0.89329
1994,Hesse,4th Quintile,Just Right,0.68921,61,61,0.57210,0.80632
1994,Hesse,5th Quintile,Just Right,0.63726,77,77,0.52916,0.74535
1994,"Rhineland-Palatinate, Saarland",1st Quintile,Just Right,0.76970,42,42,0.64082,0.89857
1994,"Rhineland-Palatinate, Saarland",2nd Quintile,Just Right,0.69980,49,49,0.57013,0.82947
1994,"Rhineland-Palatinate, Saarland",3rd Quintile,Just Right,0.77452,47,47,0.65375,0.89528
1994,"Rhineland-Palatinate, Saarland",4th Quintile,Just Right,0.77812,55,55,0.66730,0.88895
1994,"Rhineland-Palatinate, Saarland",5th Quintile,Just Right,0.75192,46,46,0.62573,0.87811
1994,Baden-Wuerttemberg,1st Quintile,Just Right,0.78598,93,93,0.70217,0.86979
1994,Baden-Wuerttemberg,2nd Quintile,Just Right,0.78435,97,97,0.70207,0.86662
1994,Baden-Wuerttemberg,3rd Quintile,Just Right,0.75667,127,127,0.68175,0.83159
1994,Baden-Wuerttemberg,4th Quintile,Just Right,0.77638,140,140,0.70711,0.84565
1994,Baden-Wuerttemberg,5th Quintile,Just Right,0.71987,131,131,0.64268,0.79707
1994,Bavaria,1st Quintile,Just Right,0.81661,82,82,0.73233,0.90089
1994,Bavaria,2nd Quintile,Just Right,0.72007,103,103,0.63294,0.80720
1994,Bavaria,3rd Quintile,Just Right,0.74510,123,123,0.66777,0.82243
1994,Bavaria,4th Quintile,Just Right,0.74646,138,138,0.67362,0.81931
1994,Bavaria,5th Quintile,Just Right,0.66357,138,171,0.59254,0.73460
1994,Bavaria,5th Quintile,A Bit Too Large,0.18692,33,171,0.12832,0.24553
1994,Berlin,1st Quintile,Just Right,0.58831,33,33,0.41780,0.75883
1994,Berlin,3rd Quintile,Just Right,0.73964,42,42,0.60532,0.87397
1994,Berlin,4th Quintile,Just Right,0.70630,50,50,0.57878,0.83383
1994,Berlin,5th Quintile,Just Right,0.64105,34,34,0.47739,0.80472
1994,Brandenburg,1st Quintile,Just Right,0.83323,61,61,0.73890,0.92755
1994,Brandenburg,2nd Quintile,Just Right,0.69382,63,63,0.57909,0.80854
1994,Brandenburg,3rd Quintile,Just Right,0.68206,46,46,0.54599,0.81812
1994,Mecklenburg-Western Pomerania,1st Quintile,Just Right,0.64388,35,35,0.48292,0.80484
1994,Mecklenburg-Western Pomerania,2nd Quintile,Just Right,0.80096,50,50,0.68916,0.91275
1994,Saxony,1st Quintile,Just Right,0.77033,111,111,0.69173,0.84894
1994,Saxony,2nd Quintile,Just Right,0.70481,130,130,0.62609,0.78352
1994,Saxony,3rd Quintile,Just Right,0.63559,74,74,0.52519,0.74599
1994,Saxony,4th Quintile,Just Right,0.54111,36,36,0.37602,0.70620
1994,Saxony-Anhalt,1st Quintile,Just Right,0.63228,57,57,0.50599,0.75857
1994,Saxony-Anhalt,2nd Quintile,Just Right,0.71237,72,72,0.60708,0.81766
1994,Saxony-Anhalt,3rd Quintile,Just Right,0.72460,58,58,0.60863,0.84057
1994,Thuringa,1st Quintile,Just Right,0.76052,76,76,0.66393,0.85710
1994,Thuringa,2nd Quintile,Just Right,0.74606,68,68,0.64183,0.85028
1994,Thuringa,3rd Quintile,Just Right,0.67859,54,54,0.55285,0.80432
1995,Lower Saxony,1st Quintile,Just Right,0.66306,66,66,0.54815,0.77797
1995,Lower Saxony,2nd Quintile,Just Right,0.75628,63,63,0.64941,0.86315
1995,Lower Saxony,3rd Quintile,Just Right,0.72564,82,82,0.62847,0.82281
1995,Lower Saxony,4th Quintile,Just Right,0.71630,84,84,0.61932,0.81328
1995,Lower Saxony,5th Quintile,Just Right,0.74957,76,76,0.65151,0.84762
1995,North Rhine-Westphalia,1st Quintile,A Bit Too Small,0.23273,68,240,0.17916,0.28631
1995,North Rhine-Westphalia,1st Quintile,Just Right,0.66606,172,240,0.60626,0.72585
1995,North Rhine-Westphalia,2nd Quintile,A Bit Too Small,0.16123,47,223,0.11285,0.20960
1995,North Rhine-Westphalia,2nd Quintile,Just Right,0.72624,176,223,0.66758,0.78489
1995,North Rhine-Westphalia,3rd Quintile,A Bit Too Small,0.13885,48,231,0.09416,0.18353
1995,North Rhine-Westphalia,3rd Quintile,Just Right,0.75844,183,231,0.70312,0.81376
1995,North Rhine-Westphalia,4th Quintile,A Bit Too Small,0.13071,32,215,0.08554,0.17587
1995,North Rhine-Westphalia,4th Quintile,Just Right,0.77203,183,215,0.71582,0.82824
1995,North Rhine-Westphalia,5th Quintile,A Bit Too Small,0.12740,37,259,0.08672,0.16809
1995,North Rhine-Westphalia,5th Quintile,Just Right,0.69755,190,259,0.64150,0.75360
1995,North Rhine-Westphalia,5th Quintile,A Bit Too Large,0.14792,32,259,0.10460,0.19124
1995,Hesse,1st Quintile,Just Right,0.69520,60,60,0.57774,0.81266
1995,Hesse,2nd Quintile,Just Right,0.66924,56,56,0.54489,0.79358
1995,Hesse,3rd Quintile,Just Right,0.64628,58,58,0.52216,0.77040
1995,Hesse,4th Quintile,Just Right,0.84602,73,73,0.76265,0.92939
1995,Hesse,5th Quintile,Just Right,0.68946,73,73,0.58258,0.79634
1995,"Rhineland-Palatinate, Saarland",1st Quintile,Just Right,0.62027,51,51,0.48575,0.75479
1995,"Rhineland-Palatinate, Saarland",2nd Quintile,Just Right,0.66310,42,42,0.51842,0.80778
1995,"Rhineland-Palatinate, Saarland",3rd Quintile,Just Right,0.68321,48,48,0.55020,0.81621
1995,"Rhineland-Palatinate, Saarland",4th Quintile,Just Right,0.85759,60,60,0.76841,0.94676
1995,"Rhineland-Palatinate, Saarland",5th Quintile,Just Right,0.85048,51,51,0.75164,0.94932
1995,Baden-Wuerttemberg,1st Quintile,A Bit Too Small,0.13892,36,132,0.07969,0.19815
1995,Baden-Wuerttemberg,1st Quintile,Just Right,0.76116,96,132,0.68814,0.83417
1995,Baden-Wuerttemberg,2nd Quintile,A Bit Too Small,0.15981,35,163,0.10338,0.21624
1995,Baden-Wuerttemberg,2nd Quintile,Just Right,0.77349,128,163,0.70904,0.83795
1995,Baden-Wuerttemberg,3rd Quintile,A Bit Too Small,0.17301,32,163,0.11476,0.23126
1995,Baden-Wuerttemberg,3rd Quintile,Just Right,0.75382,131,163,0.68749,0.82016
1995,Baden-Wuerttemberg,4th Quintile,Just Right,0.79125,132,132,0.72166,0.86085
1995,Baden-Wuerttemberg,5th Quintile,Just Right,0.75466,126,126,0.67922,0.83009
1995,Bavaria,1st Quintile,Just Right,0.67304,95,95,0.57821,0.76787
1995,Bavaria,2nd Quintile,Just Right,0.77765,109,109,0.69923,0.85608
1995,Bavaria,3rd Quintile,Just Right,0.72978,126,126,0.65193,0.80763
1995,Bavaria,4th Quintile,Just Right,0.68934,146,146,0.61402,0.76467
1995,Bavaria,5th Quintile,Just Right,0.71272,144,144,0.63855,0.78688
1995,Berlin,1st Quintile,Just Right,0.75479,47,47,0.63046,0.87911
1995,Berlin,2nd Quintile,Just Right,0.67470,44,44,0.53467,0.81473
1995,Berlin,3rd Quintile,Just Right,0.54272,32,32,0.36735,0.71809
1995,Berlin,4th Quintile,Just Right,0.52872,40,40,0.37206,0.68539
1995,Berlin,5th Quintile,Just Right,0.57538,35,35,0.40924,0.74153
1995,Brandenburg,1st Quintile,Just Right,0.74310,39,39,0.60418,0.88202
1995,Brandenburg,2nd Quintile,Just Right,0.68882,61,61,0.57167,0.80597
1995,Brandenburg,3rd Quintile,Just Right,0.71266,48,48,0.58328,0.84203
1995,Mecklenburg-Western Pomerania,1st Quintile,Just Right,0.70632,37,37,0.55754,0.85510
1995,Mecklenburg-Western Pomerania,2nd Quintile,Just Right,0.68810,41,41,0.54453,0.83167
1995,Saxony,1st Quintile,Just Right,0.77985,107,107,0.70097,0.85873
1995,Saxony,2nd Quintile,Just Right,0.74802,126,126,0.67191,0.82413
1995,Saxony,3rd Quintile,Just Right,0.68463,75,75,0.57876,0.79051
1995,Saxony,4th Quintile,Just Right,0.58303,44,44,0.43565,0.73040
1995,Saxony-Anhalt,1st Quintile,Just Right,0.68266,56,56,0.55965,0.80567
1995,Saxony-Anhalt,2nd Quintile,Just Right,0.63864,58,58,0.51393,0.76336
1995,Saxony-Anhalt,3rd Quintile,Just Right,0.72613,57,57,0.60933,0.84293
1995,Saxony-Anhalt,4th Quintile,Just Right,0.69209,41,41,0.54903,0.83515
1995,Thuringa,1st Quintile,Just Right,0.71125,57,57,0.59255,0.82994
1995,Thuringa,2nd Quintile,Just Right,0.67607,63,63,0.55958,0.79256
1995,Thuringa,3rd Quintile,Just Right,0.78046,63,63,0.67743,0.88350
1995,Thuringa,4th Quintile,Just Right,0.88116,39,39,0.77827,0.98405
1996,Lower Saxony,1st Quintile,Just Right,0.71389,66,66,0.60402,0.82376
1996,Lower Saxony,2nd Quintile,Just Right,0.67312,59,59,0.55240,0.79384
1996,Lower Saxony,3rd Quintile,Just Right,0.70172,84,84,0.60329,0.80015
1996,Lower Saxony,4th Quintile,Just Right,0.67759,84,84,0.57703,0.77814
1996,Lower Saxony,5th Quintile,Just Right,0.77881,80,80,0.68729,0.87034
1996,North Rhine-Westphalia,1st Quintile,A Bit Too Small,0.14887,55,240,0.10374,0.19400
1996,North Rhine-Westphalia,1st Quintile,Just Right,0.74220,185,240,0.68674,0.79766
1996,North Rhine-Westphalia,2nd Quintile,A Bit Too Small,0.18753,56,244,0.13845,0.23660
1996,North Rhine-Westphalia,2nd Quintile,Just Right,0.71969,188,244,0.66322,0.77616
1996,North Rhine-Westphalia,3rd Quintile,A Bit Too Small,0.16912,35,194,0.11623,0.22200
1996,North Rhine-Westphalia,3rd Quintile,Just Right,0.69576,159,194,0.63085,0.76067
1996,North Rhine-Westphalia,4th Quintile,A Bit Too Small,0.13623,39,226,0.09141,0.18105
1996,North Rhine-Westphalia,4th Quintile,Just Right,0.70985,187,226,0.65055,0.76915
1996,North Rhine-Westphalia,5th Quintile,A Bit Too Small,0.10507,31,209,0.06340,0.14675
1996,North Rhine-Westphalia,5th Quintile,Just Right,0.71175,178,209,0.65019,0.77330
1996,Hesse,1st Quintile,Just Right,0.77914,72,72,0.68265,0.87563
1996,Hesse,2nd Quintile,Just Right,0.71020,48,48,0.58050,0.83990
1996,Hesse,3rd Quintile,Just Right,0.74867,64,64,0.64156,0.85579
1996,Hesse,4th Quintile,Just Right,0.77593,71,71,0.67825,0.87361
1996,Hesse,5th Quintile,Just Right,0.67713,69,69,0.56599,0.78826
1996,"Rhineland-Palatinate, Saarland",1st Quintile,Just Right,0.70476,52,52,0.57956,0.82995
1996,"Rhineland-Palatinate, Saarland",2nd Quintile,Just Right,0.75135,42,42,0.61905,0.88366
1996,"Rhineland-Palatinate, Saarland",3rd Quintile,Just Right,0.56636,39,39,0.40879,0.72393
1996,"Rhineland-Palatinate, Saarland",4th Quintile,Just Right,0.77025,65,65,0.66719,0.87332
1996,"Rhineland-Palatinate, Saarland",5th Quintile,Just Right,0.69850,42,42,0.55803,0.83897
1996,Baden-Wuerttemberg,1st Quintile,A Bit Too Small,0.16770,35,140,0.10559,0.22980
1996,Baden-Wuerttemberg,1st Quintile,Just Right,0.73613,105,140,0.66286,0.80940
1996,Baden-Wuerttemberg,2nd Quintile,Just Right,0.79280,121,121,0.72028,0.86532
1996,Baden-Wuerttemberg,3rd Quintile,A Bit Too Small,0.15923,33,143,0.09905,0.21941
1996,Baden-Wuerttemberg,3rd Quintile,Just Right,0.70626,110,143,0.63134,0.78117
1996,Baden-Wuerttemberg,4th Quintile,Just Right,0.77973,145,145,0.71204,0.84742
