,Unnamed: 0,year,hhtyp,quintil_oecd_hh,hgseval,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1452,1452,2016,Single-person household,4th Quintile,A Bit Too Small,0.11923,50,15771,0.09802,0.14701
1453,1453,2016,Single-person household,4th Quintile,Just Right,0.68696,369,15771,0.62611,0.7371
1454,1454,2016,Single-person household,4th Quintile,A Bit Too Large,0.1938,96,15771,0.16852,0.2272
1455,1455,2016,Single-person household,5th Quintile,A Bit Too Small,0.06669,37,15771,0.05175,0.08323
1456,1456,2016,Single-person household,5th Quintile,Just Right,0.62088,289,15771,0.55902,0.67387
1457,1457,2016,Single-person household,5th Quintile,A Bit Too Large,0.24652,128,15771,0.21383,0.28039
1458,1458,2016,Single-person household,5th Quintile,Much Too Large,0.0659,36,15771,0.05114,0.08669
1459,1459,2016,Couple without children,1st Quintile,A Bit Too Small,0.13414,70,15771,0.0909,0.1737
1460,1460,2016,Couple without children,1st Quintile,Just Right,0.76454,373,15771,0.6886,0.84653
1461,1461,2016,Couple without children,1st Quintile,A Bit Too Large,0.10132,33,15771,0.07495,0.13003
1462,1462,2016,Couple without children,2nd Quintile,A Bit Too Small,0.07889,58,15771,0.0545,0.10604
1463,1463,2016,Couple without children,2nd Quintile,Just Right,0.78889,565,15771,0.73582,0.84701
1464,1464,2016,Couple without children,2nd Quintile,A Bit Too Large,0.13222,88,15771,0.11279,0.15485
1465,1465,2016,Couple without children,3rd Quintile,A Bit Too Small,0.07739,64,15771,0.05926,0.09708
1466,1466,2016,Couple without children,3rd Quintile,Just Right,0.75987,580,15771,0.70086,0.82664
1467,1467,2016,Couple without children,3rd Quintile,A Bit Too Large,0.16274,110,15771,0.132,0.19031
1468,1468,2016,Couple without children,4th Quintile,A Bit Too Small,0.05797,63,15771,0.04593,0.07307
1469,1469,2016,Couple without children,4th Quintile,Just Right,0.73883,663,15771,0.69212,0.7976
1470,1470,2016,Couple without children,4th Quintile,A Bit Too Large,0.2032,168,15771,0.17398,0.22986
1471,1471,2016,Couple without children,5th Quintile,A Bit Too Small,0.09416,109,15771,0.07765,0.11662
1472,1472,2016,Couple without children,5th Quintile,Just Right,0.64357,801,15771,0.59696,0.69147
1473,1473,2016,Couple without children,5th Quintile,A Bit Too Large,0.2155,284,15771,0.18802,0.24183
1474,1474,2016,Couple without children,5th Quintile,Much Too Large,0.04677,48,15771,0.03506,0.05989
1475,1475,2016,Single parent,1st Quintile,Much Too Small,0.07292,86,15771,0.0517,0.09905
1476,1476,2016,Single parent,1st Quintile,A Bit Too Small,0.24682,201,15771,0.20293,0.30068
1477,1477,2016,Single parent,1st Quintile,Just Right,0.63528,523,15771,0.57739,0.71126
1478,1478,2016,Single parent,1st Quintile,A Bit Too Large,0.04498,34,15771,0.02715,0.06638
1479,1479,2016,Single parent,2nd Quintile,A Bit Too Small,0.21367,77,15771,0.17338,0.26595
1480,1480,2016,Single parent,2nd Quintile,Just Right,0.64122,272,15771,0.56831,0.72326
1481,1481,2016,Single parent,2nd Quintile,A Bit Too Large,0.1451,32,15771,0.09518,0.20507
1482,1482,2016,Single parent,3rd Quintile,A Bit Too Small,0.19548,36,15771,0.12864,0.30157
1483,1483,2016,Single parent,3rd Quintile,Just Right,0.80452,159,15771,0.68597,0.91477
1484,1484,2016,Single parent,4th Quintile,Just Right,1.0,113,15771,0.82086,1.21302
1485,1485,2016,Single parent,5th Quintile,Just Right,1.0,46,15771,0.72972,1.30046
1486,1486,2016,Couple with children,1st Quintile,Much Too Small,0.08756,301,15771,0.06655,0.10826
1487,1487,2016,Couple with children,1st Quintile,A Bit Too Small,0.29286,567,15771,0.24348,0.34338
1488,1488,2016,Couple with children,1st Quintile,Just Right,0.61958,1216,15771,0.54647,0.69701
1489,1489,2016,Couple with children,2nd Quintile,Much Too Small,0.03261,52,15771,0.02382,0.04499
1490,1490,2016,Couple with children,2nd Quintile,A Bit Too Small,0.20386,283,15771,0.16913,0.23829
1491,1491,2016,Couple with children,2nd Quintile,Just Right,0.71602,785,15771,0.65107,0.79798
1492,1492,2016,Couple with children,2nd Quintile,A Bit Too Large,0.04751,38,15771,0.02783,0.07168
1493,1493,2016,Couple with children,3rd Quintile,A Bit Too Small,0.18775,210,15771,0.15201,0.22664
1494,1494,2016,Couple with children,3rd Quintile,Just Right,0.73495,748,15771,0.66629,0.81511
1495,1495,2016,Couple with children,3rd Quintile,A Bit Too Large,0.0773,54,15771,0.05166,0.10488
1496,1496,2016,Couple with children,4th Quintile,A Bit Too Small,0.19799,191,15771,0.16304,0.23177
1497,1497,2016,Couple with children,4th Quintile,Just Right,0.70996,712,15771,0.65672,0.76787
1498,1498,2016,Couple with children,4th Quintile,A Bit Too Large,0.09205,87,15771,0.06838,0.11364
1499,1499,2016,Couple with children,5th Quintile,A Bit Too Small,0.1227,117,15771,0.0961,0.14862
1500,1500,2016,Couple with children,5th Quintile,Just Right,0.70332,621,15771,0.64217,0.78318
1501,1501,2016,Couple with children,5th Quintile,A Bit Too Large,0.17397,119,15771,0.14372,0.21414
1502,1502,2016,Multi-generational household,1st Quintile,Just Right,1.0,33,15771,0.45933,1.54313
1503,1503,2016,Other Combinations,1st Quintile,Much Too Small,0.1295,33,15771,0.02896,0.26494
1504,1504,2016,Other Combinations,1st Quintile,A Bit Too Small,0.20782,53,15771,0.08866,0.37458
1505,1505,2016,Other Combinations,1st Quintile,Just Right,0.66268,152,15771,0.47133,0.85768
1506,1506,2016,Other Combinations,2nd Quintile,Just Right,1.0,40,15771,0.74697,1.26332
1507,1507,2017,Single-person household,1st Quintile,Much Too Small,0.0225,71,17485,0.01509,0.03193
1508,1508,2017,Single-person household,1st Quintile,A Bit Too Small,0.10146,210,17485,0.08439,0.11883
1509,1509,2017,Single-person household,1st Quintile,Just Right,0.81787,1179,17485,0.77178,0.85784
1510,1510,2017,Single-person household,1st Quintile,A Bit Too Large,0.05818,85,17485,0.04658,0.06986
1511,1511,2017,Single-person household,2nd Quintile,A Bit Too Small,0.08646,71,17485,0.07179,0.1035
1512,1512,2017,Single-person household,2nd Quintile,Just Right,0.77515,627,17485,0.72544,0.81027
1513,1513,2017,Single-person household,2nd Quintile,A Bit Too Large,0.13838,104,17485,0.11984,0.1581
1514,1514,2017,Single-person household,3rd Quintile,A Bit Too Small,0.04572,37,17485,0.03374,0.05556
1515,1515,2017,Single-person household,3rd Quintile,Just Right,0.77323,534,17485,0.72674,0.82308
1516,1516,2017,Single-person household,3rd Quintile,A Bit Too Large,0.18105,120,17485,0.16011,0.203
1517,1517,2017,Single-person household,4th Quintile,A Bit Too Small,0.10783,56,17485,0.08921,0.12605
1518,1518,2017,Single-person household,4th Quintile,Just Right,0.70981,412,17485,0.67383,0.76168
1519,1519,2017,Single-person household,4th Quintile,A Bit Too Large,0.18236,108,17485,0.16122,0.21225
1520,1520,2017,Single-person household,5th Quintile,A Bit Too Small,0.0648,42,17485,0.05051,0.07644
1521,1521,2017,Single-person household,5th Quintile,Just Right,0.60976,333,17485,0.56626,0.6608
1522,1522,2017,Single-person household,5th Quintile,A Bit Too Large,0.24788,132,17485,0.21526,0.28266
1523,1523,2017,Single-person household,5th Quintile,Much Too Large,0.07757,41,17485,0.0601,0.09401
1524,1524,2017,Couple without children,1st Quintile,A Bit Too Small,0.14623,72,17485,0.10222,0.20285
1525,1525,2017,Couple without children,1st Quintile,Just Right,0.85377,411,17485,0.77527,0.95125
1526,1526,2017,Couple without children,2nd Quintile,A Bit Too Small,0.08931,65,17485,0.07056,0.1123
1527,1527,2017,Couple without children,2nd Quintile,Just Right,0.78961,607,17485,0.72271,0.84784
1528,1528,2017,Couple without children,2nd Quintile,A Bit Too Large,0.12109,90,17485,0.10485,0.14142
1529,1529,2017,Couple without children,3rd Quintile,A Bit Too Small,0.07857,71,17485,0.05907,0.09842
1530,1530,2017,Couple without children,3rd Quintile,Just Right,0.74595,653,17485,0.6875,0.80784
1531,1531,2017,Couple without children,3rd Quintile,A Bit Too Large,0.17549,139,17485,0.1485,0.19655
1532,1532,2017,Couple without children,4th Quintile,A Bit Too Small,0.07784,77,17485,0.06415,0.09524
1533,1533,2017,Couple without children,4th Quintile,Just Right,0.73923,762,17485,0.69226,0.78626
1534,1534,2017,Couple without children,4th Quintile,A Bit Too Large,0.18293,188,17485,0.15852,0.21151
1535,1535,2017,Couple without children,5th Quintile,A Bit Too Small,0.06941,105,17485,0.05607,0.08473
1536,1536,2017,Couple without children,5th Quintile,Just Right,0.6569,926,17485,0.61199,0.70538
1537,1537,2017,Couple without children,5th Quintile,A Bit Too Large,0.23943,343,17485,0.21439,0.26688
1538,1538,2017,Couple without children,5th Quintile,Much Too Large,0.03426,49,17485,0.02568,0.04307
1539,1539,2017,Single parent,1st Quintile,Much Too Small,0.10026,82,17485,0.06365,0.14134
1540,1540,2017,Single parent,1st Quintile,A Bit Too Small,0.20434,183,17485,0.1683,0.24192
1541,1541,2017,Single parent,1st Quintile,Just Right,0.64216,541,17485,0.57019,0.72004
1542,1542,2017,Single parent,1st Quintile,A Bit Too Large,0.05324,38,17485,0.03447,0.0753
1543,1543,2017,Single parent,2nd Quintile,A Bit Too Small,0.16392,71,17485,0.12118,0.21597
1544,1544,2017,Single parent,2nd Quintile,Just Right,0.72202,282,17485,0.63431,0.81512
1545,1545,2017,Single parent,2nd Quintile,A Bit Too Large,0.11406,33,17485,0.06782,0.17017
1546,1546,2017,Single parent,3rd Quintile,Just Right,1.0,169,17485,0.8634,1.14209
1547,1547,2017,Single parent,4th Quintile,Just Right,1.0,118,17485,0.82553,1.19257
1548,1548,2017,Single parent,5th Quintile,Just Right,1.0,64,17485,0.72554,1.30677
1549,1549,2017,Couple with children,1st Quintile,Much Too Small,0.10296,319,17485,0.0798,0.1268
1550,1550,2017,Couple with children,1st Quintile,A Bit Too Small,0.25366,600,17485,0.21687,0.29788
1551,1551,2017,Couple with children,1st Quintile,Just Right,0.61297,1305,17485,0.53386,0.68432
1552,1552,2017,Couple with children,1st Quintile,A Bit Too Large,0.03041,53,17485,0.01706,0.04345
1553,1553,2017,Couple with children,2nd Quintile,Much Too Small,0.04468,70,17485,0.03517,0.05557
1554,1554,2017,Couple with children,2nd Quintile,A Bit Too Small,0.2232,291,17485,0.18674,0.26117
1555,1555,2017,Couple with children,2nd Quintile,Just Right,0.6754,828,17485,0.61437,0.73552
1556,1556,2017,Couple with children,2nd Quintile,A Bit Too Large,0.05672,50,17485,0.04018,0.07584
1557,1557,2017,Couple with children,3rd Quintile,A Bit Too Small,0.19413,248,17485,0.15522,0.22428
1558,1558,2017,Couple with children,3rd Quintile,Just Right,0.74367,831,17485,0.68525,0.80872
1559,1559,2017,Couple with children,3rd Quintile,A Bit Too Large,0.0622,69,17485,0.04477,0.08204
1560,1560,2017,Couple with children,4th Quintile,A Bit Too Small,0.17957,204,17485,0.15326,0.20643
1561,1561,2017,Couple with children,4th Quintile,Just Right,0.71013,787,17485,0.65614,0.77366
1562,1562,2017,Couple with children,4th Quintile,A Bit Too Large,0.1103,97,17485,0.08647,0.1425
1563,1563,2017,Couple with children,5th Quintile,A Bit Too Small,0.14039,136,17485,0.11769,0.17096
1564,1564,2017,Couple with children,5th Quintile,Just Right,0.71862,704,17485,0.66259,0.77689
1565,1565,2017,Couple with children,5th Quintile,A Bit Too Large,0.14099,124,17485,0.11741,0.16858
1566,1566,2017,Multi-generational household,1st Quintile,Just Right,1.0,44,17485,0.51378,1.5995
1567,1567,2017,Other Combinations,1st Quintile,Much Too Small,0.08677,46,17485,0.03699,0.15753
1568,1568,2017,Other Combinations,1st Quintile,A Bit Too Small,0.18125,76,17485,0.06119,0.39026
1569,1569,2017,Other Combinations,1st Quintile,Just Right,0.73198,196,17485,0.58992,0.94385
1570,1570,2017,Other Combinations,2nd Quintile,Just Right,1.0,34,17485,0.73563,1.23933
1571,1571,2017,Other Combinations,3rd Quintile,Just Right,1.0,38,17485,0.77947,1.33904
1572,1572,2017,Other Combinations,4th Quintile,Just Right,1.0,34,17485,0.62126,1.53609
1573,1573,2018,Single-person household,1st Quintile,Much Too Small,0.02654,58,17060,0.01695,0.03886
1574,1574,2018,Single-person household,1st Quintile,A Bit Too Small,0.13575,243,17060,0.11549,0.1584
1575,1575,2018,Single-person household,1st Quintile,Just Right,0.77579,1163,17060,0.71731,0.82594
1576,1576,2018,Single-person household,1st Quintile,A Bit Too Large,0.06192,102,17060,0.0507,0.07493
1577,1577,2018,Single-person household,2nd Quintile,A Bit Too Small,0.06597,79,17060,0.05052,0.08242
1578,1578,2018,Single-person household,2nd Quintile,Just Right,0.77348,703,17060,0.73018,0.81923
1579,1579,2018,Single-person household,2nd Quintile,A Bit Too Large,0.16055,123,17060,0.13989,0.18232
1580,1580,2018,Single-person household,3rd Quintile,A Bit Too Small,0.05489,44,17060,0.04196,0.06949
1581,1581,2018,Single-person household,3rd Quintile,Just Right,0.76993,534,17060,0.71391,0.82461
1582,1582,2018,Single-person household,3rd Quintile,A Bit Too Large,0.17519,117,17060,0.14885,0.20217
1583,1583,2018,Single-person household,4th Quintile,A Bit Too Small,0.1046,57,17060,0.08733,0.12294
1584,1584,2018,Single-person household,4th Quintile,Just Right,0.6742,414,17060,0.6249,0.72604
1585,1585,2018,Single-person household,4th Quintile,A Bit Too Large,0.2212,126,17060,0.18712,0.2577
1586,1586,2018,Single-person household,5th Quintile,A Bit Too Small,0.05729,44,17060,0.04083,0.07417
1587,1587,2018,Single-person household,5th Quintile,Just Right,0.68382,348,17060,0.62908,0.73893
1588,1588,2018,Single-person household,5th Quintile,A Bit Too Large,0.2589,143,17060,0.22744,0.29761
1589,1589,2018,Couple without children,1st Quintile,A Bit Too Small,0.1146,69,17060,0.09227,0.14049
1590,1590,2018,Couple without children,1st Quintile,Just Right,0.79849,457,17060,0.70491,0.90301
1591,1591,2018,Couple without children,1st Quintile,A Bit Too Large,0.08691,36,17060,0.06037,0.12291
1592,1592,2018,Couple without children,2nd Quintile,A Bit Too Small,0.084,69,17060,0.06232,0.11392
1593,1593,2018,Couple without children,2nd Quintile,Just Right,0.80785,650,17060,0.75128,0.87161
1594,1594,2018,Couple without children,2nd Quintile,A Bit Too Large,0.10815,89,17060,0.08898,0.13749
1595,1595,2018,Couple without children,3rd Quintile,A Bit Too Small,0.0644,62,17060,0.05049,0.08021
1596,1596,2018,Couple without children,3rd Quintile,Just Right,0.73947,608,17060,0.67655,0.81313
1597,1597,2018,Couple without children,3rd Quintile,A Bit Too Large,0.19613,140,17060,0.16771,0.22142
1598,1598,2018,Couple without children,4th Quintile,A Bit Too Small,0.08799,74,17060,0.07185,0.10988
1599,1599,2018,Couple without children,4th Quintile,Just Right,0.68396,665,17060,0.64401,0.73532
1600,1600,2018,Couple without children,4th Quintile,A Bit Too Large,0.22805,208,17060,0.20364,0.26104
1601,1601,2018,Couple without children,5th Quintile,A Bit Too Small,0.08119,112,17060,0.06462,0.09741
1602,1602,2018,Couple without children,5th Quintile,Just Right,0.65716,925,17060,0.61806,0.69337
1603,1603,2018,Couple without children,5th Quintile,A Bit Too Large,0.22248,307,17060,0.20082,0.24858
1604,1604,2018,Couple without children,5th Quintile,Much Too Large,0.03916,48,17060,0.02882,0.04965
1605,1605,2018,Single parent,1st Quintile,Much Too Small,0.11181,82,17060,0.0723,0.15866
1606,1606,2018,Single parent,1st Quintile,A Bit Too Small,0.22864,195,17060,0.17323,0.27256
1607,1607,2018,Single parent,1st Quintile,Just Right,0.6205,494,17060,0.5506,0.68607
1608,1608,2018,Single parent,1st Quintile,A Bit Too Large,0.03905,36,17060,0.02678,0.05465
1609,1609,2018,Single parent,2nd Quintile,A Bit Too Small,0.17283,84,17060,0.13151,0.21934
1610,1610,2018,Single parent,2nd Quintile,Just Right,0.82717,291,17060,0.74179,0.95497
1611,1611,2018,Single parent,3rd Quintile,A Bit Too Small,0.18691,33,17060,0.11138,0.29149
1612,1612,2018,Single parent,3rd Quintile,Just Right,0.62962,159,17060,0.52707,0.76891
1613,1613,2018,Single parent,3rd Quintile,A Bit Too Large,0.18347,32,17060,0.12669,0.26001
1614,1614,2018,Single parent,4th Quintile,Just Right,1.0,125,17060,0.82533,1.1696
1615,1615,2018,Single parent,5th Quintile,Just Right,1.0,57,17060,0.72629,1.27468
1616,1616,2018,Couple with children,1st Quintile,Much Too Small,0.11178,290,17060,0.08034,0.14111
1617,1617,2018,Couple with children,1st Quintile,A Bit Too Small,0.25485,565,17060,0.22473,0.29932
1618,1618,2018,Couple with children,1st Quintile,Just Right,0.6088,1114,17060,0.53223,0.7011
1619,1619,2018,Couple with children,1st Quintile,A Bit Too Large,0.02456,51,17060,0.01355,0.03948
1620,1620,2018,Couple with children,2nd Quintile,Much Too Small,0.03832,69,17060,0.02737,0.04926
1621,1621,2018,Couple with children,2nd Quintile,A Bit Too Small,0.21989,291,17060,0.179,0.26621
1622,1622,2018,Couple with children,2nd Quintile,Just Right,0.68553,859,17060,0.62714,0.74404
1623,1623,2018,Couple with children,2nd Quintile,A Bit Too Large,0.05626,57,17060,0.0407,0.0747
1624,1624,2018,Couple with children,3rd Quintile,Much Too Small,0.0176,31,17060,0.01038,0.02454
1625,1625,2018,Couple with children,3rd Quintile,A Bit Too Small,0.17927,223,17060,0.15061,0.21314
1626,1626,2018,Couple with children,3rd Quintile,Just Right,0.74267,790,17060,0.67763,0.80524
1627,1627,2018,Couple with children,3rd Quintile,A Bit Too Large,0.06046,68,17060,0.04709,0.07854
1628,1628,2018,Couple with children,4th Quintile,A Bit Too Small,0.18244,182,17060,0.15148,0.21965
1629,1629,2018,Couple with children,4th Quintile,Just Right,0.70726,760,17060,0.64956,0.7656
1630,1630,2018,Couple with children,4th Quintile,A Bit Too Large,0.1103,87,17060,0.08506,0.14102
1631,1631,2018,Couple with children,5th Quintile,A Bit Too Small,0.12139,124,17060,0.09484,0.15541
1632,1632,2018,Couple with children,5th Quintile,Just Right,0.74922,659,17060,0.67845,0.81245
1633,1633,2018,Couple with children,5th Quintile,A Bit Too Large,0.12939,105,17060,0.11042,0.15397
1634,1634,2018,Multi-generational household,1st Quintile,Just Right,1.0,53,17060,0.64225,1.4133
1635,1635,2018,Other Combinations,1st Quintile,A Bit Too Small,0.13863,54,17060,0.07003,0.22454
1636,1636,2018,Other Combinations,1st Quintile,Just Right,0.86137,147,17060,0.64403,1.07049
1637,1637,2018,Other Combinations,2nd Quintile,Just Right,1.0,44,17060,0.73557,1.34827
1638,1638,2018,Other Combinations,4th Quintile,Just Right,1.0,32,17060,0.71175,1.38576
1639,1639,2019,Single-person household,1st Quintile,Much Too Small,0.01895,65,17757,0.01087,0.03013
1640,1640,2019,Single-person household,1st Quintile,A Bit Too Small,0.12003,219,17757,0.10339,0.13878
1641,1641,2019,Single-person household,1st Quintile,Just Right,0.7846,1181,17757,0.73351,0.83401
1642,1642,2019,Single-person household,1st Quintile,A Bit Too Large,0.07642,107,17757,0.06211,0.0916
1643,1643,2019,Single-person household,2nd Quintile,A Bit Too Small,0.07871,71,17757,0.0615,0.09507
1644,1644,2019,Single-person household,2nd Quintile,Just Right,0.77334,650,17757,0.72557,0.82349
1645,1645,2019,Single-person household,2nd Quintile,A Bit Too Large,0.14795,117,17757,0.12299,0.17069
1646,1646,2019,Single-person household,3rd Quintile,A Bit Too Small,0.07362,64,17757,0.05888,0.08823
1647,1647,2019,Single-person household,3rd Quintile,Just Right,0.72578,504,17757,0.67643,0.77311
1648,1648,2019,Single-person household,3rd Quintile,A Bit Too Large,0.2006,118,17757,0.17299,0.23468
1649,1649,2019,Single-person household,4th Quintile,A Bit Too Small,0.09656,61,17757,0.07474,0.11979
1650,1650,2019,Single-person household,4th Quintile,Just Right,0.71478,444,17757,0.65348,0.75862
1651,1651,2019,Single-person household,4th Quintile,A Bit Too Large,0.18866,111,17757,0.15988,0.21886
1652,1652,2019,Single-person household,5th Quintile,A Bit Too Small,0.05678,56,17757,0.04078,0.07694
1653,1653,2019,Single-person household,5th Quintile,Just Right,0.61978,453,17757,0.55631,0.68867
1654,1654,2019,Single-person household,5th Quintile,A Bit Too Large,0.2425,180,17757,0.20326,0.2784
1655,1655,2019,Single-person household,5th Quintile,Much Too Large,0.08095,61,17757,0.05671,0.10208
1656,1656,2019,Couple without children,1st Quintile,A Bit Too Small,0.12364,75,17757,0.09916,0.15052
1657,1657,2019,Couple without children,1st Quintile,Just Right,0.81323,417,17757,0.69823,0.9061
1658,1658,2019,Couple without children,1st Quintile,A Bit Too Large,0.06313,32,17757,0.04383,0.08539
1659,1659,2019,Couple without children,2nd Quintile,A Bit Too Small,0.0956,62,17757,0.06522,0.1277
1660,1660,2019,Couple without children,2nd Quintile,Just Right,0.74805,584,17757,0.6813,0.80902
1661,1661,2019,Couple without children,2nd Quintile,A Bit Too Large,0.15635,106,17757,0.12918,0.18571
1662,1662,2019,Couple without children,3rd Quintile,A Bit Too Small,0.06544,62,17757,0.04619,0.0844
1663,1663,2019,Couple without children,3rd Quintile,Just Right,0.77227,640,17757,0.71474,0.83447
1664,1664,2019,Couple without children,3rd Quintile,A Bit Too Large,0.16229,133,17757,0.138,0.1917
1665,1665,2019,Couple without children,4th Quintile,A Bit Too Small,0.06567,70,17757,0.04778,0.08169
1666,1666,2019,Couple without children,4th Quintile,Just Right,0.73584,722,17757,0.6794,0.78816
1667,1667,2019,Couple without children,4th Quintile,A Bit Too Large,0.19849,194,17757,0.16918,0.23218
1668,1668,2019,Couple without children,5th Quintile,A Bit Too Small,0.07287,110,17757,0.05723,0.091
1669,1669,2019,Couple without children,5th Quintile,Just Right,0.67874,1335,17757,0.63167,0.74235
1670,1670,2019,Couple without children,5th Quintile,A Bit Too Large,0.21335,450,17757,0.18648,0.2384
1671,1671,2019,Couple without children,5th Quintile,Much Too Large,0.03505,85,17757,0.02419,0.04488
1672,1672,2019,Single parent,1st Quintile,Much Too Small,0.07726,72,17757,0.05176,0.10649
1673,1673,2019,Single parent,1st Quintile,A Bit Too Small,0.24829,169,17757,0.19732,0.31644
1674,1674,2019,Single parent,1st Quintile,Just Right,0.67445,435,17757,0.59538,0.77062
1675,1675,2019,Single parent,2nd Quintile,A Bit Too Small,0.13483,66,17757,0.1065,0.17144
1676,1676,2019,Single parent,2nd Quintile,Just Right,0.73488,274,17757,0.62989,0.84938
1677,1677,2019,Single parent,2nd Quintile,A Bit Too Large,0.13029,33,17757,0.08017,0.21247
1678,1678,2019,Single parent,3rd Quintile,A Bit Too Small,0.17795,36,17757,0.11059,0.26406
1679,1679,2019,Single parent,3rd Quintile,Just Right,0.82205,150,17757,0.67588,1.00628
1680,1680,2019,Single parent,4th Quintile,Just Right,0.68809,111,17757,0.5799,0.8089
1681,1681,2019,Single parent,4th Quintile,A Bit Too Large,0.31191,39,17757,0.19463,0.498
1682,1682,2019,Single parent,5th Quintile,Just Right,0.68333,80,17757,0.4605,0.87537
1683,1683,2019,Single parent,5th Quintile,A Bit Too Large,0.31667,36,17757,0.20191,0.44445
1684,1684,2019,Couple with children,1st Quintile,Much Too Small,0.10731,276,17757,0.07353,0.1476
1685,1685,2019,Couple with children,1st Quintile,A Bit Too Small,0.26222,513,17757,0.22503,0.30922
1686,1686,2019,Couple with children,1st Quintile,Just Right,0.61227,1126,17757,0.52501,0.68902
1687,1687,2019,Couple with children,1st Quintile,A Bit Too Large,0.0182,35,17757,0.01036,0.02735
1688,1688,2019,Couple with children,2nd Quintile,Much Too Small,0.04544,50,17757,0.03184,0.06205
1689,1689,2019,Couple with children,2nd Quintile,A Bit Too Small,0.22275,231,17757,0.18713,0.26667
1690,1690,2019,Couple with children,2nd Quintile,Just Right,0.68248,698,17757,0.62155,0.75187
1691,1691,2019,Couple with children,2nd Quintile,A Bit Too Large,0.04933,43,17757,0.03503,0.06512
1692,1692,2019,Couple with children,3rd Quintile,A Bit Too Small,0.19486,203,17757,0.16333,0.23914
1693,1693,2019,Couple with children,3rd Quintile,Just Right,0.72662,757,17757,0.66068,0.79056
1694,1694,2019,Couple with children,3rd Quintile,A Bit Too Large,0.07852,70,17757,0.05581,0.10613
1695,1695,2019,Couple with children,4th Quintile,A Bit Too Small,0.15792,154,17757,0.12942,0.18942
1696,1696,2019,Couple with children,4th Quintile,Just Right,0.72944,782,17757,0.66908,0.79733
1697,1697,2019,Couple with children,4th Quintile,A Bit Too Large,0.11264,100,17757,0.08182,0.13937
1698,1698,2019,Couple with children,5th Quintile,A Bit Too Small,0.11921,159,17757,0.09325,0.14664
1699,1699,2019,Couple with children,5th Quintile,Just Right,0.72057,1009,17757,0.64517,0.80879
1700,1700,2019,Couple with children,5th Quintile,A Bit Too Large,0.16022,207,17757,0.12639,0.20098
1701,1701,2019,Multi-generational household,1st Quintile,Just Right,1.0,34,17757,0.59558,1.65614
1702,1702,2019,Other Combinations,1st Quintile,A Bit Too Small,0.27646,39,17757,0.06191,0.61608
1703,1703,2019,Other Combinations,1st Quintile,Just Right,0.72354,111,17757,0.43202,1.01889
1704,1704,2019,Other Combinations,2nd Quintile,Just Right,1.0,44,17757,0.65795,1.3514
1705,1705,2019,Other Combinations,3rd Quintile,Just Right,1.0,36,17757,0.76395,1.28283
1706,1706,2019,Other Combinations,4th Quintile,Just Right,1.0,40,17757,0.7417,1.28007
1707,1707,2020,Single-person household,1st Quintile,Much Too Small,0.0137,93,18383,0.00755,0.02059
1708,1708,2020,Single-person household,1st Quintile,A Bit Too Small,0.13035,318,18383,0.11201,0.15377
1709,1709,2020,Single-person household,1st Quintile,Just Right,0.78479,1485,18383,0.72454,0.84129
1710,1710,2020,Single-person household,1st Quintile,A Bit Too Large,0.07116,113,18383,0.05617,0.08402
1711,1711,2020,Single-person household,2nd Quintile,A Bit Too Small,0.08059,98,18383,0.06123,0.09751
1712,1712,2020,Single-person household,2nd Quintile,Just Right,0.78189,758,18383,0.72739,0.8392
1713,1713,2020,Single-person household,2nd Quintile,A Bit Too Large,0.13752,117,18383,0.11401,0.16009
1714,1714,2020,Single-person household,3rd Quintile,A Bit Too Small,0.08558,81,18383,0.06425,0.10999
1715,1715,2020,Single-person household,3rd Quintile,Just Right,0.75128,539,18383,0.69107,0.80813
1716,1716,2020,Single-person household,3rd Quintile,A Bit Too Large,0.16314,101,18383,0.13804,0.18881
1717,1717,2020,Single-person household,4th Quintile,A Bit Too Small,0.07806,57,18383,0.05924,0.10292
1718,1718,2020,Single-person household,4th Quintile,Just Right,0.72445,456,18383,0.66579,0.79171
1719,1719,2020,Single-person household,4th Quintile,A Bit Too Large,0.19749,118,18383,0.1643,0.23535
1720,1720,2020,Single-person household,5th Quintile,A Bit Too Small,0.06367,54,18383,0.04335,0.08511
1721,1721,2020,Single-person household,5th Quintile,Just Right,0.61575,440,18383,0.55694,0.66691
1722,1722,2020,Single-person household,5th Quintile,A Bit Too Large,0.25049,167,18383,0.20963,0.28896
1723,1723,2020,Single-person household,5th Quintile,Much Too Large,0.07008,47,18383,0.05381,0.09241
1724,1724,2020,Couple without children,1st Quintile,A Bit Too Small,0.13511,95,18383,0.09172,0.1814
1725,1725,2020,Couple without children,1st Quintile,Just Right,0.76334,471,18383,0.66307,0.88195
1726,1726,2020,Couple without children,1st Quintile,A Bit Too Large,0.10156,39,18383,0.07403,0.12907
1727,1727,2020,Couple without children,2nd Quintile,A Bit Too Small,0.07247,82,18383,0.04829,0.09891
1728,1728,2020,Couple without children,2nd Quintile,Just Right,0.78053,685,18383,0.72339,0.84081
1729,1729,2020,Couple without children,2nd Quintile,A Bit Too Large,0.147,103,18383,0.11447,0.17519
1730,1730,2020,Couple without children,3rd Quintile,A Bit Too Small,0.0793,87,18383,0.05598,0.10078
1731,1731,2020,Couple without children,3rd Quintile,Just Right,0.74025,655,18383,0.6805,0.81008
