"pgcasmin","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"(1b) general elementary school","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","68","0.0208588422894962","0.0158847055098546","0.0258329790691378"
"(1b) general elementary school","2014","66 und älter","Westdeutschland, alte Bundeslaender","532","0.152342553998733","0.140818014129409","0.163867093868057"
"(1b) general elementary school","2014","66 und älter","Ostdeutschland, neue Bundeslaender","104","0.103656320973389","0.0866700355791055","0.120642606367673"
"(1c) basic vocational qualification","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","516","0.0913284259771781","0.0836356858641412","0.099021166090215"
"(1c) basic vocational qualification","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","97","0.0812286712530875","0.0654532762272969","0.0970040662788781"
"(1c) basic vocational qualification","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2857","0.269836523425872","0.26198164753527","0.277691399316474"
"(1c) basic vocational qualification","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","383","0.126209058417916","0.114650624285965","0.137767492549867"
"(1c) basic vocational qualification","2014","66 und älter","Westdeutschland, alte Bundeslaender","1499","0.42223141837943","0.406391424045932","0.438071412712929"
"(1c) basic vocational qualification","2014","66 und älter","Ostdeutschland, neue Bundeslaender","531","0.447080062111416","0.419373220771029","0.474786903451802"
"(2b) intermediate general qualification","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","497","0.0820284180918556","0.0747006555108522","0.089356180672859"
"(2b) intermediate general qualification","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","113","0.0788489843921734","0.0632862709429833","0.0944116978413636"
"(2b) intermediate general qualification","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","169","0.0137210481521125","0.0116624459402014","0.0157796503640236"
"(2b) intermediate general qualification","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","37","0.0127355710005382","0.00883277433240984","0.0166383676686666"
"(2b) intermediate general qualification","2014","66 und älter","Westdeutschland, alte Bundeslaender","62","0.0171187913925075","0.0129588246960275","0.0212787580889876"
"(2b) intermediate general qualification","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","795","0.152410571290737","0.142812700158928","0.162008442422546"
"(2a) intermediate vocational","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","274","0.249675994101272","0.224682057372202","0.274669930830341"
"(2a) intermediate vocational","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2748","0.230467944954789","0.223015521386418","0.23792036852316"
"(2a) intermediate vocational","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1526","0.533463297616732","0.516099482608109","0.550827112625355"
"(2a) intermediate vocational","2014","66 und älter","Westdeutschland, alte Bundeslaender","564","0.153982716369181","0.142407519290778","0.165557913447583"
"(2a) intermediate vocational","2014","66 und älter","Ostdeutschland, neue Bundeslaender","179","0.137550950352606","0.118357115097147","0.156744785608065"
"(2c_gen) general maturity certificate","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","839","0.172467583110083","0.162379216649477","0.18255594957069"
"(2c_gen) general maturity certificate","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","123","0.119250068276094","0.100535600581849","0.13796453597034"
"(2c_gen) general maturity certificate","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","418","0.0257976497410173","0.0229922576657308","0.0286030418163038"
"(2c_gen) general maturity certificate","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","35","0.00785277241595754","0.00478057204560407","0.010924972786311"
"(2c_gen) general maturity certificate","2014","66 und älter","Westdeutschland, alte Bundeslaender","51","0.012684600993351","0.00909563660875209","0.0162735653779499"
"(2c_gen) general maturity certificate","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","435","0.10323043234916","0.0951055158328946","0.111355348865426"
"(2c_voc) vocational maturity certificate","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","125","0.117213327856562","0.098637925333639","0.135788730379485"
"(2c_voc) vocational maturity certificate","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1541","0.116111997025937","0.110442871473131","0.121781122578744"
"(2c_voc) vocational maturity certificate","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","218","0.0621761960509579","0.0537714872671453","0.0705809048347704"
"(2c_voc) vocational maturity certificate","2014","66 und älter","Westdeutschland, alte Bundeslaender","175","0.0500260930763556","0.0430348094747273","0.0570173766779839"
"(2c_voc) vocational maturity certificate","2014","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","206","0.0587078873455567","0.0524304116612045","0.064985363029909"
"(3a) lower tertiary education","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","50","0.059026645702908","0.0454173839712879","0.0726359074345282"
"(3a) lower tertiary education","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","954","0.0811035669011828","0.076272621061304","0.0859345127410616"
"(3a) lower tertiary education","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","360","0.104533185385993","0.0938843574381484","0.115182013333837"
"(3a) lower tertiary education","2014","66 und älter","Westdeutschland, alte Bundeslaender","270","0.0690780717528885","0.0609454697103909","0.0772106737953862"
"(3a) lower tertiary education","2014","66 und älter","Ostdeutschland, neue Bundeslaender","206","0.151032691825475","0.131078037631469","0.170987346019481"
"(3b) higher tertiary education","2014","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","559","0.136300357033708","0.1271380578293","0.145462656238115"
"(3b) higher tertiary education","2014","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","138","0.137980421173151","0.118065015855443","0.157895826490859"
"(3b) higher tertiary education","2014","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2285","0.158293008768373","0.151833637570994","0.164752379965752"
"(3b) higher tertiary education","2014","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","519","0.123661949540586","0.112204080634549","0.135119818446623"
"(3b) higher tertiary education","2014","66 und älter","Westdeutschland, alte Bundeslaender","521","0.105105282400314","0.0952696784678045","0.114940886332824"
"(3b) higher tertiary education","2014","66 und älter","Ostdeutschland, neue Bundeslaender","174","0.123638894673463","0.105295388705501","0.141982400641426"
"(0) in school","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","659","0.0858310975491469","0.0784214513131112","0.0932407437851825"
"(0) in school","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","123","0.0645556433713919","0.0501445281344467","0.0789667586083371"
"(0) in school","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","2015","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","2015","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","133","0.0153461260463436","0.0120944812631136","0.0185977708295737"
"(1a) inadequately completed","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","350","0.0248035316910939","0.0220265346934565","0.0275805286887314"
"(1a) inadequately completed","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","2015","66 und älter","Westdeutschland, alte Bundeslaender","47","0.0142707851822619","0.0104444869516281","0.0180970834128957"
"(1a) inadequately completed","2015","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","632","0.0834922593657538","0.0761749217375665","0.0908095969939412"
"(1b) general elementary school","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","102","0.0949213212940454","0.0777324816908559","0.112110160897235"
"(1b) general elementary school","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","935","0.0777120273045768","0.0729317842322703","0.0824922703768832"
"(1b) general elementary school","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","66","0.0187997337081794","0.0139796692185417","0.0236197981978171"
"(1b) general elementary school","2015","66 und älter","Westdeutschland, alte Bundeslaender","508","0.150337560375076","0.138807461602482","0.16186765914767"
"(1b) general elementary school","2015","66 und älter","Ostdeutschland, neue Bundeslaender","95","0.0991530408443518","0.0825048787386123","0.115801202950091"
"(1c) basic vocational qualification","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","493","0.090813015000756","0.0832121578395054","0.0984138721620066"
"(1c) basic vocational qualification","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","86","0.0742574544051886","0.0588816925137784","0.0896332162965987"
"(1c) basic vocational qualification","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2674","0.256754057998515","0.248954005596535","0.264554110400494"
"(1c) basic vocational qualification","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","362","0.119931368367898","0.108401540155912","0.131461196579884"
"(1c) basic vocational qualification","2015","66 und älter","Westdeutschland, alte Bundeslaender","1463","0.411746500000722","0.395869322998044","0.427623677003401"
"(1c) basic vocational qualification","2015","66 und älter","Ostdeutschland, neue Bundeslaender","519","0.447905034232197","0.420204532584179","0.475605535880215"
"(2b) intermediate general qualification","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","490","0.0856447402758699","0.0782423879717076","0.0930470925800323"
"(2b) intermediate general qualification","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","96","0.0741499142351498","0.0587843976205586","0.0895154308497411"
"(2b) intermediate general qualification","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","160","0.0133427234717024","0.0112940252377121","0.0153914217056927"
"(2b) intermediate general qualification","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","38","0.0130122934022456","0.00899039619449155","0.0170341906099997"
"(2b) intermediate general qualification","2015","66 und älter","Westdeutschland, alte Bundeslaender","61","0.0182719555658628","0.0139511553860866","0.0225927557456389"
"(2b) intermediate general qualification","2015","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","692","0.143265775664397","0.133998412022488","0.152533139306307"
"(2a) intermediate vocational","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","229","0.251515248465315","0.226070676880054","0.276959820050575"
"(2a) intermediate vocational","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","2666","0.237547394993804","0.229948435120239","0.245146354867369"
"(2a) intermediate vocational","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1463","0.532720105421078","0.515013461127682","0.550426749714473"
"(2a) intermediate vocational","2015","66 und älter","Westdeutschland, alte Bundeslaender","568","0.157357248773801","0.145609864107411","0.169104633440191"
"(2a) intermediate vocational","2015","66 und älter","Ostdeutschland, neue Bundeslaender","199","0.151949037186297","0.131952825728157","0.171945248644437"
"(2c_gen) general maturity certificate","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","933","0.165292245355179","0.155466729008438","0.17511776170192"
"(2c_gen) general maturity certificate","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","135","0.112125467283943","0.0936221567701926","0.130628777797693"
"(2c_gen) general maturity certificate","2015","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","435","0.0268642864938023","0.0239772853921491","0.0297512875954556"
"(2c_gen) general maturity certificate","2015","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","37","0.0101869140141175","0.00662325545220899","0.013750572576026"
"(2c_gen) general maturity certificate","2015","66 und älter","Westdeutschland, alte Bundeslaender","50","0.0148690220330481","0.0109645325364923","0.0187735115296039"
"(2c_gen) general maturity certificate","2015","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","2015","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","479","0.108374948259857","0.100152190401","0.116597706118714"
"(2c_voc) vocational maturity certificate","2015","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","119","0.108510922455555","0.0902712831618646","0.126750561749246"
