year,bula_h,sampreg,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Baden-Wuerttemberg,West,(0) No qualification (yet),0.01398,93,3140,0.00987,0.01809
2016,Baden-Wuerttemberg,West,(1a) Inadequately completed,0.00853,148,3140,0.00531,0.01174
2016,Baden-Wuerttemberg,West,(1b) General Elementary School,0.08883,317,3140,0.07888,0.09878
2016,Baden-Wuerttemberg,West,(1c) Basic Vocational Qualification,0.20907,621,3140,0.19485,0.22330
2016,Baden-Wuerttemberg,West,(2) Intermediate General/Vocational Qualification,0.18090,644,3140,0.16744,0.19437
2016,Baden-Wuerttemberg,West,(2c_gen) General Maturity Certificate,0.03499,174,3140,0.02856,0.04142
2016,Baden-Wuerttemberg,West,(2c_voc) Vocational Maturity Certificate,0.08410,314,3140,0.07439,0.09381
2016,Baden-Wuerttemberg,West,(3a) Lower Tertiary Education,0.07151,247,3140,0.06250,0.08053
2016,Baden-Wuerttemberg,West,(3b) Higher Tertiary Education,0.12074,582,3140,0.10935,0.13214
2016,Bavaria,West,(0) No qualification (yet),0.01313,120,4196,0.00968,0.01657
2016,Bavaria,West,(1a) Inadequately completed,0.01444,196,4196,0.01083,0.01805
2016,Bavaria,West,(1b) General Elementary School,0.07575,378,4196,0.06775,0.08376
2016,Bavaria,West,(1c) Basic Vocational Qualification,0.25442,1085,4196,0.24124,0.26760
2016,Bavaria,West,(2) Intermediate General/Vocational Qualification,0.18042,886,4196,0.16878,0.19206
2016,Bavaria,West,(2c_gen) General Maturity Certificate,0.02750,193,4196,0.02255,0.03245
2016,Bavaria,West,(2c_voc) Vocational Maturity Certificate,0.06996,362,4196,0.06224,0.07768
2016,Bavaria,West,(3a) Lower Tertiary Education,0.06909,299,4196,0.06142,0.07676
2016,Bavaria,West,(3b) Higher Tertiary Education,0.11756,677,4196,0.10781,0.12731
2016,Berlin,West,(1b) General Elementary School,0.04465,42,525,0.02696,0.06233
2016,Berlin,West,(1c) Basic Vocational Qualification,0.11736,63,525,0.08980,0.14492
2016,Berlin,West,(2) Intermediate General/Vocational Qualification,0.20217,110,525,0.16779,0.23656
2016,Berlin,West,(2c_gen) General Maturity Certificate,0.07421,53,525,0.05176,0.09665
2016,Berlin,West,(2c_voc) Vocational Maturity Certificate,0.06571,44,525,0.04450,0.08693
2016,Berlin,West,(3a) Lower Tertiary Education,0.11091,65,525,0.08403,0.13780
2016,Berlin,West,(3b) Higher Tertiary Education,0.18257,148,525,0.14949,0.21565
2016,Berlin,East,(1c) Basic Vocational Qualification,0.08553,37,353,0.05631,0.11475
2016,Berlin,East,(2) Intermediate General/Vocational Qualification,0.27496,103,353,0.22831,0.32160
2016,Berlin,East,(2c_voc) Vocational Maturity Certificate,0.06663,35,353,0.04058,0.09269
2016,Berlin,East,(3a) Lower Tertiary Education,0.10543,47,353,0.07334,0.13751
2016,Berlin,East,(3b) Higher Tertiary Education,0.22470,131,353,0.18110,0.26831
2016,Brandenburg,East,(1a) Inadequately completed,0.00532,53,1006,0.00083,0.00982
2016,Brandenburg,East,(1b) General Elementary School,0.05032,63,1006,0.03680,0.06384
2016,Brandenburg,East,(1c) Basic Vocational Qualification,0.16514,170,1006,0.14219,0.18810
2016,Brandenburg,East,(2) Intermediate General/Vocational Qualification,0.31587,320,1006,0.28713,0.34461
2016,Brandenburg,East,(2c_gen) General Maturity Certificate,0.01206,52,1006,0.00531,0.01881
2016,Brandenburg,East,(2c_voc) Vocational Maturity Certificate,0.06084,91,1006,0.04606,0.07562
2016,Brandenburg,East,(3a) Lower Tertiary Education,0.12425,127,1006,0.10386,0.14465
2016,Brandenburg,East,(3b) Higher Tertiary Education,0.08595,130,1006,0.06862,0.10328
2016,Mecklenburg-Western Pomerania,East,(1a) Inadequately completed,0.01364,31,508,0.00355,0.02374
2016,Mecklenburg-Western Pomerania,East,(1c) Basic Vocational Qualification,0.12205,81,508,0.09355,0.15054
2016,Mecklenburg-Western Pomerania,East,(2) Intermediate General/Vocational Qualification,0.34703,214,508,0.30560,0.38847
2016,Mecklenburg-Western Pomerania,East,(2c_voc) Vocational Maturity Certificate,0.05338,35,508,0.03381,0.07295
2016,Mecklenburg-Western Pomerania,East,(3a) Lower Tertiary Education,0.10103,64,508,0.07480,0.12727
2016,Mecklenburg-Western Pomerania,East,(3b) Higher Tertiary Education,0.09646,83,508,0.07077,0.12216
2016,Saxony,East,(0) No qualification (yet),0.01023,46,1585,0.00527,0.01518
2016,Saxony,East,(1a) Inadequately completed,0.00705,70,1585,0.00293,0.01117
2016,Saxony,East,(1b) General Elementary School,0.03056,72,1585,0.02208,0.03903
2016,Saxony,East,(1c) Basic Vocational Qualification,0.13410,229,1585,0.11732,0.15088
2016,Saxony,East,(2) Intermediate General/Vocational Qualification,0.37590,598,1585,0.35205,0.39975
2016,Saxony,East,(2c_gen) General Maturity Certificate,0.03060,58,1585,0.02212,0.03909
2016,Saxony,East,(2c_voc) Vocational Maturity Certificate,0.05296,95,1585,0.04193,0.06399
2016,Saxony,East,(3a) Lower Tertiary Education,0.09366,162,1585,0.07931,0.10801
2016,Saxony,East,(3b) Higher Tertiary Education,0.10505,255,1585,0.08995,0.12015
2016,Saxony-Anhalt,East,(1a) Inadequately completed,0.01629,44,887,0.00796,0.02463
2016,Saxony-Anhalt,East,(1b) General Elementary School,0.05287,67,887,0.03814,0.06761
2016,Saxony-Anhalt,East,(1c) Basic Vocational Qualification,0.18791,160,887,0.16219,0.21363
2016,Saxony-Anhalt,East,(2) Intermediate General/Vocational Qualification,0.31975,324,887,0.28904,0.35046
2016,Saxony-Anhalt,East,(2c_gen) General Maturity Certificate,0.02188,33,887,0.01225,0.03152
2016,Saxony-Anhalt,East,(2c_voc) Vocational Maturity Certificate,0.03860,41,887,0.02591,0.05128
2016,Saxony-Anhalt,East,(3a) Lower Tertiary Education,0.08040,90,887,0.06249,0.09830
2016,Saxony-Anhalt,East,(3b) Higher Tertiary Education,0.10066,128,887,0.08085,0.12047
2016,Thuringa,East,(1a) Inadequately completed,0.01391,31,950,0.00646,0.02136
2016,Thuringa,East,(1b) General Elementary School,0.04358,62,950,0.03059,0.05657
2016,Thuringa,East,(1c) Basic Vocational Qualification,0.17714,194,950,0.15285,0.20143
2016,Thuringa,East,(2) Intermediate General/Vocational Qualification,0.34486,350,950,0.31461,0.37510
2016,Thuringa,East,(2c_gen) General Maturity Certificate,0.02826,32,950,0.01772,0.03881
2016,Thuringa,East,(2c_voc) Vocational Maturity Certificate,0.07761,58,950,0.06058,0.09463
2016,Thuringa,East,(3a) Lower Tertiary Education,0.07220,93,950,0.05573,0.08867
2016,Thuringa,East,(3b) Higher Tertiary Education,0.07123,130,950,0.05486,0.08759
2017,Schleswig-Holstein,West,(0) No qualification (yet),0.00807,32,1171,0.00294,0.01319
2017,Schleswig-Holstein,West,(1a) Inadequately completed,0.03188,121,1171,0.02182,0.04195
2017,Schleswig-Holstein,West,(1b) General Elementary School,0.07041,134,1171,0.05575,0.08507
2017,Schleswig-Holstein,West,(1c) Basic Vocational Qualification,0.18275,184,1171,0.16060,0.20489
2017,Schleswig-Holstein,West,(2) Intermediate General/Vocational Qualification,0.23404,263,1171,0.20978,0.25830
2017,Schleswig-Holstein,West,(2c_gen) General Maturity Certificate,0.04838,77,1171,0.03609,0.06068
2017,Schleswig-Holstein,West,(2c_voc) Vocational Maturity Certificate,0.07981,111,1171,0.06428,0.09534
2017,Schleswig-Holstein,West,(3a) Lower Tertiary Education,0.07278,87,1171,0.05789,0.08766
2017,Schleswig-Holstein,West,(3b) Higher Tertiary Education,0.07967,162,1171,0.06415,0.09519
2017,Hamburg,West,(1a) Inadequately completed,0.03004,35,499,0.01505,0.04503
2017,Hamburg,West,(1b) General Elementary School,0.06683,54,499,0.04490,0.08876
2017,Hamburg,West,(1c) Basic Vocational Qualification,0.11496,55,499,0.08695,0.14298
2017,Hamburg,West,(2) Intermediate General/Vocational Qualification,0.15211,79,499,0.12057,0.18365
2017,Hamburg,West,(2c_gen) General Maturity Certificate,0.05784,34,499,0.03734,0.07835
2017,Hamburg,West,(2c_voc) Vocational Maturity Certificate,0.10356,54,499,0.07680,0.13032
2017,Hamburg,West,(3a) Lower Tertiary Education,0.08210,44,499,0.05799,0.10621
2017,Hamburg,West,(3b) Higher Tertiary Education,0.18403,144,499,0.15000,0.21806
2017,Lower Saxony,West,(0) No qualification (yet),0.01571,106,3183,0.01139,0.02003
2017,Lower Saxony,West,(1a) Inadequately completed,0.01688,287,3183,0.01240,0.02135
2017,Lower Saxony,West,(1b) General Elementary School,0.07839,358,3183,0.06905,0.08772
2017,Lower Saxony,West,(1c) Basic Vocational Qualification,0.17692,497,3183,0.16366,0.19018
2017,Lower Saxony,West,(2) Intermediate General/Vocational Qualification,0.24725,775,3183,0.23226,0.26224
2017,Lower Saxony,West,(2c_gen) General Maturity Certificate,0.03649,230,3183,0.02998,0.04301
2017,Lower Saxony,West,(2c_voc) Vocational Maturity Certificate,0.07315,281,3183,0.06410,0.08219
2017,Lower Saxony,West,(3a) Lower Tertiary Education,0.05991,178,3183,0.05167,0.06816
2017,Lower Saxony,West,(3b) Higher Tertiary Education,0.11494,471,3183,0.10386,0.12603
2017,Bremen,West,(1a) Inadequately completed,0.03697,34,192,0.01021,0.06374
2017,Bremen,West,(1c) Basic Vocational Qualification,0.15446,32,192,0.10321,0.20571
2017,Bremen,West,(2) Intermediate General/Vocational Qualification,0.15211,48,192,0.10118,0.20305
2017,Bremen,West,(2c_gen) General Maturity Certificate,0.07789,38,192,0.03988,0.11590
2017,Bremen,West,(3b) Higher Tertiary Education,0.13605,40,192,0.08743,0.18467
2017,North Rhine-Westphalia,West,(0) No qualification (yet),0.02388,248,6392,0.02014,0.02762
2017,North Rhine-Westphalia,West,(1a) Inadequately completed,0.02297,492,6392,0.01930,0.02665
2017,North Rhine-Westphalia,West,(1b) General Elementary School,0.07248,661,6392,0.06613,0.07884
2017,North Rhine-Westphalia,West,(1c) Basic Vocational Qualification,0.20137,1123,6392,0.19154,0.21121
2017,North Rhine-Westphalia,West,(2) Intermediate General/Vocational Qualification,0.17798,1146,6392,0.16860,0.18736
2017,North Rhine-Westphalia,West,(2c_gen) General Maturity Certificate,0.04969,544,6392,0.04436,0.05502
2017,North Rhine-Westphalia,West,(2c_voc) Vocational Maturity Certificate,0.10561,770,6392,0.09808,0.11315
2017,North Rhine-Westphalia,West,(3a) Lower Tertiary Education,0.06557,399,6392,0.05950,0.07164
2017,North Rhine-Westphalia,West,(3b) Higher Tertiary Education,0.10690,1009,6392,0.09933,0.11448
2017,Hesse,West,(0) No qualification (yet),0.02443,80,2145,0.01789,0.03096
2017,Hesse,West,(1a) Inadequately completed,0.02226,174,2145,0.01602,0.02850
2017,Hesse,West,(1b) General Elementary School,0.07303,234,2145,0.06202,0.08405
2017,Hesse,West,(1c) Basic Vocational Qualification,0.16110,289,2145,0.14554,0.17666
2017,Hesse,West,(2) Intermediate General/Vocational Qualification,0.18975,411,2145,0.17315,0.20634
2017,Hesse,West,(2c_gen) General Maturity Certificate,0.05260,196,2145,0.04315,0.06205
2017,Hesse,West,(2c_voc) Vocational Maturity Certificate,0.08722,200,2145,0.07527,0.09916
2017,Hesse,West,(3a) Lower Tertiary Education,0.05121,133,2145,0.04188,0.06054
2017,Hesse,West,(3b) Higher Tertiary Education,0.14641,428,2145,0.13145,0.16138
2017,"Rhineland-Palatinate, Saarland",West,(0) No qualification (yet),0.02003,60,1757,0.01348,0.02659
2017,"Rhineland-Palatinate, Saarland",West,(1a) Inadequately completed,0.01009,106,1757,0.00541,0.01476
2017,"Rhineland-Palatinate, Saarland",West,(1b) General Elementary School,0.10859,257,1757,0.09404,0.12314
2017,"Rhineland-Palatinate, Saarland",West,(1c) Basic Vocational Qualification,0.25691,413,1757,0.23648,0.27735
2017,"Rhineland-Palatinate, Saarland",West,(2) Intermediate General/Vocational Qualification,0.15892,296,1757,0.14182,0.17602
2017,"Rhineland-Palatinate, Saarland",West,(2c_gen) General Maturity Certificate,0.04804,132,1757,0.03803,0.05804
2017,"Rhineland-Palatinate, Saarland",West,(2c_voc) Vocational Maturity Certificate,0.07123,162,1757,0.05920,0.08326
2017,"Rhineland-Palatinate, Saarland",West,(3a) Lower Tertiary Education,0.05308,95,1757,0.04260,0.06357
2017,"Rhineland-Palatinate, Saarland",West,(3b) Higher Tertiary Education,0.08644,236,1757,0.07330,0.09958
2017,Baden-Wuerttemberg,West,(0) No qualification (yet),0.01389,88,3431,0.00997,0.01780
2017,Baden-Wuerttemberg,West,(1a) Inadequately completed,0.01272,207,3431,0.00897,0.01647
2017,Baden-Wuerttemberg,West,(1b) General Elementary School,0.08578,339,3431,0.07641,0.09515
2017,Baden-Wuerttemberg,West,(1c) Basic Vocational Qualification,0.19096,606,3431,0.17780,0.20411
2017,Baden-Wuerttemberg,West,(2) Intermediate General/Vocational Qualification,0.18249,698,3431,0.16956,0.19542
2017,Baden-Wuerttemberg,West,(2c_gen) General Maturity Certificate,0.03984,224,3431,0.03330,0.04639
2017,Baden-Wuerttemberg,West,(2c_voc) Vocational Maturity Certificate,0.08361,321,3431,0.07434,0.09287
2017,Baden-Wuerttemberg,West,(3a) Lower Tertiary Education,0.07259,279,3431,0.06391,0.08128
2017,Baden-Wuerttemberg,West,(3b) Higher Tertiary Education,0.12680,669,3431,0.11567,0.13794
2017,Bavaria,West,(0) No qualification (yet),0.01390,124,4596,0.01051,0.01728
2017,Bavaria,West,(1a) Inadequately completed,0.01685,243,4596,0.01313,0.02057
2017,Bavaria,West,(1b) General Elementary School,0.07742,398,4596,0.06969,0.08514
2017,Bavaria,West,(1c) Basic Vocational Qualification,0.24848,1114,4596,0.23599,0.26098
2017,Bavaria,West,(2) Intermediate General/Vocational Qualification,0.18322,985,4596,0.17204,0.19441
2017,Bavaria,West,(2c_gen) General Maturity Certificate,0.03000,260,4596,0.02507,0.03494
2017,Bavaria,West,(2c_voc) Vocational Maturity Certificate,0.06477,371,4596,0.05766,0.07189
2017,Bavaria,West,(3a) Lower Tertiary Education,0.07519,360,4596,0.06757,0.08282
2017,Bavaria,West,(3b) Higher Tertiary Education,0.11878,741,4596,0.10943,0.12814
2017,Berlin,West,(1b) General Elementary School,0.05274,42,561,0.03423,0.07125
2017,Berlin,West,(1c) Basic Vocational Qualification,0.12450,68,561,0.09716,0.15185
2017,Berlin,West,(2) Intermediate General/Vocational Qualification,0.19661,120,561,0.16370,0.22953
2017,Berlin,West,(2c_gen) General Maturity Certificate,0.07361,55,561,0.05198,0.09524
2017,Berlin,West,(2c_voc) Vocational Maturity Certificate,0.06781,49,561,0.04699,0.08863
2017,Berlin,West,(3a) Lower Tertiary Education,0.10725,71,561,0.08162,0.13288
2017,Berlin,West,(3b) Higher Tertiary Education,0.18048,156,561,0.14862,0.21233
2017,Berlin,East,(1c) Basic Vocational Qualification,0.08459,38,418,0.05788,0.11129
2017,Berlin,East,(2) Intermediate General/Vocational Qualification,0.25851,112,418,0.21648,0.30053
2017,Berlin,East,(2c_gen) General Maturity Certificate,0.04270,36,418,0.02329,0.06210
2017,Berlin,East,(2c_voc) Vocational Maturity Certificate,0.06630,40,418,0.04242,0.09018
2017,Berlin,East,(3a) Lower Tertiary Education,0.09825,54,418,0.06968,0.12682
2017,Berlin,East,(3b) Higher Tertiary Education,0.23537,138,418,0.19465,0.27609
2017,Brandenburg,East,(0) No qualification (yet),0.01394,31,1149,0.00716,0.02073
2017,Brandenburg,East,(1a) Inadequately completed,0.00613,68,1149,0.00162,0.01065
2017,Brandenburg,East,(1b) General Elementary School,0.06059,81,1149,0.04679,0.07439
2017,Brandenburg,East,(1c) Basic Vocational Qualification,0.15325,175,1149,0.13241,0.17408
2017,Brandenburg,East,(2) Intermediate General/Vocational Qualification,0.31555,378,1149,0.28866,0.34243
2017,Brandenburg,East,(2c_gen) General Maturity Certificate,0.01374,55,1149,0.00700,0.02047
2017,Brandenburg,East,(2c_voc) Vocational Maturity Certificate,0.06421,100,1149,0.05003,0.07839
2017,Brandenburg,East,(3a) Lower Tertiary Education,0.10925,124,1149,0.09120,0.12729
2017,Brandenburg,East,(3b) Higher Tertiary Education,0.08603,137,1149,0.06981,0.10225
2017,Mecklenburg-Western Pomerania,East,(1b) General Elementary School,0.04492,31,544,0.02750,0.06234
2017,Mecklenburg-Western Pomerania,East,(1c) Basic Vocational Qualification,0.10962,81,544,0.08334,0.13589
2017,Mecklenburg-Western Pomerania,East,(2) Intermediate General/Vocational Qualification,0.36211,245,544,0.32168,0.40253
2017,Mecklenburg-Western Pomerania,East,(2c_voc) Vocational Maturity Certificate,0.04990,41,544,0.03158,0.06821
2017,Mecklenburg-Western Pomerania,East,(3a) Lower Tertiary Education,0.07807,61,544,0.05550,0.10063
2017,Mecklenburg-Western Pomerania,East,(3b) Higher Tertiary Education,0.10586,85,544,0.07998,0.13174
2017,Saxony,East,(0) No qualification (yet),0.01461,52,1791,0.00905,0.02017
2017,Saxony,East,(1a) Inadequately completed,0.00859,80,1791,0.00431,0.01286
2017,Saxony,East,(1b) General Elementary School,0.02689,89,1791,0.01940,0.03439
2017,Saxony,East,(1c) Basic Vocational Qualification,0.13434,238,1791,0.11854,0.15014
2017,Saxony,East,(2) Intermediate General/Vocational Qualification,0.37309,704,1791,0.35068,0.39549
2017,Saxony,East,(2c_gen) General Maturity Certificate,0.02904,64,1791,0.02126,0.03682
2017,Saxony,East,(2c_voc) Vocational Maturity Certificate,0.04702,105,1791,0.03721,0.05682
2017,Saxony,East,(3a) Lower Tertiary Education,0.09173,180,1791,0.07836,0.10510
2017,Saxony,East,(3b) Higher Tertiary Education,0.10978,279,1791,0.09530,0.12427
2017,Saxony-Anhalt,East,(1a) Inadequately completed,0.01814,56,1003,0.00988,0.02640
2017,Saxony-Anhalt,East,(1b) General Elementary School,0.04773,77,1003,0.03453,0.06093
2017,Saxony-Anhalt,East,(1c) Basic Vocational Qualification,0.16704,161,1003,0.14394,0.19014
2017,Saxony-Anhalt,East,(2) Intermediate General/Vocational Qualification,0.33547,367,1003,0.30624,0.36471
2017,Saxony-Anhalt,East,(2c_gen) General Maturity Certificate,0.02961,53,1003,0.01911,0.04011
2017,Saxony-Anhalt,East,(2c_voc) Vocational Maturity Certificate,0.05326,59,1003,0.03936,0.06717
2017,Saxony-Anhalt,East,(3a) Lower Tertiary Education,0.08114,104,1003,0.06424,0.09805
2017,Saxony-Anhalt,East,(3b) Higher Tertiary Education,0.08152,126,1003,0.06458,0.09847
2017,Thuringa,East,(1a) Inadequately completed,0.01660,38,1040,0.00883,0.02437
2017,Thuringa,East,(1b) General Elementary School,0.03160,56,1040,0.02096,0.04224
2017,Thuringa,East,(1c) Basic Vocational Qualification,0.16652,192,1040,0.14386,0.18917
2017,Thuringa,East,(2) Intermediate General/Vocational Qualification,0.34020,394,1040,0.31139,0.36901
2017,Thuringa,East,(2c_gen) General Maturity Certificate,0.03814,49,1040,0.02650,0.04979
2017,Thuringa,East,(2c_voc) Vocational Maturity Certificate,0.08661,68,1040,0.06951,0.10372
2017,Thuringa,East,(3a) Lower Tertiary Education,0.06605,94,1040,0.05095,0.08115
2017,Thuringa,East,(3b) Higher Tertiary Education,0.07947,149,1040,0.06302,0.09591
2018,Schleswig-Holstein,West,(1a) Inadequately completed,0.02487,92,1049,0.01544,0.03429
2018,Schleswig-Holstein,West,(1b) General Elementary School,0.07142,109,1049,0.05583,0.08701
2018,Schleswig-Holstein,West,(1c) Basic Vocational Qualification,0.18628,183,1049,0.16271,0.20985
2018,Schleswig-Holstein,West,(2) Intermediate General/Vocational Qualification,0.24288,263,1049,0.21692,0.26884
2018,Schleswig-Holstein,West,(2c_gen) General Maturity Certificate,0.04347,71,1049,0.03112,0.05581
2018,Schleswig-Holstein,West,(2c_voc) Vocational Maturity Certificate,0.08075,112,1049,0.06426,0.09725
2018,Schleswig-Holstein,West,(3a) Lower Tertiary Education,0.07161,84,1049,0.05600,0.08722
2018,Schleswig-Holstein,West,(3b) Higher Tertiary Education,0.07737,135,1049,0.06119,0.09355
2018,Hamburg,West,(1a) Inadequately completed,0.02424,31,510,0.01088,0.03760
2018,Hamburg,West,(1b) General Elementary School,0.07019,57,510,0.04800,0.09239
2018,Hamburg,West,(1c) Basic Vocational Qualification,0.09958,63,510,0.07357,0.12560
2018,Hamburg,West,(2) Intermediate General/Vocational Qualification,0.16962,85,510,0.13701,0.20222
2018,Hamburg,West,(2c_gen) General Maturity Certificate,0.05327,39,510,0.03376,0.07278
2018,Hamburg,West,(2c_voc) Vocational Maturity Certificate,0.10258,52,510,0.07622,0.12893
2018,Hamburg,West,(3a) Lower Tertiary Education,0.08889,46,510,0.06416,0.11361
2018,Hamburg,West,(3b) Higher Tertiary Education,0.18991,137,510,0.15584,0.22399
2018,Lower Saxony,West,(0) No qualification (yet),0.01629,103,3016,0.01177,0.02081
2018,Lower Saxony,West,(1a) Inadequately completed,0.01765,293,3016,0.01295,0.02235
2018,Lower Saxony,West,(1b) General Elementary School,0.08212,356,3016,0.07232,0.09192
2018,Lower Saxony,West,(1c) Basic Vocational Qualification,0.17867,460,3016,0.16499,0.19234
2018,Lower Saxony,West,(2) Intermediate General/Vocational Qualification,0.23888,709,3016,0.22366,0.25410
2018,Lower Saxony,West,(2c_gen) General Maturity Certificate,0.04002,215,3016,0.03303,0.04702
2018,Lower Saxony,West,(2c_voc) Vocational Maturity Certificate,0.07933,273,3016,0.06969,0.08898
2018,Lower Saxony,West,(3a) Lower Tertiary Education,0.05928,178,3016,0.05085,0.06771
2018,Lower Saxony,West,(3b) Higher Tertiary Education,0.11736,429,3016,0.10588,0.12885
2018,Bremen,West,(1a) Inadequately completed,0.06513,44,146,0.02496,0.10529
2018,Bremen,West,(2) Intermediate General/Vocational Qualification,0.13559,51,146,0.07986,0.19131
2018,Bremen,West,(3b) Higher Tertiary Education,0.14975,51,146,0.09167,0.20783
2018,North Rhine-Westphalia,West,(0) No qualification (yet),0.01904,201,6077,0.01560,0.02248
2018,North Rhine-Westphalia,West,(1a) Inadequately completed,0.02485,464,6077,0.02094,0.02876
2018,North Rhine-Westphalia,West,(1b) General Elementary School,0.07725,624,6077,0.07054,0.08397
2018,North Rhine-Westphalia,West,(1c) Basic Vocational Qualification,0.19171,1064,6077,0.18181,0.20161
2018,North Rhine-Westphalia,West,(2) Intermediate General/Vocational Qualification,0.17153,1086,6077,0.16205,0.18101
2018,North Rhine-Westphalia,West,(2c_gen) General Maturity Certificate,0.05400,539,6077,0.04831,0.05968
2018,North Rhine-Westphalia,West,(2c_voc) Vocational Maturity Certificate,0.10924,746,6077,0.10140,0.11709
2018,North Rhine-Westphalia,West,(3a) Lower Tertiary Education,0.07324,401,6077,0.06668,0.07979
2018,North Rhine-Westphalia,West,(3b) Higher Tertiary Education,0.10810,952,6077,0.10029,0.11590
2018,Hesse,West,(0) No qualification (yet),0.01597,60,2062,0.01056,0.02138
2018,Hesse,West,(1a) Inadequately completed,0.02332,200,2062,0.01680,0.02983
2018,Hesse,West,(1b) General Elementary School,0.07418,219,2062,0.06287,0.08550
2018,Hesse,West,(1c) Basic Vocational Qualification,0.16574,269,2062,0.14968,0.18179
2018,Hesse,West,(2) Intermediate General/Vocational Qualification,0.17244,382,2062,0.15613,0.18875
2018,Hesse,West,(2c_gen) General Maturity Certificate,0.05834,203,2062,0.04822,0.06846
2018,Hesse,West,(2c_voc) Vocational Maturity Certificate,0.09570,194,2062,0.08300,0.10840
2018,Hesse,West,(3a) Lower Tertiary Education,0.05794,137,2062,0.04785,0.06803
2018,Hesse,West,(3b) Higher Tertiary Education,0.15033,398,2062,0.13490,0.16576
2018,"Rhineland-Palatinate, Saarland",West,(0) No qualification (yet),0.01431,52,1688,0.00864,0.01998
2018,"Rhineland-Palatinate, Saarland",West,(1a) Inadequately completed,0.01103,108,1688,0.00605,0.01602
2018,"Rhineland-Palatinate, Saarland",West,(1b) General Elementary School,0.10011,257,1688,0.08578,0.11443
2018,"Rhineland-Palatinate, Saarland",West,(1c) Basic Vocational Qualification,0.24477,384,1688,0.22426,0.26529
2018,"Rhineland-Palatinate, Saarland",West,(2) Intermediate General/Vocational Qualification,0.16161,278,1688,0.14404,0.17917
2018,"Rhineland-Palatinate, Saarland",West,(2c_gen) General Maturity Certificate,0.05006,128,1688,0.03965,0.06046
2018,"Rhineland-Palatinate, Saarland",West,(2c_voc) Vocational Maturity Certificate,0.07996,157,1688,0.06701,0.09290
2018,"Rhineland-Palatinate, Saarland",West,(3a) Lower Tertiary Education,0.05443,96,1688,0.04361,0.06526
2018,"Rhineland-Palatinate, Saarland",West,(3b) Higher Tertiary Education,0.08999,228,1688,0.07634,0.10365
2018,Baden-Wuerttemberg,West,(0) No qualification (yet),0.01322,82,3112,0.00921,0.01723
2018,Baden-Wuerttemberg,West,(1a) Inadequately completed,0.01219,182,3112,0.00833,0.01605
2018,Baden-Wuerttemberg,West,(1b) General Elementary School,0.07784,290,3112,0.06843,0.08726
2018,Baden-Wuerttemberg,West,(1c) Basic Vocational Qualification,0.18911,544,3112,0.17535,0.20287
2018,Baden-Wuerttemberg,West,(2) Intermediate General/Vocational Qualification,0.18472,640,3112,0.17108,0.19836
2018,Baden-Wuerttemberg,West,(2c_gen) General Maturity Certificate,0.04025,197,3112,0.03334,0.04716
2018,Baden-Wuerttemberg,West,(2c_voc) Vocational Maturity Certificate,0.08345,292,3112,0.07373,0.09317
2018,Baden-Wuerttemberg,West,(3a) Lower Tertiary Education,0.07435,262,3112,0.06513,0.08357
2018,Baden-Wuerttemberg,West,(3b) Higher Tertiary Education,0.12784,623,3112,0.11610,0.13957
2018,Bavaria,West,(0) No qualification (yet),0.00856,81,4258,0.00579,0.01133
2018,Bavaria,West,(1a) Inadequately completed,0.01467,193,4258,0.01106,0.01828
2018,Bavaria,West,(1b) General Elementary School,0.07242,360,4258,0.06464,0.08021
2018,Bavaria,West,(1c) Basic Vocational Qualification,0.24709,1042,4258,0.23413,0.26004
2018,Bavaria,West,(2) Intermediate General/Vocational Qualification,0.18218,948,4258,0.17058,0.19377
2018,Bavaria,West,(2c_gen) General Maturity Certificate,0.03084,249,4258,0.02564,0.03603
2018,Bavaria,West,(2c_voc) Vocational Maturity Certificate,0.06619,347,4258,0.05872,0.07366
2018,Bavaria,West,(3a) Lower Tertiary Education,0.08009,349,4258,0.07194,0.08824
2018,Bavaria,West,(3b) Higher Tertiary Education,0.11720,689,4258,0.10754,0.12686
2018,Berlin,West,(1a) Inadequately completed,0.03011,41,666,0.01712,0.04310
2018,Berlin,West,(1b) General Elementary School,0.05257,53,666,0.03560,0.06953
2018,Berlin,West,(1c) Basic Vocational Qualification,0.12208,68,666,0.09720,0.14696
2018,Berlin,West,(2) Intermediate General/Vocational Qualification,0.19230,128,666,0.16234,0.22225
2018,Berlin,West,(2c_gen) General Maturity Certificate,0.05255,55,666,0.03559,0.06951
2018,Berlin,West,(2c_voc) Vocational Maturity Certificate,0.04773,45,666,0.03152,0.06393
2018,Berlin,West,(3a) Lower Tertiary Education,0.10997,84,666,0.08619,0.13375
2018,Berlin,West,(3b) Higher Tertiary Education,0.22401,192,666,0.19232,0.25570
2018,Berlin,East,(1c) Basic Vocational Qualification,0.07191,32,380,0.04590,0.09792
2018,Berlin,East,(2) Intermediate General/Vocational Qualification,0.25870,105,380,0.21461,0.30279
2018,Berlin,East,(2c_gen) General Maturity Certificate,0.05396,33,380,0.03121,0.07671
2018,Berlin,East,(2c_voc) Vocational Maturity Certificate,0.05479,34,380,0.03188,0.07771
2018,Berlin,East,(3a) Lower Tertiary Education,0.09858,51,380,0.06857,0.12859
2018,Berlin,East,(3b) Higher Tertiary Education,0.21775,125,380,0.17620,0.25930
