"year","bildungsniveau","bula_h","mean","median","n","lower_confidence","upper_confidence"
"2018","Hauptschulabschluss","Bayern","7.36","7.5","1275","7.26","7.46"
"2018","Hauptschulabschluss","Berlin","6.94","6.5","147","6.62","7.26"
"2018","Hauptschulabschluss","Brandenburg","6.62","6.5","221","6.33","6.91"
"2018","Hauptschulabschluss","Bremen","7.4","7.5","46","6.83","7.97"
"2018","Hauptschulabschluss","Hamburg","7.77","7.5","96","7.44","8.1"
"2018","Hauptschulabschluss","Hessen","7.28","7.5","399","7.1","7.46"
"2018","Hauptschulabschluss","Mecklenburg-Vorpommern","7.07","7.5","107","6.68","7.46"
"2018","Hauptschulabschluss","Niedersachsen","7.34","7.5","677","7.21","7.47"
"2018","Hauptschulabschluss","Nordrhein-Westfalen","7.24","7.5","1480","7.15","7.33"
"2018","Hauptschulabschluss","Rheinland-Pfalz","7.37","7.5","496","7.22","7.52"
"2018","Hauptschulabschluss","Saarland","7.45","7.5","74","7.01","7.89"
"2018","Hauptschulabschluss","Sachsen","6.75","6.5","270","6.55","6.95"
"2018","Hauptschulabschluss","Sachsen-Anhalt","6.69","6.5","191","6.44","6.94"
"2018","Hauptschulabschluss","Schleswig-Holstein","7.71","7.5","257","7.5","7.92"
"2018","Hauptschulabschluss","Thüringen","6.63","6.5","211","6.38","6.88"
"2018","Realschulabschluss","Baden-Württemberg","7.61","7.5","620","7.5","7.72"
"2018","Realschulabschluss","Bayern","7.8","7.5","910","7.7","7.9"
"2018","Realschulabschluss","Berlin","7.1","7.5","226","6.85","7.35"
"2018","Realschulabschluss","Brandenburg","7.41","7.5","382","7.25","7.57"
"2018","Realschulabschluss","Bremen","7.83","7.5","49","7.34","8.32"
"2018","Realschulabschluss","Hamburg","8.2","7.5","83","7.9","8.5"
"2018","Realschulabschluss","Hessen","7.58","7.5","374","7.42","7.74"
"2018","Realschulabschluss","Mecklenburg-Vorpommern","7.22","7.5","246","7","7.44"
"2018","Realschulabschluss","Niedersachsen","7.8","7.5","695","7.69","7.91"
"2018","Realschulabschluss","Nordrhein-Westfalen","7.56","7.5","1058","7.46","7.66"
"2018","Realschulabschluss","Rheinland-Pfalz","7.62","7.5","229","7.43","7.81"
"2018","Realschulabschluss","Saarland","7.72","7.5","37","7.29","8.15"
"2018","Realschulabschluss","Sachsen","7.4","7.5","683","7.28","7.52"
"2018","Realschulabschluss","Sachsen-Anhalt","7.23","7.5","363","7.05","7.41"
"2018","Realschulabschluss","Schleswig-Holstein","7.84","7.5","258","7.65","8.03"
"2018","Realschulabschluss","Thüringen","7.21","7.5","383","7.05","7.37"
