"pli0091_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Woche","1997","Realschule","Rheinland-Pfalz,Saarland","16","","",""
"Min 1x pro Woche","1997","Realschule","Baden-Wuerttemberg","42","0.119518765968988","0.0804613725493858","0.158576159388591"
"Min 1x pro Woche","1997","Realschule","Bayern","41","0.10280368418198","0.0702819446155259","0.135325423748435"
"Min 1x pro Woche","1997","Realschule","Saarland","","","",""
"Min 1x pro Woche","1997","Realschule","Berlin","14","","",""
"Min 1x pro Woche","1997","Realschule","Brandenburg","12","","",""
"Min 1x pro Woche","1997","Realschule","Mecklenburg-Vorpommern","15","","",""
"Min 1x pro Woche","1997","Realschule","Sachsen","44","0.10733940941308","0.0762981601512881","0.138380658674871"
"Min 1x pro Woche","1997","Realschule","Sachsen-Anhalt","27","","",""
"Min 1x pro Woche","1997","Realschule","Thueringen","25","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Schleswig-Holstein","3","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Hamburg","1","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Niedersachsen","12","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Nordrhein-Westfalen","48","0.184503928273851","0.13865855750652","0.230349299041183"
"Min 1x pro Woche","1997","(Fach-)Abitur","Hessen","7","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","1","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Baden-Wuerttemberg","25","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Bayern","25","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Berlin","12","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Brandenburg","9","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Mecklenburg-Vorpommern","8","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Sachsen","14","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Sachsen-Anhalt","6","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Thueringen","6","","",""
"Min 1x pro Woche","1997","AkademikerIn","Schleswig-Holstein","5","","",""
"Min 1x pro Woche","1997","AkademikerIn","Hamburg","1","","",""
"Min 1x pro Woche","1997","AkademikerIn","Niedersachsen","6","","",""
"Min 1x pro Woche","1997","AkademikerIn","Bremen","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Nordrhein-Westfalen","24","","",""
"Min 1x pro Woche","1997","AkademikerIn","Hessen","7","","",""
"Min 1x pro Woche","1997","AkademikerIn","Rheinland-Pfalz,Saarland","2","","",""
"Min 1x pro Woche","1997","AkademikerIn","Baden-Wuerttemberg","9","","",""
"Min 1x pro Woche","1997","AkademikerIn","Bayern","12","","",""
"Min 1x pro Woche","1997","AkademikerIn","Saarland","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Berlin","9","","",""
"Min 1x pro Woche","1997","AkademikerIn","Brandenburg","4","","",""
"Min 1x pro Woche","1997","AkademikerIn","Mecklenburg-Vorpommern","2","","",""
"Min 1x pro Woche","1997","AkademikerIn","Sachsen","10","","",""
"Min 1x pro Woche","1997","AkademikerIn","Sachsen-Anhalt","2","","",""
"Min 1x pro Woche","1997","AkademikerIn","Thueringen","8","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Schleswig-Holstein","6","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Hamburg","1","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Niedersachsen","12","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Nordrhein-Westfalen","25","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Hessen","15","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","5","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Baden-Wuerttemberg","20","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Bayern","16","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Berlin","4","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Brandenburg","6","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","7","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Sachsen","11","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Sachsen-Anhalt","13","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Thueringen","4","","",""
"Min 1x pro Monat","1997","Hauptschule","Schleswig-Holstein","14","","",""
"Min 1x pro Monat","1997","Hauptschule","Hamburg","8","","",""
"Min 1x pro Monat","1997","Hauptschule","Niedersachsen","67","0.135766581999341","0.105186648128089","0.166346515870593"
"Min 1x pro Monat","1997","Hauptschule","Bremen","6","","",""
"Min 1x pro Monat","1997","Hauptschule","Nordrhein-Westfalen","131","0.0950986109278929","0.0783396312730371","0.111857590582749"
"Min 1x pro Monat","1997","Hauptschule","Hessen","43","0.0776404427638972","0.0516101410487469","0.103670744479047"
"Min 1x pro Monat","1997","Hauptschule","Rheinland-Pfalz,Saarland","56","0.111579225394291","0.0819919832306785","0.141166467557904"
"Min 1x pro Monat","1997","Hauptschule","Baden-Wuerttemberg","104","0.0912494993265036","0.0723520477783162","0.110146950874691"
"Min 1x pro Monat","1997","Hauptschule","Bayern","128","0.124712761091262","0.102329873809724","0.1470956483728"
"Min 1x pro Monat","1997","Hauptschule","Saarland","","","",""
"Min 1x pro Monat","1997","Hauptschule","Berlin","10","","",""
"Min 1x pro Monat","1997","Hauptschule","Brandenburg","7","","",""
"Min 1x pro Monat","1997","Hauptschule","Mecklenburg-Vorpommern","5","","",""
"Min 1x pro Monat","1997","Hauptschule","Sachsen","22","","",""
"Min 1x pro Monat","1997","Hauptschule","Sachsen-Anhalt","17","","",""
"Min 1x pro Monat","1997","Hauptschule","Thueringen","21","","",""
"Min 1x pro Monat","1997","Realschule","Schleswig-Holstein","12","","",""
"Min 1x pro Monat","1997","Realschule","Hamburg","9","","",""
"Min 1x pro Monat","1997","Realschule","Niedersachsen","61","0.220746280665431","0.169538735113815","0.271953826217047"
"Min 1x pro Monat","1997","Realschule","Bremen","","","",""
"Min 1x pro Monat","1997","Realschule","Nordrhein-Westfalen","126","0.273530041582817","0.233272339369526","0.313787743796107"
"Min 1x pro Monat","1997","Realschule","Hessen","25","","",""
"Min 1x pro Monat","1997","Realschule","Rheinland-Pfalz,Saarland","24","","",""
"Min 1x pro Monat","1997","Realschule","Baden-Wuerttemberg","64","0.177359240278965","0.131369900395691","0.223348580162239"
"Min 1x pro Monat","1997","Realschule","Bayern","75","0.196098322258455","0.153581177277175","0.238615467239734"
"Min 1x pro Monat","1997","Realschule","Saarland","","","",""
"Min 1x pro Monat","1997","Realschule","Berlin","37","0.215413357321929","0.149623456561052","0.281203258082807"
"Min 1x pro Monat","1997","Realschule","Brandenburg","35","0.189259950776075","0.135638157331739","0.242881744220411"
"Min 1x pro Monat","1997","Realschule","Mecklenburg-Vorpommern","38","0.208068083723511","0.143956812639649","0.272179354807372"
"Min 1x pro Monat","1997","Realschule","Sachsen","65","0.153591550788216","0.117434744101026","0.189748357475405"
"Min 1x pro Monat","1997","Realschule","Sachsen-Anhalt","53","0.280776913688605","0.221395674241455","0.340158153135754"
"Min 1x pro Monat","1997","Realschule","Thueringen","54","0.227823670909408","0.175831763385514","0.279815578433302"
"Min 1x pro Monat","1997","(Fach-)Abitur","Schleswig-Holstein","9","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Hamburg","6","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Niedersachsen","19","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Bremen","4","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Nordrhein-Westfalen","84","0.317229467180417","0.262223995937585","0.372234938423249"
"Min 1x pro Monat","1997","(Fach-)Abitur","Hessen","28","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","13","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Baden-Wuerttemberg","43","0.286173617805615","0.216574829592188","0.355772406019041"
"Min 1x pro Monat","1997","(Fach-)Abitur","Bayern","28","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Berlin","12","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Brandenburg","6","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Sachsen","19","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Sachsen-Anhalt","10","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Thueringen","14","","",""
"Min 1x pro Monat","1997","AkademikerIn","Schleswig-Holstein","6","","",""
"Min 1x pro Monat","1997","AkademikerIn","Hamburg","2","","",""
"Min 1x pro Monat","1997","AkademikerIn","Niedersachsen","18","","",""
"Min 1x pro Monat","1997","AkademikerIn","Bremen","2","","",""
"Min 1x pro Monat","1997","AkademikerIn","Nordrhein-Westfalen","66","0.236264817852946","0.18615019383085","0.286379441875043"
"Min 1x pro Monat","1997","AkademikerIn","Hessen","29","","",""
"Min 1x pro Monat","1997","AkademikerIn","Rheinland-Pfalz,Saarland","14","","",""
"Min 1x pro Monat","1997","AkademikerIn","Baden-Wuerttemberg","21","","",""
"Min 1x pro Monat","1997","AkademikerIn","Bayern","37","0.209635548313283","0.148803837405132","0.270467259221434"
"Min 1x pro Monat","1997","AkademikerIn","Saarland","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Berlin","42","0.286895547265357","0.211430295392545","0.362360799138169"
"Min 1x pro Monat","1997","AkademikerIn","Brandenburg","21","","",""
"Min 1x pro Monat","1997","AkademikerIn","Mecklenburg-Vorpommern","21","","",""
"Min 1x pro Monat","1997","AkademikerIn","Sachsen","37","0.133289749087171","0.0904668811227863","0.176112617051555"
"Min 1x pro Monat","1997","AkademikerIn","Sachsen-Anhalt","25","","",""
"Min 1x pro Monat","1997","AkademikerIn","Thueringen","18","","",""
"Seltener","1997","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Seltener","1997","(noch) kein Abschluss","Hamburg","1","","",""
"Seltener","1997","(noch) kein Abschluss","Niedersachsen","13","","",""
"Seltener","1997","(noch) kein Abschluss","Bremen","","","",""
"Seltener","1997","(noch) kein Abschluss","Nordrhein-Westfalen","50","0.261705361033746","0.201679880167508","0.321730841899984"
"Seltener","1997","(noch) kein Abschluss","Hessen","16","","",""
"Seltener","1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","8","","",""
"Seltener","1997","(noch) kein Abschluss","Baden-Wuerttemberg","33","0.222642840018735","0.163174771312513","0.282110908724958"
"Seltener","1997","(noch) kein Abschluss","Bayern","20","","",""
"Seltener","1997","(noch) kein Abschluss","Saarland","","","",""
"Seltener","1997","(noch) kein Abschluss","Berlin","6","","",""
"Seltener","1997","(noch) kein Abschluss","Brandenburg","5","","",""
"Seltener","1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","8","","",""
"Seltener","1997","(noch) kein Abschluss","Sachsen","7","","",""
"Seltener","1997","(noch) kein Abschluss","Sachsen-Anhalt","5","","",""
"Seltener","1997","(noch) kein Abschluss","Thueringen","6","","",""
"Seltener","1997","Hauptschule","Schleswig-Holstein","54","0.443118892670151","0.356724092165327","0.529513693174975"
"Seltener","1997","Hauptschule","Hamburg","26","","",""
"Seltener","1997","Hauptschule","Niedersachsen","188","0.364466484723729","0.321500714647367","0.407432254800091"
"Seltener","1997","Hauptschule","Bremen","14","","",""
"Seltener","1997","Hauptschule","Nordrhein-Westfalen","437","0.371475310132296","0.343870420965974","0.399080199298617"
"Seltener","1997","Hauptschule","Hessen","138","0.352147521942523","0.30568685340766","0.398608190477385"
"Seltener","1997","Hauptschule","Rheinland-Pfalz,Saarland","138","0.314645426629698","0.271006723865284","0.358284129394113"
"Seltener","1997","Hauptschule","Baden-Wuerttemberg","307","0.333669025557344","0.302725584238475","0.364612466876212"
"Seltener","1997","Hauptschule","Bayern","295","0.335494914593515","0.303507621681121","0.36748220750591"
"Seltener","1997","Hauptschule","Saarland","","","",""
"Seltener","1997","Hauptschule","Berlin","67","0.494557235557147","0.411140571119773","0.577973899994521"
"Seltener","1997","Hauptschule","Brandenburg","56","0.268807023507488","0.203678024797424","0.333936022217551"
"Seltener","1997","Hauptschule","Mecklenburg-Vorpommern","32","0.272180662839806","0.18580558856573","0.358555737113881"
"Seltener","1997","Hauptschule","Sachsen","106","0.264720688701734","0.218631732300135","0.310809645103333"
"Seltener","1997","Hauptschule","Sachsen-Anhalt","75","0.267887803969023","0.211145697514432","0.324629910423613"
"Seltener","1997","Hauptschule","Thueringen","76","0.275542825819661","0.218297362452325","0.332788289186997"
"Seltener","1997","Realschule","Schleswig-Holstein","37","0.480417326442008","0.368091931043707","0.592742721840309"
"Seltener","1997","Realschule","Hamburg","11","","",""
"Seltener","1997","Realschule","Niedersachsen","122","0.490515686541118","0.428793730712357","0.552237642369879"
"Seltener","1997","Realschule","Bremen","8","","",""
"Seltener","1997","Realschule","Nordrhein-Westfalen","231","0.44025715431993","0.395425462913188","0.485088845726672"
"Seltener","1997","Realschule","Hessen","60","0.341947045150139","0.264469349683381","0.419424740616897"
"Seltener","1997","Realschule","Rheinland-Pfalz,Saarland","49","0.415104462114291","0.323439269232633","0.506769654995948"
"Seltener","1997","Realschule","Baden-Wuerttemberg","105","0.419349852303125","0.359938331202328","0.478761373403923"
"Seltener","1997","Realschule","Bayern","138","0.420808117503418","0.367941810312563","0.473674424694274"
"Seltener","1997","Realschule","Saarland","","","",""
"Seltener","1997","Realschule","Berlin","70","0.446758869983655","0.367198593583069","0.52631914638424"
"Seltener","1997","Realschule","Brandenburg","127","0.589290651807988","0.521945981620817","0.656635321995159"
"Seltener","1997","Realschule","Mecklenburg-Vorpommern","84","0.598230880826488","0.520800673721973","0.675661087931004"
"Seltener","1997","Realschule","Sachsen","191","0.504708993671999","0.454570976769162","0.554847010574835"
"Seltener","1997","Realschule","Sachsen-Anhalt","108","0.443811158483994","0.37815930448028","0.509463012487708"
"Seltener","1997","Realschule","Thueringen","129","0.514426053622624","0.452472352998752","0.576379754246495"
"Seltener","1997","(Fach-)Abitur","Schleswig-Holstein","8","","",""
"Seltener","1997","(Fach-)Abitur","Hamburg","3","","",""
"Seltener","1997","(Fach-)Abitur","Niedersachsen","37","0.416443768429814","0.315710316455996","0.517177220403632"
"Seltener","1997","(Fach-)Abitur","Bremen","3","","",""
"Seltener","1997","(Fach-)Abitur","Nordrhein-Westfalen","98","0.350415854754479","0.294027252938511","0.406804456570448"
"Seltener","1997","(Fach-)Abitur","Hessen","21","","",""
"Seltener","1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","23","","",""
"Seltener","1997","(Fach-)Abitur","Baden-Wuerttemberg","62","0.422023642007128","0.345971051550781","0.498076232463475"
"Seltener","1997","(Fach-)Abitur","Bayern","48","0.378406322495086","0.293043309690677","0.463769335299495"
"Seltener","1997","(Fach-)Abitur","Saarland","","","",""
"Seltener","1997","(Fach-)Abitur","Berlin","12","","",""
"Seltener","1997","(Fach-)Abitur","Brandenburg","8","","",""
"Seltener","1997","(Fach-)Abitur","Mecklenburg-Vorpommern","6","","",""
"Seltener","1997","(Fach-)Abitur","Sachsen","23","","",""
"Seltener","1997","(Fach-)Abitur","Sachsen-Anhalt","11","","",""
"Seltener","1997","(Fach-)Abitur","Thueringen","5","","",""
"Seltener","1997","AkademikerIn","Schleswig-Holstein","10","","",""
"Seltener","1997","AkademikerIn","Hamburg","6","","",""
"Seltener","1997","AkademikerIn","Niedersachsen","58","0.508220575175927","0.413049175296964","0.603391975054889"
"Seltener","1997","AkademikerIn","Bremen","2","","",""
"Seltener","1997","AkademikerIn","Nordrhein-Westfalen","136","0.483285330392998","0.424330315679725","0.542240345106272"
"Seltener","1997","AkademikerIn","Hessen","49","0.410414098091003","0.31495162402752","0.505876572154487"
"Seltener","1997","AkademikerIn","Rheinland-Pfalz,Saarland","24","","",""
"Seltener","1997","AkademikerIn","Baden-Wuerttemberg","61","0.50107607856519","0.412714282707036","0.589437874423343"
"Seltener","1997","AkademikerIn","Bayern","77","0.423885319079181","0.350033273945474","0.497737364212888"
"Seltener","1997","AkademikerIn","Saarland","","","",""
"Seltener","1997","AkademikerIn","Berlin","57","0.353420872384075","0.273664482895728","0.433177261872421"
"Seltener","1997","AkademikerIn","Brandenburg","84","0.519644697746204","0.440219036049751","0.599070359442657"
"Seltener","1997","AkademikerIn","Mecklenburg-Vorpommern","40","0.436860466552065","0.33381415086026","0.53990678224387"
"Seltener","1997","AkademikerIn","Sachsen","144","0.550864742317279","0.488195929032638","0.61353355560192"
"Seltener","1997","AkademikerIn","Sachsen-Anhalt","78","0.494209283161853","0.411391242863773","0.577027323459932"
"Seltener","1997","AkademikerIn","Thueringen","62","0.483326686996096","0.393916733129331","0.57273664086286"
"Nie","1997","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Nie","1997","(noch) kein Abschluss","Hamburg","4","","",""
"Nie","1997","(noch) kein Abschluss","Niedersachsen","25","","",""
