"pli0091_h","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","1998","(noch) kein Abschluss","weiblich","97","0.234307186396198","0.195345274979809","0.273269097812587"
"Min 1x pro Monat","1998","Hauptschule","männlich","341","0.10112419600264","0.0903606876293103","0.11188770437597"
"Min 1x pro Monat","1998","Hauptschule","weiblich","252","0.0757704329790886","0.0665247386110368","0.0850161273471404"
"Min 1x pro Monat","1998","Realschule","männlich","357","0.242694102354953","0.221120603723155","0.264267600986751"
"Min 1x pro Monat","1998","Realschule","weiblich","408","0.208914940432173","0.190439790996028","0.227390089868319"
"Min 1x pro Monat","1998","(Fach-)Abitur","männlich","186","0.348509492617328","0.309008906569363","0.388010078665293"
"Min 1x pro Monat","1998","(Fach-)Abitur","weiblich","166","0.27603726034199","0.239749866755456","0.312324653928524"
"Min 1x pro Monat","1998","AkademikerIn","männlich","203","0.197212043958201","0.173459734006845","0.220964353909558"
"Min 1x pro Monat","1998","AkademikerIn","weiblich","187","0.213743120122657","0.186780014697038","0.240706225548276"
"Seltener","1998","(noch) kein Abschluss","männlich","95","0.293957457299091","0.247474624842094","0.340440289756087"
"Seltener","1998","(noch) kein Abschluss","weiblich","77","0.17211017707104","0.137387778954306","0.206832575187774"
"Seltener","1998","Hauptschule","männlich","1064","0.341175057810212","0.324249222133927","0.358100893486496"
"Seltener","1998","Hauptschule","weiblich","980","0.288639225923839","0.272807715473234","0.304470736374444"
"Seltener","1998","Realschule","männlich","732","0.472002759892761","0.446881385507921","0.4971241342776"
"Seltener","1998","Realschule","weiblich","922","0.470684039791464","0.448000342156453","0.493367737426475"
"Seltener","1998","(Fach-)Abitur","männlich","187","0.32829657249034","0.289368388560624","0.367224756420056"
"Seltener","1998","(Fach-)Abitur","weiblich","251","0.460293487214463","0.419834961053588","0.500752013375338"
"Seltener","1998","AkademikerIn","männlich","530","0.479681911050579","0.4498590130241","0.509504809077058"
"Seltener","1998","AkademikerIn","weiblich","436","0.444241339812023","0.411560424412754","0.476922255211293"
"Nie","1998","(noch) kein Abschluss","männlich","147","0.328895142200675","0.280959469247773","0.376830815153577"
"Nie","1998","(noch) kein Abschluss","weiblich","222","0.425419738909374","0.379941427188814","0.470898050629934"
"Nie","1998","Hauptschule","männlich","1480","0.522366592330719","0.504534121929126","0.540199062732312"
"Nie","1998","Hauptschule","weiblich","1858","0.617659299722389","0.600680793523162","0.634637805921616"
"Nie","1998","Realschule","männlich","292","0.210610960516598","0.190092662612591","0.231129258420605"
"Nie","1998","Realschule","weiblich","413","0.263620029217589","0.24359690671023","0.283643151724947"
"Nie","1998","(Fach-)Abitur","männlich","107","0.193678553206353","0.160919068721912","0.226438037690794"
"Nie","1998","(Fach-)Abitur","weiblich","96","0.16860691323399","0.138215233295682","0.198998593172298"
"Nie","1998","AkademikerIn","männlich","305","0.283852721726421","0.256938215611023","0.310767227841819"
"Nie","1998","AkademikerIn","weiblich","234","0.31299961791803","0.282500168382073","0.343499067453988"
"Täglich","1999","(noch) kein Abschluss","männlich","","","",""
"Täglich","1999","(noch) kein Abschluss","weiblich","","","",""
"Täglich","1999","Hauptschule","männlich","","","",""
"Täglich","1999","Hauptschule","weiblich","","","",""
"Täglich","1999","Realschule","männlich","","","",""
"Täglich","1999","Realschule","weiblich","","","",""
"Täglich","1999","(Fach-)Abitur","männlich","","","",""
"Täglich","1999","(Fach-)Abitur","weiblich","","","",""
"Täglich","1999","AkademikerIn","männlich","","","",""
"Täglich","1999","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","männlich","55","0.194819123810025","0.153734766125228","0.235903481494823"
"Min 1x pro Woche","1999","(noch) kein Abschluss","weiblich","57","0.150105402060292","0.116346014551609","0.183864789568975"
"Min 1x pro Woche","1999","Hauptschule","männlich","211","0.0620226275944145","0.0533040489926947","0.0707412061961343"
"Min 1x pro Woche","1999","Hauptschule","weiblich","86","0.0265253648728086","0.0208140923431485","0.0322366374024686"
"Min 1x pro Woche","1999","Realschule","männlich","200","0.123659422403583","0.106994728454153","0.140324116353013"
"Min 1x pro Woche","1999","Realschule","weiblich","151","0.0729785219173528","0.0611707605722556","0.0847862832624499"
"Min 1x pro Woche","1999","(Fach-)Abitur","männlich","93","0.16913395775397","0.137486806772069","0.200781108735871"
"Min 1x pro Woche","1999","(Fach-)Abitur","weiblich","85","0.132751888341361","0.105465446723345","0.160038329959377"
"Min 1x pro Woche","1999","AkademikerIn","männlich","62","0.0539653434797466","0.0404521826281728","0.0674785043313204"
"Min 1x pro Woche","1999","AkademikerIn","weiblich","36","0.0337909433894328","0.0218117359619116","0.0457701508169541"
"Min 1x pro Monat","1999","(noch) kein Abschluss","männlich","78","0.232215122086644","0.188414628051199","0.276015616122089"
"Min 1x pro Monat","1999","(noch) kein Abschluss","weiblich","72","0.205933205187183","0.167711894962671","0.244154515411695"
"Min 1x pro Monat","1999","Hauptschule","männlich","409","0.131397875083819","0.119186093147707","0.143609657019931"
"Min 1x pro Monat","1999","Hauptschule","weiblich","260","0.0755878012635998","0.0661927626116241","0.0849828399155755"
"Min 1x pro Monat","1999","Realschule","männlich","372","0.256646708985946","0.234535486289936","0.278757931681955"
"Min 1x pro Monat","1999","Realschule","weiblich","399","0.191886193979146","0.174009662227052","0.20976272573124"
"Min 1x pro Monat","1999","(Fach-)Abitur","männlich","182","0.344550067279951","0.304431109751498","0.384669024808404"
"Min 1x pro Monat","1999","(Fach-)Abitur","weiblich","183","0.268317999276282","0.232685937077381","0.303950061475182"
"Min 1x pro Monat","1999","AkademikerIn","männlich","240","0.221746130207063","0.196901380865458","0.246590879548668"
"Min 1x pro Monat","1999","AkademikerIn","weiblich","200","0.211535015195285","0.184459625670174","0.238610404720396"
"Seltener","1999","(noch) kein Abschluss","männlich","98","0.273204047755126","0.226980444416635","0.319427651093617"
"Seltener","1999","(noch) kein Abschluss","weiblich","101","0.237963027401504","0.197713885345411","0.278212169457597"
"Seltener","1999","Hauptschule","männlich","1175","0.397204011339459","0.3795165128613","0.414891509817618"
"Seltener","1999","Hauptschule","weiblich","1098","0.334020843698847","0.317257641492086","0.350784045905608"
"Seltener","1999","Realschule","männlich","738","0.469604745870407","0.444340093440389","0.494869398300426"
"Seltener","1999","Realschule","weiblich","974","0.500481728299179","0.477783344254058","0.523180112344301"
"Seltener","1999","(Fach-)Abitur","männlich","189","0.335876476116739","0.296004484044804","0.375748468188674"
"Seltener","1999","(Fach-)Abitur","weiblich","240","0.43302441500548","0.393177634341475","0.472871195669485"
"Seltener","1999","AkademikerIn","männlich","565","0.510760453266509","0.480864296665137","0.540656609867881"
"Seltener","1999","AkademikerIn","weiblich","482","0.511796459107523","0.478657300652236","0.54493561756281"
"Nie","1999","(noch) kein Abschluss","männlich","126","0.299761706348204","0.252236393142781","0.347287019553627"
"Nie","1999","(noch) kein Abschluss","weiblich","200","0.405998365351021","0.35958213937673","0.452414591325313"
"Nie","1999","Hauptschule","männlich","1145","0.409375485982308","0.391601244488402","0.427149727476213"
"Nie","1999","Hauptschule","weiblich","1597","0.563865990164745","0.546240637785402","0.581491342544088"
"Nie","1999","Realschule","männlich","189","0.150089122740064","0.132008700109605","0.168169545370522"
"Nie","1999","Realschule","weiblich","340","0.234653555804322","0.2154152093605","0.253891902248143"
"Nie","1999","(Fach-)Abitur","männlich","75","0.15043949884934","0.120258625446402","0.180620372252278"
"Nie","1999","(Fach-)Abitur","weiblich","86","0.165905697376877","0.135990415723888","0.195820979029867"
"Nie","1999","AkademikerIn","männlich","207","0.213528073046682","0.18901966776912","0.238036478324243"
"Nie","1999","AkademikerIn","weiblich","156","0.242877582307759","0.214448087458777","0.271307077156741"
"Täglich","2000","(noch) kein Abschluss","männlich","","","",""
"Täglich","2000","(noch) kein Abschluss","weiblich","","","",""
"Täglich","2000","Hauptschule","männlich","","","",""
"Täglich","2000","Hauptschule","weiblich","","","",""
"Täglich","2000","Realschule","männlich","","","",""
"Täglich","2000","Realschule","weiblich","","","",""
"Täglich","2000","(Fach-)Abitur","männlich","","","",""
"Täglich","2000","(Fach-)Abitur","weiblich","","","",""
"Täglich","2000","AkademikerIn","männlich","","","",""
"Täglich","2000","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","2000","Hauptschule","männlich","","","",""
"Min 1x pro Woche","2000","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","2000","Realschule","männlich","","","",""
"Min 1x pro Woche","2000","Realschule","weiblich","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","2000","AkademikerIn","männlich","","","",""
"Min 1x pro Woche","2000","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","2000","Hauptschule","männlich","","","",""
"Min 1x pro Monat","2000","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","2000","Realschule","männlich","","","",""
"Min 1x pro Monat","2000","Realschule","weiblich","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","2000","AkademikerIn","männlich","","","",""
"Min 1x pro Monat","2000","AkademikerIn","weiblich","","","",""
"Seltener","2000","(noch) kein Abschluss","männlich","","","",""
"Seltener","2000","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2000","Hauptschule","männlich","","","",""
"Seltener","2000","Hauptschule","weiblich","","","",""
"Seltener","2000","Realschule","männlich","","","",""
"Seltener","2000","Realschule","weiblich","","","",""
"Seltener","2000","(Fach-)Abitur","männlich","","","",""
"Seltener","2000","(Fach-)Abitur","weiblich","","","",""
"Seltener","2000","AkademikerIn","männlich","","","",""
"Seltener","2000","AkademikerIn","weiblich","","","",""
"Nie","2000","(noch) kein Abschluss","männlich","","","",""
"Nie","2000","(noch) kein Abschluss","weiblich","","","",""
"Nie","2000","Hauptschule","männlich","","","",""
"Nie","2000","Hauptschule","weiblich","","","",""
"Nie","2000","Realschule","männlich","","","",""
"Nie","2000","Realschule","weiblich","","","",""
"Nie","2000","(Fach-)Abitur","männlich","","","",""
"Nie","2000","(Fach-)Abitur","weiblich","","","",""
"Nie","2000","AkademikerIn","männlich","","","",""
"Nie","2000","AkademikerIn","weiblich","","","",""
"Täglich","2001","(noch) kein Abschluss","männlich","","","",""
"Täglich","2001","(noch) kein Abschluss","weiblich","","","",""
"Täglich","2001","Hauptschule","männlich","","","",""
"Täglich","2001","Hauptschule","weiblich","","","",""
"Täglich","2001","Realschule","männlich","","","",""
"Täglich","2001","Realschule","weiblich","","","",""
"Täglich","2001","(Fach-)Abitur","männlich","","","",""
"Täglich","2001","(Fach-)Abitur","weiblich","","","",""
"Täglich","2001","AkademikerIn","männlich","","","",""
"Täglich","2001","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","männlich","89","0.196430830480106","0.157641522891294","0.235220138068919"
"Min 1x pro Woche","2001","(noch) kein Abschluss","weiblich","106","0.210151914102744","0.172920662581458","0.247383165624029"
"Min 1x pro Woche","2001","Hauptschule","männlich","277","0.0559012618015193","0.0491913527817308","0.0626111708213078"
"Min 1x pro Woche","2001","Hauptschule","weiblich","138","0.0258104304978077","0.0213254932076555","0.0302953677879598"
"Min 1x pro Woche","2001","Realschule","männlich","303","0.116019187170049","0.103427868282359","0.128610506057739"
"Min 1x pro Woche","2001","Realschule","weiblich","234","0.0730260310488701","0.06410026223513","0.0819517998626102"
"Min 1x pro Woche","2001","(Fach-)Abitur","männlich","172","0.163125418196351","0.140626625143847","0.185624211248856"
"Min 1x pro Woche","2001","(Fach-)Abitur","weiblich","147","0.12314902755042","0.104359859746157","0.141938195354683"
"Min 1x pro Woche","2001","AkademikerIn","männlich","128","0.0718043618311212","0.0604387860787944","0.083169937583448"
"Min 1x pro Woche","2001","AkademikerIn","weiblich","66","0.0466905426211398","0.0361705542323107","0.0572105310099689"
"Min 1x pro Monat","2001","(noch) kein Abschluss","männlich","136","0.327470719765337","0.281652585165573","0.3732888543651"
"Min 1x pro Monat","2001","(noch) kein Abschluss","weiblich","136","0.292441507842212","0.250872481115895","0.334010534568528"
"Min 1x pro Monat","2001","Hauptschule","männlich","544","0.119654677374628","0.110175110642693","0.129134244106564"
"Min 1x pro Monat","2001","Hauptschule","weiblich","366","0.0679532363953664","0.060835187984891","0.0750712848058419"
"Min 1x pro Monat","2001","Realschule","männlich","612","0.258090452248845","0.240885782369407","0.275295122128284"
"Min 1x pro Monat","2001","Realschule","weiblich","695","0.20562410894236","0.19175900721996","0.21948921066476"
"Min 1x pro Monat","2001","(Fach-)Abitur","männlich","290","0.278790261070737","0.251485536257991","0.306094985883483"
"Min 1x pro Monat","2001","(Fach-)Abitur","weiblich","358","0.274539703466005","0.249022177675627","0.300057229256384"
"Min 1x pro Monat","2001","AkademikerIn","männlich","416","0.211222831882777","0.193253006294469","0.229192657471086"
"Min 1x pro Monat","2001","AkademikerIn","weiblich","358","0.224457598745065","0.203653266593241","0.24526193089689"
"Seltener","2001","(noch) kein Abschluss","männlich","84","0.238994993437417","0.197357581558742","0.280632405316093"
"Seltener","2001","(noch) kein Abschluss","weiblich","70","0.156235503279109","0.123056016481702","0.189414990076516"
"Seltener","2001","Hauptschule","männlich","1597","0.350592399362138","0.336655792490775","0.3645290062335"
"Seltener","2001","Hauptschule","weiblich","1550","0.303126750960994","0.29012726910421","0.316126232817778"
"Seltener","2001","Realschule","männlich","1132","0.439776921674312","0.420261335077832","0.459292508270792"
"Seltener","2001","Realschule","weiblich","1635","0.473059129787803","0.455930931878352","0.490187327697254"
"Seltener","2001","(Fach-)Abitur","männlich","395","0.379565325534885","0.350015187784109","0.409115463285661"
"Seltener","2001","(Fach-)Abitur","weiblich","438","0.363259152760145","0.335760032769106","0.390758272751183"
"Seltener","2001","AkademikerIn","männlich","973","0.477540325887785","0.455550201839004","0.499530449936567"
"Seltener","2001","AkademikerIn","weiblich","805","0.4969985230289","0.472067159669466","0.521929886388334"
"Nie","2001","(noch) kein Abschluss","männlich","94","0.237103456317139","0.195579633041086","0.278627279593193"
"Nie","2001","(noch) kein Abschluss","weiblich","148","0.341171074775936","0.297845772034977","0.384496377516895"
"Nie","2001","Hauptschule","männlich","2085","0.473851661461715","0.459267803594888","0.488435519328542"
"Nie","2001","Hauptschule","weiblich","2748","0.603109582145832","0.589271674290987","0.616947490000677"
"Nie","2001","Realschule","männlich","438","0.186113438906794","0.170811174559506","0.201415703254081"
"Nie","2001","Realschule","weiblich","700","0.248290730220967","0.233469705837868","0.263111754604066"
"Nie","2001","(Fach-)Abitur","männlich","179","0.178518995198026","0.155200034363525","0.201837956032527"
"Nie","2001","(Fach-)Abitur","weiblich","232","0.23905211622343","0.214665423234861","0.263438809211999"
"Nie","2001","AkademikerIn","männlich","465","0.239432480398316","0.220645512831728","0.258219447964904"
"Nie","2001","AkademikerIn","weiblich","316","0.231853335604895","0.210810096116768","0.252896575093022"
"Täglich","2002","(noch) kein Abschluss","männlich","","","",""
"Täglich","2002","(noch) kein Abschluss","weiblich","","","",""
"Täglich","2002","Hauptschule","männlich","","","",""
"Täglich","2002","Hauptschule","weiblich","","","",""
"Täglich","2002","Realschule","männlich","","","",""
"Täglich","2002","Realschule","weiblich","","","",""
"Täglich","2002","(Fach-)Abitur","männlich","","","",""
"Täglich","2002","(Fach-)Abitur","weiblich","","","",""
"Täglich","2002","AkademikerIn","männlich","","","",""
"Täglich","2002","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","2002","Hauptschule","männlich","","","",""
"Min 1x pro Woche","2002","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","2002","Realschule","männlich","","","",""
"Min 1x pro Woche","2002","Realschule","weiblich","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","2002","AkademikerIn","männlich","","","",""
"Min 1x pro Woche","2002","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","2002","Hauptschule","männlich","","","",""
"Min 1x pro Monat","2002","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","2002","Realschule","männlich","","","",""
"Min 1x pro Monat","2002","Realschule","weiblich","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","2002","AkademikerIn","männlich","","","",""
"Min 1x pro Monat","2002","AkademikerIn","weiblich","","","",""
"Seltener","2002","(noch) kein Abschluss","männlich","","","",""
"Seltener","2002","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2002","Hauptschule","männlich","","","",""
"Seltener","2002","Hauptschule","weiblich","","","",""
"Seltener","2002","Realschule","männlich","","","",""
"Seltener","2002","Realschule","weiblich","","","",""
"Seltener","2002","(Fach-)Abitur","männlich","","","",""
"Seltener","2002","(Fach-)Abitur","weiblich","","","",""
"Seltener","2002","AkademikerIn","männlich","","","",""
"Seltener","2002","AkademikerIn","weiblich","","","",""
"Nie","2002","(noch) kein Abschluss","männlich","","","",""
"Nie","2002","(noch) kein Abschluss","weiblich","","","",""
"Nie","2002","Hauptschule","männlich","","","",""
"Nie","2002","Hauptschule","weiblich","","","",""
"Nie","2002","Realschule","männlich","","","",""
"Nie","2002","Realschule","weiblich","","","",""
"Nie","2002","(Fach-)Abitur","männlich","","","",""
"Nie","2002","(Fach-)Abitur","weiblich","","","",""
"Nie","2002","AkademikerIn","männlich","","","",""
"Nie","2002","AkademikerIn","weiblich","","","",""
"Täglich","2003","(noch) kein Abschluss","männlich","","","",""
"Täglich","2003","(noch) kein Abschluss","weiblich","","","",""
"Täglich","2003","Hauptschule","männlich","1","","",""
"Täglich","2003","Hauptschule","weiblich","3","","",""
"Täglich","2003","Realschule","männlich","1","","",""
"Täglich","2003","Realschule","weiblich","1","","",""
"Täglich","2003","(Fach-)Abitur","männlich","","","",""
"Täglich","2003","(Fach-)Abitur","weiblich","","","",""
"Täglich","2003","AkademikerIn","männlich","","","",""
"Täglich","2003","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","männlich","76","0.142636263898045","0.109071963756912","0.176200564039178"
"Min 1x pro Woche","2003","(noch) kein Abschluss","weiblich","88","0.141505868658232","0.110062216530102","0.172949520786361"
"Min 1x pro Woche","2003","Hauptschule","männlich","117","0.0285298254082505","0.0234151841309952","0.0336444666855058"
"Min 1x pro Woche","2003","Hauptschule","weiblich","65","0.0162373912803094","0.0124828486363874","0.0199919339242314"
"Min 1x pro Woche","2003","Realschule","männlich","164","0.068649744196511","0.0586637372035755","0.0786357511894465"
"Min 1x pro Woche","2003","Realschule","weiblich","147","0.041268658152627","0.0344759191161103","0.0480613971891436"
"Min 1x pro Woche","2003","(Fach-)Abitur","männlich","132","0.102766203731577","0.0848866703853464","0.120645737077808"
"Min 1x pro Woche","2003","(Fach-)Abitur","weiblich","125","0.0749952922804822","0.0606668256257151","0.0893237589352493"
"Min 1x pro Woche","2003","AkademikerIn","männlich","66","0.0300483908983185","0.0232897078653","0.036807073931337"
"Min 1x pro Woche","2003","AkademikerIn","weiblich","58","0.0361590909096944","0.0277381906127329","0.0445799912066559"
"Min 1x pro Monat","2003","(noch) kein Abschluss","männlich","150","0.340383788009796","0.294904866457718","0.385862709561875"
"Min 1x pro Monat","2003","(noch) kein Abschluss","weiblich","158","0.283099329104674","0.242457241729134","0.323741416480213"
"Min 1x pro Monat","2003","Hauptschule","männlich","382","0.0861597819758284","0.0775391656656735","0.0947803982859834"
"Min 1x pro Monat","2003","Hauptschule","weiblich","324","0.0686303288016059","0.0611197597554734","0.0761408978477384"
"Min 1x pro Monat","2003","Realschule","männlich","514","0.219010692642934","0.202677499849715","0.235343885436153"
"Min 1x pro Monat","2003","Realschule","weiblich","652","0.200678602176073","0.187001391177493","0.214355813174653"
"Min 1x pro Monat","2003","(Fach-)Abitur","männlich","315","0.274057858956947","0.247794495427589","0.300321222486304"
"Min 1x pro Monat","2003","(Fach-)Abitur","weiblich","377","0.252584423485163","0.228947274127348","0.276221572842978"
"Min 1x pro Monat","2003","AkademikerIn","männlich","487","0.215750122924283","0.199465444348418","0.232034801500148"
"Min 1x pro Monat","2003","AkademikerIn","weiblich","445","0.236669968003443","0.217497640160078","0.255842295846807"
"Seltener","2003","(noch) kein Abschluss","männlich","103","0.253326195833281","0.211583011873532","0.295069379793031"
"Seltener","2003","(noch) kein Abschluss","weiblich","86","0.181283749492438","0.146528273991601","0.216039224993274"
"Seltener","2003","Hauptschule","männlich","1372","0.326340212344226","0.311935436837915","0.340744987850538"
"Seltener","2003","Hauptschule","weiblich","1294","0.274822267808555","0.261560483906173","0.288084051710938"
"Seltener","2003","Realschule","männlich","1200","0.469955670857729","0.450245044354585","0.489666297360873"
"Seltener","2003","Realschule","weiblich","1649","0.471193169071417","0.454146704712096","0.488239633430738"
"Seltener","2003","(Fach-)Abitur","männlich","445","0.407202337835877","0.378273127221845","0.436131548449908"
"Seltener","2003","(Fach-)Abitur","weiblich","541","0.416286895094535","0.389470102302068","0.443103687887003"
"Seltener","2003","AkademikerIn","männlich","1274","0.486202391978785","0.466415343400257","0.505989440557312"
"Seltener","2003","AkademikerIn","weiblich","958","0.461264517020903","0.438778635907429","0.483750398134377"
"Nie","2003","(noch) kein Abschluss","männlich","88","0.263653752258878","0.221363713729286","0.305943790788469"
"Nie","2003","(noch) kein Abschluss","weiblich","140","0.394111052744657","0.350026857811469","0.438195247677845"
"Nie","2003","Hauptschule","männlich","2198","0.558938214101975","0.543684257597327","0.574192170606622"
"Nie","2003","Hauptschule","weiblich","2667","0.639592903307956","0.625330187045269","0.653855619570643"
"Nie","2003","Realschule","männlich","584","0.242285968074342","0.225364708740876","0.259207227407809"
"Nie","2003","Realschule","weiblich","845","0.285850683794303","0.270421234567155","0.301280133021452"
"Nie","2003","(Fach-)Abitur","männlich","216","0.2159735994756","0.191744130976632","0.240203067974567"
"Nie","2003","(Fach-)Abitur","weiblich","255","0.256133389139819","0.232387339269432","0.279879439010207"
"Nie","2003","AkademikerIn","männlich","624","0.267999094198614","0.25046437127565","0.285533817121578"
"Nie","2003","AkademikerIn","weiblich","427","0.26590642406596","0.245977345345549","0.285835502786371"
"Täglich","2004","(noch) kein Abschluss","männlich","","","",""
"Täglich","2004","(noch) kein Abschluss","weiblich","","","",""
"Täglich","2004","Hauptschule","männlich","","","",""
"Täglich","2004","Hauptschule","weiblich","","","",""
"Täglich","2004","Realschule","männlich","","","",""
"Täglich","2004","Realschule","weiblich","","","",""
"Täglich","2004","(Fach-)Abitur","männlich","","","",""
"Täglich","2004","(Fach-)Abitur","weiblich","","","",""
"Täglich","2004","AkademikerIn","männlich","","","",""
"Täglich","2004","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","2004","Hauptschule","männlich","","","",""
"Min 1x pro Woche","2004","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","2004","Realschule","männlich","","","",""
"Min 1x pro Woche","2004","Realschule","weiblich","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","2004","AkademikerIn","männlich","","","",""
"Min 1x pro Woche","2004","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","2004","Hauptschule","männlich","","","",""
"Min 1x pro Monat","2004","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","2004","Realschule","männlich","","","",""
"Min 1x pro Monat","2004","Realschule","weiblich","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","2004","AkademikerIn","männlich","","","",""
"Min 1x pro Monat","2004","AkademikerIn","weiblich","","","",""
"Seltener","2004","(noch) kein Abschluss","männlich","","","",""
"Seltener","2004","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2004","Hauptschule","männlich","","","",""
"Seltener","2004","Hauptschule","weiblich","","","",""
"Seltener","2004","Realschule","männlich","","","",""
"Seltener","2004","Realschule","weiblich","","","",""
"Seltener","2004","(Fach-)Abitur","männlich","","","",""
"Seltener","2004","(Fach-)Abitur","weiblich","","","",""
"Seltener","2004","AkademikerIn","männlich","","","",""
"Seltener","2004","AkademikerIn","weiblich","","","",""
"Nie","2004","(noch) kein Abschluss","männlich","","","",""
"Nie","2004","(noch) kein Abschluss","weiblich","","","",""
"Nie","2004","Hauptschule","männlich","","","",""
"Nie","2004","Hauptschule","weiblich","","","",""
"Nie","2004","Realschule","männlich","","","",""
"Nie","2004","Realschule","weiblich","","","",""
"Nie","2004","(Fach-)Abitur","männlich","","","",""
"Nie","2004","(Fach-)Abitur","weiblich","","","",""
"Nie","2004","AkademikerIn","männlich","","","",""
"Nie","2004","AkademikerIn","weiblich","","","",""
"Täglich","2005","(noch) kein Abschluss","männlich","","","",""
"Täglich","2005","(noch) kein Abschluss","weiblich","","","",""
"Täglich","2005","Hauptschule","männlich","","","",""
"Täglich","2005","Hauptschule","weiblich","","","",""
"Täglich","2005","Realschule","männlich","","","",""
"Täglich","2005","Realschule","weiblich","","","",""
"Täglich","2005","(Fach-)Abitur","männlich","","","",""
"Täglich","2005","(Fach-)Abitur","weiblich","","","",""
"Täglich","2005","AkademikerIn","männlich","","","",""
"Täglich","2005","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","männlich","106","0.201586075768043","0.1630341797242","0.240137971811886"
"Min 1x pro Woche","2005","(noch) kein Abschluss","weiblich","109","0.154671961879172","0.122424691442058","0.186919232316285"
"Min 1x pro Woche","2005","Hauptschule","männlich","197","0.0540046346951626","0.0466659381912997","0.0613433311990255"
"Min 1x pro Woche","2005","Hauptschule","weiblich","81","0.0236805272482571","0.0188980153922029","0.0284630391043112"
"Min 1x pro Woche","2005","Realschule","männlich","179","0.0723486816667512","0.0617172159671332","0.0829801473663691"
"Min 1x pro Woche","2005","Realschule","weiblich","149","0.0469259337211581","0.0394597003342429","0.0543921671080733"
"Min 1x pro Woche","2005","(Fach-)Abitur","männlich","145","0.140012012088489","0.118748298438744","0.161275725738234"
"Min 1x pro Woche","2005","(Fach-)Abitur","weiblich","118","0.0879022283356133","0.0723048402609858","0.103499616410241"
"Min 1x pro Woche","2005","AkademikerIn","männlich","111","0.0594878818811339","0.0498169231609095","0.0691588406013582"
"Min 1x pro Woche","2005","AkademikerIn","weiblich","85","0.0439093464939901","0.0345626042609532","0.053256088727027"
"Min 1x pro Monat","2005","(noch) kein Abschluss","männlich","142","0.337923496730686","0.292470271118105","0.383376722343268"
"Min 1x pro Monat","2005","(noch) kein Abschluss","weiblich","167","0.322382800353643","0.280700405065127","0.36406519564216"
