"party","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"CDU/CSU","2006","66 und älter","AkademikerIn","246","0.301136729760357","0.269167084137826","0.333106375382889"
"SPD","2006","16-34 J.","(noch) kein Abschluss","56","0.131437098524988","0.0994270873283194","0.163447109721657"
"SPD","2006","16-34 J.","Hauptschule","87","0.0989139218847445","0.0803450586481823","0.117482785121307"
"SPD","2006","16-34 J.","Realschule","170","0.119604679335041","0.103491645736837","0.135717712933246"
"SPD","2006","16-34 J.","(Fach-)Abitur","222","0.196466264755919","0.173757658419169","0.219174871092669"
"SPD","2006","16-34 J.","AkademikerIn","92","0.162781886122595","0.132422270458406","0.193141501786785"
"SPD","2006","35-65 J.","(noch) kein Abschluss","","","",""
"SPD","2006","35-65 J.","Hauptschule","796","0.186474241777597","0.174780959130575","0.19816752442462"
"SPD","2006","35-65 J.","Realschule","591","0.160383853085353","0.148457788609997","0.172309917560709"
"SPD","2006","35-65 J.","(Fach-)Abitur","230","0.207708699009275","0.183424684432126","0.231992713586425"
"SPD","2006","35-65 J.","AkademikerIn","568","0.175703916668696","0.162491282855727","0.188916550481664"
"SPD","2006","66 und älter","(noch) kein Abschluss","","","",""
"SPD","2006","66 und älter","Hauptschule","601","0.224593303913716","0.209122233582827","0.240064374244604"
"SPD","2006","66 und älter","Realschule","93","0.178924929648348","0.146044332199752","0.211805527096945"
"SPD","2006","66 und älter","(Fach-)Abitur","40","0.250875284897367","0.188236232135233","0.313514337659502"
"SPD","2006","66 und älter","AkademikerIn","161","0.207173788204949","0.178930435282315","0.235417141127584"
"FDP","2006","16-34 J.","(noch) kein Abschluss","","","",""
"FDP","2006","16-34 J.","Hauptschule","","","",""
"FDP","2006","16-34 J.","Realschule","31","0.0169322046275618","0.0105258223050812","0.0233385869500425"
"FDP","2006","16-34 J.","(Fach-)Abitur","38","0.0394545717020969","0.0283282387622707","0.0505809046419232"
"FDP","2006","16-34 J.","AkademikerIn","32","0.0749913861374821","0.0533316828882357","0.0966510893867286"
"FDP","2006","35-65 J.","(noch) kein Abschluss","","","",""
"FDP","2006","35-65 J.","Hauptschule","44","0.0107798040006486","0.00767957847437237","0.0138800295269249"
"FDP","2006","35-65 J.","Realschule","63","0.0147545196813644","0.010836097699267","0.0186729416634617"
"FDP","2006","35-65 J.","(Fach-)Abitur","42","0.0304562885287429","0.0201696640864234","0.0407429129710625"
"FDP","2006","35-65 J.","AkademikerIn","146","0.0421153041530238","0.0351420796537648","0.0490885286522827"
"FDP","2006","66 und älter","(noch) kein Abschluss","","","",""
"FDP","2006","66 und älter","Hauptschule","","","",""
"FDP","2006","66 und älter","Realschule","","","",""
"FDP","2006","66 und älter","(Fach-)Abitur","","","",""
"FDP","2006","66 und älter","AkademikerIn","35","0.0340332038658028","0.0213977057863323","0.0466687019452734"
"Grüne","2006","16-34 J.","(noch) kein Abschluss","35","0.0670458630409088","0.0433516468516922","0.0907400792301253"
"Grüne","2006","16-34 J.","Hauptschule","","","",""
"Grüne","2006","16-34 J.","Realschule","42","0.0250463840924035","0.0172869712430127","0.0328057969417943"
"Grüne","2006","16-34 J.","(Fach-)Abitur","90","0.0800249109383963","0.0645172940347319","0.0955325278420606"
"Grüne","2006","16-34 J.","AkademikerIn","69","0.14818428870052","0.118966467561572","0.177402109839469"
"Grüne","2006","35-65 J.","(noch) kein Abschluss","","","",""
"Grüne","2006","35-65 J.","Hauptschule","54","0.0135294827917907","0.0100611239763361","0.0169978416072454"
"Grüne","2006","35-65 J.","Realschule","134","0.041716884481074","0.0352188906909951","0.048214878271153"
"Grüne","2006","35-65 J.","(Fach-)Abitur","90","0.0856075305448981","0.0688591429279701","0.102355918161826"
"Grüne","2006","35-65 J.","AkademikerIn","382","0.129227416725215","0.117581149147363","0.140873684303067"
"Grüne","2006","66 und älter","(noch) kein Abschluss","","","",""
"Grüne","2006","66 und älter","Hauptschule","","","",""
"Grüne","2006","66 und älter","Realschule","","","",""
"Grüne","2006","66 und älter","(Fach-)Abitur","","","",""
"Grüne","2006","66 und älter","AkademikerIn","","","",""
"PDS/Linke","2006","16-34 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","2006","16-34 J.","Hauptschule","","","",""
"PDS/Linke","2006","16-34 J.","Realschule","41","0.0223337830689998","0.0149964063850087","0.0296711597529908"
"PDS/Linke","2006","16-34 J.","(Fach-)Abitur","","","",""
"PDS/Linke","2006","16-34 J.","AkademikerIn","","","",""
"PDS/Linke","2006","35-65 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","2006","35-65 J.","Hauptschule","82","0.0207161334782395","0.0164400121566297","0.0249922547998493"
"PDS/Linke","2006","35-65 J.","Realschule","116","0.032060957955183","0.0263357839388187","0.0377861319715473"
"PDS/Linke","2006","35-65 J.","(Fach-)Abitur","","","",""
"PDS/Linke","2006","35-65 J.","AkademikerIn","149","0.0445650202922414","0.0374010350547112","0.0517290055297716"
"PDS/Linke","2006","66 und älter","(noch) kein Abschluss","","","",""
"PDS/Linke","2006","66 und älter","Hauptschule","68","0.0209586969274853","0.0156481429108152","0.0262692509441554"
"PDS/Linke","2006","66 und älter","Realschule","","","",""
"PDS/Linke","2006","66 und älter","(Fach-)Abitur","","","",""
"PDS/Linke","2006","66 und älter","AkademikerIn","77","0.0899726105702987","0.0700318259837401","0.109913395156857"
"Rechtsextrem","2006","16-34 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","2006","16-34 J.","Hauptschule","","","",""
"Rechtsextrem","2006","16-34 J.","Realschule","30","0.0197833609591705","0.0128686276126786","0.0266980943056624"
"Rechtsextrem","2006","16-34 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","2006","16-34 J.","AkademikerIn","","","",""
"Rechtsextrem","2006","35-65 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","2006","35-65 J.","Hauptschule","30","0.00845857477565797","0.00570912749719427","0.0112080220541217"
"Rechtsextrem","2006","35-65 J.","Realschule","","","",""
"Rechtsextrem","2006","35-65 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","2006","35-65 J.","AkademikerIn","","","",""
"Rechtsextrem","2006","66 und älter","(noch) kein Abschluss","","","",""
"Rechtsextrem","2006","66 und älter","Hauptschule","","","",""
"Rechtsextrem","2006","66 und älter","Realschule","","","",""
"Rechtsextrem","2006","66 und älter","(Fach-)Abitur","","","",""
"Rechtsextrem","2006","66 und älter","AkademikerIn","","","",""
"AfD","2006","16-34 J.","(noch) kein Abschluss","","","",""
"AfD","2006","16-34 J.","Hauptschule","","","",""
"AfD","2006","16-34 J.","Realschule","","","",""
"AfD","2006","16-34 J.","(Fach-)Abitur","","","",""
"AfD","2006","16-34 J.","AkademikerIn","","","",""
"AfD","2006","35-65 J.","(noch) kein Abschluss","","","",""
"AfD","2006","35-65 J.","Hauptschule","","","",""
"AfD","2006","35-65 J.","Realschule","","","",""
"AfD","2006","35-65 J.","(Fach-)Abitur","","","",""
"AfD","2006","35-65 J.","AkademikerIn","","","",""
"AfD","2006","66 und älter","(noch) kein Abschluss","","","",""
"AfD","2006","66 und älter","Hauptschule","","","",""
"AfD","2006","66 und älter","Realschule","","","",""
"AfD","2006","66 und älter","(Fach-)Abitur","","","",""
"AfD","2006","66 und älter","AkademikerIn","","","",""
"Sonstige","2006","16-34 J.","(noch) kein Abschluss","","","",""
"Sonstige","2006","16-34 J.","Hauptschule","","","",""
"Sonstige","2006","16-34 J.","Realschule","","","",""
"Sonstige","2006","16-34 J.","(Fach-)Abitur","","","",""
"Sonstige","2006","16-34 J.","AkademikerIn","","","",""
"Sonstige","2006","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstige","2006","35-65 J.","Hauptschule","","","",""
"Sonstige","2006","35-65 J.","Realschule","","","",""
"Sonstige","2006","35-65 J.","(Fach-)Abitur","","","",""
"Sonstige","2006","35-65 J.","AkademikerIn","","","",""
"Sonstige","2006","66 und älter","(noch) kein Abschluss","","","",""
"Sonstige","2006","66 und älter","Hauptschule","","","",""
"Sonstige","2006","66 und älter","Realschule","","","",""
"Sonstige","2006","66 und älter","(Fach-)Abitur","","","",""
"Sonstige","2006","66 und älter","AkademikerIn","","","",""
"keine PN","2007","16-34 J.","(noch) kein Abschluss","254","0.691287744459452","0.644531586050643","0.738043902868261"
"keine PN","2007","16-34 J.","Hauptschule","701","0.807996638748241","0.781455344159097","0.834537933337385"
"keine PN","2007","16-34 J.","Realschule","1018","0.721401693716938","0.697757251870623","0.745046135563252"
"keine PN","2007","16-34 J.","(Fach-)Abitur","650","0.584085524116882","0.555360723153012","0.612810325080751"
"keine PN","2007","16-34 J.","AkademikerIn","253","0.458427228381093","0.416898451678853","0.499956005083332"
"keine PN","2007","35-65 J.","(noch) kein Abschluss","101","0.861332366787716","0.797891574145539","0.924773159429893"
"keine PN","2007","35-65 J.","Hauptschule","2419","0.652027605795084","0.636840849197692","0.667214362392476"
"keine PN","2007","35-65 J.","Realschule","2121","0.609138202482762","0.592863264848434","0.62541314011709"
"keine PN","2007","35-65 J.","(Fach-)Abitur","532","0.534485494670469","0.503919055763001","0.565051933577938"
"keine PN","2007","35-65 J.","AkademikerIn","1236","0.435180695754837","0.417454504543866","0.452906886965808"
"keine PN","2007","66 und älter","(noch) kein Abschluss","51","0.798456248757193","0.700934463375126","0.895978034139261"
"keine PN","2007","66 und älter","Hauptschule","1406","0.510042941314073","0.491148455831479","0.528937426796668"
"keine PN","2007","66 und älter","Realschule","209","0.380358533788175","0.339674758524753","0.421042309051597"
"keine PN","2007","66 und älter","(Fach-)Abitur","73","0.386899644176627","0.318187360017241","0.455611928336012"
"keine PN","2007","66 und älter","AkademikerIn","265","0.363842949471631","0.3307316047954","0.396954294147862"
"CDU/CSU","2007","16-34 J.","(noch) kein Abschluss","32","0.074663971371872","0.0480605351121447","0.101267407631599"
"CDU/CSU","2007","16-34 J.","Hauptschule","57","0.077786958828563","0.0597388402590827","0.0958350773980433"
"CDU/CSU","2007","16-34 J.","Realschule","140","0.110098662844761","0.0935899503715178","0.126607375318004"
"CDU/CSU","2007","16-34 J.","(Fach-)Abitur","143","0.109897042041565","0.0916694242974803","0.128124659785649"
"CDU/CSU","2007","16-34 J.","AkademikerIn","93","0.157020978809145","0.126697938109255","0.187344019509034"
"CDU/CSU","2007","35-65 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","2007","35-65 J.","Hauptschule","567","0.13382783261274","0.122972703846294","0.144682961379186"
"CDU/CSU","2007","35-65 J.","Realschule","545","0.156612792377302","0.144490718594993","0.168734866159612"
"CDU/CSU","2007","35-65 J.","(Fach-)Abitur","160","0.13254501092547","0.11176645117992","0.15332357067102"
"CDU/CSU","2007","35-65 J.","AkademikerIn","632","0.191203552536504","0.17714328938749","0.205263815685519"
"CDU/CSU","2007","66 und älter","(noch) kein Abschluss","","","",""
"CDU/CSU","2007","66 und älter","Hauptschule","616","0.237395711206069","0.221313759783276","0.253477662628861"
"CDU/CSU","2007","66 und älter","Realschule","191","0.347215200172271","0.307318331692819","0.387112068651722"
"CDU/CSU","2007","66 und älter","(Fach-)Abitur","67","0.321656769529705","0.255755992988256","0.387557546071155"
"CDU/CSU","2007","66 und älter","AkademikerIn","250","0.295700367115836","0.264292219256543","0.327108514975129"
"SPD","2007","16-34 J.","(noch) kein Abschluss","41","0.113872050912388","0.081721438798847","0.146022663025928"
"SPD","2007","16-34 J.","Hauptschule","53","0.0661843260907311","0.0494321563569207","0.0829364958245415"
"SPD","2007","16-34 J.","Realschule","114","0.0798061885779267","0.0655136559984725","0.094098721157381"
"SPD","2007","16-34 J.","(Fach-)Abitur","174","0.151126641104101","0.130252493242032","0.172000788966171"
"SPD","2007","16-34 J.","AkademikerIn","100","0.172865965908096","0.141350174344478","0.204381757471713"
"SPD","2007","35-65 J.","(noch) kein Abschluss","","","",""
"SPD","2007","35-65 J.","Hauptschule","616","0.164611105113151","0.152787945320605","0.176434264905698"
"SPD","2007","35-65 J.","Realschule","470","0.137539731052751","0.126052021781571","0.14902744032393"
"SPD","2007","35-65 J.","(Fach-)Abitur","178","0.173742836356419","0.150525021344141","0.196960651368697"
"SPD","2007","35-65 J.","AkademikerIn","495","0.160121577333403","0.147009877612542","0.173233277054265"
"SPD","2007","66 und älter","(noch) kein Abschluss","","","",""
"SPD","2007","66 und älter","Hauptschule","555","0.213635346698926","0.19814356969969","0.229127123698162"
"SPD","2007","66 und älter","Realschule","98","0.194562945597301","0.161388757942197","0.227737133252406"
"SPD","2007","66 und älter","(Fach-)Abitur","37","0.199929969451325","0.143504862924346","0.256355075978304"
"SPD","2007","66 und älter","AkademikerIn","141","0.167246513768214","0.141561817728439","0.192931209807989"
"FDP","2007","16-34 J.","(noch) kein Abschluss","","","",""
"FDP","2007","16-34 J.","Hauptschule","","","",""
"FDP","2007","16-34 J.","Realschule","","","",""
"FDP","2007","16-34 J.","(Fach-)Abitur","38","0.0297522174524826","0.0198503345136451","0.03965410039132"
"FDP","2007","16-34 J.","AkademikerIn","","","",""
"FDP","2007","35-65 J.","(noch) kein Abschluss","","","",""
"FDP","2007","35-65 J.","Hauptschule","43","0.0106812118451683","0.00740374703177385","0.0139586766585627"
"FDP","2007","35-65 J.","Realschule","59","0.0140343941289795","0.0101108592392388","0.0179579290187203"
"FDP","2007","35-65 J.","(Fach-)Abitur","36","0.027801858892189","0.0177273337575096","0.0378763840268683"
"FDP","2007","35-65 J.","AkademikerIn","138","0.0390385574537632","0.0321134627852435","0.0459636521222829"
"FDP","2007","66 und älter","(noch) kein Abschluss","","","",""
"FDP","2007","66 und älter","Hauptschule","","","",""
"FDP","2007","66 und älter","Realschule","","","",""
"FDP","2007","66 und älter","(Fach-)Abitur","","","",""
"FDP","2007","66 und älter","AkademikerIn","42","0.0481790254884308","0.0334408302638784","0.0629172207129833"
"Grüne","2007","16-34 J.","(noch) kein Abschluss","35","0.0721390526483015","0.0459536580655409","0.0983244472310622"
"Grüne","2007","16-34 J.","Hauptschule","","","",""
"Grüne","2007","16-34 J.","Realschule","","","",""
"Grüne","2007","16-34 J.","(Fach-)Abitur","91","0.0959608060555971","0.0787952703346542","0.11312634177654"
"Grüne","2007","16-34 J.","AkademikerIn","65","0.13268486135795","0.104411029151779","0.160958693564122"
"Grüne","2007","35-65 J.","(noch) kein Abschluss","","","",""
"Grüne","2007","35-65 J.","Hauptschule","42","0.0126353355430936","0.00907417276678897","0.0161964983193982"
"Grüne","2007","35-65 J.","Realschule","123","0.0403285670732695","0.0337668502964335","0.0468902838501055"
"Grüne","2007","35-65 J.","(Fach-)Abitur","87","0.0929945094573413","0.0751976288825993","0.110791390032083"
"Grüne","2007","35-65 J.","AkademikerIn","353","0.128339114402712","0.116380547129856","0.140297681675568"
"Grüne","2007","66 und älter","(noch) kein Abschluss","","","",""
"Grüne","2007","66 und älter","Hauptschule","","","",""
"Grüne","2007","66 und älter","Realschule","","","",""
"Grüne","2007","66 und älter","(Fach-)Abitur","","","",""
"Grüne","2007","66 und älter","AkademikerIn","","","",""
"PDS/Linke","2007","16-34 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","2007","16-34 J.","Hauptschule","","","",""
"PDS/Linke","2007","16-34 J.","Realschule","33","0.025032688226438","0.0167932040411748","0.0332721724117011"
"PDS/Linke","2007","16-34 J.","(Fach-)Abitur","","","",""
"PDS/Linke","2007","16-34 J.","AkademikerIn","","","",""
"PDS/Linke","2007","35-65 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","2007","35-65 J.","Hauptschule","55","0.0165569547852555","0.0124885469395322","0.0206253626309788"
"PDS/Linke","2007","35-65 J.","Realschule","95","0.0294349085944564","0.0237973186866075","0.0350724985023053"
"PDS/Linke","2007","35-65 J.","(Fach-)Abitur","","","",""
"PDS/Linke","2007","35-65 J.","AkademikerIn","133","0.0395271170411959","0.0325605956229976","0.0464936384593942"
"PDS/Linke","2007","66 und älter","(noch) kein Abschluss","","","",""
"PDS/Linke","2007","66 und älter","Hauptschule","69","0.0212955229374515","0.0158389164880648","0.0267521293868381"
"PDS/Linke","2007","66 und älter","Realschule","","","",""
"PDS/Linke","2007","66 und älter","(Fach-)Abitur","","","",""
"PDS/Linke","2007","66 und älter","AkademikerIn","81","0.0920903759087756","0.0721897792927916","0.11199097252476"
"Rechtsextrem","2007","16-34 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","2007","16-34 J.","Hauptschule","","","",""
"Rechtsextrem","2007","16-34 J.","Realschule","","","",""
"Rechtsextrem","2007","16-34 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","2007","16-34 J.","AkademikerIn","","","",""
"Rechtsextrem","2007","35-65 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","2007","35-65 J.","Hauptschule","","","",""
"Rechtsextrem","2007","35-65 J.","Realschule","","","",""
"Rechtsextrem","2007","35-65 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","2007","35-65 J.","AkademikerIn","","","",""
"Rechtsextrem","2007","66 und älter","(noch) kein Abschluss","","","",""
"Rechtsextrem","2007","66 und älter","Hauptschule","","","",""
"Rechtsextrem","2007","66 und älter","Realschule","","","",""
"Rechtsextrem","2007","66 und älter","(Fach-)Abitur","","","",""
"Rechtsextrem","2007","66 und älter","AkademikerIn","","","",""
"AfD","2007","16-34 J.","(noch) kein Abschluss","","","",""
"AfD","2007","16-34 J.","Hauptschule","","","",""
"AfD","2007","16-34 J.","Realschule","","","",""
"AfD","2007","16-34 J.","(Fach-)Abitur","","","",""
"AfD","2007","16-34 J.","AkademikerIn","","","",""
"AfD","2007","35-65 J.","(noch) kein Abschluss","","","",""
"AfD","2007","35-65 J.","Hauptschule","","","",""
"AfD","2007","35-65 J.","Realschule","","","",""
"AfD","2007","35-65 J.","(Fach-)Abitur","","","",""
"AfD","2007","35-65 J.","AkademikerIn","","","",""
"AfD","2007","66 und älter","(noch) kein Abschluss","","","",""
"AfD","2007","66 und älter","Hauptschule","","","",""
"AfD","2007","66 und älter","Realschule","","","",""
"AfD","2007","66 und älter","(Fach-)Abitur","","","",""
"AfD","2007","66 und älter","AkademikerIn","","","",""
"Sonstige","2007","16-34 J.","(noch) kein Abschluss","","","",""
"Sonstige","2007","16-34 J.","Hauptschule","","","",""
"Sonstige","2007","16-34 J.","Realschule","","","",""
"Sonstige","2007","16-34 J.","(Fach-)Abitur","","","",""
"Sonstige","2007","16-34 J.","AkademikerIn","","","",""
"Sonstige","2007","35-65 J.","(noch) kein Abschluss","","","",""
"Sonstige","2007","35-65 J.","Hauptschule","","","",""
"Sonstige","2007","35-65 J.","Realschule","","","",""
"Sonstige","2007","35-65 J.","(Fach-)Abitur","","","",""
"Sonstige","2007","35-65 J.","AkademikerIn","","","",""
"Sonstige","2007","66 und älter","(noch) kein Abschluss","","","",""
"Sonstige","2007","66 und älter","Hauptschule","","","",""
"Sonstige","2007","66 und älter","Realschule","","","",""
"Sonstige","2007","66 und älter","(Fach-)Abitur","","","",""
"Sonstige","2007","66 und älter","AkademikerIn","","","",""
"keine PN","2008","16-34 J.","(noch) kein Abschluss","270","0.690832467789519","0.645024289370777","0.73664064620826"
"keine PN","2008","16-34 J.","Hauptschule","594","0.811275204961634","0.782753365900735","0.839797044022532"
"keine PN","2008","16-34 J.","Realschule","946","0.7541188855316","0.730342528509","0.7778952425542"
"keine PN","2008","16-34 J.","(Fach-)Abitur","586","0.571844171307081","0.541052587027687","0.602635755586474"
"keine PN","2008","16-34 J.","AkademikerIn","252","0.445270634207209","0.402594818120185","0.487946450294234"
"keine PN","2008","35-65 J.","(noch) kein Abschluss","87","0.862084593509291","0.794502844852757","0.929666342165824"
"keine PN","2008","35-65 J.","Hauptschule","2232","0.670834408565859","0.655129085162881","0.686539731968837"
"keine PN","2008","35-65 J.","Realschule","2019","0.593400055792261","0.576587457691333","0.610212653893189"
"keine PN","2008","35-65 J.","(Fach-)Abitur","492","0.518327703069218","0.487123864617622","0.549531541520814"
"keine PN","2008","35-65 J.","AkademikerIn","1126","0.411660668622282","0.393343565725613","0.429977771518951"
"keine PN","2008","66 und älter","(noch) kein Abschluss","36","0.62988244929303","0.502277846552311","0.757487052033749"
"keine PN","2008","66 und älter","Hauptschule","1363","0.503972174949747","0.48480895238589","0.523135397513604"
"keine PN","2008","66 und älter","Realschule","187","0.351102998888923","0.311066423449619","0.391139574328227"
"keine PN","2008","66 und älter","(Fach-)Abitur","64","0.385934185988279","0.315013506370947","0.456854865605612"
"keine PN","2008","66 und älter","AkademikerIn","263","0.321985550039207","0.290758099348372","0.353213000730041"
"CDU/CSU","2008","16-34 J.","(noch) kein Abschluss","32","0.0775018180606643","0.05099861176746","0.104005024353869"
"CDU/CSU","2008","16-34 J.","Hauptschule","49","0.0676715708749945","0.0493624903411617","0.0859806514088272"
"CDU/CSU","2008","16-34 J.","Realschule","132","0.100363448004122","0.0837720053144734","0.116954890693771"
"CDU/CSU","2008","16-34 J.","(Fach-)Abitur","131","0.123177121182074","0.10272618391691","0.143628058447238"
"CDU/CSU","2008","16-34 J.","AkademikerIn","93","0.181060270967494","0.147995403781074","0.214125138153914"
"CDU/CSU","2008","35-65 J.","(noch) kein Abschluss","","","",""
"CDU/CSU","2008","35-65 J.","Hauptschule","525","0.136467606213021","0.124994365459034","0.147940846967007"
"CDU/CSU","2008","35-65 J.","Realschule","544","0.168088681000638","0.155289412962987","0.18088794903829"
"CDU/CSU","2008","35-65 J.","(Fach-)Abitur","176","0.151740319074105","0.129335322355018","0.174145315793191"
"CDU/CSU","2008","35-65 J.","AkademikerIn","577","0.198937290141984","0.184079147859497","0.21379543242447"
"CDU/CSU","2008","66 und älter","(noch) kein Abschluss","","","",""
"CDU/CSU","2008","66 und älter","Hauptschule","625","0.245177798445675","0.228689526274562","0.261666070616787"
"CDU/CSU","2008","66 und älter","Realschule","200","0.372121956354479","0.331577445467341","0.412666467241618"
"CDU/CSU","2008","66 und älter","(Fach-)Abitur","64","0.292567365083479","0.226290144253432","0.358844585913527"
"CDU/CSU","2008","66 und älter","AkademikerIn","279","0.319080196046009","0.287927418550041","0.350232973541976"
"SPD","2008","16-34 J.","(noch) kein Abschluss","45","0.142184445325556","0.107567980421358","0.176800910229755"
"SPD","2008","16-34 J.","Hauptschule","45","0.0694867815621487","0.0509518360256558","0.0880217270986415"
"SPD","2008","16-34 J.","Realschule","87","0.067030116753366","0.0532220900343485","0.0808381434723836"
"SPD","2008","16-34 J.","(Fach-)Abitur","144","0.164959245448323","0.141863370382486","0.188055120514159"
"SPD","2008","16-34 J.","AkademikerIn","84","0.168718169684693","0.136560519907591","0.200875819461794"
"SPD","2008","35-65 J.","(noch) kein Abschluss","","","",""
"SPD","2008","35-65 J.","Hauptschule","508","0.142139408570412","0.130468689532842","0.153810127607982"
"SPD","2008","35-65 J.","Realschule","397","0.127372270423579","0.115961122569829","0.138783418277329"
"SPD","2008","35-65 J.","(Fach-)Abitur","175","0.170304425527958","0.146829602363605","0.193779248692311"
"SPD","2008","35-65 J.","AkademikerIn","444","0.162890428458612","0.14914646180105","0.176634395116174"
"SPD","2008","66 und älter","(noch) kein Abschluss","","","",""
"SPD","2008","66 und älter","Hauptschule","501","0.204343594507064","0.188889073812508","0.219798115201621"
"SPD","2008","66 und älter","Realschule","100","0.182632388781415","0.150224601339276","0.215040176223554"
"SPD","2008","66 und älter","(Fach-)Abitur","31","0.212718332630025","0.153100479478965","0.272336185781086"
"SPD","2008","66 und älter","AkademikerIn","152","0.177307929012884","0.151781997491276","0.202833860534492"
"FDP","2008","16-34 J.","(noch) kein Abschluss","","","",""
"FDP","2008","16-34 J.","Hauptschule","","","",""
"FDP","2008","16-34 J.","Realschule","","","",""
"FDP","2008","16-34 J.","(Fach-)Abitur","31","0.0356041996268759","0.0240731053236225","0.0471352939301293"
"FDP","2008","16-34 J.","AkademikerIn","","","",""
"FDP","2008","35-65 J.","(noch) kein Abschluss","","","",""
"FDP","2008","35-65 J.","Hauptschule","41","0.00944993150810721","0.0062163445117822","0.0126835185044322"
"FDP","2008","35-65 J.","Realschule","54","0.0134840267720389","0.00953637126802188","0.0174316822760558"
"FDP","2008","35-65 J.","(Fach-)Abitur","32","0.0282941306873102","0.0179392388611786","0.0386490225134417"
"FDP","2008","35-65 J.","AkademikerIn","135","0.0441045934306675","0.0364623607733958","0.0517468260879392"
"FDP","2008","66 und älter","(noch) kein Abschluss","","","",""
"FDP","2008","66 und älter","Hauptschule","","","",""
"FDP","2008","66 und älter","Realschule","","","",""
"FDP","2008","66 und älter","(Fach-)Abitur","","","",""
"FDP","2008","66 und älter","AkademikerIn","49","0.0516918523356974","0.0368944782247302","0.0664892264466646"
"Grüne","2008","16-34 J.","(noch) kein Abschluss","","","",""
"Grüne","2008","16-34 J.","Hauptschule","","","",""
"Grüne","2008","16-34 J.","Realschule","","","",""
"Grüne","2008","16-34 J.","(Fach-)Abitur","69","0.0841554906191588","0.0668794444456645","0.101431536792653"
"Grüne","2008","16-34 J.","AkademikerIn","55","0.119771925716188","0.0918911820541558","0.14765266937822"
"Grüne","2008","35-65 J.","(noch) kein Abschluss","","","",""
"Grüne","2008","35-65 J.","Hauptschule","41","0.0138197307444454","0.00991797616724213","0.0177214853216486"
"Grüne","2008","35-65 J.","Realschule","115","0.0417709591674799","0.0349231874960074","0.0486187308389524"
"Grüne","2008","35-65 J.","(Fach-)Abitur","84","0.0984158303066897","0.0798135752376596","0.11701808537572"
"Grüne","2008","35-65 J.","AkademikerIn","337","0.131198647431044","0.118632617804493","0.143764677057595"
"Grüne","2008","66 und älter","(noch) kein Abschluss","","","",""
"Grüne","2008","66 und älter","Hauptschule","","","",""
"Grüne","2008","66 und älter","Realschule","","","",""
"Grüne","2008","66 und älter","(Fach-)Abitur","","","",""
"Grüne","2008","66 und älter","AkademikerIn","32","0.0418799429127579","0.0284920610393259","0.0552678247861898"
"PDS/Linke","2008","16-34 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","2008","16-34 J.","Hauptschule","","","",""
"PDS/Linke","2008","16-34 J.","Realschule","","","",""
"PDS/Linke","2008","16-34 J.","(Fach-)Abitur","","","",""
"PDS/Linke","2008","16-34 J.","AkademikerIn","","","",""
"PDS/Linke","2008","35-65 J.","(noch) kein Abschluss","","","",""
"PDS/Linke","2008","35-65 J.","Hauptschule","65","0.0198256142006157","0.0151665681502255","0.024484660251006"
"PDS/Linke","2008","35-65 J.","Realschule","107","0.0395029409999256","0.0328357926686988","0.0461700893311523"
"PDS/Linke","2008","35-65 J.","(Fach-)Abitur","","","",""
"PDS/Linke","2008","35-65 J.","AkademikerIn","142","0.0458055372647374","0.0380242653311441","0.0535868091983307"
"PDS/Linke","2008","66 und älter","(noch) kein Abschluss","","","",""
"PDS/Linke","2008","66 und älter","Hauptschule","79","0.0245425201296801","0.0186122292767515","0.0304728109826087"
"PDS/Linke","2008","66 und älter","Realschule","","","",""
"PDS/Linke","2008","66 und älter","(Fach-)Abitur","","","",""
"PDS/Linke","2008","66 und älter","AkademikerIn","83","0.0864387899177223","0.0676576464532784","0.105219933382166"
"Rechtsextrem","2008","16-34 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","2008","16-34 J.","Hauptschule","","","",""
"Rechtsextrem","2008","16-34 J.","Realschule","","","",""
"Rechtsextrem","2008","16-34 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","2008","16-34 J.","AkademikerIn","","","",""
"Rechtsextrem","2008","35-65 J.","(noch) kein Abschluss","","","",""
"Rechtsextrem","2008","35-65 J.","Hauptschule","","","",""
"Rechtsextrem","2008","35-65 J.","Realschule","34","0.0123929047766176","0.00860624715108371","0.0161795624021514"
"Rechtsextrem","2008","35-65 J.","(Fach-)Abitur","","","",""
"Rechtsextrem","2008","35-65 J.","AkademikerIn","","","",""
