"party","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"FDP","2012","Realschule","Westdeutschland","28","","",""
"FDP","2012","Realschule","Ostdeutschland","13","","",""
"FDP","2012","(Fach-)Abitur","Westdeutschland","28","","",""
"FDP","2012","(Fach-)Abitur","Ostdeutschland","4","0.0030839874906514","-0.00244747572199057","0.00861545070329338"
"FDP","2012","AkademikerIn","Westdeutschland","98","0.0220295087923634","0.0170101795257402","0.0270488380589866"
"FDP","2012","AkademikerIn","Ostdeutschland","12","","",""
"Grüne","2012","(noch) kein Abschluss","Westdeutschland","41","0.0808543170947283","0.0559691013148406","0.105739532874616"
"Grüne","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Grüne","2012","Hauptschule","Westdeutschland","117","","",""
"Grüne","2012","Hauptschule","Ostdeutschland","6","0.00398015047551397","0.000423685057767707","0.00753661589326024"
"Grüne","2012","Realschule","Westdeutschland","211","","",""
"Grüne","2012","Realschule","Ostdeutschland","27","","",""
"Grüne","2012","(Fach-)Abitur","Westdeutschland","211","","",""
"Grüne","2012","(Fach-)Abitur","Ostdeutschland","23","","",""
"Grüne","2012","AkademikerIn","Westdeutschland","603","0.185822847115273","0.172521690269807","0.19912400396074"
"Grüne","2012","AkademikerIn","Ostdeutschland","78","0.057935308100457","0.0449426109044729","0.0709280052964411"
"Linke","2012","(noch) kein Abschluss","Westdeutschland","7","0.00934727591955867","0.000563102953763833","0.0181314488853535"
"Linke","2012","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Linke","2012","Hauptschule","Westdeutschland","45","0.00920883713718872","0.00671018760381346","0.011707486670564"
"Linke","2012","Hauptschule","Ostdeutschland","75","0.0679543736105376","0.0537388735741985","0.0821698736468767"
"Linke","2012","Realschule","Westdeutschland","41","0.0128277813972027","0.00912395209721943","0.0165316106971859"
"Linke","2012","Realschule","Ostdeutschland","109","","",""
"Linke","2012","(Fach-)Abitur","Westdeutschland","20","","",""
"Linke","2012","(Fach-)Abitur","Ostdeutschland","31","0.0896465868984529","0.0611478028286302","0.118145370968276"
"Linke","2012","AkademikerIn","Westdeutschland","28","","",""
"Linke","2012","AkademikerIn","Ostdeutschland","169","","",""
"Rechte","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Rechte","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Rechte","2012","Hauptschule","Westdeutschland","18","","",""
"Rechte","2012","Hauptschule","Ostdeutschland","8","0.00911178104507187","0.00374456820780069","0.014478993882343"
"Rechte","2012","Realschule","Westdeutschland","17","","",""
"Rechte","2012","Realschule","Ostdeutschland","29","","",""
"Rechte","2012","(Fach-)Abitur","Westdeutschland","5","0.00352704262344362","0.000909142397801135","0.00614494284908611"
"Rechte","2012","(Fach-)Abitur","Ostdeutschland","2","","",""
"Rechte","2012","AkademikerIn","Westdeutschland","3","","",""
"Rechte","2012","AkademikerIn","Ostdeutschland","1","","",""
"AfD","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"AfD","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"AfD","2012","Hauptschule","Westdeutschland","","","",""
"AfD","2012","Hauptschule","Ostdeutschland","","","",""
"AfD","2012","Realschule","Westdeutschland","","","",""
"AfD","2012","Realschule","Ostdeutschland","","","",""
"AfD","2012","(Fach-)Abitur","Westdeutschland","","","",""
"AfD","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"AfD","2012","AkademikerIn","Westdeutschland","","","",""
"AfD","2012","AkademikerIn","Ostdeutschland","","","",""
"Andere","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Andere","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Andere","2012","Hauptschule","Westdeutschland","14","","",""
"Andere","2012","Hauptschule","Ostdeutschland","","","",""
"Andere","2012","Realschule","Westdeutschland","16","","",""
"Andere","2012","Realschule","Ostdeutschland","2","","",""
"Andere","2012","(Fach-)Abitur","Westdeutschland","10","","",""
"Andere","2012","(Fach-)Abitur","Ostdeutschland","1","","",""
"Andere","2012","AkademikerIn","Westdeutschland","12","","",""
"Andere","2012","AkademikerIn","Ostdeutschland","","","",""
"keine Parteineigung","2013","(noch) kein Abschluss","Westdeutschland","636","0.721069024933813","0.690919850767721","0.751218199099905"
"keine Parteineigung","2013","(noch) kein Abschluss","Ostdeutschland","86","0.870390966538707","0.803892768553339","0.936889164524074"
"keine Parteineigung","2013","Hauptschule","Westdeutschland","4083","0.589843855554045","0.57794585823711","0.60174185287098"
"keine Parteineigung","2013","Hauptschule","Ostdeutschland","851","0.709289460837439","0.683358561008568","0.735220360666311"
"keine Parteineigung","2013","Realschule","Westdeutschland","2206","","",""
"keine Parteineigung","2013","Realschule","Ostdeutschland","1266","","",""
"keine Parteineigung","2013","(Fach-)Abitur","Westdeutschland","1699","","",""
"keine Parteineigung","2013","(Fach-)Abitur","Ostdeutschland","249","","",""
"keine Parteineigung","2013","AkademikerIn","Westdeutschland","1748","","",""
"keine Parteineigung","2013","AkademikerIn","Ostdeutschland","641","0.504888235094697","0.477562185307299","0.532214284882096"
"SPD","2013","(noch) kein Abschluss","Westdeutschland","92","0.107111982590259","0.0863219028761818","0.127902062304336"
"SPD","2013","(noch) kein Abschluss","Ostdeutschland","5","0.0741607040888896","0.0222819210091716","0.126039487168608"
"SPD","2013","Hauptschule","Westdeutschland","1034","","",""
"SPD","2013","Hauptschule","Ostdeutschland","100","","",""
"SPD","2013","Realschule","Westdeutschland","509","0.139473531804835","0.128423586867706","0.150523476741963"
"SPD","2013","Realschule","Ostdeutschland","115","","",""
"SPD","2013","(Fach-)Abitur","Westdeutschland","393","0.157452926114608","0.144146079479557","0.170759772749658"
"SPD","2013","(Fach-)Abitur","Ostdeutschland","46","0.101862991089521","0.0725853777314726","0.13114060444757"
"SPD","2013","AkademikerIn","Westdeutschland","586","0.153376215939562","0.142279583235092","0.164472848644032"
"SPD","2013","AkademikerIn","Ostdeutschland","174","","",""
"CDU/CSU","2013","(noch) kein Abschluss","Westdeutschland","52","0.0845685333518382","0.065863609441739","0.103273457261937"
"CDU/CSU","2013","(noch) kein Abschluss","Ostdeutschland","1","","",""
"CDU/CSU","2013","Hauptschule","Westdeutschland","1184","","",""
"CDU/CSU","2013","Hauptschule","Ostdeutschland","135","","",""
"CDU/CSU","2013","Realschule","Westdeutschland","739","0.20957462278923","0.196592913410499","0.222556332167961"
"CDU/CSU","2013","Realschule","Ostdeutschland","185","","",""
"CDU/CSU","2013","(Fach-)Abitur","Westdeutschland","460","0.159421366469127","0.14604724900768","0.172795483930575"
"CDU/CSU","2013","(Fach-)Abitur","Ostdeutschland","55","0.130057090207071","0.0974982777825531","0.162615902631588"
"CDU/CSU","2013","AkademikerIn","Westdeutschland","870","0.221981861091634","0.209184495565685","0.234779226617583"
"CDU/CSU","2013","AkademikerIn","Ostdeutschland","213","","",""
"FDP","2013","(noch) kein Abschluss","Westdeutschland","4","0.00940356246792695","0.00291522819797583","0.0158918967378781"
"FDP","2013","(noch) kein Abschluss","Ostdeutschland","1","","",""
"FDP","2013","Hauptschule","Westdeutschland","34","0.00465614884855458","0.00300938728217042","0.00630291041493875"
"FDP","2013","Hauptschule","Ostdeutschland","7","0.00604491869319373","0.00161848404367485","0.0104713533427126"
"FDP","2013","Realschule","Westdeutschland","39","0.00967474403417253","0.00655268746781868","0.0127968006005264"
"FDP","2013","Realschule","Ostdeutschland","11","","",""
"FDP","2013","(Fach-)Abitur","Westdeutschland","41","0.0144962829697278","0.0101295145735922","0.0188630513658634"
"FDP","2013","(Fach-)Abitur","Ostdeutschland","5","0.00326357623538439","-0.00225711182000717","0.00878426429077594"
"FDP","2013","AkademikerIn","Westdeutschland","108","","",""
"FDP","2013","AkademikerIn","Ostdeutschland","17","","",""
"Grüne","2013","(noch) kein Abschluss","Westdeutschland","48","0.0576259243084396","0.0419598837862889","0.0732919648305903"
"Grüne","2013","(noch) kein Abschluss","Ostdeutschland","","","",""
"Grüne","2013","Hauptschule","Westdeutschland","140","","",""
"Grüne","2013","Hauptschule","Ostdeutschland","6","0.00282308057449814","-0.000206783820039325","0.00585294496903561"
"Grüne","2013","Realschule","Westdeutschland","206","","",""
"Grüne","2013","Realschule","Ostdeutschland","26","","",""
"Grüne","2013","(Fach-)Abitur","Westdeutschland","246","","",""
"Grüne","2013","(Fach-)Abitur","Ostdeutschland","19","","",""
"Grüne","2013","AkademikerIn","Westdeutschland","660","0.181918732867948","0.170039075782177","0.193798389953719"
"Grüne","2013","AkademikerIn","Ostdeutschland","84","0.0499894303384222","0.038078904950008","0.0618999557268363"
"Linke","2013","(noch) kein Abschluss","Westdeutschland","11","","",""
"Linke","2013","(noch) kein Abschluss","Ostdeutschland","4","0.0443634793476424","0.00359784335237887","0.085129115342906"
"Linke","2013","Hauptschule","Westdeutschland","50","0.00744106137627136","0.00536219621296708","0.00951992653957563"
"Linke","2013","Hauptschule","Ostdeutschland","73","0.071454908503789","0.0567455755421412","0.0861642414654368"
"Linke","2013","Realschule","Westdeutschland","46","0.0123735988621825","0.0088476463412446","0.0158995513831205"
"Linke","2013","Realschule","Ostdeutschland","89","0.0589768874840574","0.0478175790723501","0.0701361958957646"
"Linke","2013","(Fach-)Abitur","Westdeutschland","22","","",""
"Linke","2013","(Fach-)Abitur","Ostdeutschland","34","0.115889224783488","0.0849056849892631","0.146872764577712"
"Linke","2013","AkademikerIn","Westdeutschland","49","0.00782503511376983","0.00511169491405668","0.010538375313483"
"Linke","2013","AkademikerIn","Ostdeutschland","154","","",""
"Rechte","2013","(noch) kein Abschluss","Westdeutschland","3","","",""
"Rechte","2013","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Rechte","2013","Hauptschule","Westdeutschland","13","","",""
"Rechte","2013","Hauptschule","Ostdeutschland","6","0.00735314435012559","0.00247438521727213","0.0122319034829791"
"Rechte","2013","Realschule","Westdeutschland","14","","",""
"Rechte","2013","Realschule","Ostdeutschland","17","","",""
"Rechte","2013","(Fach-)Abitur","Westdeutschland","4","0.0016792924327189","0.000183398152963419","0.00317518671247438"
"Rechte","2013","(Fach-)Abitur","Ostdeutschland","","","",""
"Rechte","2013","AkademikerIn","Westdeutschland","1","","",""
"Rechte","2013","AkademikerIn","Ostdeutschland","","","",""
"AfD","2013","(noch) kein Abschluss","Westdeutschland","","","",""
"AfD","2013","(noch) kein Abschluss","Ostdeutschland","","","",""
"AfD","2013","Hauptschule","Westdeutschland","","","",""
"AfD","2013","Hauptschule","Ostdeutschland","","","",""
"AfD","2013","Realschule","Westdeutschland","","","",""
"AfD","2013","Realschule","Ostdeutschland","","","",""
"AfD","2013","(Fach-)Abitur","Westdeutschland","","","",""
"AfD","2013","(Fach-)Abitur","Ostdeutschland","","","",""
"AfD","2013","AkademikerIn","Westdeutschland","","","",""
"AfD","2013","AkademikerIn","Ostdeutschland","","","",""
"Andere","2013","(noch) kein Abschluss","Westdeutschland","4","0.00371000289780553","-0.000377128852200882","0.00779713464781194"
"Andere","2013","(noch) kein Abschluss","Ostdeutschland","","","",""
"Andere","2013","Hauptschule","Westdeutschland","27","","",""
"Andere","2013","Hauptschule","Ostdeutschland","","","",""
"Andere","2013","Realschule","Westdeutschland","17","","",""
"Andere","2013","Realschule","Ostdeutschland","3","","",""
"Andere","2013","(Fach-)Abitur","Westdeutschland","13","","",""
"Andere","2013","(Fach-)Abitur","Ostdeutschland","2","","",""
"Andere","2013","AkademikerIn","Westdeutschland","29","","",""
"Andere","2013","AkademikerIn","Ostdeutschland","3","","",""
"keine Parteineigung","2014","(noch) kein Abschluss","Westdeutschland","647","0.721335278879795","0.691457409853909","0.751213147905681"
"keine Parteineigung","2014","(noch) kein Abschluss","Ostdeutschland","89","0.839676124485025","0.770796646736928","0.908555602233122"
"keine Parteineigung","2014","Hauptschule","Westdeutschland","4091","0.558548955456856","0.54677349645507","0.570324414458641"
"keine Parteineigung","2014","Hauptschule","Ostdeutschland","868","0.662203728655416","0.635942665358036","0.688464791952795"
"keine Parteineigung","2014","Realschule","Westdeutschland","2572","","",""
"keine Parteineigung","2014","Realschule","Ostdeutschland","1408","","",""
"keine Parteineigung","2014","(Fach-)Abitur","Westdeutschland","1777","","",""
"keine Parteineigung","2014","(Fach-)Abitur","Ostdeutschland","299","","",""
"keine Parteineigung","2014","AkademikerIn","Westdeutschland","1872","","",""
"keine Parteineigung","2014","AkademikerIn","Ostdeutschland","615","0.426123461640249","0.400330114636797","0.4519168086437"
"SPD","2014","(noch) kein Abschluss","Westdeutschland","87","0.1062353057657","0.0857007141158449","0.126769897415554"
"SPD","2014","(noch) kein Abschluss","Ostdeutschland","4","0.0488209575806673","0.00836624451541505","0.0892756706459195"
"SPD","2014","Hauptschule","Westdeutschland","1081","","",""
"SPD","2014","Hauptschule","Ostdeutschland","111","","",""
"SPD","2014","Realschule","Westdeutschland","667","0.159344751146338","0.148810409753652","0.169879092539024"
"SPD","2014","Realschule","Ostdeutschland","128","","",""
"SPD","2014","(Fach-)Abitur","Westdeutschland","493","0.169955844926753","0.157214256423542","0.182697433429964"
"SPD","2014","(Fach-)Abitur","Ostdeutschland","41","0.0620818465433935","0.0411188200259089","0.0830448730608781"
"SPD","2014","AkademikerIn","Westdeutschland","692","0.152345026780053","0.142024100642878","0.162665952917227"
"SPD","2014","AkademikerIn","Ostdeutschland","179","","",""
"CDU/CSU","2014","(noch) kein Abschluss","Westdeutschland","60","0.0779833414669582","0.0601139262123653","0.0958527567215511"
"CDU/CSU","2014","(noch) kein Abschluss","Ostdeutschland","4","0.039749903952311","0.00307279769345919","0.0764270102111628"
"CDU/CSU","2014","Hauptschule","Westdeutschland","1300","","",""
"CDU/CSU","2014","Hauptschule","Ostdeutschland","149","","",""
"CDU/CSU","2014","Realschule","Westdeutschland","954","0.220740780099794","0.208803323538061","0.232678236661526"
"CDU/CSU","2014","Realschule","Ostdeutschland","277","","",""
"CDU/CSU","2014","(Fach-)Abitur","Westdeutschland","576","0.173474728140763","0.160629225546319","0.186320230735207"
"CDU/CSU","2014","(Fach-)Abitur","Ostdeutschland","82","0.14384521517285","0.113358330068059","0.17433210027764"
"CDU/CSU","2014","AkademikerIn","Westdeutschland","1047","","",""
"CDU/CSU","2014","AkademikerIn","Ostdeutschland","249","","",""
"FDP","2014","(noch) kein Abschluss","Westdeutschland","5","0.00875027965706113","0.00254383992099172","0.0149567193931305"
"FDP","2014","(noch) kein Abschluss","Ostdeutschland","2","","",""
"FDP","2014","Hauptschule","Westdeutschland","30","0.00487533130270492","0.00322357200064779","0.00652709060476205"
"FDP","2014","Hauptschule","Ostdeutschland","4","0.00290125876861424","-8.51646798806535e-05","0.00588768221710914"
"FDP","2014","Realschule","Westdeutschland","38","0.00879598388498962","0.00610845412470887","0.0114835136452704"
"FDP","2014","Realschule","Ostdeutschland","17","","",""
"FDP","2014","(Fach-)Abitur","Westdeutschland","43","0.0101388898830573","0.00674039000284793","0.0135373897632667"
"FDP","2014","(Fach-)Abitur","Ostdeutschland","5","0.00238564047541574","-0.00185247751046837","0.00662375846129985"
"FDP","2014","AkademikerIn","Westdeutschland","126","","",""
"FDP","2014","AkademikerIn","Ostdeutschland","26","","",""
"Grüne","2014","(noch) kein Abschluss","Westdeutschland","34","0.0429778632352327","0.0294626332989229","0.0564930931715425"
"Grüne","2014","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Grüne","2014","Hauptschule","Westdeutschland","120","","",""
"Grüne","2014","Hauptschule","Ostdeutschland","8","0.00535804577055405","0.00130458787323239","0.00941150366787571"
"Grüne","2014","Realschule","Westdeutschland","241","","",""
"Grüne","2014","Realschule","Ostdeutschland","30","0.0134716501115246","0.008518548547727","0.0184247516753223"
"Grüne","2014","(Fach-)Abitur","Westdeutschland","319","0.09574524954329","0.0857634477470991","0.105727051339481"
"Grüne","2014","(Fach-)Abitur","Ostdeutschland","26","","",""
"Grüne","2014","AkademikerIn","Westdeutschland","774","0.172694691019","0.161838752601307","0.183550629436693"
"Grüne","2014","AkademikerIn","Ostdeutschland","120","","",""
"Linke","2014","(noch) kein Abschluss","Westdeutschland","15","","",""
"Linke","2014","(noch) kein Abschluss","Ostdeutschland","4","0.0356065405292165","0.000818748873502237","0.0703943321849308"
"Linke","2014","Hauptschule","Westdeutschland","108","","",""
"Linke","2014","Hauptschule","Ostdeutschland","91","0.0867080509857943","0.0710829225225761","0.102333179449012"
"Linke","2014","Realschule","Westdeutschland","88","0.0169488726270183","0.013233622960886","0.0206641222931505"
"Linke","2014","Realschule","Ostdeutschland","166","","",""
"Linke","2014","(Fach-)Abitur","Westdeutschland","85","0.0289167623860833","0.0232320566749935","0.034601468097173"
"Linke","2014","(Fach-)Abitur","Ostdeutschland","48","0.127916395651142","0.0989008082184571","0.156931983083826"
"Linke","2014","AkademikerIn","Westdeutschland","90","0.0174348281678126","0.0136757228725773","0.0211939334630479"
"Linke","2014","AkademikerIn","Ostdeutschland","204","","",""
"Rechte","2014","(noch) kein Abschluss","Westdeutschland","7","0.00772926276613934","0.00189314340982015","0.0135653821224585"
"Rechte","2014","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Rechte","2014","Hauptschule","Westdeutschland","23","","",""
"Rechte","2014","Hauptschule","Ostdeutschland","10","","",""
"Rechte","2014","Realschule","Westdeutschland","15","","",""
"Rechte","2014","Realschule","Ostdeutschland","30","0.0173180281015575","0.011713129434386","0.022922926768729"
"Rechte","2014","(Fach-)Abitur","Westdeutschland","3","","",""
"Rechte","2014","(Fach-)Abitur","Ostdeutschland","1","","",""
"Rechte","2014","AkademikerIn","Westdeutschland","3","","",""
"Rechte","2014","AkademikerIn","Ostdeutschland","","","",""
"AfD","2014","(noch) kein Abschluss","Westdeutschland","9","0.016520546261346","0.00802610368767308","0.0250149888350189"
"AfD","2014","(noch) kein Abschluss","Ostdeutschland","1","","",""
"AfD","2014","Hauptschule","Westdeutschland","51","0.00592373864466967","0.0041039801958287","0.00774349709351064"
"AfD","2014","Hauptschule","Ostdeutschland","5","0.00200494867449638","-0.000478784244746708","0.00448868159373947"
"AfD","2014","Realschule","Westdeutschland","35","0.00691260807392034","0.004527850458633","0.00929736568920768"
"AfD","2014","Realschule","Ostdeutschland","22","","",""
"AfD","2014","(Fach-)Abitur","Westdeutschland","26","","",""
"AfD","2014","(Fach-)Abitur","Ostdeutschland","6","0.00885787565213693","0.000717921538346699","0.0169978297659272"
"AfD","2014","AkademikerIn","Westdeutschland","33","0.00900285495065743","0.00629003294127245","0.0117156769600424"
"AfD","2014","AkademikerIn","Ostdeutschland","14","","",""
"Andere","2014","(noch) kein Abschluss","Westdeutschland","1","","",""
"Andere","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Andere","2014","Hauptschule","Westdeutschland","27","","",""
"Andere","2014","Hauptschule","Ostdeutschland","","","",""
"Andere","2014","Realschule","Westdeutschland","27","","",""
"Andere","2014","Realschule","Ostdeutschland","3","","",""
"Andere","2014","(Fach-)Abitur","Westdeutschland","16","","",""
"Andere","2014","(Fach-)Abitur","Ostdeutschland","1","","",""
"Andere","2014","AkademikerIn","Westdeutschland","20","","",""
"Andere","2014","AkademikerIn","Ostdeutschland","5","0.00248817592037109","-0.000110369487541911","0.00508672132828409"
"keine Parteineigung","2015","(noch) kein Abschluss","Westdeutschland","658","0.745948299195439","0.716491705256574","0.775404893134305"
"keine Parteineigung","2015","(noch) kein Abschluss","Ostdeutschland","96","0.855328476326186","0.791036442555302","0.919620510097071"
"keine Parteineigung","2015","Hauptschule","Westdeutschland","4154","0.59148347567018","0.579546334329011","0.60342061701135"
"keine Parteineigung","2015","Hauptschule","Ostdeutschland","879","0.702123206112557","0.676237292439604","0.728009119785509"
"keine Parteineigung","2015","Realschule","Westdeutschland","2737","","",""
"keine Parteineigung","2015","Realschule","Ostdeutschland","1405","","",""
"keine Parteineigung","2015","(Fach-)Abitur","Westdeutschland","2240","","",""
"keine Parteineigung","2015","(Fach-)Abitur","Ostdeutschland","340","0.657397924271595","0.616209785988057","0.698586062555133"
"keine Parteineigung","2015","AkademikerIn","Westdeutschland","2327","","",""
"keine Parteineigung","2015","AkademikerIn","Ostdeutschland","683","0.474168061280961","0.447955688621438","0.500380433940485"
"SPD","2015","(noch) kein Abschluss","Westdeutschland","67","0.0866631021014446","0.0676260487332226","0.105700155469667"
"SPD","2015","(noch) kein Abschluss","Ostdeutschland","4","0.0352262438915178","0.00153282508243403","0.0689196627006015"
"SPD","2015","Hauptschule","Westdeutschland","931","0.163358094115795","0.154380409394476","0.172335778837115"
"SPD","2015","Hauptschule","Ostdeutschland","86","0.0651937422305646","0.0512203367869296","0.0791671476741997"
"SPD","2015","Realschule","Westdeutschland","538","0.129939721540017","0.120067358060893","0.13981208501914"
"SPD","2015","Realschule","Ostdeutschland","108","","",""
"SPD","2015","(Fach-)Abitur","Westdeutschland","382","0.124562140180194","0.113713138161176","0.135411142199212"
"SPD","2015","(Fach-)Abitur","Ostdeutschland","21","","",""
"SPD","2015","AkademikerIn","Westdeutschland","608","0.141914753668134","0.132119961307258","0.151709546029009"
"SPD","2015","AkademikerIn","Ostdeutschland","163","","",""
"CDU/CSU","2015","(noch) kein Abschluss","Westdeutschland","59","0.0902380602035878","0.0708503790806427","0.109625741326533"
"CDU/CSU","2015","(noch) kein Abschluss","Ostdeutschland","4","0.0289474605341454","-0.00169515062839185","0.0595900716966827"
"CDU/CSU","2015","Hauptschule","Westdeutschland","1110","","",""
"CDU/CSU","2015","Hauptschule","Ostdeutschland","125","","",""
"CDU/CSU","2015","Realschule","Westdeutschland","804","0.198464481945135","0.186753905235398","0.210175058654873"
"CDU/CSU","2015","Realschule","Ostdeutschland","202","","",""
"CDU/CSU","2015","(Fach-)Abitur","Westdeutschland","499","0.157810351482873","0.145833110431961","0.169787592533784"
"CDU/CSU","2015","(Fach-)Abitur","Ostdeutschland","61","0.13133457306262","0.102020321888201","0.160648824237039"
"CDU/CSU","2015","AkademikerIn","Westdeutschland","978","0.220643315694417","0.209003937965617","0.232282693423218"
"CDU/CSU","2015","AkademikerIn","Ostdeutschland","223","","",""
"FDP","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"FDP","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"FDP","2015","Hauptschule","Westdeutschland","28","","",""
"FDP","2015","Hauptschule","Ostdeutschland","1","","",""
"FDP","2015","Realschule","Westdeutschland","35","0.00726766543647362","0.00477370794380953","0.0097616229291377"
"FDP","2015","Realschule","Ostdeutschland","11","","",""
"FDP","2015","(Fach-)Abitur","Westdeutschland","39","0.0108601836960771","0.00745507072775823","0.0142652966643959"
"FDP","2015","(Fach-)Abitur","Ostdeutschland","4","0.00153813796966126","-0.00186301676069578","0.00493929270001831"
"FDP","2015","AkademikerIn","Westdeutschland","127","","",""
"FDP","2015","AkademikerIn","Ostdeutschland","16","","",""
"Grüne","2015","(noch) kein Abschluss","Westdeutschland","30","0.0330916825468354","0.0209879537695636","0.0451954113241071"
"Grüne","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Grüne","2015","Hauptschule","Westdeutschland","110","","",""
"Grüne","2015","Hauptschule","Ostdeutschland","4","0.00114553122189181","-0.000769134989369617","0.00306019743315325"
"Grüne","2015","Realschule","Westdeutschland","198","","",""
"Grüne","2015","Realschule","Ostdeutschland","27","","",""
"Grüne","2015","(Fach-)Abitur","Westdeutschland","260","","",""
"Grüne","2015","(Fach-)Abitur","Ostdeutschland","25","","",""
"Grüne","2015","AkademikerIn","Westdeutschland","684","0.153121397467916","0.14301387385543","0.163228921080401"
"Grüne","2015","AkademikerIn","Ostdeutschland","99","0.0572601952383528","0.0450635880016513","0.0694568024750543"
"Linke","2015","(noch) kein Abschluss","Westdeutschland","14","","",""
"Linke","2015","(noch) kein Abschluss","Ostdeutschland","6","0.0303168510164612","-0.00102005678924935","0.0616537588221718"
"Linke","2015","Hauptschule","Westdeutschland","79","0.00844566329732535","0.00622338034453542","0.0106679462501153"
"Linke","2015","Hauptschule","Ostdeutschland","80","0.0844726708777058","0.0687316726907513","0.10021366906466"
"Linke","2015","Realschule","Westdeutschland","75","0.0132633217189221","0.00990438139648105","0.0166222620413631"
"Linke","2015","Realschule","Ostdeutschland","136","","",""
"Linke","2015","(Fach-)Abitur","Westdeutschland","82","0.0222572368189986","0.0174106943188982","0.027103779319099"
"Linke","2015","(Fach-)Abitur","Ostdeutschland","47","0.088955074271935","0.0642481739523519","0.113661974591518"
"Linke","2015","AkademikerIn","Westdeutschland","93","0.018382792643133","0.0146123436660866","0.0221532416201793"
"Linke","2015","AkademikerIn","Ostdeutschland","190","","",""
"Rechte","2015","(noch) kein Abschluss","Westdeutschland","4","0.00535245694651071","0.000415284358805027","0.0102896295342164"
"Rechte","2015","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Rechte","2015","Hauptschule","Westdeutschland","21","","",""
"Rechte","2015","Hauptschule","Ostdeutschland","14","","",""
"Rechte","2015","Realschule","Westdeutschland","16","","",""
"Rechte","2015","Realschule","Ostdeutschland","22","","",""
"Rechte","2015","(Fach-)Abitur","Westdeutschland","8","0.00180713222074541","0.000411772144384293","0.00320249229710652"
"Rechte","2015","(Fach-)Abitur","Ostdeutschland","2","","",""
"Rechte","2015","AkademikerIn","Westdeutschland","4","0.00144226847285617","0.000377081400560201","0.00250745554515214"
"Rechte","2015","AkademikerIn","Ostdeutschland","","","",""
"AfD","2015","(noch) kein Abschluss","Westdeutschland","6","0.0128683221747971","0.00524199175205059","0.0204946525975436"
"AfD","2015","(noch) kein Abschluss","Ostdeutschland","3","","",""
"AfD","2015","Hauptschule","Westdeutschland","62","0.010904608477965","0.00838258954996519","0.0134266274059648"
"AfD","2015","Hauptschule","Ostdeutschland","7","0.0136399167491725","0.00707450295063544","0.0202053305477096"
"AfD","2015","Realschule","Westdeutschland","37","0.00985077360141491","0.00695102067682536","0.0127505265260045"
"AfD","2015","Realschule","Ostdeutschland","58","0.0348946670013981","0.0268073990197954","0.0429819349830008"
"AfD","2015","(Fach-)Abitur","Westdeutschland","33","0.0115260060698984","0.00801924527221467","0.0150327668675821"
"AfD","2015","(Fach-)Abitur","Ostdeutschland","9","0.0168154478377964","0.00565620456919928","0.0279746911063935"
"AfD","2015","AkademikerIn","Westdeutschland","34","0.0086340651959004","0.00603725085894239","0.0112308795328584"
"AfD","2015","AkademikerIn","Ostdeutschland","15","","",""
"Andere","2015","(noch) kein Abschluss","Westdeutschland","1","","",""
"Andere","2015","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Andere","2015","Hauptschule","Westdeutschland","19","","",""
"Andere","2015","Hauptschule","Ostdeutschland","3","","",""
"Andere","2015","Realschule","Westdeutschland","16","","",""
"Andere","2015","Realschule","Ostdeutschland","9","0.00466295528154689","0.00166067899026681","0.00766523157282697"
"Andere","2015","(Fach-)Abitur","Westdeutschland","16","","",""
"Andere","2015","(Fach-)Abitur","Ostdeutschland","1","","",""
"Andere","2015","AkademikerIn","Westdeutschland","21","","",""
"Andere","2015","AkademikerIn","Ostdeutschland","5","0.00277762679778021","1.48254597993232e-05","0.0055404281357611"
"keine Parteineigung","2016","(noch) kein Abschluss","Westdeutschland","575","0.780585574697238","0.750419292369413","0.810751857025063"
"keine Parteineigung","2016","(noch) kein Abschluss","Ostdeutschland","76","0.833263269070702","0.758700979596702","0.907825558544702"
"keine Parteineigung","2016","Hauptschule","Westdeutschland","3732","0.615582688466098","0.603127682194147","0.62803769473805"
"keine Parteineigung","2016","Hauptschule","Ostdeutschland","777","0.725521796966213","0.698670234481463","0.752373359450962"
"keine Parteineigung","2016","Realschule","Westdeutschland","2505","","",""
"keine Parteineigung","2016","Realschule","Ostdeutschland","1372","","",""
"keine Parteineigung","2016","(Fach-)Abitur","Westdeutschland","1944","","",""
