"party","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"PDS/Linke","2012","16-34 J.","West","30","0.00696399637802693","0.00407048749113545","0.00985750526491841"
"PDS/Linke","2012","16-34 J.","Ost","32","0.044198370771498","0.0308953448654638","0.0575013966775323"
"PDS/Linke","2012","35-65 J.","West","96","0.0126670042992565","0.0102807163343141","0.0150532922641989"
"PDS/Linke","2012","35-65 J.","Ost","211","0.0953926916346373","0.0841637093775249","0.10662167389175"
"PDS/Linke","2012","66 und älter","West","","","",""
"PDS/Linke","2012","66 und älter","Ost","151","0.112840739883185","0.0954600245437525","0.130221455222618"
"Rechtsextrem","2012","16-34 J.","West","","","",""
"Rechtsextrem","2012","16-34 J.","Ost","","","",""
"Rechtsextrem","2012","35-65 J.","West","","","",""
"Rechtsextrem","2012","35-65 J.","Ost","","","",""
"Rechtsextrem","2012","66 und älter","West","","","",""
"Rechtsextrem","2012","66 und älter","Ost","","","",""
"AfD","2012","16-34 J.","West","","","",""
"AfD","2012","16-34 J.","Ost","","","",""
"AfD","2012","35-65 J.","West","","","",""
"AfD","2012","35-65 J.","Ost","","","",""
"AfD","2012","66 und älter","West","","","",""
"AfD","2012","66 und älter","Ost","","","",""
"Sonstige","2012","16-34 J.","West","89","0.0282519043170825","0.0224867124215982","0.0340170962125668"
"Sonstige","2012","16-34 J.","Ost","","","",""
"Sonstige","2012","35-65 J.","West","100","0.0137511822209128","0.0112662340624537","0.0162361303793719"
"Sonstige","2012","35-65 J.","Ost","","","",""
"Sonstige","2012","66 und älter","West","","","",""
"Sonstige","2012","66 und älter","Ost","","","",""
"keine PN","2013","16-34 J.","West","3357","0.657030361735495","0.643655452695263","0.670405270775727"
"keine PN","2013","16-34 J.","Ost","686","0.714654706216183","0.685217447698781","0.744091964733586"
"keine PN","2013","35-65 J.","West","5933","0.567235124138033","0.557590628792834","0.576879619483232"
"keine PN","2013","35-65 J.","Ost","1818","0.678338868561089","0.660620851958598","0.69605688516358"
"keine PN","2013","66 und älter","West","1420","0.398717570027041","0.383046292531233","0.414388847522849"
"keine PN","2013","66 und älter","Ost","659","0.564293035598754","0.536491928925738","0.592094142271769"
"CDU/CSU","2013","16-34 J.","West","495","0.113608070380545","0.10466703592855","0.122549104832539"
"CDU/CSU","2013","16-34 J.","Ost","59","0.0600476861367531","0.0445607707716718","0.0755346015018343"
"CDU/CSU","2013","35-65 J.","West","1606","0.1625282038415","0.15534660056152","0.16970980712148"
"CDU/CSU","2013","35-65 J.","Ost","335","0.132659230497504","0.119792859270784","0.145525601724224"
"CDU/CSU","2013","66 und älter","West","1241","0.314774145985833","0.29990969563572","0.329638596335947"
"CDU/CSU","2013","66 und älter","Ost","200","0.157549606634362","0.137123136736155","0.177976076532569"
"SPD","2013","16-34 J.","West","472","0.103275207532255","0.0947009226929632","0.111849492371547"
"SPD","2013","16-34 J.","Ost","66","0.0936733074258611","0.0746794056202315","0.112667209231491"
"SPD","2013","35-65 J.","West","1401","0.147169011415572","0.14027278327836","0.154065239552783"
"SPD","2013","35-65 J.","Ost","183","0.0540430179895301","0.0454667577513987","0.0626192782276615"
"SPD","2013","66 und älter","West","795","0.212712064575876","0.199614356193743","0.225809772958009"
"SPD","2013","66 und älter","Ost","192","0.152792868919191","0.132620410351269","0.172965327487113"
"FDP","2013","16-34 J.","West","41","0.0110978713594975","0.00814620830703822","0.0140495344119567"
"FDP","2013","16-34 J.","Ost","","","",""
"FDP","2013","35-65 J.","West","117","0.0114432294997375","0.00937286382362555","0.0135135951758495"
"FDP","2013","35-65 J.","Ost","30","0.0113953599020397","0.0073694151973181","0.0154213046067612"
"FDP","2013","66 und älter","West","84","0.0173764857948622","0.0131942645070207","0.0215587070827037"
"FDP","2013","66 und älter","Ost","","","",""
"Grüne","2013","16-34 J.","West","349","0.0854578291069271","0.0775810607059786","0.0933345975078756"
"Grüne","2013","16-34 J.","Ost","31","0.0566580347639651","0.0415874811464398","0.0717285883814905"
"Grüne","2013","35-65 J.","West","861","0.0879850309655961","0.0824708968300082","0.093499165101184"
"Grüne","2013","35-65 J.","Ost","91","0.0284172089294047","0.0221145605698992","0.0347198572889103"
"Grüne","2013","66 und älter","West","166","0.0430870271068992","0.0365880958484308","0.0495859583653677"
"Grüne","2013","66 und älter","Ost","","","",""
"PDS/Linke","2013","16-34 J.","West","50","0.00891034744473503","0.00626261516336891","0.0115580797261012"
"PDS/Linke","2013","16-34 J.","Ost","37","0.0478910318018967","0.0339711899636786","0.0618108736401148"
"PDS/Linke","2013","35-65 J.","West","116","0.0108473949003903","0.00883104302911674","0.0128637467716638"
"PDS/Linke","2013","35-65 J.","Ost","185","0.0796724279538238","0.0694013103233991","0.0899435455842485"
"PDS/Linke","2013","66 und älter","West","","","",""
"PDS/Linke","2013","66 und älter","Ost","146","0.106446315064892","0.0891545976730377","0.123738032456746"
"Rechtsextrem","2013","16-34 J.","West","","","",""
"Rechtsextrem","2013","16-34 J.","Ost","","","",""
"Rechtsextrem","2013","35-65 J.","West","","","",""
"Rechtsextrem","2013","35-65 J.","Ost","","","",""
"Rechtsextrem","2013","66 und älter","West","","","",""
"Rechtsextrem","2013","66 und älter","Ost","","","",""
"AfD","2013","16-34 J.","West","","","",""
"AfD","2013","16-34 J.","Ost","","","",""
"AfD","2013","35-65 J.","West","","","",""
"AfD","2013","35-65 J.","Ost","","","",""
"AfD","2013","66 und älter","West","","","",""
"AfD","2013","66 und älter","Ost","","","",""
"Sonstige","2013","16-34 J.","West","62","0.0153229896426042","0.0118620905805606","0.0187838887046477"
"Sonstige","2013","16-34 J.","Ost","","","",""
"Sonstige","2013","35-65 J.","West","85","0.0104353372691117","0.00845724164731055","0.0124134328909129"
"Sonstige","2013","35-65 J.","Ost","","","",""
"Sonstige","2013","66 und älter","West","","","",""
"Sonstige","2013","66 und älter","Ost","","","",""
"keine PN","2014","16-34 J.","West","3561","0.624241930354383","0.611185780139627","0.637298080569138"
"keine PN","2014","16-34 J.","Ost","853","0.679531069449239","0.652711249476711","0.706350889421768"
"keine PN","2014","35-65 J.","West","6601","0.532853069409089","0.523995181685377","0.541710957132801"
"keine PN","2014","35-65 J.","Ost","1949","0.629912230884243","0.613051158185998","0.646773303582488"
"keine PN","2014","66 und älter","West","1261","0.357444645001794","0.34196062039173","0.372928669611858"
"keine PN","2014","66 und älter","Ost","585","0.489264297069993","0.461179410533257","0.517349183606729"
"CDU/CSU","2014","16-34 J.","West","590","0.126842447255804","0.117870987250485","0.135813907261122"
"CDU/CSU","2014","16-34 J.","Ost","99","0.0910302233601714","0.0744982095503536","0.107562237169989"
"CDU/CSU","2014","35-65 J.","West","2132","0.171548247711448","0.164855161191898","0.178241334230999"
"CDU/CSU","2014","35-65 J.","Ost","444","0.137748718107099","0.125713512295167","0.14978392391903"
"CDU/CSU","2014","66 und älter","West","1283","0.342562466486056","0.327229671900454","0.357895261071658"
"CDU/CSU","2014","66 und älter","Ost","229","0.19341360224801","0.171222863750718","0.215604340745302"
"SPD","2014","16-34 J.","West","500","0.110119538504815","0.101680702665536","0.118558374344095"
"SPD","2014","16-34 J.","Ost","68","0.0946683140869456","0.0778429521428841","0.111493676031007"
"SPD","2014","35-65 J.","West","1765","0.156532351890008","0.150081219486332","0.162983484293684"
"SPD","2014","35-65 J.","Ost","211","0.0571033455612397","0.0490001627254518","0.0652065283970275"
"SPD","2014","66 und älter","West","832","0.226242016860565","0.212723987513404","0.239760046207727"
"SPD","2014","66 und älter","Ost","193","0.150254130201484","0.130178899608689","0.170329360794278"
"FDP","2014","16-34 J.","West","51","0.0109542963551386","0.00814831400455162","0.0137602787057257"
"FDP","2014","16-34 J.","Ost","","","",""
"FDP","2014","35-65 J.","West","129","0.0119044262738768","0.00997888249457016","0.0138299700531834"
"FDP","2014","35-65 J.","Ost","40","0.00959867232454358","0.00619377512587972","0.0130035695232074"
"FDP","2014","66 und älter","West","75","0.0160985312680849","0.0120322902793232","0.0201647722568466"
"FDP","2014","66 und älter","Ost","","","",""
"Grüne","2014","16-34 J.","West","332","0.0754726091584663","0.0683516403253622","0.0825935779915704"
"Grüne","2014","16-34 J.","Ost","43","0.0372047540960161","0.0263273710750534","0.0480821371169787"
"Grüne","2014","35-65 J.","West","1089","0.0882478485132553","0.0832117971962233","0.0932838998302872"
"Grüne","2014","35-65 J.","Ost","131","0.0328730304832191","0.0266463808017123","0.0390996801647259"
"Grüne","2014","66 und älter","West","144","0.0352126475576446","0.0292575439412996","0.0411677511739896"
"Grüne","2014","66 und älter","Ost","","","",""
"PDS/Linke","2014","16-34 J.","West","123","0.0230974007651393","0.019047991248871","0.0271468102814076"
"PDS/Linke","2014","16-34 J.","Ost","53","0.058090126142764","0.0446465730029429","0.071533679282585"
"PDS/Linke","2014","35-65 J.","West","246","0.0191439543296749","0.016711088566022","0.0215768200933278"
"PDS/Linke","2014","35-65 J.","Ost","294","0.102795777087147","0.0921904002291937","0.1134011539451"
"PDS/Linke","2014","66 und älter","West","35","0.00972542202990248","0.00655471420107778","0.0128961298587272"
"PDS/Linke","2014","66 und älter","Ost","182","0.144223713249894","0.124485798792231","0.163961627707558"
"Rechtsextrem","2014","16-34 J.","West","","","",""
"Rechtsextrem","2014","16-34 J.","Ost","","","",""
"Rechtsextrem","2014","35-65 J.","West","","","",""
"Rechtsextrem","2014","35-65 J.","Ost","","","",""
"Rechtsextrem","2014","66 und älter","West","","","",""
"Rechtsextrem","2014","66 und älter","Ost","","","",""
"AfD","2014","16-34 J.","West","36","0.00811473242940062","0.00569619766934128","0.01053326718946"
"AfD","2014","16-34 J.","Ost","","","",""
"AfD","2014","35-65 J.","West","96","0.00781781699815334","0.00625417204481788","0.0093814619514888"
"AfD","2014","35-65 J.","Ost","39","0.0131334779628232","0.00915779360394084","0.0171091623217055"
"AfD","2014","66 und älter","West","32","0.00903125075580499","0.00597472463513794","0.012087776876472"
"AfD","2014","66 und älter","Ost","","","",""
"Sonstige","2014","16-34 J.","West","69","0.0125022605492164","0.00950691562982433","0.0154976054686084"
"Sonstige","2014","16-34 J.","Ost","","","",""
"Sonstige","2014","35-65 J.","West","102","0.00966018379775985","0.00792364496215413","0.0113967226333656"
"Sonstige","2014","35-65 J.","Ost","","","",""
"Sonstige","2014","66 und älter","West","","","",""
"Sonstige","2014","66 und älter","Ost","","","",""
"keine PN","2015","16-34 J.","West","4100","0.693565728238795","0.681360928152708","0.705770528324881"
"keine PN","2015","16-34 J.","Ost","855","0.746391562586742","0.720877083017671","0.771906042155813"
"keine PN","2015","35-65 J.","West","7239","0.580424990601998","0.571580753860829","0.589269227343167"
"keine PN","2015","35-65 J.","Ost","2009","0.656670722885324","0.639750166164672","0.673591279605976"
"keine PN","2015","66 und älter","West","1325","0.374626553308271","0.358893784866464","0.390359321750077"
"keine PN","2015","66 und älter","Ost","645","0.545157189332783","0.517169126339316","0.573145252326251"
"CDU/CSU","2015","16-34 J.","West","471","0.104948554820889","0.0968346404461109","0.113062469195667"
"CDU/CSU","2015","16-34 J.","Ost","68","0.0723732340157542","0.0571783590772958","0.0875681089542126"
"CDU/CSU","2015","35-65 J.","West","1820","0.16102124774141","0.154434067058347","0.167608428424472"
"CDU/CSU","2015","35-65 J.","Ost","352","0.113998696295695","0.102673323035354","0.125324069556036"
"CDU/CSU","2015","66 und älter","West","1208","0.330357622300507","0.31506965361506","0.345645590985953"
"CDU/CSU","2015","66 und älter","Ost","201","0.175524256803116","0.154142724953914","0.196905788652318"
"SPD","2015","16-34 J.","West","348","0.0699544560221006","0.0632017477168454","0.0767071643273558"
"SPD","2015","16-34 J.","Ost","45","0.0485944635877535","0.0359849673072644","0.0612039598682427"
"SPD","2015","35-65 J.","West","1448","0.135436040817927","0.129303390675095","0.14156869096076"
"SPD","2015","35-65 J.","Ost","173","0.0475697638457037","0.0399845559868298","0.0551549717045775"
"SPD","2015","66 und älter","West","783","0.215031300574084","0.201677245457","0.228385355691168"
"SPD","2015","66 und älter","Ost","168","0.125056799838602","0.106464852130709","0.143648747546494"
"FDP","2015","16-34 J.","West","36","0.00969896964139638","0.00710440434182375","0.012293534940969"
"FDP","2015","16-34 J.","Ost","","","",""
"FDP","2015","35-65 J.","West","115","0.00873319947804218","0.00706570474130811","0.0104006942147763"
"FDP","2015","35-65 J.","Ost","","","",""
"FDP","2015","66 und älter","West","91","0.0196441386731649","0.0151334326442195","0.0241548447021102"
"FDP","2015","66 und älter","Ost","","","",""
"Grüne","2015","16-34 J.","West","311","0.0733596444536697","0.0664572082095404","0.080262080697799"
"Grüne","2015","16-34 J.","Ost","31","0.0268102971489369","0.0173376563172652","0.0362829379806086"
"Grüne","2015","35-65 J.","West","910","0.0790806155081692","0.0742441473938055","0.083917083622533"
"Grüne","2015","35-65 J.","Ost","114","0.0304290740314191","0.0243081137421064","0.0365500343207317"
"Grüne","2015","66 und älter","West","143","0.0363109843025192","0.0302307037450022","0.0423912648600362"
"Grüne","2015","66 und älter","Ost","","","",""
"PDS/Linke","2015","16-34 J.","West","110","0.0215001747415971","0.0176602778666682","0.025340071616526"
"PDS/Linke","2015","16-34 J.","Ost","58","0.0497741208491011","0.0370204051837531","0.0625278365144491"
"PDS/Linke","2015","35-65 J.","West","225","0.0156214949832369","0.0133990815219161","0.0178439084445576"
"PDS/Linke","2015","35-65 J.","Ost","258","0.101362893614553","0.090607728671338","0.112118058557769"
"PDS/Linke","2015","66 und älter","West","","","",""
"PDS/Linke","2015","66 und älter","Ost","161","0.125654506090597","0.107024548110397","0.144284464070797"
"Rechtsextrem","2015","16-34 J.","West","","","",""
"Rechtsextrem","2015","16-34 J.","Ost","","","",""
"Rechtsextrem","2015","35-65 J.","West","36","0.00344048307676224","0.00239107637197567","0.00448988978154881"
"Rechtsextrem","2015","35-65 J.","Ost","","","",""
"Rechtsextrem","2015","66 und älter","West","","","",""
"Rechtsextrem","2015","66 und älter","Ost","","","",""
"AfD","2015","16-34 J.","West","38","0.010213618124781","0.00755179781071253","0.0128754384388494"
"AfD","2015","16-34 J.","Ost","","","",""
"AfD","2015","35-65 J.","West","99","0.00976844848983428","0.00800580826600756","0.011531088713661"
"AfD","2015","35-65 J.","Ost","58","0.0270534594680202","0.0212719492853079","0.0328349696507326"
"AfD","2015","66 und älter","West","44","0.0128501810721463","0.00918932788499526","0.0165110342592974"
"AfD","2015","66 und älter","Ost","","","",""
"Sonstige","2015","16-34 J.","West","48","0.0113102516159721","0.00851072668886513","0.0141097765430791"
"Sonstige","2015","16-34 J.","Ost","","","",""
"Sonstige","2015","35-65 J.","West","68","0.00647347930262012","0.00503620018634203","0.00791075841889821"
"Sonstige","2015","35-65 J.","Ost","","","",""
"Sonstige","2015","66 und älter","West","","","",""
"Sonstige","2015","66 und älter","Ost","","","",""
"keine PN","2016","16-34 J.","West","3401","0.69703789229415","0.683792600539255","0.710283184049044"
"keine PN","2016","16-34 J.","Ost","729","0.72191017719942","0.693625989937098","0.750194364461741"
"keine PN","2016","35-65 J.","West","6512","0.580218888252861","0.570950129254768","0.589487647250954"
"keine PN","2016","35-65 J.","Ost","1946","0.683770818476462","0.666743665768084","0.70079797118484"
"keine PN","2016","66 und älter","West","1382","0.425930966617712","0.409579350438645","0.442282582796779"
"keine PN","2016","66 und älter","Ost","651","0.591656782780897","0.563456058667534","0.61985750689426"
"CDU/CSU","2016","16-34 J.","West","375","0.0917061156084263","0.0833874910751224","0.10002474014173"
"CDU/CSU","2016","16-34 J.","Ost","51","0.0623504170652023","0.0470870784926242","0.0776137556377805"
"CDU/CSU","2016","35-65 J.","West","1623","0.152168852024453","0.145423078166128","0.158914625882779"
"CDU/CSU","2016","35-65 J.","Ost","310","0.0993672312387371","0.0884130166467133","0.110321445830761"
"CDU/CSU","2016","66 und älter","West","1116","0.304421497139098","0.289204822643013","0.319638171635184"
"CDU/CSU","2016","66 und älter","Ost","178","0.155994889395482","0.135176823137631","0.176812955653333"
"SPD","2016","16-34 J.","West","280","0.0679212397079032","0.0606690645275077","0.0751734148882987"
"SPD","2016","16-34 J.","Ost","31","0.051105901286945","0.0372046474762434","0.0650071550976466"
"SPD","2016","35-65 J.","West","1212","0.121425829072841","0.115291614457581","0.127560043688102"
"SPD","2016","35-65 J.","Ost","133","0.0434108856224456","0.0359490132250248","0.0508727580198664"
"SPD","2016","66 und älter","West","678","0.185179957960353","0.172334876639468","0.198025039281238"
"SPD","2016","66 und älter","Ost","134","0.0947740035928736","0.0779691092850672","0.11157889790068"
"FDP","2016","16-34 J.","West","33","0.00878198899539239","0.00609280687554054","0.0114711711152442"
"FDP","2016","16-34 J.","Ost","","","",""
"FDP","2016","35-65 J.","West","115","0.0121573374372041","0.0100991859522993","0.0142154889221089"
"FDP","2016","35-65 J.","Ost","","","",""
"FDP","2016","66 und älter","West","104","0.0219770819803424","0.0171290157285462","0.0268251482321387"
"FDP","2016","66 und älter","Ost","","","",""
"Grüne","2016","16-34 J.","West","290","0.0713997790576647","0.0639781028410094","0.07882145527432"
"Grüne","2016","16-34 J.","Ost","33","0.026575060048687","0.0164219770638095","0.0367281430335645"
"Grüne","2016","35-65 J.","West","950","0.0890477786742207","0.0836987668644015","0.0943967904840398"
"Grüne","2016","35-65 J.","Ost","102","0.0288726011904527","0.0227410997089993","0.0350041026719062"
"Grüne","2016","66 und älter","West","150","0.0414872396111156","0.0348929922322748","0.0480814869899564"
"Grüne","2016","66 und älter","Ost","","","",""
"PDS/Linke","2016","16-34 J.","West","90","0.0219572101872898","0.0177333777038385","0.0261810426707411"
"PDS/Linke","2016","16-34 J.","Ost","57","0.0610725590229024","0.0459561495012791","0.0761889685445256"
"PDS/Linke","2016","35-65 J.","West","196","0.0165448350484553","0.0141491886514756","0.0189404814454349"
"PDS/Linke","2016","35-65 J.","Ost","195","0.0719548281428902","0.0624924498658346","0.0814172064199458"
"PDS/Linke","2016","66 und älter","West","","","",""
"PDS/Linke","2016","66 und älter","Ost","146","0.115280561364363","0.0969576918391993","0.133603430889527"
"Rechtsextrem","2016","16-34 J.","West","","","",""
"Rechtsextrem","2016","16-34 J.","Ost","","","",""
"Rechtsextrem","2016","35-65 J.","West","","","",""
"Rechtsextrem","2016","35-65 J.","Ost","","","",""
"Rechtsextrem","2016","66 und älter","West","","","",""
"Rechtsextrem","2016","66 und älter","Ost","","","",""
"AfD","2016","16-34 J.","West","88","0.0219792347818648","0.0177533320143411","0.0262051375493884"
"AfD","2016","16-34 J.","Ost","34","0.0454895488418552","0.0323356125888919","0.0586434850948186"
"AfD","2016","35-65 J.","West","198","0.0183757649453414","0.0158533904789049","0.020898139411778"
"AfD","2016","35-65 J.","Ost","120","0.0493876709435475","0.0414535873456975","0.0573217545413974"
"AfD","2016","66 und älter","West","44","0.011476352937261","0.00795423012336352","0.0149984757511585"
"AfD","2016","66 und älter","Ost","39","0.0334000722026346","0.0230912334876773","0.0437089109175919"
"Sonstige","2016","16-34 J.","West","54","0.0135105093740116","0.010182984800822","0.0168380339472012"
"Sonstige","2016","16-34 J.","Ost","","","",""
"Sonstige","2016","35-65 J.","West","61","0.00744844158422677","0.00583362404495608","0.00906325912349747"
"Sonstige","2016","35-65 J.","Ost","","","",""
"Sonstige","2016","66 und älter","West","","","",""
"Sonstige","2016","66 und älter","Ost","","","",""
"keine PN","2017","16-34 J.","West","4311","0.691372918594994","0.679537894941822","0.703207942248166"
"keine PN","2017","16-34 J.","Ost","992","0.739089793763802","0.714919462600404","0.763260124927201"
"keine PN","2017","35-65 J.","West","7651","0.574337533844479","0.565773574881449","0.58290149280751"
"keine PN","2017","35-65 J.","Ost","2384","0.68345549548725","0.667855472221352","0.699055518753147"
"keine PN","2017","66 und älter","West","1463","0.414240452571288","0.398366251860799","0.430114653281778"
"keine PN","2017","66 und älter","Ost","662","0.561890263861689","0.533853203080669","0.58992732464271"
"CDU/CSU","2017","16-34 J.","West","544","0.102450728086573","0.0946814152967055","0.11022004087644"
"CDU/CSU","2017","16-34 J.","Ost","79","0.0617585464360733","0.0485092045827853","0.0750078882893612"
"CDU/CSU","2017","35-65 J.","West","1967","0.146329949354367","0.1402082790869","0.152451619621834"
"CDU/CSU","2017","35-65 J.","Ost","345","0.0913197892769304","0.0816583746100253","0.100981203943835"
"CDU/CSU","2017","66 und älter","West","1102","0.281999395232818","0.267498580000285","0.296500210465351"
"CDU/CSU","2017","66 und älter","Ost","163","0.154666227834171","0.13423346311742","0.175098992550922"
"SPD","2017","16-34 J.","West","403","0.0778307541551734","0.0709667605716392","0.0846947477387076"
"SPD","2017","16-34 J.","Ost","39","0.030962253456259","0.0214282546742435","0.0404962522382746"
"SPD","2017","35-65 J.","West","1577","0.142168689574458","0.136120000973958","0.148217378174958"
"SPD","2017","35-65 J.","Ost","199","0.0611861468046601","0.0531477575299223","0.0692245360793979"
"SPD","2017","66 und älter","West","787","0.219249447803948","0.205916341874934","0.232582553732963"
"SPD","2017","66 und älter","Ost","169","0.130932956369638","0.111871046799153","0.149994865940123"
"FDP","2017","16-34 J.","West","67","0.0135717641273803","0.0106072956854448","0.0165362325693159"
"FDP","2017","16-34 J.","Ost","","","",""
"FDP","2017","35-65 J.","West","195","0.0167266519503388","0.0145053891499602","0.0189479147507174"
"FDP","2017","35-65 J.","Ost","45","0.0136710390315223","0.00977642529547431","0.0175656527675702"
"FDP","2017","66 und älter","West","114","0.0269199579946287","0.0217042004263115","0.0321357155629459"
"FDP","2017","66 und älter","Ost","","","",""
"Grüne","2017","16-34 J.","West","289","0.0554928229766604","0.0496271618024364","0.0613584841508843"
"Grüne","2017","16-34 J.","Ost","36","0.0377584370345609","0.0272669384924559","0.0482499355766659"
"Grüne","2017","35-65 J.","West","841","0.0661890163108422","0.0618829496181207","0.0704950830035638"
"Grüne","2017","35-65 J.","Ost","98","0.0263629472148312","0.0209895584417967","0.0317363359878656"
"Grüne","2017","66 und älter","West","143","0.0372230645072892","0.0311224325321286","0.0433236964824498"
"Grüne","2017","66 und älter","Ost","","","",""
"PDS/Linke","2017","16-34 J.","West","134","0.0320553824867231","0.0275423166556876","0.0365684483177585"
"PDS/Linke","2017","16-34 J.","Ost","64","0.0638042501693907","0.0503519483893658","0.0772565519494157"
"PDS/Linke","2017","35-65 J.","West","235","0.0199194351528306","0.0174993664359632","0.022339503869698"
"PDS/Linke","2017","35-65 J.","Ost","202","0.0674272905391608","0.0590169817313175","0.0758375993470042"
"PDS/Linke","2017","66 und älter","West","39","0.00915782333678887","0.00608806421625753","0.0122275824573202"
"PDS/Linke","2017","66 und älter","Ost","147","0.111307341288067","0.0935346589623082","0.129080023613825"
"Rechtsextrem","2017","16-34 J.","West","","","",""
"Rechtsextrem","2017","16-34 J.","Ost","","","",""
"Rechtsextrem","2017","35-65 J.","West","41","0.00260980047092066","0.00172612154006804","0.00349347940177328"
"Rechtsextrem","2017","35-65 J.","Ost","","","",""
"Rechtsextrem","2017","66 und älter","West","","","",""
"Rechtsextrem","2017","66 und älter","Ost","","","",""
"AfD","2017","16-34 J.","West","52","0.0146993352544611","0.0116159402264116","0.0177827302825107"
"AfD","2017","16-34 J.","Ost","34","0.0408617853832314","0.0299652676277512","0.0517583031387117"
"AfD","2017","35-65 J.","West","242","0.026115103574929","0.0233528853191931","0.028877321830665"
"AfD","2017","35-65 J.","Ost","113","0.0455605801510468","0.0385666459227389","0.0525545143793547"
"AfD","2017","66 und älter","West","43","0.0103070761476387","0.00705227919863414","0.0135618730966432"
"AfD","2017","66 und älter","Ost","34","0.0245888568785314","0.0158374413893024","0.0333402723677605"
"Sonstige","2017","16-34 J.","West","39","0.00872831317159839","0.00634512989109441","0.0111114964521024"
"Sonstige","2017","16-34 J.","Ost","","","",""
"Sonstige","2017","35-65 J.","West","56","0.00560381976683404","0.00431087461291276","0.00689676492075531"
"Sonstige","2017","35-65 J.","Ost","","","",""
"Sonstige","2017","66 und älter","West","","","",""
"Sonstige","2017","66 und älter","Ost","","","",""
"keine PN","2018","16-34 J.","West","4439","0.654576104439405","0.642726621620127","0.666425587258684"
"keine PN","2018","16-34 J.","Ost","990","0.717356230817019","0.692831720065984","0.741880741568054"
"keine PN","2018","35-65 J.","West","7513","0.57143407040743","0.562793598318102","0.580074542496757"
"keine PN","2018","35-65 J.","Ost","2321","0.680019444506133","0.664213968410597","0.695824920601669"
"keine PN","2018","66 und älter","West","1429","0.405228298512206","0.389454245806179","0.421002351218232"
"keine PN","2018","66 und älter","Ost","682","0.571805941302592","0.544141825119292","0.599470057485893"
"CDU/CSU","2018","16-34 J.","West","521","0.0909336537663237","0.0837688674210715","0.0980984401115759"
"CDU/CSU","2018","16-34 J.","Ost","82","0.0521127854770696","0.0400078164343378","0.0642177545198013"
"CDU/CSU","2018","35-65 J.","West","1843","0.144831027276082","0.138686303589424","0.15097575096274"
"CDU/CSU","2018","35-65 J.","Ost","321","0.0902215048346868","0.0805139916406659","0.0999290180287078"
"CDU/CSU","2018","66 und älter","West","1117","0.295864138463188","0.281198781054998","0.310529495871378"
"CDU/CSU","2018","66 und älter","Ost","171","0.149974890192902","0.130013200350565","0.169936580035239"
"SPD","2018","16-34 J.","West","360","0.068812034378206","0.0625040006128438","0.0751200681435682"
"SPD","2018","16-34 J.","Ost","31","0.0372210153423711","0.0269107316373525","0.0475312990473897"
"SPD","2018","35-65 J.","West","1313","0.122326352458003","0.116605350088602","0.128047354827404"
"SPD","2018","35-65 J.","Ost","141","0.0443973477103927","0.0374182013018835","0.051376494118902"
"SPD","2018","66 und älter","West","725","0.192677062700273","0.180004719963994","0.205349405436551"
"SPD","2018","66 und älter","Ost","138","0.100339809154172","0.0835421781512029","0.117137440157141"
"FDP","2018","16-34 J.","West","113","0.0231271882516086","0.0193815695721378","0.0268728069310793"
"FDP","2018","16-34 J.","Ost","","","",""
"FDP","2018","35-65 J.","West","228","0.0201646786432402","0.0177104343866999","0.0226189228997805"
"FDP","2018","35-65 J.","Ost","48","0.0152147948226321","0.0110672706061313","0.0193623190391328"
"FDP","2018","66 und älter","West","135","0.0291516277422078","0.0237462585237148","0.0345569969607007"
"FDP","2018","66 und älter","Ost","","","",""
"Grüne","2018","16-34 J.","West","400","0.0808165898582379","0.0740246398230039","0.0876085398934719"
"Grüne","2018","16-34 J.","Ost","52","0.0486237110032939","0.0369094898389482","0.0603379321676396"
"Grüne","2018","35-65 J.","West","1010","0.0783972648852304","0.0737040772436299","0.0830904525268309"
"Grüne","2018","35-65 J.","Ost","112","0.0334553537939727","0.0273623858117714","0.039548321776174"
"Grüne","2018","66 und älter","West","200","0.0481597410039518","0.0412804708914647","0.0550390111164389"
"Grüne","2018","66 und älter","Ost","","","",""
"PDS/Linke","2018","16-34 J.","West","196","0.0439933997186802","0.0388828532583541","0.0491039461790063"
"PDS/Linke","2018","16-34 J.","Ost","74","0.0670625757959221","0.0534393617786558","0.0806857898131884"
"PDS/Linke","2018","35-65 J.","West","281","0.0235120015255877","0.0208664036032668","0.0261575994479087"
"PDS/Linke","2018","35-65 J.","Ost","226","0.0682511295170396","0.0597065738850926","0.0767956851489867"
"PDS/Linke","2018","66 und älter","West","50","0.0122905706607311","0.00875044335454695","0.0158306979669152"
"PDS/Linke","2018","66 und älter","Ost","157","0.117974916027998","0.0999402769163245","0.136009555139672"
"Rechtsextrem","2018","16-34 J.","West","","","",""
"Rechtsextrem","2018","16-34 J.","Ost","","","",""
"Rechtsextrem","2018","35-65 J.","West","","","",""
"Rechtsextrem","2018","35-65 J.","Ost","","","",""
"Rechtsextrem","2018","66 und älter","West","","","",""
"Rechtsextrem","2018","66 und älter","Ost","","","",""
"AfD","2018","16-34 J.","West","92","0.0253237758385769","0.0214087237050791","0.0292388279720746"
"AfD","2018","16-34 J.","Ost","39","0.0510217562684609","0.039037280637235","0.0630062318996868"
