"plh0033","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","2008","Hauptschule","Staedtischer Raum","999","0.247316465688509","0.234441658193557","0.260191273183461"
"Grosse Sorgen","2008","Realschule","Laendlicher Raum","512","0.257825072806455","0.239186786740043","0.276463358872867"
"Grosse Sorgen","2008","Realschule","Staedtischer Raum","558","0.210000205588949","0.195378755298617","0.22462165587928"
"Keine Sorgen","2008","(Fach-)Abitur","Laendlicher Raum","140","0.237144807557972","0.201237604992989","0.273052010122954"
"Keine Sorgen","2008","(Fach-)Abitur","Staedtischer Raum","488","0.278375899953808","0.256624238160944","0.300127561746673"
"Keine Sorgen","2008","(noch) kein Abschluss","Laendlicher Raum","48","0.304998062437869","0.234533993982136","0.375462130893602"
"Keine Sorgen","2008","(noch) kein Abschluss","Staedtischer Raum","111","0.226626403349865","0.184422549075533","0.268830257624196"
"Keine Sorgen","2008","AkademikerIn","Laendlicher Raum","453","0.371327875475736","0.344249304534382","0.398406446417089"
"Keine Sorgen","2008","AkademikerIn","Staedtischer Raum","1344","0.419772662601445","0.401993618595885","0.437551706607006"
"Keine Sorgen","2008","Hauptschule","Laendlicher Raum","609","0.234015378141834","0.217277924932234","0.250752831351435"
"Keine Sorgen","2008","Hauptschule","Staedtischer Raum","1178","0.257270241087603","0.244226018232398","0.270314463942807"
"Keine Sorgen","2008","Realschule","Laendlicher Raum","443","0.209608473215316","0.192265809036252","0.226951137394381"
"Keine Sorgen","2008","Realschule","Staedtischer Raum","844","0.258700625120538","0.242980258903429","0.274420991337646"
"Einige Sorgen","2009","(Fach-)Abitur","Laendlicher Raum","300","0.58890810760483","0.546577194692479","0.631239020517181"
"Einige Sorgen","2009","(Fach-)Abitur","Staedtischer Raum","833","0.581085286963368","0.555949066321945","0.606221507604791"
"Einige Sorgen","2009","(noch) kein Abschluss","Laendlicher Raum","73","0.535963799153241","0.451838839976754","0.620088758329727"
"Einige Sorgen","2009","(noch) kein Abschluss","Staedtischer Raum","174","0.540456200596639","0.487638590630267","0.593273810563011"
"Einige Sorgen","2009","AkademikerIn","Laendlicher Raum","669","0.564458348585319","0.536601396380512","0.592315300790126"
"Einige Sorgen","2009","AkademikerIn","Staedtischer Raum","1405","0.521742425864125","0.503249929285253","0.540234922442998"
"Einige Sorgen","2009","Hauptschule","Laendlicher Raum","1140","0.502544321286611","0.481994065008956","0.523094577564267"
"Einige Sorgen","2009","Hauptschule","Staedtischer Raum","1965","0.508638701030269","0.492966845115935","0.524310556944603"
"Einige Sorgen","2009","Realschule","Laendlicher Raum","1133","0.533996425954447","0.512312236121647","0.555680615787247"
"Einige Sorgen","2009","Realschule","Staedtischer Raum","1496","0.525607575147747","0.506985162983105","0.544229987312389"
"Grosse Sorgen","2009","(Fach-)Abitur","Laendlicher Raum","103","0.21926000927579","0.183664325596863","0.254855692954717"
"Grosse Sorgen","2009","(Fach-)Abitur","Staedtischer Raum","300","0.206185846624554","0.18557451373928","0.226797179509829"
"Grosse Sorgen","2009","(noch) kein Abschluss","Laendlicher Raum","29","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","Staedtischer Raum","80","0.260696329569754","0.214168378568657","0.30722428057085"
"Grosse Sorgen","2009","AkademikerIn","Laendlicher Raum","170","0.147854665372227","0.127912277743088","0.167797053001365"
"Grosse Sorgen","2009","AkademikerIn","Staedtischer Raum","359","0.140255213999419","0.127399955174265","0.153110472824573"
"Grosse Sorgen","2009","Hauptschule","Laendlicher Raum","652","0.290326721083862","0.271670417848102","0.308983024319622"
"Grosse Sorgen","2009","Hauptschule","Staedtischer Raum","1044","0.272186702762308","0.258233988477948","0.286139417046669"
"Grosse Sorgen","2009","Realschule","Laendlicher Raum","570","0.302992269996538","0.283016019587745","0.322968520405331"
"Grosse Sorgen","2009","Realschule","Staedtischer Raum","608","0.25062120947555","0.234459181161622","0.266783237789478"
"Keine Sorgen","2009","(Fach-)Abitur","Laendlicher Raum","116","0.19183188311938","0.157957167056029","0.225706599182731"
"Keine Sorgen","2009","(Fach-)Abitur","Staedtischer Raum","347","0.212728866412078","0.191879512084034","0.233578220740122"
"Keine Sorgen","2009","(noch) kein Abschluss","Laendlicher Raum","33","0.220651378848255","0.150699333849472","0.290603423847038"
"Keine Sorgen","2009","(noch) kein Abschluss","Staedtischer Raum","88","0.198847469833607","0.156546270871642","0.241148668795573"
"Keine Sorgen","2009","AkademikerIn","Laendlicher Raum","378","0.287686986042454","0.262253941634498","0.31312003045041"
"Keine Sorgen","2009","AkademikerIn","Staedtischer Raum","1039","0.338002360136456","0.320490808499622","0.355513911773289"
"Keine Sorgen","2009","Hauptschule","Laendlicher Raum","482","0.207128957629527","0.190472810480775","0.223785104778279"
"Keine Sorgen","2009","Hauptschule","Staedtischer Raum","900","0.219174596207423","0.206206168345025","0.23214302406982"
"Keine Sorgen","2009","Realschule","Laendlicher Raum","330","0.163011304049015","0.146954908485147","0.179067699612883"
"Keine Sorgen","2009","Realschule","Staedtischer Raum","658","0.223771215376703","0.208228273033592","0.239314157719814"
"Einige Sorgen","2010","(Fach-)Abitur","Laendlicher Raum","430","0.545719380994868","0.511238478347486","0.580200283642249"
"Einige Sorgen","2010","(Fach-)Abitur","Staedtischer Raum","1122","0.508898927317661","0.488242365308741","0.52955548932658"
"Einige Sorgen","2010","(noch) kein Abschluss","Laendlicher Raum","108","0.491024090360487","0.426970987039617","0.555077193681358"
"Einige Sorgen","2010","(noch) kein Abschluss","Staedtischer Raum","230","0.523578319646058","0.481057978332426","0.566098660959691"
"Einige Sorgen","2010","AkademikerIn","Laendlicher Raum","743","0.515421199637265","0.48996849688268","0.54087390239185"
"Einige Sorgen","2010","AkademikerIn","Staedtischer Raum","1816","0.466082991967216","0.450386567531855","0.481779416402577"
"Einige Sorgen","2010","Hauptschule","Laendlicher Raum","1400","0.499201967747424","0.480507669031423","0.517896266463424"
"Einige Sorgen","2010","Hauptschule","Staedtischer Raum","2156","0.464734460693567","0.450502779599933","0.478966141787202"
"Einige Sorgen","2010","Realschule","Laendlicher Raum","1523","0.515151769247199","0.497064934734815","0.533238603759584"
"Einige Sorgen","2010","Realschule","Staedtischer Raum","1976","0.52065009625197","0.5048656315561","0.53643456094784"
"Grosse Sorgen","2010","(Fach-)Abitur","Laendlicher Raum","188","0.229978152275305","0.200835662891866","0.259120641658744"
"Grosse Sorgen","2010","(Fach-)Abitur","Staedtischer Raum","554","0.221041222962735","0.20389570115794","0.23818674476753"
"Grosse Sorgen","2010","(noch) kein Abschluss","Laendlicher Raum","76","0.271129563836616","0.214171690224184","0.328087437449049"
"Grosse Sorgen","2010","(noch) kein Abschluss","Staedtischer Raum","178","0.261496520230467","0.22408379139368","0.298909249067253"
"Grosse Sorgen","2010","AkademikerIn","Laendlicher Raum","209","0.136861194279067","0.119356640445688","0.154365748112446"
"Grosse Sorgen","2010","AkademikerIn","Staedtischer Raum","524","0.152867415292204","0.141544314243766","0.164190516340643"
"Grosse Sorgen","2010","Hauptschule","Laendlicher Raum","796","0.262914817828002","0.24645571725941","0.279373918396594"
"Grosse Sorgen","2010","Hauptschule","Staedtischer Raum","1490","0.28542812592333","0.272541463118481","0.298314788728178"
"Grosse Sorgen","2010","Realschule","Laendlicher Raum","878","0.267575295368845","0.251554039420035","0.283596551317656"
"Grosse Sorgen","2010","Realschule","Staedtischer Raum","976","0.233325263814979","0.219961862270346","0.246688665359612"
"Keine Sorgen","2010","(Fach-)Abitur","Laendlicher Raum","183","0.224302466729827","0.195415957498925","0.253188975960729"
"Keine Sorgen","2010","(Fach-)Abitur","Staedtischer Raum","574","0.270059849719605","0.251714311012683","0.288405388426526"
"Keine Sorgen","2010","(noch) kein Abschluss","Laendlicher Raum","50","0.237846345802896","0.183294472077583","0.29239821952821"
"Keine Sorgen","2010","(noch) kein Abschluss","Staedtischer Raum","122","0.214925160123475","0.179954058328674","0.249896261918276"
"Keine Sorgen","2010","AkademikerIn","Laendlicher Raum","529","0.347717606083669","0.323462580867495","0.371972631299843"
"Keine Sorgen","2010","AkademikerIn","Staedtischer Raum","1540","0.38104959274058","0.365768623355225","0.396330562125935"
"Keine Sorgen","2010","Hauptschule","Laendlicher Raum","552","0.237883214424574","0.221963605694344","0.253802823154805"
"Keine Sorgen","2010","Hauptschule","Staedtischer Raum","1072","0.249837413383103","0.23748432466588","0.262190502100326"
"Keine Sorgen","2010","Realschule","Laendlicher Raum","532","0.217272935383955","0.202348426431901","0.232197444336009"
"Keine Sorgen","2010","Realschule","Staedtischer Raum","896","0.246024639933051","0.232416510279023","0.259632769587078"
"Einige Sorgen","2011","(Fach-)Abitur","Laendlicher Raum","508","0.503955049481465","0.472731203728107","0.535178895234824"
"Einige Sorgen","2011","(Fach-)Abitur","Staedtischer Raum","1297","0.505922452753912","0.486752637731473","0.525092267776351"
"Einige Sorgen","2011","(noch) kein Abschluss","Laendlicher Raum","117","0.440551651479152","0.381661159514698","0.499442143443607"
"Einige Sorgen","2011","(noch) kein Abschluss","Staedtischer Raum","286","0.484874271086313","0.445116233826463","0.524632308346164"
"Einige Sorgen","2011","AkademikerIn","Laendlicher Raum","813","0.475840517789156","0.452448512630458","0.499232522947855"
"Einige Sorgen","2011","AkademikerIn","Staedtischer Raum","1914","0.437625250468195","0.423019889070544","0.452230611865845"
"Einige Sorgen","2011","Hauptschule","Laendlicher Raum","1608","0.481930989066815","0.46497507120204","0.498886906931589"
"Einige Sorgen","2011","Hauptschule","Staedtischer Raum","2539","0.471823678808806","0.458584788829129","0.485062568788483"
"Einige Sorgen","2011","Realschule","Laendlicher Raum","1758","0.495670058267901","0.479032114192822","0.512308002342979"
"Einige Sorgen","2011","Realschule","Staedtischer Raum","2220","0.508413693534867","0.493645357013639","0.523182030056096"
"Grosse Sorgen","2011","(Fach-)Abitur","Laendlicher Raum","192","0.207060500415084","0.181755949651857","0.232365051178312"
"Grosse Sorgen","2011","(Fach-)Abitur","Staedtischer Raum","498","0.174125580804599","0.159585504609767","0.188665656999431"
"Grosse Sorgen","2011","(noch) kein Abschluss","Laendlicher Raum","75","0.255970227750652","0.204202792139213","0.307737663362092"
"Grosse Sorgen","2011","(noch) kein Abschluss","Staedtischer Raum","135","0.197282312816152","0.165624621726016","0.228940003906287"
"Grosse Sorgen","2011","AkademikerIn","Laendlicher Raum","216","0.133150990979276","0.117238105107049","0.149063876851504"
"Grosse Sorgen","2011","AkademikerIn","Staedtischer Raum","459","0.10770981181044","0.0985827938023427","0.116836829818537"
"Grosse Sorgen","2011","Hauptschule","Laendlicher Raum","823","0.237751647267912","0.223305731287618","0.252197563248207"
"Grosse Sorgen","2011","Hauptschule","Staedtischer Raum","1327","0.217348749696696","0.206410824274003","0.228286675119389"
"Grosse Sorgen","2011","Realschule","Laendlicher Raum","886","0.251176845509983","0.236744883583644","0.265608807436322"
"Grosse Sorgen","2011","Realschule","Staedtischer Raum","878","0.179034816094822","0.167709399425002","0.190360232764642"
"Keine Sorgen","2011","(Fach-)Abitur","Laendlicher Raum","285","0.288984450103451","0.260676608133884","0.317292292073017"
"Keine Sorgen","2011","(Fach-)Abitur","Staedtischer Raum","818","0.319951966441489","0.302066899393598","0.33783703348938"
"Keine Sorgen","2011","(noch) kein Abschluss","Laendlicher Raum","81","0.303478120770195","0.248940292245948","0.358015949294442"
"Keine Sorgen","2011","(noch) kein Abschluss","Staedtischer Raum","186","0.317843416097535","0.280800736693352","0.354886095501718"
"Keine Sorgen","2011","AkademikerIn","Laendlicher Raum","722","0.391008491231567","0.368152306843551","0.413864675619584"
"Keine Sorgen","2011","AkademikerIn","Staedtischer Raum","2059","0.454664937721366","0.44000521830871","0.469324657134021"
"Keine Sorgen","2011","Hauptschule","Laendlicher Raum","905","0.280317363665273","0.265075762873551","0.295558964456995"
"Keine Sorgen","2011","Hauptschule","Staedtischer Raum","1596","0.310827571494498","0.298553293421271","0.323101849567724"
"Keine Sorgen","2011","Realschule","Laendlicher Raum","825","0.253153096222116","0.238683601848746","0.267622590595486"
"Keine Sorgen","2011","Realschule","Staedtischer Raum","1304","0.312551490370311","0.298858322059496","0.326244658681125"
"Einige Sorgen","2012","(Fach-)Abitur","Laendlicher Raum","521","0.47930375745725","0.44829401562881","0.510313499285689"
"Einige Sorgen","2012","(Fach-)Abitur","Staedtischer Raum","1306","0.498970705030379","0.479545156914913","0.518396253145846"
"Einige Sorgen","2012","(noch) kein Abschluss","Laendlicher Raum","125","0.448802310663248","0.391558263832971","0.506046357493526"
"Einige Sorgen","2012","(noch) kein Abschluss","Staedtischer Raum","268","0.445611578095622","0.405674626015634","0.48554853017561"
"Einige Sorgen","2012","AkademikerIn","Laendlicher Raum","833","0.448026483549439","0.424852796468359","0.471200170630519"
"Einige Sorgen","2012","AkademikerIn","Staedtischer Raum","1948","0.444423748578514","0.429679387760794","0.459168109396234"
"Einige Sorgen","2012","Hauptschule","Laendlicher Raum","1685","0.50013411350612","0.483292852645972","0.516975374366267"
"Einige Sorgen","2012","Hauptschule","Staedtischer Raum","2472","0.473354485658043","0.459820280831876","0.486888690484211"
"Einige Sorgen","2012","Realschule","Laendlicher Raum","1824","0.520564925609965","0.503892305805993","0.537237545413936"
"Einige Sorgen","2012","Realschule","Staedtischer Raum","2187","0.510627259067488","0.495652930368503","0.525601587766472"
"Grosse Sorgen","2012","(Fach-)Abitur","Laendlicher Raum","181","0.211533025068157","0.18618282707185","0.236883223064465"
"Grosse Sorgen","2012","(Fach-)Abitur","Staedtischer Raum","454","0.182751128343175","0.167736610304757","0.197765646381594"
"Grosse Sorgen","2012","(noch) kein Abschluss","Laendlicher Raum","84","0.262387927920535","0.211754768784509","0.31302108705656"
"Grosse Sorgen","2012","(noch) kein Abschluss","Staedtischer Raum","154","0.254272969122138","0.21928412076739","0.289261817476885"
"Grosse Sorgen","2012","AkademikerIn","Laendlicher Raum","211","0.142362506378519","0.126079527229201","0.158645485527838"
"Grosse Sorgen","2012","AkademikerIn","Staedtischer Raum","432","0.107911666749524","0.0987051867373549","0.117118146761693"
"Grosse Sorgen","2012","Hauptschule","Laendlicher Raum","792","0.224720394474801","0.210661374816089","0.238779414133513"
"Grosse Sorgen","2012","Hauptschule","Staedtischer Raum","1278","0.225127772356925","0.213806118147751","0.2364494265661"
"Grosse Sorgen","2012","Realschule","Laendlicher Raum","831","0.230292845751829","0.216241934889129","0.244343756614529"
"Grosse Sorgen","2012","Realschule","Staedtischer Raum","870","0.198931220169147","0.186973129185506","0.210889311152789"
"Keine Sorgen","2012","(Fach-)Abitur","Laendlicher Raum","295","0.309163217474593","0.2804764147081","0.337850020241086"
"Keine Sorgen","2012","(Fach-)Abitur","Staedtischer Raum","785","0.318278166626446","0.300180973410399","0.336375359842493"
"Keine Sorgen","2012","(noch) kein Abschluss","Laendlicher Raum","81","0.288809761416217","0.236648519924193","0.340971002908241"
"Keine Sorgen","2012","(noch) kein Abschluss","Staedtischer Raum","173","0.30011545278224","0.263290093781665","0.336940811782815"
"Keine Sorgen","2012","AkademikerIn","Laendlicher Raum","725","0.409611010072041","0.386694994415086","0.432527025728997"
"Keine Sorgen","2012","AkademikerIn","Staedtischer Raum","1983","0.447664584671962","0.432909785625996","0.462419383717928"
"Keine Sorgen","2012","Hauptschule","Laendlicher Raum","909","0.275145492019079","0.260103296231918","0.29018768780624"
"Keine Sorgen","2012","Hauptschule","Staedtischer Raum","1478","0.301517741985031","0.289077912506893","0.31395757146317"
"Keine Sorgen","2012","Realschule","Laendlicher Raum","794","0.249142228638206","0.234707653472682","0.263576803803731"
"Keine Sorgen","2012","Realschule","Staedtischer Raum","1224","0.290441520763365","0.276842772783036","0.304040268743693"
"Einige Sorgen","2013","(Fach-)Abitur","Laendlicher Raum","630","0.500646835108685","0.471736194325412","0.529557475891957"
"Einige Sorgen","2013","(Fach-)Abitur","Staedtischer Raum","1642","0.487197526111999","0.470130888198614","0.504264164025383"
"Einige Sorgen","2013","(noch) kein Abschluss","Laendlicher Raum","184","0.477815714181574","0.427526992116157","0.528104436246991"
"Einige Sorgen","2013","(noch) kein Abschluss","Staedtischer Raum","424","0.458548255858087","0.426454909795807","0.490641601920368"
"Einige Sorgen","2013","AkademikerIn","Laendlicher Raum","879","0.462918691050469","0.440264566597864","0.485572815503073"
"Einige Sorgen","2013","AkademikerIn","Staedtischer Raum","2122","0.412617004243165","0.398949370889627","0.426284637596702"
"Einige Sorgen","2013","Hauptschule","Laendlicher Raum","1758","0.497044957738526","0.480430609996993","0.513659305480059"
"Einige Sorgen","2013","Hauptschule","Staedtischer Raum","2869","0.471066585228927","0.458329685300314","0.483803485157541"
"Einige Sorgen","2013","Realschule","Laendlicher Raum","1791","0.522853396184496","0.505929474464965","0.539777317904027"
"Einige Sorgen","2013","Realschule","Staedtischer Raum","2203","0.501423894029389","0.486691962326894","0.516155825731884"
"Grosse Sorgen","2013","(Fach-)Abitur","Laendlicher Raum","157","0.132649253723514","0.113036532267826","0.152261975179202"
"Grosse Sorgen","2013","(Fach-)Abitur","Staedtischer Raum","538","0.1572976688055","0.144866309406814","0.169729028204186"
"Grosse Sorgen","2013","(noch) kein Abschluss","Laendlicher Raum","78","0.223574650393235","0.181628740523553","0.265520560262917"
"Grosse Sorgen","2013","(noch) kein Abschluss","Staedtischer Raum","208","0.217198701625415","0.190640603037911","0.243756800212919"
"Grosse Sorgen","2013","AkademikerIn","Laendlicher Raum","170","0.0900040275176669","0.0770015649720407","0.103006490063293"
"Grosse Sorgen","2013","AkademikerIn","Staedtischer Raum","529","0.100281578603554","0.0919424060287409","0.108620751178368"
"Grosse Sorgen","2013","Hauptschule","Laendlicher Raum","694","0.181899596011085","0.169081012193795","0.194718179828374"
"Grosse Sorgen","2013","Hauptschule","Staedtischer Raum","1255","0.187766720274908","0.17780184687746","0.197731593672356"
"Grosse Sorgen","2013","Realschule","Laendlicher Raum","639","0.193113079723398","0.179737971478565","0.20648818796823"
"Grosse Sorgen","2013","Realschule","Staedtischer Raum","765","0.15822540305868","0.147472457015681","0.168978349101679"
"Keine Sorgen","2013","(Fach-)Abitur","Laendlicher Raum","362","0.366703911167801","0.338839539735086","0.394568282600517"
"Keine Sorgen","2013","(Fach-)Abitur","Staedtischer Raum","1115","0.355504805082501","0.339161008023866","0.371848602141136"
"Keine Sorgen","2013","(noch) kein Abschluss","Laendlicher Raum","117","0.298609635425191","0.252535171344989","0.344684099505394"
"Keine Sorgen","2013","(noch) kein Abschluss","Staedtischer Raum","294","0.324253042516498","0.294103781125196","0.354402303907799"
"Keine Sorgen","2013","AkademikerIn","Laendlicher Raum","812","0.447077281431864","0.424488207725007","0.469666355138721"
"Keine Sorgen","2013","AkademikerIn","Staedtischer Raum","2333","0.487101417153281","0.473224770804258","0.500978063502305"
"Keine Sorgen","2013","Hauptschule","Laendlicher Raum","1027","0.321055446250389","0.305541293903021","0.336569598597757"
"Keine Sorgen","2013","Hauptschule","Staedtischer Raum","1776","0.341166694496165","0.329069262990527","0.353264126001803"
"Keine Sorgen","2013","Realschule","Laendlicher Raum","916","0.284033524092107","0.268753773421979","0.299313274762235"
"Keine Sorgen","2013","Realschule","Staedtischer Raum","1457","0.340350702911931","0.326389869932498","0.354311535891363"
"Einige Sorgen","2014","(Fach-)Abitur","Laendlicher Raum","520","0.468823882309448","0.438465854957098","0.499181909661797"
"Einige Sorgen","2014","(Fach-)Abitur","Staedtischer Raum","1405","0.460204456141163","0.442048719923512","0.478360192358815"
"Einige Sorgen","2014","(noch) kein Abschluss","Laendlicher Raum","146","0.430869222020266","0.37627039379313","0.485468050247402"
"Einige Sorgen","2014","(noch) kein Abschluss","Staedtischer Raum","319","0.456206910995988","0.418687887315926","0.493725934676051"
"Einige Sorgen","2014","AkademikerIn","Laendlicher Raum","750","0.416131500630962","0.392809689816051","0.439453311445874"
"Einige Sorgen","2014","AkademikerIn","Staedtischer Raum","1890","0.41582255403295","0.401414356411527","0.430230751654372"
"Einige Sorgen","2014","Hauptschule","Laendlicher Raum","1513","0.490002682401355","0.472430694131854","0.507574670670857"
"Einige Sorgen","2014","Hauptschule","Staedtischer Raum","2425","0.477258952927377","0.463496584615266","0.491021321239488"
"Einige Sorgen","2014","Realschule","Laendlicher Raum","1580","0.515486635802042","0.497501070061383","0.5334722015427"
"Einige Sorgen","2014","Realschule","Staedtischer Raum","1885","0.477465458825005","0.461771014017677","0.493159903632334"
"Grosse Sorgen","2014","(Fach-)Abitur","Laendlicher Raum","175","0.147724595435497","0.126138912346604","0.16931027852439"
"Grosse Sorgen","2014","(Fach-)Abitur","Staedtischer Raum","506","0.166285552189651","0.152722428283251","0.179848676096051"
"Grosse Sorgen","2014","(noch) kein Abschluss","Laendlicher Raum","67","0.244299214774611","0.196925163912433","0.291673265636788"
"Grosse Sorgen","2014","(noch) kein Abschluss","Staedtischer Raum","175","0.245118428189501","0.212715731916101","0.2775211244629"
"Grosse Sorgen","2014","AkademikerIn","Laendlicher Raum","170","0.0923775988608715","0.0786774468107252","0.106077750911018"
"Grosse Sorgen","2014","AkademikerIn","Staedtischer Raum","487","0.0953384485939846","0.0867530522378257","0.103923844950144"
"Grosse Sorgen","2014","Hauptschule","Laendlicher Raum","606","0.173645279371097","0.160329932734715","0.186960626007479"
"Grosse Sorgen","2014","Hauptschule","Staedtischer Raum","1062","0.173802833518961","0.163361809148663","0.184243857889259"
"Grosse Sorgen","2014","Realschule","Laendlicher Raum","541","0.169826202173967","0.156313276828622","0.183339127519313"
"Grosse Sorgen","2014","Realschule","Staedtischer Raum","655","0.156431802673108","0.145017744022467","0.16784586132375"
"Keine Sorgen","2014","(Fach-)Abitur","Laendlicher Raum","343","0.383451522255056","0.353872197043974","0.413030847466138"
"Keine Sorgen","2014","(Fach-)Abitur","Staedtischer Raum","984","0.373509991669185","0.355888933149888","0.391131050188483"
"Keine Sorgen","2014","(noch) kein Abschluss","Laendlicher Raum","103","0.324831563205123","0.273197092861276","0.37646603354897"
"Keine Sorgen","2014","(noch) kein Abschluss","Staedtischer Raum","183","0.298674660814511","0.264198991094928","0.333150330534094"
"Keine Sorgen","2014","AkademikerIn","Laendlicher Raum","796","0.491490900508166","0.467837338295042","0.515144462721291"
"Keine Sorgen","2014","AkademikerIn","Staedtischer Raum","2118","0.488838997373066","0.474225807676578","0.503452187069553"
"Keine Sorgen","2014","Hauptschule","Laendlicher Raum","990","0.336352038227548","0.319744561813272","0.352959514641823"
"Keine Sorgen","2014","Hauptschule","Staedtischer Raum","1573","0.348938213553662","0.335805387197354","0.362071039909969"
"Keine Sorgen","2014","Realschule","Laendlicher Raum","845","0.314687162023991","0.297974467917089","0.331399856130893"
"Keine Sorgen","2014","Realschule","Staedtischer Raum","1351","0.366102738501886","0.350966136140898","0.381239340862874"
"Einige Sorgen","2015","(Fach-)Abitur","Laendlicher Raum","613","0.502382710417515","0.472848898515967","0.531916522319063"
"Einige Sorgen","2015","(Fach-)Abitur","Staedtischer Raum","1496","0.458635271520148","0.440925270550481","0.476345272489815"
"Einige Sorgen","2015","(noch) kein Abschluss","Laendlicher Raum","162","0.547503111782876","0.490018322790529","0.604987900775224"
"Einige Sorgen","2015","(noch) kein Abschluss","Staedtischer Raum","309","0.470954730545444","0.432988275309575","0.508921185781313"
"Einige Sorgen","2015","AkademikerIn","Laendlicher Raum","747","0.408421862119429","0.385438013168998","0.431405711069859"
"Einige Sorgen","2015","AkademikerIn","Staedtischer Raum","1916","0.394538833425941","0.380466759725124","0.408610907126758"
"Einige Sorgen","2015","Hauptschule","Laendlicher Raum","1481","0.482767784599501","0.464799414292391","0.500736154906611"
"Einige Sorgen","2015","Hauptschule","Staedtischer Raum","2264","0.457266576302266","0.443154387104904","0.471378765499629"
"Einige Sorgen","2015","Realschule","Laendlicher Raum","1525","0.519104111995619","0.50073820302223","0.537470020969008"
"Einige Sorgen","2015","Realschule","Staedtischer Raum","1794","0.494962688491145","0.478830886927356","0.511094490054934"
"Grosse Sorgen","2015","(Fach-)Abitur","Laendlicher Raum","153","0.125176871300869","0.105630029143326","0.144723713458413"
"Grosse Sorgen","2015","(Fach-)Abitur","Staedtischer Raum","532","0.167594407018072","0.154319327342462","0.180869486693682"
"Grosse Sorgen","2015","(noch) kein Abschluss","Laendlicher Raum","54","0.185406700026497","0.140523379814429","0.230290020238566"
"Grosse Sorgen","2015","(noch) kein Abschluss","Staedtischer Raum","186","0.271217832947805","0.23740184806335","0.305033817832259"
"Grosse Sorgen","2015","AkademikerIn","Laendlicher Raum","166","0.0784159452772821","0.0658460436958439","0.0909858468587203"
"Grosse Sorgen","2015","AkademikerIn","Staedtischer Raum","491","0.0918566465862521","0.0835408745763601","0.100172418596144"
"Grosse Sorgen","2015","Hauptschule","Laendlicher Raum","526","0.160782235095019","0.147573746356483","0.173990723833555"
"Grosse Sorgen","2015","Hauptschule","Staedtischer Raum","1014","0.181369766095208","0.170454289223154","0.192285242967261"
"Grosse Sorgen","2015","Realschule","Laendlicher Raum","464","0.158821600419689","0.145385956010277","0.1722572448291"
"Grosse Sorgen","2015","Realschule","Staedtischer Raum","611","0.137392358846714","0.126284691926307","0.148500025767122"
"Keine Sorgen","2015","(Fach-)Abitur","Laendlicher Raum","335","0.372440418281616","0.343883567197003","0.400997269366229"
"Keine Sorgen","2015","(Fach-)Abitur","Staedtischer Raum","1013","0.37377032146178","0.356575047047203","0.390965595876358"
"Keine Sorgen","2015","(noch) kein Abschluss","Laendlicher Raum","72","0.267090188190626","0.215991931680989","0.318188444700263"
"Keine Sorgen","2015","(noch) kein Abschluss","Staedtischer Raum","169","0.257827436506751","0.224555271257702","0.2910996017558"
"Keine Sorgen","2015","AkademikerIn","Laendlicher Raum","844","0.513162192603289","0.489790956370506","0.536533428836073"
"Keine Sorgen","2015","AkademikerIn","Staedtischer Raum","2227","0.513604519987807","0.499213908114201","0.527995131861414"
"Keine Sorgen","2015","Hauptschule","Laendlicher Raum","964","0.356449980305479","0.33922783628868","0.373672124322279"
"Keine Sorgen","2015","Hauptschule","Staedtischer Raum","1509","0.361363657602526","0.347754995575529","0.374972319629523"
"Keine Sorgen","2015","Realschule","Laendlicher Raum","854","0.322074287584692","0.304898022197789","0.339250552971596"
"Keine Sorgen","2015","Realschule","Staedtischer Raum","1285","0.367644952662141","0.352087814573707","0.383202090750575"
"Einige Sorgen","2016","(Fach-)Abitur","Laendlicher Raum","556","0.465722314112645","0.436547691000599","0.494896937224692"
"Einige Sorgen","2016","(Fach-)Abitur","Staedtischer Raum","1502","0.462417400935211","0.444783521452505","0.480051280417918"
"Einige Sorgen","2016","(noch) kein Abschluss","Laendlicher Raum","272","0.489908537752565","0.448393826203261","0.531423249301868"
"Einige Sorgen","2016","(noch) kein Abschluss","Staedtischer Raum","537","0.436418438958456","0.409365471913395","0.463471406003517"
"Einige Sorgen","2016","AkademikerIn","Laendlicher Raum","739","0.376172249660228","0.353965463144997","0.39837903617546"
"Einige Sorgen","2016","AkademikerIn","Staedtischer Raum","1864","0.372817340954198","0.35890990531421","0.386724776594185"
"Einige Sorgen","2016","Hauptschule","Laendlicher Raum","1383","0.466367512021393","0.448173236290687","0.484561787752099"
"Einige Sorgen","2016","Hauptschule","Staedtischer Raum","2123","0.445688467504301","0.431474004211584","0.459902930797017"
"Einige Sorgen","2016","Realschule","Laendlicher Raum","1325","0.478082140273297","0.459052811936765","0.497111468609828"
"Einige Sorgen","2016","Realschule","Staedtischer Raum","1586","0.468379738914622","0.451539830209524","0.48521964761972"
"Grosse Sorgen","2016","(Fach-)Abitur","Laendlicher Raum","168","0.131626267327928","0.111852799811769","0.151399734844086"
"Grosse Sorgen","2016","(Fach-)Abitur","Staedtischer Raum","476","0.136182172995416","0.12405165367329","0.148312692317541"
