,Unnamed: 0,year,bula_h,regtyp,plh0042,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1885,1885,2018,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.2737,193,15766,0.22292,0.32704
1886,1886,2018,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.68555,464,15766,0.62569,0.75804
1887,1887,2018,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.2975,96,15766,0.21523,0.39791
1888,1888,2018,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.7025,142,15766,0.55924,0.85577
1889,1889,2018,Baden-Wuerttemberg,Urban regions,Very concerned,0.03868,59,15766,0.02771,0.05263
1890,1890,2018,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.17849,303,15766,0.15707,0.20563
1891,1891,2018,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.78283,1280,15766,0.73887,0.83119
1892,1892,2018,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.20549,37,15766,0.12279,0.3192
1893,1893,2018,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.79451,164,15766,0.66568,0.91362
1894,1894,2018,Bavaria,Urban regions,Very concerned,0.03205,52,15766,0.02572,0.04067
1895,1895,2018,Bavaria,Urban regions,Somewhat concerned,0.20616,269,15766,0.18069,0.2351
1896,1896,2018,Bavaria,Urban regions,Not concerned at all,0.76178,844,15766,0.68004,0.82164
1897,1897,2018,Bavaria,Rural regions,Very concerned,0.02944,62,15766,0.02209,0.0389
1898,1898,2018,Bavaria,Rural regions,Somewhat concerned,0.23189,323,15766,0.20328,0.26734
1899,1899,2018,Bavaria,Rural regions,Not concerned at all,0.73867,1069,15766,0.68499,0.7934
1900,1900,2018,Berlin,Urban regions,Somewhat concerned,0.21839,143,15766,0.18532,0.25964
1901,1901,2018,Berlin,Urban regions,Not concerned at all,0.78161,448,15766,0.71429,0.86111
1902,1902,2018,Brandenburg,Urban regions,Not concerned at all,1.0,41,15766,0.63235,1.51322
1903,1903,2018,Brandenburg,Rural regions,Very concerned,0.09669,40,15766,0.05249,0.158
1904,1904,2018,Brandenburg,Rural regions,Somewhat concerned,0.33786,162,15766,0.27014,0.41175
1905,1905,2018,Brandenburg,Rural regions,Not concerned at all,0.56545,312,15766,0.50109,0.62651
1906,1906,2018,Mecklenburg-Western Pomerania,Urban regions,Not concerned at all,1.0,37,15766,0.69673,1.40773
1907,1907,2018,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.38258,73,15766,0.28728,0.49962
1908,1908,2018,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.61742,188,15766,0.51722,0.69627
1909,1909,2018,Saxony,Urban regions,Somewhat concerned,0.29622,156,15766,0.2473,0.34888
1910,1910,2018,Saxony,Urban regions,Not concerned at all,0.70378,348,15766,0.62207,0.81592
1911,1911,2018,Saxony,Rural regions,Somewhat concerned,0.31111,139,15766,0.26275,0.36159
1912,1912,2018,Saxony,Rural regions,Not concerned at all,0.68889,294,15766,0.59579,0.79803
1913,1913,2018,Saxony-Anhalt,Urban regions,Not concerned at all,1.0,69,15766,0.76937,1.26746
1914,1914,2018,Saxony-Anhalt,Rural regions,Very concerned,0.109,41,15766,0.07357,0.1487
1915,1915,2018,Saxony-Anhalt,Rural regions,Somewhat concerned,0.33614,134,15766,0.27032,0.40299
1916,1916,2018,Saxony-Anhalt,Rural regions,Not concerned at all,0.55486,251,15766,0.49225,0.66149
1917,1917,2018,Thuringa,Urban regions,Somewhat concerned,0.23365,43,15766,0.17564,0.29694
1918,1918,2018,Thuringa,Urban regions,Not concerned at all,0.76635,125,15766,0.60904,1.00576
1919,1919,2018,Thuringa,Rural regions,Somewhat concerned,0.3643,120,15766,0.29511,0.43678
1920,1920,2018,Thuringa,Rural regions,Not concerned at all,0.6357,232,15766,0.5396,0.72652
1921,1921,2019,Schleswig-Holstein,Urban regions,Somewhat concerned,0.2276,47,16660,0.15589,0.31063
1922,1922,2019,Schleswig-Holstein,Urban regions,Not concerned at all,0.7724,181,16660,0.62282,0.92069
1923,1923,2019,Schleswig-Holstein,Rural regions,Somewhat concerned,0.29854,97,16660,0.23542,0.37233
1924,1924,2019,Schleswig-Holstein,Rural regions,Not concerned at all,0.70146,288,16660,0.60209,0.78561
1925,1925,2019,Hamburg,Urban regions,Somewhat concerned,0.22579,75,16660,0.1675,0.3031
1926,1926,2019,Hamburg,Urban regions,Not concerned at all,0.77421,249,16660,0.65935,0.9089
1927,1927,2019,Lower Saxony,Urban regions,Somewhat concerned,0.19488,124,16660,0.16246,0.23493
1928,1928,2019,Lower Saxony,Urban regions,Not concerned at all,0.80512,548,16660,0.73456,0.90101
1929,1929,2019,Lower Saxony,Rural regions,Very concerned,0.07647,54,16660,0.05586,0.10641
1930,1930,2019,Lower Saxony,Rural regions,Somewhat concerned,0.22446,224,16660,0.18583,0.26332
1931,1931,2019,Lower Saxony,Rural regions,Not concerned at all,0.69907,691,16660,0.63989,0.76173
1932,1932,2019,Bremen,Urban regions,Somewhat concerned,0.33819,34,16660,0.2062,0.52245
1933,1933,2019,Bremen,Urban regions,Not concerned at all,0.66181,78,16660,0.50331,0.87646
1934,1934,2019,North Rhine-Westphalia,Urban regions,Very concerned,0.05991,218,16660,0.05027,0.07039
1935,1935,2019,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.24611,764,16660,0.22131,0.27307
1936,1936,2019,North Rhine-Westphalia,Urban regions,Not concerned at all,0.69399,2474,16660,0.65479,0.72611
1937,1937,2019,North Rhine-Westphalia,Rural regions,Not concerned at all,1.0,50,16660,0.701,1.32975
1938,1938,2019,Hesse,Urban regions,Very concerned,0.04142,41,16660,0.0245,0.06019
1939,1939,2019,Hesse,Urban regions,Somewhat concerned,0.27146,246,16660,0.22358,0.31463
1940,1940,2019,Hesse,Urban regions,Not concerned at all,0.68711,675,16660,0.61949,0.74501
1941,1941,2019,Hesse,Rural regions,Somewhat concerned,0.20476,43,16660,0.12457,0.28527
1942,1942,2019,Hesse,Rural regions,Not concerned at all,0.79524,189,16660,0.68289,0.96088
1943,1943,2019,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.04385,43,16660,0.03201,0.05681
1944,1944,2019,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.29899,197,16660,0.24915,0.35687
1945,1945,2019,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.65715,488,16660,0.58918,0.73837
1946,1946,2019,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.22445,84,16660,0.13256,0.32386
1947,1947,2019,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.77555,150,16660,0.6536,0.8976
1948,1948,2019,Baden-Wuerttemberg,Urban regions,Very concerned,0.0475,83,16660,0.03542,0.05994
1949,1949,2019,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.21185,366,16660,0.18502,0.24398
1950,1950,2019,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.74065,1308,16660,0.69367,0.79236
1951,1951,2019,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.30307,48,16660,0.214,0.42182
1952,1952,2019,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.69693,126,16660,0.53898,0.85055
1953,1953,2019,Bavaria,Urban regions,Very concerned,0.06878,66,16660,0.0487,0.08906
1954,1954,2019,Bavaria,Urban regions,Somewhat concerned,0.20439,267,16660,0.17285,0.23996
1955,1955,2019,Bavaria,Urban regions,Not concerned at all,0.72683,838,16660,0.66383,0.80794
1956,1956,2019,Bavaria,Rural regions,Very concerned,0.07301,98,16660,0.05465,0.09475
1957,1957,2019,Bavaria,Rural regions,Somewhat concerned,0.225,317,16660,0.19303,0.26266
1958,1958,2019,Bavaria,Rural regions,Not concerned at all,0.70199,1092,16660,0.65467,0.75712
1959,1959,2019,Berlin,Urban regions,Somewhat concerned,0.26276,156,16660,0.21232,0.31417
1960,1960,2019,Berlin,Urban regions,Not concerned at all,0.73724,450,16660,0.65713,0.8173
1961,1961,2019,Brandenburg,Urban regions,Not concerned at all,1.0,43,16660,0.69795,1.34649
1962,1962,2019,Brandenburg,Rural regions,Very concerned,0.12329,46,16660,0.0818,0.17878
1963,1963,2019,Brandenburg,Rural regions,Somewhat concerned,0.28173,160,16660,0.23237,0.34043
1964,1964,2019,Brandenburg,Rural regions,Not concerned at all,0.59498,399,16660,0.50584,0.69349
1965,1965,2019,Mecklenburg-Western Pomerania,Urban regions,Not concerned at all,1.0,41,16660,0.73512,1.29265
1966,1966,2019,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.26859,84,16660,0.20095,0.33244
1967,1967,2019,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.73141,185,16660,0.61621,0.83927
1968,1968,2019,Saxony,Urban regions,Somewhat concerned,0.26003,140,16660,0.22341,0.29724
1969,1969,2019,Saxony,Urban regions,Not concerned at all,0.73997,386,16660,0.63767,0.83986
1970,1970,2019,Saxony,Rural regions,Very concerned,0.0571,36,16660,0.04046,0.0775
1971,1971,2019,Saxony,Rural regions,Somewhat concerned,0.29438,147,16660,0.23625,0.35091
1972,1972,2019,Saxony,Rural regions,Not concerned at all,0.64852,321,16660,0.55116,0.73757
1973,1973,2019,Saxony-Anhalt,Urban regions,Somewhat concerned,0.32542,36,16660,0.23166,0.45711
1974,1974,2019,Saxony-Anhalt,Urban regions,Not concerned at all,0.67458,62,16660,0.52811,0.86103
1975,1975,2019,Saxony-Anhalt,Rural regions,Very concerned,0.10185,45,16660,0.06446,0.17239
1976,1976,2019,Saxony-Anhalt,Rural regions,Somewhat concerned,0.28678,118,16660,0.21942,0.36482
1977,1977,2019,Saxony-Anhalt,Rural regions,Not concerned at all,0.61137,265,16660,0.53635,0.68999
1978,1978,2019,Thuringa,Urban regions,Somewhat concerned,0.24162,52,16660,0.16914,0.31991
1979,1979,2019,Thuringa,Urban regions,Not concerned at all,0.75838,134,16660,0.55192,1.00336
1980,1980,2019,Thuringa,Rural regions,Very concerned,0.10096,38,16660,0.06575,0.14688
1981,1981,2019,Thuringa,Rural regions,Somewhat concerned,0.35787,127,16660,0.29497,0.42947
1982,1982,2019,Thuringa,Rural regions,Not concerned at all,0.54117,228,16660,0.46108,0.64668
1983,1983,2020,Schleswig-Holstein,Urban regions,Somewhat concerned,0.25063,47,16915,0.17338,0.33235
1984,1984,2020,Schleswig-Holstein,Urban regions,Not concerned at all,0.74937,159,16915,0.62378,0.90275
1985,1985,2020,Schleswig-Holstein,Rural regions,Somewhat concerned,0.17613,69,16915,0.12682,0.23352
1986,1986,2020,Schleswig-Holstein,Rural regions,Not concerned at all,0.82387,299,16915,0.71909,0.9534
1987,1987,2020,Hamburg,Urban regions,Somewhat concerned,0.17681,77,16915,0.12483,0.24105
1988,1988,2020,Hamburg,Urban regions,Not concerned at all,0.82319,266,16915,0.70512,0.94745
1989,1989,2020,Lower Saxony,Urban regions,Very concerned,0.0829,49,16915,0.05037,0.11463
1990,1990,2020,Lower Saxony,Urban regions,Somewhat concerned,0.16686,134,16915,0.13292,0.20383
1991,1991,2020,Lower Saxony,Urban regions,Not concerned at all,0.75024,530,16915,0.6771,0.83779
1992,1992,2020,Lower Saxony,Rural regions,Very concerned,0.05865,58,16915,0.04194,0.07596
1993,1993,2020,Lower Saxony,Rural regions,Somewhat concerned,0.21611,233,16915,0.17929,0.26086
1994,1994,2020,Lower Saxony,Rural regions,Not concerned at all,0.72523,653,16915,0.65589,0.80446
1995,1995,2020,Bremen,Urban regions,Somewhat concerned,0.35788,38,16915,0.16283,0.60616
1996,1996,2020,Bremen,Urban regions,Not concerned at all,0.64212,79,16915,0.49272,0.8171
1997,1997,2020,North Rhine-Westphalia,Urban regions,Very concerned,0.06251,245,16915,0.04903,0.07578
1998,1998,2020,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.23894,885,16915,0.21563,0.26415
1999,1999,2020,North Rhine-Westphalia,Urban regions,Not concerned at all,0.69854,2412,16915,0.66124,0.74487
2000,2000,2020,North Rhine-Westphalia,Rural regions,Not concerned at all,1.0,47,16915,0.7246,1.3123
2001,2001,2020,Hesse,Urban regions,Very concerned,0.06353,72,16915,0.04225,0.08967
2002,2002,2020,Hesse,Urban regions,Somewhat concerned,0.26976,246,16915,0.22009,0.31561
2003,2003,2020,Hesse,Urban regions,Not concerned at all,0.66671,690,16915,0.59807,0.72423
2004,2004,2020,Hesse,Rural regions,Somewhat concerned,0.23168,49,16915,0.16544,0.30898
2005,2005,2020,Hesse,Rural regions,Not concerned at all,0.76832,175,16915,0.64157,0.92123
2006,2006,2020,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.06009,40,16915,0.04112,0.08069
2007,2007,2020,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.22186,182,16915,0.18143,0.2696
2008,2008,2020,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.71805,426,16915,0.64687,0.78908
2009,2009,2020,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.20552,66,16915,0.12735,0.29537
2010,2010,2020,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.79448,152,16915,0.62322,0.99627
2011,2011,2020,Baden-Wuerttemberg,Urban regions,Very concerned,0.07205,124,16915,0.05543,0.0893
2012,2012,2020,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.2453,439,16915,0.21177,0.27589
2013,2013,2020,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.68266,1196,16915,0.628,0.72718
2014,2014,2020,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.27948,61,16915,0.19038,0.37631
2015,2015,2020,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.72052,149,16915,0.58049,0.89574
2016,2016,2020,Bavaria,Urban regions,Very concerned,0.06262,96,16915,0.04727,0.08127
2017,2017,2020,Bavaria,Urban regions,Somewhat concerned,0.26579,356,16915,0.22298,0.31131
2018,2018,2020,Bavaria,Urban regions,Not concerned at all,0.67159,880,16915,0.60866,0.7338
2019,2019,2020,Bavaria,Rural regions,Very concerned,0.04706,101,16915,0.0354,0.06433
2020,2020,2020,Bavaria,Rural regions,Somewhat concerned,0.25187,382,16915,0.21321,0.29787
2021,2021,2020,Bavaria,Rural regions,Not concerned at all,0.70107,1028,16915,0.65159,0.76958
2022,2022,2020,Berlin,Urban regions,Very concerned,0.05894,62,16915,0.03903,0.07975
2023,2023,2020,Berlin,Urban regions,Somewhat concerned,0.25582,232,16915,0.20858,0.31299
2024,2024,2020,Berlin,Urban regions,Not concerned at all,0.68524,530,16915,0.60075,0.76569
2025,2025,2020,Brandenburg,Urban regions,Not concerned at all,1.0,54,16915,0.7754,1.3505
2026,2026,2020,Brandenburg,Rural regions,Very concerned,0.11873,45,16915,0.07195,0.17601
2027,2027,2020,Brandenburg,Rural regions,Somewhat concerned,0.28171,131,16915,0.21545,0.36464
2028,2028,2020,Brandenburg,Rural regions,Not concerned at all,0.59956,394,16915,0.54096,0.6733
2029,2029,2020,Mecklenburg-Western Pomerania,Urban regions,Not concerned at all,1.0,45,16915,0.68923,1.38129
2030,2030,2020,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.29487,57,16915,0.21128,0.39063
2031,2031,2020,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.70513,170,16915,0.57771,0.83081
2032,2032,2020,Saxony,Urban regions,Somewhat concerned,0.28891,122,16915,0.23412,0.34504
2033,2033,2020,Saxony,Urban regions,Not concerned at all,0.71109,360,16915,0.60152,0.81993
2034,2034,2020,Saxony,Rural regions,Somewhat concerned,0.27037,113,16915,0.21863,0.3262
2035,2035,2020,Saxony,Rural regions,Not concerned at all,0.72963,349,16915,0.63971,0.84411
2036,2036,2020,Saxony-Anhalt,Urban regions,Not concerned at all,1.0,80,16915,0.76254,1.23327
2037,2037,2020,Saxony-Anhalt,Rural regions,Very concerned,0.05353,33,16915,0.03294,0.07402
2038,2038,2020,Saxony-Anhalt,Rural regions,Somewhat concerned,0.27287,113,16915,0.19975,0.3579
2039,2039,2020,Saxony-Anhalt,Rural regions,Not concerned at all,0.67361,269,16915,0.59226,0.79019
2040,2040,2020,Thuringa,Urban regions,Somewhat concerned,0.39541,58,16915,0.24252,0.56327
2041,2041,2020,Thuringa,Urban regions,Not concerned at all,0.60459,123,16915,0.46272,0.76906
2042,2042,2020,Thuringa,Rural regions,Very concerned,0.08718,33,16915,0.06394,0.11761
2043,2043,2020,Thuringa,Rural regions,Somewhat concerned,0.27892,104,16915,0.20444,0.3357
2044,2044,2020,Thuringa,Rural regions,Not concerned at all,0.6339,248,16915,0.53361,0.7455
2045,2045,2021,Schleswig-Holstein,Urban regions,Not concerned at all,1.0,124,10855,0.73866,1.3028
2046,2046,2021,Schleswig-Holstein,Rural regions,Somewhat concerned,0.17001,49,10855,0.11322,0.253
2047,2047,2021,Schleswig-Holstein,Rural regions,Not concerned at all,0.82999,233,10855,0.68718,0.9788
2048,2048,2021,Hamburg,Urban regions,Somewhat concerned,0.15582,48,10855,0.10727,0.20885
2049,2049,2021,Hamburg,Urban regions,Not concerned at all,0.84418,193,10855,0.62804,1.00965
2050,2050,2021,Lower Saxony,Urban regions,Somewhat concerned,0.20792,95,10855,0.14923,0.27549
2051,2051,2021,Lower Saxony,Urban regions,Not concerned at all,0.79208,362,10855,0.69557,0.88831
2052,2052,2021,Lower Saxony,Rural regions,Very concerned,0.06703,36,10855,0.03616,0.11131
2053,2053,2021,Lower Saxony,Rural regions,Somewhat concerned,0.20447,129,10855,0.15812,0.25283
2054,2054,2021,Lower Saxony,Rural regions,Not concerned at all,0.7285,454,10855,0.63363,0.8179
2055,2055,2021,Bremen,Urban regions,Not concerned at all,1.0,51,10855,0.63233,1.43699
2056,2056,2021,North Rhine-Westphalia,Urban regions,Very concerned,0.05878,139,10855,0.04194,0.07522
2057,2057,2021,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.22062,475,10855,0.1975,0.24908
2058,2058,2021,North Rhine-Westphalia,Urban regions,Not concerned at all,0.7206,1657,10855,0.67592,0.76955
2059,2059,2021,North Rhine-Westphalia,Rural regions,Not concerned at all,1.0,37,10855,0.62902,1.44247
2060,2060,2021,Hesse,Urban regions,Very concerned,0.06258,35,10855,0.02879,0.10366
2061,2061,2021,Hesse,Urban regions,Somewhat concerned,0.19436,127,10855,0.15185,0.24886
2062,2062,2021,Hesse,Urban regions,Not concerned at all,0.74306,431,10855,0.65378,0.82694
2063,2063,2021,Hesse,Rural regions,Not concerned at all,1.0,118,10855,0.81013,1.21221
2064,2064,2021,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.08071,34,10855,0.04239,0.12544
2065,2065,2021,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.29476,98,10855,0.22257,0.3851
2066,2066,2021,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.62453,268,10855,0.54605,0.70193
2067,2067,2021,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.3868,32,10855,0.20222,0.58278
2068,2068,2021,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.6132,93,10855,0.42849,0.82357
2069,2069,2021,Baden-Wuerttemberg,Urban regions,Very concerned,0.04229,63,10855,0.02511,0.06007
2070,2070,2021,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.20591,248,10855,0.17408,0.23929
2071,2071,2021,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.7518,897,10855,0.68856,0.82459
2072,2072,2021,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.27048,34,10855,0.14382,0.41098
2073,2073,2021,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.72952,101,10855,0.58274,0.91951
2074,2074,2021,Bavaria,Urban regions,Very concerned,0.05883,39,10855,0.04299,0.08199
2075,2075,2021,Bavaria,Urban regions,Somewhat concerned,0.21532,170,10855,0.16755,0.27327
2076,2076,2021,Bavaria,Urban regions,Not concerned at all,0.72585,647,10855,0.64113,0.8059
2077,2077,2021,Bavaria,Rural regions,Very concerned,0.05201,50,10855,0.03273,0.07798
2078,2078,2021,Bavaria,Rural regions,Somewhat concerned,0.20282,199,10855,0.15983,0.24944
2079,2079,2021,Bavaria,Rural regions,Not concerned at all,0.74516,708,10855,0.67282,0.81566
2080,2080,2021,Berlin,Urban regions,Somewhat concerned,0.25553,116,10855,0.20443,0.32531
2081,2081,2021,Berlin,Urban regions,Not concerned at all,0.74447,375,10855,0.63869,0.84202
2082,2082,2021,Brandenburg,Rural regions,Somewhat concerned,0.38051,94,10855,0.28345,0.48888
2083,2083,2021,Brandenburg,Rural regions,Not concerned at all,0.61949,262,10855,0.52879,0.71746
2084,2084,2021,Mecklenburg-Western Pomerania,Urban regions,Not concerned at all,1.0,37,10855,0.59097,1.4499
2085,2085,2021,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.29592,49,10855,0.21302,0.44903
2086,2086,2021,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.70408,125,10855,0.59489,0.83572
