year,bula_h,regtyp,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Saxony,Rural regions,Yes,0.57832,262,437,0.53197,0.62468
2010,Saxony,Rural regions,No,0.42071,175,437,0.37437,0.46705
2010,Saxony-Anhalt,Urban regions,Yes,0.80850,78,78,0.72061,0.89639
2010,Saxony-Anhalt,Rural regions,Yes,0.54804,243,431,0.50100,0.59508
2010,Saxony-Anhalt,Rural regions,No,0.45196,188,431,0.40492,0.49900
2010,Thuringa,Urban regions,Yes,0.64795,130,187,0.57931,0.71659
2010,Thuringa,Urban regions,No,0.35205,57,187,0.28341,0.42069
2010,Thuringa,Rural regions,Yes,0.56624,218,351,0.51432,0.61816
2010,Thuringa,Rural regions,No,0.43376,133,351,0.38184,0.48568
2011,Schleswig-Holstein,Urban regions,Yes,0.86293,159,159,0.80930,0.91656
2011,Schleswig-Holstein,Rural regions,Yes,0.80296,345,430,0.76532,0.84060
2011,Schleswig-Holstein,Rural regions,No,0.19331,85,430,0.15595,0.23068
2011,Hamburg,Urban regions,Yes,0.87641,241,241,0.83477,0.91805
2011,Lower Saxony,Urban regions,Yes,0.84679,589,688,0.81985,0.87372
2011,Lower Saxony,Urban regions,No,0.15321,99,688,0.12628,0.18015
2011,Lower Saxony,Rural regions,Yes,0.87261,730,827,0.84988,0.89535
2011,Lower Saxony,Rural regions,No,0.12739,97,827,0.10465,0.15012
2011,Bremen,Urban regions,Yes,0.84465,106,106,0.77536,0.91394
2011,North Rhine-Westphalia,Urban regions,Yes,0.83680,2710,3209,0.82401,0.84959
2011,North Rhine-Westphalia,Urban regions,No,0.16320,499,3209,0.15041,0.17599
2011,North Rhine-Westphalia,Rural regions,Yes,0.86906,75,75,0.79220,0.94592
2011,Hesse,Urban regions,Yes,0.83016,787,923,0.80592,0.85439
2011,Hesse,Urban regions,No,0.16984,136,923,0.14561,0.19408
2011,Hesse,Rural regions,Yes,0.80184,185,235,0.75077,0.85292
2011,Hesse,Rural regions,No,0.19816,50,235,0.14708,0.24923
2011,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.81834,580,700,0.78975,0.84692
2011,"Rhineland-Palatinate, Saarland",Urban regions,No,0.18166,120,700,0.15308,0.21025
2011,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.82809,207,244,0.78065,0.87553
2011,"Rhineland-Palatinate, Saarland",Rural regions,No,0.17191,37,244,0.12447,0.21935
2011,Baden-Wuerttemberg,Urban regions,Yes,0.84947,1526,1769,0.83280,0.86614
2011,Baden-Wuerttemberg,Urban regions,No,0.14941,243,1769,0.13279,0.16603
2011,Baden-Wuerttemberg,Rural regions,Yes,0.84590,203,203,0.79611,0.89569
2011,Bavaria,Urban regions,Yes,0.82259,1022,1191,0.80088,0.84429
2011,Bavaria,Urban regions,No,0.17741,169,1191,0.15571,0.19912
2011,Bavaria,Rural regions,Yes,0.84388,1215,1384,0.82475,0.86301
2011,Bavaria,Rural regions,No,0.15612,169,1384,0.13699,0.17525
2011,Berlin,Urban regions,Yes,0.77138,547,672,0.73961,0.80316
2011,Berlin,Urban regions,No,0.22862,125,672,0.19684,0.26039
2011,Brandenburg,Urban regions,Yes,0.85853,49,49,0.75993,0.95712
2011,Brandenburg,Rural regions,Yes,0.64972,417,620,0.61213,0.68730
2011,Brandenburg,Rural regions,No,0.35028,203,620,0.31270,0.38787
2011,Mecklenburg-Western Pomerania,Urban regions,Yes,0.88459,40,40,0.78430,0.98487
2011,Mecklenburg-Western Pomerania,Rural regions,Yes,0.66084,254,361,0.61193,0.70974
2011,Mecklenburg-Western Pomerania,Rural regions,No,0.33916,107,361,0.29026,0.38807
2011,Saxony,Urban regions,Yes,0.66385,377,565,0.62486,0.70284
2011,Saxony,Urban regions,No,0.33615,188,565,0.29716,0.37514
2011,Saxony,Rural regions,Yes,0.58767,298,490,0.54404,0.63130
2011,Saxony,Rural regions,No,0.40973,192,490,0.36614,0.45332
2011,Saxony-Anhalt,Urban regions,Yes,0.75854,109,145,0.68863,0.82844
2011,Saxony-Anhalt,Urban regions,No,0.24146,36,145,0.17156,0.31137
2011,Saxony-Anhalt,Rural regions,Yes,0.55953,286,511,0.51644,0.60261
2011,Saxony-Anhalt,Rural regions,No,0.44047,225,511,0.39739,0.48356
2011,Thuringa,Urban regions,Yes,0.67856,148,224,0.61726,0.73986
2011,Thuringa,Urban regions,No,0.32144,76,224,0.26014,0.38274
2011,Thuringa,Rural regions,Yes,0.55889,259,425,0.51163,0.60615
2011,Thuringa,Rural regions,No,0.44111,166,425,0.39385,0.48837
2012,Schleswig-Holstein,Urban regions,Yes,0.87482,157,157,0.82289,0.92675
2012,Schleswig-Holstein,Rural regions,Yes,0.82730,352,431,0.79157,0.86303
2012,Schleswig-Holstein,Rural regions,No,0.17270,79,431,0.13697,0.20843
2012,Hamburg,Urban regions,Yes,0.86679,244,244,0.82406,0.90951
2012,Lower Saxony,Urban regions,Yes,0.84859,544,630,0.82058,0.87661
2012,Lower Saxony,Urban regions,No,0.15141,86,630,0.12339,0.17942
2012,Lower Saxony,Rural regions,Yes,0.88542,744,850,0.86399,0.90684
2012,Lower Saxony,Rural regions,No,0.11458,106,850,0.09316,0.13601
2012,Bremen,Urban regions,Yes,0.86344,111,111,0.79927,0.92761
2012,North Rhine-Westphalia,Urban regions,Yes,0.82959,2635,3128,0.81641,0.84277
2012,North Rhine-Westphalia,Urban regions,No,0.17041,493,3128,0.15723,0.18359
2012,North Rhine-Westphalia,Rural regions,Yes,0.97122,72,72,0.93233,1.01011
2012,Hesse,Urban regions,Yes,0.82243,768,901,0.79746,0.84739
2012,Hesse,Urban regions,No,0.17757,133,901,0.15261,0.20254
2012,Hesse,Rural regions,Yes,0.80852,186,237,0.75832,0.85872
2012,Hesse,Rural regions,No,0.19148,51,237,0.14128,0.24168
2012,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.79488,551,698,0.76491,0.82486
2012,"Rhineland-Palatinate, Saarland",Urban regions,No,0.20512,147,698,0.17514,0.23509
2012,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.81532,198,232,0.76528,0.86536
2012,"Rhineland-Palatinate, Saarland",Rural regions,No,0.18468,34,232,0.13464,0.23472
2012,Baden-Wuerttemberg,Urban regions,Yes,0.85344,1465,1687,0.83656,0.87033
2012,Baden-Wuerttemberg,Urban regions,No,0.14512,222,1687,0.12831,0.16194
2012,Baden-Wuerttemberg,Rural regions,Yes,0.85202,195,195,0.80206,0.90199
2012,Bavaria,Urban regions,Yes,0.82823,972,1135,0.80627,0.85018
2012,Bavaria,Urban regions,No,0.17177,163,1135,0.14982,0.19373
2012,Bavaria,Rural regions,Yes,0.85774,1240,1397,0.83941,0.87606
2012,Bavaria,Rural regions,No,0.14226,157,1397,0.12394,0.16059
2012,Berlin,Urban regions,Yes,0.77383,570,700,0.74281,0.80484
2012,Berlin,Urban regions,No,0.22617,130,700,0.19516,0.25719
2012,Brandenburg,Urban regions,Yes,0.87703,46,46,0.78107,0.97298
2012,Brandenburg,Rural regions,Yes,0.67097,420,611,0.63369,0.70826
2012,Brandenburg,Rural regions,No,0.32903,191,611,0.29174,0.36631
2012,Mecklenburg-Western Pomerania,Urban regions,Yes,0.88576,35,35,0.77884,0.99269
2012,Mecklenburg-Western Pomerania,Rural regions,Yes,0.67748,257,360,0.62913,0.72584
2012,Mecklenburg-Western Pomerania,Rural regions,No,0.32252,103,360,0.27416,0.37087
2012,Saxony,Urban regions,Yes,0.68087,378,551,0.64191,0.71983
2012,Saxony,Urban regions,No,0.31913,173,551,0.28017,0.35809
2012,Saxony,Rural regions,Yes,0.64130,336,524,0.60019,0.68240
2012,Saxony,Rural regions,No,0.35870,188,524,0.31760,0.39981
2012,Saxony-Anhalt,Urban regions,Yes,0.77281,104,135,0.70187,0.84376
2012,Saxony-Anhalt,Urban regions,No,0.22719,31,135,0.15624,0.29813
2012,Saxony-Anhalt,Rural regions,Yes,0.58157,295,490,0.53785,0.62529
2012,Saxony-Anhalt,Rural regions,No,0.41843,195,490,0.37471,0.46215
2012,Thuringa,Urban regions,Yes,0.66564,142,213,0.60213,0.72914
2012,Thuringa,Urban regions,No,0.33436,71,213,0.27086,0.39787
2012,Thuringa,Rural regions,Yes,0.59830,266,426,0.55170,0.64491
2012,Thuringa,Rural regions,No,0.40170,160,426,0.35509,0.44830
2013,Schleswig-Holstein,Urban regions,Yes,0.81499,158,193,0.76006,0.86991
2013,Schleswig-Holstein,Urban regions,No,0.18501,35,193,0.13009,0.23994
2013,Schleswig-Holstein,Rural regions,Yes,0.83339,373,459,0.79926,0.86752
2013,Schleswig-Holstein,Rural regions,No,0.16661,86,459,0.13248,0.20074
2013,Hamburg,Urban regions,Yes,0.89245,312,312,0.85802,0.92689
2013,Lower Saxony,Urban regions,Yes,0.84023,606,720,0.81345,0.86701
2013,Lower Saxony,Urban regions,No,0.15977,114,720,0.13299,0.18655
2013,Lower Saxony,Rural regions,Yes,0.87973,812,909,0.85857,0.90089
2013,Lower Saxony,Rural regions,No,0.12027,97,909,0.09911,0.14143
2013,Bremen,Urban regions,Yes,0.82701,128,128,0.76123,0.89280
2013,North Rhine-Westphalia,Urban regions,Yes,0.83163,3024,3590,0.81939,0.84387
2013,North Rhine-Westphalia,Urban regions,No,0.16837,566,3590,0.15613,0.18061
2013,North Rhine-Westphalia,Rural regions,Yes,0.96127,67,67,0.91472,1.00782
2013,Hesse,Urban regions,Yes,0.81583,893,1071,0.79260,0.83905
2013,Hesse,Urban regions,No,0.18417,178,1071,0.16095,0.20740
2013,Hesse,Rural regions,Yes,0.80599,180,237,0.75554,0.85644
2013,Hesse,Rural regions,No,0.19401,57,237,0.14356,0.24446
2013,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.79378,625,795,0.76564,0.82192
2013,"Rhineland-Palatinate, Saarland",Urban regions,No,0.20622,170,795,0.17808,0.23436
2013,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.83083,208,240,0.78330,0.87836
2013,"Rhineland-Palatinate, Saarland",Rural regions,No,0.16917,32,240,0.12164,0.21670
2013,Baden-Wuerttemberg,Urban regions,Yes,0.84976,1631,1904,0.83371,0.86581
2013,Baden-Wuerttemberg,Urban regions,No,0.15024,273,1904,0.13419,0.16629
2013,Baden-Wuerttemberg,Rural regions,Yes,0.87929,202,202,0.83425,0.92433
2013,Bavaria,Urban regions,Yes,0.82471,1119,1318,0.80417,0.84524
2013,Bavaria,Urban regions,No,0.17529,199,1318,0.15476,0.19583
2013,Bavaria,Rural regions,Yes,0.84273,1313,1529,0.82447,0.86098
2013,Bavaria,Rural regions,No,0.15727,216,1529,0.13902,0.17553
2013,Berlin,Urban regions,Yes,0.76201,614,770,0.73191,0.79211
2013,Berlin,Urban regions,No,0.23799,156,770,0.20789,0.26809
2013,Brandenburg,Urban regions,Yes,0.86243,47,47,0.76289,0.96197
2013,Brandenburg,Rural regions,Yes,0.70560,440,614,0.66952,0.74169
2013,Brandenburg,Rural regions,No,0.29440,174,614,0.25831,0.33048
2013,Mecklenburg-Western Pomerania,Urban regions,Yes,0.74797,39,39,0.60992,0.88602
2013,Mecklenburg-Western Pomerania,Rural regions,Yes,0.69262,245,331,0.64284,0.74240
2013,Mecklenburg-Western Pomerania,Rural regions,No,0.30738,86,331,0.25760,0.35716
2013,Saxony,Urban regions,Yes,0.72670,397,547,0.68932,0.76408
2013,Saxony,Urban regions,No,0.27330,150,547,0.23592,0.31068
2013,Saxony,Rural regions,Yes,0.58925,315,502,0.54617,0.63233
2013,Saxony,Rural regions,No,0.41075,187,502,0.36767,0.45383
2013,Saxony-Anhalt,Urban regions,Yes,0.70821,107,149,0.63497,0.78145
2013,Saxony-Anhalt,Urban regions,No,0.29179,42,149,0.21855,0.36503
2013,Saxony-Anhalt,Rural regions,Yes,0.58815,297,486,0.54435,0.63196
2013,Saxony-Anhalt,Rural regions,No,0.41185,189,486,0.36804,0.45565
2013,Thuringa,Urban regions,Yes,0.68777,143,201,0.62355,0.75199
2013,Thuringa,Urban regions,No,0.31223,58,201,0.24801,0.37645
2013,Thuringa,Rural regions,Yes,0.57021,246,408,0.52212,0.61831
2013,Thuringa,Rural regions,No,0.42979,162,408,0.38169,0.47788
2014,Schleswig-Holstein,Urban regions,Yes,0.84113,141,141,0.78058,0.90169
2014,Schleswig-Holstein,Rural regions,Yes,0.83174,331,398,0.79494,0.86854
2014,Schleswig-Holstein,Rural regions,No,0.16826,67,398,0.13146,0.20506
2014,Hamburg,Urban regions,Yes,0.90821,252,252,0.87250,0.94393
2014,Lower Saxony,Urban regions,Yes,0.85708,540,633,0.82979,0.88436
2014,Lower Saxony,Urban regions,No,0.14292,93,633,0.11564,0.17021
2014,Lower Saxony,Rural regions,Yes,0.86343,731,833,0.84009,0.88676
2014,Lower Saxony,Rural regions,No,0.13657,102,833,0.11324,0.15991
2014,Bremen,Urban regions,Yes,0.87026,113,113,0.80803,0.93249
2014,North Rhine-Westphalia,Urban regions,Yes,0.83196,2683,3165,0.81893,0.84499
2014,North Rhine-Westphalia,Urban regions,No,0.16560,482,3165,0.15264,0.17855
2014,North Rhine-Westphalia,Rural regions,Yes,0.86879,55,55,0.77874,0.95885
2014,Hesse,Urban regions,Yes,0.82338,781,911,0.79861,0.84816
2014,Hesse,Urban regions,No,0.17662,130,911,0.15184,0.20139
2014,Hesse,Rural regions,Yes,0.76882,152,203,0.71068,0.82696
2014,Hesse,Rural regions,No,0.23118,51,203,0.17304,0.28932
2014,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.79527,578,705,0.76546,0.82508
2014,"Rhineland-Palatinate, Saarland",Urban regions,No,0.20473,127,705,0.17492,0.23454
2014,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.80939,184,216,0.75689,0.86189
2014,"Rhineland-Palatinate, Saarland",Rural regions,No,0.19061,32,216,0.13811,0.24311
2014,Baden-Wuerttemberg,Urban regions,Yes,0.84771,1406,1624,0.83023,0.86519
2014,Baden-Wuerttemberg,Urban regions,No,0.15229,218,1624,0.13481,0.16977
2014,Baden-Wuerttemberg,Rural regions,Yes,0.88007,177,177,0.83207,0.92807
2014,Bavaria,Urban regions,Yes,0.83870,1027,1201,0.81789,0.85951
2014,Bavaria,Urban regions,No,0.16130,174,1201,0.14049,0.18211
2014,Bavaria,Rural regions,Yes,0.83660,1173,1350,0.81687,0.85633
2014,Bavaria,Rural regions,No,0.16340,177,1350,0.14367,0.18313
2014,Berlin,Urban regions,Yes,0.79736,542,656,0.76657,0.82814
2014,Berlin,Urban regions,No,0.20264,114,656,0.17186,0.23343
2014,Brandenburg,Urban regions,Yes,0.80965,44,44,0.69231,0.92699
2014,Brandenburg,Rural regions,Yes,0.71478,398,566,0.67755,0.75201
2014,Brandenburg,Rural regions,No,0.28522,168,566,0.24799,0.32245
2014,Mecklenburg-Western Pomerania,Urban regions,Yes,0.74582,35,35,0.59947,0.89218
2014,Mecklenburg-Western Pomerania,Rural regions,Yes,0.68233,216,310,0.63042,0.73424
2014,Mecklenburg-Western Pomerania,Rural regions,No,0.31767,94,310,0.26576,0.36958
2014,Saxony,Urban regions,Yes,0.71935,363,501,0.67996,0.75873
2014,Saxony,Urban regions,No,0.27761,138,501,0.23836,0.31686
2014,Saxony,Rural regions,Yes,0.60485,284,450,0.55963,0.65007
2014,Saxony,Rural regions,No,0.39515,166,450,0.34993,0.44037
2014,Saxony-Anhalt,Urban regions,Yes,0.71476,99,140,0.63970,0.78983
2014,Saxony-Anhalt,Urban regions,No,0.28524,41,140,0.21017,0.36030
2014,Saxony-Anhalt,Rural regions,Yes,0.57454,265,444,0.52850,0.62058
2014,Saxony-Anhalt,Rural regions,No,0.42546,179,444,0.37942,0.47150
2014,Thuringa,Urban regions,Yes,0.68383,145,198,0.61890,0.74876
2014,Thuringa,Urban regions,No,0.31317,53,198,0.24841,0.37794
2014,Thuringa,Rural regions,Yes,0.60660,249,394,0.55830,0.65490
2014,Thuringa,Rural regions,No,0.39340,145,394,0.34510,0.44170
2015,Schleswig-Holstein,Urban regions,Yes,0.86957,133,133,0.81212,0.92702
2015,Schleswig-Holstein,Rural regions,Yes,0.85570,335,395,0.82100,0.89040
2015,Schleswig-Holstein,Rural regions,No,0.14430,60,395,0.10960,0.17900
2015,Hamburg,Urban regions,Yes,0.89555,252,283,0.85985,0.93124
2015,Hamburg,Urban regions,No,0.10445,31,283,0.06876,0.14015
2015,Lower Saxony,Urban regions,Yes,0.86371,537,625,0.83679,0.89063
2015,Lower Saxony,Urban regions,No,0.13491,88,625,0.10811,0.16172
2015,Lower Saxony,Rural regions,Yes,0.87185,761,868,0.84960,0.89410
2015,Lower Saxony,Rural regions,No,0.12815,107,868,0.10590,0.15040
2015,Bremen,Urban regions,Yes,0.90107,103,103,0.84312,0.95901
2015,North Rhine-Westphalia,Urban regions,Yes,0.82366,2589,3151,0.81035,0.83697
2015,North Rhine-Westphalia,Urban regions,No,0.17519,562,3151,0.16191,0.18846
2015,North Rhine-Westphalia,Rural regions,Yes,0.81984,43,43,0.70360,0.93607
2015,Hesse,Urban regions,Yes,0.79879,750,909,0.77272,0.82487
2015,Hesse,Urban regions,No,0.19844,159,909,0.17250,0.22438
2015,Hesse,Rural regions,Yes,0.77494,158,218,0.71937,0.83051
2015,Hesse,Rural regions,No,0.22506,60,218,0.16949,0.28063
2015,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.78715,538,682,0.75640,0.81789
2015,"Rhineland-Palatinate, Saarland",Urban regions,No,0.21285,144,682,0.18211,0.24360
2015,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.81582,195,240,0.76668,0.86497
2015,"Rhineland-Palatinate, Saarland",Rural regions,No,0.18418,45,240,0.13503,0.23332
2015,Baden-Wuerttemberg,Urban regions,Yes,0.85931,1399,1639,0.84247,0.87615
2015,Baden-Wuerttemberg,Urban regions,No,0.14069,240,1639,0.12385,0.15753
2015,Baden-Wuerttemberg,Rural regions,Yes,0.88263,166,166,0.83352,0.93174
2015,Bavaria,Urban regions,Yes,0.83632,1048,1244,0.81575,0.85689
2015,Bavaria,Urban regions,No,0.16368,196,1244,0.14311,0.18425
2015,Bavaria,Rural regions,Yes,0.85121,1165,1342,0.83216,0.87026
2015,Bavaria,Rural regions,No,0.14879,177,1342,0.12974,0.16784
2015,Berlin,Urban regions,Yes,0.79666,524,650,0.76570,0.82763
2015,Berlin,Urban regions,No,0.20334,126,650,0.17237,0.23430
2015,Brandenburg,Urban regions,Yes,0.79782,39,39,0.67012,0.92552
2015,Brandenburg,Rural regions,Yes,0.71692,401,558,0.67951,0.75433
2015,Brandenburg,Rural regions,No,0.28308,157,558,0.24567,0.32049
2015,Mecklenburg-Western Pomerania,Urban regions,Yes,0.72789,34,34,0.57605,0.87974
2015,Mecklenburg-Western Pomerania,Rural regions,Yes,0.66315,217,306,0.61011,0.71620
2015,Mecklenburg-Western Pomerania,Rural regions,No,0.33685,89,306,0.28380,0.38989
2015,Saxony,Urban regions,Yes,0.72634,362,504,0.68738,0.76530
2015,Saxony,Urban regions,No,0.26794,142,504,0.22924,0.30665
2015,Saxony,Rural regions,Yes,0.57703,257,411,0.52921,0.62485
2015,Saxony,Rural regions,No,0.42191,154,411,0.37410,0.46971
2015,Saxony-Anhalt,Urban regions,Yes,0.62460,94,134,0.54231,0.70690
2015,Saxony-Anhalt,Urban regions,No,0.37540,40,134,0.29310,0.45769
2015,Saxony-Anhalt,Rural regions,Yes,0.61859,251,412,0.57163,0.66555
2015,Saxony-Anhalt,Rural regions,No,0.38141,161,412,0.33445,0.42837
2015,Thuringa,Urban regions,Yes,0.68321,133,192,0.61723,0.74919
2015,Thuringa,Urban regions,No,0.31679,59,192,0.25081,0.38277
2015,Thuringa,Rural regions,Yes,0.62321,250,388,0.57493,0.67149
2015,Thuringa,Rural regions,No,0.37679,138,388,0.32851,0.42507
2016,Schleswig-Holstein,Urban regions,Yes,0.87700,177,237,0.83510,0.91891
2016,Schleswig-Holstein,Urban regions,No,0.12261,60,237,0.08076,0.16446
2016,Schleswig-Holstein,Rural regions,Yes,0.83127,323,392,0.79415,0.86840
2016,Schleswig-Holstein,Rural regions,No,0.16873,69,392,0.13160,0.20585
2016,Hamburg,Urban regions,Yes,0.88557,252,289,0.84881,0.92234
2016,Hamburg,Urban regions,No,0.11443,37,289,0.07766,0.15119
2016,Lower Saxony,Urban regions,Yes,0.82671,548,710,0.79885,0.85457
2016,Lower Saxony,Urban regions,No,0.17270,162,710,0.14487,0.20052
2016,Lower Saxony,Rural regions,Yes,0.87285,730,861,0.85059,0.89512
2016,Lower Saxony,Rural regions,No,0.12713,131,861,0.10486,0.14939
2016,Bremen,Urban regions,Yes,0.90064,109,109,0.84422,0.95706
2016,North Rhine-Westphalia,Urban regions,Yes,0.82673,2619,3299,0.81382,0.83965
2016,North Rhine-Westphalia,Urban regions,No,0.17327,680,3299,0.16035,0.18618
2016,North Rhine-Westphalia,Rural regions,Yes,0.86171,60,60,0.77363,0.94980
2016,Hesse,Urban regions,Yes,0.81312,728,908,0.78775,0.83849
2016,Hesse,Urban regions,No,0.18682,180,908,0.16145,0.21218
2016,Hesse,Rural regions,Yes,0.79597,150,219,0.74247,0.84946
2016,Hesse,Rural regions,No,0.20338,69,219,0.14994,0.25681
2016,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.78589,590,791,0.75729,0.81450
2016,"Rhineland-Palatinate, Saarland",Urban regions,No,0.21395,201,791,0.18535,0.24255
2016,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.80324,194,246,0.75346,0.85302
2016,"Rhineland-Palatinate, Saarland",Rural regions,No,0.19676,52,246,0.14698,0.24654
2016,Baden-Wuerttemberg,Urban regions,Yes,0.84850,1347,1644,0.83116,0.86583
2016,Baden-Wuerttemberg,Urban regions,No,0.15013,297,1644,0.13285,0.16740
2016,Baden-Wuerttemberg,Rural regions,Yes,0.89161,175,220,0.85044,0.93278
2016,Baden-Wuerttemberg,Rural regions,No,0.10839,45,220,0.06722,0.14956
2016,Bavaria,Urban regions,Yes,0.84180,981,1166,0.82084,0.86275
2016,Bavaria,Urban regions,No,0.15794,185,1166,0.13700,0.17888
2016,Bavaria,Rural regions,Yes,0.85419,1127,1362,0.83544,0.87294
2016,Bavaria,Rural regions,No,0.14579,235,1362,0.12704,0.16454
2016,Berlin,Urban regions,Yes,0.79982,534,671,0.76952,0.83012
2016,Berlin,Urban regions,No,0.20013,137,671,0.16983,0.23042
2016,Brandenburg,Urban regions,Yes,0.79098,33,33,0.65010,0.93186
2016,Brandenburg,Rural regions,Yes,0.71148,422,605,0.67534,0.74761
2016,Brandenburg,Rural regions,No,0.28852,183,605,0.25239,0.32466
2016,Mecklenburg-Western Pomerania,Urban regions,Yes,0.69004,42,42,0.54848,0.83160
2016,Mecklenburg-Western Pomerania,Rural regions,Yes,0.65947,231,322,0.60763,0.71131
2016,Mecklenburg-Western Pomerania,Rural regions,No,0.34053,91,322,0.28869,0.39237
2016,Saxony,Urban regions,Yes,0.68140,360,538,0.64199,0.72081
2016,Saxony,Urban regions,No,0.31860,178,538,0.27919,0.35801
2016,Saxony,Rural regions,Yes,0.66757,287,432,0.62310,0.71205
2016,Saxony,Rural regions,No,0.33105,145,432,0.28663,0.37548
2016,Saxony-Anhalt,Urban regions,Yes,0.65786,101,151,0.58194,0.73378
2016,Saxony-Anhalt,Urban regions,No,0.34214,50,151,0.26622,0.41806
2016,Saxony-Anhalt,Rural regions,Yes,0.58962,235,421,0.54258,0.63667
2016,Saxony-Anhalt,Rural regions,No,0.41028,186,421,0.36324,0.45733
2016,Thuringa,Urban regions,Yes,0.72792,139,191,0.66463,0.79120
2016,Thuringa,Urban regions,No,0.27171,52,191,0.20846,0.33496
2016,Thuringa,Rural regions,Yes,0.62287,276,415,0.57618,0.66956
2016,Thuringa,Rural regions,No,0.37324,139,415,0.32665,0.41984
2017,Schleswig-Holstein,Urban regions,Yes,0.90905,215,272,0.87482,0.94329
2017,Schleswig-Holstein,Urban regions,No,0.09095,57,272,0.05671,0.12518
2017,Schleswig-Holstein,Rural regions,Yes,0.82726,361,449,0.79226,0.86227
2017,Schleswig-Holstein,Rural regions,No,0.17274,88,449,0.13773,0.20774
2017,Hamburg,Urban regions,Yes,0.91174,301,335,0.88131,0.94216
2017,Hamburg,Urban regions,No,0.08826,34,335,0.05784,0.11869
2017,Lower Saxony,Urban regions,Yes,0.85202,653,817,0.82765,0.87638
2017,Lower Saxony,Urban regions,No,0.14798,164,817,0.12362,0.17235
2017,Lower Saxony,Rural regions,Yes,0.87135,893,1085,0.85142,0.89128
2017,Lower Saxony,Rural regions,No,0.12865,192,1085,0.10872,0.14858
2017,Bremen,Urban regions,Yes,0.84953,141,181,0.79730,0.90176
2017,Bremen,Urban regions,No,0.14950,40,181,0.09741,0.20159
2017,North Rhine-Westphalia,Urban regions,Yes,0.82900,2963,3739,0.81693,0.84107
2017,North Rhine-Westphalia,Urban regions,No,0.17100,776,3739,0.15893,0.18307
2017,North Rhine-Westphalia,Rural regions,Yes,0.83288,67,67,0.74287,0.92289
2017,Hesse,Urban regions,Yes,0.80811,784,1007,0.78378,0.83245
2017,Hesse,Urban regions,No,0.19189,223,1007,0.16755,0.21622
2017,Hesse,Rural regions,Yes,0.73515,173,268,0.68222,0.78808
2017,Hesse,Rural regions,No,0.26485,95,268,0.21192,0.31778
2017,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.78336,617,812,0.75501,0.81172
2017,"Rhineland-Palatinate, Saarland",Urban regions,No,0.21664,195,812,0.18828,0.24499
2017,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.81747,190,257,0.77015,0.86479
2017,"Rhineland-Palatinate, Saarland",Rural regions,No,0.18253,67,257,0.13521,0.22985
2017,Baden-Wuerttemberg,Urban regions,Yes,0.85810,1450,1780,0.84189,0.87432
2017,Baden-Wuerttemberg,Urban regions,No,0.14190,330,1780,0.12568,0.15811
2017,Baden-Wuerttemberg,Rural regions,Yes,0.90761,185,226,0.86978,0.94545
2017,Baden-Wuerttemberg,Rural regions,No,0.09239,41,226,0.05455,0.13022
2017,Bavaria,Urban regions,Yes,0.83230,1078,1274,0.81177,0.85282
2017,Bavaria,Urban regions,No,0.16770,196,1274,0.14718,0.18823
2017,Bavaria,Rural regions,Yes,0.83288,1213,1482,0.81388,0.85188
2017,Bavaria,Rural regions,No,0.16712,269,1482,0.14812,0.18612
2017,Berlin,Urban regions,Yes,0.78235,570,723,0.75225,0.81245
2017,Berlin,Urban regions,No,0.21595,153,723,0.18593,0.24596
2017,Brandenburg,Urban regions,Yes,0.76016,45,45,0.63400,0.88633
2017,Brandenburg,Rural regions,Yes,0.72524,459,648,0.69085,0.75964
2017,Brandenburg,Rural regions,No,0.27476,189,648,0.24036,0.30915
2017,Mecklenburg-Western Pomerania,Urban regions,Yes,0.74494,48,48,0.62032,0.86956
2017,Mecklenburg-Western Pomerania,Rural regions,Yes,0.67888,256,344,0.62946,0.72829
2017,Mecklenburg-Western Pomerania,Rural regions,No,0.32112,88,344,0.27171,0.37054
2017,Saxony,Urban regions,Yes,0.64430,416,608,0.60621,0.68238
2017,Saxony,Urban regions,No,0.33927,192,608,0.30161,0.37694
2017,Saxony,Rural regions,Yes,0.63335,315,476,0.59001,0.67669
2017,Saxony,Rural regions,No,0.36665,161,476,0.32331,0.40999
2017,Saxony-Anhalt,Urban regions,Yes,0.73360,101,148,0.66213,0.80506
2017,Saxony-Anhalt,Urban regions,No,0.26640,47,148,0.19494,0.33787
2017,Saxony-Anhalt,Rural regions,Yes,0.57571,266,481,0.53150,0.61993
2017,Saxony-Anhalt,Rural regions,No,0.42383,215,481,0.37962,0.46803
