"plh0012_h","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Andere","2000","Mecklenburg-Vorpommern","","","",""
"Andere","2000","Sachsen","","","",""
"Andere","2000","Sachsen-Anhalt","","","",""
"Andere","2000","Thueringen","","","",""
"SPD/Buendnis90/Gruene","2000","Schleswig-Holstein","","","",""
"SPD/Buendnis90/Gruene","2000","Hamburg","","","",""
"SPD/Buendnis90/Gruene","2000","Niedersachsen","","","",""
"SPD/Buendnis90/Gruene","2000","Bremen","","","",""
"SPD/Buendnis90/Gruene","2000","Nordrhein-Westfalen","","","",""
"SPD/Buendnis90/Gruene","2000","Hessen","","","",""
"SPD/Buendnis90/Gruene","2000","Rheinland-Pfalz,Saarland","","","",""
"SPD/Buendnis90/Gruene","2000","Baden-Wuerttemberg","","","",""
"SPD/Buendnis90/Gruene","2000","Bayern","","","",""
"SPD/Buendnis90/Gruene","2000","Saarland","","","",""
"SPD/Buendnis90/Gruene","2000","Berlin","","","",""
"SPD/Buendnis90/Gruene","2000","Brandenburg","","","",""
"SPD/Buendnis90/Gruene","2000","Mecklenburg-Vorpommern","","","",""
"SPD/Buendnis90/Gruene","2000","Sachsen","","","",""
"SPD/Buendnis90/Gruene","2000","Sachsen-Anhalt","","","",""
"SPD/Buendnis90/Gruene","2000","Thueringen","","","",""
"SPD/CDU","2000","Schleswig-Holstein","","","",""
"SPD/CDU","2000","Hamburg","","","",""
"SPD/CDU","2000","Niedersachsen","","","",""
"SPD/CDU","2000","Bremen","","","",""
"SPD/CDU","2000","Nordrhein-Westfalen","","","",""
"SPD/CDU","2000","Hessen","","","",""
"SPD/CDU","2000","Rheinland-Pfalz,Saarland","","","",""
"SPD/CDU","2000","Baden-Wuerttemberg","","","",""
"SPD/CDU","2000","Bayern","","","",""
"SPD/CDU","2000","Saarland","","","",""
"SPD/CDU","2000","Berlin","","","",""
"SPD/CDU","2000","Brandenburg","","","",""
"SPD/CDU","2000","Mecklenburg-Vorpommern","","","",""
"SPD/CDU","2000","Sachsen","","","",""
"SPD/CDU","2000","Sachsen-Anhalt","","","",""
"SPD/CDU","2000","Thueringen","","","",""
"SPD/FDP","2000","Schleswig-Holstein","","","",""
"SPD/FDP","2000","Hamburg","","","",""
"SPD/FDP","2000","Niedersachsen","","","",""
"SPD/FDP","2000","Bremen","","","",""
"SPD/FDP","2000","Nordrhein-Westfalen","","","",""
"SPD/FDP","2000","Hessen","","","",""
"SPD/FDP","2000","Rheinland-Pfalz,Saarland","","","",""
"SPD/FDP","2000","Baden-Wuerttemberg","","","",""
"SPD/FDP","2000","Bayern","","","",""
"SPD/FDP","2000","Saarland","","","",""
"SPD/FDP","2000","Berlin","","","",""
"SPD/FDP","2000","Brandenburg","","","",""
"SPD/FDP","2000","Mecklenburg-Vorpommern","","","",""
"SPD/FDP","2000","Sachsen","","","",""
"SPD/FDP","2000","Sachsen-Anhalt","","","",""
"SPD/FDP","2000","Thueringen","","","",""
"SPD/DVU(Rep/NPD)","2000","Schleswig-Holstein","","","",""
"SPD/DVU(Rep/NPD)","2000","Hamburg","","","",""
"SPD/DVU(Rep/NPD)","2000","Niedersachsen","","","",""
"SPD/DVU(Rep/NPD)","2000","Bremen","","","",""
"SPD/DVU(Rep/NPD)","2000","Nordrhein-Westfalen","","","",""
"SPD/DVU(Rep/NPD)","2000","Hessen","","","",""
"SPD/DVU(Rep/NPD)","2000","Rheinland-Pfalz,Saarland","","","",""
"SPD/DVU(Rep/NPD)","2000","Baden-Wuerttemberg","","","",""
"SPD/DVU(Rep/NPD)","2000","Bayern","","","",""
"SPD/DVU(Rep/NPD)","2000","Saarland","","","",""
"SPD/DVU(Rep/NPD)","2000","Berlin","","","",""
"SPD/DVU(Rep/NPD)","2000","Brandenburg","","","",""
"SPD/DVU(Rep/NPD)","2000","Mecklenburg-Vorpommern","","","",""
"SPD/DVU(Rep/NPD)","2000","Sachsen","","","",""
"SPD/DVU(Rep/NPD)","2000","Sachsen-Anhalt","","","",""
"SPD/DVU(Rep/NPD)","2000","Thueringen","","","",""
"CDU/CSU","2000","Schleswig-Holstein","","","",""
"CDU/CSU","2000","Hamburg","","","",""
"CDU/CSU","2000","Niedersachsen","","","",""
"CDU/CSU","2000","Bremen","","","",""
"CDU/CSU","2000","Nordrhein-Westfalen","","","",""
"CDU/CSU","2000","Hessen","","","",""
"CDU/CSU","2000","Rheinland-Pfalz,Saarland","","","",""
"CDU/CSU","2000","Baden-Wuerttemberg","","","",""
"CDU/CSU","2000","Bayern","","","",""
"CDU/CSU","2000","Saarland","","","",""
"CDU/CSU","2000","Berlin","","","",""
"CDU/CSU","2000","Brandenburg","","","",""
"CDU/CSU","2000","Mecklenburg-Vorpommern","","","",""
"CDU/CSU","2000","Sachsen","","","",""
"CDU/CSU","2000","Sachsen-Anhalt","","","",""
"CDU/CSU","2000","Thueringen","","","",""
"CDU/FDP","2000","Schleswig-Holstein","","","",""
"CDU/FDP","2000","Hamburg","","","",""
"CDU/FDP","2000","Niedersachsen","","","",""
"CDU/FDP","2000","Bremen","","","",""
"CDU/FDP","2000","Nordrhein-Westfalen","","","",""
"CDU/FDP","2000","Hessen","","","",""
"CDU/FDP","2000","Rheinland-Pfalz,Saarland","","","",""
"CDU/FDP","2000","Baden-Wuerttemberg","","","",""
"CDU/FDP","2000","Bayern","","","",""
"CDU/FDP","2000","Saarland","","","",""
"CDU/FDP","2000","Berlin","","","",""
"CDU/FDP","2000","Brandenburg","","","",""
"CDU/FDP","2000","Mecklenburg-Vorpommern","","","",""
"CDU/FDP","2000","Sachsen","","","",""
"CDU/FDP","2000","Sachsen-Anhalt","","","",""
"CDU/FDP","2000","Thueringen","","","",""
"CDU/Buendnis90/Gruene","2000","Schleswig-Holstein","","","",""
"CDU/Buendnis90/Gruene","2000","Hamburg","","","",""
"CDU/Buendnis90/Gruene","2000","Niedersachsen","","","",""
"CDU/Buendnis90/Gruene","2000","Bremen","","","",""
"CDU/Buendnis90/Gruene","2000","Nordrhein-Westfalen","","","",""
"CDU/Buendnis90/Gruene","2000","Hessen","","","",""
"CDU/Buendnis90/Gruene","2000","Rheinland-Pfalz,Saarland","","","",""
"CDU/Buendnis90/Gruene","2000","Baden-Wuerttemberg","","","",""
"CDU/Buendnis90/Gruene","2000","Bayern","","","",""
"CDU/Buendnis90/Gruene","2000","Saarland","","","",""
"CDU/Buendnis90/Gruene","2000","Berlin","","","",""
"CDU/Buendnis90/Gruene","2000","Brandenburg","","","",""
"CDU/Buendnis90/Gruene","2000","Mecklenburg-Vorpommern","","","",""
"CDU/Buendnis90/Gruene","2000","Sachsen","","","",""
"CDU/Buendnis90/Gruene","2000","Sachsen-Anhalt","","","",""
"CDU/Buendnis90/Gruene","2000","Thueringen","","","",""
"Buendnis90/Gruene/Die Linke","2000","Schleswig-Holstein","","","",""
"Buendnis90/Gruene/Die Linke","2000","Hamburg","","","",""
"Buendnis90/Gruene/Die Linke","2000","Niedersachsen","","","",""
"Buendnis90/Gruene/Die Linke","2000","Bremen","","","",""
"Buendnis90/Gruene/Die Linke","2000","Nordrhein-Westfalen","","","",""
"Buendnis90/Gruene/Die Linke","2000","Hessen","","","",""
"Buendnis90/Gruene/Die Linke","2000","Rheinland-Pfalz,Saarland","","","",""
"Buendnis90/Gruene/Die Linke","2000","Baden-Wuerttemberg","","","",""
"Buendnis90/Gruene/Die Linke","2000","Bayern","","","",""
"Buendnis90/Gruene/Die Linke","2000","Saarland","","","",""
"Buendnis90/Gruene/Die Linke","2000","Berlin","","","",""
"Buendnis90/Gruene/Die Linke","2000","Brandenburg","","","",""
"Buendnis90/Gruene/Die Linke","2000","Mecklenburg-Vorpommern","","","",""
"Buendnis90/Gruene/Die Linke","2000","Sachsen","","","",""
"Buendnis90/Gruene/Die Linke","2000","Sachsen-Anhalt","","","",""
"Buendnis90/Gruene/Die Linke","2000","Thueringen","","","",""
"SPD/Die Linke","2000","Schleswig-Holstein","","","",""
"SPD/Die Linke","2000","Hamburg","","","",""
"SPD/Die Linke","2000","Niedersachsen","","","",""
"SPD/Die Linke","2000","Bremen","","","",""
"SPD/Die Linke","2000","Nordrhein-Westfalen","","","",""
"SPD/Die Linke","2000","Hessen","","","",""
"SPD/Die Linke","2000","Rheinland-Pfalz,Saarland","","","",""
"SPD/Die Linke","2000","Baden-Wuerttemberg","","","",""
"SPD/Die Linke","2000","Bayern","","","",""
"SPD/Die Linke","2000","Saarland","","","",""
"SPD/Die Linke","2000","Berlin","","","",""
"SPD/Die Linke","2000","Brandenburg","","","",""
"SPD/Die Linke","2000","Mecklenburg-Vorpommern","","","",""
"SPD/Die Linke","2000","Sachsen","","","",""
"SPD/Die Linke","2000","Sachsen-Anhalt","","","",""
"SPD/Die Linke","2000","Thueringen","","","",""
"Gruene/DVU(Rep/NPD)","2000","Schleswig-Holstein","","","",""
"Gruene/DVU(Rep/NPD)","2000","Hamburg","","","",""
"Gruene/DVU(Rep/NPD)","2000","Niedersachsen","","","",""
"Gruene/DVU(Rep/NPD)","2000","Bremen","","","",""
"Gruene/DVU(Rep/NPD)","2000","Nordrhein-Westfalen","","","",""
"Gruene/DVU(Rep/NPD)","2000","Hessen","","","",""
"Gruene/DVU(Rep/NPD)","2000","Rheinland-Pfalz,Saarland","","","",""
"Gruene/DVU(Rep/NPD)","2000","Baden-Wuerttemberg","","","",""
"Gruene/DVU(Rep/NPD)","2000","Bayern","","","",""
"Gruene/DVU(Rep/NPD)","2000","Saarland","","","",""
"Gruene/DVU(Rep/NPD)","2000","Berlin","","","",""
"Gruene/DVU(Rep/NPD)","2000","Brandenburg","","","",""
"Gruene/DVU(Rep/NPD)","2000","Mecklenburg-Vorpommern","","","",""
"Gruene/DVU(Rep/NPD)","2000","Sachsen","","","",""
"Gruene/DVU(Rep/NPD)","2000","Sachsen-Anhalt","","","",""
"Gruene/DVU(Rep/NPD)","2000","Thueringen","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Schleswig-Holstein","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Hamburg","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Niedersachsen","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Bremen","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Nordrhein-Westfalen","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Hessen","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Rheinland-Pfalz,Saarland","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Baden-Wuerttemberg","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Bayern","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Saarland","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Berlin","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Brandenburg","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Mecklenburg-Vorpommern","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Sachsen","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Sachsen-Anhalt","","","",""
"Die Linke /DVU(Rep/NPD)","2000","Thueringen","","","",""
"CDU/Die Linke","2000","Schleswig-Holstein","","","",""
"CDU/Die Linke","2000","Hamburg","","","",""
"CDU/Die Linke","2000","Niedersachsen","","","",""
"CDU/Die Linke","2000","Bremen","","","",""
"CDU/Die Linke","2000","Nordrhein-Westfalen","","","",""
"CDU/Die Linke","2000","Hessen","","","",""
"CDU/Die Linke","2000","Rheinland-Pfalz,Saarland","","","",""
"CDU/Die Linke","2000","Baden-Wuerttemberg","","","",""
"CDU/Die Linke","2000","Bayern","","","",""
"CDU/Die Linke","2000","Saarland","","","",""
"CDU/Die Linke","2000","Berlin","","","",""
"CDU/Die Linke","2000","Brandenburg","","","",""
"CDU/Die Linke","2000","Mecklenburg-Vorpommern","","","",""
"CDU/Die Linke","2000","Sachsen","","","",""
"CDU/Die Linke","2000","Sachsen-Anhalt","","","",""
"CDU/Die Linke","2000","Thueringen","","","",""
"CDU/DVU(Rep/NPD)","2000","Schleswig-Holstein","","","",""
"CDU/DVU(Rep/NPD)","2000","Hamburg","","","",""
"CDU/DVU(Rep/NPD)","2000","Niedersachsen","","","",""
"CDU/DVU(Rep/NPD)","2000","Bremen","","","",""
"CDU/DVU(Rep/NPD)","2000","Nordrhein-Westfalen","","","",""
"CDU/DVU(Rep/NPD)","2000","Hessen","","","",""
"CDU/DVU(Rep/NPD)","2000","Rheinland-Pfalz,Saarland","","","",""
"CDU/DVU(Rep/NPD)","2000","Baden-Wuerttemberg","","","",""
"CDU/DVU(Rep/NPD)","2000","Bayern","","","",""
"CDU/DVU(Rep/NPD)","2000","Saarland","","","",""
"CDU/DVU(Rep/NPD)","2000","Berlin","","","",""
"CDU/DVU(Rep/NPD)","2000","Brandenburg","","","",""
"CDU/DVU(Rep/NPD)","2000","Mecklenburg-Vorpommern","","","",""
"CDU/DVU(Rep/NPD)","2000","Sachsen","","","",""
"CDU/DVU(Rep/NPD)","2000","Sachsen-Anhalt","","","",""
"CDU/DVU(Rep/NPD)","2000","Thueringen","","","",""
"CSU/FDP","2000","Schleswig-Holstein","","","",""
"CSU/FDP","2000","Hamburg","","","",""
"CSU/FDP","2000","Niedersachsen","","","",""
"CSU/FDP","2000","Bremen","","","",""
"CSU/FDP","2000","Nordrhein-Westfalen","","","",""
"CSU/FDP","2000","Hessen","","","",""
"CSU/FDP","2000","Rheinland-Pfalz,Saarland","","","",""
"CSU/FDP","2000","Baden-Wuerttemberg","","","",""
"CSU/FDP","2000","Bayern","","","",""
"CSU/FDP","2000","Saarland","","","",""
"CSU/FDP","2000","Berlin","","","",""
"CSU/FDP","2000","Brandenburg","","","",""
"CSU/FDP","2000","Mecklenburg-Vorpommern","","","",""
"CSU/FDP","2000","Sachsen","","","",""
"CSU/FDP","2000","Sachsen-Anhalt","","","",""
"CSU/FDP","2000","Thueringen","","","",""
"Gruene/FDP","2000","Schleswig-Holstein","","","",""
"Gruene/FDP","2000","Hamburg","","","",""
"Gruene/FDP","2000","Niedersachsen","","","",""
"Gruene/FDP","2000","Bremen","","","",""
"Gruene/FDP","2000","Nordrhein-Westfalen","","","",""
"Gruene/FDP","2000","Hessen","","","",""
"Gruene/FDP","2000","Rheinland-Pfalz,Saarland","","","",""
"Gruene/FDP","2000","Baden-Wuerttemberg","","","",""
"Gruene/FDP","2000","Bayern","","","",""
"Gruene/FDP","2000","Saarland","","","",""
"Gruene/FDP","2000","Berlin","","","",""
"Gruene/FDP","2000","Brandenburg","","","",""
"Gruene/FDP","2000","Mecklenburg-Vorpommern","","","",""
"Gruene/FDP","2000","Sachsen","","","",""
"Gruene/FDP","2000","Sachsen-Anhalt","","","",""
"Gruene/FDP","2000","Thueringen","","","",""
"FDP/Die Linke","2000","Schleswig-Holstein","","","",""
"FDP/Die Linke","2000","Hamburg","","","",""
"FDP/Die Linke","2000","Niedersachsen","","","",""
"FDP/Die Linke","2000","Bremen","","","",""
"FDP/Die Linke","2000","Nordrhein-Westfalen","","","",""
"FDP/Die Linke","2000","Hessen","","","",""
"FDP/Die Linke","2000","Rheinland-Pfalz,Saarland","","","",""
"FDP/Die Linke","2000","Baden-Wuerttemberg","","","",""
"FDP/Die Linke","2000","Bayern","","","",""
"FDP/Die Linke","2000","Saarland","","","",""
"FDP/Die Linke","2000","Berlin","","","",""
"FDP/Die Linke","2000","Brandenburg","","","",""
"FDP/Die Linke","2000","Mecklenburg-Vorpommern","","","",""
"FDP/Die Linke","2000","Sachsen","","","",""
"FDP/Die Linke","2000","Sachsen-Anhalt","","","",""
"FDP/Die Linke","2000","Thueringen","","","",""
"FDP/NPD","2000","Schleswig-Holstein","","","",""
"FDP/NPD","2000","Hamburg","","","",""
"FDP/NPD","2000","Niedersachsen","","","",""
"FDP/NPD","2000","Bremen","","","",""
"FDP/NPD","2000","Nordrhein-Westfalen","","","",""
"FDP/NPD","2000","Hessen","","","",""
"FDP/NPD","2000","Rheinland-Pfalz,Saarland","","","",""
"FDP/NPD","2000","Baden-Wuerttemberg","","","",""
"FDP/NPD","2000","Bayern","","","",""
"FDP/NPD","2000","Saarland","","","",""
"FDP/NPD","2000","Berlin","","","",""
"FDP/NPD","2000","Brandenburg","","","",""
"FDP/NPD","2000","Mecklenburg-Vorpommern","","","",""
"FDP/NPD","2000","Sachsen","","","",""
"FDP/NPD","2000","Sachsen-Anhalt","","","",""
"FDP/NPD","2000","Thueringen","","","",""
"Piratenpartei","2000","Schleswig-Holstein","","","",""
"Piratenpartei","2000","Hamburg","","","",""
"Piratenpartei","2000","Niedersachsen","","","",""
"Piratenpartei","2000","Bremen","","","",""
"Piratenpartei","2000","Nordrhein-Westfalen","","","",""
"Piratenpartei","2000","Hessen","","","",""
"Piratenpartei","2000","Rheinland-Pfalz,Saarland","","","",""
"Piratenpartei","2000","Baden-Wuerttemberg","","","",""
"Piratenpartei","2000","Bayern","","","",""
"Piratenpartei","2000","Saarland","","","",""
"Piratenpartei","2000","Berlin","","","",""
"Piratenpartei","2000","Brandenburg","","","",""
"Piratenpartei","2000","Mecklenburg-Vorpommern","","","",""
"Piratenpartei","2000","Sachsen","","","",""
"Piratenpartei","2000","Sachsen-Anhalt","","","",""
"Piratenpartei","2000","Thueringen","","","",""
"AfD","2000","Schleswig-Holstein","","","",""
"AfD","2000","Hamburg","","","",""
"AfD","2000","Niedersachsen","","","",""
"AfD","2000","Bremen","","","",""
"AfD","2000","Nordrhein-Westfalen","","","",""
"AfD","2000","Hessen","","","",""
"AfD","2000","Rheinland-Pfalz,Saarland","","","",""
"AfD","2000","Baden-Wuerttemberg","","","",""
"AfD","2000","Bayern","","","",""
"AfD","2000","Saarland","","","",""
"AfD","2000","Berlin","","","",""
"AfD","2000","Brandenburg","","","",""
"AfD","2000","Mecklenburg-Vorpommern","","","",""
"AfD","2000","Sachsen","","","",""
"AfD","2000","Sachsen-Anhalt","","","",""
"AfD","2000","Thueringen","","","",""
"CDU+/oder CSU/AfD","2000","Schleswig-Holstein","","","",""
"CDU+/oder CSU/AfD","2000","Hamburg","","","",""
"CDU+/oder CSU/AfD","2000","Niedersachsen","","","",""
"CDU+/oder CSU/AfD","2000","Bremen","","","",""
"CDU+/oder CSU/AfD","2000","Nordrhein-Westfalen","","","",""
"CDU+/oder CSU/AfD","2000","Hessen","","","",""
"CDU+/oder CSU/AfD","2000","Rheinland-Pfalz,Saarland","","","",""
"CDU+/oder CSU/AfD","2000","Baden-Wuerttemberg","","","",""
"CDU+/oder CSU/AfD","2000","Bayern","","","",""
"CDU+/oder CSU/AfD","2000","Saarland","","","",""
"CDU+/oder CSU/AfD","2000","Berlin","","","",""
"CDU+/oder CSU/AfD","2000","Brandenburg","","","",""
"CDU+/oder CSU/AfD","2000","Mecklenburg-Vorpommern","","","",""
"CDU+/oder CSU/AfD","2000","Sachsen","","","",""
"CDU+/oder CSU/AfD","2000","Sachsen-Anhalt","","","",""
"CDU+/oder CSU/AfD","2000","Thueringen","","","",""
"SPD/AfD","2000","Schleswig-Holstein","","","",""
"SPD/AfD","2000","Hamburg","","","",""
"SPD/AfD","2000","Niedersachsen","","","",""
"SPD/AfD","2000","Bremen","","","",""
"SPD/AfD","2000","Nordrhein-Westfalen","","","",""
"SPD/AfD","2000","Hessen","","","",""
"SPD/AfD","2000","Rheinland-Pfalz,Saarland","","","",""
"SPD/AfD","2000","Baden-Wuerttemberg","","","",""
"SPD/AfD","2000","Bayern","","","",""
"SPD/AfD","2000","Saarland","","","",""
"SPD/AfD","2000","Berlin","","","",""
"SPD/AfD","2000","Brandenburg","","","",""
"SPD/AfD","2000","Mecklenburg-Vorpommern","","","",""
"SPD/AfD","2000","Sachsen","","","",""
"SPD/AfD","2000","Sachsen-Anhalt","","","",""
"SPD/AfD","2000","Thueringen","","","",""
"SPD","2001","Schleswig-Holstein","153","0.479067790169931","0.423457349587995","0.534678230751868"
"SPD","2001","Hamburg","76","0.520802954625908","0.441644708872214","0.599961200379602"
"SPD","2001","Niedersachsen","465","0.480616335076533","0.448744615115236","0.512488055037831"
"SPD","2001","Bremen","42","0.47423876683813","0.368085971574972","0.580391562101289"
"SPD","2001","Nordrhein-Westfalen","1097","0.506900592248185","0.485855681324306","0.527945503172064"
"SPD","2001","Hessen","329","0.47353985854831","0.435845256661102","0.511234460435518"
"SPD","2001","Rheinland-Pfalz,Saarland","200","0.451402702811529","0.404957837727438","0.497847567895619"
"SPD","2001","Baden-Wuerttemberg","464","0.389308940024725","0.360559795797527","0.418058084251923"
"SPD","2001","Bayern","438","0.35524445017056","0.328465903382338","0.382022996958782"
"SPD","2001","Saarland","90","0.492529526842138","0.418668850213543","0.566390203470734"
"SPD","2001","Berlin","155","0.451673035450843","0.399904509601048","0.503441561300639"
"SPD","2001","Brandenburg","131","0.368880450077296","0.318475243902024","0.419285656252568"
"SPD","2001","Mecklenburg-Vorpommern","50","0.340603819317311","0.269572806659175","0.411634831975447"
"SPD","2001","Sachsen","139","0.250216353560774","0.212988135724108","0.287444571397441"
"SPD","2001","Sachsen-Anhalt","124","0.350349658511169","0.299261955995844","0.401437361026495"
"SPD","2001","Thueringen","121","0.445271988078674","0.389126148690251","0.501417827467096"
"CDU","2001","Schleswig-Holstein","110","0.375474938777111","0.321569491119165","0.429380386435058"
"CDU","2001","Hamburg","31","0.170596208665366","0.110992940815051","0.230199476515681"
"CDU","2001","Niedersachsen","357","0.3938563406032","0.362687632780044","0.425025048426356"
"CDU","2001","Bremen","","","",""
"CDU","2001","Nordrhein-Westfalen","774","0.355352140283201","0.335205195674125","0.375499084892277"
"CDU","2001","Hessen","207","0.315628532656843","0.280541049410221","0.350716015903464"
"CDU","2001","Rheinland-Pfalz,Saarland","176","0.406763659580869","0.360916361884999","0.452610957276739"
"CDU","2001","Baden-Wuerttemberg","441","0.420951150672939","0.39184127142155","0.450061029924329"
"CDU","2001","Bayern","78","0.0651882052927639","0.0513757013941467","0.0790007091913812"
"CDU","2001","Saarland","67","0.394852753183878","0.322635681675144","0.467069824692612"
"CDU","2001","Berlin","69","0.213363215322678","0.170746417549551","0.255980013095804"
"CDU","2001","Brandenburg","72","0.195260205206816","0.153849619901568","0.236670790512064"
"CDU","2001","Mecklenburg-Vorpommern","63","0.37244759238451","0.299986042078669","0.444909142690352"
"CDU","2001","Sachsen","217","0.421799505710269","0.379353318838795","0.464245692581743"
"CDU","2001","Sachsen-Anhalt","122","0.353023886462265","0.301847236107013","0.404200536817516"
"CDU","2001","Thueringen","107","0.327838185428379","0.274806976192563","0.380869394664196"
"CSU","2001","Schleswig-Holstein","","","",""
"CSU","2001","Hamburg","","","",""
"CSU","2001","Niedersachsen","","","",""
"CSU","2001","Bremen","","","",""
"CSU","2001","Nordrhein-Westfalen","","","",""
"CSU","2001","Hessen","","","",""
"CSU","2001","Rheinland-Pfalz,Saarland","","","",""
"CSU","2001","Baden-Wuerttemberg","","","",""
"CSU","2001","Bayern","544","0.445546173445303","0.417735925476048","0.473356421414559"
"CSU","2001","Saarland","","","",""
"CSU","2001","Berlin","","","",""
"CSU","2001","Brandenburg","","","",""
"CSU","2001","Mecklenburg-Vorpommern","","","",""
"CSU","2001","Sachsen","","","",""
"CSU","2001","Sachsen-Anhalt","","","",""
"CSU","2001","Thueringen","","","",""
"FDP","2001","Schleswig-Holstein","","","",""
"FDP","2001","Hamburg","","","",""
"FDP","2001","Niedersachsen","","","",""
"FDP","2001","Bremen","","","",""
"FDP","2001","Nordrhein-Westfalen","83","0.0419426390319262","0.0335045892259737","0.0503806888378787"
"FDP","2001","Hessen","","","",""
"FDP","2001","Rheinland-Pfalz,Saarland","","","",""
"FDP","2001","Baden-Wuerttemberg","45","0.0537561568104096","0.0404582712410881","0.067054042379731"
"FDP","2001","Bayern","","","",""
"FDP","2001","Saarland","","","",""
"FDP","2001","Berlin","","","",""
"FDP","2001","Brandenburg","","","",""
"FDP","2001","Mecklenburg-Vorpommern","","","",""
"FDP","2001","Sachsen","","","",""
"FDP","2001","Sachsen-Anhalt","","","",""
"FDP","2001","Thueringen","","","",""
"Buendnis90/Gruene","2001","Schleswig-Holstein","","","",""
"Buendnis90/Gruene","2001","Hamburg","","","",""
"Buendnis90/Gruene","2001","Niedersachsen","64","0.0605193198943081","0.0453084854297507","0.0757301543588655"
"Buendnis90/Gruene","2001","Bremen","","","",""
"Buendnis90/Gruene","2001","Nordrhein-Westfalen","158","0.0678898617424411","0.0573008719404949","0.0784788515443873"
"Buendnis90/Gruene","2001","Hessen","70","0.0842742922723006","0.0633018791962524","0.105246705348349"
"Buendnis90/Gruene","2001","Rheinland-Pfalz,Saarland","","","",""
"Buendnis90/Gruene","2001","Baden-Wuerttemberg","107","0.0906086302653948","0.0736836898352424","0.107533570695547"
"Buendnis90/Gruene","2001","Bayern","82","0.0643282815145377","0.0506008737016514","0.078055689327424"
"Buendnis90/Gruene","2001","Saarland","","","",""
"Buendnis90/Gruene","2001","Berlin","60","0.146973155688842","0.110140394836257","0.183805916541427"
"Buendnis90/Gruene","2001","Brandenburg","","","",""
"Buendnis90/Gruene","2001","Mecklenburg-Vorpommern","","","",""
"Buendnis90/Gruene","2001","Sachsen","","","",""
"Buendnis90/Gruene","2001","Sachsen-Anhalt","","","",""
"Buendnis90/Gruene","2001","Thueringen","","","",""
"Die Linke","2001","Schleswig-Holstein","","","",""
"Die Linke","2001","Hamburg","","","",""
"Die Linke","2001","Niedersachsen","","","",""
"Die Linke","2001","Bremen","","","",""
"Die Linke","2001","Nordrhein-Westfalen","","","",""
"Die Linke","2001","Hessen","","","",""
"Die Linke","2001","Rheinland-Pfalz,Saarland","","","",""
"Die Linke","2001","Baden-Wuerttemberg","","","",""
"Die Linke","2001","Bayern","","","",""
"Die Linke","2001","Saarland","","","",""
"Die Linke","2001","Berlin","44","0.110968279761716","0.0782950573080649","0.143641502215366"
"Die Linke","2001","Brandenburg","105","0.323570853972274","0.274697447208976","0.372444260735572"
"Die Linke","2001","Mecklenburg-Vorpommern","45","0.204743201806925","0.144263662230425","0.265222741383425"
"Die Linke","2001","Sachsen","96","0.182693841259354","0.149481403115432","0.215906279403275"
"Die Linke","2001","Sachsen-Anhalt","53","0.189304792236286","0.147354470641552","0.231255113831019"
"Die Linke","2001","Thueringen","41","0.131195538286644","0.093055124766504","0.169335951806784"
"NPD/Republikaner/Die Rechte","2001","Schleswig-Holstein","","","",""
"NPD/Republikaner/Die Rechte","2001","Hamburg","","","",""
"NPD/Republikaner/Die Rechte","2001","Niedersachsen","","","",""
"NPD/Republikaner/Die Rechte","2001","Bremen","","","",""
"NPD/Republikaner/Die Rechte","2001","Nordrhein-Westfalen","","","",""
"NPD/Republikaner/Die Rechte","2001","Hessen","","","",""
"NPD/Republikaner/Die Rechte","2001","Rheinland-Pfalz,Saarland","","","",""
"NPD/Republikaner/Die Rechte","2001","Baden-Wuerttemberg","","","",""
"NPD/Republikaner/Die Rechte","2001","Bayern","","","",""
"NPD/Republikaner/Die Rechte","2001","Saarland","","","",""
"NPD/Republikaner/Die Rechte","2001","Berlin","","","",""
"NPD/Republikaner/Die Rechte","2001","Brandenburg","","","",""
"NPD/Republikaner/Die Rechte","2001","Mecklenburg-Vorpommern","","","",""
"NPD/Republikaner/Die Rechte","2001","Sachsen","","","",""
"NPD/Republikaner/Die Rechte","2001","Sachsen-Anhalt","","","",""
"NPD/Republikaner/Die Rechte","2001","Thueringen","","","",""
"Andere","2001","Schleswig-Holstein","","","",""
"Andere","2001","Hamburg","","","",""
"Andere","2001","Niedersachsen","","","",""
"Andere","2001","Bremen","","","",""
"Andere","2001","Nordrhein-Westfalen","","","",""
"Andere","2001","Hessen","","","",""
"Andere","2001","Rheinland-Pfalz,Saarland","","","",""
"Andere","2001","Baden-Wuerttemberg","","","",""
"Andere","2001","Bayern","","","",""
