"plh0012_h","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"NPD/Republikaner/Die Rechte","1998","35-65 Jahre alt","39","0.012338051497343","0.00863730350527362","0.0160387994894124"
"NPD/Republikaner/Die Rechte","1998","66 und älter","","","",""
"Andere","1998","16-34 Jahre alt","35","0.0301574384792883","0.0212244945399012","0.0390903824186754"
"Andere","1998","35-65 Jahre alt","35","0.0130849671341777","0.0092752892037548","0.0168946450646005"
"Andere","1998","66 und älter","","","",""
"SPD/Buendnis90/Gruene","1998","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1998","35-65 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1998","66 und älter","","","",""
"SPD/CDU","1998","16-34 Jahre alt","","","",""
"SPD/CDU","1998","35-65 Jahre alt","","","",""
"SPD/CDU","1998","66 und älter","","","",""
"SPD/FDP","1998","16-34 Jahre alt","","","",""
"SPD/FDP","1998","35-65 Jahre alt","","","",""
"SPD/FDP","1998","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","1998","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1998","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1998","66 und älter","","","",""
"CDU/CSU","1998","16-34 Jahre alt","","","",""
"CDU/CSU","1998","35-65 Jahre alt","","","",""
"CDU/CSU","1998","66 und älter","","","",""
"CDU/FDP","1998","16-34 Jahre alt","","","",""
"CDU/FDP","1998","35-65 Jahre alt","","","",""
"CDU/FDP","1998","66 und älter","","","",""
"CDU/Buendnis90/Gruene","1998","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1998","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1998","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","1998","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1998","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1998","66 und älter","","","",""
"SPD/Die Linke","1998","16-34 Jahre alt","","","",""
"SPD/Die Linke","1998","35-65 Jahre alt","","","",""
"SPD/Die Linke","1998","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","1998","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1998","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1998","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","1998","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1998","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1998","66 und älter","","","",""
"CDU/Die Linke","1998","16-34 Jahre alt","","","",""
"CDU/Die Linke","1998","35-65 Jahre alt","","","",""
"CDU/Die Linke","1998","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","1998","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1998","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1998","66 und älter","","","",""
"CSU/FDP","1998","16-34 Jahre alt","","","",""
"CSU/FDP","1998","35-65 Jahre alt","","","",""
"CSU/FDP","1998","66 und älter","","","",""
"Gruene/FDP","1998","16-34 Jahre alt","","","",""
"Gruene/FDP","1998","35-65 Jahre alt","","","",""
"Gruene/FDP","1998","66 und älter","","","",""
"FDP/Die Linke","1998","16-34 Jahre alt","","","",""
"FDP/Die Linke","1998","35-65 Jahre alt","","","",""
"FDP/Die Linke","1998","66 und älter","","","",""
"FDP/NPD","1998","16-34 Jahre alt","","","",""
"FDP/NPD","1998","35-65 Jahre alt","","","",""
"FDP/NPD","1998","66 und älter","","","",""
"Piratenpartei","1998","16-34 Jahre alt","","","",""
"Piratenpartei","1998","35-65 Jahre alt","","","",""
"Piratenpartei","1998","66 und älter","","","",""
"AfD","1998","16-34 Jahre alt","","","",""
"AfD","1998","35-65 Jahre alt","","","",""
"AfD","1998","66 und älter","","","",""
"CDU+/oder CSU/AfD","1998","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1998","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1998","66 und älter","","","",""
"SPD/AfD","1998","16-34 Jahre alt","","","",""
"SPD/AfD","1998","35-65 Jahre alt","","","",""
"SPD/AfD","1998","66 und älter","","","",""
"SPD","1999","16-34 Jahre alt","665","0.405779238973371","0.381860213082862","0.429698264863881"
"SPD","1999","35-65 Jahre alt","1666","0.458512861731296","0.442215765782086","0.474809957680505"
"SPD","1999","66 und älter","426","0.392076726895375","0.362727857497932","0.421425596292817"
"CDU","1999","16-34 Jahre alt","434","0.282347927192143","0.260421193583526","0.304274660800759"
"CDU","1999","35-65 Jahre alt","1101","0.305015407921843","0.289956659917058","0.320074155926629"
"CDU","1999","66 und älter","410","0.397486578598012","0.368067703931457","0.426905453264568"
"CSU","1999","16-34 Jahre alt","86","0.0519066872596754","0.0411007643573268","0.062712610162024"
"CSU","1999","35-65 Jahre alt","231","0.0749740083703975","0.066360645943127","0.0835873707976679"
"CSU","1999","66 und älter","106","0.107388157112171","0.0887762457390067","0.126000068485334"
"FDP","1999","16-34 Jahre alt","36","0.0211205473998983","0.014116616417104","0.0281244783826926"
"FDP","1999","35-65 Jahre alt","81","0.0257502394054152","0.0205698050137466","0.0309306737970837"
"FDP","1999","66 und älter","","","",""
"Buendnis90/Gruene","1999","16-34 Jahre alt","188","0.122350855470385","0.106388806505888","0.138312904434882"
"Buendnis90/Gruene","1999","35-65 Jahre alt","219","0.0623137530302113","0.0544076746434909","0.0702198314169317"
"Buendnis90/Gruene","1999","66 und älter","","","",""
"Die Linke","1999","16-34 Jahre alt","74","0.0379436179271178","0.0286369482783355","0.0472502875759"
"Die Linke","1999","35-65 Jahre alt","159","0.0291161845126413","0.0236170891552177","0.0346152798700649"
"Die Linke","1999","66 und älter","71","0.0454110380409383","0.0328948990413645","0.0579271770405121"
"NPD/Republikaner/Die Rechte","1999","16-34 Jahre alt","46","0.0288260516876293","0.0206758987352879","0.0369762046399708"
"NPD/Republikaner/Die Rechte","1999","35-65 Jahre alt","30","0.00587199555806688","0.00337306376975476","0.00837092734637899"
"NPD/Republikaner/Die Rechte","1999","66 und älter","","","",""
"Andere","1999","16-34 Jahre alt","41","0.0202968220772837","0.0134279417907897","0.0271657023637777"
"Andere","1999","35-65 Jahre alt","","","",""
"Andere","1999","66 und älter","","","",""
"SPD/Buendnis90/Gruene","1999","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1999","35-65 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","1999","66 und älter","","","",""
"SPD/CDU","1999","16-34 Jahre alt","","","",""
"SPD/CDU","1999","35-65 Jahre alt","","","",""
"SPD/CDU","1999","66 und älter","","","",""
"SPD/FDP","1999","16-34 Jahre alt","","","",""
"SPD/FDP","1999","35-65 Jahre alt","","","",""
"SPD/FDP","1999","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","1999","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1999","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","1999","66 und älter","","","",""
"CDU/CSU","1999","16-34 Jahre alt","","","",""
"CDU/CSU","1999","35-65 Jahre alt","","","",""
"CDU/CSU","1999","66 und älter","","","",""
"CDU/FDP","1999","16-34 Jahre alt","","","",""
"CDU/FDP","1999","35-65 Jahre alt","","","",""
"CDU/FDP","1999","66 und älter","","","",""
"CDU/Buendnis90/Gruene","1999","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1999","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","1999","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","1999","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1999","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","1999","66 und älter","","","",""
"SPD/Die Linke","1999","16-34 Jahre alt","","","",""
"SPD/Die Linke","1999","35-65 Jahre alt","","","",""
"SPD/Die Linke","1999","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","1999","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1999","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","1999","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","1999","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1999","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","1999","66 und älter","","","",""
"CDU/Die Linke","1999","16-34 Jahre alt","","","",""
"CDU/Die Linke","1999","35-65 Jahre alt","","","",""
"CDU/Die Linke","1999","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","1999","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1999","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","1999","66 und älter","","","",""
"CSU/FDP","1999","16-34 Jahre alt","","","",""
"CSU/FDP","1999","35-65 Jahre alt","","","",""
"CSU/FDP","1999","66 und älter","","","",""
"Gruene/FDP","1999","16-34 Jahre alt","","","",""
"Gruene/FDP","1999","35-65 Jahre alt","","","",""
"Gruene/FDP","1999","66 und älter","","","",""
"FDP/Die Linke","1999","16-34 Jahre alt","","","",""
"FDP/Die Linke","1999","35-65 Jahre alt","","","",""
"FDP/Die Linke","1999","66 und älter","","","",""
"FDP/NPD","1999","16-34 Jahre alt","","","",""
"FDP/NPD","1999","35-65 Jahre alt","","","",""
"FDP/NPD","1999","66 und älter","","","",""
"Piratenpartei","1999","16-34 Jahre alt","","","",""
"Piratenpartei","1999","35-65 Jahre alt","","","",""
"Piratenpartei","1999","66 und älter","","","",""
"AfD","1999","16-34 Jahre alt","","","",""
"AfD","1999","35-65 Jahre alt","","","",""
"AfD","1999","66 und älter","","","",""
"CDU+/oder CSU/AfD","1999","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1999","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","1999","66 und älter","","","",""
"SPD/AfD","1999","16-34 Jahre alt","","","",""
"SPD/AfD","1999","35-65 Jahre alt","","","",""
"SPD/AfD","1999","66 und älter","","","",""
"SPD","2000","16-34 Jahre alt","915","0.395459215692127","0.375463762750073","0.415454668634181"
"SPD","2000","35-65 Jahre alt","2889","0.463577632194777","0.451337429415037","0.475817834974516"
"SPD","2000","66 und älter","799","0.389090945231186","0.3677981733609","0.410383717101472"
"CDU","2000","16-34 Jahre alt","635","0.271949745629479","0.253753047065926","0.290146444193033"
"CDU","2000","35-65 Jahre alt","1994","0.307290729364858","0.295966095601537","0.31861536312818"
"CDU","2000","66 und älter","809","0.409498270823524","0.388022192415913","0.430974349231135"
"CSU","2000","16-34 Jahre alt","120","0.049104264613683","0.0402674926303558","0.0579410365970102"
"CSU","2000","35-65 Jahre alt","399","0.0634967092261988","0.0575111573409054","0.0694822611114922"
"CSU","2000","66 und älter","183","0.0918889057574428","0.0792729723322437","0.104504839182642"
"FDP","2000","16-34 Jahre alt","63","0.0322417676023578","0.0250180551138865","0.039465480090829"
"FDP","2000","35-65 Jahre alt","164","0.0278652230209701","0.0238253432694446","0.0319051027724956"
"FDP","2000","66 und älter","53","0.0327231610553474","0.0249531546417681","0.0404931674689268"
"Buendnis90/Gruene","2000","16-34 Jahre alt","276","0.13169828508144","0.117869214834218","0.145527355328662"
"Buendnis90/Gruene","2000","35-65 Jahre alt","447","0.0711983986095835","0.064886347200093","0.077510450019074"
"Buendnis90/Gruene","2000","66 und älter","","","",""
"Die Linke","2000","16-34 Jahre alt","133","0.0481487430458244","0.0393939756003201","0.0569035104913287"
"Die Linke","2000","35-65 Jahre alt","281","0.0327053737885842","0.0283395833753103","0.0370711642018581"
"Die Linke","2000","66 und älter","116","0.0488880340812459","0.0394705375822094","0.0583055305802824"
"NPD/Republikaner/Die Rechte","2000","16-34 Jahre alt","70","0.0287503769070884","0.0219166944203722","0.0355840593938045"
"NPD/Republikaner/Die Rechte","2000","35-65 Jahre alt","47","0.006622013395744","0.00463121982201639","0.0086128069694716"
"NPD/Republikaner/Die Rechte","2000","66 und älter","","","",""
"Andere","2000","16-34 Jahre alt","40","0.0195049830746859","0.0138495863271331","0.0251603798222386"
"Andere","2000","35-65 Jahre alt","56","0.00824727218908208","0.0060273855224539","0.0104671588557103"
"Andere","2000","66 und älter","","","",""
"SPD/Buendnis90/Gruene","2000","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2000","35-65 Jahre alt","42","0.00778764974416258","0.00563000740152752","0.00994529208679764"
"SPD/Buendnis90/Gruene","2000","66 und älter","","","",""
"SPD/CDU","2000","16-34 Jahre alt","","","",""
"SPD/CDU","2000","35-65 Jahre alt","","","",""
"SPD/CDU","2000","66 und älter","","","",""
"SPD/FDP","2000","16-34 Jahre alt","","","",""
"SPD/FDP","2000","35-65 Jahre alt","","","",""
"SPD/FDP","2000","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","2000","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2000","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2000","66 und älter","","","",""
"CDU/CSU","2000","16-34 Jahre alt","","","",""
"CDU/CSU","2000","35-65 Jahre alt","","","",""
"CDU/CSU","2000","66 und älter","","","",""
"CDU/FDP","2000","16-34 Jahre alt","","","",""
"CDU/FDP","2000","35-65 Jahre alt","","","",""
"CDU/FDP","2000","66 und älter","","","",""
"CDU/Buendnis90/Gruene","2000","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2000","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2000","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","2000","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2000","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2000","66 und älter","","","",""
"SPD/Die Linke","2000","16-34 Jahre alt","","","",""
"SPD/Die Linke","2000","35-65 Jahre alt","","","",""
"SPD/Die Linke","2000","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","2000","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2000","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2000","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","2000","16-34 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2000","35-65 Jahre alt","","","",""
"Die Linke /DVU(Rep/NPD)","2000","66 und älter","","","",""
"CDU/Die Linke","2000","16-34 Jahre alt","","","",""
"CDU/Die Linke","2000","35-65 Jahre alt","","","",""
"CDU/Die Linke","2000","66 und älter","","","",""
"CDU/DVU(Rep/NPD)","2000","16-34 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2000","35-65 Jahre alt","","","",""
"CDU/DVU(Rep/NPD)","2000","66 und älter","","","",""
"CSU/FDP","2000","16-34 Jahre alt","","","",""
"CSU/FDP","2000","35-65 Jahre alt","","","",""
"CSU/FDP","2000","66 und älter","","","",""
"Gruene/FDP","2000","16-34 Jahre alt","","","",""
"Gruene/FDP","2000","35-65 Jahre alt","","","",""
"Gruene/FDP","2000","66 und älter","","","",""
"FDP/Die Linke","2000","16-34 Jahre alt","","","",""
"FDP/Die Linke","2000","35-65 Jahre alt","","","",""
"FDP/Die Linke","2000","66 und älter","","","",""
"FDP/NPD","2000","16-34 Jahre alt","","","",""
"FDP/NPD","2000","35-65 Jahre alt","","","",""
"FDP/NPD","2000","66 und älter","","","",""
"Piratenpartei","2000","16-34 Jahre alt","","","",""
"Piratenpartei","2000","35-65 Jahre alt","","","",""
"Piratenpartei","2000","66 und älter","","","",""
"AfD","2000","16-34 Jahre alt","","","",""
"AfD","2000","35-65 Jahre alt","","","",""
"AfD","2000","66 und älter","","","",""
"CDU+/oder CSU/AfD","2000","16-34 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2000","35-65 Jahre alt","","","",""
"CDU+/oder CSU/AfD","2000","66 und älter","","","",""
"SPD/AfD","2000","16-34 Jahre alt","","","",""
"SPD/AfD","2000","35-65 Jahre alt","","","",""
"SPD/AfD","2000","66 und älter","","","",""
"SPD","2001","16-34 Jahre alt","745","0.391151030752009","0.369032599835684","0.413269461668333"
"SPD","2001","35-65 Jahre alt","2571","0.466702818390429","0.453629323061737","0.479776313719121"
"SPD","2001","66 und älter","758","0.402387257485644","0.380059638338606","0.424714876632682"
"CDU","2001","16-34 Jahre alt","510","0.267839270379344","0.247768334199774","0.287910206558914"
"CDU","2001","35-65 Jahre alt","1685","0.295908786514797","0.283947435015762","0.307870138013832"
"CDU","2001","66 und älter","718","0.392399183504261","0.370166923989138","0.414631443019384"
"CSU","2001","16-34 Jahre alt","106","0.0612957861471344","0.0504238477934181","0.0721677245008508"
"CSU","2001","35-65 Jahre alt","342","0.0643679792481217","0.0579370410517318","0.0707989174445116"
"CSU","2001","66 und älter","146","0.0844641926094818","0.0718027157333969","0.0971256694855666"
"FDP","2001","16-34 Jahre alt","65","0.0367299174889253","0.0282045854981301","0.0452552494797206"
"FDP","2001","35-65 Jahre alt","173","0.0346322218218851","0.0298407003713448","0.0394237432724254"
"FDP","2001","66 und älter","67","0.0408420547094378","0.0318303025959087","0.049853806822967"
"Buendnis90/Gruene","2001","16-34 Jahre alt","241","0.139902991603254","0.124180748509813","0.155625234696694"
"Buendnis90/Gruene","2001","35-65 Jahre alt","428","0.0751172271121855","0.0682100597514344","0.0820243944729366"
"Buendnis90/Gruene","2001","66 und älter","30","0.0156413794253764","0.00999168990887604","0.0212910689418768"
"Die Linke","2001","16-34 Jahre alt","91","0.0442130349434687","0.0348958867505483","0.0535301831363891"
"Die Linke","2001","35-65 Jahre alt","229","0.0305189185879681","0.0260113629124469","0.0350264742634893"
"Die Linke","2001","66 und älter","113","0.0475189029644511","0.0378322940270489","0.0572055119018533"
"NPD/Republikaner/Die Rechte","2001","16-34 Jahre alt","45","0.0203498773183753","0.0139504120844029","0.0267493425523476"
"NPD/Republikaner/Die Rechte","2001","35-65 Jahre alt","49","0.00636992564635257","0.00428511601145491","0.00845473528125024"
"NPD/Republikaner/Die Rechte","2001","66 und älter","","","",""
"Andere","2001","16-34 Jahre alt","35","0.0188767007348558","0.0127085904853958","0.0250448109843158"
"Andere","2001","35-65 Jahre alt","45","0.010305211054339","0.00765874731935895","0.0129516747893191"
"Andere","2001","66 und älter","","","",""
"SPD/Buendnis90/Gruene","2001","16-34 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2001","35-65 Jahre alt","","","",""
"SPD/Buendnis90/Gruene","2001","66 und älter","","","",""
"SPD/CDU","2001","16-34 Jahre alt","","","",""
"SPD/CDU","2001","35-65 Jahre alt","","","",""
"SPD/CDU","2001","66 und älter","","","",""
"SPD/FDP","2001","16-34 Jahre alt","","","",""
"SPD/FDP","2001","35-65 Jahre alt","","","",""
"SPD/FDP","2001","66 und älter","","","",""
"SPD/DVU(Rep/NPD)","2001","16-34 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2001","35-65 Jahre alt","","","",""
"SPD/DVU(Rep/NPD)","2001","66 und älter","","","",""
"CDU/CSU","2001","16-34 Jahre alt","","","",""
"CDU/CSU","2001","35-65 Jahre alt","","","",""
"CDU/CSU","2001","66 und älter","","","",""
"CDU/FDP","2001","16-34 Jahre alt","","","",""
"CDU/FDP","2001","35-65 Jahre alt","","","",""
"CDU/FDP","2001","66 und älter","","","",""
"CDU/Buendnis90/Gruene","2001","16-34 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2001","35-65 Jahre alt","","","",""
"CDU/Buendnis90/Gruene","2001","66 und älter","","","",""
"Buendnis90/Gruene/Die Linke","2001","16-34 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2001","35-65 Jahre alt","","","",""
"Buendnis90/Gruene/Die Linke","2001","66 und älter","","","",""
"SPD/Die Linke","2001","16-34 Jahre alt","","","",""
"SPD/Die Linke","2001","35-65 Jahre alt","","","",""
"SPD/Die Linke","2001","66 und älter","","","",""
"Gruene/DVU(Rep/NPD)","2001","16-34 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2001","35-65 Jahre alt","","","",""
"Gruene/DVU(Rep/NPD)","2001","66 und älter","","","",""
"Die Linke /DVU(Rep/NPD)","2001","16-34 Jahre alt","","","",""
