"plh0012_h","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"SPD/Die Linke","1994","(noch) kein Abschluss","","","",""
"SPD/Die Linke","1994","Hauptschulabschluss","","","",""
"SPD/Die Linke","1994","Realschulabschluss","","","",""
"SPD/Die Linke","1994","(Fach-)Abitur","","","",""
"SPD/Die Linke","1994","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","1994","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","1994","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","1994","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","1994","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","1994","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","1994","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1994","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1994","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1994","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","1994","AkademikerInnen","","","",""
"CDU/Die Linke","1994","(noch) kein Abschluss","","","",""
"CDU/Die Linke","1994","Hauptschulabschluss","","","",""
"CDU/Die Linke","1994","Realschulabschluss","","","",""
"CDU/Die Linke","1994","(Fach-)Abitur","","","",""
"CDU/Die Linke","1994","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","1994","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","1994","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","1994","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","1994","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","1994","AkademikerInnen","","","",""
"CSU/FDP","1994","(noch) kein Abschluss","","","",""
"CSU/FDP","1994","Hauptschulabschluss","","","",""
"CSU/FDP","1994","Realschulabschluss","","","",""
"CSU/FDP","1994","(Fach-)Abitur","","","",""
"CSU/FDP","1994","AkademikerInnen","","","",""
"Gruene/FDP","1994","(noch) kein Abschluss","","","",""
"Gruene/FDP","1994","Hauptschulabschluss","","","",""
"Gruene/FDP","1994","Realschulabschluss","","","",""
"Gruene/FDP","1994","(Fach-)Abitur","","","",""
"Gruene/FDP","1994","AkademikerInnen","","","",""
"FDP/Die Linke","1994","(noch) kein Abschluss","","","",""
"FDP/Die Linke","1994","Hauptschulabschluss","","","",""
"FDP/Die Linke","1994","Realschulabschluss","","","",""
"FDP/Die Linke","1994","(Fach-)Abitur","","","",""
"FDP/Die Linke","1994","AkademikerInnen","","","",""
"FDP/NPD","1994","(noch) kein Abschluss","","","",""
"FDP/NPD","1994","Hauptschulabschluss","","","",""
"FDP/NPD","1994","Realschulabschluss","","","",""
"FDP/NPD","1994","(Fach-)Abitur","","","",""
"FDP/NPD","1994","AkademikerInnen","","","",""
"Piratenpartei","1994","(noch) kein Abschluss","","","",""
"Piratenpartei","1994","Hauptschulabschluss","","","",""
"Piratenpartei","1994","Realschulabschluss","","","",""
"Piratenpartei","1994","(Fach-)Abitur","","","",""
"Piratenpartei","1994","AkademikerInnen","","","",""
"AfD","1994","(noch) kein Abschluss","","","",""
"AfD","1994","Hauptschulabschluss","","","",""
"AfD","1994","Realschulabschluss","","","",""
"AfD","1994","(Fach-)Abitur","","","",""
"AfD","1994","AkademikerInnen","","","",""
"CDU+/oder CSU/AfD","1994","(noch) kein Abschluss","","","",""
"CDU+/oder CSU/AfD","1994","Hauptschulabschluss","","","",""
"CDU+/oder CSU/AfD","1994","Realschulabschluss","","","",""
"CDU+/oder CSU/AfD","1994","(Fach-)Abitur","","","",""
"CDU+/oder CSU/AfD","1994","AkademikerInnen","","","",""
"SPD/AfD","1994","(noch) kein Abschluss","","","",""
"SPD/AfD","1994","Hauptschulabschluss","","","",""
"SPD/AfD","1994","Realschulabschluss","","","",""
"SPD/AfD","1994","(Fach-)Abitur","","","",""
"SPD/AfD","1994","AkademikerInnen","","","",""
"SPD","1995","(noch) kein Abschluss","113","0.426835907212053","0.360254936654888","0.493416877769218"
"SPD","1995","Hauptschulabschluss","1341","0.493875755299403","0.47507649782198","0.512675012776826"
"SPD","1995","Realschulabschluss","496","0.377450656940247","0.351018426216046","0.403882887664448"
"SPD","1995","(Fach-)Abitur","201","0.338577281886745","0.29952224971061","0.37763231406288"
"SPD","1995","AkademikerInnen","309","0.308422892551503","0.279477978055129","0.337367807047877"
"CDU","1995","(noch) kein Abschluss","38","0.217991207042255","0.162412880409761","0.273569533674749"
"CDU","1995","Hauptschulabschluss","945","0.3541765153351","0.336193187191574","0.372159843478627"
"CDU","1995","Realschulabschluss","471","0.370639579278497","0.344304026106507","0.396975132450487"
"CDU","1995","(Fach-)Abitur","163","0.291444000617554","0.253940380694118","0.328947620540991"
"CDU","1995","AkademikerInnen","276","0.28659689227183","0.258258063282569","0.314935721261091"
"CSU","1995","(noch) kein Abschluss","","","",""
"CSU","1995","Hauptschulabschluss","177","0.0658901644143487","0.0565616488623211","0.0752186799663762"
"CSU","1995","Realschulabschluss","83","0.0887498608798916","0.0732431575386218","0.104256564221161"
"CSU","1995","(Fach-)Abitur","","","",""
"CSU","1995","AkademikerInnen","46","0.058606344056498","0.0438853677929937","0.0733273203200024"
"FDP","1995","(noch) kein Abschluss","","","",""
"FDP","1995","Hauptschulabschluss","51","0.0202245727693567","0.014931520027392","0.0255176255113213"
"FDP","1995","Realschulabschluss","","","",""
"FDP","1995","(Fach-)Abitur","","","",""
"FDP","1995","AkademikerInnen","45","0.0559710046706752","0.0415646904963046","0.0703773188450458"
"Buendnis90/Gruene","1995","(noch) kein Abschluss","37","0.239438291783465","0.181994355547437","0.296882228019492"
"Buendnis90/Gruene","1995","Hauptschulabschluss","88","0.028057717243792","0.0218483166790063","0.0342671178085777"
"Buendnis90/Gruene","1995","Realschulabschluss","129","0.0905641698495839","0.0749153687791023","0.106212970920065"
"Buendnis90/Gruene","1995","(Fach-)Abitur","129","0.239629975137624","0.204401681771025","0.274858268504223"
"Buendnis90/Gruene","1995","AkademikerInnen","178","0.197216532610833","0.172279226688781","0.222153838532885"
"Die Linke","1995","(noch) kein Abschluss","","","",""
"Die Linke","1995","Hauptschulabschluss","59","0.0179957676813847","0.0129972050220944","0.022994330340675"
"Die Linke","1995","Realschulabschluss","59","0.0299114217889077","0.0206230186126993","0.0391998249651161"
"Die Linke","1995","(Fach-)Abitur","","","",""
"Die Linke","1995","AkademikerInnen","118","0.0889505259943515","0.0711093324410257","0.106791719547677"
"NPD/Republikaner/Die Rechte","1995","(noch) kein Abschluss","","","",""
"NPD/Republikaner/Die Rechte","1995","Hauptschulabschluss","35","0.0130336914609177","0.00876899472626319","0.0172983881955722"
"NPD/Republikaner/Die Rechte","1995","Realschulabschluss","","","",""
"NPD/Republikaner/Die Rechte","1995","(Fach-)Abitur","","","",""
"NPD/Republikaner/Die Rechte","1995","AkademikerInnen","","","",""
"Andere","1995","(noch) kein Abschluss","","","",""
"Andere","1995","Hauptschulabschluss","","","",""
"Andere","1995","Realschulabschluss","","","",""
"Andere","1995","(Fach-)Abitur","","","",""
"Andere","1995","AkademikerInnen","","","",""
"SPD/Buendnis90/Gruene","1995","(noch) kein Abschluss","","","",""
"SPD/Buendnis90/Gruene","1995","Hauptschulabschluss","","","",""
"SPD/Buendnis90/Gruene","1995","Realschulabschluss","","","",""
"SPD/Buendnis90/Gruene","1995","(Fach-)Abitur","","","",""
"SPD/Buendnis90/Gruene","1995","AkademikerInnen","","","",""
"SPD/CDU","1995","(noch) kein Abschluss","","","",""
"SPD/CDU","1995","Hauptschulabschluss","","","",""
"SPD/CDU","1995","Realschulabschluss","","","",""
"SPD/CDU","1995","(Fach-)Abitur","","","",""
"SPD/CDU","1995","AkademikerInnen","","","",""
"SPD/FDP","1995","(noch) kein Abschluss","","","",""
"SPD/FDP","1995","Hauptschulabschluss","","","",""
"SPD/FDP","1995","Realschulabschluss","","","",""
"SPD/FDP","1995","(Fach-)Abitur","","","",""
"SPD/FDP","1995","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","1995","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","1995","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","1995","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","1995","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","1995","AkademikerInnen","","","",""
"CDU/CSU","1995","(noch) kein Abschluss","","","",""
"CDU/CSU","1995","Hauptschulabschluss","","","",""
"CDU/CSU","1995","Realschulabschluss","","","",""
"CDU/CSU","1995","(Fach-)Abitur","","","",""
"CDU/CSU","1995","AkademikerInnen","","","",""
"CDU/FDP","1995","(noch) kein Abschluss","","","",""
"CDU/FDP","1995","Hauptschulabschluss","","","",""
"CDU/FDP","1995","Realschulabschluss","","","",""
"CDU/FDP","1995","(Fach-)Abitur","","","",""
"CDU/FDP","1995","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","1995","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","1995","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","1995","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","1995","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","1995","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","1995","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","1995","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","1995","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","1995","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","1995","AkademikerInnen","","","",""
"SPD/Die Linke","1995","(noch) kein Abschluss","","","",""
"SPD/Die Linke","1995","Hauptschulabschluss","","","",""
"SPD/Die Linke","1995","Realschulabschluss","","","",""
"SPD/Die Linke","1995","(Fach-)Abitur","","","",""
"SPD/Die Linke","1995","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","1995","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","1995","Hauptschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","1995","Realschulabschluss","","","",""
"Gruene/DVU(Rep/NPD)","1995","(Fach-)Abitur","","","",""
"Gruene/DVU(Rep/NPD)","1995","AkademikerInnen","","","",""
"Die Linke /DVU(Rep/NPD)","1995","(noch) kein Abschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1995","Hauptschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1995","Realschulabschluss","","","",""
"Die Linke /DVU(Rep/NPD)","1995","(Fach-)Abitur","","","",""
"Die Linke /DVU(Rep/NPD)","1995","AkademikerInnen","","","",""
"CDU/Die Linke","1995","(noch) kein Abschluss","","","",""
"CDU/Die Linke","1995","Hauptschulabschluss","","","",""
"CDU/Die Linke","1995","Realschulabschluss","","","",""
"CDU/Die Linke","1995","(Fach-)Abitur","","","",""
"CDU/Die Linke","1995","AkademikerInnen","","","",""
"CDU/DVU(Rep/NPD)","1995","(noch) kein Abschluss","","","",""
"CDU/DVU(Rep/NPD)","1995","Hauptschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","1995","Realschulabschluss","","","",""
"CDU/DVU(Rep/NPD)","1995","(Fach-)Abitur","","","",""
"CDU/DVU(Rep/NPD)","1995","AkademikerInnen","","","",""
"CSU/FDP","1995","(noch) kein Abschluss","","","",""
"CSU/FDP","1995","Hauptschulabschluss","","","",""
"CSU/FDP","1995","Realschulabschluss","","","",""
"CSU/FDP","1995","(Fach-)Abitur","","","",""
"CSU/FDP","1995","AkademikerInnen","","","",""
"Gruene/FDP","1995","(noch) kein Abschluss","","","",""
"Gruene/FDP","1995","Hauptschulabschluss","","","",""
"Gruene/FDP","1995","Realschulabschluss","","","",""
"Gruene/FDP","1995","(Fach-)Abitur","","","",""
"Gruene/FDP","1995","AkademikerInnen","","","",""
"FDP/Die Linke","1995","(noch) kein Abschluss","","","",""
"FDP/Die Linke","1995","Hauptschulabschluss","","","",""
"FDP/Die Linke","1995","Realschulabschluss","","","",""
"FDP/Die Linke","1995","(Fach-)Abitur","","","",""
"FDP/Die Linke","1995","AkademikerInnen","","","",""
"FDP/NPD","1995","(noch) kein Abschluss","","","",""
"FDP/NPD","1995","Hauptschulabschluss","","","",""
"FDP/NPD","1995","Realschulabschluss","","","",""
"FDP/NPD","1995","(Fach-)Abitur","","","",""
"FDP/NPD","1995","AkademikerInnen","","","",""
"Piratenpartei","1995","(noch) kein Abschluss","","","",""
"Piratenpartei","1995","Hauptschulabschluss","","","",""
"Piratenpartei","1995","Realschulabschluss","","","",""
"Piratenpartei","1995","(Fach-)Abitur","","","",""
"Piratenpartei","1995","AkademikerInnen","","","",""
"AfD","1995","(noch) kein Abschluss","","","",""
"AfD","1995","Hauptschulabschluss","","","",""
"AfD","1995","Realschulabschluss","","","",""
"AfD","1995","(Fach-)Abitur","","","",""
"AfD","1995","AkademikerInnen","","","",""
"CDU+/oder CSU/AfD","1995","(noch) kein Abschluss","","","",""
"CDU+/oder CSU/AfD","1995","Hauptschulabschluss","","","",""
"CDU+/oder CSU/AfD","1995","Realschulabschluss","","","",""
"CDU+/oder CSU/AfD","1995","(Fach-)Abitur","","","",""
"CDU+/oder CSU/AfD","1995","AkademikerInnen","","","",""
"SPD/AfD","1995","(noch) kein Abschluss","","","",""
"SPD/AfD","1995","Hauptschulabschluss","","","",""
"SPD/AfD","1995","Realschulabschluss","","","",""
"SPD/AfD","1995","(Fach-)Abitur","","","",""
"SPD/AfD","1995","AkademikerInnen","","","",""
"SPD","1996","(noch) kein Abschluss","95","0.362005821039455","0.293671729410002","0.430339912668908"
"SPD","1996","Hauptschulabschluss","1124","0.449361301059878","0.429799740674276","0.468922861445481"
"SPD","1996","Realschulabschluss","430","0.338177871446375","0.311803501671281","0.364552241221469"
"SPD","1996","(Fach-)Abitur","161","0.309421012985223","0.267674594824537","0.351167431145908"
"SPD","1996","AkademikerInnen","287","0.287583065375873","0.259229641102634","0.315936489649112"
"CDU","1996","(noch) kein Abschluss","44","0.266752608320404","0.203867054318549","0.32963816232226"
"CDU","1996","Hauptschulabschluss","911","0.373314373653624","0.354293322300046","0.392335425007201"
"CDU","1996","Realschulabschluss","467","0.400087953067188","0.372775520343533","0.427400385790842"
"CDU","1996","(Fach-)Abitur","128","0.266245580170131","0.226328919136825","0.306162241203436"
"CDU","1996","AkademikerInnen","286","0.305501814548547","0.276648268162369","0.334355360934725"
"CSU","1996","(noch) kein Abschluss","","","",""
"CSU","1996","Hauptschulabschluss","193","0.0791095032025548","0.0684952212580842","0.0897237851470254"
"CSU","1996","Realschulabschluss","82","0.0830295489453949","0.0676468384923821","0.0984122593984077"
"CSU","1996","(Fach-)Abitur","","","",""
"CSU","1996","AkademikerInnen","43","0.0616887688837866","0.0466180748094224","0.0767594629581507"
"FDP","1996","(noch) kein Abschluss","","","",""
"FDP","1996","Hauptschulabschluss","39","0.0199098155021483","0.0144164444710499","0.0254031865332466"
"FDP","1996","Realschulabschluss","","","",""
"FDP","1996","(Fach-)Abitur","","","",""
"FDP","1996","AkademikerInnen","40","0.0475709016115337","0.0342374139257918","0.0609043892972756"
"Buendnis90/Gruene","1996","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene","1996","Hauptschulabschluss","94","0.0334283928041929","0.0263595705655423","0.0404972150428435"
"Buendnis90/Gruene","1996","Realschulabschluss","134","0.0879461685592647","0.0721570620778987","0.103735275040631"
"Buendnis90/Gruene","1996","(Fach-)Abitur","118","0.273287326114836","0.233040767542746","0.313533884686926"
"Buendnis90/Gruene","1996","AkademikerInnen","189","0.207635684709337","0.182227701334994","0.23304366808368"
"Die Linke","1996","(noch) kein Abschluss","","","",""
"Die Linke","1996","Hauptschulabschluss","71","0.0220833368235395","0.0163042986036308","0.0278623750434482"
"Die Linke","1996","Realschulabschluss","55","0.0302212172775985","0.0206772009999552","0.0397652335552417"
"Die Linke","1996","(Fach-)Abitur","","","",""
"Die Linke","1996","AkademikerInnen","126","0.0836977454429457","0.0663504009712556","0.101045089914636"
"NPD/Republikaner/Die Rechte","1996","(noch) kein Abschluss","","","",""
"NPD/Republikaner/Die Rechte","1996","Hauptschulabschluss","35","0.0162292988826731","0.0112602975119607","0.0211983002533855"
"NPD/Republikaner/Die Rechte","1996","Realschulabschluss","","","",""
"NPD/Republikaner/Die Rechte","1996","(Fach-)Abitur","","","",""
"NPD/Republikaner/Die Rechte","1996","AkademikerInnen","","","",""
"Andere","1996","(noch) kein Abschluss","","","",""
"Andere","1996","Hauptschulabschluss","","","",""
"Andere","1996","Realschulabschluss","","","",""
"Andere","1996","(Fach-)Abitur","","","",""
"Andere","1996","AkademikerInnen","","","",""
"SPD/Buendnis90/Gruene","1996","(noch) kein Abschluss","","","",""
"SPD/Buendnis90/Gruene","1996","Hauptschulabschluss","","","",""
"SPD/Buendnis90/Gruene","1996","Realschulabschluss","","","",""
"SPD/Buendnis90/Gruene","1996","(Fach-)Abitur","","","",""
"SPD/Buendnis90/Gruene","1996","AkademikerInnen","","","",""
"SPD/CDU","1996","(noch) kein Abschluss","","","",""
"SPD/CDU","1996","Hauptschulabschluss","","","",""
"SPD/CDU","1996","Realschulabschluss","","","",""
"SPD/CDU","1996","(Fach-)Abitur","","","",""
"SPD/CDU","1996","AkademikerInnen","","","",""
"SPD/FDP","1996","(noch) kein Abschluss","","","",""
"SPD/FDP","1996","Hauptschulabschluss","","","",""
"SPD/FDP","1996","Realschulabschluss","","","",""
"SPD/FDP","1996","(Fach-)Abitur","","","",""
"SPD/FDP","1996","AkademikerInnen","","","",""
"SPD/DVU(Rep/NPD)","1996","(noch) kein Abschluss","","","",""
"SPD/DVU(Rep/NPD)","1996","Hauptschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","1996","Realschulabschluss","","","",""
"SPD/DVU(Rep/NPD)","1996","(Fach-)Abitur","","","",""
"SPD/DVU(Rep/NPD)","1996","AkademikerInnen","","","",""
"CDU/CSU","1996","(noch) kein Abschluss","","","",""
"CDU/CSU","1996","Hauptschulabschluss","","","",""
"CDU/CSU","1996","Realschulabschluss","","","",""
"CDU/CSU","1996","(Fach-)Abitur","","","",""
"CDU/CSU","1996","AkademikerInnen","","","",""
"CDU/FDP","1996","(noch) kein Abschluss","","","",""
"CDU/FDP","1996","Hauptschulabschluss","","","",""
"CDU/FDP","1996","Realschulabschluss","","","",""
"CDU/FDP","1996","(Fach-)Abitur","","","",""
"CDU/FDP","1996","AkademikerInnen","","","",""
"CDU/Buendnis90/Gruene","1996","(noch) kein Abschluss","","","",""
"CDU/Buendnis90/Gruene","1996","Hauptschulabschluss","","","",""
"CDU/Buendnis90/Gruene","1996","Realschulabschluss","","","",""
"CDU/Buendnis90/Gruene","1996","(Fach-)Abitur","","","",""
"CDU/Buendnis90/Gruene","1996","AkademikerInnen","","","",""
"Buendnis90/Gruene/Die Linke","1996","(noch) kein Abschluss","","","",""
"Buendnis90/Gruene/Die Linke","1996","Hauptschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","1996","Realschulabschluss","","","",""
"Buendnis90/Gruene/Die Linke","1996","(Fach-)Abitur","","","",""
"Buendnis90/Gruene/Die Linke","1996","AkademikerInnen","","","",""
"SPD/Die Linke","1996","(noch) kein Abschluss","","","",""
"SPD/Die Linke","1996","Hauptschulabschluss","","","",""
"SPD/Die Linke","1996","Realschulabschluss","","","",""
"SPD/Die Linke","1996","(Fach-)Abitur","","","",""
"SPD/Die Linke","1996","AkademikerInnen","","","",""
"Gruene/DVU(Rep/NPD)","1996","(noch) kein Abschluss","","","",""
"Gruene/DVU(Rep/NPD)","1996","Hauptschulabschluss","","","",""
