"plh0012_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"SPD/CDU","1984","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1984","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1984","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1984","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1984","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1984","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1984","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1984","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1984","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1984","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1984","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1984","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1984","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1984","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1984","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1984","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1984","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1984","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1984","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1984","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1984","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1984","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1984","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1984","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1984","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1984","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","113","0.0593263334125966","0.0484069907568909","0.0702456760683023"
"CDU/CSU","1984","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","Hessen","Westdeutschland, alte Bundeslaender","49","0.0588396787788416","0.0410075996207622","0.076671757936921"
"CDU/CSU","1984","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1984","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","86","0.0579270717484935","0.0437294869619137","0.0721246565350733"
"CDU/CSU","1984","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","Bayern","Westdeutschland, alte Bundeslaender","301","0.277977529521805","0.251693242801419","0.304261816242191"
"CDU/CSU","1984","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1984","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1984","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1984","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1984","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1984","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1984","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1984","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1984","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1984","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1984","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1984","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1984","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
