year,bula_h,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Hesse,Bad,0.04077,68,1883,0.03183,0.04970
2016,"Rhineland-Palatinate, Saarland",Very good,0.07876,260,1773,0.06622,0.09131
2016,"Rhineland-Palatinate, Saarland",Good,0.33000,691,1773,0.30811,0.35189
2016,"Rhineland-Palatinate, Saarland",Satisfactory,0.29326,531,1773,0.27206,0.31446
2016,"Rhineland-Palatinate, Saarland",Poor,0.13401,243,1773,0.11814,0.14987
2016,"Rhineland-Palatinate, Saarland",Bad,0.01872,48,1773,0.01241,0.02503
2016,Baden-Wuerttemberg,Very good,0.10428,519,3252,0.09378,0.11479
2016,Baden-Wuerttemberg,Good,0.32193,1314,3252,0.30587,0.33800
2016,Baden-Wuerttemberg,Satisfactory,0.26295,908,3252,0.24782,0.27808
2016,Baden-Wuerttemberg,Poor,0.12134,414,3252,0.11011,0.13256
2016,Baden-Wuerttemberg,Bad,0.03290,97,3252,0.02677,0.03903
2016,Bavaria,Very good,0.08469,612,4297,0.07637,0.09302
2016,Bavaria,Good,0.35141,1767,4297,0.33713,0.36569
2016,Bavaria,Satisfactory,0.26165,1275,4297,0.24850,0.27479
2016,Bavaria,Poor,0.11714,520,4297,0.10752,0.12675
2016,Bavaria,Bad,0.03283,123,4297,0.02750,0.03816
2016,Berlin,Very good,0.09332,128,1019,0.07545,0.11119
2016,Berlin,Good,0.31354,392,1019,0.28504,0.34204
2016,Berlin,Satisfactory,0.24647,293,1019,0.22000,0.27295
2016,Berlin,Poor,0.16713,169,1019,0.14422,0.19005
2016,Berlin,Bad,0.03521,37,1019,0.02389,0.04653
2016,Brandenburg,Very good,0.05387,102,1061,0.04028,0.06747
2016,Brandenburg,Good,0.28580,393,1061,0.25860,0.31299
2016,Brandenburg,Satisfactory,0.30195,342,1061,0.27431,0.32959
2016,Brandenburg,Poor,0.17298,174,1061,0.15021,0.19575
2016,Brandenburg,Bad,0.03785,50,1061,0.02636,0.04934
2016,Mecklenburg-Western Pomerania,Very good,0.07095,68,575,0.04994,0.09195
2016,Mecklenburg-Western Pomerania,Good,0.34057,242,575,0.30180,0.37934
2016,Mecklenburg-Western Pomerania,Satisfactory,0.28591,183,575,0.24894,0.32287
2016,Mecklenburg-Western Pomerania,Poor,0.11792,82,575,0.09153,0.14430
2016,Saxony,Very good,0.06649,153,1614,0.05433,0.07865
2016,Saxony,Good,0.33064,630,1614,0.30768,0.35360
2016,Saxony,Satisfactory,0.28868,522,1614,0.26656,0.31079
2016,Saxony,Poor,0.14308,251,1614,0.12599,0.16017
2016,Saxony,Bad,0.03475,58,1614,0.02581,0.04369
2016,Saxony-Anhalt,Very good,0.08395,97,933,0.06615,0.10176
2016,Saxony-Anhalt,Good,0.31128,363,933,0.28155,0.34101
2016,Saxony-Anhalt,Satisfactory,0.30516,305,933,0.27560,0.33472
2016,Saxony-Anhalt,Poor,0.12824,129,933,0.10678,0.14971
2016,Saxony-Anhalt,Bad,0.03730,39,933,0.02513,0.04947
2016,Thuringa,Very good,0.06687,106,991,0.05131,0.08243
2016,Thuringa,Good,0.36448,407,991,0.33450,0.39446
2016,Thuringa,Satisfactory,0.24824,297,991,0.22133,0.27515
2016,Thuringa,Poor,0.14338,141,991,0.12154,0.16521
2016,Thuringa,Bad,0.03386,40,991,0.02259,0.04513
2017,Schleswig-Holstein,Very good,0.08832,226,1207,0.07230,0.10433
2017,Schleswig-Holstein,Good,0.31536,460,1207,0.28913,0.34158
2017,Schleswig-Holstein,Satisfactory,0.27635,335,1207,0.25111,0.30159
2017,Schleswig-Holstein,Poor,0.13094,144,1207,0.11190,0.14998
2017,Schleswig-Holstein,Bad,0.01958,42,1207,0.01176,0.02739
2017,Hamburg,Very good,0.10462,116,529,0.07851,0.13073
2017,Hamburg,Good,0.32566,216,529,0.28569,0.36563
2017,Hamburg,Satisfactory,0.25958,142,529,0.22218,0.29697
2017,Hamburg,Poor,0.11164,55,529,0.08477,0.13850
2017,Lower Saxony,Very good,0.08747,554,3276,0.07779,0.09715
2017,Lower Saxony,Good,0.30334,1204,3276,0.28760,0.31908
2017,Lower Saxony,Satisfactory,0.28586,1000,3276,0.27038,0.30133
2017,Lower Saxony,Poor,0.14360,426,3276,0.13159,0.15561
2017,Lower Saxony,Bad,0.03087,92,3276,0.02494,0.03679
2017,Bremen,Very good,0.08694,48,275,0.05358,0.12030
2017,Bremen,Good,0.23247,114,275,0.18246,0.28249
2017,Bremen,Satisfactory,0.29200,81,275,0.23816,0.34584
2017,Bremen,Poor,0.14221,32,275,0.10085,0.18356
2017,North Rhine-Westphalia,Very good,0.08269,939,6635,0.07606,0.08931
2017,North Rhine-Westphalia,Good,0.30770,2568,6635,0.29660,0.31881
2017,North Rhine-Westphalia,Satisfactory,0.29915,1995,6635,0.28813,0.31016
2017,North Rhine-Westphalia,Poor,0.12935,895,6635,0.12128,0.13743
2017,North Rhine-Westphalia,Bad,0.03580,238,6635,0.03133,0.04028
2017,Hesse,Very good,0.09139,386,2207,0.07936,0.10341
2017,Hesse,Good,0.34423,885,2207,0.32441,0.36406
2017,Hesse,Satisfactory,0.25454,598,2207,0.23636,0.27272
2017,Hesse,Poor,0.12961,271,2207,0.11559,0.14362
2017,Hesse,Bad,0.01924,67,2207,0.01350,0.02497
2017,"Rhineland-Palatinate, Saarland",Very good,0.08102,258,1813,0.06845,0.09358
2017,"Rhineland-Palatinate, Saarland",Good,0.31167,731,1813,0.29035,0.33300
2017,"Rhineland-Palatinate, Saarland",Satisfactory,0.30015,537,1813,0.27905,0.32126
2017,"Rhineland-Palatinate, Saarland",Poor,0.12958,248,1813,0.11412,0.14505
2017,"Rhineland-Palatinate, Saarland",Bad,0.01761,39,1813,0.01155,0.02367
2017,Baden-Wuerttemberg,Very good,0.12195,605,3542,0.11117,0.13273
2017,Baden-Wuerttemberg,Good,0.30747,1423,3542,0.29227,0.32267
2017,Baden-Wuerttemberg,Satisfactory,0.25847,994,3542,0.24405,0.27289
2017,Baden-Wuerttemberg,Poor,0.12503,426,3542,0.11413,0.13592
2017,Baden-Wuerttemberg,Bad,0.02859,94,3542,0.02310,0.03408
2017,Bavaria,Very good,0.09705,717,4704,0.08859,0.10551
2017,Bavaria,Good,0.32798,1884,4704,0.31456,0.34140
2017,Bavaria,Satisfactory,0.28189,1409,4704,0.26903,0.29475
2017,Bavaria,Poor,0.11884,590,4704,0.10959,0.12809
2017,Bavaria,Bad,0.02319,104,4704,0.01888,0.02749
2017,Berlin,Very good,0.08474,151,1101,0.06828,0.10119
2017,Berlin,Good,0.31460,393,1101,0.28715,0.34204
2017,Berlin,Satisfactory,0.24595,327,1101,0.22050,0.27140
2017,Berlin,Poor,0.16543,182,1101,0.14348,0.18739
2017,Berlin,Bad,0.05516,48,1101,0.04167,0.06865
2017,Brandenburg,Very good,0.04733,111,1183,0.03523,0.05944
2017,Brandenburg,Good,0.31944,480,1183,0.29286,0.34602
2017,Brandenburg,Satisfactory,0.28004,355,1183,0.25444,0.30563
2017,Brandenburg,Poor,0.12134,174,1183,0.10273,0.13996
2017,Brandenburg,Bad,0.06385,63,1183,0.04991,0.07779
2017,Mecklenburg-Western Pomerania,Very good,0.05289,59,607,0.03507,0.07070
2017,Mecklenburg-Western Pomerania,Good,0.37640,276,607,0.33783,0.41498
2017,Mecklenburg-Western Pomerania,Satisfactory,0.25868,196,607,0.22381,0.29355
2017,Mecklenburg-Western Pomerania,Poor,0.10759,76,607,0.08292,0.13227
2017,Saxony,Very good,0.05877,192,1833,0.04800,0.06954
2017,Saxony,Good,0.36978,765,1833,0.34768,0.39189
2017,Saxony,Satisfactory,0.28169,580,1833,0.26109,0.30229
2017,Saxony,Poor,0.12617,249,1833,0.11097,0.14138
2017,Saxony,Bad,0.02418,47,1833,0.01715,0.03122
2017,Saxony-Anhalt,Very good,0.06345,115,1043,0.04865,0.07825
2017,Saxony-Anhalt,Good,0.31074,389,1043,0.28264,0.33884
2017,Saxony-Anhalt,Satisfactory,0.31550,361,1043,0.28728,0.34371
2017,Saxony-Anhalt,Poor,0.11598,134,1043,0.09654,0.13542
2017,Saxony-Anhalt,Bad,0.04426,44,1043,0.03177,0.05675
2017,Thuringa,Very good,0.06130,110,1091,0.04706,0.07554
2017,Thuringa,Good,0.34552,437,1091,0.31728,0.37375
2017,Thuringa,Satisfactory,0.29078,358,1091,0.26382,0.31774
2017,Thuringa,Poor,0.13026,146,1091,0.11027,0.15024
2017,Thuringa,Bad,0.03239,40,1091,0.02188,0.04290
2018,Schleswig-Holstein,Very good,0.06830,171,1115,0.05348,0.08311
2018,Schleswig-Holstein,Good,0.33619,452,1115,0.30845,0.36393
2018,Schleswig-Holstein,Satisfactory,0.28412,327,1115,0.25764,0.31061
2018,Schleswig-Holstein,Poor,0.11782,127,1115,0.09889,0.13675
2018,Schleswig-Holstein,Bad,0.02598,38,1115,0.01664,0.03532
2018,Hamburg,Very good,0.11138,89,531,0.08460,0.13817
2018,Hamburg,Good,0.35290,227,531,0.31221,0.39358
2018,Hamburg,Satisfactory,0.20289,136,531,0.16865,0.23712
2018,Hamburg,Poor,0.14830,79,531,0.11804,0.17855
2018,Lower Saxony,Very good,0.09501,563,3106,0.08469,0.10532
2018,Lower Saxony,Good,0.30912,1112,3106,0.29286,0.32537
2018,Lower Saxony,Satisfactory,0.29067,941,3106,0.27470,0.30664
2018,Lower Saxony,Poor,0.12790,403,3106,0.11615,0.13964
2018,Lower Saxony,Bad,0.03338,87,3106,0.02706,0.03969
2018,Bremen,Very good,0.06658,68,295,0.03808,0.09507
2018,Bremen,Good,0.27495,113,295,0.22391,0.32599
2018,Bremen,Satisfactory,0.30278,76,295,0.25026,0.35530
2018,Bremen,Poor,0.11935,38,295,0.08229,0.15641
2018,North Rhine-Westphalia,Very good,0.09206,943,6358,0.08495,0.09917
2018,North Rhine-Westphalia,Good,0.29897,2365,6358,0.28772,0.31022
2018,North Rhine-Westphalia,Satisfactory,0.29450,1937,6358,0.28330,0.30571
2018,North Rhine-Westphalia,Poor,0.13704,875,6358,0.12858,0.14549
2018,North Rhine-Westphalia,Bad,0.03750,238,6358,0.03283,0.04217
2018,Hesse,Very good,0.08646,420,2136,0.07454,0.09838
2018,Hesse,Good,0.30664,795,2136,0.28708,0.32620
2018,Hesse,Satisfactory,0.28947,600,2136,0.27023,0.30871
2018,Hesse,Poor,0.13534,266,2136,0.12083,0.14986
2018,Hesse,Bad,0.02944,55,2136,0.02227,0.03661
2018,"Rhineland-Palatinate, Saarland",Very good,0.07057,259,1757,0.05859,0.08255
2018,"Rhineland-Palatinate, Saarland",Good,0.34341,672,1757,0.32120,0.36562
2018,"Rhineland-Palatinate, Saarland",Satisfactory,0.27049,530,1757,0.24972,0.29127
2018,"Rhineland-Palatinate, Saarland",Poor,0.12535,233,1757,0.10987,0.14084
2018,"Rhineland-Palatinate, Saarland",Bad,0.03355,63,1757,0.02513,0.04198
2018,Baden-Wuerttemberg,Very good,0.13050,595,3222,0.11887,0.14213
2018,Baden-Wuerttemberg,Good,0.31809,1305,3222,0.30200,0.33417
2018,Baden-Wuerttemberg,Satisfactory,0.25829,892,3222,0.24317,0.27340
2018,Baden-Wuerttemberg,Poor,0.11467,355,3222,0.10367,0.12567
2018,Baden-Wuerttemberg,Bad,0.02289,75,3222,0.01773,0.02806
2018,Bavaria,Very good,0.08786,639,4392,0.07948,0.09623
2018,Bavaria,Good,0.32732,1765,4392,0.31344,0.34120
2018,Bavaria,Satisfactory,0.30340,1340,4392,0.28980,0.31700
2018,Bavaria,Poor,0.10543,519,4392,0.09635,0.11451
2018,Bavaria,Bad,0.02485,129,4392,0.02025,0.02946
2018,Berlin,Very good,0.10095,171,1142,0.08347,0.11843
2018,Berlin,Good,0.34796,454,1142,0.32032,0.37560
2018,Berlin,Satisfactory,0.22559,299,1142,0.20134,0.24984
2018,Berlin,Poor,0.13369,167,1142,0.11394,0.15344
2018,Berlin,Bad,0.05300,51,1142,0.04000,0.06600
2018,Brandenburg,Very good,0.07471,159,1150,0.05950,0.08991
2018,Brandenburg,Good,0.33747,430,1150,0.31013,0.36482
2018,Brandenburg,Satisfactory,0.25630,335,1150,0.23105,0.28154
2018,Brandenburg,Poor,0.12314,171,1150,0.10414,0.14214
2018,Brandenburg,Bad,0.03617,55,1150,0.02537,0.04696
2018,Mecklenburg-Western Pomerania,Very good,0.08659,85,636,0.06472,0.10847
2018,Mecklenburg-Western Pomerania,Good,0.33526,265,636,0.29854,0.37198
2018,Mecklenburg-Western Pomerania,Satisfactory,0.26322,196,636,0.22897,0.29748
2018,Mecklenburg-Western Pomerania,Poor,0.12624,90,636,0.10041,0.15208
2018,Saxony,Very good,0.05092,170,1770,0.04067,0.06116
2018,Saxony,Good,0.38662,751,1770,0.36392,0.40931
2018,Saxony,Satisfactory,0.28695,580,1770,0.26587,0.30803
2018,Saxony,Poor,0.11918,224,1770,0.10408,0.13428
2018,Saxony,Bad,0.02288,45,1770,0.01592,0.02985
2018,Saxony-Anhalt,Very good,0.06325,99,1026,0.04835,0.07816
2018,Saxony-Anhalt,Good,0.29154,369,1026,0.26372,0.31936
2018,Saxony-Anhalt,Satisfactory,0.33740,376,1026,0.30845,0.36634
2018,Saxony-Anhalt,Poor,0.12730,138,1026,0.10689,0.14770
2018,Saxony-Anhalt,Bad,0.04108,44,1026,0.02893,0.05323
2018,Thuringa,Very good,0.08640,123,1064,0.06951,0.10329
2018,Thuringa,Good,0.34993,434,1064,0.32126,0.37860
2018,Thuringa,Satisfactory,0.29671,355,1064,0.26925,0.32417
2018,Thuringa,Poor,0.09393,115,1064,0.07639,0.11146
2018,Thuringa,Bad,0.02706,37,1064,0.01730,0.03681
2019,Schleswig-Holstein,Very good,0.06955,185,1144,0.05480,0.08430
2019,Schleswig-Holstein,Good,0.31223,461,1144,0.28536,0.33910
2019,Schleswig-Holstein,Satisfactory,0.30164,355,1144,0.27503,0.32824
2019,Schleswig-Holstein,Poor,0.11242,143,1144,0.09410,0.13073
2019,Hamburg,Very good,0.12555,102,576,0.09847,0.15263
2019,Hamburg,Good,0.29698,244,576,0.25963,0.33433
2019,Hamburg,Satisfactory,0.25719,169,576,0.22146,0.29291
2019,Hamburg,Poor,0.11512,61,576,0.08903,0.14121
2019,Lower Saxony,Very good,0.07850,461,2977,0.06883,0.08816
2019,Lower Saxony,Good,0.33006,1164,2977,0.31317,0.34696
2019,Lower Saxony,Satisfactory,0.26472,895,2977,0.24887,0.28057
2019,Lower Saxony,Poor,0.13457,372,2977,0.12231,0.14683
2019,Lower Saxony,Bad,0.03797,85,2977,0.03110,0.04484
2019,Bremen,Very good,0.07510,42,289,0.04466,0.10553
2019,Bremen,Good,0.27944,123,289,0.22762,0.33127
2019,Bremen,Satisfactory,0.30450,85,289,0.25135,0.35765
2019,Bremen,Poor,0.18717,39,289,0.14212,0.23221
2019,North Rhine-Westphalia,Very good,0.08937,999,6367,0.08237,0.09638
2019,North Rhine-Westphalia,Good,0.31702,2440,6367,0.30558,0.32845
2019,North Rhine-Westphalia,Satisfactory,0.28056,1855,6367,0.26952,0.29159
2019,North Rhine-Westphalia,Poor,0.13202,838,6367,0.12370,0.14034
2019,North Rhine-Westphalia,Bad,0.03671,235,6367,0.03209,0.04133
2019,Hesse,Very good,0.07960,293,2038,0.06785,0.09136
2019,Hesse,Good,0.34074,872,2038,0.32016,0.36132
2019,Hesse,Satisfactory,0.28805,586,2038,0.26838,0.30771
2019,Hesse,Poor,0.10879,232,2038,0.09527,0.12231
2019,Hesse,Bad,0.02973,55,2038,0.02236,0.03711
2019,"Rhineland-Palatinate, Saarland",Very good,0.06889,232,1686,0.05680,0.08098
2019,"Rhineland-Palatinate, Saarland",Good,0.35738,737,1686,0.33450,0.38026
2019,"Rhineland-Palatinate, Saarland",Satisfactory,0.26176,460,1686,0.24077,0.28275
2019,"Rhineland-Palatinate, Saarland",Poor,0.14139,215,1686,0.12476,0.15803
2019,"Rhineland-Palatinate, Saarland",Bad,0.01966,42,1686,0.01303,0.02629
2019,Baden-Wuerttemberg,Very good,0.12064,606,3230,0.10940,0.13187
2019,Baden-Wuerttemberg,Good,0.31949,1327,3230,0.30341,0.33557
2019,Baden-Wuerttemberg,Satisfactory,0.24388,863,3230,0.22906,0.25869
2019,Baden-Wuerttemberg,Poor,0.11848,352,3230,0.10733,0.12962
2019,Baden-Wuerttemberg,Bad,0.02469,82,3230,0.01933,0.03004
2019,Bavaria,Very good,0.09865,704,4372,0.08981,0.10749
2019,Bavaria,Good,0.33369,1788,4372,0.31971,0.34767
2019,Bavaria,Satisfactory,0.27767,1282,4372,0.26440,0.29095
2019,Bavaria,Poor,0.10872,493,4372,0.09949,0.11794
2019,Bavaria,Bad,0.02148,105,4372,0.01718,0.02578
2019,Berlin,Very good,0.09666,164,1150,0.07958,0.11375
2019,Berlin,Good,0.34270,440,1150,0.31526,0.37014
2019,Berlin,Satisfactory,0.24820,329,1150,0.22322,0.27318
2019,Berlin,Poor,0.12675,169,1150,0.10752,0.14599
2019,Berlin,Bad,0.04701,48,1150,0.03477,0.05925
2019,Brandenburg,Very good,0.05488,132,1226,0.04213,0.06763
2019,Brandenburg,Good,0.33152,490,1226,0.30516,0.35788
2019,Brandenburg,Satisfactory,0.28558,369,1226,0.26028,0.31087
2019,Brandenburg,Poor,0.12390,178,1226,0.10545,0.14235
2019,Brandenburg,Bad,0.03453,57,1226,0.02430,0.04475
2019,Mecklenburg-Western Pomerania,Very good,0.05412,71,637,0.03653,0.07170
2019,Mecklenburg-Western Pomerania,Good,0.32829,257,637,0.29180,0.36479
2019,Mecklenburg-Western Pomerania,Satisfactory,0.29762,216,637,0.26209,0.33316
2019,Mecklenburg-Western Pomerania,Poor,0.14031,93,637,0.11332,0.16730
2019,Saxony,Very good,0.06707,186,1756,0.05537,0.07878
2019,Saxony,Good,0.35103,713,1756,0.32870,0.37336
2019,Saxony,Satisfactory,0.28840,578,1756,0.26721,0.30960
2019,Saxony,Poor,0.13110,236,1756,0.11531,0.14689
2019,Saxony,Bad,0.02293,43,1756,0.01593,0.02994
2019,Saxony-Anhalt,Very good,0.05479,108,1010,0.04075,0.06883
2019,Saxony-Anhalt,Good,0.33416,426,1010,0.30505,0.36326
2019,Saxony-Anhalt,Satisfactory,0.30476,300,1010,0.27635,0.33316
2019,Saxony-Anhalt,Poor,0.13187,141,1010,0.11099,0.15274
2019,Saxony-Anhalt,Bad,0.03517,35,1010,0.02380,0.04653
2019,Thuringa,Very good,0.08018,100,1012,0.06344,0.09692
2019,Thuringa,Good,0.36697,446,1012,0.33726,0.39668
2019,Thuringa,Satisfactory,0.24880,299,1012,0.22215,0.27545
2019,Thuringa,Poor,0.13630,135,1012,0.11515,0.15745
2019,Thuringa,Bad,0.03292,32,1012,0.02192,0.04391
2020,Schleswig-Holstein,Very good,0.06954,158,1093,0.05445,0.08463
2020,Schleswig-Holstein,Good,0.32767,500,1093,0.29983,0.35551
2020,Schleswig-Holstein,Satisfactory,0.26673,282,1093,0.24050,0.29296
2020,Schleswig-Holstein,Poor,0.11080,117,1093,0.09218,0.12942
2020,Schleswig-Holstein,Bad,0.02642,36,1093,0.01691,0.03593
2020,Hamburg,Very good,0.15650,143,595,0.12728,0.18572
2020,Hamburg,Good,0.30861,249,595,0.27147,0.34576
2020,Hamburg,Satisfactory,0.20700,139,595,0.17442,0.23958
2020,Hamburg,Poor,0.13844,64,595,0.11066,0.16621
2020,Lower Saxony,Very good,0.08135,470,2939,0.07147,0.09124
2020,Lower Saxony,Good,0.33059,1246,2939,0.31358,0.34760
2020,Lower Saxony,Satisfactory,0.27582,802,2939,0.25966,0.29198
2020,Lower Saxony,Poor,0.12170,335,2939,0.10988,0.13353
2020,Lower Saxony,Bad,0.03932,86,2939,0.03229,0.04634
2020,Bremen,Very good,0.07890,72,311,0.04889,0.10892
2020,Bremen,Good,0.29687,138,311,0.24601,0.34773
2020,Bremen,Satisfactory,0.30178,67,311,0.25068,0.35288
2020,Bremen,Poor,0.16316,34,311,0.12203,0.20430
2020,North Rhine-Westphalia,Very good,0.09592,1155,6659,0.08885,0.10300
2020,North Rhine-Westphalia,Good,0.30611,2714,6659,0.29504,0.31719
2020,North Rhine-Westphalia,Satisfactory,0.28452,1779,6659,0.27368,0.29536
2020,North Rhine-Westphalia,Poor,0.13595,817,6659,0.12772,0.14418
2020,North Rhine-Westphalia,Bad,0.02852,194,6659,0.02453,0.03252
2020,Hesse,Very good,0.07934,417,2120,0.06783,0.09085
2020,Hesse,Good,0.33970,859,2120,0.31954,0.35987
2020,Hesse,Satisfactory,0.28350,569,2120,0.26431,0.30269
2020,Hesse,Poor,0.10816,221,2120,0.09494,0.12139
2020,Hesse,Bad,0.02969,54,2120,0.02246,0.03692
2020,"Rhineland-Palatinate, Saarland",Very good,0.08624,316,1600,0.07248,0.10000
2020,"Rhineland-Palatinate, Saarland",Good,0.32949,579,1600,0.30645,0.35253
2020,"Rhineland-Palatinate, Saarland",Satisfactory,0.29469,474,1600,0.27235,0.31704
2020,"Rhineland-Palatinate, Saarland",Poor,0.12391,192,1600,0.10776,0.14006
2020,"Rhineland-Palatinate, Saarland",Bad,0.02464,39,1600,0.01704,0.03224
2020,Baden-Wuerttemberg,Very good,0.11530,637,3270,0.10435,0.12625
2020,Baden-Wuerttemberg,Good,0.32715,1390,3270,0.31106,0.34323
2020,Baden-Wuerttemberg,Satisfactory,0.25018,824,3270,0.23534,0.26503
2020,Baden-Wuerttemberg,Poor,0.11094,333,3270,0.10017,0.12171
2020,Baden-Wuerttemberg,Bad,0.02736,86,3270,0.02177,0.03295
2020,Bavaria,Very good,0.10744,831,4459,0.09835,0.11653
2020,Bavaria,Good,0.33556,1817,4459,0.32170,0.34942
2020,Bavaria,Satisfactory,0.26245,1207,4459,0.24953,0.27537
2020,Bavaria,Poor,0.10210,485,4459,0.09321,0.11099
2020,Bavaria,Bad,0.02803,119,4459,0.02319,0.03288
2020,Berlin,Very good,0.12046,295,1389,0.10333,0.13758
2020,Berlin,Good,0.33566,560,1389,0.31082,0.36051
2020,Berlin,Satisfactory,0.22633,320,1389,0.20432,0.24835
2020,Berlin,Poor,0.14051,179,1389,0.12223,0.15880
2020,Berlin,Bad,0.03762,35,1389,0.02761,0.04763
2020,Brandenburg,Very good,0.09589,155,1175,0.07905,0.11274
2020,Brandenburg,Good,0.31614,468,1175,0.28954,0.34274
2020,Brandenburg,Satisfactory,0.28074,348,1175,0.25504,0.30645
2020,Brandenburg,Poor,0.13359,163,1175,0.11412,0.15305
2020,Brandenburg,Bad,0.03171,41,1175,0.02168,0.04173
2020,Mecklenburg-Western Pomerania,Very good,0.06557,56,531,0.04450,0.08664
2020,Mecklenburg-Western Pomerania,Good,0.27191,211,531,0.23402,0.30979
2020,Mecklenburg-Western Pomerania,Satisfactory,0.35951,200,531,0.31865,0.40036
2020,Mecklenburg-Western Pomerania,Poor,0.11637,64,531,0.08907,0.14367
2020,Saxony,Very good,0.07152,206,1696,0.05925,0.08379
2020,Saxony,Good,0.37301,718,1696,0.34999,0.39603
2020,Saxony,Satisfactory,0.27405,523,1696,0.25282,0.29529
2020,Saxony,Poor,0.12047,212,1696,0.10497,0.13597
2020,Saxony,Bad,0.02079,37,1696,0.01400,0.02759
2020,Saxony-Anhalt,Very good,0.08415,136,963,0.06661,0.10169
2020,Saxony-Anhalt,Good,0.29380,397,963,0.26502,0.32259
2020,Saxony-Anhalt,Satisfactory,0.32159,301,963,0.29207,0.35110
2020,Saxony-Anhalt,Poor,0.12415,129,963,0.10331,0.14498
2020,Thuringa,Very good,0.09603,127,988,0.07765,0.11441
2020,Thuringa,Good,0.32126,404,988,0.29213,0.35040
2020,Thuringa,Satisfactory,0.28075,314,988,0.25272,0.30879
2020,Thuringa,Poor,0.12415,111,988,0.10358,0.14472
2020,Thuringa,Bad,0.02910,32,988,0.01861,0.03959
2021,Schleswig-Holstein,Very good,0.07895,145,872,0.06104,0.09686
2021,Schleswig-Holstein,Good,0.28943,354,872,0.25931,0.31954
2021,Schleswig-Holstein,Satisfactory,0.30005,243,872,0.26961,0.33048
2021,Schleswig-Holstein,Poor,0.08450,98,872,0.06603,0.10297
2021,Schleswig-Holstein,Bad,0.03682,32,872,0.02431,0.04932
2021,Hamburg,Very good,0.12882,81,441,0.09752,0.16012
2021,Hamburg,Good,0.29846,182,441,0.25571,0.34122
2021,Hamburg,Satisfactory,0.26714,123,441,0.22580,0.30849
2021,Hamburg,Poor,0.12189,55,441,0.09132,0.15245
2021,Lower Saxony,Very good,0.09188,298,1966,0.07911,0.10465
2021,Lower Saxony,Good,0.31475,781,1966,0.29422,0.33529
2021,Lower Saxony,Satisfactory,0.26473,544,1966,0.24522,0.28424
2021,Lower Saxony,Poor,0.12822,268,1966,0.11343,0.14300
2021,Lower Saxony,Bad,0.03355,75,1966,0.02559,0.04151
2021,Bremen,Good,0.26822,61,97,0.17959,0.35684
2021,Bremen,Satisfactory,0.29896,36,97,0.20738,0.39054
2021,North Rhine-Westphalia,Very good,0.10371,745,4327,0.09463,0.11280
2021,North Rhine-Westphalia,Good,0.30650,1650,4327,0.29276,0.32024
2021,North Rhine-Westphalia,Satisfactory,0.25653,1161,4327,0.24352,0.26955
2021,North Rhine-Westphalia,Poor,0.13594,590,4327,0.12573,0.14615
2021,North Rhine-Westphalia,Bad,0.03957,181,4327,0.03376,0.04538
2021,Hesse,Very good,0.09710,245,1367,0.08140,0.11280
2021,Hesse,Good,0.29857,542,1367,0.27430,0.32284
2021,Hesse,Satisfactory,0.29215,378,1367,0.26803,0.31626
2021,Hesse,Poor,0.13169,153,1367,0.11376,0.14963
2021,Hesse,Bad,0.03265,49,1367,0.02322,0.04207
2021,"Rhineland-Palatinate, Saarland",Very good,0.10011,168,1047,0.08192,0.11830
2021,"Rhineland-Palatinate, Saarland",Good,0.30950,399,1047,0.28149,0.33752
2021,"Rhineland-Palatinate, Saarland",Satisfactory,0.28787,304,1047,0.26043,0.31531
2021,"Rhineland-Palatinate, Saarland",Poor,0.13048,143,1047,0.11007,0.15090
2021,"Rhineland-Palatinate, Saarland",Bad,0.03341,33,1047,0.02252,0.04431
2021,Baden-Wuerttemberg,Very good,0.11427,411,2226,0.10105,0.12749
2021,Baden-Wuerttemberg,Good,0.33657,944,2226,0.31694,0.35621
2021,Baden-Wuerttemberg,Satisfactory,0.23167,562,2226,0.21414,0.24921
2021,Baden-Wuerttemberg,Poor,0.12065,245,2226,0.10711,0.13418
2021,Baden-Wuerttemberg,Bad,0.02691,64,2226,0.02018,0.03363
2021,Bavaria,Very good,0.12068,464,2930,0.10888,0.13248
2021,Bavaria,Good,0.29602,1179,2930,0.27949,0.31255
2021,Bavaria,Satisfactory,0.27529,830,2930,0.25911,0.29147
2021,Bavaria,Poor,0.11264,370,2930,0.10119,0.12409
2021,Bavaria,Bad,0.03015,87,2930,0.02396,0.03634
2021,Berlin,Very good,0.11152,176,944,0.09142,0.13161
2021,Berlin,Good,0.30918,356,944,0.27968,0.33868
2021,Berlin,Satisfactory,0.25241,260,944,0.22469,0.28014
2021,Berlin,Poor,0.12019,121,944,0.09944,0.14095
2021,Berlin,Bad,0.04038,31,944,0.02782,0.05295
2021,Brandenburg,Very good,0.08012,79,721,0.06029,0.09995
2021,Brandenburg,Good,0.28601,277,721,0.25300,0.31902
2021,Brandenburg,Satisfactory,0.30738,225,721,0.27368,0.34108
2021,Brandenburg,Poor,0.11260,106,721,0.08951,0.13569
2021,Brandenburg,Bad,0.04312,34,721,0.02829,0.05796
2021,Mecklenburg-Western Pomerania,Very good,0.10314,57,408,0.07359,0.13269
2021,Mecklenburg-Western Pomerania,Good,0.35335,179,408,0.30691,0.39979
