"pgoeffd","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"nein","2014","(Fach-)Abitur","Niedersachsen","189","0.728552434996472","0.672407193802015","0.78469767619093"
"nein","2014","(Fach-)Abitur","Bremen","","","",""
"nein","2014","(Fach-)Abitur","Nordrhein-Westfalen","547","0.74247140165752","0.710815936406178","0.774126866908862"
"nein","2014","(Fach-)Abitur","Hessen","168","0.757684595280732","0.700935260562031","0.814433929999432"
"nein","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","97","0.695944828194546","0.617471019980057","0.774418636409036"
"nein","2014","(Fach-)Abitur","Baden-Wuerttemberg","238","0.759188420607522","0.711044633766259","0.807332207448786"
"nein","2014","(Fach-)Abitur","Bayern","283","0.697167065736989","0.650157629534852","0.744176501939127"
"nein","2014","(Fach-)Abitur","Saarland","","","",""
"nein","2014","(Fach-)Abitur","Berlin","73","0.801122073519503","0.716761114898378","0.885483032140628"
"nein","2014","(Fach-)Abitur","Brandenburg","55","0.685267677814519","0.580163916976784","0.790371438652255"
"nein","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"nein","2014","(Fach-)Abitur","Sachsen","61","0.731991731153854","0.635534949810143","0.828448512497565"
"nein","2014","(Fach-)Abitur","Sachsen-Anhalt","40","0.881864582444861","0.790554552953648","0.973174611936073"
"nein","2014","(Fach-)Abitur","Thueringen","44","0.741364451633145","0.623476304081006","0.859252599185283"
"nein","2014","AkademikerInnen","Schleswig-Holstein","54","0.550119936017491","0.455415085175593","0.644824786859389"
"nein","2014","AkademikerInnen","Hamburg","69","0.680753198417942","0.586511677379449","0.774994719456436"
"nein","2014","AkademikerInnen","Niedersachsen","194","0.497999118051897","0.443889097853001","0.552109138250794"
"nein","2014","AkademikerInnen","Bremen","","","",""
"nein","2014","AkademikerInnen","Nordrhein-Westfalen","425","0.515652329822099","0.479620777619101","0.551683882025097"
"nein","2014","AkademikerInnen","Hessen","239","0.711383826460537","0.664314778098255","0.75845287482282"
"nein","2014","AkademikerInnen","Rheinland-Pfalz,Saarland","84","0.487284791421393","0.405361083459752","0.569208499383034"
"nein","2014","AkademikerInnen","Baden-Wuerttemberg","361","0.637777769899108","0.597011619598785","0.678543920199431"
"nein","2014","AkademikerInnen","Bayern","404","0.714573104601895","0.678822068417764","0.750324140786026"
"nein","2014","AkademikerInnen","Saarland","","","",""
"nein","2014","AkademikerInnen","Berlin","121","0.548012921804331","0.479209748134847","0.616816095473815"
"nein","2014","AkademikerInnen","Brandenburg","65","0.522562063910614","0.43702785473132","0.608096273089908"
"nein","2014","AkademikerInnen","Mecklenburg-Vorpommern","36","0.66039103564073","0.546994223132486","0.773787848148975"
"nein","2014","AkademikerInnen","Sachsen","155","0.560212298655653","0.498683852684817","0.621740744626488"
"nein","2014","AkademikerInnen","Sachsen-Anhalt","67","0.502255160740297","0.413532662416551","0.590977659064043"
"nein","2014","AkademikerInnen","Thueringen","80","0.53901118962529","0.456733399776594","0.621288979473987"
"ja","2015","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"ja","2015","(noch) kein Abschluss","Hamburg","","","",""
"ja","2015","(noch) kein Abschluss","Niedersachsen","","","",""
"ja","2015","(noch) kein Abschluss","Bremen","","","",""
"ja","2015","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"ja","2015","(noch) kein Abschluss","Hessen","","","",""
"ja","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"ja","2015","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"ja","2015","(noch) kein Abschluss","Bayern","","","",""
"ja","2015","(noch) kein Abschluss","Saarland","","","",""
"ja","2015","(noch) kein Abschluss","Berlin","","","",""
"ja","2015","(noch) kein Abschluss","Brandenburg","","","",""
"ja","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"ja","2015","(noch) kein Abschluss","Sachsen","","","",""
"ja","2015","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"ja","2015","(noch) kein Abschluss","Thueringen","","","",""
"ja","2015","Hauptschulabschluss","Schleswig-Holstein","30","0.248992511679424","0.17194285948882","0.326042163870028"
"ja","2015","Hauptschulabschluss","Hamburg","","","",""
"ja","2015","Hauptschulabschluss","Niedersachsen","58","0.160723852380528","0.123148101673543","0.198299603087513"
"ja","2015","Hauptschulabschluss","Bremen","","","",""
"ja","2015","Hauptschulabschluss","Nordrhein-Westfalen","95","0.149917671401136","0.124503825262959","0.175331517539313"
"ja","2015","Hauptschulabschluss","Hessen","40","0.148490151580621","0.101924279070124","0.195056024091118"
"ja","2015","Hauptschulabschluss","Rheinland-Pfalz,Saarland","33","0.156126115788354","0.11330380481705","0.198948426759657"
"ja","2015","Hauptschulabschluss","Baden-Wuerttemberg","68","0.156781476838521","0.125006770673299","0.188556183003742"
"ja","2015","Hauptschulabschluss","Bayern","130","0.189976006868034","0.163447868937227","0.216504144798841"
"ja","2015","Hauptschulabschluss","Saarland","","","",""
"ja","2015","Hauptschulabschluss","Berlin","","","",""
"ja","2015","Hauptschulabschluss","Brandenburg","","","",""
"ja","2015","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"ja","2015","Hauptschulabschluss","Sachsen","","","",""
"ja","2015","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"ja","2015","Hauptschulabschluss","Thueringen","","","",""
"ja","2015","Realschulabschluss","Schleswig-Holstein","36","0.232814873193973","0.168329448117106","0.29730029827084"
"ja","2015","Realschulabschluss","Hamburg","","","",""
"ja","2015","Realschulabschluss","Niedersachsen","109","0.258354599062796","0.216836218443842","0.29987297968175"
"ja","2015","Realschulabschluss","Bremen","","","",""
"ja","2015","Realschulabschluss","Nordrhein-Westfalen","171","0.229509546138382","0.197667959662955","0.261351132613809"
"ja","2015","Realschulabschluss","Hessen","45","0.180962345115175","0.133894147132136","0.228030543098214"
"ja","2015","Realschulabschluss","Rheinland-Pfalz,Saarland","46","0.260685492565801","0.194102562783935","0.327268422347667"
"ja","2015","Realschulabschluss","Baden-Wuerttemberg","106","0.192774048054172","0.157594004956987","0.227954091151357"
"ja","2015","Realschulabschluss","Bayern","163","0.220447350353915","0.189127784989211","0.251766915718619"
"ja","2015","Realschulabschluss","Saarland","","","",""
"ja","2015","Realschulabschluss","Berlin","30","0.224916875308573","0.152301030891485","0.297532719725661"
"ja","2015","Realschulabschluss","Brandenburg","44","0.211824407973426","0.157708428290465","0.265940387656387"
"ja","2015","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"ja","2015","Realschulabschluss","Sachsen","72","0.161206146872811","0.126328066676131","0.196084227069492"
"ja","2015","Realschulabschluss","Sachsen-Anhalt","41","0.211095459044894","0.156547245177965","0.265643672911824"
"ja","2015","Realschulabschluss","Thueringen","38","0.205561356863732","0.154003719458749","0.257118994268714"
"ja","2015","(Fach-)Abitur","Schleswig-Holstein","","","",""
"ja","2015","(Fach-)Abitur","Hamburg","","","",""
"ja","2015","(Fach-)Abitur","Niedersachsen","49","0.278663450239253","0.223526821674082","0.333800078804424"
"ja","2015","(Fach-)Abitur","Bremen","","","",""
"ja","2015","(Fach-)Abitur","Nordrhein-Westfalen","186","0.276560379403417","0.24415712155592","0.308963637250914"
"ja","2015","(Fach-)Abitur","Hessen","54","0.242887330391048","0.187706683659175","0.298067977122921"
"ja","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","34","0.270386383921306","0.196011434843136","0.344761332999476"
"ja","2015","(Fach-)Abitur","Baden-Wuerttemberg","72","0.224899560727757","0.180323012530477","0.269476108925037"
"ja","2015","(Fach-)Abitur","Bayern","81","0.213178731416869","0.173192953450173","0.253164509383566"
"ja","2015","(Fach-)Abitur","Saarland","","","",""
"ja","2015","(Fach-)Abitur","Berlin","","","",""
"ja","2015","(Fach-)Abitur","Brandenburg","","","",""
"ja","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"ja","2015","(Fach-)Abitur","Sachsen","","","",""
"ja","2015","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"ja","2015","(Fach-)Abitur","Thueringen","","","",""
"ja","2015","AkademikerInnen","Schleswig-Holstein","53","0.479739039520835","0.383722826883278","0.575755252158392"
"ja","2015","AkademikerInnen","Hamburg","32","0.374952201994856","0.280539163857302","0.46936524013241"
"ja","2015","AkademikerInnen","Niedersachsen","132","0.47096975488375","0.418298301348586","0.523641208418915"
"ja","2015","AkademikerInnen","Bremen","","","",""
"ja","2015","AkademikerInnen","Nordrhein-Westfalen","314","0.504286389363235","0.467740571043902","0.540832207682567"
"ja","2015","AkademikerInnen","Hessen","118","0.314585966119471","0.266817538388637","0.362354393850304"
"ja","2015","AkademikerInnen","Rheinland-Pfalz,Saarland","59","0.55310817519304","0.471335131577046","0.634881218809033"
"ja","2015","AkademikerInnen","Baden-Wuerttemberg","180","0.333637629444265","0.295591118947048","0.371684139941482"
"ja","2015","AkademikerInnen","Bayern","209","0.279514192973009","0.245759990480014","0.313268395466004"
"ja","2015","AkademikerInnen","Saarland","","","",""
"ja","2015","AkademikerInnen","Berlin","74","0.337854471652615","0.275496279616637","0.400212663688593"
"ja","2015","AkademikerInnen","Brandenburg","68","0.482498919705801","0.396601480272374","0.568396359139228"
"ja","2015","AkademikerInnen","Mecklenburg-Vorpommern","","","",""
"ja","2015","AkademikerInnen","Sachsen","92","0.348303956325065","0.287519318193944","0.409088594456185"
"ja","2015","AkademikerInnen","Sachsen-Anhalt","49","0.340449078167045","0.25566628600851","0.425231870325579"
"ja","2015","AkademikerInnen","Thueringen","64","0.46288091333484","0.382276401339149","0.543485425330531"
"nein","2015","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"nein","2015","(noch) kein Abschluss","Hamburg","","","",""
"nein","2015","(noch) kein Abschluss","Niedersachsen","30","0.852923252396438","0.735584611187531","0.970261893605344"
"nein","2015","(noch) kein Abschluss","Bremen","","","",""
"nein","2015","(noch) kein Abschluss","Nordrhein-Westfalen","81","0.83276102233983","0.755660772892873","0.909861271786788"
"nein","2015","(noch) kein Abschluss","Hessen","","","",""
"nein","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"nein","2015","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"nein","2015","(noch) kein Abschluss","Bayern","36","0.60221220609837","0.455922298190482","0.748502114006257"
"nein","2015","(noch) kein Abschluss","Saarland","","","",""
"nein","2015","(noch) kein Abschluss","Berlin","","","",""
"nein","2015","(noch) kein Abschluss","Brandenburg","","","",""
"nein","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"nein","2015","(noch) kein Abschluss","Sachsen","","","",""
"nein","2015","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"nein","2015","(noch) kein Abschluss","Thueringen","","","",""
"nein","2015","Hauptschulabschluss","Schleswig-Holstein","91","0.751007488320576","0.673957836129972","0.82805714051118"
"nein","2015","Hauptschulabschluss","Hamburg","","","",""
"nein","2015","Hauptschulabschluss","Niedersachsen","309","0.839276147619472","0.801700396912487","0.876851898326457"
"nein","2015","Hauptschulabschluss","Bremen","","","",""
"nein","2015","Hauptschulabschluss","Nordrhein-Westfalen","663","0.850082328598864","0.824668482460687","0.875496174737041"
"nein","2015","Hauptschulabschluss","Hessen","184","0.851509848419379","0.804943975908882","0.898075720929876"
"nein","2015","Hauptschulabschluss","Rheinland-Pfalz,Saarland","243","0.843873884211646","0.801051573240343","0.88669619518295"
"nein","2015","Hauptschulabschluss","Baden-Wuerttemberg","435","0.843218523161479","0.811443816996258","0.874993229326701"
"nein","2015","Hauptschulabschluss","Bayern","710","0.810023993131966","0.783495855201159","0.836552131062773"
"nein","2015","Hauptschulabschluss","Saarland","35","0.73191315349294","0.602490779070346","0.861335527915533"
"nein","2015","Hauptschulabschluss","Berlin","41","0.901061225588957","0.816594066772036","0.985528384405879"
"nein","2015","Hauptschulabschluss","Brandenburg","51","0.997155770203095","0.982818251398243","1.01149328900795"
"nein","2015","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"nein","2015","Hauptschulabschluss","Sachsen","64","0.837505000597242","0.752294023066091","0.922715978128392"
"nein","2015","Hauptschulabschluss","Sachsen-Anhalt","52","0.936103029643854","0.872047587049684","1.00015847223802"
"nein","2015","Hauptschulabschluss","Thueringen","72","0.724644531621996","0.628545633662529","0.820743429581463"
"nein","2015","Realschulabschluss","Schleswig-Holstein","129","0.767185126806027","0.70269970172916","0.831670551882894"
"nein","2015","Realschulabschluss","Hamburg","44","0.884634454441254","0.796085573715494","0.973183335167013"
"nein","2015","Realschulabschluss","Niedersachsen","318","0.741645400937204","0.70012702031825","0.783163781556159"
"nein","2015","Realschulabschluss","Bremen","","","",""
"nein","2015","Realschulabschluss","Nordrhein-Westfalen","499","0.770490453861618","0.738648867386191","0.802332040337045"
"nein","2015","Realschulabschluss","Hessen","212","0.819037654884825","0.771969456901785","0.866105852867864"
"nein","2015","Realschulabschluss","Rheinland-Pfalz,Saarland","121","0.739314507434199","0.672731577652333","0.805897437216065"
"nein","2015","Realschulabschluss","Baden-Wuerttemberg","377","0.807225951945828","0.772045908848643","0.842405995043013"
"nein","2015","Realschulabschluss","Bayern","510","0.779552649646085","0.748233084281381","0.810872215010789"
"nein","2015","Realschulabschluss","Saarland","","","",""
"nein","2015","Realschulabschluss","Berlin","97","0.775083124691427","0.70246728027434","0.847698969108515"
"nein","2015","Realschulabschluss","Brandenburg","175","0.788175592026574","0.734059612343613","0.842291571709535"
"nein","2015","Realschulabschluss","Mecklenburg-Vorpommern","113","0.826670505444811","0.762095629262211","0.89124538162741"
"nein","2015","Realschulabschluss","Sachsen","355","0.838793853127188","0.803915772930508","0.873671933323869"
"nein","2015","Realschulabschluss","Sachsen-Anhalt","174","0.788904540955106","0.734356327088176","0.843452754822035"
"nein","2015","Realschulabschluss","Thueringen","198","0.794438643136269","0.742881005731286","0.845996280541251"
"nein","2015","(Fach-)Abitur","Schleswig-Holstein","68","0.738176161135266","0.647349899892068","0.829002422378463"
"nein","2015","(Fach-)Abitur","Hamburg","49","0.875114048487746","0.790758975285701","0.95946912168979"
"nein","2015","(Fach-)Abitur","Niedersachsen","205","0.721336549760747","0.666199921195576","0.776473178325918"
"nein","2015","(Fach-)Abitur","Bremen","","","",""
"nein","2015","(Fach-)Abitur","Nordrhein-Westfalen","546","0.723439620596583","0.691036362749086","0.75584287844408"
"nein","2015","(Fach-)Abitur","Hessen","178","0.757112669608952","0.701932022877079","0.812293316340825"
"nein","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","103","0.729613616078694","0.655238667000524","0.803988565156864"
"nein","2015","(Fach-)Abitur","Baden-Wuerttemberg","265","0.775100439272243","0.730523891074963","0.819676987469523"
"nein","2015","(Fach-)Abitur","Bayern","322","0.786821268583131","0.746835490616434","0.826807046549827"
"nein","2015","(Fach-)Abitur","Saarland","","","",""
"nein","2015","(Fach-)Abitur","Berlin","73","0.779766467451308","0.692182852697839","0.867350082204777"
"nein","2015","(Fach-)Abitur","Brandenburg","51","0.579982783438946","0.471146013925245","0.688819552952646"
"nein","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"nein","2015","(Fach-)Abitur","Sachsen","61","0.707731176114113","0.608686533086096","0.806775819142131"
"nein","2015","(Fach-)Abitur","Sachsen-Anhalt","40","0.932102070163517","0.85940294612692","1.00480119420011"
"nein","2015","(Fach-)Abitur","Thueringen","41","0.726641274351775","0.600559017405575","0.852723531297975"
"nein","2015","AkademikerInnen","Schleswig-Holstein","51","0.520260960479165","0.424244747841608","0.616277173116722"
"nein","2015","AkademikerInnen","Hamburg","69","0.625047798005144","0.53063475986759","0.719460836142698"
"nein","2015","AkademikerInnen","Niedersachsen","213","0.52903024511625","0.476358791581085","0.581701698651414"
"nein","2015","AkademikerInnen","Bremen","","","",""
"nein","2015","AkademikerInnen","Nordrhein-Westfalen","405","0.495713610636765","0.459167792317432","0.532259428956098"
"nein","2015","AkademikerInnen","Hessen","245","0.685414033880529","0.637645606149696","0.733182461611363"
"nein","2015","AkademikerInnen","Rheinland-Pfalz,Saarland","83","0.44689182480696","0.365118781190967","0.528664868422954"
"nein","2015","AkademikerInnen","Baden-Wuerttemberg","410","0.666362370555735","0.628315860058518","0.704408881052952"
"nein","2015","AkademikerInnen","Bayern","470","0.720485807026991","0.686731604533996","0.754240009519986"
"nein","2015","AkademikerInnen","Saarland","","","",""
"nein","2015","AkademikerInnen","Berlin","147","0.662145528347385","0.599787336311408","0.724503720383363"
"nein","2015","AkademikerInnen","Brandenburg","62","0.517501080294199","0.431603640860772","0.603398519727626"
"nein","2015","AkademikerInnen","Mecklenburg-Vorpommern","33","0.648596634052164","0.529762132168624","0.767431135935705"
"nein","2015","AkademikerInnen","Sachsen","144","0.651696043674935","0.590911405543815","0.712480681806056"
"nein","2015","AkademikerInnen","Sachsen-Anhalt","71","0.659550921832955","0.574768129674421","0.74433371399149"
"nein","2015","AkademikerInnen","Thueringen","83","0.53711908666516","0.456514574669469","0.617723598660851"
"ja","2016","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"ja","2016","(noch) kein Abschluss","Hamburg","","","",""
"ja","2016","(noch) kein Abschluss","Niedersachsen","","","",""
"ja","2016","(noch) kein Abschluss","Bremen","","","",""
"ja","2016","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"ja","2016","(noch) kein Abschluss","Hessen","","","",""
"ja","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"ja","2016","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"ja","2016","(noch) kein Abschluss","Bayern","","","",""
"ja","2016","(noch) kein Abschluss","Saarland","","","",""
"ja","2016","(noch) kein Abschluss","Berlin","","","",""
"ja","2016","(noch) kein Abschluss","Brandenburg","","","",""
"ja","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"ja","2016","(noch) kein Abschluss","Sachsen","","","",""
"ja","2016","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"ja","2016","(noch) kein Abschluss","Thueringen","","","",""
"ja","2016","Hauptschulabschluss","Schleswig-Holstein","","","",""
"ja","2016","Hauptschulabschluss","Hamburg","","","",""
"ja","2016","Hauptschulabschluss","Niedersachsen","51","0.14305090053816","0.105275077740247","0.180826723336074"
"ja","2016","Hauptschulabschluss","Bremen","","","",""
"ja","2016","Hauptschulabschluss","Nordrhein-Westfalen","97","0.154888740093076","0.128313636764617","0.181463843421535"
"ja","2016","Hauptschulabschluss","Hessen","31","0.151512533498824","0.099564448552377","0.203460618445271"
"ja","2016","Hauptschulabschluss","Rheinland-Pfalz,Saarland","","","",""
"ja","2016","Hauptschulabschluss","Baden-Wuerttemberg","74","0.195454384094021","0.159942118610187","0.230966649577855"
"ja","2016","Hauptschulabschluss","Bayern","126","0.187521379274789","0.160005099953278","0.215037658596299"
"ja","2016","Hauptschulabschluss","Saarland","","","",""
"ja","2016","Hauptschulabschluss","Berlin","","","",""
"ja","2016","Hauptschulabschluss","Brandenburg","","","",""
"ja","2016","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"ja","2016","Hauptschulabschluss","Sachsen","","","",""
"ja","2016","Hauptschulabschluss","Sachsen-Anhalt","","","",""
"ja","2016","Hauptschulabschluss","Thueringen","","","",""
"ja","2016","Realschulabschluss","Schleswig-Holstein","33","0.229413710095354","0.159766392226069","0.299061027964639"
"ja","2016","Realschulabschluss","Hamburg","","","",""
"ja","2016","Realschulabschluss","Niedersachsen","110","0.27220471858248","0.228311039343901","0.316098397821059"
"ja","2016","Realschulabschluss","Bremen","","","",""
"ja","2016","Realschulabschluss","Nordrhein-Westfalen","156","0.239434914602876","0.206476441035574","0.272393388170177"
"ja","2016","Realschulabschluss","Hessen","48","0.213361571476291","0.159949484020851","0.26677365893173"
"ja","2016","Realschulabschluss","Rheinland-Pfalz,Saarland","38","0.224896912265667","0.15763197937986","0.292161845151474"
"ja","2016","Realschulabschluss","Baden-Wuerttemberg","113","0.233467341117534","0.193939767790738","0.27299491444433"
"ja","2016","Realschulabschluss","Bayern","142","0.234118949797409","0.20012325615526","0.268114643439558"
"ja","2016","Realschulabschluss","Saarland","","","",""
"ja","2016","Realschulabschluss","Berlin","31","0.279320476319719","0.198022892485321","0.360618060154116"
"ja","2016","Realschulabschluss","Brandenburg","41","0.216670846135578","0.160275463798419","0.273066228472737"
"ja","2016","Realschulabschluss","Mecklenburg-Vorpommern","","","",""
"ja","2016","Realschulabschluss","Sachsen","66","0.163704870320435","0.127262125341404","0.200147615299466"
"ja","2016","Realschulabschluss","Sachsen-Anhalt","36","0.241901683612548","0.182552424094408","0.301250943130689"
"ja","2016","Realschulabschluss","Thueringen","40","0.192112330738217","0.140054045234872","0.244170616241562"
"ja","2016","(Fach-)Abitur","Schleswig-Holstein","","","",""
"ja","2016","(Fach-)Abitur","Hamburg","","","",""
"ja","2016","(Fach-)Abitur","Niedersachsen","58","0.243123766352721","0.190780070991777","0.295467461713666"
"ja","2016","(Fach-)Abitur","Bremen","","","",""
"ja","2016","(Fach-)Abitur","Nordrhein-Westfalen","182","0.254760042401112","0.222844274189901","0.286675810612324"
"ja","2016","(Fach-)Abitur","Hessen","53","0.259018224510123","0.200184381995649","0.317852067024596"
"ja","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","36","0.216205610934963","0.148015934683221","0.284395287186705"
"ja","2016","(Fach-)Abitur","Baden-Wuerttemberg","61","0.185406597551012","0.142284107542454","0.22852908755957"
"ja","2016","(Fach-)Abitur","Bayern","80","0.271078698481424","0.223759622129016","0.318397774833832"
"ja","2016","(Fach-)Abitur","Saarland","","","",""
"ja","2016","(Fach-)Abitur","Berlin","","","",""
"ja","2016","(Fach-)Abitur","Brandenburg","","","",""
"ja","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"ja","2016","(Fach-)Abitur","Sachsen","","","",""
"ja","2016","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"ja","2016","(Fach-)Abitur","Thueringen","","","",""
"ja","2016","AkademikerInnen","Schleswig-Holstein","49","0.423982029881143","0.327603755707534","0.520360304054752"
"ja","2016","AkademikerInnen","Hamburg","","","",""
"ja","2016","AkademikerInnen","Niedersachsen","118","0.448831429175996","0.395249549243002","0.50241330910899"
"ja","2016","AkademikerInnen","Bremen","","","",""
"ja","2016","AkademikerInnen","Nordrhein-Westfalen","297","0.48801512384341","0.450906324008268","0.525123923678551"
"ja","2016","AkademikerInnen","Hessen","117","0.367879586280507","0.315290020811003","0.420469151750011"
"ja","2016","AkademikerInnen","Rheinland-Pfalz,Saarland","57","0.423292067797672","0.342872429135787","0.503711706459557"
"ja","2016","AkademikerInnen","Baden-Wuerttemberg","181","0.374470888330004","0.333188584737351","0.415753191922658"
"ja","2016","AkademikerInnen","Bayern","190","0.245103521407793","0.210799258125184","0.279407784690403"
"ja","2016","AkademikerInnen","Saarland","","","",""
"ja","2016","AkademikerInnen","Berlin","79","0.334816424818168","0.27217033337716","0.397462516259176"
"ja","2016","AkademikerInnen","Brandenburg","65","0.549225777756598","0.463027597229068","0.635423958284128"
"ja","2016","AkademikerInnen","Mecklenburg-Vorpommern","32","0.360897272769518","0.248391137462143","0.473403408076893"
"ja","2016","AkademikerInnen","Sachsen","85","0.359802090731148","0.296950966716469","0.422653214745828"
"ja","2016","AkademikerInnen","Sachsen-Anhalt","49","0.396939722959018","0.308662283045695","0.485217162872342"
"ja","2016","AkademikerInnen","Thueringen","56","0.507174411302686","0.423150299876827","0.591198522728545"
"nein","2016","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"nein","2016","(noch) kein Abschluss","Hamburg","","","",""
"nein","2016","(noch) kein Abschluss","Niedersachsen","51","0.96404704695182","0.914845003024322","1.01324909087932"
"nein","2016","(noch) kein Abschluss","Bremen","","","",""
"nein","2016","(noch) kein Abschluss","Nordrhein-Westfalen","99","0.94530387464148","0.902219459459801","0.988388289823158"
"nein","2016","(noch) kein Abschluss","Hessen","","","",""
"nein","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"nein","2016","(noch) kein Abschluss","Baden-Wuerttemberg","43","0.996627893361792","0.979690015254455","1.01356577146913"
"nein","2016","(noch) kein Abschluss","Bayern","52","0.571888451575465","0.446687796618617","0.697089106532312"
"nein","2016","(noch) kein Abschluss","Saarland","","","",""
"nein","2016","(noch) kein Abschluss","Berlin","","","",""
"nein","2016","(noch) kein Abschluss","Brandenburg","","","",""
"nein","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"nein","2016","(noch) kein Abschluss","Sachsen","","","",""
"nein","2016","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"nein","2016","(noch) kein Abschluss","Thueringen","","","",""
"nein","2016","Hauptschulabschluss","Schleswig-Holstein","93","0.7623753579682","0.685252107877779","0.839498608058621"
"nein","2016","Hauptschulabschluss","Hamburg","","","",""
"nein","2016","Hauptschulabschluss","Niedersachsen","279","0.85694909946184","0.819173276663926","0.894724922259753"
"nein","2016","Hauptschulabschluss","Bremen","","","",""
"nein","2016","Hauptschulabschluss","Nordrhein-Westfalen","615","0.845111259906924","0.818536156578465","0.871686363235383"
"nein","2016","Hauptschulabschluss","Hessen","152","0.848487466501176","0.796539381554728","0.900435551447623"
"nein","2016","Hauptschulabschluss","Rheinland-Pfalz,Saarland","240","0.87675878279497","0.837477107351312","0.916040458238629"
"nein","2016","Hauptschulabschluss","Baden-Wuerttemberg","405","0.804545615905979","0.769033350422145","0.840057881389813"
"nein","2016","Hauptschulabschluss","Bayern","647","0.812478620725211","0.784962341403701","0.839994900046722"
"nein","2016","Hauptschulabschluss","Saarland","33","0.76615756208692","0.636595791644206","0.895719332529634"
"nein","2016","Hauptschulabschluss","Berlin","35","0.9393494886971","0.864438311411035","1.01426066598317"
"nein","2016","Hauptschulabschluss","Brandenburg","52","0.994599985843812","0.975053311178416","1.01414666050921"
"nein","2016","Hauptschulabschluss","Mecklenburg-Vorpommern","","","",""
"nein","2016","Hauptschulabschluss","Sachsen","58","0.86233401986269","0.777921050124889","0.946746989600491"
"nein","2016","Hauptschulabschluss","Sachsen-Anhalt","58","0.960165143385847","0.911087040065956","1.00924324670574"
"nein","2016","Hauptschulabschluss","Thueringen","65","0.826911399302171","0.740713644459065","0.913109154145276"
"nein","2016","Realschulabschluss","Schleswig-Holstein","107","0.770586289904646","0.700938972035361","0.840233607773931"
"nein","2016","Realschulabschluss","Hamburg","39","0.899071918193769","0.81006475102717","0.988079085360369"
"nein","2016","Realschulabschluss","Niedersachsen","285","0.72779528141752","0.683901602178941","0.771688960656099"
"nein","2016","Realschulabschluss","Bremen","","","",""
"nein","2016","Realschulabschluss","Nordrhein-Westfalen","488","0.760565085397124","0.727606611829823","0.793523558964426"
"nein","2016","Realschulabschluss","Hessen","178","0.786638428523709","0.73322634106827","0.840050515979149"
"nein","2016","Realschulabschluss","Rheinland-Pfalz,Saarland","110","0.775103087734333","0.707838154848526","0.84236802062014"
"nein","2016","Realschulabschluss","Baden-Wuerttemberg","327","0.766532658882466","0.72700508555567","0.806060232209262"
"nein","2016","Realschulabschluss","Bayern","454","0.765881050202591","0.731885356560442","0.79987674384474"
"nein","2016","Realschulabschluss","Saarland","","","",""
"nein","2016","Realschulabschluss","Berlin","86","0.720679523680281","0.639381939845884","0.801977107514679"
"nein","2016","Realschulabschluss","Brandenburg","164","0.783329153864422","0.726933771527263","0.839724536201581"
"nein","2016","Realschulabschluss","Mecklenburg-Vorpommern","104","0.786979298636222","0.714913399784944","0.859045197487499"
"nein","2016","Realschulabschluss","Sachsen","330","0.836295129679565","0.799852384700534","0.872737874658596"
"nein","2016","Realschulabschluss","Sachsen-Anhalt","164","0.758098316387452","0.698749056869311","0.817447575905592"
