"pgoeffd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"nein","1989","Sachsen","weiblich","","","",""
"nein","1989","Sachsen-Anhalt","maennlich","","","",""
"nein","1989","Sachsen-Anhalt","weiblich","","","",""
"nein","1989","Thueringen","maennlich","","","",""
"nein","1989","Thueringen","weiblich","","","",""
"ja","1990","Schleswig-Holstein","maennlich","31","0.337132605404063","0.243538443387535","0.430726767420592"
"ja","1990","Schleswig-Holstein","weiblich","","","",""
"ja","1990","Hamburg","maennlich","","","",""
"ja","1990","Hamburg","weiblich","","","",""
"ja","1990","Niedersachsen","maennlich","79","0.26840628517899","0.220080585191749","0.316731985166231"
"ja","1990","Niedersachsen","weiblich","58","0.300434267723193","0.240128256917593","0.360740278528793"
"ja","1990","Bremen","maennlich","","","",""
"ja","1990","Bremen","weiblich","","","",""
"ja","1990","Nordrhein-Westfalen","maennlich","186","0.225211961920783","0.198026818535947","0.252397105305619"
"ja","1990","Nordrhein-Westfalen","weiblich","168","0.339754911285892","0.300422012479361","0.379087810092423"
"ja","1990","Hessen","maennlich","73","0.258931365154199","0.213555165039606","0.304307565268792"
"ja","1990","Hessen","weiblich","61","0.280693963047766","0.223244291690768","0.338143634404764"
"ja","1990","Rheinland-Pfalz,Saarland","maennlich","35","0.164777748637256","0.116729157250982","0.21282634002353"
"ja","1990","Rheinland-Pfalz,Saarland","weiblich","30","0.264119644518014","0.189194734971417","0.33904455406461"
"ja","1990","Baden-Wuerttemberg","maennlich","85","0.173428099421","0.14513673304358","0.20171946579842"
"ja","1990","Baden-Wuerttemberg","weiblich","115","0.271691109305686","0.232061396095122","0.311320822516251"
"ja","1990","Bayern","maennlich","105","0.214626647492598","0.18115600310692","0.248097291878276"
"ja","1990","Bayern","weiblich","91","0.243112235325599","0.202136553038049","0.284087917613149"
"ja","1990","Saarland","maennlich","","","",""
"ja","1990","Saarland","weiblich","","","",""
"ja","1990","Berlin","maennlich","95","0.454440698842192","0.389667588174913","0.519213809509471"
"ja","1990","Berlin","weiblich","84","0.422657478774548","0.352784617490921","0.492530340058175"
"ja","1990","Brandenburg","maennlich","78","0.275563132263982","0.224663685271965","0.326462579255999"
"ja","1990","Brandenburg","weiblich","109","0.444002682950369","0.383019913136752","0.504985452763985"
"ja","1990","Mecklenburg-Vorpommern","maennlich","49","0.235494357520477","0.177831385327228","0.293157329713727"
"ja","1990","Mecklenburg-Vorpommern","weiblich","76","0.438588472947702","0.365895765433904","0.511281180461499"
"ja","1990","Sachsen","maennlich","124","0.231236794384126","0.195543185478544","0.266930403289708"
"ja","1990","Sachsen","weiblich","188","0.379059028402859","0.33565739709836","0.422460659707359"
"ja","1990","Sachsen-Anhalt","maennlich","82","0.265253374522638","0.216808034504955","0.313698714540322"
"ja","1990","Sachsen-Anhalt","weiblich","135","0.46274595794021","0.405260190659593","0.520231725220826"
"ja","1990","Thueringen","maennlich","55","0.211491823405549","0.163829695451643","0.259153951359454"
"ja","1990","Thueringen","weiblich","106","0.37031128441587","0.31249806924714","0.4281244995846"
"nein","1990","Schleswig-Holstein","maennlich","67","0.662867394595937","0.569273232579408","0.756461556612465"
"nein","1990","Schleswig-Holstein","weiblich","50","0.783621239567728","0.683517148570347","0.883725330565109"
"nein","1990","Hamburg","maennlich","47","0.897601440072035","0.816740291483283","0.978462588660788"
"nein","1990","Hamburg","weiblich","33","0.764705197032397","0.637920437423776","0.891489956641019"
"nein","1990","Niedersachsen","maennlich","244","0.73159371482101","0.683268014833769","0.779919414808251"
"nein","1990","Niedersachsen","weiblich","164","0.699565732276807","0.639259721471207","0.759871743082407"
"nein","1990","Bremen","maennlich","","","",""
"nein","1990","Bremen","weiblich","","","",""
"nein","1990","Nordrhein-Westfalen","maennlich","721","0.774788038079217","0.747602894694381","0.801973181464053"
"nein","1990","Nordrhein-Westfalen","weiblich","389","0.660245088714108","0.620912189907577","0.699577987520639"
"nein","1990","Hessen","maennlich","285","0.741068634845801","0.695692434731208","0.786444834960394"
"nein","1990","Hessen","weiblich","174","0.719306036952234","0.661856365595236","0.776755708309232"
"nein","1990","Rheinland-Pfalz,Saarland","maennlich","194","0.835222251362744","0.78717365997647","0.883270842749018"
"nein","1990","Rheinland-Pfalz,Saarland","weiblich","103","0.735880355481986","0.66095544593539","0.810805265028583"
"nein","1990","Baden-Wuerttemberg","maennlich","603","0.826571900579","0.79828053420158","0.85486326695642"
"nein","1990","Baden-Wuerttemberg","weiblich","369","0.728308890694313","0.688679177483749","0.767938603904878"
"nein","1990","Bayern","maennlich","473","0.785373352507402","0.751902708121724","0.818843996893079"
"nein","1990","Bayern","weiblich","330","0.756887764674401","0.715912082386851","0.797863446961951"
"nein","1990","Saarland","maennlich","","","",""
"nein","1990","Saarland","weiblich","","","",""
"nein","1990","Berlin","maennlich","132","0.545559301157808","0.480786190490529","0.610332411825087"
"nein","1990","Berlin","weiblich","108","0.577342521225452","0.507469659941825","0.647215382509079"
"nein","1990","Brandenburg","maennlich","218","0.724436867736018","0.673537420744001","0.775336314728035"
"nein","1990","Brandenburg","weiblich","146","0.555997317049631","0.495014547236015","0.616980086863248"
"nein","1990","Mecklenburg-Vorpommern","maennlich","159","0.764505642479522","0.706842670286273","0.822168614672772"
"nein","1990","Mecklenburg-Vorpommern","weiblich","103","0.561411527052298","0.488718819538501","0.634104234566096"
"nein","1990","Sachsen","maennlich","412","0.768763205615874","0.733069596710292","0.804456814521456"
"nein","1990","Sachsen","weiblich","292","0.620940971597141","0.577539340292641","0.66434260290164"
"nein","1990","Sachsen-Anhalt","maennlich","237","0.734746625477362","0.686301285459678","0.783191965495045"
"nein","1990","Sachsen-Anhalt","weiblich","154","0.53725404205979","0.479768274779174","0.594739809340407"
"nein","1990","Thueringen","maennlich","227","0.788508176594451","0.740846048640546","0.836170304548357"
"nein","1990","Thueringen","weiblich","162","0.62968871558413","0.5718755004154","0.68750193075286"
"ja","1991","Schleswig-Holstein","maennlich","31","0.292112229567195","0.205545256340848","0.378679202793541"
"ja","1991","Schleswig-Holstein","weiblich","","","",""
"ja","1991","Hamburg","maennlich","","","",""
"ja","1991","Hamburg","weiblich","","","",""
"ja","1991","Niedersachsen","maennlich","78","0.254185882688136","0.207768488723657","0.300603276652615"
"ja","1991","Niedersachsen","weiblich","61","0.284696520874108","0.226876744058808","0.342516297689407"
"ja","1991","Bremen","maennlich","","","",""
"ja","1991","Bremen","weiblich","","","",""
"ja","1991","Nordrhein-Westfalen","maennlich","178","0.212994056434718","0.186378294834571","0.239609818034866"
"ja","1991","Nordrhein-Westfalen","weiblich","169","0.310726548046886","0.27381905236128","0.347634043732492"
"ja","1991","Hessen","maennlich","75","0.269732360293079","0.224263391711683","0.315201328874475"
"ja","1991","Hessen","weiblich","65","0.295312375287278","0.238536819229723","0.352087931344833"
"ja","1991","Rheinland-Pfalz,Saarland","maennlich","38","0.204111171814847","0.152135310686986","0.256087032942709"
"ja","1991","Rheinland-Pfalz,Saarland","weiblich","43","0.320545581078053","0.247311901976213","0.393779260179893"
"ja","1991","Baden-Wuerttemberg","maennlich","98","0.179096583836114","0.150892720659215","0.207300447013014"
"ja","1991","Baden-Wuerttemberg","weiblich","124","0.281894887559724","0.242379064806721","0.321410710312727"
"ja","1991","Bayern","maennlich","120","0.227210130139297","0.194173297068058","0.260246963210536"
"ja","1991","Bayern","weiblich","94","0.260488685774652","0.218413427172746","0.302563944376559"
"ja","1991","Saarland","maennlich","","","",""
"ja","1991","Saarland","weiblich","","","",""
"ja","1991","Berlin","maennlich","78","0.389972721859713","0.324471404908571","0.455474038810855"
"ja","1991","Berlin","weiblich","73","0.382170134155884","0.312525107449124","0.451815160862643"
"ja","1991","Brandenburg","maennlich","56","0.222435303155476","0.170359596237889","0.274511010073063"
"ja","1991","Brandenburg","weiblich","96","0.460213308622052","0.392479250407688","0.527947366836417"
"ja","1991","Mecklenburg-Vorpommern","maennlich","42","0.226386901744681","0.165587409532487","0.287186393956875"
"ja","1991","Mecklenburg-Vorpommern","weiblich","69","0.494891664998445","0.412072392656566","0.577710937340324"
"ja","1991","Sachsen","maennlich","99","0.227391048010783","0.188403748401869","0.266378347619697"
"ja","1991","Sachsen","weiblich","155","0.372967824834874","0.324724743836521","0.421210905833227"
"ja","1991","Sachsen-Anhalt","maennlich","56","0.224266738183632","0.176426282760736","0.272107193606528"
"ja","1991","Sachsen-Anhalt","weiblich","117","0.439094976503442","0.379002328131599","0.499187624875285"
"ja","1991","Thueringen","maennlich","48","0.245281358809084","0.192472982925618","0.298089734692549"
"ja","1991","Thueringen","weiblich","84","0.384857317877228","0.319970119839662","0.449744515914794"
"nein","1991","Schleswig-Holstein","maennlich","75","0.707887770432805","0.621320797206459","0.794454743659152"
"nein","1991","Schleswig-Holstein","weiblich","56","0.7397826594646","0.641783371771259","0.837781947157942"
"nein","1991","Hamburg","maennlich","45","0.883436037714499","0.796216029002637","0.97065604642636"
"nein","1991","Hamburg","weiblich","33","0.742841765881464","0.615141968429692","0.870541563333237"
"nein","1991","Niedersachsen","maennlich","260","0.745814117311864","0.699396723347385","0.792231511276343"
"nein","1991","Niedersachsen","weiblich","173","0.715303479125893","0.657483702310593","0.773123255941192"
"nein","1991","Bremen","maennlich","","","",""
"nein","1991","Bremen","weiblich","","","",""
"nein","1991","Nordrhein-Westfalen","maennlich","731","0.787005943565282","0.760390181965134","0.813621705165429"
"nein","1991","Nordrhein-Westfalen","weiblich","435","0.689273451953114","0.652365956267508","0.72618094763872"
"nein","1991","Hessen","maennlich","291","0.730267639706921","0.684798671125525","0.775736608288317"
"nein","1991","Hessen","weiblich","183","0.704687624712722","0.647912068655167","0.761463180770277"
"nein","1991","Rheinland-Pfalz,Saarland","maennlich","193","0.795888828185153","0.743912967057291","0.847864689313014"
"nein","1991","Rheinland-Pfalz,Saarland","weiblich","113","0.679454418921947","0.606220739820106","0.752688098023787"
"nein","1991","Baden-Wuerttemberg","maennlich","612","0.820903416163886","0.792699552986986","0.849107279340786"
"nein","1991","Baden-Wuerttemberg","weiblich","374","0.718105112440276","0.678589289687273","0.757620935193279"
"nein","1991","Bayern","maennlich","498","0.772789869860703","0.739753036789464","0.805826702931942"
"nein","1991","Bayern","weiblich","324","0.739511314225348","0.697436055623441","0.781586572827254"
"nein","1991","Saarland","maennlich","","","",""
"nein","1991","Saarland","weiblich","","","",""
"nein","1991","Berlin","maennlich","135","0.610027278140287","0.544525961189145","0.675528595091429"
"nein","1991","Berlin","weiblich","114","0.617829865844116","0.548184839137357","0.687474892550876"
"nein","1991","Brandenburg","maennlich","189","0.777564696844524","0.725488989926937","0.829640403762111"
"nein","1991","Brandenburg","weiblich","112","0.539786691377948","0.472052633163583","0.607520749592312"
"nein","1991","Mecklenburg-Vorpommern","maennlich","140","0.773613098255319","0.712813606043126","0.834412590467513"
"nein","1991","Mecklenburg-Vorpommern","weiblich","71","0.505108335001555","0.422289062659676","0.587927607343434"
"nein","1991","Sachsen","maennlich","345","0.772608951989217","0.733621652380303","0.811596251598131"
"nein","1991","Sachsen","weiblich","231","0.627032175165126","0.578789094166773","0.675275256163479"
"nein","1991","Sachsen-Anhalt","maennlich","236","0.775733261816368","0.727892806393472","0.823573717239264"
"nein","1991","Sachsen-Anhalt","weiblich","145","0.560905023496558","0.500812375124715","0.620997671868401"
"nein","1991","Thueringen","maennlich","207","0.754718641190916","0.701910265307451","0.807527017074382"
"nein","1991","Thueringen","weiblich","132","0.615142682122772","0.550255484085206","0.680029880160338"
"ja","1992","Schleswig-Holstein","maennlich","","","",""
"ja","1992","Schleswig-Holstein","weiblich","","","",""
"ja","1992","Hamburg","maennlich","","","",""
"ja","1992","Hamburg","weiblich","","","",""
"ja","1992","Niedersachsen","maennlich","82","0.26711669792121","0.219947588890466","0.314285806951954"
"ja","1992","Niedersachsen","weiblich","59","0.29792078838861","0.236064778058132","0.359776798719088"
"ja","1992","Bremen","maennlich","","","",""
"ja","1992","Bremen","weiblich","","","",""
"ja","1992","Nordrhein-Westfalen","maennlich","178","0.219421091416484","0.192277334758636","0.246564848074332"
"ja","1992","Nordrhein-Westfalen","weiblich","178","0.336162891591392","0.297980328657726","0.374345454525059"
"ja","1992","Hessen","maennlich","71","0.245342158827996","0.199333498474673","0.291350819181319"
"ja","1992","Hessen","weiblich","74","0.356455953837775","0.295607200148273","0.417304707527277"
"ja","1992","Rheinland-Pfalz,Saarland","maennlich","38","0.202136443567863","0.149189782395149","0.255083104740577"
"ja","1992","Rheinland-Pfalz,Saarland","weiblich","40","0.312237993595443","0.235200409464801","0.389275577726085"
"ja","1992","Baden-Wuerttemberg","maennlich","83","0.162989165923346","0.134874285858618","0.191104045988074"
"ja","1992","Baden-Wuerttemberg","weiblich","123","0.311582168357801","0.269711343631447","0.353452993084155"
"ja","1992","Bayern","maennlich","120","0.240188059225577","0.206175403544723","0.274200714906431"
"ja","1992","Bayern","weiblich","101","0.269320058962057","0.227145401016589","0.311494716907524"
"ja","1992","Saarland","maennlich","","","",""
"ja","1992","Saarland","weiblich","","","",""
"ja","1992","Berlin","maennlich","62","0.35285579416082","0.285438922409884","0.420272665911756"
"ja","1992","Berlin","weiblich","74","0.401199629717095","0.329794387701171","0.47260487173302"
"ja","1992","Brandenburg","maennlich","59","0.268643612825469","0.211483261417687","0.32580396423325"
"ja","1992","Brandenburg","weiblich","88","0.498872500235419","0.424793013130706","0.572951987340132"
"ja","1992","Mecklenburg-Vorpommern","maennlich","42","0.273720147810811","0.201148084447526","0.346292211174095"
"ja","1992","Mecklenburg-Vorpommern","weiblich","66","0.565737826659988","0.47311130447074","0.658364348849236"
"ja","1992","Sachsen","maennlich","91","0.2427257839624","0.199158432185212","0.286293135739588"
"ja","1992","Sachsen","weiblich","146","0.460058252695853","0.40457689110444","0.515539614287265"
"ja","1992","Sachsen-Anhalt","maennlich","63","0.265143852677844","0.211177449155356","0.319110256200332"
"ja","1992","Sachsen-Anhalt","weiblich","111","0.494457782482853","0.42883736599967","0.560078198966037"
"ja","1992","Thueringen","maennlich","56","0.301714476225538","0.242265422899235","0.361163529551841"
