"pgoeffd","year","bula_h","n","percent","lower_confidence","upper_confidence"
"nein","2016","Mecklenburg-Vorpommern","205","0.727320550612386","0.674781444008871","0.779859657215902"
"nein","2016","Sachsen","621","0.775056166528526","0.746265876185639","0.803846456871414"
"nein","2016","Sachsen-Anhalt","345","0.772176992788512","0.73303111687296","0.811322868704064"
"nein","2016","Thueringen","387","0.730554094103336","0.691858244542082","0.769249943664589"
"ja","2017","Schleswig-Holstein","156","0.256360269540548","0.22151080680338","0.291209732277716"
"ja","2017","Hamburg","61","0.263734428327477","0.212574924826718","0.314893931828236"
"ja","2017","Niedersachsen","451","0.282314932867236","0.260848140956552","0.30378172477792"
"ja","2017","Bremen","36","0.381729126521943","0.298853243553958","0.464605009489927"
"ja","2017","Nordrhein-Westfalen","874","0.269192501807613","0.254219747732576","0.284165255882649"
"ja","2017","Hessen","307","0.24947040871235","0.224802474473248","0.274138342951451"
"ja","2017","Rheinland-Pfalz,Saarland","169","0.217990746443448","0.189433568105777","0.246547924781119"
"ja","2017","Baden-Wuerttemberg","497","0.253609788589171","0.234794371714707","0.272425205463636"
"ja","2017","Bayern","607","0.20729400981168","0.19223074973881","0.22235726988455"
"ja","2017","Saarland","37","0.251769956655732","0.183660829365031","0.319879083946432"
"ja","2017","Berlin","158","0.292762248279034","0.255242136686627","0.330282359871441"
"ja","2017","Brandenburg","127","0.222450810351291","0.187819083991063","0.257082536711518"
"ja","2017","Mecklenburg-Vorpommern","80","0.269394473606609","0.219767850876088","0.31902109633713"
"ja","2017","Sachsen","219","0.211568234392455","0.185500725385134","0.237635743399776"
"ja","2017","Sachsen-Anhalt","123","0.234894483211202","0.198245358512454","0.271543607909951"
"ja","2017","Thueringen","123","0.270896840772056","0.234759475545749","0.307034205998363"
"nein","2017","Schleswig-Holstein","447","0.743639730459452","0.708790267722284","0.77848919319662"
"nein","2017","Hamburg","224","0.736265571672523","0.685106068171764","0.787425075173282"
"nein","2017","Niedersachsen","1238","0.717685067132764","0.69621827522208","0.739151859043448"
"nein","2017","Bremen","96","0.618270873478057","0.535394990510073","0.701146756446042"
"nein","2017","Nordrhein-Westfalen","2497","0.730807498192387","0.715834744117351","0.745780252267424"
"nein","2017","Hessen","875","0.750529591287651","0.725861657048549","0.775197525526752"
"nein","2017","Rheinland-Pfalz,Saarland","634","0.782009253556552","0.753452075218881","0.810566431894223"
"nein","2017","Baden-Wuerttemberg","1557","0.746390211410829","0.727574794536364","0.765205628285293"
"nein","2017","Bayern","2175","0.79270599018832","0.77764273011545","0.80776925026119"
"nein","2017","Saarland","119","0.748230043344268","0.680120916053568","0.816339170634969"
"nein","2017","Berlin","407","0.707237751720966","0.669717640128559","0.744757863313373"
"nein","2017","Brandenburg","427","0.777549189648709","0.742917463288482","0.812180916008937"
"nein","2017","Mecklenburg-Vorpommern","227","0.730605526393391","0.68097890366287","0.780232149123911"
"nein","2017","Sachsen","724","0.788431765607545","0.762364256600224","0.814499274614866"
"nein","2017","Sachsen-Anhalt","391","0.765105516788797","0.728456392090049","0.801754641487546"
"nein","2017","Thueringen","458","0.729103159227944","0.692965794001637","0.765240524454251"
"ja","2018","Schleswig-Holstein","162","0.252933232167655","0.218151186444015","0.287715277891295"
"ja","2018","Hamburg","55","0.257029463067131","0.20647210246822","0.307586823666042"
"ja","2018","Niedersachsen","417","0.282403957020067","0.260448765284977","0.304359148755157"
"ja","2018","Bremen","38","0.411086710211293","0.32808756824108","0.494085852181506"
"ja","2018","Nordrhein-Westfalen","832","0.267745178814851","0.252491707456738","0.282998650172964"
"ja","2018","Hessen","308","0.266116464737694","0.240417929497864","0.291814999977524"
"ja","2018","Rheinland-Pfalz,Saarland","177","0.244479906256491","0.215099568977397","0.273860243535585"
"ja","2018","Baden-Wuerttemberg","455","0.252322730855501","0.232615411779234","0.272030049931767"
"ja","2018","Bayern","582","0.230602640541755","0.21427305545653","0.246932225626981"
"ja","2018","Saarland","30","0.245326533317601","0.173011192339005","0.317641874296196"
"ja","2018","Berlin","169","0.287140890308843","0.250031876736075","0.324249903881612"
"ja","2018","Brandenburg","128","0.239255868295983","0.203730072637254","0.274781663954712"
"ja","2018","Mecklenburg-Vorpommern","73","0.29770638558719","0.246136275989509","0.349276495184871"
"ja","2018","Sachsen","215","0.235522425744944","0.208192332997223","0.262852518492665"
"ja","2018","Sachsen-Anhalt","125","0.258652498542839","0.220384711226526","0.296920285859151"
"ja","2018","Thueringen","107","0.238524843263428","0.202777279563085","0.274272406963771"
"nein","2018","Schleswig-Holstein","438","0.747066767832345","0.712284722108705","0.781848813555985"
"nein","2018","Hamburg","232","0.742970536932869","0.692413176333958","0.79352789753178"
"nein","2018","Niedersachsen","1198","0.717596042979933","0.695640851244843","0.739551234715023"
"nein","2018","Bremen","97","0.588913289788707","0.505914147818494","0.67191243175892"
"nein","2018","Nordrhein-Westfalen","2405","0.732254821185149","0.717001349827036","0.747508292543262"
"nein","2018","Hessen","828","0.733883535262306","0.708185000022476","0.759582070502136"
"nein","2018","Rheinland-Pfalz,Saarland","645","0.755520093743509","0.726139756464415","0.784900431022603"
"nein","2018","Baden-Wuerttemberg","1411","0.747677269144499","0.727969950068233","0.767384588220766"
"nein","2018","Bayern","1974","0.769397359458245","0.753067774373019","0.78572694454347"
"nein","2018","Saarland","106","0.754673466682399","0.682358125703804","0.826988807660995"
"nein","2018","Berlin","402","0.712859109691157","0.675750096118388","0.749968123263925"
"nein","2018","Brandenburg","426","0.760744131704017","0.725218336045288","0.796269927362746"
"nein","2018","Mecklenburg-Vorpommern","229","0.70229361441281","0.650723504815129","0.753863724010491"
"nein","2018","Sachsen","711","0.764477574255056","0.737147481507335","0.791807667002777"
"nein","2018","Sachsen-Anhalt","378","0.741347501457161","0.703079714140849","0.779615288773474"
"nein","2018","Thueringen","439","0.761475156736572","0.725727593036229","0.797222720436916"
"ja","2019","Schleswig-Holstein","142","0.216490754651404","0.183059278465448","0.24992223083736"
"ja","2019","Hamburg","59","0.273242341865319","0.22150614877155","0.324978534959087"
"ja","2019","Niedersachsen","412","0.281124014681182","0.258915388805569","0.303332640556796"
"ja","2019","Bremen","30","0.334820136614538","0.251756186559937","0.417884086669139"
"ja","2019","Nordrhein-Westfalen","831","0.281803917009888","0.266253120760006","0.297354713259771"
"ja","2019","Hessen","261","0.240242325773665","0.214715062061919","0.26576958948541"
"ja","2019","Rheinland-Pfalz,Saarland","183","0.247882864035893","0.216981087061465","0.278784641010321"
"ja","2019","Baden-Wuerttemberg","421","0.24153871666318","0.221716127335448","0.261361305990911"
"ja","2019","Bayern","574","0.250813983817966","0.233624728514916","0.268003239121016"
"ja","2019","Saarland","30","0.308730859662561","0.228700141872844","0.388761577452279"
"ja","2019","Berlin","156","0.270331307898666","0.234248724202091","0.306413891595241"
"ja","2019","Brandenburg","142","0.259821168697734","0.223851566646142","0.295790770749326"
"ja","2019","Mecklenburg-Vorpommern","69","0.261928662718938","0.210702059871716","0.313155265566161"
"ja","2019","Sachsen","215","0.247323530233403","0.219382832809718","0.275264227657089"
"ja","2019","Sachsen-Anhalt","112","0.226623340923377","0.188448700726315","0.264797981120439"
"ja","2019","Thueringen","99","0.258442033841202","0.219876475890529","0.297007591791874"
"nein","2019","Schleswig-Holstein","441","0.783509245348596","0.75007776916264","0.816940721534552"
"nein","2019","Hamburg","226","0.726757658134682","0.675021465040913","0.77849385122845"
"nein","2019","Niedersachsen","1162","0.718875985318818","0.696667359443204","0.741084611194431"
"nein","2019","Bremen","94","0.665179863385462","0.582115913330861","0.748243813440063"
"nein","2019","Nordrhein-Westfalen","2384","0.718196082990112","0.702645286740229","0.733746879239994"
"nein","2019","Hessen","815","0.759757674226335","0.73423041051459","0.785284937938081"
"nein","2019","Rheinland-Pfalz,Saarland","567","0.752117135964107","0.721215358989679","0.783018912938535"
"nein","2019","Baden-Wuerttemberg","1370","0.75846128333682","0.738638694009089","0.778283872664552"
"nein","2019","Bayern","1869","0.749186016182034","0.731996760878984","0.766375271485084"
"nein","2019","Saarland","98","0.691269140337439","0.611238422547721","0.771299858127156"
"nein","2019","Berlin","426","0.729668692101334","0.693586108404759","0.765751275797909"
"nein","2019","Brandenburg","429","0.740178831302266","0.704209229250674","0.776148433353858"
"nein","2019","Mecklenburg-Vorpommern","214","0.738071337281062","0.686844734433839","0.789297940128284"
"nein","2019","Sachsen","701","0.752676469766597","0.724735772342911","0.780617167190282"
"nein","2019","Sachsen-Anhalt","350","0.773376659076623","0.735202018879562","0.811551299273685"
"nein","2019","Thueringen","396","0.741557966158798","0.702992408208126","0.780123524109471"
